cf5.a_hat_x,cf5.a_hat_y,cf5.a_hat_z,cf5.a_res_x,cf5.a_res_y,cf5.a_res_z,cf5.e_r_x,cf5.e_r_y,cf5.e_r_z,cf5.pos_des_x,cf5.pos_des_y,cf5.pos_des_z,cf5.pos_x,cf5.pos_y,cf5.pos_z,cf5.t
0.000000,0.000000,0.000000,-0.005790,-0.196337,-0.118064,0.018543,-0.014845,-0.011638,-0.599998,-0.000000,0.250000,-0.602981,-0.007869,0.224962,0.110000
0.000000,0.000000,0.000000,-0.008860,-0.198289,-0.117865,0.018960,-0.015565,-0.011618,-0.599998,-0.000000,0.250000,-0.602975,-0.007770,0.224933,0.112000
0.000000,0.000000,0.000000,-0.014957,-0.199930,-0.136010,0.019054,-0.015703,-0.011615,-0.599998,-0.000000,0.250000,-0.602974,-0.007761,0.224931,0.114000
0.000000,0.000000,0.000000,-0.023882,-0.199902,-0.128863,0.019108,-0.015801,-0.011614,-0.599998,-0.000000,0.250000,-0.602974,-0.007761,0.224931,0.116000
0.000000,0.000000,0.000000,-0.034132,-0.197963,-0.122532,0.019144,-0.015876,-0.011613,-0.599998,-0.000000,0.250000,-0.602974,-0.007761,0.224931,0.118000
0.000000,0.000000,0.000000,-0.044066,-0.196042,-0.145518,0.019165,-0.015933,-0.011612,-0.599998,-0.000000,0.250000,-0.602974,-0.007761,0.224931,0.120000
0.000000,0.000000,0.000000,-0.051731,-0.195423,-0.151661,0.019862,-0.016775,-0.011620,-0.599998,-0.000000,0.250000,-0.602983,-0.007766,0.224936,0.122000
0.000000,0.000000,0.000000,-0.053995,-0.195729,-0.140297,0.019940,-0.016890,-0.011620,-0.599998,-0.000000,0.250000,-0.602983,-0.007766,0.224937,0.124000
0.000000,0.000000,0.000000,-0.050574,-0.195298,-0.104308,0.020012,-0.017011,-0.011618,-0.599997,-0.000000,0.250000,-0.602983,-0.007766,0.224937,0.126000
0.000000,0.000000,0.000000,-0.043181,-0.191460,-0.067374,0.020523,-0.017131,-0.011616,-0.599997,-0.000000,0.250000,-0.602991,-0.007883,0.224968,0.128000
0.000000,0.000000,0.000000,-0.036137,-0.183003,-0.090355,0.020639,-0.017201,-0.011615,-0.599997,-0.000000,0.250000,-0.602992,-0.007887,0.224969,0.130000
0.000000,0.000000,0.000000,-0.034413,-0.170137,-0.083469,0.020907,-0.017834,-0.011619,-0.599997,-0.000000,0.250000,-0.602993,-0.007774,0.224946,0.132000
0.000000,0.000000,0.000000,-0.038053,-0.155875,-0.070097,0.021005,-0.017942,-0.011617,-0.599997,-0.000000,0.250000,-0.602993,-0.007774,0.224946,0.134000
0.000000,0.000000,0.000000,-0.042629,-0.144572,-0.066155,0.021077,-0.018067,-0.011616,-0.599996,-0.000000,0.250000,-0.602993,-0.007774,0.224946,0.136000
0.000000,0.000000,0.000000,-0.042698,-0.135236,-0.092823,0.021131,-0.018162,-0.011615,-0.599996,-0.000000,0.250000,-0.602993,-0.007775,0.224939,0.138000
0.000000,0.000000,0.000000,-0.037381,-0.128107,-0.096430,0.021533,-0.018207,-0.011614,-0.599996,-0.000000,0.250000,-0.602997,-0.007886,0.224454,0.140000
0.000000,0.000000,0.000000,-0.030670,-0.128243,-0.072100,0.021713,-0.018371,-0.011633,-0.599996,-0.000000,0.250000,-0.603004,-0.007782,0.224415,0.142000
0.000000,0.000000,0.000000,-0.025439,-0.136474,-0.066629,0.021792,-0.018473,-0.011632,-0.599996,-0.000000,0.250000,-0.603004,-0.007782,0.224415,0.144000
0.000000,0.000000,0.000000,-0.017930,-0.150813,-0.066685,0.021883,-0.018616,-0.011630,-0.599995,-0.000000,0.250000,-0.603004,-0.007782,0.224415,0.146000
0.000000,0.000000,0.000000,-0.006723,-0.161402,-0.075785,0.021977,-0.018714,-0.011629,-0.599995,-0.000000,0.250000,-0.603004,-0.007790,0.224400,0.148000
0.000000,0.000000,0.000000,0.008324,-0.165948,-0.093620,0.022381,-0.018750,-0.011618,-0.599995,-0.000000,0.250000,-0.603003,-0.007885,0.224196,0.150000
0.000000,0.000000,0.000000,0.020031,-0.167258,-0.129622,0.022304,-0.018727,-0.011526,-0.599995,-0.000000,0.250000,-0.603015,-0.007792,0.224156,0.152000
0.000000,0.000000,0.000000,0.024391,-0.167408,-0.154210,0.022407,-0.018841,-0.011525,-0.599995,-0.000000,0.250000,-0.603015,-0.007792,0.224156,0.154000
0.000000,0.000000,0.000000,0.021959,-0.166143,-0.135601,0.022501,-0.018969,-0.011523,-0.599994,-0.000000,0.250000,-0.603015,-0.007792,0.224156,0.156000
0.000000,0.000000,0.000000,0.013426,-0.162946,-0.107191,0.022623,-0.019061,-0.011522,-0.599994,-0.000000,0.250000,-0.603014,-0.007804,0.224146,0.158000
0.000000,0.000000,0.000000,-0.000771,-0.158853,-0.091102,0.023005,-0.019037,-0.011511,-0.599994,-0.000000,0.250000,-0.603010,-0.007885,0.224069,0.160000
0.000000,0.000000,0.000000,-0.017028,-0.156026,-0.093416,0.022836,-0.018763,-0.011458,-0.599994,-0.000000,0.250000,-0.603026,-0.007801,0.224033,0.162000
0.000000,0.000000,0.000000,-0.031399,-0.155014,-0.081058,0.022928,-0.018856,-0.011457,-0.599994,-0.000000,0.250000,-0.603026,-0.007801,0.224033,0.164000
0.000000,0.000000,0.000000,-0.046369,-0.154640,-0.045123,0.023022,-0.018987,-0.011455,-0.599993,-0.000000,0.250000,-0.603026,-0.007801,0.224033,0.166000
0.000000,0.000000,0.000000,-0.061990,-0.157380,-0.024554,0.023148,-0.019067,-0.011453,-0.599993,-0.000000,0.250000,-0.603024,-0.007817,0.224031,0.168000
0.000000,0.000000,0.000000,-0.078069,-0.163815,-0.019329,0.023500,-0.018904,-0.011449,-0.599993,-0.000000,0.250000,-0.603017,-0.007887,0.224010,0.170000
0.000000,0.000000,0.000000,-0.084871,-0.173063,-0.069924,0.023422,-0.018170,-0.011437,-0.599993,-0.000000,0.250000,-0.603037,-0.007811,0.223982,0.172000
0.000000,0.000000,0.000000,-0.081726,-0.183145,-0.140638,0.023515,-0.018266,-0.011436,-0.599993,-0.000000,0.250000,-0.603037,-0.007811,0.223982,0.174000
0.000000,0.000000,0.000000,-0.071870,-0.191142,-0.168648,0.023662,-0.018361,-0.011434,-0.599992,-0.000000,0.250000,-0.603033,-0.007829,0.223983,0.176000
0.000000,0.000000,0.000000,-0.057883,-0.197070,-0.155012,0.024031,-0.018377,-0.011432,-0.599992,-0.000000,0.250000,-0.603017,-0.007908,0.223991,0.178000
0.000000,0.000000,0.000000,-0.040190,-0.201687,-0.103378,0.024068,-0.018203,-0.011439,-0.599992,-0.000000,0.250000,-0.603024,-0.007887,0.223985,0.180000
0.000000,0.000000,0.000000,-0.020730,-0.203019,-0.099292,0.024007,-0.017521,-0.011463,-0.599992,-0.000000,0.250000,-0.603046,-0.007820,0.223965,0.182000
0.000000,0.000000,0.000000,-0.004517,-0.199948,-0.135785,0.024087,-0.017592,-0.011462,-0.599992,-0.000000,0.250000,-0.603046,-0.007820,0.223965,0.184000
0.000000,0.000000,0.000000,0.002322,-0.189036,-0.136352,0.024161,-0.017691,-0.011460,-0.599990,-0.000000,0.250000,-0.603046,-0.007820,0.223965,0.186000
0.000000,0.000000,0.000000,-0.002510,-0.174863,-0.105661,0.024305,-0.017730,-0.011459,-0.599990,-0.000000,0.250000,-0.603040,-0.007844,0.223970,0.188000
0.000000,0.000000,0.000000,-0.014121,-0.158170,-0.069925,0.024579,-0.017386,-0.011451,-0.599990,-0.000000,0.250000,-0.603031,-0.007889,0.223977,0.190000
0.000000,0.000000,0.000000,-0.026767,-0.140551,-0.057625,0.024542,-0.016609,-0.011432,-0.599990,-0.000000,0.250000,-0.603053,-0.007830,0.223962,0.192000
0.000000,0.000000,0.000000,-0.037018,-0.126971,-0.066204,0.024628,-0.016664,-0.011431,-0.599990,-0.000000,0.250000,-0.603053,-0.007830,0.223962,0.194000
0.000000,0.000000,0.000000,-0.042095,-0.122298,-0.086942,0.024703,-0.016729,-0.011429,-0.599989,-0.000000,0.250000,-0.603053,-0.007830,0.223962,0.196000
0.000000,0.000000,0.000000,-0.042584,-0.126573,-0.103189,0.024861,-0.016739,-0.011428,-0.599989,-0.000000,0.250000,-0.603045,-0.007856,0.223968,0.198000
0.000000,0.000000,0.000000,-0.040519,-0.138584,-0.101167,0.025103,-0.016354,-0.011376,-0.599989,-0.000000,0.250000,-0.603036,-0.007892,0.223978,0.200000
0.000000,0.000000,0.000000,-0.037690,-0.153573,-0.079181,0.025083,-0.015678,-0.011271,-0.599989,-0.000000,0.250000,-0.603058,-0.007840,0.223969,0.202000
0.000000,0.000000,0.000000,-0.034351,-0.168866,-0.074786,0.025172,-0.015704,-0.011271,-0.599988,-0.000000,0.250000,-0.603058,-0.007840,0.223969,0.204000
0.000000,0.000000,0.000000,-0.027983,-0.184216,-0.068916,0.025264,-0.015744,-0.011269,-0.599987,-0.000000,0.250000,-0.603058,-0.007840,0.223969,0.206000
0.000000,0.000000,0.000000,-0.018882,-0.192006,-0.049388,0.024691,-0.015711,-0.011286,-0.599987,-0.000000,0.250000,-0.603048,-0.007691,0.223975,0.208000
0.000000,0.000000,0.000000,-0.008599,-0.192577,-0.051943,0.023280,-0.015229,-0.011283,-0.599987,-0.000000,0.250000,-0.603040,-0.007375,0.223985,0.210000
0.000000,0.000000,0.000000,0.000561,-0.187415,-0.073834,0.022808,-0.014551,-0.011223,-0.599987,-0.000000,0.250000,-0.603061,-0.007317,0.223985,0.212000
0.000000,0.000000,0.000000,0.006935,-0.178132,-0.128885,0.022589,-0.014560,-0.011224,-0.599986,-0.000000,0.250000,-0.603061,-0.007317,0.223985,0.214000
0.000000,0.000000,0.000000,0.008809,-0.171232,-0.180917,0.022397,-0.014579,-0.011226,-0.599984,-0.000000,0.250000,-0.603061,-0.007317,0.223985,0.216000
0.000000,0.000000,0.000000,0.004869,-0.178284,-0.206879,0.021998,-0.014536,-0.011229,-0.599984,-0.000000,0.250000,-0.603048,-0.007252,0.223988,0.218000
0.000000,0.000000,0.000000,-0.001499,-0.199223,-0.199352,0.021234,-0.014107,-0.011238,-0.599984,-0.000000,0.250000,-0.603042,-0.007114,0.223995,0.220000
0.000000,0.000000,0.000000,-0.003735,-0.219592,-0.186838,0.020755,-0.013598,-0.011246,-0.599984,-0.000000,0.250000,-0.603061,-0.007058,0.223999,0.222000
0.000000,0.000000,0.000000,-0.001216,-0.232044,-0.180512,0.020661,-0.013588,-0.011246,-0.599984,-0.000000,0.250000,-0.603061,-0.007058,0.223999,0.224000
0.000000,0.000000,0.000000,0.001393,-0.238853,-0.171300,0.020594,-0.013588,-0.011247,-0.599982,-0.000000,0.250000,-0.603061,-0.007058,0.223999,0.226000
0.000000,0.000000,0.000000,0.001168,-0.242649,-0.140516,0.020508,-0.013521,-0.011248,-0.599982,-0.000000,0.250000,-0.603047,-0.007045,0.223999,0.228000
0.000000,0.000000,0.000000,0.000941,-0.240022,-0.130745,0.020063,-0.013100,-0.011202,-0.599982,-0.000000,0.250000,-0.603044,-0.006984,0.224003,0.230000
0.000000,0.000000,0.000000,0.003092,-0.225849,-0.147618,0.019646,-0.012687,-0.011148,-0.599982,-0.000000,0.250000,-0.603060,-0.006933,0.224008,0.232000
0.000000,0.000000,0.000000,0.004448,-0.202630,-0.148682,0.019655,-0.012663,-0.011148,-0.599981,-0.000000,0.250000,-0.603060,-0.006933,0.224008,0.234000
0.000000,0.000000,0.000000,0.001572,-0.173355,-0.123703,0.019669,-0.012647,-0.011148,-0.599979,-0.000000,0.250000,-0.603060,-0.006933,0.224008,0.236000
0.000000,0.000000,0.000000,-0.005133,-0.139936,-0.113316,0.019750,-0.012563,-0.011149,-0.599979,-0.000000,0.250000,-0.603044,-0.006950,0.224006,0.238000
0.000000,0.000000,0.000000,-0.013505,-0.108692,-0.152938,0.019369,-0.012171,-0.011104,-0.599979,-0.000000,0.250000,-0.603043,-0.006920,0.224009,0.240000
0.000000,0.000000,0.000000,-0.023187,-0.090108,-0.197891,0.018946,-0.011839,-0.011060,-0.599979,-0.000000,0.250000,-0.603056,-0.006874,0.224014,0.242000
0.000000,0.000000,0.000000,-0.036608,-0.087920,-0.205891,0.018984,-0.011802,-0.011060,-0.599978,-0.000000,0.250000,-0.603056,-0.006874,0.224014,0.244000
0.000000,0.000000,0.000000,-0.053418,-0.100122,-0.190581,0.019146,-0.011713,-0.011060,-0.599976,-0.000000,0.250000,-0.603041,-0.006907,0.224010,0.246000
0.000000,0.000000,0.000000,-0.068367,-0.117333,-0.210548,0.019305,-0.011619,-0.011059,-0.599976,-0.000000,0.250000,-0.603027,-0.006939,0.224007,0.248000
0.000000,0.000000,0.000000,-0.081837,-0.135856,-0.206320,0.018657,-0.011277,-0.010999,-0.599976,-0.000000,0.250000,-0.603042,-0.006883,0.224013,0.250000
0.000000,0.000000,0.000000,-0.094862,-0.152370,-0.140035,0.018166,-0.010988,-0.010953,-0.599976,-0.000000,0.250000,-0.603054,-0.006839,0.224018,0.252000
0.000000,0.000000,0.000000,-0.105284,-0.163993,-0.070941,0.018210,-0.010942,-0.010953,-0.599974,-0.000000,0.250000,-0.603054,-0.006839,0.224018,0.254000
0.000000,0.000000,0.000000,-0.106637,-0.167365,-0.025949,0.018242,-0.010902,-0.010953,-0.599973,-0.000000,0.250000,-0.603054,-0.006839,0.224018,0.256000
0.000000,0.000000,0.000000,-0.094833,-0.161645,-0.022428,0.018454,-0.010795,-0.010952,-0.599973,-0.000000,0.250000,-0.603037,-0.006888,0.224013,0.258000
0.000000,0.000000,0.000000,-0.074436,-0.151460,-0.038453,0.017851,-0.010449,-0.010859,-0.599973,-0.000000,0.250000,-0.603038,-0.006869,0.224017,0.260000
0.000000,0.000000,0.000000,-0.053070,-0.141390,-0.053138,0.017402,-0.010228,-0.010799,-0.599973,-0.000000,0.250000,-0.603046,-0.006835,0.224022,0.262000
0.000000,0.000000,0.000000,-0.028595,-0.130302,-0.067897,0.017444,-0.010174,-0.010799,-0.599971,-0.000000,0.250000,-0.603046,-0.006835,0.224022,0.264000
0.000000,0.000000,0.000000,-0.003388,-0.120470,-0.071240,0.017475,-0.010122,-0.010800,-0.599969,-0.000000,0.250000,-0.603046,-0.006835,0.224022,0.266000
0.000000,0.000000,0.000000,0.012852,-0.118458,-0.080743,0.017707,-0.010015,-0.010798,-0.599969,-0.000000,0.250000,-0.603031,-0.006889,0.224015,0.268000
0.000000,0.000000,0.000000,0.017028,-0.126558,-0.090634,0.017047,-0.009827,-0.010758,-0.599969,-0.000000,0.250000,-0.603032,-0.006864,0.224024,0.270000
0.000000,0.000000,0.000000,0.012840,-0.141124,-0.093587,0.016656,-0.009703,-0.010737,-0.599969,-0.000000,0.250000,-0.603038,-0.006834,0.224031,0.272000
0.000000,0.000000,0.000000,0.004213,-0.153943,-0.112773,0.016682,-0.009649,-0.010737,-0.599967,-0.000000,0.250000,-0.603038,-0.006834,0.224031,0.274000
0.000000,0.000000,0.000000,-0.006655,-0.159660,-0.135680,0.016697,-0.009593,-0.010737,-0.599965,-0.000000,0.250000,-0.603038,-0.006834,0.224031,0.276000
0.000000,0.000000,0.000000,-0.013433,-0.157133,-0.138196,0.016933,-0.009489,-0.010736,-0.599965,-0.000000,0.250000,-0.603024,-0.006893,0.224020,0.278000
0.000000,0.000000,0.000000,-0.011969,-0.146444,-0.120619,0.016284,-0.009332,-0.010697,-0.599965,-0.000000,0.250000,-0.603026,-0.006861,0.224034,0.280000
0.000000,0.000000,0.000000,-0.007138,-0.133408,-0.098318,0.015969,-0.009230,-0.010681,-0.599965,-0.000000,0.250000,-0.603029,-0.006836,0.224043,0.282000
0.000000,0.000000,0.000000,-0.007124,-0.122992,-0.081403,0.015979,-0.009174,-0.010682,-0.599962,-0.000000,0.250000,-0.603029,-0.006836,0.224043,0.284000
0.000000,0.000000,0.000000,-0.013189,-0.121871,-0.048361,0.016204,-0.009071,-0.010681,-0.599961,-0.000000,0.250000,-0.603018,-0.006895,0.224027,0.286000
0.000000,0.000000,0.000000,-0.016820,-0.131227,-0.018655,0.016317,-0.008995,-0.010680,-0.599961,-0.000000,0.250000,-0.603014,-0.006920,0.224020,0.288000
0.000000,0.000000,0.000000,-0.016919,-0.145217,-0.006542,0.015727,-0.008921,-0.010626,-0.599961,-0.000000,0.250000,-0.603019,-0.006857,0.224049,0.290000
0.000000,0.000000,0.000000,-0.019048,-0.152613,0.011157,0.015526,-0.008839,-0.010608,-0.599961,-0.000000,0.250000,-0.603020,-0.006836,0.224058,0.292000
0.000000,0.000000,0.000000,-0.022824,-0.150949,0.034837,0.015512,-0.008787,-0.010609,-0.599957,-0.000000,0.250000,-0.603020,-0.006836,0.224058,0.294000
0.000000,0.000000,0.000000,-0.025890,-0.142087,0.037760,0.015488,-0.008728,-0.010609,-0.599956,-0.000000,0.250000,-0.603020,-0.006836,0.224058,0.296000
0.000000,0.000000,0.000000,-0.027247,-0.128589,0.015664,0.015722,-0.008642,-0.010608,-0.599956,-0.000000,0.250000,-0.603012,-0.006902,0.224035,0.298000
0.000000,0.000000,0.000000,-0.024485,-0.115787,0.279288,0.015213,-0.008722,-0.010554,-0.599956,-0.000000,0.250000,-0.603011,-0.006854,0.224067,0.300000
0.000000,0.000000,0.000000,-0.020936,-0.112241,0.409919,0.015054,-0.008693,-0.010540,-0.599956,-0.000000,0.250000,-0.603012,-0.006837,0.224078,0.302000
0.000000,0.000000,0.000000,-0.019153,-0.117124,0.210749,0.015035,-0.008644,-0.010541,-0.599952,-0.000000,0.250000,-0.603012,-0.006837,0.224078,0.304000
0.000000,0.000000,0.000000,-0.017325,-0.123864,-0.036526,0.015011,-0.008586,-0.010541,-0.599951,-0.000000,0.250000,-0.603012,-0.006837,0.224078,0.306000
