time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw,range_z,flow_dx,flow_dy,mekf_roll,mekf_pitch,mekf_yaw,mekf_x,mekf_y,mekf_z,our_ref_x,our_ref_y,our_ref_z,our_thrust,our_roll_cmd,our_pitch_cmd,our_yaw_rate_cmd,multi_front,multi_back,multi_left,multi_right,multi_up,ai_feat_count,vo_x,vo_y,vo_sigma,pg_x,pg_y,lc_count,canfly,is_tumbled,ctrltarget_z,motor_m1req,ctrltarget_x,ctrltarget_y,motor_m2req,motor_m3req,motor_m4req
6339,0.0985,-0.0934,-0.0427,-0.5153,-0.5024,-0.2534,1.32,11.93,-5.12,0,3.626,-156.044,118.412,21.329,0.011,-0.018,1.150,0.000,0.000,0.000,0.0060,47,31,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4730,0.0000,1.5960,1.2690,2.7450,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.2400,48283,0.0000,0.0000,50367,47774,57130
6389,0.0336,-0.1443,-0.0667,-0.7815,-0.5880,-0.2766,-6.03,7.20,-4.64,0,3.658,-106.015,182.825,23.851,0.019,-0.012,1.143,0.000,0.000,0.000,0.0100,21,22,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4730,0.0000,0.0000,1.2800,2.7450,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.2400,52271,0.0000,0.0000,49301,43267,50761
6441,-0.0159,-0.1888,-0.0423,-0.8491,-0.5842,-0.0477,-11.22,-2.18,-5.71,0,3.706,-18.173,168.436,30.060,0.024,-0.021,1.096,0.000,0.000,0.000,0.0160,21,-10,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.7180,0.0000,1.2800,2.8570,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.2600,50154,0.0000,0.0000,42535,49904,45701
6492,-0.0622,-0.2252,-0.0076,-0.7695,-0.5034,0.1801,-13.76,-12.78,-5.31,0,3.753,-24.852,43.553,29.748,0.035,-0.033,1.050,0.000,0.000,0.000,0.0470,-35,28,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.7180,0.1660,0.0000,2.8570,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.2600,44381,0.0000,0.0000,40485,56866,44313
6543,-0.0650,-0.2377,0.0322,-0.4287,-0.3232,0.3519,-15.56,-17.94,-4.53,0,3.753,-43.555,-61.234,24.100,0.024,-0.028,0.967,0.000,0.000,0.000,0.0560,-49,14,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.1890,0.0000,0.1660,0.0000,2.9100,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.2800,42280,0.0000,0.0000,47049,54047,45153
6594,-0.0792,-0.2073,0.0558,-0.2590,0.0232,0.3461,-19.27,-15.64,-4.54,0,3.716,46.726,-52.609,23.857,0.006,-0.026,0.961,0.000,0.000,0.000,0.0560,-106,29,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.1890,0.0000,0.1980,0.0000,2.9100,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.2800,46407,0.0000,0.0000,57861,34138,53169
6645,-0.1094,-0.1564,0.0560,-0.2290,0.3807,0.1920,-18.59,-12.13,-4.58,0,3.695,167.806,19.312,20.080,0.006,-0.035,0.967,0.000,0.000,0.000,0.0540,-5,17,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.2680,0.6540,0.1980,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,52497,0.0000,0.0000,50837,50846,50001
6696,-0.1415,-0.1419,0.0665,-0.2138,0.4770,0.1498,-10.30,-12.25,-3.32,0,3.684,123.046,25.578,16.147,0.012,-0.059,0.985,0.000,0.000,0.000,0.0460,-15,16,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.2680,0.6540,0.2500,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,48573,0.0000,0.0000,48501,55901,51833
6747,-0.1703,-0.1384,0.0729,-0.1882,0.4493,0.1164,-2.27,-13.51,-1.72,0,3.679,-1.707,6.036,8.085,-0.003,-0.052,1.061,0.000,0.000,0.000,0.0370,-26,9,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.6880,0.2500,0.0000,2.7720,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,49629,0.0000,0.0000,50592,55479,49424
6799,-0.1907,-0.1406,0.0682,-0.1245,0.3632,0.0685,-0.48,-13.83,-0.20,0,3.658,-3.561,-6.635,0.632,0.000,-0.035,1.083,0.000,0.000,0.000,0.0340,-4,5,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.6880,0.2570,1.4950,2.7720,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,50568,0.0000,0.0000,54142,54000,50984
6850,-0.1966,-0.1408,0.0586,-0.0073,0.3026,0.0333,-0.44,-13.61,0.64,0,3.648,14.129,-18.746,-3.753,-0.015,-0.037,1.110,0.000,0.000,0.000,0.0270,0,-5,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.2080,0.3420,0.2570,1.4950,2.7770,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,52972,0.0000,0.0000,56475,50825,56121
6900,-0.2061,-0.1458,0.0510,0.0696,0.2354,0.0264,0.51,-12.34,1.12,0,3.642,4.697,-13.395,-1.896,-0.022,-0.045,1.151,0.000,0.000,0.000,0.0270,-61,33,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.2080,0.3420,0.0000,1.6300,2.7770,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,53094,0.0000,0.0000,59181,49781,60766
6952,-0.2079,-0.1555,0.0429,0.1416,0.1623,0.0285,0.79,-11.31,0.92,0,3.637,-29.888,4.221,5.128,-0.018,-0.054,1.115,0.000,0.000,0.000,0.0280,-33,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.2390,0.3860,0.0000,1.6300,2.7610,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,48986,0.0000,0.0000,57299,57015,49099
7003,-0.2357,-0.1188,0.0403,0.0840,0.2840,0.0500,-1.73,-10.11,-0.86,0,3.626,17.601,-17.506,14.456,-0.020,-0.037,1.146,0.000,0.000,0.000,0.0180,-67,-14,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.2390,0.3860,0.2690,0.0000,2.7610,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,51933,0.0000,0.0000,55967,55110,51664
7054,-0.2549,-0.0815,0.0332,0.0718,0.4010,0.0484,-1.35,-8.74,-0.04,0,3.632,70.854,-9.283,8.364,-0.030,-0.060,1.153,0.000,0.000,0.000,0.0250,15,16,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.3110,0.0000,0.2690,0.0000,2.7350,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,53422,0.0000,0.0000,54408,49525,51803
7105,-0.2670,-0.0609,0.0299,0.0798,0.4201,0.0788,2.25,-7.63,0.69,0,3.648,50.774,32.259,-2.833,-0.031,-0.062,1.160,0.000,0.000,0.000,0.0520,-5,-25,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.3110,0.0000,1.2300,0.0000,2.7350,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,55130,0.0000,0.0000,52731,51191,51392
7156,-0.2606,-0.0748,0.0414,0.1631,0.2422,0.1889,5.89,-9.78,1.33,0,3.658,-8.559,0.383,-6.117,-0.012,-0.077,1.101,0.000,0.000,0.000,0.0790,-11,-30,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,1.2300,0.0000,2.7220,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,51501,0.0000,0.0000,54265,54160,45444
7208,-0.2178,-0.0782,0.0492,0.4161,0.1008,0.2118,6.55,-10.72,1.31,0,3.674,-33.678,-82.759,-0.440,-0.028,-0.052,1.079,0.000,0.000,0.000,0.0820,-14,-36,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.6380,2.7220,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,46275,0.0000,0.0000,52668,53964,48546
7258,-0.1990,-0.0717,0.0769,0.4840,0.0673,0.3305,5.08,-6.94,1.18,0,3.690,-54.507,-106.651,-2.285,-0.050,-0.056,1.073,0.000,0.000,0.000,0.0930,0,-30,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.6380,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,45761,0.0000,0.0000,51957,51138,49010
7310,-0.1624,-0.0767,0.0946,0.5850,-0.0160,0.3525,2.52,-1.80,0.63,0,3.695,-41.169,-65.362,-7.892,-0.059,-0.056,1.046,0.000,0.000,0.000,0.1060,-11,-55,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.3000,0.2656,-6.09,15.52,-18.80,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,47529,0.0000,0.0000,51471,49532,48526
7361,-0.1395,-0.0737,0.1109,0.6075,-0.0141,0.3630,-0.04,1.71,-0.03,0,3.695,-13.145,-35.252,-6.652,-0.040,-0.054,1.036,0.000,0.000,0.000,0.1360,4,-16,2.52,1.80,0.63,-0.1624,-0.0767,0.1060,0.0000,0.0000,0.3000,0.2614,-5.88,18.21,0.92,0.0000,0.0000,0.0000,0.0000,0.5480,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,46543,0.0000,0.0000,52827,50428,46099
7411,-0.1026,-0.0678,0.1219,0.6128,0.0142,0.3551,-1.13,3.38,-0.64,0,3.700,2.014,-46.560,-9.052,-0.039,-0.054,1.018,0.000,0.000,0.000,0.1450,-54,-54,2.02,2.38,0.21,-0.1211,-0.0847,0.1286,0.0000,0.0000,0.3000,0.2602,-4.16,20.84,19.15,0.0000,0.0000,0.3570,2.3440,0.5480,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,44018,0.0000,0.0000,50083,50397,48791
7463,-0.0714,-0.0688,0.1456,0.5837,0.0139,0.3932,-1.10,5.76,-0.95,0,3.706,-4.325,-53.401,-10.052,-0.046,-0.060,1.002,0.000,0.000,0.000,0.1810,-16,-18,-29.73,-14.85,-3.94,-0.0424,-0.0010,0.0575,0.0000,0.0000,0.3000,0.2516,-4.39,22.24,28.38,0.0000,0.5890,0.3570,2.3440,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,21845,0.0000,0.0000,56377,58509,56377
7514,-0.0300,-0.0424,0.1581,0.6019,0.1439,0.3475,-2.13,7.95,-1.23,0,3.521,-269.038,-184.248,-29.387,0.040,-0.079,0.614,0.000,0.000,0.000,0.1600,-5,-43,-21.02,-7.92,-3.01,0.0382,0.0604,0.1905,0.0000,0.0000,0.3000,0.2542,3.90,25.00,36.86,0.0000,0.5890,0.0130,2.4830,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,45466,0.0000,0.0000,56071,39552,72694
7566,0.0103,-0.0153,0.1796,0.6023,0.2466,0.2426,-12.26,13.31,-2.15,0,3.405,-853.211,403.757,-120.162,-1.532,-1.698,0.764,0.000,0.000,0.000,0.1230,-17,-80,-27.26,-4.50,0.88,0.1260,0.1140,0.2332,0.0000,0.0000,0.3000,0.2615,10.47,25.00,64.62,0.0000,0.0000,0.0130,2.4830,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,39728,0.0000,0.0000,57307,40424,74297
7616,0.0885,0.0687,0.1375,0.7380,0.6736,-0.1936,-47.71,3.08,-15.00,0,3.399,-172.512,470.387,-233.581,-0.415,-0.390,0.345,0.000,0.000,0.000,0.3830,-32,-11,-71.91,-29.60,-22.17,0.2057,0.0750,0.1043,0.0000,0.0000,0.3000,0.3165,25.00,25.00,450.06,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,40546,0.0000,0.0000,57875,40825,75033
7668,0.2042,0.0774,0.0700,1.0823,0.6786,-0.8508,-53.93,-2.30,-42.69,0,3.526,-198.220,690.835,-72.858,-0.057,-0.040,0.408,0.000,0.000,0.000,0.0550,10,9,-91.02,-11.16,-51.87,0.3312,0.0603,0.0803,0.0000,0.0000,0.3000,0.4003,23.21,25.00,1280.64,0.1180,0.0650,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,41130,0.0000,0.0000,53457,47917,72781
7719,0.3740,0.0687,0.0999,1.6189,0.5906,-0.9459,-66.66,-17.66,-70.18,0,3.442,-89.110,560.033,331.347,-0.650,-0.292,0.304,0.000,0.000,0.000,0.3190,-10,7,-103.01,-0.80,-88.60,0.4821,0.0788,0.0573,0.0000,0.0000,0.3000,0.4049,20.30,25.00,2105.47,0.1180,0.0650,0.0980,0.4090,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,46105,0.0000,0.0000,57771,40751,74898
7769,0.4458,0.0722,0.0199,1.8619,0.5511,-1.4183,-79.35,-38.38,-98.00,0,3.611,-562.775,793.394,460.110,-0.049,-0.150,0.621,0.000,0.000,0.000,0.0000,15,5,-103.92,-7.77,-119.04,0.5649,0.0588,0.0015,0.0000,0.0000,0.3000,0.4710,16.82,25.00,2940.13,0.0000,0.0000,0.0980,0.4090,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,40633,0.0000,0.0000,40240,57046,40240
7821,0.5659,0.1024,0.0381,2.2233,0.4758,-1.4374,-152.39,-46.71,-158.79,0,3.368,-262.689,878.878,165.119,-1.509,-1.217,-1.117,0.000,0.000,0.000,0.0570,0,5,-140.71,-5.86,-166.24,0.7014,0.0406,-0.1138,0.0000,0.0000,0.3000,0.4697,16.14,25.00,3600.00,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,57229,0.0000,0.0000,69177,0,69177
7871,0.7198,0.1165,-0.0245,2.8644,0.3563,-2.0579,167.04,4.24,-169.42,0,3.120,1481.022,1999.700,-907.973,0.919,0.329,-0.090,0.000,0.000,0.000,0.4290,0,0,-151.07,13.27,151.32,0.8258,0.0865,-0.1091,0.0000,0.0000,0.3000,0.5485,11.81,25.00,3600.00,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,59473,0.0000,0.0000,78414,42664,60483
7923,0.9655,0.1466,-0.1599,3.6249,1.1756,-2.7615,79.96,66.91,-2.49,0,3.336,1743.756,858.941,-1025.015,0.539,-0.226,0.422,0.000,0.000,0.000,0.3190,-15,-2,9.29,24.88,42.37,0.8399,0.0762,-0.5238,0.0000,0.0000,0.3000,0.6501,24.88,25.00,74.63,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,62694,0.0000,0.0000,61969,70389,0
7974,1.1369,0.2191,-0.3700,4.0492,3.0635,-4.6523,112.30,2.51,63.76,0,3.188,1209.212,334.660,-358.702,-2.649,-0.153,-5.111,0.000,0.000,0.000,0.5100,-9,9,88.31,-36.06,23.83,0.1943,0.4579,-0.4525,0.0000,0.0000,0.3000,0.8940,25.00,25.00,-1912.66,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,71543,0.0000,0.0000,0,44329,0
8025,1.6501,0.0735,-0.4484,6.8251,2.0994,-4.4225,153.82,17.05,91.22,0,3.595,115.873,545.647,-344.740,-0.393,0.156,-0.348,0.000,0.000,0.000,0.6820,-10,-36,-119.29,-1.08,100.65,-0.7397,-0.0443,0.2780,0.0000,0.0000,0.3000,0.8840,25.00,25.00,-2736.69,0.0000,0.0000,0.0000,0.0440,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,64845,0.0000,0.0000,0,0,0
8076,2.4181,0.0397,-0.2520,4.6075,7.6487,1.8547,121.09,2.87,137.52,0,4.075,-190.235,232.915,-471.127,-0.398,-0.106,-0.554,0.000,0.000,0.000,0.6710,-11,0,-99.02,35.16,75.64,-0.7932,-0.1920,0.6936,0.0000,0.0000,0.3000,0.1689,25.00,25.00,-3600.00,0.0000,0.0750,0.0000,0.0440,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
8127,-0.0002,-0.0003,-1.3110,-0.0447,-0.0511,-0.2094,-2.92,-3.81,-14.90,0,4.080,-42.873,-48.530,-445.445,-0.127,-0.339,-0.929,0.000,0.000,0.000,0.6750,-4,-1,-91.00,64.89,56.34,-0.7249,-0.3960,1.0153,0.0000,0.0000,0.3000,0.5920,-1.08,-0.94,446.89,0.0000,0.0750,0.0000,0.0470,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
8179,-0.0079,-0.0068,0.6389,-0.2142,-0.1629,-1.1823,-2.48,-1.66,-37.47,0,4.086,63.916,18.848,-398.240,-0.071,-0.171,-1.036,0.000,0.000,0.000,0.6720,0,4,165.45,88.24,158.83,-0.6768,-0.6006,1.1734,0.0000,0.0000,0.3000,0.3287,-6.49,-8.45,1124.20,0.0000,0.0000,0.0000,0.0470,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
8229,-0.0219,-0.0178,0.5819,-0.3445,-0.2809,-2.1248,-3.88,-1.21,-57.62,0,4.086,-0.047,-0.411,-269.441,0.019,-0.072,-1.008,0.000,0.000,0.000,0.6790,-7,1,88.12,65.70,-119.02,-0.6426,-0.8243,1.1384,0.0000,0.0000,0.3000,0.4412,-8.56,-10.47,1728.69,0.0000,0.0000,0.1530,0.0710,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
8280,-0.0444,-0.0332,0.5020,-0.4838,-0.3288,-2.9501,-8.94,0.97,-71.44,0,4.091,-20.410,-6.151,-115.174,0.050,-0.193,-1.040,0.000,0.000,0.000,0.6660,0,0,85.80,50.00,-115.15,-0.5479,-1.0234,1.0435,0.0000,0.0000,0.3000,0.5454,-8.53,-12.30,2143.17,0.0560,0.1550,0.1530,0.0710,0.0070,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
8331,-0.0815,-0.0552,0.4279,-0.6655,-0.3885,-3.4925,-14.90,4.06,-77.26,0,4.086,-20.638,-4.781,0.819,0.027,-0.125,-1.032,0.000,0.000,0.000,0.6740,0,0,84.06,42.60,-113.34,-0.4203,-1.2243,0.9285,0.0000,0.0000,0.3000,0.6180,-9.36,-15.40,2317.91,0.0560,0.1550,0.1390,0.0710,0.0070,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
8383,-0.1383,-0.0855,0.3675,-0.8855,-0.4512,-3.7944,-21.30,6.74,-76.86,0,4.091,11.826,3.532,-0.461,0.005,-0.027,-1.013,0.000,0.000,0.000,0.6800,-1,0,82.49,41.70,-112.12,-0.2514,-1.4143,0.8203,0.0000,0.0000,0.3000,0.6620,-10.71,-19.63,2305.90,0.0670,0.1530,0.1390,0.0710,0.0150,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
8434,-0.2144,-0.1239,0.3315,-1.0490,-0.4895,-3.9155,-25.64,8.43,-75.37,0,4.091,0.889,-0.090,0.896,0.007,-0.028,-1.013,0.000,0.000,0.000,0.6730,0,0,80.11,43.13,-107.34,0.1058,-1.4438,0.7630,0.0000,0.0000,0.3000,0.6819,-12.08,-23.47,2261.08,0.0670,0.1530,0.1240,0.0830,0.0150,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
8486,-0.2913,-0.1625,0.3115,-1.1337,-0.5077,-3.9458,-27.41,8.87,-73.90,0,4.096,-5.077,-1.673,0.255,0.016,-0.057,-1.017,0.000,0.000,0.000,0.6800,-1,0,79.52,43.08,-106.33,0.3705,-1.5938,0.6588,0.0000,0.0000,0.3000,0.6889,-13.26,-25.00,2217.09,0.0880,0.1550,0.1240,0.0830,0.0140,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
8537,-0.3594,-0.1979,0.2894,-1.1753,-0.5300,-3.9893,-27.70,8.68,-72.48,0,4.091,4.909,1.388,-1.087,0.008,-0.039,-1.015,0.000,0.000,0.000,0.6830,0,0,78.00,43.94,-104.55,0.6877,-1.6933,0.5963,0.0000,0.0000,0.3000,0.6978,-14.36,-25.00,2174.27,0.0880,0.1550,0.1170,0.0820,0.0140,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
8587,-0.4171,-0.2318,0.2735,-1.2017,-0.5773,-4.0050,-26.99,8.24,-71.23,0,4.101,0.903,0.836,0.562,0.010,-0.031,-1.010,0.000,0.000,0.000,0.6810,-3,0,79.02,43.83,-105.70,0.9262,-1.8267,0.5001,0.0000,0.0000,0.3000,0.7025,-15.88,-25.00,2136.80,0.0910,0.1500,0.1170,0.0820,0.0160,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
8639,-0.4741,-0.2670,0.2606,-1.2423,-0.6357,-4.0130,-27.44,8.21,-70.02,0,4.091,-1.986,-0.730,-0.579,0.011,-0.039,-1.013,0.000,0.000,0.000,0.6750,0,0,79.18,44.56,-105.98,1.1961,-1.9086,0.4733,0.0000,0.0000,0.3000,0.7058,-17.60,-25.00,2100.48,0.0910,0.1500,0.1210,0.0840,0.0160,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
8689,-0.5321,-0.3028,0.2500,-1.2805,-0.6894,-4.0137,-29.06,8.75,-68.86,0,4.096,-2.263,-0.569,-0.060,0.013,-0.046,-1.016,0.000,0.000,0.000,0.6830,-1,0,81.21,44.13,-109.00,1.3827,-2.0545,0.3866,0.0000,0.0000,0.3000,0.7079,-19.24,-25.00,2065.72,0.0900,0.1510,0.1210,0.0840,0.0130,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
8741,-0.5937,-0.3331,0.2395,-1.2937,-0.6877,-4.0147,-30.11,8.98,-67.86,0,4.096,-1.195,-0.112,-0.095,0.013,-0.044,-1.016,0.000,0.000,0.000,0.6830,0,0,82.69,44.12,-111.20,1.5918,-2.1655,0.3966,0.0000,0.0000,0.3000,0.7100,-19.86,-25.00,2035.90,0.0900,0.1510,0.1150,0.0820,0.0130,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
8792,-0.6466,-0.3588,0.2346,-1.2994,-0.6929,-3.9926,-30.35,8.83,-67.12,0,4.101,-1.158,-0.273,-0.115,0.013,-0.045,-1.014,0.000,0.000,0.000,0.6800,-2,0,85.27,43.25,-114.83,1.7526,-2.3500,0.3177,0.0000,0.0000,0.3000,0.7085,-20.57,-25.00,2013.54,0.0900,0.1510,0.1150,0.0820,0.0140,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
8843,-0.6949,-0.3761,0.2302,-1.2905,-0.6706,-3.9696,-30.77,8.70,-66.45,0,4.096,-1.905,-0.629,-0.432,0.015,-0.045,-1.015,0.000,0.000,0.000,0.6830,-1,0,87.02,42.89,-116.89,2.0032,-2.4881,0.3635,0.0000,0.0000,0.3000,0.7069,-20.67,-25.00,1993.47,0.0900,0.1510,0.1140,0.0840,0.0140,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
8893,-0.7345,-0.3948,0.2232,-1.3006,-0.7025,-3.9495,-31.00,8.65,-65.97,0,4.101,-1.114,-0.399,-0.122,0.015,-0.047,-1.017,0.000,0.000,0.000,0.6840,0,0,89.04,41.99,-119.46,2.2396,-2.6939,0.3149,0.0000,0.0000,0.3000,0.7060,-21.61,-25.00,1979.04,0.0870,0.1500,0.1140,0.0840,0.0140,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
8945,-0.7686,-0.3966,0.2278,-1.2673,-0.6529,-3.8618,-31.24,8.50,-65.59,0,4.096,-1.224,-0.536,-0.001,0.012,-0.042,-1.017,0.000,0.000,0.000,0.6840,0,0,91.41,40.73,-122.37,2.4790,-2.9436,0.2401,0.0000,0.0000,0.3000,0.6957,-21.18,-25.00,1967.84,0.0870,0.1500,0.1140,0.0840,0.0140,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
8995,-0.7947,-0.3988,0.2355,-1.2550,-0.6492,-3.7773,-31.64,8.47,-65.29,0,4.101,-0.588,-0.161,-0.088,0.013,-0.043,-1.016,0.000,0.000,0.000,0.6800,0,0,93.80,39.29,-124.91,2.7665,-3.2045,0.1865,0.0000,0.0000,0.3000,0.6851,-21.47,-25.00,1958.81,0.0880,0.1500,0.1140,0.0840,0.0170,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
9046,-0.8112,-0.3770,0.2407,-1.1904,-0.5650,-3.7332,-31.23,8.05,-65.10,0,4.101,0.034,0.125,-0.050,0.012,-0.041,-1.013,0.000,0.000,0.000,0.6790,0,0,95.99,37.92,-126.64,3.1740,-3.4851,0.1438,0.0000,0.0000,0.3000,0.6793,-19.77,-25.00,1953.11,0.0880,0.1500,0.1150,0.0860,0.0170,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.0000,0,0.0000,0.0000,0,0,0
