time_ms,vel_x,vel_y,vel_z,roll,pitch,yaw,range_z,gyro_x,gyro_y,gyro_z,ekf_x,ekf_y,acc_x,acc_y,acc_z,ref_x,ref_y,ref_z,est_x,est_y
7743,-0.0554,0.0772,-0.0023,-0.29,-0.05,-1.04,0.204,1.765,1.443,-1.620,0.0234,0.1174,0.0108,-0.0202,0.9998,-0.0695,0.1516,0.3000,-0.0534,0.1201
7753,-0.0564,0.0747,-0.0021,-0.26,-0.04,-1.06,0.204,-2.753,-3.075,-0.407,0.0228,0.1182,0.0122,-0.0146,1.0002,-0.0703,0.1522,0.3000,-0.0539,0.1209
7763,-0.0540,0.0733,-0.0145,-0.22,-0.04,-1.08,0.204,0.862,-1.932,-0.636,0.0222,0.1190,0.0128,-0.0174,1.0001,-0.0710,0.1529,0.3000,-0.0545,0.1216
7773,-0.0583,0.0771,-0.0146,-0.22,-0.01,-1.10,0.204,3.781,0.819,-1.770,0.0216,0.1198,0.0131,-0.0154,1.0013,-0.0718,0.1535,0.3000,-0.0551,0.1224
7783,-0.0583,0.0775,-0.0146,-0.23,-0.02,-1.11,0.205,-1.658,-0.611,-0.066,0.0203,0.1221,0.0106,-0.0186,1.0026,-0.0726,0.1541,0.3000,-0.0556,0.1231
7794,-0.0583,0.0779,-0.0145,-0.24,0.01,-1.11,0.205,0.405,0.978,-0.759,0.0194,0.1220,0.0105,-0.0176,1.0017,-0.0733,0.1548,0.3000,-0.0562,0.1239
7803,-0.0583,0.0783,-0.0145,-0.21,0.02,-1.13,0.205,5.994,0.314,-2.087,0.0190,0.1218,0.0123,-0.0114,1.0068,-0.0741,0.1554,0.3000,-0.0568,0.1247
7813,-0.0607,0.0839,-0.0176,-0.23,0.02,-1.14,0.205,1.101,-1.694,-0.852,0.0196,0.1235,0.0097,-0.0159,1.0060,-0.0749,0.1560,0.3000,-0.0574,0.1255
7823,-0.0619,0.0813,-0.0175,-0.23,0.03,-1.14,0.205,4.356,-0.018,-1.371,0.0198,0.1237,0.0085,-0.0152,1.0042,-0.0757,0.1567,0.3000,-0.0580,0.1264
7833,-0.0612,0.0780,-0.0171,-0.17,0.03,-1.15,0.205,0.895,-2.753,-0.785,0.0188,0.1245,0.0105,-0.0171,1.0051,-0.0765,0.1573,0.3000,-0.0586,0.1271
7842,-0.0571,0.0815,-0.0169,-0.16,0.01,-1.17,0.208,2.112,-3.474,0.153,0.0182,0.1247,0.0085,-0.0186,1.0049,-0.0773,0.1579,0.3000,-0.0592,0.1280
7853,-0.0548,0.0798,-0.0162,-0.12,-0.01,-1.18,0.208,2.215,0.472,-1.108,0.0177,0.1255,0.0093,-0.0185,1.0011,-0.0780,0.1585,0.3000,-0.0598,0.1288
7863,-0.0562,0.0801,-0.0084,-0.10,0.02,-1.19,0.208,0.528,-4.227,0.296,0.0178,0.1256,0.0117,-0.0165,1.0004,-0.0788,0.1591,0.3000,-0.0603,0.1296
7873,-0.0562,0.0782,-0.0080,-0.05,0.05,-1.20,0.208,-0.790,-1.044,-0.097,0.0178,0.1272,0.0117,-0.0173,1.0033,-0.0796,0.1597,0.3000,-0.0609,0.1303
7884,-0.0563,0.0783,-0.0075,-0.03,0.07,-1.20,0.207,3.147,-3.267,-0.554,0.0174,0.1300,0.0095,-0.0172,1.0047,-0.0804,0.1603,0.3000,-0.0615,0.1311
7893,-0.0542,0.0763,-0.0069,0.02,0.06,-1.21,0.207,-1.483,-2.635,0.268,0.0168,0.1309,0.0068,-0.0196,1.0066,-0.0812,0.1609,0.3000,-0.0620,0.1319
7903,-0.0526,0.0787,-0.0067,-0.02,0.08,-1.21,0.207,2.701,-2.320,-0.445,0.0168,0.1312,0.0070,-0.0191,1.0035,-0.0820,0.1615,0.3000,-0.0625,0.1327
7913,-0.0523,0.0855,-0.0046,-0.04,0.10,-1.22,0.207,4.416,-1.344,-1.085,0.0163,0.1320,0.0090,-0.0172,1.0049,-0.0829,0.1621,0.3000,-0.0630,0.1335
7923,-0.0525,0.0856,-0.0043,-0.05,0.13,-1.21,0.207,4.291,0.552,-0.579,0.0165,0.1321,0.0090,-0.0196,1.0033,-0.0837,0.1627,0.3000,-0.0636,0.1344
7933,-0.0510,0.0838,-0.0037,-0.02,0.14,-1.22,0.207,0.932,1.228,0.492,0.0156,0.1333,0.0104,-0.0217,1.0068,-0.0845,0.1633,0.3000,-0.0641,0.1352
7943,-0.0513,0.0839,-0.0031,0.00,0.16,-1.22,0.204,2.056,-1.693,0.179,0.0153,0.1335,0.0099,-0.0150,1.0083,-0.0853,0.1638,0.3000,-0.0646,0.1361
7953,-0.0495,0.0815,-0.0026,0.06,0.15,-1.23,0.204,3.043,-3.789,-0.446,0.0148,0.1343,0.0119,-0.0149,1.0054,-0.0861,0.1644,0.3000,-0.0651,0.1369
7962,-0.0509,0.0824,-0.0070,0.09,0.15,-1.23,0.204,-1.903,-3.102,0.401,0.0143,0.1351,0.0108,-0.0172,1.0050,-0.0869,0.1650,0.3000,-0.0656,0.1377
7973,-0.0504,0.0805,-0.0066,0.13,0.13,-1.23,0.204,1.069,-5.066,0.101,0.0137,0.1359,0.0103,-0.0160,1.0044,-0.0878,0.1655,0.3000,-0.0661,0.1385
7984,-0.0506,0.0802,-0.0059,0.13,0.16,-1.23,0.208,3.073,-1.533,-0.455,0.0132,0.1368,0.0102,-0.0154,1.0045,-0.0886,0.1661,0.3000,-0.0666,0.1393
7993,-0.0511,0.0800,-0.0051,0.13,0.19,-1.23,0.208,-1.836,-6.150,1.563,0.0093,0.1393,0.0072,-0.0133,1.0037,-0.0894,0.1667,0.3000,-0.0671,0.1401
8003,-0.0515,0.0798,-0.0045,0.15,0.23,-1.23,0.208,4.322,-4.196,0.574,0.0087,0.1395,0.0115,-0.0146,1.0043,-0.0903,0.1672,0.3000,-0.0676,0.1409
8013,-0.0520,0.0796,0.0023,0.15,0.27,-1.22,0.208,0.801,-3.580,1.620,0.0094,0.1408,0.0092,-0.0202,1.0035,-0.0911,0.1678,0.3000,-0.0682,0.1417
8023,-0.0633,0.0848,0.0025,0.14,0.38,-1.22,0.208,3.038,-3.058,1.915,0.0088,0.1416,0.0063,-0.0168,1.0049,-0.0919,0.1683,0.3000,-0.0688,0.1425
8033,-0.0638,0.0826,0.0029,0.16,0.43,-1.21,0.208,5.415,-1.378,0.890,0.0084,0.1423,0.0076,-0.0138,1.0018,-0.0928,0.1688,0.3000,-0.0694,0.1434
8043,-0.0603,0.0837,0.0034,0.18,0.43,-1.20,0.205,5.228,-4.414,1.061,0.0078,0.1431,0.0066,-0.0170,1.0037,-0.0936,0.1694,0.3000,-0.0700,0.1442
8053,-0.0610,0.0834,0.0038,0.21,0.48,-1.19,0.205,3.884,-1.819,1.892,0.0056,0.1439,0.0096,-0.0173,1.0024,-0.0945,0.1699,0.3000,-0.0706,0.1450
8063,-0.0611,0.0826,0.0010,0.24,0.49,-1.17,0.205,6.527,-1.965,0.624,0.0049,0.1447,0.0101,-0.0183,1.0003,-0.0953,0.1704,0.3000,-0.0712,0.1459
8073,-0.0620,0.0822,0.0014,0.29,0.53,-1.16,0.205,0.299,1.251,2.342,0.0052,0.1453,0.0095,-0.0156,1.0027,-0.0962,0.1709,0.3000,-0.0719,0.1467
8082,-0.0680,0.0814,0.0016,0.34,0.59,-1.15,0.205,1.499,-1.843,2.848,0.0049,0.1462,0.0091,-0.0150,0.9998,-0.0970,0.1715,0.3000,-0.0725,0.1475
8092,-0.0690,0.0808,0.0019,0.39,0.61,-1.14,0.205,2.742,0.489,2.126,0.0040,0.1470,0.0088,-0.0162,1.0012,-0.0979,0.1720,0.3000,-0.0732,0.1483
8103,-0.0669,0.0797,0.0021,0.43,0.58,-1.12,0.205,0.396,4.924,2.785,0.0043,0.1489,0.0078,-0.0137,1.0045,-0.0988,0.1725,0.3000,-0.0739,0.1491
8113,-0.0669,0.0792,0.0004,0.43,0.58,-1.10,0.205,-2.679,2.386,4.145,0.0029,0.1449,0.0098,-0.0154,1.0024,-0.0996,0.1730,0.3000,-0.0746,0.1499
8123,-0.0687,0.0785,0.0006,0.46,0.59,-1.08,0.205,1.101,2.071,2.918,0.0021,0.1482,0.0066,-0.0187,1.0021,-0.1005,0.1735,0.3000,-0.0753,0.1507
8133,-0.0689,0.0663,0.0008,0.54,0.57,-1.06,0.205,0.636,3.526,3.911,0.0025,0.1495,0.0073,-0.0154,0.9991,-0.1014,0.1740,0.3000,-0.0760,0.1514
8143,-0.0699,0.0654,0.0010,0.52,0.54,-1.02,0.204,1.157,1.219,3.700,0.0024,0.1508,0.0066,-0.0133,0.9973,-0.1022,0.1745,0.3000,-0.0767,0.1520
8153,-0.0710,0.0728,0.0013,0.45,0.51,-0.98,0.204,-1.311,-0.057,4.467,0.0017,0.1516,0.0077,-0.0187,1.0010,-0.1031,0.1750,0.3000,-0.0774,0.1527
8162,-0.0684,0.0737,-0.0021,0.47,0.47,-0.95,0.204,0.901,-2.128,3.881,0.0002,0.1508,0.0081,-0.0199,1.0010,-0.1040,0.1754,0.3000,-0.0780,0.1535
8173,-0.0675,0.0749,-0.0019,0.47,0.43,-0.91,0.204,6.803,0.074,2.230,0.0004,0.1522,0.0097,-0.0146,1.0026,-0.1049,0.1759,0.3000,-0.0787,0.1542
8183,-0.0682,0.0741,-0.0020,0.47,0.42,-0.86,0.204,0.219,-0.950,4.547,0.0006,0.1546,0.0120,-0.0129,1.0017,-0.1057,0.1764,0.3000,-0.0794,0.1550
8192,-0.0715,0.0685,-0.0022,0.50,0.45,-0.82,0.204,0.571,-1.204,3.479,0.0003,0.1542,0.0133,-0.0158,1.0017,-0.1066,0.1769,0.3000,-0.0801,0.1556
8203,-0.0696,0.0697,-0.0021,0.52,0.45,-0.79,0.204,0.495,-2.178,4.442,-0.0002,0.1542,0.0092,-0.0168,1.0014,-0.1075,0.1773,0.3000,-0.0808,0.1563
8213,-0.0674,0.0743,-0.0037,0.50,0.43,-0.76,0.204,-2.101,-1.782,4.893,-0.0011,0.1540,0.0088,-0.0154,1.0037,-0.1084,0.1778,0.3000,-0.0815,0.1571
8222,-0.0673,0.0699,-0.0034,0.55,0.44,-0.72,0.204,1.910,-1.679,4.205,-0.0015,0.1544,0.0068,-0.0187,0.9999,-0.1093,0.1782,0.3000,-0.0822,0.1578
8233,-0.0673,0.0667,-0.0032,0.55,0.45,-0.68,0.204,-2.106,-2.354,4.420,-0.0009,0.1558,0.0067,-0.0182,1.0006,-0.1102,0.1787,0.3000,-0.0828,0.1585
8242,-0.0690,0.0630,-0.0030,0.57,0.47,-0.64,0.194,1.949,-2.935,3.882,-0.0014,0.1563,0.0076,-0.0185,1.0023,-0.1111,0.1791,0.3000,-0.0835,0.1591
8253,-0.0689,0.0615,-0.0028,0.56,0.49,-0.59,0.194,0.577,-2.008,4.036,-0.0018,0.1567,0.0080,-0.0168,1.0042,-0.1120,0.1796,0.3000,-0.0842,0.1597
8263,-0.0652,0.0626,-0.0260,0.55,0.49,-0.55,0.194,0.279,-2.025,3.783,-0.0016,0.1571,0.0084,-0.0146,1.0026,-0.1129,0.1800,0.3000,-0.0849,0.1603
8273,-0.0661,0.0617,-0.0260,0.54,0.52,-0.51,0.194,0.602,0.143,3.878,-0.0015,0.1574,0.0082,-0.0151,1.0020,-0.1138,0.1805,0.3000,-0.0855,0.1609
8283,-0.0661,0.0598,-0.0259,0.56,0.53,-0.46,0.208,1.936,-0.866,3.833,-0.0020,0.1579,0.0080,-0.0152,1.0042,-0.1147,0.1809,0.3000,-0.0862,0.1615
8294,-0.0645,0.0583,-0.0256,0.55,0.54,-0.42,0.208,1.984,-0.432,3.625,-0.0044,0.1573,0.0088,-0.0127,1.0058,-0.1156,0.1813,0.3000,-0.0868,0.1621
8302,-0.0630,0.0566,-0.0252,0.57,0.53,-0.38,0.208,1.293,-0.775,4.411,-0.0032,0.1572,0.0088,-0.0167,1.0056,-0.1165,0.1817,0.3000,-0.0875,0.1627
8313,-0.0636,0.0554,-0.0057,0.57,0.54,-0.34,0.208,-2.923,-0.931,4.549,-0.0039,0.1576,0.0143,-0.0150,1.0072,-0.1174,0.1821,0.3000,-0.0881,0.1632
8323,-0.0701,0.0507,-0.0055,0.61,0.57,-0.30,0.208,0.231,1.013,4.207,-0.0043,0.1575,0.0103,-0.0172,1.0059,-0.1183,0.1826,0.3000,-0.0888,0.1638
8333,-0.0652,0.0476,-0.0049,0.62,0.54,-0.26,0.208,1.315,-1.487,3.806,-0.0073,0.1597,0.0076,-0.0136,1.0066,-0.1192,0.1830,0.3000,-0.0894,0.1642
8343,-0.0662,0.0466,-0.0044,0.62,0.54,-0.21,0.194,-1.721,-1.325,4.428,-0.0069,0.1580,0.0064,-0.0133,1.0023,-0.1201,0.1834,0.3000,-0.0901,0.1647
8353,-0.0663,0.0437,-0.0037,0.63,0.54,-0.17,0.194,-3.399,-0.452,4.185,-0.0073,0.1574,0.0079,-0.0170,0.9994,-0.1210,0.1838,0.3000,-0.0908,0.1651
8363,-0.0740,0.0478,-0.0217,0.58,0.60,-0.12,0.194,-2.058,-2.360,3.659,-0.0071,0.1594,0.0069,-0.0164,1.0013,-0.1220,0.1842,0.3000,-0.0915,0.1656
8372,-0.0722,0.0400,-0.0211,0.61,0.59,-0.08,0.194,-2.730,-2.780,4.664,-0.0085,0.1594,0.0082,-0.0126,1.0031,-0.1229,0.1845,0.3000,-0.0922,0.1660
8383,-0.0721,0.0358,-0.0204,0.61,0.59,-0.05,0.207,-1.861,-2.003,3.725,-0.0095,0.1598,0.0108,-0.0137,1.0036,-0.1238,0.1849,0.3000,-0.0930,0.1664
8393,-0.0703,0.0400,-0.0202,0.56,0.58,-0.01,0.207,-3.142,-2.252,3.117,-0.0105,0.1599,0.0105,-0.0150,1.0035,-0.1247,0.1853,0.3000,-0.0937,0.1668
8403,-0.0736,0.0377,-0.0203,0.55,0.62,0.03,0.207,-3.107,-1.784,3.525,-0.0112,0.1602,0.0099,-0.0145,1.0079,-0.1257,0.1857,0.3000,-0.0944,0.1671
8413,-0.0753,0.0368,-0.0010,0.52,0.65,0.08,0.207,-3.889,-1.241,3.178,-0.0127,0.1624,0.0075,-0.0113,1.0067,-0.1266,0.1860,0.3000,-0.0951,0.1675
8423,-0.0770,0.0349,-0.0007,0.50,0.67,0.11,0.207,-3.825,-1.699,2.280,-0.0125,0.1610,0.0030,-0.0152,1.0043,-0.1275,0.1864,0.3000,-0.0959,0.1679
8433,-0.0781,0.0340,-0.0003,0.47,0.70,0.14,0.207,-4.186,-1.041,2.417,-0.0134,0.1591,0.0045,-0.0168,1.0017,-0.1285,0.1868,0.3000,-0.0967,0.1682
8443,-0.0814,0.0392,-0.0001,0.39,0.73,0.18,0.195,-3.713,-0.135,2.944,-0.0130,0.1598,0.0058,-0.0193,1.0030,-0.1294,0.1871,0.3000,-0.0975,0.1686
8453,-0.0797,0.0326,0.0008,0.39,0.72,0.21,0.195,-4.725,0.103,3.650,-0.0154,0.1620,0.0093,-0.0157,1.0044,-0.1303,0.1875,0.3000,-0.0983,0.1689
8463,-0.0807,0.0248,-0.0137,0.38,0.73,0.23,0.195,-3.793,1.223,2.679,-0.0156,0.1620,0.0117,-0.0131,1.0008,-0.1313,0.1878,0.3000,-0.0991,0.1692
8473,-0.0788,0.0256,-0.0132,0.32,0.72,0.26,0.195,-2.189,1.144,1.697,-0.0158,0.1605,0.0093,-0.0167,1.0027,-0.1322,0.1882,0.3000,-0.0999,0.1694
8483,-0.0850,0.0311,-0.0132,0.24,0.74,0.30,0.211,-1.095,2.221,1.030,-0.0169,0.1616,0.0101,-0.0177,1.0041,-0.1332,0.1885,0.3000,-0.1008,0.1697
8492,-0.0843,0.0298,-0.0128,0.21,0.72,0.32,0.211,-1.659,1.954,0.732,-0.0181,0.1641,0.0118,-0.0134,1.0079,-0.1341,0.1888,0.3000,-0.1016,0.1700
8502,-0.0836,0.0238,-0.0123,0.21,0.69,0.34,0.211,-2.000,3.475,0.476,-0.0190,0.1644,0.0097,-0.0135,1.0081,-0.1350,0.1892,0.3000,-0.1024,0.1703
8513,-0.0853,0.0262,0.0158,0.17,0.67,0.36,0.211,-0.931,1.968,0.291,-0.0197,0.1610,0.0105,-0.0133,1.0049,-0.1360,0.1895,0.3000,-0.1033,0.1705
8522,-0.0878,0.0330,0.0160,0.11,0.66,0.38,0.211,-1.090,0.769,0.233,-0.0210,0.1644,0.0079,-0.0123,1.0027,-0.1369,0.1898,0.3000,-0.1042,0.1709
8533,-0.0889,0.0328,0.0164,0.09,0.62,0.38,0.211,-2.415,3.206,0.389,-0.0222,0.1629,0.0067,-0.0122,1.0014,-0.1379,0.1901,0.3000,-0.1051,0.1712
8543,-0.0895,0.0204,0.0173,0.16,0.60,0.37,0.196,-2.031,3.514,-0.645,-0.0217,0.1609,0.0086,-0.0168,0.9993,-0.1388,0.1904,0.3000,-0.1060,0.1714
8552,-0.0917,0.0306,0.0179,0.08,0.59,0.38,0.196,-0.934,1.671,-1.586,-0.0240,0.1618,0.0097,-0.0188,0.9986,-0.1398,0.1907,0.3000,-0.1069,0.1717
8563,-0.0894,0.0172,-0.0009,0.16,0.55,0.37,0.196,-0.879,2.639,-0.394,-0.0242,0.1624,0.0119,-0.0128,0.9968,-0.1407,0.1910,0.3000,-0.1078,0.1719
8572,-0.0903,0.0169,-0.0006,0.15,0.52,0.37,0.196,-2.906,1.328,-1.180,-0.0244,0.1629,0.0124,-0.0125,0.9946,-0.1417,0.1913,0.3000,-0.1087,0.1720
8582,-0.0954,0.0192,-0.0007,0.12,0.53,0.36,0.211,-1.305,3.213,-1.119,-0.0254,0.1629,0.0082,-0.0126,0.9987,-0.1427,0.1916,0.3000,-0.1096,0.1722
8593,-0.0940,0.0201,-0.0007,0.10,0.49,0.35,0.211,-4.700,2.391,-1.195,-0.0262,0.1630,0.0114,-0.0108,0.9995,-0.1436,0.1919,0.3000,-0.1106,0.1724
8603,-0.0926,0.0212,-0.0008,0.06,0.46,0.34,0.211,-4.321,1.010,-1.142,-0.0279,0.1640,0.0082,-0.0144,0.9995,-0.1446,0.1922,0.3000,-0.1115,0.1726
8612,-0.0936,0.0204,0.0209,0.05,0.43,0.32,0.211,-0.186,1.020,-2.240,-0.0283,0.1627,0.0107,-0.0125,0.9976,-0.1455,0.1924,0.3000,-0.1124,0.1728
8622,-0.0937,0.0198,0.0205,0.02,0.41,0.31,0.211,-5.528,1.633,-1.667,-0.0300,0.1636,0.0105,-0.0104,0.9999,-0.1465,0.1927,0.3000,-0.1134,0.1730
8632,-0.0969,0.0224,0.0202,-0.03,0.41,0.29,0.211,-1.774,1.470,-1.868,-0.0299,0.1634,0.0035,-0.0152,0.9967,-0.1475,0.1930,0.3000,-0.1143,0.1733
8642,-0.0957,0.0177,0.0203,-0.02,0.39,0.27,0.197,-2.148,-0.484,-2.423,-0.0309,0.1644,0.0010,-0.0168,0.9945,-0.1484,0.1932,0.3000,-0.1153,0.1734
8652,-0.0988,0.0200,0.0201,-0.06,0.39,0.25,0.197,-4.967,-0.148,-0.928,-0.0313,0.1644,0.0040,-0.0147,0.9926,-0.1494,0.1935,0.3000,-0.1163,0.1736
8663,-0.0953,0.0184,-0.0006,-0.08,0.35,0.23,0.197,1.117,-0.333,-2.582,-0.0321,0.1645,0.0098,-0.0139,0.9940,-0.1504,0.1937,0.3000,-0.1172,0.1738
8672,-0.0969,0.0213,-0.0008,-0.13,0.36,0.21,0.197,-2.627,-0.549,-1.529,-0.0338,0.1645,0.0121,-0.0099,0.9999,-0.1513,0.1940,0.3000,-0.1182,0.1740
8682,-0.0955,0.0210,-0.0011,-0.15,0.34,0.20,0.209,-3.318,-0.852,-2.359,-0.0343,0.1624,0.0100,-0.0143,0.9955,-0.1523,0.1942,0.3000,-0.1191,0.1743
8692,-0.0959,0.0209,-0.0016,-0.16,0.35,0.17,0.209,-1.251,0.935,-2.390,-0.0352,0.1650,0.0070,-0.0119,0.9961,-0.1533,0.1945,0.3000,-0.1201,0.1745
8703,-0.0989,0.0206,-0.0025,-0.18,0.37,0.16,0.209,0.914,3.067,-4.252,-0.0360,0.1650,0.0088,-0.0132,0.9952,-0.1542,0.1947,0.3000,-0.1211,0.1747
8713,-0.0979,0.0131,0.0116,-0.16,0.35,0.13,0.209,-2.374,1.933,-2.973,-0.0363,0.1642,0.0077,-0.0151,0.9937,-0.1552,0.1949,0.3000,-0.1221,0.1748
8723,-0.0981,0.0215,0.0115,-0.21,0.35,0.11,0.209,-0.543,2.955,-3.362,-0.0371,0.1630,0.0108,-0.0170,0.9968,-0.1562,0.1951,0.3000,-0.1231,0.1750
8732,-0.0981,0.0214,0.0111,-0.22,0.33,0.07,0.209,0.092,5.358,-3.277,-0.0387,0.1647,0.0073,-0.0144,0.9970,-0.1572,0.1954,0.3000,-0.1240,0.1752
8742,-0.0965,0.0184,0.0108,-0.22,0.29,0.04,0.193,-0.221,4.297,-4.117,-0.0395,0.1651,0.0071,-0.0197,0.9979,-0.1582,0.1956,0.3000,-0.1250,0.1754
8752,-0.0963,0.0140,0.0104,-0.20,0.26,0.01,0.193,2.032,5.560,-5.116,-0.0397,0.1659,0.0060,-0.0164,0.9950,-0.1591,0.1958,0.3000,-0.1260,0.1756
8763,-0.0980,0.0194,-0.0185,-0.23,0.23,-0.03,0.193,7.325,3.728,-6.064,-0.0412,0.1666,0.0120,-0.0160,0.9964,-0.1601,0.1960,0.3000,-0.1269,0.1757
8772,-0.0987,0.0205,-0.0188,-0.23,0.19,-0.06,0.193,6.285,2.444,-6.149,-0.0419,0.1673,0.0150,-0.0156,0.9999,-0.1611,0.1962,0.3000,-0.1279,0.1760
8783,-0.0965,0.0231,-0.0191,-0.23,0.12,-0.11,0.209,2.082,2.146,-5.826,-0.0429,0.1658,0.0098,-0.0139,0.9976,-0.1621,0.1964,0.3000,-0.1289,0.1762
8792,-0.0985,0.0251,-0.0194,-0.19,0.09,-0.17,0.209,-3.594,0.438,-4.373,-0.0432,0.1653,0.0095,-0.0129,1.0011,-0.1631,0.1966,0.3000,-0.1299,0.1764
8803,-0.0979,0.0267,-0.0199,-0.13,0.06,-0.23,0.209,-0.711,2.584,-5.975,-0.0458,0.1660,0.0095,-0.0128,1.0000,-0.1640,0.1967,0.3000,-0.1309,0.1767
8812,-0.0978,0.0212,0.0000,-0.06,0.03,-0.29,0.209,-2.359,4.059,-5.721,-0.0456,0.1694,0.0116,-0.0125,1.0009,-0.1650,0.1969,0.3000,-0.1318,0.1769
8822,-0.0957,0.0189,0.0000,-0.05,0.00,-0.35,0.209,-3.835,0.337,-6.529,-0.0469,0.1679,0.0121,-0.0115,1.0033,-0.1660,0.1971,0.3000,-0.1328,0.1771
8833,-0.1009,0.0205,-0.0003,-0.09,0.02,-0.40,0.209,-2.042,0.050,-5.567,-0.0485,0.1663,0.0106,-0.0114,1.0018,-0.1670,0.1973,0.3000,-0.1338,0.1773
8842,-0.0969,0.0318,-0.0002,-0.18,-0.05,-0.45,0.198,-0.606,0.701,-5.617,-0.0487,0.1664,0.0124,-0.0147,1.0023,-0.1680,0.1974,0.3000,-0.1348,0.1776
8853,-0.0978,0.0257,-0.0001,-0.18,-0.05,-0.51,0.198,1.336,0.583,-5.763,-0.0497,0.1666,0.0112,-0.0199,0.9987,-0.1690,0.1976,0.3000,-0.1358,0.1779
8863,-0.0995,0.0197,-0.0120,-0.17,-0.05,-0.57,0.198,-0.273,0.105,-4.328,-0.0496,0.1678,0.0128,-0.0175,1.0000,-0.1700,0.1977,0.3000,-0.1367,0.1781
8873,-0.0972,0.0196,-0.0116,-0.18,-0.08,-0.63,0.198,3.233,-0.542,-5.709,-0.0513,0.1682,0.0100,-0.0169,1.0018,-0.1709,0.1979,0.3000,-0.1377,0.1783
8883,-0.0971,0.0199,-0.0114,-0.18,-0.07,-0.68,0.197,1.662,0.435,-6.552,-0.0521,0.1690,0.0133,-0.0133,1.0053,-0.1719,0.1980,0.3000,-0.1387,0.1785
8892,-0.0933,0.0237,-0.0111,-0.19,-0.10,-0.73,0.197,3.749,-1.265,-5.579,-0.0539,0.1693,0.0116,-0.0129,1.0030,-0.1729,0.1982,0.3000,-0.1396,0.1787
8902,-0.0957,0.0247,-0.0113,-0.18,-0.08,-0.79,0.197,2.855,-1.196,-6.050,-0.0538,0.1701,0.0101,-0.0142,1.0039,-0.1739,0.1983,0.3000,-0.1406,0.1790
8912,-0.0950,0.0267,-0.0188,-0.17,-0.08,-0.85,0.197,3.240,3.056,-5.405,-0.0550,0.1708,0.0102,-0.0175,1.0020,-0.1749,0.1984,0.3000,-0.1415,0.1792
8922,-0.0977,0.0273,-0.0186,-0.14,-0.04,-0.91,0.197,2.794,1.192,-5.171,-0.0560,0.1711,0.0118,-0.0178,1.0056,-0.1759,0.1985,0.3000,-0.1425,0.1795
8932,-0.0939,0.0292,-0.0181,-0.12,-0.06,-0.97,0.197,3.226,0.713,-5.535,-0.0580,0.1715,0.0098,-0.0152,1.0020,-0.1769,0.1987,0.3000,-0.1434,0.1798
8942,-0.0949,0.0310,-0.0178,-0.10,-0.06,-1.02,0.196,1.353,1.427,-5.955,-0.0587,0.1722,0.0126,-0.0149,1.0075,-0.1779,0.1988,0.3000,-0.1444,0.1801
8952,-0.0948,0.0312,-0.0175,-0.07,-0.07,-1.07,0.196,1.031,1.977,-5.423,-0.0591,0.1730,0.0151,-0.0144,1.0055,-0.1789,0.1989,0.3000,-0.1453,0.1804
8962,-0.0984,0.0315,-0.0219,-0.05,-0.06,-1.13,0.196,0.636,0.525,-4.675,-0.0603,0.1730,0.0119,-0.0174,1.0043,-0.1799,0.1990,0.3000,-0.1463,0.1807
8972,-0.0974,0.0331,-0.0215,-0.03,-0.08,-1.19,0.196,-0.415,2.255,-4.942,-0.0610,0.1742,0.0120,-0.0172,1.0057,-0.1809,0.1991,0.3000,-0.1473,0.1811
8982,-0.0952,0.0347,-0.0212,-0.03,-0.09,-1.24,0.199,0.297,1.656,-4.649,-0.0614,0.1742,0.0105,-0.0146,1.0061,-0.1819,0.1992,0.3000,-0.1483,0.1814
8992,-0.0958,0.0334,-0.0205,-0.01,-0.10,-1.29,0.199,1.318,-1.116,-4.522,-0.0622,0.1742,0.0046,-0.0140,1.0046,-0.1829,0.1993,0.3000,-0.1492,0.1817
9002,-0.0947,0.0367,-0.0200,-0.03,-0.13,-1.34,0.199,0.015,2.982,-3.699,-0.0639,0.1746,0.0055,-0.0123,1.0053,-0.1839,0.1993,0.3000,-0.1502,0.1821
9012,-0.0928,0.0354,-0.0136,-0.02,-0.15,-1.39,0.199,3.249,-0.786,-4.624,-0.0646,0.1746,0.0080,-0.0173,1.0068,-0.1849,0.1994,0.3000,-0.1511,0.1825
9022,-0.0919,0.0342,-0.0130,-0.00,-0.15,-1.43,0.199,1.171,-0.210,-3.753,-0.0646,0.1762,0.0067,-0.0151,1.0044,-0.1859,0.1995,0.3000,-0.1520,0.1828
9032,-0.0943,0.0343,-0.0126,0.01,-0.15,-1.47,0.199,0.677,1.108,-3.625,-0.0663,0.1750,0.0092,-0.0143,1.0034,-0.1868,0.1996,0.3000,-0.1529,0.1831
9042,-0.0934,0.0331,-0.0121,0.03,-0.15,-1.51,0.201,2.999,-0.637,-3.912,-0.0668,0.1750,0.0095,-0.0118,1.0034,-0.1878,0.1996,0.3000,-0.1539,0.1835
9052,-0.0898,0.0375,-0.0115,0.02,-0.17,-1.55,0.201,1.767,-0.941,-2.819,-0.0672,0.1761,0.0104,-0.0150,1.0050,-0.1888,0.1997,0.3000,-0.1548,0.1838
9062,-0.0924,0.0318,-0.0009,0.07,-0.16,-1.59,0.201,3.994,-1.545,-2.390,-0.0676,0.1756,0.0111,-0.0122,1.0068,-0.1898,0.1997,0.3000,-0.1557,0.1842
