time_ms,vel_x,vel_y,vel_z,roll,pitch,yaw,range_z,gyro_x,gyro_y,gyro_z,ekf_x,ekf_y,acc_x,acc_y,acc_z,ref_x,ref_y,ref_z,est_x,est_y
7653,-0.0666,0.0698,-0.0313,0.23,0.33,-1.70,0.248,0.395,0.579,1.734,-0.1201,0.1805,0.0066,-0.0147,1.0062,-0.0812,0.1609,0.3000,-0.0579,0.1459
7664,-0.0681,0.0688,-0.0312,0.24,0.32,-1.70,0.250,-0.443,0.679,1.209,-0.1207,0.1816,0.0075,-0.0110,1.0072,-0.0820,0.1615,0.3000,-0.0586,0.1466
7673,-0.0674,0.0706,-0.0307,0.23,0.31,-1.69,0.250,0.105,0.232,0.917,-0.1212,0.1810,0.0048,-0.0088,1.0081,-0.0829,0.1621,0.3000,-0.0593,0.1473
7683,-0.0681,0.0703,-0.0222,0.23,0.31,-1.68,0.250,1.342,-0.155,0.292,-0.1221,0.1832,0.0042,-0.0118,1.0093,-0.0837,0.1627,0.3000,-0.0600,0.1480
7693,-0.0675,0.0671,-0.0216,0.25,0.30,-1.67,0.250,1.108,-0.377,0.260,-0.1226,0.1832,0.0058,-0.0124,1.0105,-0.0845,0.1633,0.3000,-0.0606,0.1487
7704,-0.0681,0.0667,-0.0210,0.24,0.30,-1.66,0.246,0.475,-0.774,0.931,-0.1235,0.1852,0.0076,-0.0118,1.0129,-0.0853,0.1638,0.3000,-0.0613,0.1494
7713,-0.0688,0.0686,-0.0203,0.23,0.30,-1.65,0.246,1.005,-0.036,1.450,-0.1241,0.1852,0.0066,-0.0138,1.0096,-0.0861,0.1644,0.3000,-0.0620,0.1501
7724,-0.0693,0.0682,-0.0195,0.24,0.30,-1.65,0.246,1.389,-0.547,2.073,-0.1248,0.1859,0.0064,-0.0151,1.0114,-0.0869,0.1650,0.3000,-0.0627,0.1508
7733,-0.0700,0.0697,-0.0231,0.23,0.30,-1.64,0.246,1.470,-1.553,1.702,-0.1258,0.1863,0.0050,-0.0133,1.0140,-0.0878,0.1655,0.3000,-0.0634,0.1514
7743,-0.0706,0.0693,-0.0221,0.24,0.30,-1.63,0.246,0.348,-1.149,1.568,-0.1266,0.1870,0.0061,-0.0127,1.0130,-0.0886,0.1661,0.3000,-0.0641,0.1521
7753,-0.0722,0.0683,-0.0209,0.26,0.31,-1.61,0.246,-0.706,-0.450,2.225,-0.1273,0.1877,0.0070,-0.0112,1.0095,-0.0894,0.1667,0.3000,-0.0648,0.1528
7764,-0.0728,0.0679,-0.0199,0.27,0.33,-1.59,0.247,-0.495,-1.424,2.331,-0.1290,0.1900,0.0081,-0.0114,1.0087,-0.0903,0.1672,0.3000,-0.0656,0.1535
7773,-0.0733,0.0674,-0.0188,0.27,0.34,-1.57,0.247,-1.604,-0.747,2.147,-0.1290,0.1883,0.0109,-0.0125,1.0119,-0.0911,0.1678,0.3000,-0.0663,0.1542
7783,-0.0740,0.0669,-0.0150,0.27,0.35,-1.55,0.247,-0.727,-0.042,2.203,-0.1301,0.1888,0.0093,-0.0173,1.0130,-0.0919,0.1683,0.3000,-0.0670,0.1548
7793,-0.0750,0.0638,-0.0137,0.28,0.37,-1.53,0.247,0.749,-0.609,2.072,-0.1306,0.1888,0.0094,-0.0134,1.0115,-0.0928,0.1688,0.3000,-0.0678,0.1555
7803,-0.0757,0.0633,-0.0127,0.27,0.38,-1.51,0.247,-0.334,-0.685,2.041,-0.1322,0.1888,0.0064,-0.0121,1.0108,-0.0936,0.1694,0.3000,-0.0685,0.1561
7813,-0.0774,0.0627,-0.0118,0.27,0.39,-1.48,0.247,0.318,-0.311,1.796,-0.1321,0.1894,0.0048,-0.0125,1.0111,-0.0945,0.1699,0.3000,-0.0693,0.1567
7822,-0.0771,0.0604,-0.0106,0.27,0.38,-1.46,0.247,0.474,0.330,2.004,-0.1332,0.1893,0.0057,-0.0124,1.0120,-0.0953,0.1704,0.3000,-0.0701,0.1573
7833,-0.0804,0.0580,-0.0071,0.29,0.40,-1.44,0.247,0.822,-0.601,2.246,-0.1331,0.1909,0.0067,-0.0136,1.0130,-0.0962,0.1709,0.3000,-0.0709,0.1579
7843,-0.0784,0.0574,-0.0060,0.28,0.39,-1.42,0.247,0.538,0.567,2.635,-0.1341,0.1908,0.0069,-0.0093,1.0104,-0.0970,0.1715,0.3000,-0.0717,0.1585
7854,-0.0800,0.0550,-0.0049,0.30,0.40,-1.40,0.247,1.466,0.829,2.541,-0.1340,0.1919,0.0063,-0.0144,1.0091,-0.0979,0.1720,0.3000,-0.0725,0.1591
7862,-0.0779,0.0576,-0.0038,0.29,0.38,-1.39,0.249,-0.655,1.484,2.504,-0.1357,0.1919,0.0029,-0.0160,1.0098,-0.0988,0.1725,0.3000,-0.0732,0.1596
7873,-0.0795,0.0553,-0.0026,0.31,0.39,-1.36,0.249,-0.159,0.439,2.369,-0.1372,0.1914,0.0058,-0.0149,1.0107,-0.0996,0.1730,0.3000,-0.0740,0.1602
7882,-0.0776,0.0563,0.0056,0.30,0.36,-1.33,0.249,-1.032,-0.056,2.047,-0.1377,0.1919,0.0082,-0.0174,1.0037,-0.1005,0.1735,0.3000,-0.0748,0.1607
7893,-0.0807,0.0540,0.0066,0.32,0.38,-1.31,0.249,-2.666,-0.600,2.144,-0.1385,0.1924,0.0063,-0.0194,1.0093,-0.1014,0.1740,0.3000,-0.0756,0.1613
7903,-0.0835,0.0503,0.0075,0.33,0.38,-1.28,0.248,-2.729,0.594,1.951,-0.1390,0.1925,0.0074,-0.0118,1.0079,-0.1022,0.1745,0.3000,-0.0765,0.1618
7914,-0.0832,0.0498,0.0086,0.32,0.37,-1.26,0.248,-3.784,0.447,2.520,-0.1400,0.1949,0.0040,-0.0085,1.0071,-0.1031,0.1750,0.3000,-0.0773,0.1623
7924,-0.0838,0.0492,0.0095,0.30,0.38,-1.24,0.248,-3.458,1.622,2.587,-0.1409,0.1956,0.0045,-0.0103,1.0068,-0.1040,0.1754,0.3000,-0.0781,0.1628
7933,-0.0835,0.0476,0.0108,0.28,0.37,-1.22,0.248,-2.354,1.656,2.710,-0.1413,0.1957,0.0060,-0.0088,1.0046,-0.1049,0.1759,0.3000,-0.0790,0.1633
7943,-0.0846,0.0528,0.0116,0.21,0.37,-1.19,0.248,-0.753,1.484,2.683,-0.1428,0.1963,0.0091,-0.0115,1.0050,-0.1057,0.1764,0.3000,-0.0798,0.1638
7953,-0.0855,0.0529,0.0124,0.18,0.36,-1.17,0.248,-1.097,0.743,2.748,-0.1437,0.1968,0.0035,-0.0143,1.0051,-0.1066,0.1769,0.3000,-0.0807,0.1643
7963,-0.0848,0.0513,0.0131,0.16,0.33,-1.14,0.248,-1.323,1.386,2.888,-0.1447,0.1979,0.0047,-0.0129,1.0030,-0.1075,0.1773,0.3000,-0.0815,0.1648
7972,-0.0873,0.0514,0.0136,0.14,0.33,-1.11,0.248,0.806,1.175,2.339,-0.1445,0.1974,0.0064,-0.0122,1.0039,-0.1084,0.1778,0.3000,-0.0824,0.1653
7983,-0.0879,0.0511,0.0128,0.14,0.32,-1.09,0.248,2.782,1.900,2.313,-0.1450,0.1989,0.0082,-0.0095,1.0054,-0.1093,0.1782,0.3000,-0.0833,0.1658
7993,-0.0887,0.0528,0.0133,0.12,0.31,-1.06,0.248,2.606,2.432,1.777,-0.1475,0.1983,0.0074,-0.0104,1.0018,-0.1102,0.1787,0.3000,-0.0842,0.1664
8003,-0.0862,0.0493,0.0139,0.14,0.28,-1.03,0.250,1.223,2.320,2.084,-0.1480,0.1981,0.0045,-0.0136,0.9994,-0.1111,0.1791,0.3000,-0.0850,0.1669
8013,-0.0854,0.0522,0.0142,0.15,0.26,-1.00,0.250,1.662,1.491,1.780,-0.1484,0.1986,0.0067,-0.0129,1.0020,-0.1120,0.1796,0.3000,-0.0859,0.1674
8023,-0.0910,0.0484,0.0146,0.19,0.26,-0.98,0.250,-0.265,0.225,2.455,-0.1494,0.1980,0.0040,-0.0103,1.0028,-0.1129,0.1800,0.3000,-0.0868,0.1679
8033,-0.0900,0.0463,0.0196,0.22,0.23,-0.96,0.250,-0.315,0.442,2.841,-0.1498,0.1986,0.0041,-0.0143,1.0015,-0.1138,0.1805,0.3000,-0.0877,0.1683
8043,-0.0890,0.0459,0.0198,0.23,0.21,-0.95,0.250,-0.758,-0.116,2.309,-0.1503,0.1981,0.0050,-0.0115,1.0019,-0.1147,0.1809,0.3000,-0.0886,0.1688
8052,-0.0896,0.0425,0.0198,0.25,0.20,-0.93,0.250,-1.161,0.613,2.063,-0.1514,0.1992,0.0038,-0.0101,0.9973,-0.1156,0.1813,0.3000,-0.0895,0.1692
8063,-0.0886,0.0424,0.0201,0.24,0.18,-0.90,0.252,-0.411,0.622,1.876,-0.1519,0.2003,0.0088,-0.0138,0.9966,-0.1165,0.1817,0.3000,-0.0904,0.1696
8073,-0.0878,0.0392,0.0204,0.24,0.17,-0.88,0.252,0.248,0.646,1.694,-0.1529,0.2004,0.0079,-0.0152,0.9989,-0.1174,0.1821,0.3000,-0.0912,0.1700
8083,-0.0887,0.0409,0.0252,0.23,0.17,-0.85,0.252,-0.588,0.482,1.543,-0.1534,0.2020,0.0105,-0.0119,0.9973,-0.1183,0.1826,0.3000,-0.0921,0.1704
8094,-0.0878,0.0427,0.0253,0.20,0.17,-0.83,0.252,-0.717,0.646,1.481,-0.1550,0.2010,0.0058,-0.0142,0.9937,-0.1192,0.1830,0.3000,-0.0930,0.1709
8103,-0.0886,0.0412,0.0251,0.21,0.16,-0.81,0.250,-0.728,-0.000,1.067,-0.1559,0.2010,0.0080,-0.0161,0.9984,-0.1201,0.1834,0.3000,-0.0939,0.1713
8113,-0.0876,0.0445,0.0248,0.18,0.15,-0.80,0.250,-0.499,1.103,1.199,-0.1564,0.2015,0.0089,-0.0166,0.9993,-0.1210,0.1838,0.3000,-0.0948,0.1717
8123,-0.0900,0.0397,0.0246,0.20,0.16,-0.78,0.250,0.042,0.201,1.190,-0.1569,0.2011,0.0105,-0.0179,0.9967,-0.1220,0.1842,0.3000,-0.0957,0.1721
8133,-0.0905,0.0383,0.0184,0.20,0.16,-0.77,0.250,-0.766,0.678,1.421,-0.1579,0.2006,0.0067,-0.0198,0.9939,-0.1229,0.1845,0.3000,-0.0966,0.1725
8143,-0.0895,0.0384,0.0179,0.20,0.15,-0.76,0.250,-1.131,0.714,1.394,-0.1589,0.2007,0.0061,-0.0144,0.9967,-0.1238,0.1849,0.3000,-0.0975,0.1729
8153,-0.0885,0.0355,0.0178,0.21,0.13,-0.75,0.250,-1.223,0.875,1.324,-0.1598,0.2010,0.0039,-0.0149,0.9958,-0.1247,0.1853,0.3000,-0.0983,0.1733
8163,-0.0892,0.0328,0.0177,0.21,0.13,-0.74,0.252,-1.033,0.338,1.249,-0.1603,0.2016,0.0052,-0.0117,0.9977,-0.1257,0.1857,0.3000,-0.0992,0.1736
8173,-0.0897,0.0317,0.0173,0.20,0.12,-0.73,0.252,-0.370,0.919,1.589,-0.1614,0.2016,0.0046,-0.0105,0.9925,-0.1266,0.1860,0.3000,-0.1001,0.1739
8183,-0.0899,0.0314,0.0173,0.19,0.11,-0.72,0.252,0.628,0.576,2.324,-0.1634,0.2027,0.0052,-0.0129,0.9932,-0.1275,0.1864,0.3000,-0.1010,0.1742
8193,-0.0888,0.0318,0.0168,0.17,0.10,-0.70,0.252,-0.050,-0.357,1.802,-0.1639,0.2043,0.0059,-0.0172,0.9956,-0.1285,0.1868,0.3000,-0.1019,0.1745
8203,-0.0894,0.0305,0.0165,0.17,0.09,-0.69,0.250,-0.235,-1.031,1.790,-0.1644,0.2043,0.0071,-0.0125,0.9977,-0.1294,0.1871,0.3000,-0.1028,0.1748
8214,-0.0930,0.0325,0.0161,0.16,0.10,-0.67,0.250,-1.796,-0.728,1.421,-0.1649,0.2053,0.0077,-0.0101,0.9963,-0.1303,0.1875,0.3000,-0.1037,0.1752
8223,-0.0918,0.0360,0.0153,0.14,0.09,-0.65,0.250,-1.627,-0.502,1.242,-0.1660,0.2032,0.0071,-0.0110,0.9939,-0.1313,0.1878,0.3000,-0.1047,0.1755
8233,-0.0907,0.0347,0.0093,0.14,0.09,-0.64,0.250,-2.004,-0.796,1.367,-0.1665,0.2032,0.0064,-0.0130,0.9940,-0.1322,0.1882,0.3000,-0.1056,0.1759
8244,-0.0897,0.0365,0.0089,0.12,0.09,-0.63,0.250,-2.151,-1.024,1.473,-0.1676,0.2032,0.0038,-0.0131,0.9948,-0.1332,0.1885,0.3000,-0.1065,0.1762
8253,-0.0904,0.0288,0.0087,0.16,0.10,-0.62,0.250,-0.653,0.066,1.317,-0.1677,0.2049,0.0072,-0.0149,0.9964,-0.1341,0.1888,0.3000,-0.1074,0.1765
8263,-0.0895,0.0277,0.0083,0.16,0.11,-0.60,0.252,-0.642,0.786,0.718,-0.1687,0.2049,0.0070,-0.0098,0.9968,-0.1350,0.1892,0.3000,-0.1083,0.1768
8273,-0.0902,0.0267,0.0077,0.14,0.12,-0.59,0.252,-1.309,1.020,1.376,-0.1696,0.2052,0.0057,-0.0118,0.9914,-0.1360,0.1895,0.3000,-0.1092,0.1771
8282,-0.0878,0.0306,0.0050,0.11,0.10,-0.58,0.252,-0.415,1.044,1.028,-0.1706,0.2052,0.0077,-0.0119,0.9972,-0.1369,0.1898,0.3000,-0.1100,0.1774
8292,-0.0884,0.0296,0.0045,0.10,0.10,-0.56,0.252,-1.154,0.832,1.166,-0.1721,0.2063,0.0066,-0.0101,0.9956,-0.1379,0.1901,0.3000,-0.1109,0.1777
8303,-0.0886,0.0295,0.0042,0.09,0.08,-0.55,0.252,-0.918,1.065,0.600,-0.1736,0.2068,0.0082,-0.0126,0.9922,-0.1388,0.1904,0.3000,-0.1118,0.1780
8312,-0.0891,0.0284,0.0037,0.10,0.08,-0.54,0.252,-0.807,1.045,1.144,-0.1741,0.2069,0.0047,-0.0131,0.9943,-0.1398,0.1907,0.3000,-0.1127,0.1782
8323,-0.0912,0.0306,0.0029,0.08,0.08,-0.53,0.252,-0.308,0.574,0.707,-0.1746,0.2069,0.0050,-0.0124,1.0000,-0.1407,0.1910,0.3000,-0.1136,0.1785
8332,-0.0932,0.0311,0.0031,0.07,0.08,-0.52,0.252,-1.200,-0.080,1.013,-0.1751,0.2053,0.0059,-0.0154,1.0005,-0.1417,0.1913,0.3000,-0.1145,0.1789
8342,-0.0920,0.0302,0.0026,0.07,0.06,-0.51,0.252,1.324,0.931,0.622,-0.1766,0.2063,0.0073,-0.0150,0.9934,-0.1427,0.1916,0.3000,-0.1155,0.1792
8352,-0.0895,0.0235,0.0020,0.10,0.04,-0.51,0.252,-0.051,-0.264,0.569,-0.1766,0.2079,0.0094,-0.0143,0.9961,-0.1436,0.1919,0.3000,-0.1164,0.1794
8362,-0.0896,0.0234,0.0016,0.10,0.04,-0.50,0.252,-0.481,-0.834,0.951,-0.1782,0.2079,0.0110,-0.0144,1.0011,-0.1446,0.1922,0.3000,-0.1173,0.1796
8372,-0.0916,0.0257,0.0015,0.09,0.04,-0.49,0.252,-0.542,-1.282,0.584,-0.1787,0.2069,0.0080,-0.0126,0.9988,-0.1455,0.1924,0.3000,-0.1182,0.1799
8382,-0.0888,0.0294,0.0014,0.07,0.02,-0.49,0.252,-0.883,-1.592,0.734,-0.1798,0.2080,0.0074,-0.0130,0.9944,-0.1465,0.1927,0.3000,-0.1191,0.1802
8392,-0.0909,0.0285,0.0008,0.07,0.04,-0.48,0.252,-0.836,-1.636,1.304,-0.1804,0.2102,0.0072,-0.0160,0.9922,-0.1475,0.1930,0.3000,-0.1200,0.1805
8402,-0.0900,0.0246,0.0005,0.08,0.04,-0.47,0.250,-0.667,-1.541,1.048,-0.1810,0.2097,0.0071,-0.0144,0.9982,-0.1484,0.1932,0.3000,-0.1209,0.1807
8413,-0.0907,0.0270,0.0006,0.06,0.07,-0.46,0.250,-0.704,-2.050,1.225,-0.1821,0.2092,0.0030,-0.0136,1.0013,-0.1494,0.1935,0.3000,-0.1218,0.1810
8422,-0.0898,0.0326,0.0004,0.01,0.08,-0.45,0.250,0.347,-0.911,0.821,-0.1827,0.2087,0.0014,-0.0103,0.9979,-0.1504,0.1937,0.3000,-0.1227,0.1813
8432,-0.0889,0.0302,-0.0070,0.01,0.09,-0.44,0.250,0.870,0.219,1.182,-0.1832,0.2093,0.0010,-0.0126,0.9994,-0.1513,0.1940,0.3000,-0.1236,0.1816
8442,-0.0898,0.0278,-0.0077,0.02,0.11,-0.43,0.250,1.681,0.429,0.999,-0.1837,0.2103,0.0036,-0.0087,1.0023,-0.1523,0.1942,0.3000,-0.1245,0.1819
8453,-0.0891,0.0255,-0.0077,0.03,0.12,-0.42,0.250,1.320,0.761,1.013,-0.1852,0.2087,0.0081,-0.0089,1.0020,-0.1533,0.1945,0.3000,-0.1254,0.1821
8462,-0.0882,0.0263,-0.0077,0.03,0.12,-0.41,0.250,1.668,1.615,1.031,-0.1856,0.2097,0.0073,-0.0149,1.0000,-0.1542,0.1947,0.3000,-0.1262,0.1824
8472,-0.0871,0.0285,-0.0078,0.02,0.10,-0.40,0.250,0.954,1.417,0.834,-0.1866,0.2096,0.0068,-0.0152,0.9982,-0.1552,0.1949,0.3000,-0.1271,0.1827
8482,-0.0892,0.0227,-0.0109,0.07,0.10,-0.39,0.250,1.709,0.954,0.779,-0.1876,0.2111,0.0070,-0.0151,0.9996,-0.1562,0.1951,0.3000,-0.1280,0.1829
8493,-0.0880,0.0249,-0.0106,0.07,0.08,-0.38,0.250,0.665,0.821,0.840,-0.1885,0.2121,0.0091,-0.0124,1.0040,-0.1572,0.1954,0.3000,-0.1289,0.1832
8503,-0.0885,0.0240,-0.0105,0.08,0.07,-0.37,0.250,0.646,0.834,0.744,-0.1890,0.2126,0.0065,-0.0123,1.0017,-0.1582,0.1956,0.3000,-0.1298,0.1834
8512,-0.0888,0.0276,-0.0106,0.07,0.05,-0.36,0.250,0.945,0.409,0.722,-0.1900,0.2136,0.0055,-0.0156,0.9999,-0.1591,0.1958,0.3000,-0.1307,0.1837
8522,-0.0891,0.0297,-0.0107,0.07,0.04,-0.35,0.250,1.133,-0.188,0.194,-0.1905,0.2115,0.0073,-0.0109,1.0050,-0.1601,0.1960,0.3000,-0.1315,0.1840
8532,-0.0879,0.0300,-0.0112,0.08,0.03,-0.34,0.250,0.912,-0.367,0.101,-0.1916,0.2114,0.0072,-0.0134,1.0056,-0.1611,0.1962,0.3000,-0.1324,0.1843
8542,-0.0883,0.0321,-0.0112,0.06,0.03,-0.34,0.250,0.983,-1.601,0.554,-0.1921,0.2114,0.0045,-0.0135,1.0021,-0.1621,0.1964,0.3000,-0.1333,0.1846
8552,-0.0873,0.0247,-0.0108,0.12,0.02,-0.33,0.250,-0.639,-1.447,0.611,-0.1927,0.2119,0.0091,-0.0101,1.0041,-0.1631,0.1966,0.3000,-0.1342,0.1848
8562,-0.0879,0.0236,-0.0107,0.13,0.02,-0.33,0.250,-0.948,-1.417,0.457,-0.1933,0.2140,0.0069,-0.0121,1.0013,-0.1640,0.1967,0.3000,-0.1351,0.1851
8573,-0.0868,0.0226,-0.0106,0.15,0.02,-0.33,0.250,-1.035,-1.133,0.543,-0.1939,0.2140,0.0049,-0.0100,1.0042,-0.1650,0.1969,0.3000,-0.1359,0.1853
8582,-0.0860,0.0233,-0.0071,0.16,0.03,-0.33,0.250,0.256,-0.016,0.414,-0.1950,0.2151,0.0035,-0.0111,1.0049,-0.1660,0.1971,0.3000,-0.1368,0.1855
8592,-0.0852,0.0284,-0.0067,0.12,0.04,-0.32,0.250,-1.760,-0.922,0.535,-0.1960,0.2166,0.0061,-0.0113,1.0063,-0.1670,0.1973,0.3000,-0.1376,0.1858
8602,-0.0844,0.0275,-0.0064,0.11,0.05,-0.32,0.248,0.171,-1.675,0.625,-0.1965,0.2167,0.0084,-0.0112,1.0060,-0.1680,0.1974,0.3000,-0.1385,0.1861
8612,-0.0852,0.0297,-0.0061,0.09,0.06,-0.31,0.248,-0.053,-0.285,0.461,-0.1976,0.2167,0.0072,-0.0132,1.0028,-0.1690,0.1976,0.3000,-0.1393,0.1864
8622,-0.0858,0.0333,-0.0059,0.07,0.07,-0.31,0.248,0.887,0.275,0.309,-0.1981,0.2172,0.0071,-0.0144,1.0064,-0.1700,0.1977,0.3000,-0.1402,0.1867
8633,-0.0849,0.0323,-0.0097,0.06,0.08,-0.30,0.248,0.086,0.442,0.940,-0.1986,0.2156,0.0076,-0.0122,1.0053,-0.1709,0.1979,0.3000,-0.1410,0.1871
8642,-0.0857,0.0311,-0.0091,0.06,0.10,-0.30,0.248,1.535,1.095,0.392,-0.2002,0.2145,0.0082,-0.0124,1.0040,-0.1719,0.1980,0.3000,-0.1419,0.1874
8652,-0.0848,0.0317,-0.0085,0.06,0.09,-0.29,0.248,2.801,1.150,-0.372,-0.2011,0.2155,0.0070,-0.0126,1.0058,-0.1729,0.1982,0.3000,-0.1427,0.1877
8663,-0.0839,0.0258,-0.0079,0.11,0.09,-0.29,0.248,1.050,-0.008,-0.105,-0.2021,0.2174,0.0040,-0.0111,1.0027,-0.1739,0.1983,0.3000,-0.1436,0.1879
8672,-0.0862,0.0215,-0.0076,0.14,0.09,-0.28,0.248,2.990,-1.944,-0.063,-0.2032,0.2173,0.0061,-0.0138,1.0015,-0.1749,0.1984,0.3000,-0.1444,0.1882
8683,-0.0867,0.0235,-0.0086,0.14,0.09,-0.28,0.248,3.986,-0.621,0.204,-0.2032,0.2177,0.0068,-0.0143,1.0011,-0.1759,0.1985,0.3000,-0.1453,0.1884
8692,-0.0872,0.0285,-0.0081,0.13,0.08,-0.28,0.248,3.837,-1.729,0.681,-0.2048,0.2176,0.0055,-0.0172,1.0021,-0.1769,0.1987,0.3000,-0.1462,0.1887
8702,-0.0879,0.0272,-0.0077,0.16,0.08,-0.28,0.247,2.931,-0.717,0.569,-0.2053,0.2169,0.0070,-0.0132,1.0048,-0.1779,0.1988,0.3000,-0.1471,0.1890
8712,-0.0855,0.0272,-0.0072,0.18,0.08,-0.28,0.247,1.766,-1.125,0.836,-0.2059,0.2163,0.0114,-0.0109,1.0018,-0.1789,0.1989,0.3000,-0.1479,0.1892
8722,-0.0878,0.0257,-0.0070,0.23,0.10,-0.28,0.247,1.434,-0.991,0.753,-0.2070,0.2172,0.0073,-0.0173,0.9973,-0.1799,0.1990,0.3000,-0.1488,0.1895
8732,-0.0870,0.0226,-0.0091,0.28,0.11,-0.28,0.247,-0.282,-1.517,0.920,-0.2075,0.2182,0.0061,-0.0159,1.0037,-0.1809,0.1991,0.3000,-0.1497,0.1897
8742,-0.0863,0.0195,-0.0090,0.33,0.11,-0.27,0.247,-0.743,-1.103,0.037,-0.2091,0.2188,0.0042,-0.0136,1.0055,-0.1819,0.1992,0.3000,-0.1505,0.1899
8752,-0.0871,0.0212,-0.0087,0.34,0.13,-0.26,0.247,-1.373,-1.143,0.584,-0.2092,0.2178,0.0051,-0.0144,1.0074,-0.1829,0.1993,0.3000,-0.1514,0.1901
8762,-0.0863,0.0230,-0.0082,0.34,0.13,-0.26,0.252,-2.798,-1.646,1.093,-0.2103,0.2189,0.0062,-0.0130,1.0055,-0.1839,0.1993,0.3000,-0.1523,0.1903
8772,-0.0865,0.0192,-0.0084,0.35,0.15,-0.25,0.252,-0.821,-1.597,1.053,-0.2109,0.2175,0.0035,-0.0094,1.0075,-0.1849,0.1994,0.3000,-0.1531,0.1905
8782,-0.0876,0.0212,0.0052,0.32,0.17,-0.24,0.252,-0.830,-0.070,0.591,-0.2125,0.2180,0.0044,-0.0116,1.0040,-0.1859,0.1995,0.3000,-0.1540,0.1907
8792,-0.0870,0.0158,0.0058,0.32,0.18,-0.23,0.252,-1.019,-0.463,1.171,-0.2131,0.2195,0.0059,-0.0104,1.0081,-0.1868,0.1996,0.3000,-0.1549,0.1909
8802,-0.0895,0.0165,0.0064,0.31,0.20,-0.22,0.247,0.365,-0.793,0.559,-0.2141,0.2166,0.0038,-0.0086,1.0065,-0.1878,0.1996,0.3000,-0.1558,0.1911
8813,-0.0889,0.0201,0.0071,0.27,0.20,-0.21,0.247,0.691,1.013,0.304,-0.2146,0.2161,0.0036,-0.0114,1.0057,-0.1888,0.1997,0.3000,-0.1567,0.1913
8822,-0.0897,0.0102,0.0077,0.32,0.21,-0.20,0.247,-0.171,0.431,0.296,-0.2156,0.2171,0.0044,-0.0111,1.0067,-0.1898,0.1997,0.3000,-0.1576,0.1914
8833,-0.0889,0.0078,0.0017,0.33,0.21,-0.20,0.247,1.376,1.305,0.137,-0.2156,0.2161,0.0039,-0.0094,1.0022,-0.1908,0.1998,0.3000,-0.1584,0.1914
8842,-0.0894,0.0099,0.0025,0.32,0.21,-0.19,0.247,2.028,1.561,0.480,-0.2170,0.2165,0.0058,-0.0122,0.9990,-0.1918,0.1998,0.3000,-0.1593,0.1915
8853,-0.0894,0.0099,0.0025,0.32,0.21,-0.19,0.247,1.223,2.003,0.168,-0.2175,0.2194,0.0028,-0.0156,1.0015,-0.1928,0.1999,0.3000,-0.1602,0.1916
8862,-0.0871,0.0059,0.0031,0.35,0.18,-0.19,0.247,0.985,1.364,-0.517,-0.2189,0.2178,0.0018,-0.0146,1.0045,-0.1938,0.1999,0.3000,-0.1611,0.1917
8872,-0.0891,0.0065,0.0036,0.35,0.18,-0.19,0.247,-0.498,1.973,-0.241,-0.2204,0.2178,0.0041,-0.0134,0.9993,-0.1948,0.1999,0.3000,-0.1620,0.1918
8882,-0.0901,0.0087,0.0002,0.37,0.15,-0.19,0.247,1.992,0.668,-0.511,-0.2204,0.2173,0.0050,-0.0153,1.0008,-0.1958,0.2000,0.3000,-0.1629,0.1919
8892,-0.0901,0.0087,0.0002,0.37,0.15,-0.19,0.247,1.299,-0.257,-0.326,-0.2214,0.2172,0.0060,-0.0159,1.0018,-0.1968,0.2000,0.3000,-0.1638,0.1919
8903,-0.0896,0.0053,0.0006,0.40,0.12,-0.20,0.247,-0.466,-0.148,-0.830,-0.2219,0.2187,0.0080,-0.0129,1.0004,-0.1978,0.2000,0.3000,-0.1647,0.1920
8913,-0.0896,0.0053,0.0006,0.40,0.12,-0.20,0.247,-1.712,-0.683,-0.536,-0.2229,0.2163,0.0081,-0.0125,1.0049,-0.1988,0.2000,0.3000,-0.1656,0.1920
8922,-0.0890,0.0079,0.0008,0.39,0.10,-0.20,0.247,-3.077,-2.481,-0.988,-0.2240,0.2179,0.0068,-0.0116,1.0006,-0.1998,0.2000,0.3000,-0.1665,0.1921
8932,-0.0895,-0.0003,-0.0016,0.43,0.10,-0.21,0.247,-3.440,-1.647,-1.349,-0.2251,0.2195,0.0026,-0.0107,0.9986,-0.2008,0.2000,0.3000,-0.1674,0.1921
8943,-0.0903,0.0039,-0.0014,0.38,0.11,-0.22,0.247,-2.234,-2.279,-1.384,-0.2257,0.2197,0.0002,-0.0187,1.0047,-0.2018,0.2000,0.3000,-0.1683,0.1922
8952,-0.0911,0.0081,-0.0012,0.32,0.13,-0.23,0.247,-3.064,-1.419,-1.161,-0.2273,0.2163,0.0029,-0.0159,1.0043,-0.2028,0.2000,0.3000,-0.1692,0.1922
8963,-0.0911,0.0081,-0.0012,0.32,0.13,-0.23,0.250,-1.202,-1.586,-1.524,-0.2283,0.2163,0.0071,-0.0133,1.0042,-0.2038,0.2000,0.3000,-0.1701,0.1923
8972,-0.0928,-0.0032,-0.0010,0.32,0.18,-0.25,0.250,-1.157,-0.741,-1.832,-0.2298,0.2169,0.0030,-0.0145,1.0035,-0.2048,0.1999,0.3000,-0.1710,0.1923
8983,-0.0929,-0.0032,0.0065,0.32,0.18,-0.25,0.250,-1.482,-0.267,-1.628,-0.2300,0.2189,0.0062,-0.0105,1.0037,-0.2058,0.1999,0.3000,-0.1720,0.1923
