time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw,range_z,flow_dx,flow_dy,mekf_roll,mekf_pitch,mekf_yaw,mekf_x,mekf_y,mekf_z,our_ref_x,our_ref_y,our_ref_z,our_thrust,our_roll_cmd,our_pitch_cmd,our_yaw_rate_cmd,multi_front,multi_back,multi_left,multi_right,multi_up,ai_feat_count,vo_x,vo_y,vo_sigma,pg_x,pg_y,lc_count,canfly,is_tumbled,ctrltarget_z,motor_m1req,ctrltarget_x,ctrltarget_y,motor_m2req,motor_m3req,motor_m4req
7912,0.0059,0.0073,0.0094,0.0070,0.0194,0.0045,-0.67,1.02,-0.01,0,4.086,-0.067,0.277,0.198,0.018,-0.008,0.999,0.000,0.000,0.000,0.0070,-9,2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0670,0.0660,1.1740,1.2420,2.6950,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
7963,0.0050,0.0157,0.0082,0.0014,0.0598,-0.0028,-0.95,1.04,-0.01,0,4.070,-0.048,-0.230,0.001,0.017,-0.007,0.999,0.000,0.000,0.000,0.0090,-3,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0670,0.0660,1.1740,1.2420,2.6950,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
8015,0.0050,0.0172,0.0086,0.0014,0.0554,-0.0003,-0.86,1.07,-0.01,0,4.086,-0.127,-0.023,-0.240,0.020,-0.010,0.999,0.000,0.000,0.000,0.0050,-20,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0680,0.0700,1.1760,1.2370,2.6990,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
8065,0.0039,0.0129,0.0075,-0.0039,0.0213,-0.0057,-0.58,1.07,-0.01,0,4.075,-0.080,-0.107,-0.044,0.019,-0.009,0.999,0.000,0.000,0.000,0.0060,-1,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0680,0.0700,1.1760,1.2370,2.6990,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
8116,0.0046,0.0169,0.0067,0.0008,0.0352,-0.0086,-0.66,1.06,-0.01,0,4.086,-0.098,0.140,-0.103,0.017,-0.007,0.999,0.000,0.000,0.000,0.0080,2,-5,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0650,0.0670,1.1690,1.2430,2.7050,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
8167,0.0048,0.0141,0.0071,0.0023,0.0135,-0.0042,-0.43,1.05,-0.02,0,4.070,0.048,0.249,-0.130,0.021,-0.008,0.999,0.000,0.000,0.000,0.0080,-3,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0650,0.0670,1.1690,1.2430,2.7050,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
8218,0.0054,0.0051,0.0072,0.0053,-0.0344,-0.0026,-0.20,1.04,-0.02,0,4.086,-0.150,-0.115,-0.066,0.019,-0.008,0.999,0.000,0.000,0.000,0.0080,1,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0640,0.0660,1.1730,1.2390,2.7050,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
8269,0.0052,0.0028,0.0075,0.0045,-0.0396,-0.0009,-0.09,1.01,-0.03,0,4.070,-0.218,0.062,0.318,0.019,-0.007,0.999,0.000,0.000,0.000,0.0100,1,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0640,0.0660,1.1730,1.2390,2.7050,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
8320,0.0064,0.0055,0.0088,0.0101,-0.0181,0.0057,-0.16,0.99,-0.03,0,4.086,-0.300,0.005,0.042,0.020,-0.007,0.999,0.000,0.000,0.000,0.0090,1,2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0680,0.0650,1.1740,1.2400,2.7040,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
8371,0.0063,0.0034,0.0091,0.0082,-0.0245,0.0061,-0.24,1.00,-0.02,0,4.075,-0.037,0.150,-0.051,0.020,-0.004,1.001,0.000,0.000,0.000,0.0080,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0680,0.0650,1.1740,1.2400,2.7040,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
8422,0.0065,0.0008,0.0088,0.0086,-0.0333,0.0031,-0.33,0.99,-0.02,0,4.086,0.005,-0.049,-0.113,0.019,-0.008,0.999,0.000,0.000,0.000,0.0070,20,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0660,0.0670,1.1790,1.2430,2.7050,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
8473,0.0068,-0.0039,0.0081,0.0090,-0.0540,-0.0018,-0.21,1.01,-0.02,0,4.075,-0.390,-0.021,-0.247,0.019,-0.009,0.998,0.000,0.000,0.000,0.0060,4,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0660,0.0670,1.1790,1.2430,2.7050,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
8524,0.0065,-0.0084,0.0072,0.0076,-0.0683,-0.0073,0.02,1.03,-0.02,0,4.086,-0.325,-0.127,0.304,0.018,-0.008,1.002,0.000,0.000,0.000,0.0090,-8,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0670,0.0650,1.1760,1.2380,2.6960,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
8575,0.0059,-0.0058,0.0080,0.0032,-0.0411,-0.0004,-0.21,1.03,-0.02,0,4.075,0.141,0.050,-0.522,0.016,-0.008,0.999,0.000,0.000,0.000,0.0080,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0670,0.0650,1.1760,1.2380,2.6960,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
8626,0.0077,-0.0100,0.0080,0.0119,-0.0552,-0.0008,0.04,0.99,-0.03,0,4.080,-0.091,0.061,-0.197,0.018,-0.008,1.000,0.000,0.000,0.000,0.0070,5,2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0640,0.0650,1.1730,1.2430,2.7070,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
8677,0.0075,-0.0158,0.0075,0.0094,-0.0711,-0.0033,-0.09,0.96,-0.02,0,4.075,-0.142,0.064,0.099,0.017,-0.005,0.997,0.000,0.000,0.000,0.0070,4,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0640,0.0650,1.1730,1.2430,2.7070,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
8728,0.0081,-0.0134,0.0074,0.0111,-0.0437,-0.0025,-0.27,0.99,-0.02,0,4.080,0.157,-0.088,0.027,0.020,-0.006,1.001,0.000,0.000,0.000,0.0100,-7,2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0670,0.0660,1.1770,1.2440,2.6860,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
8779,0.0075,-0.0124,0.0085,0.0062,-0.0271,0.0039,-0.26,1.00,-0.02,0,4.075,-0.065,-0.056,0.119,0.021,-0.006,1.000,0.000,0.000,0.000,0.0060,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0670,0.0660,1.1770,1.2440,2.6860,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
8830,0.0070,-0.0104,0.0077,0.0032,-0.0095,-0.0019,-0.67,1.01,-0.01,0,4.086,0.225,0.116,-0.168,0.020,-0.008,0.999,0.000,0.000,0.000,0.0060,2,3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0670,0.0670,1.1700,1.2370,2.7020,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
8881,0.0073,-0.0072,0.0069,0.0044,0.0078,-0.0051,-0.67,1.02,-0.01,0,4.075,-0.018,0.040,0.225,0.019,-0.006,1.001,0.000,0.000,0.000,0.0060,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0670,0.0670,1.1700,1.2370,2.7020,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
8932,0.0075,-0.0100,0.0064,0.0050,-0.0083,-0.0066,-0.55,1.03,-0.01,0,4.086,0.055,-0.176,0.041,0.015,-0.007,1.001,0.000,0.000,0.000,0.0090,-5,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0640,0.0660,1.1760,1.2400,2.6970,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
8983,0.0069,-0.0087,0.0073,0.0009,0.0004,-0.0003,-0.58,1.05,-0.01,0,4.075,-0.162,0.031,0.130,0.016,-0.006,1.000,0.000,0.000,0.000,0.0080,0,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0640,0.0660,1.1760,1.2400,2.6970,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
9034,0.0084,-0.0072,0.0076,0.0088,0.0082,0.0016,-0.61,1.01,-0.01,0,4.086,-0.215,0.185,0.369,0.020,-0.008,1.001,0.000,0.000,0.000,0.0090,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0680,0.0670,1.1710,1.2390,2.6980,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
9085,0.0083,-0.0066,0.0082,0.0083,0.0112,0.0042,-0.58,1.02,-0.01,0,4.070,-0.151,0.034,0.023,0.020,-0.007,1.001,0.000,0.000,0.000,0.0070,19,-6,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0680,0.0670,1.1710,1.2390,2.6980,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
9136,0.0078,-0.0117,0.0079,0.0051,-0.0181,0.0011,-0.44,1.04,-0.01,0,4.086,0.185,-0.020,-0.222,0.020,-0.006,0.999,0.000,0.000,0.000,0.0080,1,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0660,0.0670,1.1760,1.2440,2.7080,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
9187,0.0082,-0.0141,0.0080,0.0070,-0.0243,0.0013,-0.31,0.99,-0.01,0,4.075,0.189,-0.097,-0.485,0.018,-0.012,1.000,0.000,0.000,0.000,0.0100,1,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0660,0.0670,1.1760,1.2440,2.7080,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
9238,0.0082,-0.0149,0.0089,0.0063,-0.0231,0.0055,-0.37,1.03,-0.01,0,4.080,-0.047,0.007,0.005,0.019,-0.009,0.999,0.000,0.000,0.000,0.0100,-17,2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0680,0.0650,1.1750,1.2420,2.6960,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
9289,0.0071,-0.0095,0.0097,0.0007,0.0112,0.0076,-0.63,1.01,-0.00,0,4.075,-0.014,0.107,-0.167,0.022,-0.008,0.997,0.000,0.000,0.000,0.0060,-32,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0680,0.0650,1.1750,1.2420,2.6960,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
9340,0.0090,0.0044,0.0076,0.0113,0.0821,-0.0065,-1.44,0.94,0.00,0,4.080,-0.195,0.072,0.316,0.017,-0.009,1.000,0.000,0.000,0.000,0.0100,0,3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0710,0.0670,1.1750,1.2440,2.7000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
9391,0.0100,0.0172,0.0078,0.0145,0.1274,-0.0036,-1.49,0.93,0.01,0,4.070,0.079,0.050,-0.316,0.020,-0.010,1.000,0.000,0.000,0.000,0.0050,2,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0710,0.0670,1.1750,1.2440,2.7000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
9442,0.0112,0.0144,0.0076,0.0183,0.0854,-0.0023,-1.27,0.98,-0.00,0,4.086,0.191,-0.019,-0.058,0.019,-0.009,1.000,0.000,0.000,0.000,0.0080,-26,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0630,0.0660,1.1720,1.2410,2.6970,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
9493,0.0093,0.0251,0.0073,0.0060,0.1228,-0.0041,-1.23,1.05,-0.00,0,4.070,0.022,-0.156,0.082,0.019,-0.009,1.001,0.000,0.000,0.000,0.0070,2,2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0630,0.0660,1.1720,1.2410,2.6970,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
9544,0.0092,0.0294,0.0075,0.0051,0.1173,-0.0012,-1.26,1.02,0.00,0,4.086,-0.114,0.603,0.223,0.020,-0.010,0.999,0.000,0.000,0.000,0.0100,-1,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0680,0.0680,1.1720,1.2400,2.7050,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
9595,0.0091,0.0326,0.0088,0.0045,0.1089,0.0055,-1.01,1.04,-0.00,0,4.075,0.048,0.199,0.113,0.020,-0.008,0.999,0.000,0.000,0.000,0.0090,-20,-7,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0680,0.0680,1.1720,1.2400,2.7050,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
9646,0.0098,0.0279,0.0097,0.0086,0.0612,0.0100,-0.75,1.06,-0.01,0,4.080,-0.091,-0.108,0.001,0.021,-0.007,1.001,0.000,0.000,0.000,0.0070,3,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0650,0.0670,1.1760,1.2420,2.6970,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
9697,0.0101,0.0353,0.0088,0.0095,0.0835,0.0026,-0.79,1.00,0.00,0,4.070,0.295,0.249,-0.058,0.019,-0.008,1.002,0.000,0.000,0.000,0.0070,0,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0650,0.0670,1.1760,1.2420,2.6970,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
9748,0.0110,0.0335,0.0084,0.0126,0.0566,-0.0004,-0.62,1.01,0.00,0,4.086,-0.058,0.266,-0.022,0.022,-0.008,0.999,0.000,0.000,0.000,0.0060,-4,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0680,0.0640,1.1730,1.2380,2.6910,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
9799,0.0099,0.0337,0.0075,0.0057,0.0437,-0.0043,-0.50,1.01,-0.00,0,4.070,-0.116,0.022,0.026,0.018,-0.010,0.999,0.000,0.000,0.000,0.0080,4,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0680,0.0640,1.1730,1.2380,2.6910,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
9850,0.0107,0.0356,0.0076,0.0093,0.0422,-0.0026,-0.41,1.04,-0.00,0,4.080,-0.089,-0.288,0.287,0.019,-0.006,1.001,0.000,0.000,0.000,0.0090,3,2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0670,0.0670,1.1740,1.2450,2.6930,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
9902,0.0096,0.0343,0.0082,0.0031,0.0261,0.0010,-0.35,1.01,0.00,0,4.075,0.424,0.109,-0.018,0.021,-0.009,0.997,0.000,0.000,0.000,0.0100,0,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0670,0.0670,1.1740,1.2450,2.6930,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
9952,0.0100,0.0346,0.0090,0.0051,0.0194,0.0049,-0.25,1.04,-0.01,0,4.080,-0.146,0.174,-0.082,0.020,-0.008,1.001,0.000,0.000,0.000,0.0070,-2,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0620,0.0660,1.1730,1.2390,2.7040,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
10003,0.0090,0.0360,0.0083,-0.0004,0.0215,-0.0003,-0.25,1.04,-0.01,0,4.070,-0.162,-0.235,0.204,0.021,-0.008,1.000,0.000,0.000,0.000,0.0080,0,2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0620,0.0660,1.1730,1.2390,2.7040,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
10054,0.0110,0.0376,0.0082,0.0110,0.0255,-0.0014,-0.50,0.99,-0.01,0,4.086,-0.071,-0.241,-0.343,0.018,-0.010,1.002,0.000,0.000,0.000,0.0070,-2,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0720,0.0680,1.1700,1.2420,2.7060,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
10105,0.0103,0.0417,0.0076,0.0052,0.0382,-0.0045,-0.39,1.01,-0.01,0,4.075,0.118,0.230,-0.012,0.018,-0.008,0.998,0.000,0.000,0.000,0.0070,-5,3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0720,0.0680,1.1700,1.2420,2.7060,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
10156,0.0103,0.0433,0.0072,0.0040,0.0385,-0.0055,-0.34,1.02,-0.00,0,4.080,0.004,-0.314,0.023,0.019,-0.008,0.999,0.000,0.000,0.000,0.0080,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0680,0.0670,1.1730,1.2390,2.6920,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
10207,0.0109,0.0415,0.0075,0.0070,0.0205,-0.0029,-0.31,1.02,-0.00,0,4.075,0.220,-0.063,0.154,0.019,-0.010,0.999,0.000,0.000,0.000,0.0090,-4,7,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0680,0.0670,1.1730,1.2390,2.6920,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
10258,0.0099,0.0421,0.0081,0.0012,0.0173,0.0003,-0.14,1.03,0.00,0,4.080,0.009,-0.217,0.258,0.021,-0.009,0.998,0.000,0.000,0.000,0.0090,-4,2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0650,0.0670,1.1710,1.2390,2.7030,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
10309,0.0081,0.0413,0.0086,-0.0072,0.0102,0.0020,-0.29,1.10,0.01,0,4.070,-0.055,-0.059,-0.024,0.021,-0.007,0.999,0.000,0.000,0.000,0.0080,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0650,0.0670,1.1710,1.2390,2.7030,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
10360,0.0090,0.0414,0.0084,-0.0008,0.0067,0.0004,-0.26,1.08,0.01,0,4.080,-0.274,-0.080,0.279,0.019,-0.007,0.999,0.000,0.000,0.000,0.0070,5,-8,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0660,0.0650,1.1780,1.2420,2.6950,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
10411,0.0088,0.0424,0.0078,0.0003,0.0088,-0.0030,-0.27,1.10,0.01,0,4.075,0.276,0.186,-0.028,0.020,-0.009,1.000,0.000,0.000,0.000,0.0070,0,3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0660,0.0650,1.1780,1.2420,2.6950,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
10462,0.0093,0.0489,0.0074,0.0042,0.0404,-0.0045,-0.57,1.04,0.01,0,4.080,-0.234,-0.053,0.275,0.020,-0.011,0.999,0.000,0.000,0.000,0.0110,0,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0620,0.0690,1.1730,1.2440,2.7040,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
10513,0.0083,0.0514,0.0088,0.0002,0.0432,0.0034,-0.52,1.03,0.01,0,4.075,0.159,-0.051,0.121,0.019,-0.007,1.001,0.000,0.000,0.000,0.0080,-3,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0620,0.0690,1.1730,1.2440,2.7040,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
10564,0.0092,0.0517,0.0086,0.0060,0.0350,0.0014,-0.41,1.03,0.01,0,4.080,-0.091,-0.079,0.199,0.019,-0.009,1.000,0.000,0.000,0.000,0.0050,3,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0670,0.0650,1.1780,1.2460,2.7010,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
10615,0.0092,0.0498,0.0072,0.0062,0.0181,-0.0062,-0.39,1.06,0.01,0,4.070,0.032,0.081,-0.103,0.020,-0.009,0.999,0.000,0.000,0.000,0.0070,-1,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0670,0.0650,1.1780,1.2460,2.7010,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
10666,0.0079,0.0487,0.0070,-0.0002,0.0061,-0.0062,-0.34,1.01,0.00,0,4.080,-0.117,-0.220,0.107,0.018,-0.007,1.000,0.000,0.000,0.000,0.0090,-3,4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0660,0.0640,1.1740,1.2440,2.7070,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
10717,0.0083,0.0498,0.0077,0.0019,0.0071,-0.0010,-0.32,1.02,-0.00,0,4.070,-0.105,-0.114,0.056,0.018,-0.010,1.001,0.000,0.000,0.000,0.0060,-5,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.0660,0.0640,1.1740,1.2440,2.7070,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-1.3182,0.8486,0,0,0
