time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw,range_z,flow_dx,flow_dy
13416,-1.3325,-1.9510,0.3353,0.1442,-0.0377,-0.0032,-0.36,-0.25,-1.26,0,3.595,-1.390,-1.284,-1.099,-0.003,-0.008,0.000,0.000,0.000,0.000,0.3340,2,-2
13466,-1.3253,-1.9541,0.3352,0.1464,-0.0378,-0.0003,-0.34,-0.21,-1.33,0,3.589,0.580,-1.878,-1.103,-0.000,-0.014,0.000,0.000,0.000,0.000,0.3340,0,-2
13517,-1.3188,-1.9574,0.3344,0.1462,-0.0385,-0.0004,-0.43,-0.15,-1.38,0,3.595,-2.402,1.490,-0.961,-0.000,-0.008,0.000,0.000,0.000,0.000,0.3370,1,0
13568,-1.3120,-1.9596,0.3344,0.1457,-0.0358,0.0034,-0.53,-0.11,-1.42,0,3.589,-2.195,0.444,-0.059,0.001,-0.008,0.000,0.000,0.000,0.000,0.3350,2,-2
13619,-1.3050,-1.9610,0.3356,0.1463,-0.0308,0.0093,-0.52,-0.17,-1.41,0,3.595,0.097,2.127,0.308,-0.003,-0.009,0.000,0.000,0.000,0.000,0.3390,0,-2
13670,-1.2980,-1.9647,0.3361,0.1469,-0.0322,0.0111,-0.52,-0.27,-1.38,0,3.589,-1.102,1.414,1.621,-0.000,-0.011,0.000,0.000,0.000,0.000,0.3380,0,-2
13721,-1.2906,-1.9661,0.3381,0.1492,-0.0276,0.0176,-0.54,-0.29,-1.31,0,3.595,0.024,-3.245,2.016,-0.000,-0.014,0.000,0.000,0.000,0.000,0.3370,0,-2
13773,-1.2822,-1.9683,0.3390,0.1543,-0.0255,0.0167,-0.54,-0.27,-1.21,0,3.595,0.221,-2.730,2.119,-0.005,-0.011,0.000,0.000,0.000,0.000,0.3370,1,-2
13823,-1.2749,-1.9704,0.3380,0.1550,-0.0230,0.0066,-0.60,-0.23,-1.09,0,3.595,-1.672,0.395,2.587,-0.004,-0.008,0.000,0.000,0.000,0.000,0.3350,2,-3
13874,-1.2670,-1.9727,0.3383,0.1574,-0.0212,0.0046,-0.73,-0.16,-0.95,0,3.589,-0.224,-1.962,3.159,-0.004,-0.010,0.000,0.000,0.000,0.000,0.3360,0,-1
13925,-1.2594,-1.9751,0.3364,0.1581,-0.0190,-0.0071,-0.73,-0.07,-0.81,0,3.595,-0.555,-1.337,3.459,-0.002,-0.013,0.000,0.000,0.000,0.000,0.3320,2,-3
13976,-1.2534,-1.9761,0.3360,0.1538,-0.0130,-0.0090,-0.81,-0.01,-0.64,0,3.584,1.301,-1.850,2.612,-0.003,-0.012,0.000,0.000,0.000,0.000,0.3350,0,-2
14027,-1.2461,-1.9777,0.3341,0.1527,-0.0089,-0.0150,-0.87,0.08,-0.48,0,3.589,1.984,-1.577,3.019,-0.004,-0.016,0.000,0.000,0.000,0.000,0.3360,0,-2
14078,-1.2383,-1.9783,0.3333,0.1525,-0.0023,-0.0146,-0.86,0.14,-0.34,0,3.584,-0.273,2.275,1.892,-0.003,-0.011,0.000,0.000,0.000,0.000,0.3340,0,-5
14129,-1.2309,-1.9795,0.3340,0.1510,0.0018,-0.0084,-0.90,0.02,-0.23,0,3.589,-0.682,0.977,1.673,0.001,-0.011,0.000,0.000,0.000,0.000,0.3330,0,-2
14180,-1.2227,-1.9790,0.3336,0.1520,0.0102,-0.0083,-0.99,-0.02,-0.12,0,3.584,-1.284,-1.271,2.034,-0.002,-0.008,0.000,0.000,0.000,0.000,0.3290,-1,-2
14232,-1.2151,-1.9789,0.3313,0.1520,0.0170,-0.0187,-0.96,0.07,-0.01,0,3.589,-1.656,0.622,1.660,0.001,-0.014,0.000,0.000,0.000,0.000,0.3300,0,-3
14282,-1.2075,-1.9780,0.3303,0.1508,0.0247,-0.0187,-0.94,0.13,0.06,0,3.579,-1.770,-2.058,2.157,-0.002,-0.014,0.000,0.000,0.000,0.000,0.3280,-1,-1
14333,-1.1987,-1.9773,0.3287,0.1526,0.0310,-0.0212,-1.00,0.23,0.14,0,3.584,1.951,-0.805,-0.348,-0.005,-0.014,0.000,0.000,0.000,0.000,0.3250,-1,-1
14384,-1.1914,-1.9760,0.3277,0.1496,0.0382,-0.0189,-0.90,0.37,0.16,0,3.579,-4.230,-1.660,0.124,0.001,-0.012,0.000,0.000,0.000,0.000,0.3240,0,-2
14435,-1.1847,-1.9737,0.3248,0.1449,0.0465,-0.0264,-0.95,0.35,0.18,0,3.584,5.304,-2.904,-0.590,-0.003,-0.010,0.000,0.000,0.000,0.000,0.3240,-1,-3
14486,-1.1783,-1.9714,0.3236,0.1399,0.0539,-0.0209,-0.84,0.40,0.16,0,3.579,-3.678,2.184,-0.133,-0.002,-0.008,0.000,0.000,0.000,0.000,0.3240,-1,-1
14537,-1.1704,-1.9695,0.3234,0.1387,0.0586,-0.0122,-0.81,0.41,0.13,0,3.584,0.664,1.681,-0.628,-0.000,-0.012,0.000,0.000,0.000,0.000,0.3250,-1,-1
14588,-1.1642,-1.9665,0.3229,0.1341,0.0651,-0.0067,-0.77,0.28,0.10,0,3.579,5.412,-2.607,-0.214,-0.001,-0.012,0.000,0.000,0.000,0.000,0.3230,-1,-2
14639,-1.1590,-1.9651,0.3235,0.1281,0.0664,-0.0004,-0.56,0.33,0.07,0,3.584,-0.099,0.819,-0.876,0.001,-0.015,0.000,0.000,0.000,0.000,0.3170,-2,-1
14690,-1.1537,-1.9630,0.3235,0.1230,0.0676,0.0018,-0.57,0.31,0.05,0,3.579,0.438,0.619,-0.394,-0.002,-0.009,0.000,0.000,0.000,0.000,0.3210,-1,0
14741,-1.1485,-1.9601,0.3204,0.1181,0.0710,-0.0098,-0.60,0.23,0.03,0,3.584,0.660,1.727,0.715,-0.002,-0.009,0.000,0.000,0.000,0.000,0.3180,-1,-3
14792,-1.1439,-1.9574,0.3200,0.1136,0.0736,-0.0063,-0.58,0.12,0.05,0,3.579,3.038,-1.935,-0.037,-0.002,-0.012,0.000,0.000,0.000,0.000,0.3240,-1,-1
14843,-1.1379,-1.9544,0.3209,0.1134,0.0767,0.0026,-0.49,0.11,0.06,0,3.584,-4.615,2.077,0.098,-0.002,-0.015,0.000,0.000,0.000,0.000,0.3200,-1,-4
14894,-1.1331,-1.9512,0.3211,0.1105,0.0793,0.0058,-0.62,0.06,0.08,0,3.579,-0.231,-0.832,-0.041,-0.000,-0.010,0.000,0.000,0.000,0.000,0.3170,-2,-1
14945,-1.1272,-1.9474,0.3192,0.1107,0.0840,-0.0035,-0.65,0.03,0.08,0,3.584,1.420,-0.603,0.066,-0.001,-0.014,0.000,0.000,0.000,0.000,0.3200,-1,-2
14996,-1.1216,-1.9425,0.3190,0.1107,0.0912,-0.0029,-0.60,0.05,0.10,0,3.579,-1.148,-2.465,0.408,0.001,-0.013,0.000,0.000,0.000,0.000,0.3200,0,-2
15047,-1.1169,-1.9387,0.3197,0.1080,0.0940,0.0020,-0.57,0.15,0.10,0,3.584,0.932,0.806,0.389,0.001,-0.011,0.000,0.000,0.000,0.000,0.3180,0,-1
15098,-1.1106,-1.9345,0.3198,0.1089,0.0973,0.0032,-0.60,0.18,0.12,0,3.579,2.545,0.182,0.506,0.000,-0.009,0.000,0.000,0.000,0.000,0.3200,0,-2
15149,-1.1064,-1.9298,0.3194,0.1045,0.1017,0.0026,-0.51,0.15,0.16,0,3.584,-1.976,-0.109,1.513,0.003,-0.012,0.000,0.000,0.000,0.000,0.3160,-3,-2
15200,-1.0999,-1.9254,0.3196,0.1061,0.1040,0.0032,-0.56,0.20,0.22,0,3.574,-1.503,-1.188,1.904,-0.005,-0.013,0.000,0.000,0.000,0.000,0.3170,-2,-2
15251,-1.0962,-1.9212,0.3175,0.1005,0.1060,-0.0052,-0.56,0.24,0.33,0,3.579,2.544,-0.187,1.968,-0.001,-0.015,0.000,0.000,0.000,0.000,0.3160,-4,-2
15302,-1.0913,-1.9165,0.3173,0.0980,0.1085,-0.0038,-0.46,0.28,0.44,0,3.574,-1.166,0.794,2.316,-0.005,-0.011,0.000,0.000,0.000,0.000,0.3160,-1,-1
15353,-1.0874,-1.9116,0.3162,0.0930,0.1107,-0.0064,-0.48,0.29,0.55,0,3.579,-0.323,0.426,1.581,0.000,-0.009,0.000,0.000,0.000,0.000,0.3160,-1,-1
15404,-1.0815,-1.9062,0.3159,0.0939,0.1147,-0.0039,-0.49,0.26,0.65,0,3.574,0.838,-1.202,1.755,-0.004,-0.009,0.000,0.000,0.000,0.000,0.3150,-2,-3
15455,-1.0785,-1.9025,0.3155,0.0874,0.1136,-0.0030,-0.44,0.31,0.74,0,3.584,-1.753,-1.335,2.194,0.000,-0.014,0.000,0.000,0.000,0.000,0.3210,-1,-2
15506,-1.0721,-1.8938,0.3154,0.0896,0.1248,-0.0009,-0.50,0.38,0.85,0,3.579,1.898,-2.070,1.257,-0.001,-0.012,0.000,0.000,0.000,0.000,0.3170,-5,-3
15557,-1.0673,-1.8899,0.3179,0.0873,0.1232,0.0113,-0.50,0.43,0.93,0,3.584,1.897,-0.696,0.432,0.001,-0.016,0.000,0.000,0.000,0.000,0.3130,-1,0
15608,-1.0608,-1.8814,0.3185,0.0888,0.1325,0.0112,-0.46,0.42,0.97,0,3.574,2.002,-3.090,-0.014,0.002,-0.008,0.000,0.000,0.000,0.000,0.3130,-2,-2
15659,-1.0565,-1.8730,0.3147,0.0850,0.1410,-0.0087,-0.43,0.51,0.99,0,3.574,1.569,-1.966,-0.672,-0.004,-0.009,0.000,0.000,0.000,0.000,0.3160,-7,-4
15710,-1.0534,-1.8696,0.3144,0.0774,0.1347,-0.0080,-0.38,0.61,0.98,0,3.574,0.676,0.284,-0.966,0.000,-0.012,0.000,0.000,0.000,0.000,0.3130,0,-1
15761,-1.0484,-1.8603,0.3141,0.0747,0.1435,-0.0078,-0.30,0.64,0.92,0,3.579,1.934,0.220,-1.858,-0.004,-0.014,0.000,0.000,0.000,0.000,0.3120,0,0
15812,-1.0445,-1.8516,0.3137,0.0699,0.1498,-0.0045,-0.20,0.61,0.83,0,3.574,1.528,-0.562,-2.141,0.001,-0.009,0.000,0.000,0.000,0.000,0.3140,-4,-2
15863,-1.0413,-1.8441,0.3132,0.0645,0.1514,-0.0037,-0.11,0.57,0.74,0,3.574,0.839,2.366,-3.121,0.001,-0.015,0.000,0.000,0.000,0.000,0.3080,-2,0
15914,-1.0371,-1.8348,0.3130,0.0622,0.1560,-0.0014,-0.01,0.51,0.59,0,3.568,1.363,-3.248,-3.417,-0.001,-0.010,0.000,0.000,0.000,0.000,0.3100,-1,0
15965,-1.0340,-1.8290,0.3101,0.0581,0.1515,-0.0109,0.02,0.60,0.43,0,3.574,-0.954,-1.517,-3.116,-0.000,-0.014,0.000,0.000,0.000,0.000,0.3100,-2,-2
16016,-1.0317,-1.8202,0.3097,0.0518,0.1549,-0.0070,-0.07,0.65,0.29,0,3.568,0.334,0.081,-2.829,0.002,-0.006,0.000,0.000,0.000,0.000,0.3110,0,0
16067,-1.0292,-1.8155,0.3102,0.0461,0.1482,0.0017,-0.10,0.64,0.15,0,3.579,-1.766,-1.349,-1.121,0.003,-0.007,0.000,0.000,0.000,0.000,0.3100,-2,0
16119,-1.0252,-1.8015,0.3103,0.0448,0.1652,0.0054,-0.23,0.65,0.07,0,3.568,4.863,1.028,-1.633,0.005,-0.009,0.000,0.000,0.000,0.000,0.3120,0,0
16169,-1.0232,-1.7946,0.3112,0.0390,0.1636,0.0126,-0.14,0.63,0.01,0,3.574,2.009,-2.034,-1.415,0.000,-0.012,0.000,0.000,0.000,0.000,0.3140,0,1
16220,-1.0186,-1.7826,0.3117,0.0421,0.1775,0.0159,0.08,0.72,-0.08,0,3.574,0.565,3.021,-1.931,0.002,-0.012,0.000,0.000,0.000,0.000,0.3070,-4,0
16271,-1.0191,-1.7774,0.3110,0.0304,0.1690,0.0082,0.21,0.68,-0.21,0,3.574,-1.956,1.603,-4.011,0.003,-0.008,0.000,0.000,0.000,0.000,0.3150,0,0
16322,-1.0169,-1.7688,0.3114,0.0268,0.1676,0.0082,0.17,0.60,-0.40,0,3.574,-1.012,-0.072,-4.449,-0.003,-0.010,0.000,0.000,0.000,0.000,0.3130,-5,-2
16373,-1.0153,-1.7601,0.3134,0.0223,0.1668,0.0149,0.06,0.62,-0.60,0,3.574,-0.700,1.117,-3.694,0.002,-0.012,0.000,0.000,0.000,0.000,0.3140,-1,1
16425,-1.0123,-1.7496,0.3142,0.0216,0.1709,0.0153,0.11,0.57,-0.82,0,3.568,1.830,-1.727,-2.816,0.001,-0.007,0.000,0.000,0.000,0.000,0.3130,-1,0
16475,-1.0127,-1.7449,0.3141,0.0140,0.1620,0.0110,0.21,0.60,-0.98,0,3.574,-4.140,-0.490,-3.819,0.005,-0.010,0.000,0.000,0.000,0.000,0.3120,0,0
16527,-1.0117,-1.7388,0.3146,0.0099,0.1562,0.0095,0.08,0.62,-1.15,0,3.568,-0.992,-0.681,-2.403,0.004,-0.006,0.000,0.000,0.000,0.000,0.3100,0,1
16577,-1.0138,-1.7367,0.3122,-0.0009,0.1431,-0.0053,0.01,0.70,-1.28,0,3.568,-2.707,4.334,-3.706,0.006,-0.005,0.000,0.000,0.000,0.000,0.3110,0,0
16628,-1.0107,-1.7263,0.3119,0.0006,0.1501,-0.0058,-0.19,0.49,-1.45,0,3.563,-1.549,-0.560,-3.408,0.004,-0.010,0.000,0.000,0.000,0.000,0.3110,0,2
16679,-1.0132,-1.7214,0.3111,-0.0089,0.1464,-0.0074,-0.28,0.49,-1.61,0,3.568,1.186,-1.037,-3.384,0.003,-0.009,0.000,0.000,0.000,0.000,0.3110,-4,-2
16730,-1.0143,-1.7085,0.3108,-0.0141,0.1615,-0.0053,-0.40,0.53,-1.77,0,3.563,0.389,1.399,-4.145,0.006,-0.006,0.000,0.000,0.000,0.000,0.3080,0,0
16782,-1.0150,-1.7030,0.3097,-0.0185,0.1590,-0.0066,-0.34,0.47,-1.97,0,3.568,8.083,-1.079,-4.222,0.004,-0.008,0.000,0.000,0.000,0.000,0.3120,-1,1
16832,-1.0123,-1.6925,0.3094,-0.0144,0.1669,-0.0024,0.08,0.48,-2.18,0,3.568,5.620,-1.544,-3.595,0.005,-0.007,0.000,0.000,0.000,0.000,0.3120,-1,0
16883,-1.0113,-1.6829,0.3113,-0.0145,0.1699,0.0102,0.34,0.57,-2.36,0,3.574,-1.242,0.042,-3.923,0.005,-0.007,0.000,0.000,0.000,0.000,0.3110,-10,-2
16934,-1.0131,-1.6792,0.3119,-0.0214,0.1577,0.0134,0.28,0.55,-2.55,0,3.568,2.772,-0.905,-3.051,0.006,-0.010,0.000,0.000,0.000,0.000,0.3130,-1,1
16985,-1.0123,-1.6664,0.3124,-0.0223,0.1650,0.0152,0.49,0.62,-2.72,0,3.574,2.477,-1.255,-3.940,0.003,-0.009,0.000,0.000,0.000,0.000,0.3120,-1,0
17037,-1.0116,-1.6581,0.3132,-0.0236,0.1618,0.0156,0.72,0.65,-2.92,0,3.568,-1.527,0.257,-2.390,0.006,-0.009,0.000,0.000,0.000,0.000,0.3110,0,1
17088,-1.0080,-1.6489,0.3123,-0.0186,0.1587,0.0051,0.69,0.60,-3.06,0,3.568,1.672,-1.980,-2.923,0.003,-0.008,0.000,0.000,0.000,0.000,0.3120,-10,-3
17139,-1.0122,-1.6486,0.3126,-0.0308,0.1372,0.0044,0.61,0.70,-3.18,0,3.568,-4.659,0.392,-0.967,0.006,-0.007,0.000,0.000,0.000,0.000,0.3100,0,0
17190,-1.0099,-1.6334,0.3114,-0.0291,0.1492,-0.0031,0.59,0.73,-3.24,0,3.568,1.325,-2.049,0.150,0.001,-0.007,0.000,0.000,0.000,0.000,0.3090,-10,-2
17241,-1.0133,-1.6317,0.3113,-0.0396,0.1323,-0.0022,0.63,0.83,-3.25,0,3.563,-1.843,-1.693,0.903,0.000,-0.005,0.000,0.000,0.000,0.000,0.3110,-1,0
17292,-1.0120,-1.6176,0.3104,-0.0400,0.1426,-0.0033,0.62,0.87,-3.23,0,3.568,-0.163,-0.674,2.366,0.000,-0.008,0.000,0.000,0.000,0.000,0.3110,0,1
17343,-1.0150,-1.6185,0.3104,-0.0497,0.1209,-0.0001,0.71,0.92,-3.12,0,3.563,-3.280,0.324,1.377,0.005,-0.006,0.000,0.000,0.000,0.000,0.3100,0,2
17394,-1.0181,-1.6186,0.3104,-0.0585,0.1028,0.0013,0.59,0.91,-3.04,0,3.563,-6.214,0.932,1.201,0.007,-0.007,0.000,0.000,0.000,0.000,0.3110,0,0
17446,-1.0221,-1.6132,0.3106,-0.0683,0.0992,0.0035,0.22,0.92,-2.96,0,3.563,-4.207,2.904,1.456,0.006,-0.008,0.000,0.000,0.000,0.000,0.3090,0,1
17497,-1.0251,-1.6119,0.3102,-0.0747,0.0901,0.0014,0.06,0.73,-2.92,0,3.568,-3.564,3.624,-0.431,0.004,-0.005,0.000,0.000,0.000,0.000,0.3090,-4,0
17547,-1.0314,-1.6109,0.3103,-0.0865,0.0825,0.0025,-0.15,0.50,-2.90,0,3.563,-3.162,-2.345,0.415,0.008,-0.009,0.000,0.000,0.000,0.000,0.3100,0,0
17598,-1.0336,-1.6052,0.3099,-0.0862,0.0870,0.0011,-0.31,0.52,-2.89,0,3.568,0.240,-0.814,0.333,0.008,-0.008,0.000,0.000,0.000,0.000,0.3110,0,3
17649,-1.0384,-1.6034,0.3100,-0.0913,0.0841,0.0034,-0.26,0.57,-2.87,0,3.563,1.502,2.368,0.180,0.008,-0.010,0.000,0.000,0.000,0.000,0.3090,-1,0
17700,-1.0438,-1.6007,0.3100,-0.0976,0.0837,0.0029,-0.32,0.46,-2.85,0,3.568,-1.879,0.624,0.947,0.006,-0.010,0.000,0.000,0.000,0.000,0.3090,0,3
17751,-1.0487,-1.5981,0.3102,-0.1013,0.0831,0.0047,-0.40,0.43,-2.81,0,3.563,1.272,1.194,2.130,0.005,-0.010,0.000,0.000,0.000,0.000,0.3090,0,1
17802,-1.0532,-1.5948,0.3095,-0.1032,0.0849,0.0029,-0.37,0.37,-2.72,0,3.563,-2.738,3.560,1.882,0.006,-0.011,0.000,0.000,0.000,0.000,0.3060,0,1
17853,-1.0582,-1.5951,0.3097,-0.1058,0.0779,0.0041,-0.31,0.29,-2.63,0,3.558,-2.364,-2.785,2.227,0.006,-0.007,0.000,0.000,0.000,0.000,0.3080,0,0
17904,-1.0600,-1.5841,0.3080,-0.0999,0.0974,-0.0044,-0.49,0.30,-2.53,0,3.563,1.496,-2.186,2.475,0.003,-0.015,0.000,0.000,0.000,0.000,0.3110,-1,1
17955,-1.0657,-1.5821,0.3078,-0.1039,0.0948,-0.0038,-0.33,0.42,-2.42,0,3.558,9.076,-0.947,2.953,0.001,-0.007,0.000,0.000,0.000,0.000,0.3060,-5,0
18006,-1.0687,-1.5777,0.3079,-0.1019,0.0971,-0.0021,-0.09,0.44,-2.26,0,3.563,2.526,1.033,3.476,0.009,-0.016,0.000,0.000,0.000,0.000,0.3050,0,2
18057,-1.0713,-1.5757,0.3079,-0.0998,0.0908,0.0004,0.15,0.42,-2.09,0,3.558,4.634,-3.796,3.622,0.003,-0.012,0.000,0.000,0.000,0.000,0.3080,0,0
18108,-1.0728,-1.5666,0.3071,-0.0950,0.1007,0.0000,0.08,0.54,-1.86,0,3.563,-0.766,-5.524,5.399,0.005,-0.011,0.000,0.000,0.000,0.000,0.3090,0,2
18159,-1.0779,-1.5660,0.3072,-0.1004,0.0896,0.0034,0.26,0.71,-1.64,0,3.563,1.357,-1.797,5.154,0.004,-0.011,0.000,0.000,0.000,0.000,0.3060,0,1
18210,-1.0794,-1.5567,0.3074,-0.0983,0.0982,0.0039,0.37,0.83,-1.41,0,3.563,0.663,1.460,3.548,0.006,-0.005,0.000,0.000,0.000,0.000,0.3080,-4,0
18261,-1.0854,-1.5565,0.3076,-0.1078,0.0846,0.0054,0.39,0.87,-1.22,0,3.558,3.773,0.129,5.163,0.006,-0.007,0.000,0.000,0.000,0.000,0.3100,0,3
18313,-1.0912,-1.5531,0.3089,-0.1160,0.0790,0.0102,0.62,0.91,-0.97,0,3.563,-1.685,3.601,3.847,0.004,-0.010,0.000,0.000,0.000,0.000,0.3080,0,2
18363,-1.0954,-1.5415,0.3093,-0.1192,0.0929,0.0087,0.57,0.71,-0.78,0,3.558,0.248,4.295,3.569,0.010,-0.011,0.000,0.000,0.000,0.000,0.3050,-4,2
18415,-1.1013,-1.5416,0.3074,-0.1250,0.0771,-0.0051,0.60,0.54,-0.61,0,3.563,3.430,-0.135,2.721,0.007,-0.008,0.000,0.000,0.000,0.000,0.3010,0,2
18466,-1.1081,-1.5392,0.3071,-0.1307,0.0680,-0.0048,0.81,0.59,-0.47,0,3.552,-3.093,-0.019,3.353,0.009,-0.009,0.000,0.000,0.000,0.000,0.3050,-1,2
18516,-1.1134,-1.5369,0.3042,-0.1324,0.0593,-0.0140,0.79,0.60,-0.38,0,3.558,-0.326,-0.829,2.360,0.004,-0.012,0.000,0.000,0.000,0.000,0.2980,-4,2
18567,-1.1203,-1.5353,0.3037,-0.1382,0.0498,-0.0085,0.69,0.60,-0.26,0,3.547,-2.316,1.004,1.587,0.008,-0.009,0.000,0.000,0.000,0.000,0.3000,0,3
18619,-1.1271,-1.5320,0.3002,-0.1429,0.0458,-0.0161,0.61,0.56,-0.17,0,3.558,-0.686,2.087,1.964,0.004,-0.007,0.000,0.000,0.000,0.000,0.3040,-1,0
18669,-1.1334,-1.5291,0.2996,-0.1451,0.0427,-0.0086,0.52,0.44,-0.06,0,3.558,-0.579,1.674,3.823,0.008,-0.009,0.000,0.000,0.000,0.000,0.3050,-1,3
18720,-1.1389,-1.5250,0.3031,-0.1442,0.0438,0.0165,0.51,0.37,0.07,0,3.563,0.192,-1.391,2.784,0.009,-0.013,0.000,0.000,0.000,0.000,0.3070,0,2
18771,-1.1481,-1.5243,0.3041,-0.1524,0.0359,0.0228,0.51,0.42,0.19,0,3.558,2.710,2.547,1.637,0.004,-0.012,0.000,0.000,0.000,0.000,0.3090,0,6
18822,-1.1542,-1.5212,0.3077,-0.1520,0.0349,0.0371,0.54,0.29,0.31,0,3.563,1.791,2.696,1.893,0.006,-0.010,0.000,0.000,0.000,0.000,0.3060,0,2
18874,-1.1624,-1.5191,0.3096,-0.1552,0.0314,0.0389,0.61,0.17,0.40,0,3.563,1.118,1.038,1.252,0.009,-0.014,0.000,0.000,0.000,0.000,0.3080,0,2
18925,-1.1694,-1.5157,0.3090,-0.1539,0.0313,0.0249,0.65,0.11,0.44,0,3.563,-1.844,3.444,-0.076,0.005,-0.011,0.000,0.000,0.000,0.000,0.3080,-4,1
18975,-1.1768,-1.5168,0.3101,-0.1540,0.0192,0.0212,0.66,0.01,0.42,0,3.558,3.246,-0.135,-1.419,0.002,-0.008,0.000,0.000,0.000,0.000,0.3080,0,2
19026,-1.1825,-1.5140,0.3092,-0.1494,0.0182,0.0101,0.72,0.02,0.39,0,3.563,0.670,-0.095,-0.767,0.006,-0.012,0.000,0.000,0.000,0.000,0.3080,-1,2
19077,-1.1885,-1.5128,0.3096,-0.1456,0.0131,0.0082,0.81,0.03,0.33,0,3.558,1.298,-1.036,-0.669,0.003,-0.008,0.000,0.000,0.000,0.000,0.3080,-5,1
19128,-1.1950,-1.5123,0.3087,-0.1438,0.0061,0.0010,0.80,0.04,0.27,0,3.558,3.174,-1.948,-1.691,0.008,-0.012,0.000,0.000,0.000,0.000,0.3090,-4,0
19179,-1.2032,-1.5128,0.3087,-0.1471,-0.0034,0.0019,0.87,0.10,0.23,0,3.552,0.343,0.774,-2.887,0.005,-0.011,0.000,0.000,0.000,0.000,0.3130,0,3
19230,-1.2077,-1.5074,0.3107,-0.1408,0.0036,0.0126,0.86,0.08,0.10,0,3.558,-1.257,-1.383,-2.796,0.006,-0.012,0.000,0.000,0.000,0.000,0.3100,0,1
19281,-1.2176,-1.5115,0.3114,-0.1488,-0.0145,0.0149,0.81,0.12,-0.02,0,3.558,-1.886,-0.018,-3.788,0.005,-0.012,0.000,0.000,0.000,0.000,0.3100,0,0
19332,-1.2252,-1.5144,0.3109,-0.1507,-0.0270,0.0094,0.80,0.16,-0.17,0,3.563,-3.809,2.756,-3.941,0.008,-0.011,0.000,0.000,0.000,0.000,0.3080,0,3
19384,-1.2334,-1.5171,0.3113,-0.1530,-0.0369,0.0100,0.60,0.02,-0.36,0,3.552,-1.872,1.275,-3.481,0.005,-0.010,0.000,0.000,0.000,0.000,0.3100,0,2
19434,-1.2406,-1.5191,0.3100,-0.1518,-0.0423,0.0029,0.41,-0.06,-0.52,0,3.558,-0.511,0.780,-4.638,0.007,-0.009,0.000,0.000,0.000,0.000,0.3090,-4,0
19485,-1.2488,-1.5196,0.3102,-0.1533,-0.0416,0.0052,0.37,0.01,-0.72,0,3.552,1.255,1.748,-4.044,0.006,-0.011,0.000,0.000,0.000,0.000,0.3080,20,4
19536,-1.2520,-1.5056,0.3091,-0.1420,-0.0028,0.0002,0.25,-0.11,-0.96,0,3.558,2.329,-0.861,-3.788,0.006,-0.012,0.000,0.000,0.000,0.000,0.3090,0,0
19587,-1.2589,-1.5176,0.3092,-0.1406,-0.0336,0.0027,0.60,0.03,-1.16,0,3.552,-2.605,0.074,-2.757,0.007,-0.011,0.000,0.000,0.000,0.000,0.3060,22,4
19638,-1.2675,-1.5205,0.3079,-0.1441,-0.0406,-0.0027,0.71,0.01,-1.31,0,3.558,-3.861,2.663,-3.286,0.005,-0.009,0.000,0.000,0.000,0.000,0.3070,0,0
19690,-1.2754,-1.5372,0.3078,-0.1458,-0.0810,-0.0003,0.50,-0.05,-1.47,0,3.552,-7.268,-1.196,-2.111,0.006,-0.010,0.000,0.000,0.000,0.000,0.3080,-2,0
19740,-1.2815,-1.5359,0.3077,-0.1423,-0.0710,0.0020,0.12,-0.10,-1.60,0,3.558,-1.608,-1.586,-1.034,0.008,-0.012,0.000,0.000,0.000,0.000,0.3080,0,4
19792,-1.2893,-1.5404,0.3079,-0.1432,-0.0743,0.0052,0.01,0.01,-1.67,0,3.552,-0.887,3.605,-2.004,0.007,-0.011,0.000,0.000,0.000,0.000,0.3080,8,5
19842,-1.2948,-1.5384,0.3082,-0.1383,-0.0595,0.0079,-0.08,-0.11,-1.73,0,3.558,3.447,-0.620,0.038,0.010,-0.015,0.000,0.000,0.000,0.000,0.3080,-2,1
19893,-1.3025,-1.5436,0.3087,-0.1391,-0.0636,0.0103,-0.09,-0.24,-1.77,0,3.552,2.768,-3.097,-1.269,0.009,-0.013,0.000,0.000,0.000,0.000,0.3080,-1,0
19944,-1.3084,-1.5544,0.3085,-0.1347,-0.0829,0.0083,0.16,-0.14,-1.77,0,3.558,-4.162,0.631,-0.464,0.008,-0.016,0.000,0.000,0.000,0.000,0.3100,0,0
19995,-1.3142,-1.5588,0.3090,-0.1318,-0.0852,0.0091,0.08,-0.11,-1.79,0,3.552,-6.076,-1.872,-0.261,0.007,-0.015,0.000,0.000,0.000,0.000,0.3060,-3,0
20046,-1.3203,-1.5584,0.3084,-0.1296,-0.0740,0.0034,-0.16,-0.01,-1.82,0,3.558,-2.430,-1.477,-0.432,0.012,-0.013,0.000,0.000,0.000,0.000,0.3080,0,0
20097,-1.3270,-1.5614,0.3086,-0.1305,-0.0708,0.0034,-0.13,0.15,-1.89,0,3.552,1.449,-0.418,-1.062,0.007,-0.013,0.000,0.000,0.000,0.000,0.3120,0,2
20148,-1.3321,-1.5607,0.3100,-0.1281,-0.0594,0.0102,-0.10,0.13,-1.94,0,3.558,7.262,2.318,-2.719,0.008,-0.016,0.000,0.000,0.000,0.000,0.3060,-9,0
