time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw,range_z,flow_dx,flow_dy,mekf_roll,mekf_pitch,mekf_yaw,mekf_x,mekf_y,mekf_z
5216,-0.0024,-0.0503,0.0080,0.0075,0.0035,-0.0017,-1.92,-0.17,-0.51,0,4.138,-0.006,-0.008,-0.284,-0.001,-0.029,0.000,0.000,0.000,0.000,0.0100,-1,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000
5267,-0.0033,-0.0502,0.0090,0.0019,0.0054,0.0044,-1.88,-0.13,-0.52,0,4.128,-0.116,-0.065,0.046,-0.000,-0.028,0.000,0.000,0.000,0.000,0.0110,-4,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
5317,-0.0027,-0.0519,0.0098,0.0042,-0.0024,0.0079,-1.84,-0.12,-0.53,0,4.138,0.278,0.140,-0.529,-0.001,-0.029,0.000,0.000,0.000,0.000,0.0100,-2,3,0.00,0.00,0.00,0.0000,0.0000,0.0000
5369,-0.0018,-0.0508,0.0108,0.0082,0.0040,0.0116,-1.84,-0.12,-0.55,0,4.128,-0.376,0.100,0.109,-0.001,-0.031,0.000,0.000,0.000,0.000,0.0090,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
5421,-0.0028,-0.0518,0.0110,0.0027,-0.0006,0.0107,-1.78,-0.10,-0.56,0,4.138,-0.243,0.011,-0.521,-0.001,-0.030,0.000,0.000,0.000,0.000,0.0090,-1,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000
5473,-0.0048,-0.0518,0.0106,-0.0078,-0.0001,0.0079,-1.78,-0.05,-0.58,0,4.128,-0.259,0.311,-0.062,-0.003,-0.028,0.000,0.000,0.000,0.000,0.0110,-2,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000
5524,-0.0028,-0.0508,0.0102,0.0029,0.0054,0.0055,-1.82,-0.15,-0.59,0,4.138,-0.000,0.125,-0.396,0.000,-0.029,0.000,0.000,0.000,0.000,0.0110,-22,2,0.00,0.00,0.00,0.0000,0.0000,0.0000
5576,-0.0030,-0.0496,0.0110,0.0013,0.0115,0.0093,-2.03,-0.08,-0.60,0,4.128,-0.080,0.122,-0.440,0.000,-0.031,0.000,0.000,0.000,0.000,0.0090,24,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
5627,-0.0039,-0.0476,0.0116,-0.0027,0.0185,0.0110,-1.64,-0.07,-0.62,0,4.138,0.055,0.356,-0.540,-0.001,-0.026,0.000,0.000,0.000,0.000,0.0100,10,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
5678,-0.0052,-0.0475,0.0111,-0.0078,0.0198,0.0078,-1.77,-0.04,-0.63,0,4.128,-0.175,0.193,-0.280,0.001,-0.032,0.000,0.000,0.000,0.000,0.0080,0,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000
5730,-0.0050,-0.0496,0.0110,-0.0052,0.0079,0.0063,-1.75,-0.09,-0.64,0,4.138,-0.225,0.311,-0.181,-0.002,-0.032,0.000,0.000,0.000,0.000,0.0100,-14,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
5781,-0.0032,-0.0511,0.0099,0.0047,-0.0021,0.0021,-1.80,-0.13,-0.66,0,4.128,0.018,-0.153,-0.185,-0.002,-0.030,0.000,0.000,0.000,0.000,0.0110,-2,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000
5831,-0.0050,-0.0495,0.0103,-0.0047,0.0048,0.0046,-1.73,-0.10,-0.66,0,4.138,0.023,0.109,-0.380,-0.001,-0.027,0.000,0.000,0.000,0.000,0.0120,-9,-8,0.00,0.00,0.00,0.0000,0.0000,0.0000
5882,-0.0050,-0.0495,0.0109,-0.0040,0.0036,0.0076,-1.78,-0.14,-0.67,0,4.128,-0.201,0.122,-0.165,0.000,-0.028,0.000,0.000,0.000,0.000,0.0080,-6,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000
5933,-0.0050,-0.0500,0.0119,-0.0031,-0.0012,0.0117,-1.71,-0.09,-0.69,0,4.138,-0.288,0.246,0.009,0.002,-0.028,0.000,0.000,0.000,0.000,0.0090,-35,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000
5985,-0.0043,-0.0493,0.0106,0.0011,0.0023,0.0041,-1.99,-0.11,-0.70,0,4.128,-0.313,-0.031,-0.075,-0.001,-0.027,0.000,0.000,0.000,0.000,0.0090,-2,-6,0.00,0.00,0.00,0.0000,0.0000,0.0000
6037,-0.0085,-0.0412,0.0102,-0.0196,0.0404,0.0026,-1.96,0.00,-0.71,0,4.138,-0.149,0.122,-0.146,-0.001,-0.027,0.000,0.000,0.000,0.000,0.0100,-13,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000
6088,-0.0083,-0.0415,0.0099,-0.0146,0.0302,0.0020,-1.97,-0.02,-0.72,0,4.133,0.052,0.028,-0.340,-0.002,-0.030,0.000,0.000,0.000,0.000,0.0090,6,-22,0.00,0.00,0.00,0.0000,0.0000,0.0000
6139,-0.0087,-0.0417,0.0103,-0.0138,0.0217,0.0048,-1.70,-0.21,-0.73,0,4.138,0.120,0.009,-0.309,-0.002,-0.027,0.000,0.000,0.000,0.000,0.0070,-10,-6,0.00,0.00,0.00,0.0000,0.0000,0.0000
6190,-0.0030,-0.0362,0.0099,0.0160,0.0482,0.0028,-2.05,-0.28,-0.74,0,4.128,-0.135,-0.007,-0.426,-0.000,-0.029,0.000,0.000,0.000,0.000,0.0120,-5,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
6241,-0.0024,-0.0342,0.0087,0.0163,0.0477,-0.0015,-1.97,-0.20,-0.75,0,4.138,0.055,0.012,-0.669,-0.002,-0.028,0.000,0.000,0.000,0.000,0.0100,10,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000
6292,-0.0017,-0.0328,0.0106,0.0163,0.0440,0.0081,-1.78,-0.20,-0.77,0,4.128,-0.126,-0.100,-0.321,0.000,-0.027,0.000,0.000,0.000,0.000,0.0080,-11,-10,0.00,0.00,0.00,0.0000,0.0000,0.0000
6343,-0.0025,-0.0356,0.0110,0.0095,0.0204,0.0098,-1.78,-0.23,-0.78,0,4.133,-0.169,0.017,-0.043,-0.003,-0.030,0.000,0.000,0.000,0.000,0.0080,3,1,0.00,0.00,0.00,0.0000,0.0000,0.0000
6395,-0.0024,-0.0303,0.0100,0.0071,0.0415,0.0042,-1.78,-0.11,-0.79,0,4.133,-0.088,0.167,-0.157,-0.001,-0.029,0.000,0.000,0.000,0.000,0.0090,-2,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
6447,-0.0026,-0.0299,0.0092,0.0045,0.0353,0.0013,-1.77,-0.10,-0.80,0,4.138,-0.267,0.026,0.003,-0.003,-0.029,0.000,0.000,0.000,0.000,0.0080,2,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000
6497,-0.0021,-0.0308,0.0093,0.0055,0.0223,0.0026,-1.63,-0.15,-0.81,0,4.128,-0.181,-0.110,-0.048,-0.001,-0.029,0.000,0.000,0.000,0.000,0.0060,8,5,0.00,0.00,0.00,0.0000,0.0000,0.0000
6548,-0.0015,-0.0289,0.0088,0.0075,0.0263,0.0012,-1.61,-0.08,-0.81,0,4.138,0.127,0.072,-0.177,-0.002,-0.028,0.000,0.000,0.000,0.000,0.0120,-15,3,0.00,0.00,0.00,0.0000,0.0000,0.0000
6600,-0.0020,-0.0312,0.0075,0.0047,0.0094,-0.0029,-1.70,-0.08,-0.82,0,4.128,-0.020,-0.137,-0.322,-0.001,-0.029,0.000,0.000,0.000,0.000,0.0070,31,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000
6651,-0.0026,-0.0300,0.0099,0.0012,0.0110,0.0087,-1.28,-0.11,-0.84,0,4.138,0.002,0.231,-0.338,-0.001,-0.030,0.000,0.000,0.000,0.000,0.0100,-5,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000
6702,-0.0036,-0.0381,0.0091,-0.0048,-0.0332,0.0053,-1.30,-0.07,-0.84,0,4.133,-0.044,0.078,-0.253,-0.001,-0.030,0.000,0.000,0.000,0.000,0.0100,-2,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000
6753,-0.0048,-0.0429,0.0098,-0.0104,-0.0544,0.0081,-1.14,-0.03,-0.85,0,4.138,-0.369,-0.100,-0.320,-0.001,-0.030,0.000,0.000,0.000,0.000,0.0090,24,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000
6803,-0.0059,-0.0417,0.0106,-0.0140,-0.0399,0.0111,-1.05,0.01,-0.86,0,4.128,-0.130,0.095,-0.161,-0.002,-0.031,0.000,0.000,0.000,0.000,0.0110,8,10,0.00,0.00,0.00,0.0000,0.0000,0.0000
6855,-0.0045,-0.0395,0.0109,-0.0050,-0.0195,0.0110,-1.39,0.04,-0.86,0,4.138,-0.191,0.104,-0.280,-0.001,-0.028,0.000,0.000,0.000,0.000,0.0090,7,4,0.00,0.00,0.00,0.0000,0.0000,0.0000
6905,-0.0043,-0.0392,0.0116,-0.0023,-0.0146,0.0125,-1.45,-0.04,-0.88,0,4.128,-0.027,0.141,-0.539,0.001,-0.030,0.000,0.000,0.000,0.000,0.0070,0,7,0.00,0.00,0.00,0.0000,0.0000,0.0000
6957,-0.0043,-0.0392,0.0109,-0.0008,-0.0121,0.0082,-1.54,-0.02,-0.89,0,4.138,0.076,-0.073,-0.042,-0.002,-0.031,0.000,0.000,0.000,0.000,0.0070,-2,6,0.00,0.00,0.00,0.0000,0.0000,0.0000
7008,-0.0038,-0.0393,0.0093,0.0015,-0.0104,0.0010,-1.57,-0.05,-0.90,0,4.128,0.069,-0.072,-0.829,0.000,-0.028,0.000,0.000,0.000,0.000,0.0090,3,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000
7060,-0.0054,-0.0412,0.0082,-0.0055,-0.0175,-0.0027,-1.48,-0.09,-0.91,0,4.138,0.151,0.019,-0.141,-0.002,-0.029,0.000,0.000,0.000,0.000,0.0080,-10,4,0.00,0.00,0.00,0.0000,0.0000,0.0000
7110,-0.0061,-0.0411,0.0086,-0.0081,-0.0126,0.0006,-1.65,0.00,-0.92,0,4.128,-0.150,0.250,-0.367,0.001,-0.029,0.000,0.000,0.000,0.000,0.0100,0,1,0.00,0.00,0.00,0.0000,0.0000,0.0000
7161,-0.0070,-0.0328,0.0083,-0.0098,0.0292,0.0006,-1.86,-0.02,-0.92,0,4.138,0.200,0.026,-0.558,-0.002,-0.030,0.000,0.000,0.000,0.000,0.0080,-20,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000
7212,-0.0056,-0.0363,0.0096,0.0004,0.0042,0.0078,-1.83,-0.15,-0.94,0,4.128,-0.364,-0.011,0.017,-0.002,-0.030,0.000,0.000,0.000,0.000,0.0100,1,6,0.00,0.00,0.00,0.0000,0.0000,0.0000
7264,-0.0026,-0.0293,0.0091,0.0145,0.0362,0.0053,-1.86,-0.16,-0.95,0,4.138,-0.039,-0.170,-0.078,-0.002,-0.030,0.000,0.000,0.000,0.000,0.0090,-7,7,0.00,0.00,0.00,0.0000,0.0000,0.0000
7316,-0.0028,-0.0291,0.0100,0.0121,0.0303,0.0086,-1.87,-0.12,-0.96,0,4.133,-0.062,-0.187,-0.192,-0.001,-0.030,0.000,0.000,0.000,0.000,0.0060,0,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000
7367,-0.0032,-0.0242,0.0099,0.0085,0.0475,0.0075,-1.92,-0.18,-0.97,0,4.138,-0.220,0.169,-0.279,-0.002,-0.029,0.000,0.000,0.000,0.000,0.0080,-6,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000
7418,-0.0026,-0.0244,0.0084,0.0100,0.0374,0.0016,-1.89,-0.18,-0.98,0,4.133,-0.230,0.063,-0.247,-0.001,-0.029,0.000,0.000,0.000,0.000,0.0090,0,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000
7468,-0.0034,-0.0251,0.0085,0.0039,0.0258,0.0036,-1.73,-0.14,-0.99,0,4.138,-0.094,-0.038,-0.361,-0.003,-0.027,0.000,0.000,0.000,0.000,0.0080,-4,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000
7519,-0.0038,-0.0237,0.0090,0.0004,0.0276,0.0056,-1.78,-0.10,-0.99,0,4.128,-0.265,0.095,-0.432,-0.003,-0.029,0.000,0.000,0.000,0.000,0.0080,8,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
7570,-0.0024,-0.0236,0.0089,0.0066,0.0232,0.0054,-1.62,-0.13,-1.00,0,4.138,-0.202,-0.056,-0.274,0.001,-0.029,0.000,0.000,0.000,0.000,0.0090,4,3,0.00,0.00,0.00,0.0000,0.0000,0.0000
7622,-0.0019,-0.0192,0.0087,0.0083,0.0422,0.0041,-1.80,-0.10,-1.01,0,4.133,0.118,-0.034,-0.851,-0.002,-0.029,0.000,0.000,0.000,0.000,0.0070,4,3,0.00,0.00,0.00,0.0000,0.0000,0.0000
7672,-0.0020,-0.0134,0.0089,0.0076,0.0638,0.0049,-1.94,-0.08,-1.03,0,4.138,-0.416,-0.152,-0.390,-0.001,-0.029,0.000,0.000,0.000,0.000,0.0100,0,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000
7724,-0.0029,-0.0122,0.0084,0.0015,0.0554,0.0035,-1.89,-0.10,-1.04,0,4.128,-0.340,0.117,-0.085,-0.001,-0.031,0.000,0.000,0.000,0.000,0.0090,-7,6,0.00,0.00,0.00,0.0000,0.0000,0.0000
7775,-0.0027,-0.0146,0.0097,0.0022,0.0342,0.0097,-1.78,-0.02,-1.04,0,4.138,0.206,0.392,-0.511,0.001,-0.029,0.000,0.000,0.000,0.000,0.0070,4,11,0.00,0.00,0.00,0.0000,0.0000,0.0000
7826,-0.0038,-0.0142,0.0099,-0.0038,0.0274,0.0099,-1.62,0.06,-1.05,0,4.128,-0.056,0.172,-0.652,0.000,-0.029,0.000,0.000,0.000,0.000,0.0100,-7,1,0.00,0.00,0.00,0.0000,0.0000,0.0000
7877,-0.0030,-0.0147,0.0090,0.0016,0.0179,0.0056,-1.65,-0.07,-1.06,0,4.138,-0.001,0.326,-0.220,-0.001,-0.030,0.000,0.000,0.000,0.000,0.0120,-16,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
7927,-0.0027,-0.0097,0.0098,0.0031,0.0387,0.0086,-1.89,-0.09,-1.07,0,4.133,0.000,0.011,-0.186,-0.000,-0.028,0.000,0.000,0.000,0.000,0.0070,2,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
7979,-0.0041,-0.0030,0.0112,-0.0057,0.0629,0.0134,-1.89,-0.03,-1.08,0,4.133,-0.116,-0.115,-0.074,-0.001,-0.029,0.000,0.000,0.000,0.000,0.0070,-4,1,0.00,0.00,0.00,0.0000,0.0000,0.0000
