time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw,range_z,flow_dx,flow_dy,mekf_roll,mekf_pitch,mekf_yaw,mekf_x,mekf_y,mekf_z
6120,-0.0401,0.0842,0.0049,0.1198,-0.1999,0.0734,0.83,-0.91,4.05,0,3.690,-57.743,-27.133,-18.249,0.000,-0.012,1.053,0.000,0.000,0.000,0.0000,19,-19,0.00,0.00,0.00,0.0000,0.0000,0.0000
6171,-0.0371,0.0767,0.0065,0.1129,-0.1904,0.0705,-1.86,-0.24,3.06,0,3.679,-8.780,-10.583,-10.831,0.001,-0.004,1.045,0.000,0.000,0.000,0.0000,1,-15,0.00,0.00,0.00,0.0000,0.0000,0.0000
6222,-0.0009,0.0801,0.0024,0.2646,-0.1121,0.0490,-3.47,-0.60,2.11,0,3.669,35.128,-41.919,-12.492,0.008,-0.015,1.032,0.000,0.000,0.000,0.0000,-9,-35,0.00,0.00,0.00,0.0000,0.0000,0.0000
6273,0.0224,0.0943,0.0002,0.3165,0.0077,0.0399,-2.62,0.90,1.50,0,3.658,18.463,-44.225,-10.773,-0.003,-0.011,1.028,0.000,0.000,0.000,0.0000,34,-14,0.00,0.00,0.00,0.0000,0.0000,0.0000
6324,0.0407,0.0745,0.0021,0.3116,-0.0756,0.0478,-0.28,3.51,0.99,0,3.653,-9.587,-32.555,-12.079,-0.003,-0.014,1.038,0.000,0.000,0.000,0.0190,12,-5,0.00,0.00,0.00,0.0000,0.0000,0.0000
6375,0.0481,0.0469,0.0107,0.2346,-0.1901,0.0861,0.22,5.58,0.33,0,3.674,-36.867,3.911,-8.927,-0.002,-0.020,1.042,0.000,0.000,0.000,0.0560,13,10,0.00,0.00,0.00,0.0000,0.0000,0.0000
6426,0.0506,0.0309,0.0355,0.1347,-0.2219,0.2036,-1.17,6.28,-0.19,0,3.690,-15.886,38.500,-5.691,0.004,-0.012,1.003,0.000,0.000,0.000,0.0510,0,9,0.00,0.00,0.00,0.0000,0.0000,0.0000
6477,0.0414,0.0195,0.0510,0.0088,-0.2147,0.2347,-2.21,5.16,-0.59,0,3.679,-1.977,36.410,0.575,0.009,-0.011,0.954,0.000,0.000,0.000,0.0580,8,16,0.00,0.00,0.00,0.0000,0.0000,0.0000
6528,0.0302,0.0170,0.0626,-0.0816,-0.1611,0.2211,-2.40,3.80,-0.73,0,3.679,-7.927,37.447,4.053,0.003,-0.018,0.945,0.000,0.000,0.000,0.0620,-2,20,0.00,0.00,0.00,0.0000,0.0000,0.0000
6579,0.0174,0.0143,0.0703,-0.1456,-0.1183,0.1843,-3.06,2.10,-0.56,0,3.663,13.875,49.363,6.253,0.005,-0.009,0.966,0.000,0.000,0.000,0.0720,5,11,0.00,0.00,0.00,0.0000,0.0000,0.0000
6630,0.0035,0.0142,0.0767,-0.1872,-0.0701,0.1582,-2.87,-0.30,-0.39,0,3.653,16.778,34.049,9.951,0.010,-0.014,0.985,0.000,0.000,0.000,0.0720,0,8,0.00,0.00,0.00,0.0000,0.0000,0.0000
6681,-0.0055,0.0143,0.0807,-0.1821,-0.0328,0.1314,-2.10,-2.12,0.02,0,3.632,14.520,30.794,10.179,0.002,-0.019,1.007,0.000,0.000,0.000,0.0700,-3,16,0.00,0.00,0.00,0.0000,0.0000,0.0000
6732,-0.0137,0.0127,0.0802,-0.1617,-0.0191,0.0962,-1.26,-3.53,0.51,0,3.637,6.802,-0.279,8.297,0.013,-0.011,1.026,0.000,0.000,0.000,0.0730,-1,5,0.00,0.00,0.00,0.0000,0.0000,0.0000
6783,-0.0219,0.0133,0.0809,-0.1364,-0.0029,0.0836,-0.78,-3.77,0.97,0,3.626,12.158,16.416,6.745,-0.001,-0.013,1.038,0.000,0.000,0.000,0.0820,0,5,0.00,0.00,0.00,0.0000,0.0000,0.0000
6834,-0.0276,0.0130,0.0848,-0.1015,0.0015,0.0957,-0.06,-4.11,1.32,0,3.632,7.972,-6.288,0.605,0.009,-0.013,1.054,0.000,0.000,0.000,0.0830,0,4,0.00,0.00,0.00,0.0000,0.0000,0.0000
6886,-0.0314,0.0127,0.0882,-0.0635,0.0004,0.1067,0.35,-4.11,1.47,0,3.626,2.505,-19.326,2.115,0.007,-0.014,1.043,0.000,0.000,0.000,0.0920,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
6937,-0.0335,0.0127,0.0944,-0.0263,-0.0018,0.1326,0.37,-3.34,1.56,0,3.637,1.482,-17.149,2.044,-0.000,-0.017,1.046,0.000,0.000,0.000,0.0950,0,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000
6988,-0.0343,0.0134,0.1006,0.0003,-0.0004,0.1496,0.50,-2.42,1.66,0,3.632,5.285,-3.403,0.472,0.007,-0.017,1.047,0.000,0.000,0.000,0.1040,-4,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000
7039,-0.0332,0.0156,0.1080,0.0240,0.0071,0.1706,0.57,-2.14,1.64,0,3.642,-1.997,-21.595,1.523,0.003,-0.015,1.030,0.000,0.000,0.000,0.1130,1,-3,0.50,-2.42,1.66,-0.0343,0.0134,0.1040
7091,-0.0312,0.0170,0.1177,0.0437,0.0079,0.1920,0.43,-1.29,1.69,0,3.637,2.177,-9.381,0.347,0.001,-0.010,1.022,0.000,0.000,0.000,0.1230,-3,-3,0.37,-3.44,1.73,-0.0322,0.0136,0.1110
7142,-0.0282,0.0163,0.1274,0.0561,-0.0007,0.2030,0.61,-0.64,1.71,0,3.648,2.468,-6.954,0.329,-0.000,-0.016,1.006,0.000,0.000,0.000,0.1350,0,-3,-1.51,-1.67,1.84,-0.0329,0.0136,0.1226
7193,-0.0256,0.0158,0.1393,0.0595,-0.0084,0.2164,0.80,-0.25,1.71,0,3.642,-2.515,-10.391,-0.874,0.001,-0.013,0.998,0.000,0.000,0.000,0.1420,0,-1,-0.58,-1.28,1.93,-0.0330,0.0139,0.1368
7244,-0.0230,0.0157,0.1484,0.0594,-0.0125,0.2095,0.62,0.24,1.68,0,3.648,-2.655,-5.961,-0.368,-0.002,-0.010,0.997,0.000,0.000,0.000,0.1500,0,-4,-0.71,-1.79,1.89,-0.0331,0.0141,0.1475
7295,-0.0204,0.0169,0.1579,0.0557,-0.0092,0.2026,0.43,0.56,1.64,0,3.632,-1.427,1.950,-1.133,0.004,-0.012,0.993,0.000,0.000,0.000,0.1570,-1,-3,-0.84,-1.33,1.88,-0.0323,0.0142,0.1578
7346,-0.0185,0.0158,0.1646,0.0478,-0.0153,0.1837,0.41,0.61,1.60,0,3.642,-1.991,1.178,-0.053,0.004,-0.012,0.994,0.000,0.000,0.000,0.1710,0,-2,-1.00,-1.04,1.82,-0.0314,0.0147,0.1652
7397,-0.0175,0.0124,0.1731,0.0402,-0.0290,0.1864,0.31,0.61,1.60,0,3.632,-7.118,1.763,0.952,0.003,-0.015,0.998,0.000,0.000,0.000,0.1750,2,0,-0.99,-0.94,1.84,-0.0310,0.0149,0.1760
7448,-0.0156,0.0088,0.1798,0.0351,-0.0407,0.1718,0.05,0.57,1.66,0,3.642,-8.146,1.725,2.228,0.005,-0.012,1.003,0.000,0.000,0.000,0.1920,0,-1,-1.16,-0.92,1.91,-0.0311,0.0143,0.1840
7499,-0.0136,0.0051,0.1915,0.0314,-0.0479,0.1859,-0.27,0.42,1.76,0,3.637,-4.375,1.133,2.468,0.004,-0.012,0.995,0.000,0.000,0.000,0.2080,0,0,-1.66,-0.70,2.02,-0.0309,0.0146,0.1959
7550,-0.0110,0.0049,0.2050,0.0316,-0.0380,0.2063,-0.55,0.38,1.87,0,3.648,-1.298,0.843,2.353,0.005,-0.011,0.981,0.000,0.000,0.000,0.2100,0,1,-1.89,-0.65,2.15,-0.0311,0.0153,0.2093
7601,-0.0107,0.0040,0.2147,0.0237,-0.0304,0.1986,-0.64,0.37,1.98,0,3.637,1.110,1.613,1.666,0.001,-0.014,0.979,0.000,0.000,0.000,0.2200,-2,-1,-1.77,-0.61,2.31,-0.0315,0.0149,0.2188
7653,-0.0104,0.0034,0.2233,0.0177,-0.0225,0.1833,-0.68,0.33,2.05,0,3.648,1.003,0.879,0.498,0.002,-0.013,0.976,0.000,0.000,0.000,0.2310,0,-2,-1.77,-0.41,2.41,-0.0312,0.0161,0.2280
7704,-0.0109,0.0063,0.2332,0.0104,-0.0037,0.1760,-0.65,0.25,2.07,0,3.642,4.313,3.756,-0.380,0.007,-0.014,0.974,0.000,0.000,0.000,0.2460,3,0,-1.56,-0.24,2.54,-0.0303,0.0163,0.2371
7755,-0.0082,0.0046,0.2444,0.0151,-0.0030,0.1764,-0.52,0.05,2.07,0,3.653,1.873,-0.402,-1.801,0.002,-0.011,0.968,0.000,0.000,0.000,0.2520,-3,-1,-1.08,-0.13,2.61,-0.0304,0.0148,0.2475
7806,-0.0068,0.0048,0.2545,0.0164,0.0026,0.1692,-0.42,-0.01,2.00,0,3.642,3.580,-0.212,-1.758,0.002,-0.011,0.968,0.000,0.000,0.000,0.2550,0,0,-1.21,-0.12,2.40,-0.0299,0.0168,0.2566
7857,-0.0038,0.0064,0.2598,0.0228,0.0100,0.1388,-0.29,-0.01,1.90,0,3.648,3.327,-2.883,-2.365,0.001,-0.010,0.968,0.000,0.000,0.000,0.2660,0,-2,-1.03,-0.13,2.32,-0.0296,0.0181,0.2626
7909,-0.0026,0.0066,0.2673,0.0231,0.0115,0.1267,-0.09,0.06,1.78,0,3.632,2.235,-2.430,-2.721,0.000,-0.010,0.973,0.000,0.000,0.000,0.2710,2,-1,-0.68,-0.26,2.29,-0.0289,0.0169,0.2697
7960,0.0006,0.0082,0.2727,0.0280,0.0152,0.1098,0.04,0.19,1.64,0,3.642,1.687,-3.813,-3.957,-0.001,-0.010,0.977,0.000,0.000,0.000,0.2780,0,-1,-0.46,-0.38,2.20,-0.0284,0.0160,0.2749
8011,0.0024,0.0086,0.2788,0.0278,0.0142,0.1009,0.11,0.33,1.46,0,3.632,0.712,-1.031,-4.777,-0.001,-0.011,0.978,0.000,0.000,0.000,0.2860,0,0,-0.43,-0.56,1.97,-0.0278,0.0161,0.2806
8062,0.0057,0.0085,0.2851,0.0299,0.0112,0.0980,0.15,0.42,1.23,0,3.637,0.116,0.061,-3.485,0.004,-0.014,0.979,0.000,0.000,0.000,0.2880,0,-1,-0.39,-0.62,1.72,-0.0276,0.0159,0.2864
8113,0.0092,0.0093,0.2897,0.0318,0.0107,0.0869,0.16,0.44,1.02,0,3.632,2.330,-2.658,-4.272,0.002,-0.014,0.981,0.000,0.000,0.000,0.2920,0,0,-0.43,-0.59,1.52,-0.0272,0.0164,0.2908
8164,0.0122,0.0122,0.2934,0.0318,0.0150,0.0758,0.25,0.54,0.82,0,3.637,0.549,-1.342,-4.078,-0.003,-0.009,0.986,0.000,0.000,0.000,0.2950,0,-2,-0.31,-0.73,1.31,-0.0271,0.0162,0.2946
8215,0.0142,0.0125,0.2967,0.0286,0.0118,0.0663,0.33,0.61,0.60,0,3.626,0.852,-0.440,-4.557,0.002,-0.010,0.985,0.000,0.000,0.000,0.2980,0,0,-0.31,-0.71,1.05,-0.0259,0.0165,0.2980
8266,0.0171,0.0133,0.2993,0.0268,0.0098,0.0562,0.30,0.65,0.37,0,3.632,0.345,-0.734,-3.505,0.000,-0.011,0.992,0.000,0.000,0.000,0.2990,0,0,-0.26,-0.73,0.82,-0.0257,0.0164,0.3008
8317,0.0196,0.0137,0.3011,0.0244,0.0070,0.0468,0.30,0.63,0.17,0,3.621,-0.102,2.260,-2.383,0.001,-0.009,0.995,0.000,0.000,0.000,0.3030,0,0,-0.24,-0.77,0.64,-0.0258,0.0161,0.3028
8368,0.0211,0.0147,0.3036,0.0201,0.0061,0.0445,0.29,0.57,0.03,0,3.626,3.776,-1.933,-1.686,0.002,-0.006,0.999,0.000,0.000,0.000,0.3050,3,0,-0.25,-0.66,0.51,-0.0262,0.0157,0.3052
8419,0.0218,0.0175,0.3058,0.0146,0.0092,0.0434,0.31,0.63,-0.06,0,3.621,2.122,3.409,-1.386,0.006,-0.013,1.000,0.000,0.000,0.000,0.3060,0,0,-0.05,-0.70,0.40,-0.0251,0.0152,0.3075
8470,0.0220,0.0185,0.3075,0.0084,0.0078,0.0408,0.33,0.57,-0.13,0,3.626,-1.378,4.043,-0.651,0.006,-0.011,1.000,0.000,0.000,0.000,0.3090,0,1,0.06,-0.53,0.32,-0.0253,0.0144,0.3094
8521,0.0215,0.0187,0.3096,0.0020,0.0049,0.0411,0.31,0.40,-0.17,0,3.616,-0.471,3.585,0.082,0.006,-0.012,1.002,0.000,0.000,0.000,0.3070,0,0,-0.09,-0.32,0.28,-0.0256,0.0151,0.3117
8572,0.0187,0.0184,0.3099,-0.0070,0.0013,0.0334,0.37,0.31,-0.20,0,3.621,-1.905,3.545,-0.072,0.005,-0.013,1.002,0.000,0.000,0.000,0.3080,-1,0,-0.12,-0.14,0.28,-0.0259,0.0147,0.3125
8623,0.0171,0.0175,0.3103,-0.0120,-0.0038,0.0274,0.27,0.14,-0.21,0,3.611,-3.864,1.968,0.462,0.002,-0.013,1.011,0.000,0.000,0.000,0.3080,-1,1,-0.29,0.06,0.22,-0.0257,0.0157,0.3133
8675,0.0162,0.0180,0.3103,-0.0138,-0.0049,0.0254,0.12,0.03,-0.22,0,3.616,-0.927,2.547,-0.771,-0.000,-0.011,1.012,0.000,0.000,0.000,0.3120,0,1,-0.51,0.13,0.24,-0.0262,0.0163,0.3139
8726,0.0139,0.0208,0.3122,-0.0170,-0.0002,0.0328,0.07,-0.04,-0.25,0,3.611,0.975,2.829,-0.088,0.005,-0.010,1.016,0.000,0.000,0.000,0.3170,0,0,-0.54,0.25,0.22,-0.0268,0.0163,0.3156
8778,0.0099,0.0207,0.3157,-0.0228,-0.0010,0.0480,0.10,-0.17,-0.26,0,3.621,-1.000,5.034,-0.276,0.002,-0.011,1.010,0.000,0.000,0.000,0.3140,-1,0,-0.49,0.39,0.21,-0.0271,0.0164,0.3188
8829,0.0061,0.0207,0.3167,-0.0265,-0.0018,0.0450,0.05,-0.31,-0.29,0,3.616,-0.088,3.782,-0.234,0.002,-0.011,1.008,0.000,0.000,0.000,0.3200,0,0,-0.57,0.66,0.17,-0.0270,0.0170,0.3202
8880,0.0048,0.0260,0.3200,-0.0239,0.0076,0.0535,0.08,-0.42,-0.32,0,3.621,0.063,3.133,-0.017,0.002,-0.010,1.004,0.000,0.000,0.000,0.3180,0,0,-0.57,0.85,0.16,-0.0266,0.0173,0.3231
8931,0.0018,0.0243,0.3210,-0.0236,0.0033,0.0472,0.22,-0.59,-0.36,0,3.611,2.533,0.123,-1.811,0.006,-0.013,1.004,0.000,0.000,0.000,0.3220,0,0,-0.57,1.01,0.16,-0.0258,0.0176,0.3246
8982,0.0006,0.0271,0.3232,-0.0190,0.0063,0.0476,0.31,-0.61,-0.43,0,3.621,1.936,-1.573,-1.602,0.007,-0.013,1.001,0.000,0.000,0.000,0.3260,0,0,-0.44,1.01,0.07,-0.0244,0.0179,0.3267
9033,-0.0023,0.0273,0.3263,-0.0176,0.0036,0.0522,0.31,-0.59,-0.51,0,3.616,1.684,-0.834,-0.971,0.007,-0.011,0.997,0.000,0.000,0.000,0.3290,0,0,-0.34,0.93,-0.02,-0.0223,0.0180,0.3293
9085,-0.0011,0.0274,0.3294,-0.0092,0.0009,0.0553,0.30,-0.58,-0.55,0,3.621,0.718,-4.375,-1.498,0.005,-0.015,0.998,0.000,0.000,0.000,0.3290,0,0,-0.26,0.89,-0.07,-0.0196,0.0179,0.3320
9136,-0.0015,0.0274,0.3312,-0.0043,-0.0017,0.0500,0.27,-0.43,-0.61,0,3.611,-1.150,-1.780,-0.490,0.001,-0.012,1.000,0.000,0.000,0.000,0.3360,1,0,-0.22,0.66,-0.14,-0.0165,0.0176,0.3338
9187,0.0024,0.0305,0.3352,0.0064,0.0018,0.0566,0.24,-0.33,-0.66,0,3.621,0.304,-1.310,-0.783,0.003,-0.012,0.995,0.000,0.000,0.000,0.3390,-1,0,-0.31,0.36,-0.15,-0.0280,0.0191,0.3376
9238,0.0016,0.0312,0.3390,0.0074,0.0008,0.0594,0.17,-0.23,-0.69,0,3.616,1.695,-2.745,-0.106,0.003,-0.013,0.990,0.000,0.000,0.000,0.3420,0,0,-0.32,0.29,-0.21,-0.0279,0.0193,0.3405
9289,0.0016,0.0366,0.3425,0.0087,0.0088,0.0588,0.19,-0.11,-0.72,0,3.621,2.313,1.559,-1.593,0.004,-0.009,0.989,0.000,0.000,0.000,0.3430,0,0,-0.23,0.15,-0.22,-0.0275,0.0193,0.3434
9340,0.0018,0.0402,0.3447,0.0092,0.0129,0.0511,0.20,-0.05,-0.78,0,3.611,1.786,-0.810,-0.996,0.002,-0.010,0.988,0.000,0.000,0.000,0.3430,-4,0,-0.11,0.23,-0.30,-0.0270,0.0191,0.3454
9392,0.0022,0.0408,0.3457,0.0096,0.0112,0.0383,0.23,-0.01,-0.83,0,3.616,1.916,0.285,-0.501,0.001,-0.016,0.989,0.000,0.000,0.000,0.3480,0,0,-0.09,0.15,-0.39,-0.0279,0.0219,0.3466
9443,0.0042,0.0465,0.3480,0.0122,0.0173,0.0356,0.34,0.02,-0.86,0,3.611,3.368,-0.587,-0.529,-0.001,-0.010,0.994,0.000,0.000,0.000,0.3490,0,1,0.01,0.17,-0.42,-0.0277,0.0224,0.3485
9494,0.0059,0.0466,0.3497,0.0139,0.0133,0.0315,0.48,0.09,-0.88,0,3.616,0.655,-1.097,-0.298,0.003,-0.015,0.988,0.000,0.000,0.000,0.3510,0,0,0.19,0.11,-0.41,-0.0284,0.0222,0.3500
9545,0.0057,0.0477,0.3513,0.0120,0.0102,0.0275,0.52,0.11,-0.90,0,3.605,-0.431,2.677,-0.051,0.001,-0.009,0.996,0.000,0.000,0.000,0.3520,0,0,0.22,0.06,-0.43,-0.0285,0.0218,0.3514
9597,0.0063,0.0481,0.3526,0.0110,0.0059,0.0237,0.44,0.10,-0.92,0,3.616,0.152,1.261,-0.068,0.003,-0.011,0.993,0.000,0.000,0.000,0.3500,0,0,0.20,0.19,-0.43,-0.0286,0.0210,0.3526
9648,0.0069,0.0483,0.3522,0.0101,0.0022,0.0132,0.36,0.12,-0.92,0,3.605,-1.353,-0.567,0.031,0.000,-0.010,0.997,0.000,0.000,0.000,0.3530,0,0,0.21,0.26,-0.43,-0.0286,0.0199,0.3526
9699,0.0047,0.0487,0.3530,0.0047,-0.0004,0.0120,0.27,0.19,-0.91,0,3.611,-0.349,-0.830,-0.429,0.004,-0.013,0.998,0.000,0.000,0.000,0.3530,3,0,0.14,0.23,-0.43,-0.0284,0.0184,0.3534
9750,0.0068,0.0467,0.3534,0.0062,-0.0056,0.0103,0.24,0.19,-0.90,0,3.605,-2.478,1.449,0.234,-0.002,-0.012,0.999,0.000,0.000,0.000,0.3540,-4,0,0.05,0.17,-0.48,-0.0293,0.0213,0.3541
9801,0.0054,0.0401,0.3540,0.0021,-0.0174,0.0104,0.15,0.09,-0.89,0,3.605,-1.577,1.337,0.198,0.002,-0.012,0.997,0.000,0.000,0.000,0.3520,0,0,-0.15,0.24,-0.52,-0.0293,0.0225,0.3542
9852,0.0021,0.0420,0.3535,-0.0041,-0.0145,0.0042,0.02,0.10,-0.87,0,3.600,-1.819,2.365,0.104,0.003,-0.012,1.002,0.000,0.000,0.000,0.3520,-1,0,-0.23,0.31,-0.51,-0.0291,0.0229,0.3540
9903,0.0009,0.0399,0.3529,-0.0064,-0.0170,0.0015,-0.08,0.05,-0.87,0,3.605,-1.938,3.694,0.379,0.003,-0.014,1.004,0.000,0.000,0.000,0.3530,-1,1,-0.33,0.41,-0.50,-0.0294,0.0234,0.3538
9954,-0.0007,0.0417,0.3530,-0.0086,-0.0123,0.0026,-0.15,-0.09,-0.86,0,3.600,-0.207,0.888,-0.095,0.004,-0.007,1.003,0.000,0.000,0.000,0.3550,1,0,-0.44,0.58,-0.48,-0.0299,0.0240,0.3540
10005,-0.0031,0.0451,0.3541,-0.0109,-0.0049,0.0090,-0.19,-0.12,-0.86,0,3.611,1.312,0.873,0.095,0.001,-0.012,1.006,0.000,0.000,0.000,0.3550,0,0,-0.42,0.62,-0.45,-0.0299,0.0234,0.3549
10057,-0.0055,0.0408,0.3549,-0.0128,-0.0095,0.0124,-0.14,-0.19,-0.85,0,3.600,2.237,1.846,0.254,0.006,-0.013,1.002,0.000,0.000,0.000,0.3540,1,0,-0.36,0.66,-0.45,-0.0295,0.0231,0.3556
10108,-0.0072,0.0438,0.3550,-0.0128,-0.0029,0.0109,-0.09,-0.28,-0.84,0,3.611,-2.317,2.130,0.104,-0.001,-0.015,0.998,0.000,0.000,0.000,0.3590,0,1,-0.24,0.72,-0.44,-0.0303,0.0228,0.3560
10159,-0.0105,0.0470,0.3572,-0.0147,0.0031,0.0191,-0.11,-0.35,-0.85,0,3.600,2.555,1.386,-0.161,0.003,-0.013,0.998,0.000,0.000,0.000,0.3560,0,1,-0.38,0.81,-0.45,-0.0307,0.0227,0.3576
10210,-0.0148,0.0467,0.3573,-0.0173,0.0033,0.0139,-0.04,-0.44,-0.87,0,3.611,1.716,-0.015,0.018,0.001,-0.009,1.001,0.000,0.000,0.000,0.3580,0,0,-0.26,0.85,-0.47,-0.0314,0.0226,0.3579
10263,-0.0158,0.0492,0.3581,-0.0139,0.0072,0.0119,0.05,-0.47,-0.86,0,3.600,0.350,1.065,-0.664,0.005,-0.014,0.993,0.000,0.000,0.000,0.3560,0,0,-0.17,0.85,-0.47,-0.0312,0.0223,0.3586
10314,-0.0159,0.0508,0.3575,-0.0090,0.0086,0.0043,0.07,-0.51,-0.87,0,3.605,3.507,1.210,0.331,0.003,-0.013,1.002,0.000,0.000,0.000,0.3560,0,0,-0.15,0.91,-0.50,-0.0305,0.0216,0.3583
10365,-0.0162,0.0512,0.3569,-0.0047,0.0078,-0.0008,0.13,-0.46,-0.89,0,3.595,1.644,-3.662,-0.002,0.004,-0.010,1.000,0.000,0.000,0.000,0.3550,2,-1,0.03,0.97,-0.49,-0.0293,0.0207,0.3580
10416,-0.0184,0.0567,0.3560,-0.0041,0.0152,-0.0050,0.16,-0.38,-0.88,0,3.605,0.299,-1.693,-0.378,0.003,-0.014,1.005,0.000,0.000,0.000,0.3580,-2,0,0.07,0.72,-0.52,-0.0324,0.0221,0.3576
10468,-0.0173,0.0538,0.3568,0.0008,0.0080,0.0006,0.20,-0.28,-0.89,0,3.595,0.676,-0.761,0.249,-0.001,-0.014,0.997,0.000,0.000,0.000,0.3570,3,0,0.05,0.62,-0.59,-0.0321,0.0225,0.3580
10519,-0.0165,0.0640,0.3569,0.0043,0.0225,0.0013,0.16,-0.23,-0.89,0,3.605,4.420,-0.824,0.253,0.001,-0.008,1.000,0.000,0.000,0.000,0.3610,0,0,0.13,0.56,-0.50,-0.0320,0.0207,0.3581
10570,-0.0168,0.0681,0.3588,0.0052,0.0262,0.0105,0.28,-0.19,-0.89,0,3.595,3.268,-1.510,0.899,0.009,-0.012,1.000,0.000,0.000,0.000,0.3580,0,0,0.35,0.52,-0.49,-0.0314,0.0192,0.3593
10621,-0.0165,0.0698,0.3588,0.0068,0.0240,0.0080,0.46,-0.14,-0.85,0,3.605,1.179,-3.112,1.106,0.006,-0.013,0.997,0.000,0.000,0.000,0.3600,0,0,0.52,0.44,-0.44,-0.0304,0.0172,0.3593
10672,-0.0136,0.0709,0.3597,0.0117,0.0200,0.0090,0.52,-0.01,-0.80,0,3.595,3.090,0.861,1.286,0.007,-0.012,0.994,0.000,0.000,0.000,0.3590,0,-1,0.58,0.29,-0.39,-0.0291,0.0146,0.3597
10723,-0.0115,0.0711,0.3596,0.0142,0.0142,0.0045,0.59,0.09,-0.74,0,3.605,-0.671,-2.391,1.262,0.002,-0.016,0.996,0.000,0.000,0.000,0.3610,0,0,0.61,0.27,-0.35,-0.0318,0.0209,0.3605
10774,-0.0109,0.0705,0.3604,0.0131,0.0072,0.0041,0.58,0.15,-0.67,0,3.595,-1.802,1.446,1.388,-0.000,-0.015,0.992,0.000,0.000,0.000,0.3590,0,0,0.58,0.15,-0.29,-0.0315,0.0202,0.3608
10826,-0.0103,0.0707,0.3598,0.0118,0.0024,-0.0012,0.50,0.17,-0.61,0,3.600,-1.440,0.645,1.393,0.002,-0.012,0.997,0.000,0.000,0.000,0.3610,0,1,0.48,0.22,-0.22,-0.0310,0.0188,0.3602
10877,-0.0110,0.0702,0.3603,0.0081,-0.0024,-0.0011,0.45,0.20,-0.55,0,3.589,-5.967,-1.682,0.761,0.002,-0.011,0.997,0.000,0.000,0.000,0.3580,0,0,0.33,0.22,-0.11,-0.0322,0.0209,0.3602
10928,-0.0124,0.0639,0.3591,0.0036,-0.0155,-0.0079,0.27,0.19,-0.49,0,3.600,-6.958,0.544,1.474,0.002,-0.012,0.996,0.000,0.000,0.000,0.3600,0,0,0.03,0.13,-0.07,-0.0323,0.0204,0.3593
10979,-0.0144,0.0614,0.3591,-0.0012,-0.0202,-0.0084,-0.04,0.10,-0.41,0,3.589,-2.836,-0.160,1.908,-0.000,-0.011,0.999,0.000,0.000,0.000,0.3590,0,0,-0.33,0.16,0.00,-0.0322,0.0195,0.3591
11030,-0.0173,0.0622,0.3587,-0.0068,-0.0165,-0.0092,-0.21,0.06,-0.32,0,3.595,1.285,1.114,1.258,0.000,-0.014,0.997,0.000,0.000,0.000,0.3540,0,0,-0.47,0.15,0.10,-0.0321,0.0186,0.3587
11082,-0.0199,0.0621,0.3562,-0.0108,-0.0136,-0.0200,-0.20,-0.06,-0.24,0,3.584,-0.184,2.715,0.852,-0.001,-0.013,1.003,0.000,0.000,0.000,0.3560,0,0,-0.41,0.21,0.16,-0.0318,0.0174,0.3567
11134,-0.0203,0.0592,0.3554,-0.0101,-0.0156,-0.0178,-0.24,-0.13,-0.18,0,3.595,-1.606,0.852,0.690,0.004,-0.011,1.005,0.000,0.000,0.000,0.3550,2,0,-0.42,0.35,0.21,-0.0316,0.0161,0.3558
11185,-0.0224,0.0559,0.3545,-0.0116,-0.0177,-0.0154,-0.32,-0.15,-0.14,0,3.584,-1.753,1.485,0.956,0.004,-0.014,1.002,0.000,0.000,0.000,0.3510,0,0,-0.54,0.37,0.23,-0.0331,0.0190,0.3551
11236,-0.0249,0.0544,0.3523,-0.0137,-0.0160,-0.0221,-0.43,-0.18,-0.10,0,3.589,1.779,2.184,0.965,-0.000,-0.013,1.006,0.000,0.000,0.000,0.3530,0,0,-0.63,0.45,0.28,-0.0328,0.0186,0.3533
11287,-0.0269,0.0601,0.3518,-0.0144,-0.0017,-0.0169,-0.33,-0.24,-0.04,0,3.579,1.583,0.699,0.577,0.004,-0.014,1.007,0.000,0.000,0.000,0.3510,-1,0,-0.54,0.56,0.33,-0.0324,0.0182,0.3526
11338,-0.0281,0.0591,0.3509,-0.0131,-0.0003,-0.0136,-0.25,-0.23,0.01,0,3.589,-0.271,0.061,0.463,0.006,-0.012,1.008,0.000,0.000,0.000,0.3510,0,0,-0.49,0.57,0.32,-0.0332,0.0192,0.3518
11389,-0.0299,0.0602,0.3505,-0.0132,0.0034,-0.0095,-0.19,-0.24,0.04,0,3.584,2.446,1.714,1.276,0.004,-0.013,1.006,0.000,0.000,0.000,0.3490,0,0,-0.50,0.57,0.34,-0.0328,0.0193,0.3513
11440,-0.0325,0.0596,0.3495,-0.0146,0.0036,-0.0093,-0.09,-0.31,0.09,0,3.589,2.409,0.729,0.418,0.002,-0.012,1.004,0.000,0.000,0.000,0.3510,-6,0,-0.38,0.66,0.40,-0.0320,0.0193,0.3505
