time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,motor_m1,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw
5,0.0178,-0.3043,0.0075,0.0006,0.0040,0.0011,-0.70,-0.17,-20.86,0,0.000,0.146,0.152,-0.258,-0.004,-0.007,1.002,0.000,0.000,0.000
5,0.0164,-0.3078,0.0075,-0.0070,-0.0157,0.0014,-0.76,-0.09,-20.84,0,0.000,-0.071,-0.016,0.004,-0.003,-0.010,1.001,0.000,0.000,0.000
5,0.0175,-0.3073,0.0073,-0.0004,-0.0120,0.0004,-0.70,-0.11,-20.82,0,0.000,-0.336,-0.153,0.255,-0.002,-0.010,0.999,0.000,0.000,0.000
5,0.0164,-0.3055,0.0074,-0.0064,-0.0013,0.0007,-0.62,-0.17,-20.80,0,0.000,-0.092,0.234,0.200,-0.002,-0.011,1.000,0.000,0.000,0.000
5,0.0163,-0.3071,0.0074,-0.0067,-0.0093,0.0005,-0.63,-0.18,-20.78,0,0.000,0.064,0.006,0.014,-0.002,-0.008,1.001,0.000,0.000,0.000
5,0.0168,-0.3093,0.0074,-0.0036,-0.0207,0.0003,-0.71,-0.13,-20.76,0,0.000,-0.246,0.026,-0.025,-0.002,-0.010,1.000,0.000,0.000,0.000
5,0.0170,-0.3092,0.0074,-0.0023,-0.0199,0.0003,-0.74,-0.12,-20.74,0,0.000,-0.008,-0.062,-0.166,-0.004,-0.011,1.001,0.000,0.000,0.000
5,0.0166,-0.3075,0.0073,-0.0046,-0.0090,-0.0001,-0.84,-0.09,-20.72,0,0.000,-0.099,0.003,-0.061,-0.002,-0.010,1.001,0.000,0.000,0.000
5,0.0165,-0.3071,0.0073,-0.0047,-0.0058,-0.0001,-0.79,-0.10,-20.70,0,0.000,-0.198,0.216,0.176,-0.004,-0.009,0.999,0.000,0.000,0.000
5,0.0166,-0.3069,0.0073,-0.0040,-0.0043,-0.0001,-0.59,-0.17,-20.67,0,0.000,-0.224,-0.068,0.388,-0.004,-0.009,1.000,0.000,0.000,0.000
5,0.0168,-0.3047,0.0073,-0.0023,0.0091,-0.0001,-0.56,-0.17,-20.65,0,0.000,0.005,0.113,-0.010,-0.004,-0.010,1.001,0.000,0.000,0.000
6,0.0164,-0.3056,0.0073,-0.0040,0.0039,0.0001,-0.48,-0.19,-20.63,0,0.000,0.181,0.165,0.039,-0.003,-0.013,1.000,0.000,0.000,0.000
6,0.0164,-0.3102,0.0072,-0.0041,-0.0223,-0.0004,-0.45,-0.19,-20.61,0,0.000,-0.003,0.092,0.132,-0.002,-0.011,1.002,0.000,0.000,0.000
6,0.0160,-0.3111,0.0072,-0.0059,-0.0263,-0.0004,-0.48,-0.18,-20.59,0,0.000,0.138,-0.241,-0.217,-0.003,-0.010,1.000,0.000,0.000,0.000
6,0.0157,-0.3131,0.0071,-0.0074,-0.0362,-0.0009,-0.47,-0.18,-20.57,0,0.000,-0.173,-0.209,0.363,-0.002,-0.013,1.002,0.000,0.000,0.000
6,0.0154,-0.3141,0.0071,-0.0091,-0.0394,-0.0012,-0.51,-0.18,-20.55,0,0.000,-0.011,-0.174,0.017,-0.003,-0.010,1.001,0.000,0.000,0.000
6,0.0155,-0.3137,0.0071,-0.0080,-0.0354,-0.0008,-0.56,-0.17,-20.53,0,0.000,-0.155,0.015,0.151,-0.001,-0.012,1.001,0.000,0.000,0.000
6,0.0153,-0.3143,0.0062,-0.0088,-0.0368,-0.0055,-0.56,-0.17,-20.51,0,0.000,-0.173,0.003,0.012,-0.003,-0.012,1.001,0.000,0.000,0.000
6,0.0155,-0.3138,0.0062,-0.0073,-0.0320,-0.0050,-0.61,-0.22,-20.48,0,0.000,-0.031,-0.151,0.164,-0.004,-0.009,1.000,0.000,0.000,0.000
6,0.0157,-0.3132,0.0062,-0.0057,-0.0274,-0.0047,-0.54,-0.28,-20.46,0,0.000,-0.086,-0.139,0.061,-0.003,-0.011,0.998,0.000,0.000,0.000
6,0.0156,-0.3134,0.0062,-0.0058,-0.0272,-0.0046,-0.42,-0.26,-20.44,0,0.000,0.065,-0.252,0.015,-0.003,-0.010,1.001,0.000,0.000,0.000
6,0.0168,-0.3130,0.0061,0.0013,-0.0236,-0.0042,-0.42,-0.26,-20.42,0,0.000,0.098,0.051,0.157,-0.004,-0.011,1.000,0.000,0.000,0.000
6,0.0175,-0.3150,0.0073,0.0056,-0.0336,0.0020,-0.47,-0.26,-20.40,0,0.000,-0.329,0.059,0.154,-0.002,-0.012,1.000,0.000,0.000,0.000
6,0.0163,-0.3177,0.0072,-0.0015,-0.0473,0.0015,-0.42,-0.26,-20.38,0,0.000,-0.320,-0.084,0.024,-0.001,-0.009,1.002,0.000,0.000,0.000
6,0.0163,-0.3182,0.0072,-0.0015,-0.0476,0.0016,-0.40,-0.25,-20.36,0,0.000,0.177,0.071,-0.325,-0.003,-0.008,1.002,0.000,0.000,0.000
6,0.0167,-0.3177,0.0073,0.0009,-0.0423,0.0020,-0.53,-0.22,-20.34,0,0.000,-0.198,-0.055,0.387,-0.002,-0.009,1.003,0.000,0.000,0.000
6,0.0164,-0.3191,0.0073,-0.0008,-0.0481,0.0015,-0.53,-0.22,-20.32,0,0.000,-0.148,-0.130,-0.246,-0.003,-0.012,1.002,0.000,0.000,0.000
7,0.0161,-0.3199,0.0080,-0.0024,-0.0502,0.0052,-0.48,-0.21,-20.30,0,0.000,-0.194,-0.085,0.115,-0.003,-0.010,0.999,0.000,0.000,0.000
7,0.0163,-0.3176,0.0082,-0.0012,-0.0348,0.0062,-0.52,-0.21,-20.28,0,0.000,0.005,0.311,-0.042,-0.004,-0.010,0.999,0.000,0.000,0.000
7,0.0163,-0.3179,0.0083,-0.0009,-0.0349,0.0064,-0.54,-0.22,-20.26,0,0.000,0.054,0.031,0.011,-0.003,-0.010,1.000,0.000,0.000,0.000
7,0.0158,-0.3193,0.0083,-0.0037,-0.0408,0.0063,-0.60,-0.21,-20.24,0,0.000,-0.301,-0.068,0.271,-0.002,-0.008,1.000,0.000,0.000,0.000
7,0.0160,-0.3189,0.0084,-0.0025,-0.0362,0.0068,-0.58,-0.19,-20.22,0,0.000,0.094,0.007,0.200,-0.003,-0.009,1.001,0.000,0.000,0.000
7,0.0164,-0.3188,0.0075,0.0004,-0.0339,0.0018,-0.60,-0.19,-20.20,0,0.000,0.008,0.125,-0.216,-0.002,-0.009,1.000,0.000,0.000,0.000
7,0.0165,-0.3180,0.0075,0.0011,-0.0273,0.0022,-0.56,-0.17,-20.18,0,0.000,0.018,-0.012,0.204,-0.003,-0.009,1.001,0.000,0.000,0.000
7,0.0161,-0.3185,0.0075,-0.0013,-0.0286,0.0020,-0.64,-0.22,-20.16,0,0.000,-0.184,-0.086,-0.091,-0.005,-0.009,1.002,0.000,0.000,0.000
7,0.0162,-0.3183,0.0076,-0.0008,-0.0258,0.0021,-0.61,-0.18,-20.14,0,0.000,0.131,-0.280,-0.287,-0.004,-0.011,1.001,0.000,0.000,0.000
7,0.0156,-0.3192,0.0074,-0.0038,-0.0294,0.0008,-0.66,-0.17,-20.12,0,0.000,0.087,-0.003,-0.070,-0.005,-0.009,1.002,0.000,0.000,0.000
7,0.0171,-0.3182,0.0074,0.0049,-0.0219,0.0011,-0.66,-0.17,-20.10,0,0.000,0.019,0.012,-0.348,-0.006,-0.010,1.002,0.000,0.000,0.000
7,0.0161,-0.3189,0.0074,-0.0006,-0.0248,0.0012,-0.62,-0.21,-20.08,0,0.000,-0.102,0.050,-0.183,-0.003,-0.011,1.001,0.000,0.000,0.000
7,0.0163,-0.3179,0.0074,0.0005,-0.0173,0.0014,-0.70,-0.17,-20.06,0,0.000,-0.038,-0.013,-0.003,-0.004,-0.010,1.000,0.000,0.000,0.000
7,0.0163,-0.3180,0.0075,0.0005,-0.0171,0.0016,-0.65,-0.17,-20.05,0,0.000,-0.135,0.185,-0.169,-0.003,-0.010,1.002,0.000,0.000,0.000
7,0.0168,-0.3194,0.0075,0.0030,-0.0234,0.0016,-0.69,-0.17,-20.03,0,0.000,0.067,0.023,-0.065,-0.003,-0.011,1.002,0.000,0.000,0.000
7,0.0167,-0.3177,0.0082,0.0022,-0.0123,0.0055,-0.67,-0.18,-20.01,0,0.000,0.059,-0.026,0.283,-0.004,-0.009,1.001,0.000,0.000,0.000
8,0.0163,-0.3187,0.0082,-0.0002,-0.0171,0.0056,-0.68,-0.16,-19.99,0,0.000,0.162,0.232,0.233,-0.005,-0.007,1.000,0.000,0.000,0.000
8,0.0165,-0.3181,0.0083,0.0009,-0.0125,0.0058,-0.70,-0.17,-19.97,0,0.000,0.002,0.070,0.038,-0.002,-0.012,1.000,0.000,0.000,0.000
8,0.0166,-0.3186,0.0083,0.0012,-0.0143,0.0058,-0.70,-0.17,-19.95,0,0.000,0.008,-0.229,0.158,-0.002,-0.010,1.000,0.000,0.000,0.000
8,0.0164,-0.3185,0.0084,0.0001,-0.0130,0.0060,-0.70,-0.15,-19.93,0,0.000,0.043,-0.034,-0.429,-0.004,-0.011,1.001,0.000,0.000,0.000
8,0.0167,-0.3182,0.0087,0.0021,-0.0103,0.0075,-0.64,-0.15,-19.91,0,0.000,-0.102,0.129,0.230,-0.003,-0.011,0.999,0.000,0.000,0.000
8,0.0163,-0.3180,0.0088,-0.0003,-0.0087,0.0076,-0.69,-0.16,-19.89,0,0.000,-0.178,0.124,0.115,-0.003,-0.010,1.001,0.000,0.000,0.000
8,0.0158,-0.3194,0.0089,-0.0032,-0.0155,0.0077,-0.50,-0.18,-19.86,0,0.000,0.055,-0.286,-0.007,-0.002,-0.011,0.999,0.000,0.000,0.000
8,0.0165,-0.3188,0.0090,0.0009,-0.0108,0.0078,-0.38,-0.20,-19.84,0,0.000,-0.135,-0.349,-0.145,-0.003,-0.011,1.000,0.000,0.000,0.000
8,0.0154,-0.3231,0.0090,-0.0052,-0.0341,0.0074,-0.44,-0.18,-19.83,0,0.000,-0.084,0.012,-0.215,-0.003,-0.010,1.000,0.000,0.000,0.000
8,0.0154,-0.3266,0.0080,-0.0048,-0.0521,0.0016,-0.38,-0.24,-19.81,0,0.000,0.138,-0.286,-0.229,-0.003,-0.010,1.000,0.000,0.000,0.000
8,0.0148,-0.3266,0.0081,-0.0082,-0.0495,0.0018,-0.40,-0.23,-19.79,0,0.000,-0.084,0.180,0.154,-0.001,-0.009,1.001,0.000,0.000,0.000
8,0.0149,-0.3257,0.0082,-0.0073,-0.0424,0.0024,-0.44,-0.24,-19.77,0,0.000,0.187,-0.096,-0.074,-0.003,-0.009,1.000,0.000,0.000,0.000
8,0.0157,-0.3278,0.0081,-0.0025,-0.0516,0.0019,-0.53,-0.21,-19.75,0,0.000,0.039,0.064,0.101,-0.004,-0.011,1.000,0.000,0.000,0.000
8,0.0154,-0.3279,0.0082,-0.0038,-0.0499,0.0020,-0.54,-0.16,-19.73,0,0.000,-0.015,0.275,0.112,-0.004,-0.009,1.000,0.000,0.000,0.000
8,0.0159,-0.3277,0.0095,-0.0008,-0.0463,0.0087,-0.64,-0.16,-19.71,0,0.000,-0.087,0.074,0.191,-0.002,-0.010,1.004,0.000,0.000,0.000
8,0.0159,-0.3259,0.0097,-0.0008,-0.0343,0.0095,-0.69,-0.13,-19.69,0,0.000,0.083,0.151,-0.069,-0.000,-0.009,1.002,0.000,0.000,0.000
9,0.0151,-0.3257,0.0098,-0.0048,-0.0309,0.0097,-0.67,-0.15,-19.67,0,0.000,-0.043,0.067,-0.009,-0.003,-0.012,1.000,0.000,0.000,0.000
9,0.0158,-0.3239,0.0100,-0.0011,-0.0196,0.0102,-0.67,-0.19,-19.65,0,0.000,0.054,-0.065,-0.113,-0.002,-0.013,1.000,0.000,0.000,0.000
9,0.0155,-0.3228,0.0101,-0.0023,-0.0120,0.0104,-0.72,-0.18,-19.63,0,0.000,-0.087,-0.296,-0.082,-0.002,-0.012,1.002,0.000,0.000,0.000
9,0.0157,-0.3235,0.0093,-0.0013,-0.0149,0.0055,-0.72,-0.15,-19.61,0,0.000,-0.116,-0.343,0.041,-0.002,-0.011,1.000,0.000,0.000,0.000
9,0.0165,-0.3237,0.0093,0.0031,-0.0154,0.0057,-0.64,-0.15,-19.60,0,0.000,-0.029,0.061,-0.112,-0.003,-0.011,1.002,0.000,0.000,0.000
9,0.0167,-0.3230,0.0094,0.0046,-0.0102,0.0061,-0.65,-0.18,-19.58,0,0.000,-0.078,-0.020,0.125,-0.004,-0.012,0.999,0.000,0.000,0.000
9,0.0161,-0.3228,0.0094,0.0014,-0.0084,0.0063,-0.66,-0.14,-19.56,0,0.000,-0.002,-0.289,0.043,-0.004,-0.010,1.000,0.000,0.000,0.000
9,0.0155,-0.3245,0.0105,-0.0020,-0.0175,0.0115,-0.75,-0.15,-19.54,0,0.000,0.035,0.138,0.113,-0.005,-0.010,1.000,0.000,0.000,0.000
9,0.0161,-0.3247,0.0106,0.0013,-0.0177,0.0116,-0.71,-0.14,-19.52,0,0.000,0.050,-0.055,-0.180,-0.005,-0.010,1.000,0.000,0.000,0.000
9,0.0155,-0.3245,0.0107,-0.0019,-0.0157,0.0118,-0.71,-0.17,-19.50,0,0.000,-0.211,-0.379,0.083,-0.004,-0.011,1.000,0.000,0.000,0.000
9,0.0163,-0.3229,0.0109,0.0027,-0.0057,0.0121,-0.44,-0.13,-19.48,0,0.000,-0.175,-0.326,0.292,-0.003,-0.010,0.999,0.000,0.000,0.000
9,0.0159,-0.3236,0.0110,-0.0000,-0.0091,0.0122,-0.34,-0.17,-19.46,0,0.000,0.028,0.230,0.005,-0.004,-0.009,1.000,0.000,0.000,0.000
9,0.0165,-0.3238,0.0111,0.0030,-0.0095,0.0121,-0.40,-0.16,-19.44,0,0.000,0.360,-0.173,0.267,-0.003,-0.010,1.001,0.000,0.000,0.000
9,0.0138,-0.3294,0.0099,-0.0119,-0.0400,0.0045,-0.34,-0.18,-19.42,0,0.000,0.041,0.083,-0.009,-0.003,-0.011,1.002,0.000,0.000,0.000
9,0.0138,-0.3319,0.0098,-0.0118,-0.0520,0.0037,-0.41,-0.17,-19.40,0,0.000,-0.218,0.165,0.189,-0.003,-0.009,1.000,0.000,0.000,0.000
9,0.0138,-0.3311,0.0099,-0.0110,-0.0451,0.0045,-0.41,-0.17,-19.38,0,0.000,0.006,0.005,0.129,-0.004,-0.010,1.003,0.000,0.000,0.000
10,0.0136,-0.3330,0.0099,-0.0118,-0.0531,0.0038,-0.42,-0.17,-19.36,0,0.000,-0.160,-0.042,0.254,-0.002,-0.012,1.001,0.000,0.000,0.000
10,0.0139,-0.3321,0.0085,-0.0094,-0.0451,-0.0038,-0.45,-0.16,-19.34,0,0.000,-0.069,0.104,-0.055,-0.004,-0.012,1.001,0.000,0.000,0.000
10,0.0138,-0.3325,0.0084,-0.0095,-0.0453,-0.0037,-0.51,-0.17,-19.32,0,0.000,-0.124,0.177,0.118,-0.003,-0.011,1.000,0.000,0.000,0.000
10,0.0138,-0.3327,0.0084,-0.0094,-0.0441,-0.0034,-0.54,-0.17,-19.30,0,0.000,-0.101,-0.084,0.044,-0.003,-0.013,1.001,0.000,0.000,0.000
10,0.0136,-0.3326,0.0084,-0.0101,-0.0414,-0.0031,-0.56,-0.18,-19.28,0,0.000,-0.094,0.013,0.072,-0.003,-0.008,1.001,0.000,0.000,0.000
10,0.0143,-0.3320,0.0084,-0.0059,-0.0356,-0.0025,-0.91,-0.09,-19.26,0,0.000,0.046,0.066,-0.077,-0.002,-0.010,1.002,0.000,0.000,0.000
10,0.0144,-0.3316,0.0085,-0.0048,-0.0316,-0.0020,-0.91,-0.08,-19.24,0,0.000,0.007,0.133,0.011,-0.003,-0.011,1.001,0.000,0.000,0.000
10,0.0146,-0.3317,0.0091,-0.0035,-0.0305,0.0017,-0.91,-0.09,-19.22,0,0.000,-0.028,0.048,0.096,-0.002,-0.009,0.999,0.000,0.000,0.000
10,0.0153,-0.3240,0.0094,0.0005,0.0144,0.0030,-0.86,-0.08,-19.20,0,0.000,-0.328,0.043,-0.071,-0.002,-0.009,1.000,0.000,0.000,0.000
10,0.0152,-0.3237,0.0094,-0.0002,0.0155,0.0031,-0.86,-0.11,-19.18,0,0.000,0.017,0.169,-0.231,-0.002,-0.011,1.003,0.000,0.000,0.000
10,0.0152,-0.3236,0.0094,-0.0002,0.0161,0.0032,-0.90,-0.08,-19.16,0,0.000,0.034,0.078,-0.380,-0.005,-0.010,1.002,0.000,0.000,0.000
10,0.0147,-0.3243,0.0097,-0.0029,0.0114,0.0048,-0.88,-0.09,-19.15,0,0.000,-0.041,0.075,-0.055,-0.004,-0.012,1.002,0.000,0.000,0.000
10,0.0153,-0.3246,0.0098,0.0009,0.0098,0.0050,-0.89,-0.10,-19.13,0,0.000,-0.265,-0.268,0.285,-0.004,-0.010,1.003,0.000,0.000,0.000
10,0.0150,-0.3233,0.0098,-0.0005,0.0167,0.0048,-1.06,-0.16,-19.10,0,0.000,-0.014,0.053,-0.161,-0.003,-0.010,1.001,0.000,0.000,0.000
10,0.0150,-0.3235,0.0098,-0.0007,0.0153,0.0048,-1.28,-0.11,-19.08,0,0.000,-0.011,0.145,0.213,-0.003,-0.011,1.000,0.000,0.000,0.000
10,0.0152,-0.3234,0.0099,0.0009,0.0156,0.0049,-1.28,-0.11,-19.07,0,0.000,0.014,-0.044,0.027,-0.002,-0.011,1.000,0.000,0.000,0.000
11,0.0178,-0.3200,0.0098,0.0151,0.0342,0.0043,-1.28,-0.11,-19.05,0,0.000,-0.326,-0.285,0.239,-0.003,-0.010,1.000,0.000,0.000,0.000
11,0.0185,-0.3145,0.0087,0.0188,0.0641,-0.0018,-1.24,-0.15,-19.03,0,0.000,-0.086,0.226,0.347,-0.005,-0.011,0.998,0.000,0.000,0.000
11,0.0187,-0.3138,0.0087,0.0190,0.0652,-0.0015,-1.25,-0.09,-19.01,0,0.000,0.049,0.004,0.085,-0.002,-0.011,0.997,0.000,0.000,0.000
11,0.0195,-0.3144,0.0088,0.0224,0.0598,-0.0006,-1.21,-0.16,-18.99,0,0.000,-0.353,0.065,0.214,-0.004,-0.009,0.997,0.000,0.000,0.000
11,0.0191,-0.3134,0.0088,0.0194,0.0630,-0.0007,-1.17,-0.10,-18.97,0,0.000,0.127,-0.199,0.047,-0.005,-0.008,1.000,0.000,0.000,0.000
11,0.0187,-0.3126,0.0088,0.0163,0.0649,-0.0006,-1.25,-0.08,-18.95,0,0.000,-0.198,0.038,-0.475,-0.003,-0.011,1.000,0.000,0.000,0.000
11,0.0200,-0.3131,0.0085,0.0224,0.0597,-0.0019,-1.26,-0.07,-18.94,0,0.000,-0.205,-0.094,0.313,-0.003,-0.012,1.000,0.000,0.000,0.000
11,0.0186,-0.3129,0.0086,0.0141,0.0585,-0.0015,-1.15,-0.08,-18.92,0,0.000,0.073,0.057,0.080,-0.003,-0.010,1.001,0.000,0.000,0.000
11,0.0190,-0.3105,0.0084,0.0154,0.0691,-0.0027,-1.17,-0.23,-18.89,0,0.000,0.188,-0.017,-0.050,-0.002,-0.009,1.000,0.000,0.000,0.000
11,0.0191,-0.3097,0.0084,0.0151,0.0711,-0.0031,-1.16,-0.23,-18.87,0,0.000,-0.050,-0.027,0.027,-0.002,-0.012,0.998,0.000,0.000,0.000
11,0.0185,-0.3113,0.0087,0.0114,0.0596,-0.0012,-1.17,-0.20,-18.85,0,0.000,0.023,0.109,-0.250,-0.003,-0.010,1.000,0.000,0.000,0.000
11,0.0219,-0.3113,0.0097,0.0293,0.0573,0.0042,-1.10,-0.21,-18.83,0,0.000,0.028,-0.063,0.012,-0.003,-0.011,1.001,0.000,0.000,0.000
11,0.0222,-0.3107,0.0097,0.0296,0.0581,0.0042,-1.08,-0.21,-18.81,0,0.000,0.181,-0.118,-0.202,-0.003,-0.012,0.999,0.000,0.000,0.000
11,0.0220,-0.3098,0.0098,0.0275,0.0609,0.0043,-1.10,-0.19,-18.80,0,0.000,-0.092,0.205,-0.076,-0.002,-0.010,1.001,0.000,0.000,0.000
11,0.0220,-0.3107,0.0100,0.0260,0.0535,0.0053,-0.98,-0.19,-18.78,0,0.000,-0.093,0.107,-0.098,-0.004,-0.009,1.001,0.000,0.000,0.000
11,0.0222,-0.3106,0.0100,0.0263,0.0518,0.0054,-1.04,-0.20,-18.76,0,0.000,-0.093,-0.080,0.032,-0.004,-0.008,0.999,0.000,0.000,0.000
12,0.0221,-0.3095,0.0092,0.0248,0.0556,0.0008,-1.02,-0.07,-18.75,0,0.000,0.099,0.064,0.295,-0.003,-0.008,0.999,0.000,0.000,0.000
12,0.0215,-0.3114,0.0094,0.0203,0.0432,0.0020,-0.95,-0.08,-18.73,0,0.000,-0.024,0.225,-0.047,-0.002,-0.009,1.002,0.000,0.000,0.000
12,0.0222,-0.3099,0.0093,0.0234,0.0498,0.0015,-1.03,-0.09,-18.71,0,0.000,-0.192,0.161,0.030,-0.003,-0.009,1.000,0.000,0.000,0.000
12,0.0196,-0.3088,0.0094,0.0084,0.0536,0.0019,-1.01,-0.08,-18.70,0,0.000,0.228,0.318,-0.210,-0.005,-0.011,0.998,0.000,0.000,0.000
12,0.0195,-0.3099,0.0096,0.0072,0.0456,0.0028,-0.98,-0.06,-18.68,0,0.000,-0.351,0.106,0.590,-0.003,-0.011,1.000,0.000,0.000,0.000
12,0.0202,-0.3077,0.0084,0.0108,0.0556,-0.0036,-0.90,-0.07,-18.66,0,0.000,0.006,0.031,-0.048,-0.003,-0.010,1.002,0.000,0.000,0.000
12,0.0200,-0.3077,0.0084,0.0092,0.0538,-0.0034,-0.89,-0.09,-18.64,0,0.000,-0.397,-0.221,-0.019,-0.002,-0.010,0.999,0.000,0.000,0.000
12,0.0194,-0.3075,0.0084,0.0056,0.0527,-0.0032,-0.83,-0.13,-18.62,0,0.000,-0.193,0.273,0.257,-0.002,-0.010,0.998,0.000,0.000,0.000
12,0.0192,-0.3088,0.0085,0.0043,0.0437,-0.0023,-0.87,-0.10,-18.60,0,0.000,-0.223,0.253,-0.001,-0.002,-0.009,0.998,0.000,0.000,0.000
12,0.0194,-0.3088,0.0075,0.0053,0.0423,-0.0075,-0.85,-0.07,-18.58,0,0.000,-0.190,-0.169,0.160,-0.003,-0.007,1.001,0.000,0.000,0.000
12,0.0199,-0.3100,0.0075,0.0076,0.0336,-0.0071,-0.87,-0.11,-18.56,0,0.000,-0.282,-0.245,0.130,-0.003,-0.011,1.000,0.000,0.000,0.000
12,0.0197,-0.3086,0.0074,0.0062,0.0397,-0.0071,-0.81,-0.11,-18.54,0,0.000,-0.020,-0.047,0.137,-0.002,-0.010,0.999,0.000,0.000,0.000
12,0.0189,-0.3084,0.0073,0.0016,0.0394,-0.0070,-0.82,-0.10,-18.53,0,0.000,0.116,-0.081,0.153,-0.002,-0.010,1.001,0.000,0.000,0.000
12,0.0200,-0.3078,0.0072,0.0074,0.0406,-0.0072,-0.81,-0.13,-18.50,0,0.000,0.026,-0.039,-0.279,-0.004,-0.009,0.999,0.000,0.000,0.000
12,0.0196,-0.3088,0.0072,0.0053,0.0336,-0.0069,-0.80,-0.11,-18.49,0,0.000,0.087,-0.181,-0.080,-0.003,-0.009,1.001,0.000,0.000,0.000
12,0.0194,-0.3081,0.0075,0.0041,0.0363,-0.0050,-0.74,-0.12,-18.47,0,0.000,-0.034,-0.017,-0.180,-0.003,-0.010,1.001,0.000,0.000,0.000
13,0.0201,-0.3081,0.0075,0.0075,0.0347,-0.0049,-0.73,-0.11,-18.45,0,0.000,-0.170,0.243,0.188,-0.003,-0.009,1.000,0.000,0.000,0.000
13,0.0198,-0.3077,0.0074,0.0054,0.0350,-0.0050,-0.71,-0.11,-18.44,0,0.000,-0.225,0.177,-0.185,-0.004,-0.010,1.000,0.000,0.000,0.000
13,0.0196,-0.3088,0.0074,0.0045,0.0277,-0.0046,-0.71,-0.11,-18.42,0,0.000,0.007,-0.085,0.140,-0.003,-0.012,1.000,0.000,0.000,0.000
13,0.0194,-0.3087,0.0072,0.0032,0.0269,-0.0054,-0.74,-0.12,-18.40,0,0.000,0.081,-0.259,-0.084,-0.001,-0.012,1.001,0.000,0.000,0.000
13,0.0192,-0.3088,0.0072,0.0015,0.0251,-0.0053,-0.70,-0.13,-18.38,0,0.000,0.018,-0.234,-0.141,-0.002,-0.010,1.001,0.000,0.000,0.000
13,0.0192,-0.3086,0.0071,0.0018,0.0251,-0.0052,-0.69,-0.14,-18.36,0,0.000,-0.178,-0.096,0.045,-0.001,-0.006,1.001,0.000,0.000,0.000
13,0.0198,-0.3077,0.0071,0.0045,0.0290,-0.0053,-0.70,-0.14,-18.35,0,0.000,-0.204,-0.023,0.251,-0.002,-0.008,1.000,0.000,0.000,0.000
13,0.0198,-0.3084,0.0070,0.0043,0.0241,-0.0051,-0.66,-0.14,-18.33,0,0.000,0.390,-0.059,-0.038,-0.003,-0.010,0.999,0.000,0.000,0.000
13,0.0200,-0.3084,0.0070,0.0050,0.0225,-0.0050,-0.69,-0.12,-18.31,0,0.000,-0.230,0.106,-0.001,-0.003,-0.010,1.001,0.000,0.000,0.000
13,0.0201,-0.3081,0.0065,0.0055,0.0234,-0.0072,-0.68,-0.14,-18.29,0,0.000,-0.095,-0.255,0.031,-0.003,-0.009,1.002,0.000,0.000,0.000
13,0.0199,-0.3086,0.0065,0.0043,0.0189,-0.0069,-0.68,-0.14,-18.27,0,0.000,-0.067,0.043,-0.297,-0.004,-0.009,1.002,0.000,0.000,0.000
13,0.0198,-0.3077,0.0064,0.0035,0.0232,-0.0070,-0.68,-0.14,-18.25,0,0.000,0.268,-0.087,0.125,-0.005,-0.011,1.001,0.000,0.000,0.000
13,0.0200,-0.3078,0.0063,0.0046,0.0221,-0.0069,-0.62,-0.11,-18.24,0,0.000,-0.234,-0.029,0.155,-0.003,-0.009,0.999,0.000,0.000,0.000
13,0.0200,-0.3075,0.0082,0.0047,0.0226,0.0033,-0.62,-0.11,-18.22,0,0.000,-0.056,0.084,0.056,-0.003,-0.008,1.001,0.000,0.000,0.000
13,0.0202,-0.3076,0.0082,0.0055,0.0211,0.0034,-0.64,-0.14,-18.20,0,0.000,0.154,0.265,0.039,-0.004,-0.011,1.001,0.000,0.000,0.000
13,0.0192,-0.3081,0.0083,-0.0006,0.0171,0.0037,-0.58,-0.13,-18.18,0,0.000,-0.246,-0.085,0.027,-0.003,-0.010,1.001,0.000,0.000,0.000
14,0.0196,-0.3076,0.0083,0.0015,0.0193,0.0039,-0.55,-0.16,-18.16,0,0.000,0.036,-0.083,0.158,-0.004,-0.010,1.003,0.000,0.000,0.000
14,0.0200,-0.3075,0.0083,0.0039,0.0187,0.0040,-0.57,-0.18,-18.14,0,0.000,-0.032,0.185,-0.031,-0.003,-0.010,1.002,0.000,0.000,0.000
14,0.0192,-0.3086,0.0084,-0.0008,0.0120,0.0043,-0.58,-0.14,-18.12,0,0.000,-0.133,-0.178,-0.099,-0.001,-0.012,1.001,0.000,0.000,0.000
14,0.0197,-0.3092,0.0074,0.0017,0.0081,-0.0013,-0.61,-0.14,-18.11,0,0.000,0.130,-0.019,-0.252,-0.002,-0.011,1.001,0.000,0.000,0.000
14,0.0202,-0.3089,0.0074,0.0044,0.0091,-0.0013,-0.56,-0.14,-18.09,0,0.000,-0.147,0.192,-0.135,-0.006,-0.011,1.001,0.000,0.000,0.000
14,0.0196,-0.3083,0.0074,0.0005,0.0121,-0.0012,-0.54,-0.14,-18.07,0,0.000,-0.170,0.077,0.157,-0.004,-0.012,1.000,0.000,0.000,0.000
14,0.0197,-0.3077,0.0074,0.0015,0.0148,-0.0011,-0.56,-0.14,-18.05,0,0.000,0.019,-0.173,-0.122,-0.002,-0.011,1.000,0.000,0.000,0.000
