time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,range_z,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw
5,-0.0020,0.1164,0.0095,0.0002,0.0121,-0.0103,-0.64,0.67,-0.02,0,0.009,0.058,0.102,0.098,0.010,-0.011,1.002,0.000,0.000,0.000
5,-0.0022,0.1154,0.0093,-0.0007,0.0058,-0.0113,-0.57,0.66,-0.02,0,0.010,0.175,0.058,0.070,0.014,-0.011,1.004,0.000,0.000,0.000
5,-0.0020,0.1154,0.0092,0.0007,0.0053,-0.0115,-0.59,0.66,-0.02,0,0.010,-0.033,-0.137,-0.154,0.015,-0.012,1.001,0.000,0.000,0.000
5,-0.0020,0.1162,0.0090,0.0005,0.0094,-0.0115,-0.59,0.63,-0.02,0,0.010,-0.008,-0.063,-0.076,0.013,-0.013,1.000,0.000,0.000,0.000
5,-0.0020,0.1148,0.0089,0.0002,0.0009,-0.0113,-0.56,0.63,-0.02,0,0.010,-0.071,-0.060,-0.068,0.013,-0.012,1.002,0.000,0.000,0.000
5,-0.0020,0.1152,0.0088,0.0002,0.0030,-0.0113,-0.59,0.64,-0.02,0,0.010,0.023,0.113,-0.122,0.012,-0.010,1.000,0.000,0.000,0.000
5,-0.0012,0.1152,0.0093,0.0046,0.0028,-0.0084,-0.63,0.66,-0.02,0,0.011,0.198,0.241,0.401,0.012,-0.010,0.999,0.000,0.000,0.000
5,-0.0014,0.1146,0.0092,0.0033,-0.0008,-0.0079,-0.61,0.67,-0.02,0,0.011,0.178,-0.022,-0.228,0.012,-0.011,1.001,0.000,0.000,0.000
5,-0.0016,0.1152,0.0091,0.0024,0.0025,-0.0078,-0.56,0.67,-0.02,0,0.011,0.198,0.081,0.169,0.012,-0.009,1.001,0.000,0.000,0.000
5,-0.0020,0.1162,0.0090,0.0003,0.0078,-0.0077,-0.63,0.67,-0.02,0,0.011,-0.105,-0.094,0.212,0.012,-0.011,1.002,0.000,0.000,0.000
5,-0.0022,0.1158,0.0090,-0.0007,0.0049,-0.0076,-0.55,0.67,-0.02,0,0.011,0.102,0.136,-0.199,0.011,-0.013,1.000,0.000,0.000,0.000
5,-0.0022,0.1148,0.0098,-0.0007,-0.0009,-0.0028,-0.58,0.66,-0.02,0,0.012,0.020,-0.041,-0.113,0.012,-0.015,0.999,0.000,0.000,0.000
5,-0.0022,0.1164,0.0097,-0.0006,0.0083,-0.0028,-0.58,0.67,-0.02,0,0.012,-0.047,-0.131,0.034,0.012,-0.013,0.999,0.000,0.000,0.000
5,-0.0022,0.1146,0.0097,-0.0005,-0.0023,-0.0026,-0.56,0.65,-0.02,0,0.012,-0.074,-0.200,-0.010,0.014,-0.013,0.997,0.000,0.000,0.000
5,-0.0020,0.1154,0.0097,0.0008,0.0024,-0.0025,-0.73,0.68,-0.02,0,0.012,-0.262,-0.075,0.096,0.012,-0.011,0.998,0.000,0.000,0.000
5,-0.0024,0.1154,0.0097,-0.0015,0.0023,-0.0023,-0.76,0.72,-0.02,0,0.012,-0.070,-0.280,-0.082,0.011,-0.012,1.001,0.000,0.000,0.000
5,-0.0020,0.1150,0.0106,0.0008,-0.0003,0.0030,-0.99,0.72,-0.02,0,0.010,0.102,0.155,-0.122,0.012,-0.011,0.999,0.000,0.000,0.000
5,-0.0026,0.1186,0.0107,-0.0026,0.0195,0.0028,-0.96,0.73,-0.02,0,0.010,-0.285,0.410,0.246,0.010,-0.012,1.000,0.000,0.000,0.000
5,-0.0034,0.1196,0.0107,-0.0070,0.0241,0.0026,-0.94,0.74,-0.01,0,0.010,-0.109,0.101,0.168,0.012,-0.013,1.000,0.000,0.000,0.000
6,-0.0034,0.1247,0.0105,-0.0065,0.0519,0.0007,-1.01,0.74,-0.01,0,0.010,-0.168,0.107,0.114,0.015,-0.012,1.000,0.000,0.000,0.000
6,-0.0038,0.1247,0.0105,-0.0084,0.0496,0.0009,-0.91,0.72,-0.01,0,0.010,0.042,0.139,0.048,0.013,-0.012,1.000,0.000,0.000,0.000
6,-0.0042,0.1248,0.0103,-0.0103,0.0473,-0.0002,-0.88,0.70,-0.01,0,0.012,-0.037,-0.113,-0.252,0.013,-0.011,1.000,0.000,0.000,0.000
6,-0.0044,0.1268,0.0102,-0.0111,0.0566,-0.0009,-0.87,0.70,-0.02,0,0.012,-0.013,0.039,0.137,0.010,-0.011,0.999,0.000,0.000,0.000
6,-0.0040,0.1252,0.0104,-0.0084,0.0449,0.0004,-0.71,0.65,-0.02,0,0.012,-0.132,0.017,0.225,0.012,-0.013,1.000,0.000,0.000,0.000
6,-0.0036,0.1250,0.0105,-0.0059,0.0416,0.0008,-0.66,0.63,-0.02,0,0.012,0.118,-0.111,0.108,0.011,-0.012,1.000,0.000,0.000,0.000
6,-0.0038,0.1250,0.0105,-0.0065,0.0396,0.0010,-0.60,0.62,-0.02,0,0.012,-0.077,0.015,0.254,0.013,-0.014,1.000,0.000,0.000,0.000
6,-0.0029,0.1221,0.0113,-0.0003,0.0207,0.0054,-0.58,0.60,-0.01,0,0.010,-0.153,-0.082,0.237,0.013,-0.013,0.999,0.000,0.000,0.000
6,-0.0025,0.1211,0.0114,0.0021,0.0141,0.0056,-0.58,0.61,-0.01,0,0.010,0.235,0.108,-0.150,0.011,-0.012,1.000,0.000,0.000,0.000
6,-0.0021,0.1199,0.0114,0.0043,0.0066,0.0057,-0.59,0.58,-0.01,0,0.010,-0.148,0.208,-0.062,0.010,-0.013,1.000,0.000,0.000,0.000
6,-0.0017,0.1198,0.0115,0.0063,0.0050,0.0056,-0.52,0.61,-0.01,0,0.010,-0.146,0.183,0.251,0.011,-0.012,1.000,0.000,0.000,0.000
6,-0.0013,0.1200,0.0116,0.0082,0.0051,0.0056,-0.57,0.61,-0.01,0,0.010,0.159,0.285,-0.261,0.011,-0.013,0.999,0.000,0.000,0.000
6,-0.0013,0.1199,0.0109,0.0083,0.0050,0.0020,-0.52,0.61,-0.01,0,0.008,-0.006,0.247,0.093,0.011,-0.012,1.000,0.000,0.000,0.000
6,-0.0018,0.1184,0.0109,0.0048,-0.0044,0.0020,-0.55,0.61,-0.01,0,0.008,0.178,0.174,0.078,0.013,-0.014,1.002,0.000,0.000,0.000
6,-0.0018,0.1196,0.0110,0.0046,0.0023,0.0021,-0.52,0.60,-0.02,0,0.008,0.178,0.003,0.113,0.013,-0.012,1.001,0.000,0.000,0.000
6,-0.0018,0.1192,0.0110,0.0042,-0.0003,0.0021,-0.36,0.60,-0.02,0,0.008,0.085,0.158,0.138,0.011,-0.013,0.998,0.000,0.000,0.000
6,-0.0018,0.1192,0.0110,0.0042,-0.0003,0.0021,-0.43,0.63,-0.01,0,0.008,-0.085,-0.056,-0.118,0.014,-0.013,1.000,0.000,0.000,0.000
6,-0.0016,0.1186,0.0098,0.0052,-0.0040,-0.0048,-0.19,0.62,-0.02,0,0.011,0.310,-0.133,-0.066,0.014,-0.012,1.001,0.000,0.000,0.000
6,-0.0014,0.1150,0.0097,0.0060,-0.0242,-0.0051,-0.16,0.61,-0.02,0,0.011,-0.416,0.093,0.171,0.013,-0.012,0.998,0.000,0.000,0.000
6,-0.0022,0.1162,0.0097,0.0014,-0.0169,-0.0046,-0.20,0.64,-0.01,0,0.011,0.021,0.128,-0.254,0.012,-0.010,0.999,0.000,0.000,0.000
6,-0.0020,0.1109,0.0094,0.0026,-0.0467,-0.0055,-0.28,0.62,-0.02,0,0.011,0.217,0.051,-0.133,0.012,-0.009,1.001,0.000,0.000,0.000
7,-0.0016,0.1099,0.0093,0.0048,-0.0505,-0.0059,-0.23,0.64,-0.02,0,0.011,-0.013,0.123,0.024,0.012,-0.012,0.999,0.000,0.000,0.000
7,-0.0022,0.1100,0.0100,0.0013,-0.0477,-0.0019,-0.25,0.63,-0.02,0,0.012,-0.019,-0.284,-0.169,0.010,-0.015,1.002,0.000,0.000,0.000
7,-0.0018,0.1114,0.0102,0.0038,-0.0382,-0.0010,-0.26,0.62,-0.02,0,0.012,-0.207,0.085,0.095,0.011,-0.012,1.002,0.000,0.000,0.000
7,-0.0022,0.1098,0.0101,0.0016,-0.0457,-0.0015,-0.51,0.67,-0.02,0,0.012,-0.146,0.057,-0.101,0.013,-0.012,1.001,0.000,0.000,0.000
7,-0.0020,0.1098,0.0101,0.0026,-0.0439,-0.0014,-0.48,0.71,-0.01,0,0.012,0.094,-0.013,-0.057,0.013,-0.011,1.000,0.000,0.000,0.000
7,-0.0018,0.1098,0.0101,0.0037,-0.0420,-0.0011,-0.72,0.68,-0.02,0,0.012,0.188,0.390,0.202,0.013,-0.012,0.999,0.000,0.000,0.000
7,-0.0028,0.1146,0.0112,-0.0019,-0.0129,0.0044,-0.71,0.67,-0.02,0,0.010,-0.051,-0.208,-0.103,0.013,-0.013,0.998,0.000,0.000,0.000
7,-0.0038,0.1138,0.0112,-0.0074,-0.0170,0.0044,-0.75,0.67,-0.02,0,0.010,-0.098,0.057,-0.078,0.011,-0.012,0.999,0.000,0.000,0.000
7,-0.0032,0.1187,0.0113,-0.0038,0.0112,0.0049,-0.74,0.68,-0.02,0,0.010,-0.009,0.173,-0.126,0.012,-0.010,1.001,0.000,0.000,0.000
7,-0.0030,0.1187,0.0114,-0.0025,0.0107,0.0051,-0.66,0.67,-0.02,0,0.010,0.117,0.012,-0.163,0.012,-0.011,1.001,0.000,0.000,0.000
7,-0.0030,0.1197,0.0114,-0.0022,0.0157,0.0049,-0.69,0.67,-0.02,0,0.010,-0.089,0.143,0.199,0.009,-0.009,0.998,0.000,0.000,0.000
7,-0.0034,0.1197,0.0108,-0.0042,0.0151,0.0018,-0.65,0.68,-0.02,0,0.014,-0.085,-0.100,-0.127,0.015,-0.012,0.996,0.000,0.000,0.000
7,-0.0032,0.1182,0.0109,-0.0028,0.0055,0.0020,-0.71,0.67,-0.02,0,0.014,0.077,0.068,-0.131,0.013,-0.012,0.999,0.000,0.000,0.000
7,-0.0032,0.1190,0.0109,-0.0026,0.0095,0.0018,-0.72,0.64,-0.02,0,0.014,-0.041,-0.027,-0.193,0.013,-0.013,1.000,0.000,0.000,0.000
7,-0.0034,0.1182,0.0110,-0.0036,0.0047,0.0020,-0.71,0.66,-0.02,0,0.014,-0.006,-0.267,-0.242,0.014,-0.011,0.999,0.000,0.000,0.000
7,-0.0034,0.1195,0.0110,-0.0033,0.0122,0.0019,-0.65,0.67,-0.02,0,0.014,0.126,-0.189,0.044,0.013,-0.009,0.999,0.000,0.000,0.000
7,-0.0028,0.1198,0.0122,-0.0000,0.0131,0.0083,-0.63,0.65,-0.02,0,0.012,-0.095,0.155,-0.014,0.013,-0.012,0.998,0.000,0.000,0.000
7,-0.0032,0.1198,0.0123,-0.0021,0.0125,0.0080,-0.66,0.64,-0.03,0,0.012,0.093,0.137,0.110,0.012,-0.012,1.000,0.000,0.000,0.000
7,-0.0034,0.1186,0.0124,-0.0030,0.0051,0.0080,-0.69,0.65,-0.03,0,0.012,-0.276,0.207,0.055,0.012,-0.012,1.002,0.000,0.000,0.000
7,-0.0030,0.1182,0.0125,-0.0005,0.0025,0.0080,-0.59,0.62,-0.03,0,0.012,-0.108,-0.027,0.126,0.012,-0.013,1.000,0.000,0.000,0.000
8,-0.0028,0.1190,0.0126,0.0010,0.0067,0.0079,-0.65,0.65,-0.02,0,0.012,0.143,0.200,0.221,0.012,-0.013,1.001,0.000,0.000,0.000
8,-0.0030,0.1198,0.0124,0.0000,0.0110,0.0064,-0.64,0.65,-0.02,0,0.009,0.093,0.108,0.140,0.013,-0.014,1.001,0.000,0.000,0.000
8,-0.0025,0.1178,0.0125,0.0036,-0.0009,0.0065,-0.64,0.64,-0.02,0,0.009,-0.241,0.013,-0.077,0.014,-0.010,0.999,0.000,0.000,0.000
8,-0.0030,0.1190,0.0126,0.0002,0.0057,0.0064,-0.67,0.64,-0.02,0,0.009,-0.066,-0.011,0.083,0.014,-0.010,1.000,0.000,0.000,0.000
8,-0.0030,0.1188,0.0126,0.0003,0.0043,0.0066,-0.68,0.64,-0.02,0,0.009,0.130,0.016,-0.010,0.012,-0.013,1.000,0.000,0.000,0.000
8,-0.0030,0.1190,0.0127,0.0004,0.0049,0.0067,-0.60,0.64,-0.02,0,0.009,0.151,-0.247,0.248,0.010,-0.010,1.000,0.000,0.000,0.000
8,-0.0030,0.1196,0.0112,0.0005,0.0079,-0.0018,-0.63,0.64,-0.02,0,0.013,0.090,0.156,-0.138,0.012,-0.011,1.000,0.000,0.000,0.000
8,-0.0030,0.1200,0.0112,0.0006,0.0096,-0.0017,-0.64,0.64,-0.02,0,0.013,0.058,-0.307,0.201,0.009,-0.012,1.001,0.000,0.000,0.000
8,-0.0030,0.1182,0.0112,0.0009,-0.0012,-0.0016,-0.67,0.68,-0.02,0,0.013,-0.081,0.018,-0.079,0.011,-0.013,0.999,0.000,0.000,0.000
8,-0.0030,0.1190,0.0112,0.0011,0.0034,-0.0016,-0.57,0.51,-0.03,0,0.013,0.100,0.008,0.076,0.013,-0.011,0.997,0.000,0.000,0.000
8,-0.0028,0.1192,0.0112,0.0023,0.0042,-0.0015,-0.60,0.55,-0.03,0,0.013,0.143,0.069,-0.182,0.011,-0.013,0.999,0.000,0.000,0.000
8,-0.0038,0.1200,0.0119,-0.0036,0.0087,0.0026,-0.60,0.55,-0.03,0,0.009,-0.047,-0.092,-0.173,0.010,-0.014,1.001,0.000,0.000,0.000
8,-0.0000,0.1178,0.0120,0.0180,-0.0042,0.0029,-0.45,0.56,-0.03,0,0.009,-0.050,-0.160,-0.094,0.011,-0.013,1.002,0.000,0.000,0.000
8,-0.0008,0.1186,0.0121,0.0126,0.0004,0.0032,-0.45,0.53,-0.03,0,0.009,0.185,0.377,0.051,0.013,-0.012,1.000,0.000,0.000,0.000
8,-0.0007,0.1186,0.0121,0.0126,0.0002,0.0032,-0.27,0.55,-0.03,0,0.009,-0.014,-0.011,0.114,0.012,-0.014,1.001,0.000,0.000,0.000
8,-0.0007,0.1153,0.0121,0.0122,-0.0188,0.0029,-0.30,0.55,-0.03,0,0.009,0.138,0.061,-0.250,0.011,-0.012,1.001,0.000,0.000,0.000
8,0.0001,0.1150,0.0108,0.0164,-0.0194,-0.0044,-0.45,0.62,-0.03,0,0.012,-0.174,-0.010,0.194,0.012,-0.010,0.999,0.000,0.000,0.000
8,-0.0003,0.1108,0.0107,0.0132,-0.0424,-0.0050,-0.47,0.63,-0.03,0,0.012,0.115,0.163,-0.133,0.010,-0.008,0.999,0.000,0.000,0.000
8,-0.0001,0.1110,0.0107,0.0137,-0.0397,-0.0046,-0.50,0.63,-0.03,0,0.012,0.025,-0.003,0.060,0.009,-0.011,1.003,0.000,0.000,0.000
8,-0.0016,0.1140,0.0109,0.0051,-0.0218,-0.0031,0.01,0.63,-0.02,0,0.012,-0.248,0.036,0.276,0.012,-0.010,1.002,0.000,0.000,0.000
8,-0.0018,0.1142,0.0109,0.0039,-0.0200,-0.0030,0.01,0.63,-0.02,0,0.012,-0.394,0.073,0.008,0.013,-0.010,1.001,0.000,0.000,0.000
9,-0.0018,0.1148,0.0113,0.0037,-0.0159,-0.0002,-0.10,0.65,-0.02,0,0.013,-0.103,0.170,-0.012,0.014,-0.012,1.001,0.000,0.000,0.000
9,-0.0018,0.1031,0.0112,0.0035,-0.0796,-0.0017,-0.09,0.65,-0.02,0,0.013,-0.049,-0.029,-0.185,0.014,-0.010,1.002,0.000,0.000,0.000
9,-0.0018,0.1023,0.0111,0.0032,-0.0806,-0.0019,0.02,0.60,-0.02,0,0.013,0.004,0.393,0.023,0.012,-0.013,1.001,0.000,0.000,0.000
9,-0.0022,0.1039,0.0114,0.0007,-0.0683,0.0002,-0.05,0.59,-0.02,0,0.013,-0.202,0.231,0.127,0.012,-0.013,0.999,0.000,0.000,0.000
