time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw,range_z,flow_dx,flow_dy,mekf_roll,mekf_pitch,mekf_yaw,mekf_x,mekf_y,mekf_z,our_ref_x,our_ref_y,our_ref_z,our_thrust,our_roll_cmd,our_pitch_cmd,our_yaw_rate_cmd,multi_front,multi_back,multi_left,multi_right,multi_up,ai_feat_count,vo_x,vo_y,vo_sigma,pg_x,pg_y,lc_count,canfly,is_tumbled,ctrltarget_z,motor_m1req
18574,0.0073,-0.0847,0.0036,0.0023,-0.0174,-0.0009,1.53,0.54,-0.03,0,4.138,-0.159,-0.040,-0.245,0.009,0.018,0.999,0.000,0.000,0.000,0.0050,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4440,0.0000,1.2350,0.9340,2.7020,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
18625,0.0073,-0.0814,0.0047,0.0019,0.0060,0.0046,1.19,0.55,-0.03,0,4.133,-0.014,0.220,0.026,0.010,0.019,0.998,0.000,0.000,0.000,0.0060,15,-7,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4440,0.0000,1.2350,0.9330,2.7020,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
18675,0.0067,-0.0833,0.0050,-0.0014,-0.0072,0.0050,1.55,0.44,-0.04,0,4.138,-0.077,0.025,-0.032,0.010,0.018,1.000,0.000,0.000,0.000,0.0030,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4590,0.0000,1.2330,0.9330,2.7070,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
18727,0.0101,-0.0901,0.0045,0.0157,-0.0394,0.0001,1.52,0.45,-0.04,0,4.128,0.004,-0.175,-0.021,0.009,0.020,0.999,0.000,0.000,0.000,0.0050,-2,2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4590,0.0000,1.2330,0.9310,2.7070,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
18778,0.0104,-0.0876,0.0048,0.0153,-0.0187,0.0017,1.40,0.49,-0.04,0,4.138,-0.024,0.088,0.158,0.012,0.018,1.002,0.000,0.000,0.000,0.0050,3,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4520,0.0000,1.2360,0.9310,2.7030,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
18829,0.0087,-0.0895,0.0051,0.0040,-0.0240,0.0026,1.37,0.50,-0.04,0,4.133,0.124,0.158,0.162,0.010,0.020,0.999,0.000,0.000,0.000,0.0050,4,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4520,0.0000,1.2360,0.9310,2.7030,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
18880,0.0097,-0.0912,0.0052,0.0086,-0.0285,0.0036,1.28,0.50,-0.04,0,4.138,-0.170,-0.190,0.266,0.011,0.019,1.000,0.000,0.000,0.000,0.0050,8,2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4430,0.0000,1.2360,0.9310,2.6940,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
18931,0.0104,-0.0899,0.0052,0.0109,-0.0177,0.0032,1.24,0.52,-0.04,0,4.133,-0.076,-0.135,-0.275,0.013,0.022,1.001,0.000,0.000,0.000,0.0040,32,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4430,0.0000,1.2360,0.9330,2.6940,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
18983,0.0089,-0.0897,0.0055,0.0019,-0.0130,0.0037,1.81,0.47,-0.03,0,4.138,-0.089,0.081,-0.058,0.010,0.022,0.999,0.000,0.000,0.000,0.0040,-7,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4420,0.0000,1.2370,0.9330,2.7030,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
19034,0.0106,-0.1039,0.0044,0.0086,-0.0769,-0.0028,1.61,0.50,-0.03,0,4.128,0.050,0.148,0.090,0.011,0.019,1.000,0.000,0.000,0.000,0.0040,3,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4420,0.0000,1.2370,0.9350,2.7030,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
19085,0.0110,-0.1054,0.0043,0.0099,-0.0688,-0.0026,1.72,0.46,-0.03,0,4.138,0.052,0.120,0.107,0.010,0.021,1.000,0.000,0.000,0.000,0.0020,-17,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4440,0.0000,1.2380,0.9350,2.7020,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
19137,0.0111,-0.1059,0.0036,0.0083,-0.0561,-0.0048,1.41,0.51,-0.03,0,4.128,-0.214,-0.053,0.254,0.012,0.020,0.998,0.000,0.000,0.000,0.0050,-6,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4440,0.0000,1.2380,0.9360,2.7020,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
19188,0.0110,-0.1083,0.0036,0.0062,-0.0556,-0.0041,1.30,0.53,-0.03,0,4.138,0.280,0.107,0.083,0.009,0.021,1.000,0.000,0.000,0.000,0.0030,1,4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4530,0.0000,1.2360,0.9360,2.7030,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
19239,0.0114,-0.1081,0.0038,0.0072,-0.0432,-0.0031,1.64,0.60,-0.03,0,4.133,0.101,-0.063,0.290,0.009,0.021,1.000,0.000,0.000,0.000,0.0070,31,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4530,0.0000,1.2360,0.9350,2.7030,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
19290,0.0111,-0.1201,0.0034,0.0055,-0.0887,-0.0045,2.11,0.55,-0.03,0,4.138,0.105,-0.003,-0.003,0.011,0.021,1.000,0.000,0.000,0.000,0.0020,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4510,0.2650,1.2340,0.9350,2.6970,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
19341,0.0098,-0.1325,0.0037,-0.0019,-0.1255,-0.0035,2.40,0.53,-0.03,0,4.128,-0.238,0.107,0.025,0.011,0.022,1.003,0.000,0.000,0.000,0.0030,-6,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4510,0.2650,1.2340,0.9310,2.6970,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
19392,0.0140,-0.1500,0.0032,0.0176,-0.1758,-0.0040,1.99,0.51,-0.03,0,4.138,0.062,-0.133,-0.093,0.010,0.018,0.999,0.000,0.000,0.000,0.0050,-2,2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4510,0.0000,1.2430,0.9310,2.7050,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
19443,0.0125,-0.1487,0.0047,0.0085,-0.1366,0.0065,1.65,0.52,-0.03,0,4.128,0.070,-0.000,-0.040,0.009,0.020,1.000,0.000,0.000,0.000,0.0020,-4,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4510,0.0000,1.2430,0.9350,2.7050,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
19494,0.0127,-0.1471,0.0043,0.0078,-0.1025,0.0032,1.56,0.52,-0.03,0,4.138,-0.084,-0.055,0.163,0.012,0.021,0.998,0.000,0.000,0.000,0.0030,15,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4480,0.0000,1.2370,0.9350,2.7050,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
19545,0.0124,-0.1555,0.0038,0.0053,-0.1185,-0.0005,1.49,0.55,-0.03,0,4.133,-0.270,-0.002,0.228,0.010,0.019,1.000,0.000,0.000,0.000,0.0050,-11,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4480,0.0000,1.2370,0.9330,2.7050,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
19597,0.0117,-0.1534,0.0047,0.0007,-0.0834,0.0051,1.23,0.54,-0.03,0,4.138,-0.224,-0.154,0.147,0.012,0.019,0.999,0.000,0.000,0.000,0.0050,0,-5,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4530,0.0000,1.2340,0.9330,2.6990,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
19648,0.0117,-0.1533,0.0053,0.0006,-0.0634,0.0074,1.07,0.53,-0.02,0,4.128,-0.159,0.003,0.217,0.009,0.020,1.000,0.000,0.000,0.000,0.0040,39,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4530,0.0000,1.2340,0.9330,2.6990,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
19699,0.0123,-0.1562,0.0057,0.0031,-0.0623,0.0076,1.56,0.58,-0.03,0,4.138,0.148,0.163,-0.012,0.010,0.023,1.000,0.000,0.000,0.000,0.0050,1,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4440,0.0000,1.2310,0.9330,2.7000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
19750,0.0108,-0.1717,0.0047,-0.0043,-0.1177,-0.0001,1.37,0.57,-0.02,0,4.128,-0.019,-0.254,-0.100,0.010,0.019,1.001,0.000,0.000,0.000,0.0030,-14,5,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4440,0.0000,1.2310,0.9310,2.7000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
19801,0.0126,-0.1663,0.0062,0.0055,-0.0647,0.0091,0.89,0.58,-0.02,0,4.138,0.070,0.207,-0.039,0.009,0.018,0.997,0.000,0.000,0.000,0.0020,-3,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4500,0.2670,1.2290,0.9310,2.7030,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
19852,0.0124,-0.1627,0.0039,0.0039,-0.0319,-0.0031,0.76,0.58,-0.02,0,4.133,0.002,0.169,-0.101,0.010,0.019,0.999,0.000,0.000,0.000,0.0010,1,3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4500,0.2670,1.2290,0.9330,2.7030,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
19903,0.0111,-0.1621,0.0026,-0.0031,-0.0182,-0.0093,0.73,0.56,-0.01,0,4.138,0.055,-0.151,-0.021,0.010,0.020,1.000,0.000,0.000,0.000,0.0040,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4400,0.0000,1.2360,0.9330,2.7080,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
19954,0.0124,-0.1627,0.0029,0.0041,-0.0133,-0.0050,0.71,0.54,-0.00,0,4.128,0.038,0.200,0.070,0.010,0.019,1.000,0.000,0.000,0.000,0.0010,6,-10,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4400,0.0000,1.2360,0.9340,2.7080,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
20005,0.0122,-0.1641,0.0027,0.0024,-0.0144,-0.0052,0.65,0.56,-0.01,0,4.138,0.261,-0.148,-0.118,0.009,0.022,0.999,0.000,0.000,0.000,0.0020,-7,8,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4470,0.2690,1.2350,0.9340,2.7080,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
20056,0.0124,-0.1625,0.0018,0.0036,-0.0011,-0.0080,0.66,0.60,-0.01,0,4.128,0.249,0.071,0.081,0.011,0.019,0.997,0.000,0.000,0.000,0.0050,2,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4470,0.2690,1.2350,0.9340,2.7080,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
20107,0.0106,-0.1620,0.0014,-0.0050,0.0050,-0.0085,0.66,0.56,-0.00,0,4.138,-0.089,-0.083,-0.005,0.011,0.018,1.000,0.000,0.000,0.000,0.0030,-1,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4590,0.2730,1.2330,0.9340,2.7000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
20159,0.0126,-0.1631,0.0030,0.0056,0.0017,-0.0000,0.68,0.53,-0.00,0,4.133,0.020,-0.205,0.392,0.010,0.020,0.998,0.000,0.000,0.000,0.0040,5,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4590,0.2730,1.2330,0.9320,2.7000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
20210,0.0108,-0.1612,0.0030,-0.0040,0.0147,-0.0001,0.69,0.59,-0.01,0,4.138,-0.188,-0.045,-0.059,0.011,0.020,1.000,0.000,0.000,0.000,0.0030,9,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4550,0.2740,1.2340,0.9320,2.6970,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
20261,0.0115,-0.1620,0.0034,0.0006,0.0116,0.0017,0.77,0.55,-0.00,0,4.128,0.029,0.191,-0.038,0.008,0.020,0.999,0.000,0.000,0.000,0.0040,-4,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4550,0.2740,1.2340,0.9340,2.6970,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
20312,0.0127,-0.1629,0.0037,0.0072,0.0075,0.0030,0.74,0.51,0.00,0,4.138,-0.134,0.378,0.166,0.010,0.020,1.001,0.000,0.000,0.000,0.0040,1,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4440,0.0000,1.2340,0.9340,2.7000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
20364,0.0122,-0.1618,0.0040,0.0039,0.0150,0.0036,0.76,0.47,0.01,0,4.128,-0.031,0.474,-0.138,0.009,0.020,1.000,0.000,0.000,0.000,0.0030,9,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4440,0.0000,1.2340,0.9340,2.7000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
20415,0.0137,-0.1634,0.0042,0.0102,0.0070,0.0040,0.79,0.46,0.02,0,4.138,-0.261,-0.169,-0.135,0.009,0.016,1.001,0.000,0.000,0.000,0.0020,-4,2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4470,0.0000,1.2330,0.9340,2.7000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
20465,0.0135,-0.1628,0.0030,0.0069,0.0104,-0.0022,0.77,0.47,0.01,0,4.133,0.007,0.033,-0.161,0.009,0.019,0.999,0.000,0.000,0.000,0.0050,-5,2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4470,0.0000,1.2330,0.9310,2.7000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
20517,0.0139,-0.1632,0.0029,0.0079,0.0084,-0.0026,0.79,0.51,0.01,0,4.138,-0.073,0.044,-0.075,0.012,0.018,0.999,0.000,0.000,0.000,0.0060,-5,3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4520,0.0000,1.2410,0.9310,2.7030,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
20568,0.0128,-0.1626,0.0048,0.0011,0.0120,0.0062,0.81,0.49,0.01,0,4.128,-0.398,-0.225,0.244,0.009,0.022,1.001,0.000,0.000,0.000,0.0050,0,3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4520,0.0000,1.2410,0.9320,2.7030,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
20619,0.0139,-0.1628,0.0052,0.0064,0.0118,0.0064,0.85,0.51,0.01,0,4.138,-0.098,-0.219,-0.219,0.010,0.019,0.999,0.000,0.000,0.000,0.0050,0,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4480,0.0000,1.2370,0.9320,2.7040,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
20670,0.0139,-0.1632,0.0053,0.0053,0.0099,0.0058,0.85,0.51,0.01,0,4.128,0.015,0.175,-0.026,0.009,0.016,1.001,0.000,0.000,0.000,0.0030,0,5,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4480,0.0000,1.2370,0.9330,2.7040,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
20721,0.0145,-0.1624,0.0045,0.0083,0.0134,0.0002,0.84,0.54,0.01,0,4.138,-0.016,0.042,-0.080,0.010,0.020,0.999,0.000,0.000,0.000,0.0040,-1,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4510,0.0000,1.2320,0.9330,2.7060,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
20772,0.0135,-0.1625,0.0043,0.0019,0.0115,-0.0007,0.89,0.55,0.01,0,4.128,0.348,0.106,0.045,0.010,0.022,1.002,0.000,0.000,0.000,0.0050,-10,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4510,0.0000,1.2320,0.9300,2.7060,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
20823,0.0144,-0.1619,0.0043,0.0060,0.0151,-0.0005,0.90,0.55,0.01,0,4.138,-0.049,0.069,0.022,0.011,0.020,1.001,0.000,0.000,0.000,0.0020,2,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4450,0.2700,1.2300,0.9300,2.6970,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
20874,0.0145,-0.1633,0.0036,0.0069,0.0075,-0.0045,0.95,0.51,0.01,0,4.128,0.225,0.037,-0.181,0.012,0.018,0.999,0.000,0.000,0.000,0.0030,-4,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4450,0.2700,1.2300,0.9310,2.6970,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
20925,0.0140,-0.1633,0.0034,0.0039,0.0072,-0.0044,0.92,0.54,0.01,0,4.138,-0.080,-0.006,0.023,0.011,0.021,1.000,0.000,0.000,0.000,0.0040,-4,5,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4480,0.0000,1.2380,0.9310,2.6990,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
20976,0.0140,-0.1630,0.0034,0.0034,0.0086,-0.0034,1.03,0.55,0.01,0,4.128,0.087,0.040,-0.028,0.013,0.019,1.001,0.000,0.000,0.000,0.0060,5,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4480,0.0000,1.2380,0.9360,2.6990,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
21027,0.0147,-0.1637,0.0033,0.0070,0.0056,-0.0023,0.95,0.52,0.01,0,4.138,0.076,0.169,-0.306,0.010,0.018,0.999,0.000,0.000,0.000,0.0030,-5,2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4520,0.2690,1.2360,0.9360,2.7050,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
21078,0.0129,-0.1622,0.0040,-0.0028,0.0127,0.0013,0.78,0.58,0.01,0,4.133,0.102,-0.018,0.268,0.008,0.020,1.000,0.000,0.000,0.000,0.0060,-26,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4520,0.2690,1.2360,0.9290,2.7050,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
21130,0.0145,-0.1574,0.0041,0.0052,0.0353,0.0011,0.54,0.61,0.01,0,4.138,0.120,0.322,-0.021,0.010,0.020,1.002,0.000,0.000,0.000,0.0040,-2,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4550,0.2800,1.2350,0.9290,2.7050,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
21180,0.0127,-0.1507,0.0046,-0.0033,0.0615,0.0031,0.67,0.60,0.02,0,4.128,0.173,0.278,-0.102,0.008,0.019,0.998,0.000,0.000,0.000,0.0030,-5,4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4550,0.2800,1.2350,0.9290,2.7050,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
21232,0.0121,-0.1506,0.0041,-0.0061,0.0521,-0.0007,0.73,0.58,0.01,0,4.138,0.298,0.133,-0.483,0.010,0.020,0.999,0.000,0.000,0.000,0.0040,4,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4450,0.0000,1.2330,0.9290,2.6980,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
21283,0.0120,-0.1515,0.0042,-0.0057,0.0408,-0.0006,0.86,0.54,0.02,0,4.128,-0.073,0.217,0.127,0.009,0.020,1.000,0.000,0.000,0.000,0.0020,6,4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4450,0.0000,1.2330,0.9330,2.6980,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
21334,0.0121,-0.1545,0.0044,-0.0046,0.0170,0.0007,1.16,0.58,0.01,0,4.138,0.090,-0.036,-0.141,0.010,0.020,0.999,0.000,0.000,0.000,0.0040,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4530,0.0000,1.2340,0.9330,2.7050,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
21385,0.0123,-0.1627,0.0034,-0.0027,-0.0278,-0.0030,1.78,0.54,0.01,0,4.133,-0.027,0.038,0.151,0.010,0.020,1.002,0.000,0.000,0.000,0.0040,0,5,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4530,0.0000,1.2340,0.9340,2.7050,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
21436,0.0132,-0.1744,0.0029,0.0025,-0.0770,-0.0046,1.54,0.55,0.02,0,4.138,-0.112,0.165,-0.063,0.011,0.023,0.998,0.000,0.000,0.000,0.0060,-7,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4480,0.0000,1.2360,0.9340,2.6980,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
21487,0.0130,-0.1742,0.0046,0.0008,-0.0617,0.0050,1.44,0.52,0.02,0,4.128,0.010,-0.022,-0.047,0.010,0.020,0.998,0.000,0.000,0.000,0.0040,6,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4480,0.0000,1.2360,0.9310,2.6980,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
21539,0.0123,-0.1740,0.0051,-0.0031,-0.0482,0.0060,1.47,0.59,0.03,0,4.138,-0.282,0.183,-0.014,0.011,0.019,0.999,0.000,0.000,0.000,0.0050,5,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4530,0.0000,1.2370,0.9310,2.6970,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
21590,0.0123,-0.1719,0.0051,-0.0016,-0.0242,0.0057,1.35,0.53,0.03,0,4.128,-0.024,0.035,0.096,0.009,0.020,0.999,0.000,0.000,0.000,0.0040,7,-6,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,1.4530,0.0000,1.2370,0.9280,2.6970,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0
