time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw,range_z,flow_dx,flow_dy,mekf_roll,mekf_pitch,mekf_yaw,mekf_x,mekf_y,mekf_z,our_ref_x,our_ref_y,our_ref_z,our_thrust,our_roll_cmd,our_pitch_cmd,our_yaw_rate_cmd,multi_front,multi_back,multi_left,multi_right,multi_up,ai_feat_count
16719,0.2598,-0.0238,0.3181,0.0014,0.0067,-0.0058,0.16,0.32,0.24,0,3.737,-0.097,0.034,-0.716,0.005,-0.014,1.008,0.000,0.000,0.000,0.3180,0,0,0.15,-1.25,1.24,0.3090,-0.0155,0.3190,0.1143,-0.0080,0.3000,0.2618,-0.81,-10.50,-7.10,1.6010,0.0000,0.0000,1.5420,2.3870,0
16771,0.2610,-0.0226,0.3179,0.0009,0.0073,-0.0028,0.18,0.29,0.19,0,3.737,-0.046,2.213,-1.321,0.008,-0.009,1.005,0.000,0.000,0.000,0.3160,0,1,0.15,-1.25,1.20,0.3093,-0.0162,0.3188,0.1143,-0.0080,0.3000,0.2615,-0.70,-10.57,-5.67,1.6020,0.0000,0.0000,1.5390,2.3920,0
16822,0.2614,-0.0226,0.3170,-0.0004,0.0052,-0.0036,0.15,0.17,0.15,0,3.732,0.913,1.463,-0.475,0.003,-0.009,1.008,0.000,0.000,0.000,0.3180,0,0,0.13,-1.16,1.18,0.3061,-0.0149,0.3181,0.1143,-0.0080,0.3000,0.2618,-0.80,-10.53,-4.51,1.6020,0.0000,0.0000,1.5390,2.3920,0
16874,0.2608,-0.0247,0.3174,-0.0029,-0.0013,0.0020,0.11,0.11,0.12,0,3.743,-0.382,-0.234,-0.109,0.005,-0.008,1.006,0.000,0.000,0.000,0.3190,0,-1,0.18,-1.08,1.16,0.3048,-0.0157,0.3184,0.1143,-0.0080,0.3000,0.2611,-1.26,-10.40,-3.55,1.5960,0.0910,0.0000,1.5280,2.3990,0
16925,0.2620,-0.0222,0.3183,-0.0010,0.0030,0.0076,0.07,0.08,0.07,0,3.732,-0.496,-1.203,-1.643,0.002,-0.011,1.001,0.000,0.000,0.000,0.3170,2,1,0.14,-1.05,1.09,0.3095,-0.0147,0.3192,0.1143,-0.0080,0.3000,0.2603,-0.88,-10.60,-2.00,1.5960,0.0910,0.0000,1.5280,2.3990,0
16977,0.2632,-0.0219,0.3180,0.0009,0.0027,0.0058,0.03,0.10,0.00,0,3.737,-3.194,-35.041,-1.498,0.008,-0.011,1.003,0.000,0.000,0.000,0.3160,1,-5,0.14,-1.12,1.00,0.3075,-0.0188,0.3190,0.1143,-0.0080,0.3000,0.2606,-0.87,-10.77,-0.05,1.5940,0.0850,0.0000,1.5490,2.3940,0
17029,0.2697,-0.0215,0.3173,0.0137,0.0034,0.0026,-0.11,1.32,-0.08,0,3.732,-4.775,-65.149,-0.321,-0.002,-0.008,1.006,0.000,0.000,0.000,0.3150,0,-4,-0.01,-2.86,0.78,0.3169,-0.0219,0.3191,0.1143,-0.0080,0.3000,0.2611,-0.81,-11.78,2.33,1.5940,0.0850,0.0000,1.5490,2.3940,0
17080,0.2752,-0.0213,0.3164,0.0121,0.0045,0.0001,-0.34,4.39,-0.12,0,3.737,1.022,-25.298,-1.390,0.000,-0.008,1.005,0.000,0.000,0.000,0.3180,-1,1,-0.27,-6.18,0.68,0.3254,-0.0227,0.3191,0.1143,-0.0080,0.3000,0.2615,-0.74,-12.07,3.69,1.5960,0.1040,0.0000,1.5490,2.3970,0
17132,0.2780,-0.0231,0.3172,-0.0188,0.0030,0.0042,-0.42,6.03,-0.17,0,3.732,1.229,0.229,-2.383,0.007,-0.010,1.005,0.000,0.000,0.000,0.3180,-1,0,-0.25,-7.48,0.74,0.3230,-0.0206,0.3192,0.1143,-0.0080,0.3000,0.2609,-0.94,-10.88,5.00,1.5960,0.1040,0.0000,1.5490,2.3970,0
17184,0.2774,-0.0232,0.3177,-0.0665,0.0060,0.0041,-0.43,6.16,-0.25,0,3.737,-0.198,-1.389,-0.765,0.007,-0.014,1.002,0.000,0.000,0.000,0.3210,1,3,-0.21,-7.45,0.74,0.3223,-0.0180,0.3197,0.1143,-0.0080,0.3000,0.2608,-0.81,-8.65,7.51,1.5400,0.1140,0.0000,1.5390,2.4090,0
17235,0.2710,-0.0230,0.3194,-0.1232,0.0094,0.0092,-0.47,6.18,-0.32,0,3.737,-0.271,9.732,-1.521,0.009,-0.015,1.003,0.000,0.000,0.000,0.3190,0,2,-0.19,-7.53,0.61,0.3129,-0.0211,0.3201,0.1143,-0.0080,0.3000,0.2599,-0.63,-5.57,9.53,1.5400,0.1140,0.0000,1.5390,2.4090,0
17286,0.2614,-0.0211,0.3194,-0.1801,0.0161,0.0050,-0.42,5.79,-0.39,0,3.737,2.608,26.031,-1.644,0.011,-0.019,0.998,0.000,0.000,0.000,0.3160,-2,9,-0.21,-7.02,0.59,0.3059,-0.0212,0.3205,0.1143,-0.0080,0.3000,0.2604,-0.17,-2.19,11.76,1.5600,0.1150,0.0000,1.5330,2.3990,0
17338,0.2456,-0.0202,0.3179,-0.2414,0.0200,-0.0055,-0.31,4.63,-0.47,0,3.732,2.678,28.284,-0.542,0.017,-0.015,1.002,0.000,0.000,0.000,0.3170,0,4,-0.16,-5.78,1.07,0.2809,-0.0145,0.3172,0.1143,-0.0080,0.3000,0.2618,0.07,1.84,14.11,1.5600,0.1150,0.0000,1.5330,2.3990,0
17390,0.2330,-0.0195,0.3173,-0.2801,0.0219,-0.0086,-0.14,3.16,-0.53,0,3.732,1.875,28.975,-0.959,0.017,-0.016,1.005,0.000,0.000,0.000,0.3120,1,15,-0.03,-4.28,1.05,0.2677,-0.0148,0.3175,0.1143,-0.0080,0.3000,0.2623,0.21,4.54,15.87,1.6160,0.0000,0.0000,1.5010,2.3980,0
17442,0.2222,-0.0145,0.3146,-0.2986,0.0321,-0.0179,-0.12,1.66,-0.59,0,3.727,2.411,26.435,-1.521,0.020,-0.013,1.010,0.000,0.000,0.000,0.3130,0,8,0.09,-2.94,1.04,0.2230,-0.0184,0.3116,0.1143,-0.0080,0.3000,0.2638,1.03,6.13,17.70,1.6160,0.0000,0.0000,1.5010,2.3980,0
17494,0.2048,-0.0132,0.3132,-0.3161,0.0327,-0.0167,-0.01,0.18,-0.67,0,3.732,1.779,25.449,-0.469,0.019,-0.011,1.013,0.000,0.000,0.000,0.3140,0,9,0.20,-1.57,1.06,0.1982,-0.0187,0.3111,0.1143,-0.0080,0.3000,0.2639,1.15,8.13,19.97,1.6600,0.0970,2.5320,1.4700,2.3950,0
17545,0.1891,-0.0118,0.3130,-0.3166,0.0325,-0.0100,0.12,-1.12,-0.68,0,3.727,3.342,23.044,0.306,0.020,-0.011,1.006,0.000,0.000,0.000,0.3100,0,10,0.29,-0.27,1.14,0.1707,-0.0191,0.3110,0.1143,-0.0080,0.3000,0.2632,1.25,9.26,20.32,1.6600,0.0970,2.5320,1.4700,2.3950,0
17597,0.1753,-0.0092,0.3113,-0.3031,0.0338,-0.0120,0.26,-2.34,-0.66,0,3.732,4.577,14.332,0.719,0.020,-0.012,1.011,0.000,0.000,0.000,0.3090,0,3,0.45,0.87,1.27,0.1399,-0.0196,0.3095,0.1143,-0.0080,0.3000,0.2638,1.49,9.57,19.70,1.6740,0.0000,2.5270,1.4430,2.4020,0
17649,0.1624,-0.0090,0.3098,-0.2789,0.0281,-0.0126,0.45,-3.17,-0.61,0,3.727,1.265,5.114,0.964,0.015,-0.012,1.009,0.000,0.000,0.000,0.3120,0,2,0.67,1.71,1.22,0.1301,-0.0200,0.3115,0.1143,-0.0080,0.3000,0.2641,1.24,9.33,18.40,1.6740,0.0000,2.5270,1.4430,2.4020,0
17700,0.1514,-0.0069,0.3105,-0.2463,0.0255,-0.0037,0.57,-3.57,-0.55,0,3.732,-0.726,2.330,1.732,0.012,-0.014,1.011,0.000,0.000,0.000,0.3060,0,8,0.72,2.07,1.15,0.1236,-0.0201,0.3136,0.1143,-0.0080,0.3000,0.2630,1.26,8.63,16.52,1.7000,0.0000,2.5140,1.4240,2.3990,0
17752,0.1405,-0.0068,0.3082,-0.2146,0.0182,-0.0110,0.59,-3.72,-0.45,0,3.721,-1.703,0.414,2.659,0.015,-0.012,1.009,0.000,0.000,0.000,0.3070,0,1,0.67,2.14,1.32,0.0995,-0.0206,0.3116,0.1143,-0.0080,0.3000,0.2642,0.93,7.89,13.41,1.7000,0.0000,2.5140,1.4240,2.3990,0
17804,0.1322,-0.0063,0.3073,-0.1784,0.0120,-0.0103,0.62,-3.83,-0.32,0,3.732,-3.298,-2.600,2.222,0.013,-0.008,1.002,0.000,0.000,0.000,0.3080,1,0,0.56,2.25,1.27,0.0966,-0.0205,0.3121,0.1143,-0.0080,0.3000,0.2643,0.67,6.79,9.50,1.7190,0.0780,2.5240,1.4170,2.4040,0
17856,0.1258,-0.0044,0.3072,-0.1417,0.0101,-0.0060,0.54,-3.70,-0.22,0,3.721,-3.399,-8.387,2.155,0.011,-0.013,1.006,0.000,0.000,0.000,0.3030,0,-1,0.39,2.19,1.23,0.0969,-0.0234,0.3122,0.1143,-0.0080,0.3000,0.2639,0.72,5.55,6.63,1.7190,0.0780,2.5240,1.4170,2.4040,0
17907,0.1213,-0.0053,0.3050,-0.1055,0.0024,-0.0125,0.46,-3.30,-0.13,0,3.727,1.730,-12.274,2.095,0.008,-0.015,1.010,0.000,0.000,0.000,0.3010,0,-1,0.18,1.84,1.12,0.1007,-0.0228,0.3105,0.1143,-0.0080,0.3000,0.2650,0.29,4.16,3.76,1.7260,0.0000,2.4540,1.4220,2.4060,0
17959,0.1174,-0.0050,0.3027,-0.0744,-0.0012,-0.0168,0.47,-2.76,-0.03,0,3.721,-6.089,-9.998,1.312,0.008,-0.012,1.014,0.000,0.000,0.000,0.3070,0,0,0.25,1.27,1.04,0.1040,-0.0224,0.3084,0.1143,-0.0080,0.3000,0.2659,0.14,2.97,1.00,1.7260,0.0000,2.4540,1.4220,2.4060,0
18011,0.1180,-0.0065,0.3042,-0.0410,-0.0081,-0.0015,0.27,-2.27,0.00,0,3.732,-4.244,-14.389,0.712,0.008,-0.011,1.011,0.000,0.000,0.000,0.3060,3,1,-0.07,0.75,1.11,0.1007,-0.0253,0.3088,0.1143,-0.0080,0.3000,0.2640,-0.29,1.39,-0.13,1.7350,0.0910,2.4890,1.4190,2.4020,0
18062,0.1157,-0.0083,0.3051,-0.0237,-0.0139,0.0068,0.09,-1.60,0.04,0,3.721,-2.140,-11.324,0.677,0.005,-0.016,1.005,0.000,0.000,0.000,0.3040,0,-3,-0.26,0.02,1.23,0.1023,-0.0326,0.3089,0.1143,-0.0080,0.3000,0.2629,-0.68,0.74,-1.30,1.7350,0.0910,2.4890,1.4190,2.4020,0
18113,0.1209,-0.0095,0.3049,0.0059,-0.0159,0.0075,-0.03,-1.09,0.05,0,3.732,-2.835,-13.194,-0.403,0.005,-0.014,1.008,0.000,0.000,0.000,0.3060,3,-2,-0.39,-0.50,1.12,0.1085,-0.0332,0.3086,0.1143,-0.0080,0.3000,0.2628,-0.87,-1.02,-1.43,1.7430,0.0950,2.3740,1.4320,2.3980,0
18165,0.1247,-0.0102,0.3058,0.0236,-0.0156,0.0113,-0.17,-0.43,0.07,0,3.727,-3.167,-15.008,0.017,0.010,-0.012,1.005,0.000,0.000,0.000,0.3090,0,0,-0.51,-1.14,1.17,0.1138,-0.0412,0.3088,0.1143,-0.0080,0.3000,0.2623,-0.90,-2.12,-2.24,1.7430,0.0950,2.3740,1.4320,2.3980,0
18216,0.1266,-0.0115,0.3078,0.0287,-0.0151,0.0200,-0.31,0.29,0.09,0,3.732,-2.046,-10.791,-0.172,0.008,-0.007,1.004,0.000,0.000,0.000,0.3120,-1,-2,-0.68,-1.92,1.18,0.1142,-0.0458,0.3100,0.1143,-0.0080,0.3000,0.2610,-0.98,-2.51,-2.70,1.7410,0.0980,0.0000,1.4400,2.3970,0
18268,0.1318,-0.0134,0.3107,0.0364,-0.0150,0.0296,-0.47,0.76,0.09,0,3.727,-1.113,-6.569,-0.965,0.002,-0.015,0.994,0.000,0.000,0.000,0.3100,0,0,-0.87,-2.42,0.96,0.1215,-0.0348,0.3126,0.1143,-0.0080,0.3000,0.2594,-1.11,-3.26,-2.67,1.7410,0.0980,0.0000,1.4400,2.3970,0
18318,0.1337,-0.0145,0.3115,0.0303,-0.0123,0.0252,-0.51,1.12,0.06,0,3.732,-0.765,-6.304,-1.829,0.005,-0.012,0.995,0.000,0.000,0.000,0.3130,1,0,-0.93,-2.76,0.92,0.1218,-0.0363,0.3130,0.1143,-0.0080,0.3000,0.2597,-1.07,-3.10,-1.89,1.7290,0.1020,2.2340,1.4400,2.3880,0
18370,0.1344,-0.0166,0.3132,0.0191,-0.0118,0.0244,-0.61,1.34,-0.01,0,3.727,0.152,-4.000,-1.885,0.006,-0.017,0.990,0.000,0.000,0.000,0.3160,0,0,-0.96,-3.07,0.83,0.1227,-0.0379,0.3141,0.1143,-0.0080,0.3000,0.2595,-1.19,-2.63,0.39,1.7290,0.1020,2.2340,1.4400,2.3880,0
18420,0.1425,-0.0158,0.3155,0.0261,-0.0035,0.0256,-0.61,1.50,-0.10,0,3.732,-0.568,-4.353,-1.886,0.012,-0.012,0.990,0.000,0.000,0.000,0.3160,0,0,-0.95,-3.28,0.74,0.1210,-0.0395,0.3155,0.1143,-0.0080,0.3000,0.2589,-0.74,-3.55,2.94,1.7210,0.0000,0.0000,1.4440,2.3920,0
18472,0.1435,-0.0159,0.3166,0.0133,0.0016,0.0205,-0.58,1.77,-0.18,0,3.727,0.423,-2.250,-1.677,0.009,-0.017,0.987,0.000,0.000,0.000,0.3160,0,0,-0.97,-3.50,0.65,0.1181,-0.0409,0.3162,0.1143,-0.0080,0.3000,0.2592,-0.50,-3.00,5.36,1.7210,0.0000,0.0000,1.4440,2.3920,0
18523,0.1450,-0.0153,0.3170,0.0016,0.0078,0.0124,-0.50,1.88,-0.26,0,3.732,1.722,2.223,-1.837,0.007,-0.012,0.988,0.000,0.000,0.000,0.3190,0,1,-0.94,-3.62,0.56,0.1140,-0.0424,0.3163,0.1143,-0.0080,0.3000,0.2600,-0.16,-2.55,7.75,1.7220,0.1080,0.0000,1.4350,2.3970,0
18575,0.1441,-0.0138,0.3183,-0.0155,0.0147,0.0096,-0.44,1.74,-0.36,0,3.727,5.495,4.567,-1.599,0.009,-0.010,0.989,0.000,0.000,0.000,0.3180,0,1,-0.89,-3.38,0.69,0.1291,-0.0383,0.3185,0.1143,-0.0080,0.3000,0.2601,0.28,-1.67,10.73,1.7220,0.1080,0.0000,1.4350,2.3970,0
18626,0.1438,-0.0117,0.3184,-0.0279,0.0218,0.0034,-0.24,1.51,-0.44,0,3.732,4.223,4.548,-1.241,0.006,-0.015,0.989,0.000,0.000,0.000,0.3160,-1,2,-0.60,-3.14,0.60,0.1260,-0.0384,0.3183,0.1143,-0.0080,0.3000,0.2607,0.76,-1.06,13.15,1.7190,0.1110,2.3570,1.4330,2.3910,0
18677,0.1424,-0.0103,0.3173,-0.0398,0.0245,-0.0067,-0.03,1.26,-0.54,0,3.721,4.825,4.825,-2.752,0.010,-0.013,0.991,0.000,0.000,0.000,0.3110,-2,0,-0.40,-2.92,0.58,0.1212,-0.0374,0.3172,0.1143,-0.0080,0.3000,0.2620,0.98,-0.39,16.07,1.7190,0.1110,2.3570,1.4330,2.3910,0
18729,0.1394,-0.0088,0.3139,-0.0520,0.0254,-0.0239,0.12,0.89,-0.66,0,3.721,5.803,6.248,-1.267,0.011,-0.012,1.002,0.000,0.000,0.000,0.3110,0,0,-0.17,-2.65,0.56,0.1188,-0.0348,0.3147,0.1143,-0.0080,0.3000,0.2645,1.12,0.40,19.66,1.7250,0.1080,0.0000,1.4200,2.3930,0
18779,0.1365,-0.0049,0.3115,-0.0600,0.0309,-0.0303,0.28,0.58,-0.74,0,3.716,1.680,5.922,-1.693,0.010,-0.015,1.008,0.000,0.000,0.000,0.3090,-1,3,0.13,-2.32,0.49,0.1133,-0.0343,0.3127,0.1143,-0.0080,0.3000,0.2657,1.65,0.97,22.20,1.7250,0.1080,0.0000,1.4200,2.3930,0
18831,0.1336,-0.0035,0.3091,-0.0644,0.0283,-0.0321,0.41,0.32,-0.83,0,3.721,3.229,6.096,-2.449,0.012,-0.012,1.013,0.000,0.000,0.000,0.3060,0,1,0.20,-2.00,0.49,0.1105,-0.0317,0.3110,0.1143,-0.0080,0.3000,0.2663,1.62,1.37,24.99,1.7350,0.0000,2.4190,1.4170,2.4030,0
18882,0.1277,-0.0017,0.3064,-0.0731,0.0262,-0.0329,0.58,0.03,-0.94,0,3.716,1.839,8.421,-1.586,0.006,-0.017,1.011,0.000,0.000,0.000,0.3050,0,5,0.37,-1.66,0.36,0.1062,-0.0316,0.3089,0.1143,-0.0080,0.3000,0.2669,1.64,2.18,28.33,1.7350,0.0000,2.4190,1.4170,2.4030,0
18934,0.1265,-0.0015,0.3046,-0.0675,0.0190,-0.0271,0.69,-0.36,-1.02,0,3.721,-0.229,3.832,-1.169,0.018,-0.012,1.021,0.000,0.000,0.000,0.3050,0,0,0.46,-1.28,0.31,0.0946,-0.0318,0.3068,0.1143,-0.0080,0.3000,0.2666,1.33,2.01,30.70,1.7300,0.1010,2.4980,1.4040,2.4000,0
18985,0.1215,-0.0006,0.3039,-0.0682,0.0131,-0.0162,0.68,-0.58,-1.09,0,3.716,0.225,1.859,-1.586,0.012,-0.009,1.024,0.000,0.000,0.000,0.3030,1,1,0.45,-1.08,0.25,0.0868,-0.0327,0.3060,0.1143,-0.0080,0.3000,0.2656,1.12,2.40,32.81,1.7300,0.1010,2.4980,1.4040,2.4000,0
19037,0.1172,-0.0005,0.3030,-0.0654,0.0061,-0.0080,0.68,-0.74,-1.16,0,3.721,-2.856,4.452,-0.879,0.008,-0.009,1.013,0.000,0.000,0.000,0.3000,0,1,0.47,-0.88,0.06,0.0924,-0.0343,0.3066,0.1143,-0.0080,0.3000,0.2649,0.80,2.57,34.69,1.7390,0.1000,0.0000,1.4020,2.4010,0
19089,0.1163,0.0000,0.3015,-0.0538,0.0011,-0.0052,0.56,-0.93,-1.20,0,3.716,-3.344,1.067,-0.744,0.005,-0.014,1.015,0.000,0.000,0.000,0.3030,0,0,0.31,-0.63,0.01,0.0888,-0.0350,0.3053,0.1143,-0.0080,0.3000,0.2649,0.60,2.10,35.89,1.7390,0.1000,0.0000,1.4020,2.4010,0
19141,0.1108,-0.0007,0.3022,-0.0528,-0.0054,0.0063,0.45,-1.01,-1.20,0,3.727,-2.057,-0.469,0.020,0.007,-0.014,1.014,0.000,0.000,0.000,0.3020,0,1,0.14,-0.58,-0.03,0.0839,-0.0371,0.3055,0.1143,-0.0080,0.3000,0.2635,0.25,2.45,36.01,1.7440,0.0000,2.4250,1.4040,2.3980,0
19193,0.1097,-0.0022,0.3025,-0.0411,-0.0123,0.0129,0.38,-1.01,-1.22,0,3.716,-4.042,1.240,-0.163,0.006,-0.007,1.009,0.000,0.000,0.000,0.3040,0,0,-0.01,-0.55,-0.10,0.0862,-0.0340,0.3060,0.1143,-0.0080,0.3000,0.2627,-0.18,1.98,36.59,1.7440,0.0000,2.4250,1.4040,2.3980,0
19243,0.1102,-0.0033,0.3039,-0.0269,-0.0164,0.0214,0.24,-1.08,-1.22,0,3.727,-3.759,-2.410,-0.737,0.009,-0.008,1.004,0.000,0.000,0.000,0.3030,1,0,-0.22,-0.48,-0.11,0.0829,-0.0354,0.3067,0.1143,-0.0080,0.3000,0.2615,-0.45,1.28,36.50,1.7460,0.0000,2.4070,1.4020,2.4030,0
19295,0.1090,-0.0058,0.3044,-0.0177,-0.0226,0.0214,0.09,-0.97,-1.22,0,3.716,-2.049,-4.015,0.402,0.006,-0.011,1.003,0.000,0.000,0.000,0.3010,0,-2,-0.41,-0.55,-0.19,0.0859,-0.0368,0.3070,0.1143,-0.0080,0.3000,0.2614,-0.92,0.94,36.58,1.7460,0.0000,2.4070,1.4020,2.4030,0
19346,0.1080,-0.0063,0.3037,-0.0103,-0.0220,0.0143,0.00,-0.85,-1.22,0,3.721,-4.352,-3.104,0.325,0.009,-0.014,1.004,0.000,0.000,0.000,0.3030,1,0,-0.52,-0.73,-0.20,0.0885,-0.0374,0.3064,0.1143,-0.0080,0.3000,0.2623,-0.93,0.66,36.57,1.7470,0.0000,0.0000,1.4080,2.3980,0
19398,0.1099,-0.0105,0.3039,0.0015,-0.0289,0.0134,-0.18,-0.69,-1.20,0,3.716,-4.594,-5.493,-0.605,0.003,-0.015,1.001,0.000,0.000,0.000,0.3020,0,1,-0.74,-0.88,-0.18,0.0882,-0.0399,0.3065,0.1143,-0.0080,0.3000,0.2624,-1.55,-0.04,36.04,1.7470,0.0000,0.0000,1.4080,2.3980,0
19448,0.1103,-0.0127,0.3036,0.0078,-0.0291,0.0105,-0.39,-0.47,-1.17,0,3.727,-4.556,-5.659,0.750,0.003,-0.011,1.006,0.000,0.000,0.000,0.3060,1,-1,-0.99,-1.18,-0.21,0.0857,-0.0403,0.3061,0.1143,-0.0080,0.3000,0.2628,-1.72,-0.37,35.11,1.7460,0.1020,0.0000,1.4090,2.4020,0
19501,0.1107,-0.0122,0.3052,0.0111,-0.0211,0.0177,-0.63,-0.19,-1.14,0,3.716,-2.004,-3.475,1.484,0.003,-0.014,1.000,0.000,0.000,0.000,0.3040,0,1,-1.21,-1.43,-0.16,0.0873,-0.0430,0.3072,0.1143,-0.0080,0.3000,0.2617,-1.31,-0.55,34.25,1.7460,0.1020,0.0000,1.4090,2.4020,0
19553,0.1117,-0.0132,0.3054,0.0134,-0.0156,0.0158,-0.73,0.04,-1.10,0,3.727,2.759,-0.984,-0.221,0.004,-0.010,0.997,0.000,0.000,0.000,0.3130,1,-1,-1.33,-1.62,-0.09,0.0845,-0.0432,0.3072,0.1143,-0.0080,0.3000,0.2618,-1.12,-0.73,32.89,1.7430,0.1040,0.0000,1.4120,2.3900,0
19605,0.1183,-0.0124,0.3097,0.0267,-0.0060,0.0307,-0.70,0.09,-1.06,0,3.716,3.726,-8.923,0.522,0.007,-0.010,0.993,0.000,0.000,0.000,0.3090,-1,0,-1.17,-1.64,-0.06,0.0865,-0.0459,0.3101,0.1143,-0.0080,0.3000,0.2594,-0.61,-1.84,31.80,1.7430,0.1040,0.0000,1.4120,2.3900,0
19657,0.1182,-0.0118,0.3106,0.0229,0.0016,0.0270,-0.59,0.34,-1.05,0,3.721,2.857,-4.276,0.546,0.008,-0.012,0.994,0.000,0.000,0.000,0.3090,0,-2,-1.00,-2.09,-0.02,0.0861,-0.0435,0.3107,0.1143,-0.0080,0.3000,0.2597,-0.21,-1.65,31.53,1.7360,0.1030,0.0000,1.4220,2.3880,0
19709,0.1194,-0.0100,0.3110,0.0195,0.0103,0.0206,-0.45,0.66,-1.04,0,3.721,2.839,0.351,0.391,0.004,-0.015,0.989,0.000,0.000,0.000,0.3140,-1,0,-0.85,-2.26,0.07,0.0914,-0.0436,0.3112,0.1143,-0.0080,0.3000,0.2603,0.34,-1.57,31.12,1.7360,0.1030,0.0000,1.4220,2.3880,0
19761,0.1223,-0.0085,0.3132,0.0185,0.0161,0.0224,-0.25,0.71,-1.04,0,3.727,3.265,-0.862,0.020,0.006,-0.011,0.994,0.000,0.000,0.000,0.3130,0,-1,-0.73,-2.23,0.12,0.0912,-0.0409,0.3125,0.1143,-0.0080,0.3000,0.2597,0.72,-1.74,31.22,1.7390,0.1090,0.0000,1.4340,2.3850,0
19812,0.1189,-0.0071,0.3141,0.0029,0.0191,0.0183,-0.05,0.77,-1.03,0,3.716,2.798,0.540,0.284,0.007,-0.015,0.991,0.000,0.000,0.000,0.3140,-1,-1,-0.55,-2.24,0.15,0.0940,-0.0409,0.3132,0.1143,-0.0080,0.3000,0.2599,0.96,-0.75,30.77,1.7390,0.1090,0.0000,1.4340,2.3850,0
19863,0.1227,-0.0028,0.3147,0.0047,0.0270,0.0138,0.12,0.81,-1.00,0,3.727,5.626,0.950,0.867,0.006,-0.014,0.993,0.000,0.000,0.000,0.3150,-1,0,-0.43,-2.19,0.21,0.0968,-0.0382,0.3138,0.1143,-0.0080,0.3000,0.2603,1.64,-1.10,30.00,1.7350,0.1080,2.4400,1.4220,2.3890,0
19915,0.1220,-0.0026,0.3154,-0.0038,0.0233,0.0097,0.38,0.76,-0.95,0,3.716,4.721,3.723,0.729,0.007,-0.007,0.991,0.000,0.000,0.000,0.3160,-1,-1,-0.16,-2.13,0.28,0.0966,-0.0353,0.3143,0.1143,-0.0080,0.3000,0.2606,1.49,-0.65,28.40,1.7350,0.1080,2.4400,1.4220,2.3890,0
19966,0.1225,-0.0001,0.3160,-0.0081,0.0229,0.0075,0.59,0.62,-0.90,0,3.727,3.951,3.204,1.538,0.009,-0.015,0.996,0.000,0.000,0.000,0.3190,-1,0,0.07,-1.90,0.36,0.0996,-0.0324,0.3148,0.1143,-0.0080,0.3000,0.2607,1.64,-0.48,27.02,1.7390,0.1110,2.5550,1.4240,2.3930,0
20017,0.1223,0.0039,0.3177,-0.0127,0.0247,0.0113,0.67,0.55,-0.82,0,3.716,2.699,2.411,2.156,0.009,-0.012,0.990,0.000,0.000,0.000,0.3150,-1,0,0.26,-1.72,0.46,0.0995,-0.0294,0.3161,0.1143,-0.0080,0.3000,0.2600,2.02,-0.25,24.48,1.7390,0.1110,2.5550,1.4240,2.3930,0
20068,0.1209,0.0056,0.3168,-0.0188,0.0202,0.0016,0.80,0.46,-0.71,0,3.721,2.631,3.391,2.571,0.009,-0.014,0.996,0.000,0.000,0.000,0.3180,0,1,0.38,-1.59,0.59,0.0995,-0.0263,0.3156,0.1143,-0.0080,0.3000,0.2612,1.92,0.14,21.16,1.7410,0.1100,2.5650,1.4220,2.3890,0
20119,0.1203,0.0063,0.3173,-0.0216,0.0125,0.0002,0.98,0.26,-0.58,0,3.711,1.078,0.941,2.229,0.007,-0.014,0.997,0.000,0.000,0.000,0.3110,0,0,0.51,-1.42,0.71,0.0963,-0.0263,0.3160,0.1143,-0.0080,0.3000,0.2613,1.60,0.32,17.30,1.7410,0.1100,2.5650,1.4220,2.3890,0
20170,0.1201,0.0072,0.3141,-0.0217,0.0048,-0.0163,1.08,0.16,-0.45,0,3.721,-3.935,1.430,2.270,0.011,-0.013,1.000,0.000,0.000,0.000,0.3140,0,0,0.57,-1.37,0.83,0.0934,-0.0263,0.3141,0.1143,-0.0080,0.3000,0.2637,1.28,0.33,13.40,1.7480,0.1050,2.6310,1.4220,2.3980,0
20221,0.1189,0.0070,0.3133,-0.0232,-0.0047,-0.0181,0.91,0.09,-0.31,0,3.711,-1.365,0.827,3.154,0.013,-0.010,1.005,0.000,0.000,0.000,0.3130,0,0,0.36,-1.30,0.95,0.0901,-0.0269,0.3136,0.1143,-0.0080,0.3000,0.2640,0.83,0.49,9.44,1.7480,0.1050,2.6310,1.4220,2.3980,0
20272,0.1170,0.0062,0.3125,-0.0255,-0.0131,-0.0163,0.79,-0.02,-0.17,0,3.716,-3.032,0.611,3.611,0.010,-0.013,1.007,0.000,0.000,0.000,0.3090,0,0,0.29,-1.26,1.11,0.0866,-0.0279,0.3130,0.1143,-0.0080,0.3000,0.2640,0.38,0.73,5.23,1.7500,0.1000,2.5250,1.4340,2.3900,0
