time_ms,vel_x,vel_y,vel_z,roll,pitch,yaw,range_z,gyro_x,gyro_y,gyro_z,ekf_x,ekf_y,acc_x,acc_y,acc_z,ref_x,ref_y,ref_z,est_x,est_y
3216,-0.0364,0.0012,0.0014,-0.41,-0.57,0.48,0.154,-1.701,0.615,-0.890,-0.0658,-0.0183,0.0051,-0.0139,0.9996,0.0000,0.0000,0.2200,-0.0065,-0.0401
3226,-0.0382,0.0019,0.0016,-0.41,-0.55,0.47,0.154,-1.585,1.538,-0.232,-0.0665,-0.0178,0.0059,-0.0157,1.0019,0.0000,0.0000,0.2200,-0.0069,-0.0401
3238,-0.0355,0.0012,-0.0021,-0.41,-0.56,0.46,0.154,-1.160,1.509,-0.324,-0.0663,-0.0178,0.0066,-0.0130,1.0039,0.0000,0.0000,0.2200,-0.0072,-0.0401
3247,-0.0357,0.0035,-0.0019,-0.44,-0.56,0.45,0.154,-1.397,0.533,-0.116,-0.0663,-0.0181,0.0042,-0.0093,1.0060,0.0000,0.0000,0.2200,-0.0076,-0.0400
3257,-0.0330,0.0058,-0.0017,-0.47,-0.58,0.44,0.155,-1.947,-0.237,0.273,-0.0666,-0.0180,0.0014,-0.0098,1.0079,0.0000,0.0000,0.2200,-0.0079,-0.0400
3267,-0.0318,0.0050,-0.0017,-0.47,-0.60,0.44,0.155,-2.705,0.670,-0.276,-0.0669,-0.0180,0.0050,-0.0140,1.0032,0.0000,0.0000,0.2200,-0.0082,-0.0399
3276,-0.0294,0.0045,-0.0013,-0.49,-0.62,0.44,0.155,-0.668,0.506,-0.794,-0.0668,-0.0176,0.0079,-0.0176,1.0014,0.0000,0.0000,0.2200,-0.0085,-0.0399
3287,-0.0284,0.0054,-0.0009,-0.50,-0.63,0.44,0.155,0.955,1.621,-0.642,-0.0671,-0.0180,0.0072,-0.0146,1.0047,0.0000,0.0000,0.2200,-0.0088,-0.0398
3296,-0.0274,0.0063,-0.0002,-0.52,-0.63,0.43,0.155,1.712,0.254,-0.852,-0.0679,-0.0192,0.0071,-0.0125,1.0047,0.0000,0.0000,0.2200,-0.0091,-0.0398
3306,-0.0250,0.0085,0.0005,-0.54,-0.64,0.43,0.156,1.479,-0.038,-0.706,-0.0681,-0.0192,0.0069,-0.0097,1.0046,0.0000,0.0000,0.2200,-0.0093,-0.0397
3317,-0.0241,0.0074,0.0008,-0.53,-0.64,0.43,0.156,4.035,0.583,-0.256,-0.0681,-0.0185,0.0065,-0.0114,1.0066,0.0000,0.0000,0.2200,-0.0096,-0.0396
3326,-0.0249,0.0036,0.0010,-0.50,-0.63,0.42,0.156,2.091,-1.118,-0.084,-0.0681,-0.0189,0.0075,-0.0112,1.0091,0.0000,0.0000,0.2200,-0.0098,-0.0396
3337,-0.0238,0.0045,0.0037,-0.48,-0.63,0.41,0.156,2.141,-1.179,-0.828,-0.0681,-0.0194,0.0078,-0.0117,1.0079,0.0000,0.0000,0.2200,-0.0101,-0.0395
3346,-0.0216,0.0077,0.0041,-0.48,-0.64,0.41,0.156,0.205,-0.992,-1.140,-0.0682,-0.0193,0.0092,-0.0101,1.0047,0.0000,0.0000,0.2200,-0.0103,-0.0394
3356,-0.0197,0.0066,0.0045,-0.44,-0.64,0.41,0.155,-0.299,-0.417,-1.088,-0.0690,-0.0186,0.0068,-0.0104,1.0029,0.0000,0.0000,0.2200,-0.0105,-0.0394
3366,-0.0178,0.0054,0.0052,-0.41,-0.64,0.41,0.155,-0.944,-0.255,-1.417,-0.0692,-0.0185,0.0059,-0.0103,1.0074,0.0000,0.0000,0.2200,-0.0107,-0.0393
3376,-0.0167,0.0061,0.0047,-0.40,-0.62,0.40,0.155,-1.389,-0.338,-1.057,-0.0700,-0.0181,0.0080,-0.0119,1.0052,0.0000,0.0000,0.2200,-0.0108,-0.0393
3387,-0.0179,0.0095,0.0055,-0.43,-0.60,0.38,0.155,-2.459,0.275,-0.761,-0.0702,-0.0179,0.0084,-0.0103,1.0041,0.0000,0.0000,0.2200,-0.0110,-0.0392
3396,-0.0169,0.0103,0.0059,-0.43,-0.59,0.37,0.155,-1.830,0.022,-0.983,-0.0707,-0.0180,0.0055,-0.0138,1.0062,0.0000,0.0000,0.2200,-0.0112,-0.0391
3406,-0.0182,0.0122,0.0063,-0.45,-0.57,0.36,0.155,-1.129,-0.221,-1.100,-0.0703,-0.0180,0.0037,-0.0151,1.0063,0.0000,0.0000,0.2200,-0.0114,-0.0389
3416,-0.0164,0.0141,0.0070,-0.48,-0.57,0.35,0.155,-1.635,-0.912,-1.538,-0.0705,-0.0179,0.0054,-0.0102,1.0046,0.0000,0.0000,0.2200,-0.0115,-0.0388
3427,-0.0177,0.0130,0.0075,-0.48,-0.56,0.34,0.155,1.194,-1.230,-1.392,-0.0706,-0.0177,0.0050,-0.0042,1.0031,0.0000,0.0000,0.2200,-0.0117,-0.0387
3436,-0.0144,0.0135,0.0065,-0.50,-0.57,0.34,0.155,1.544,-0.063,-1.423,-0.0707,-0.0176,0.0038,-0.0057,1.0038,0.0000,0.0000,0.2200,-0.0118,-0.0385
3446,-0.0135,0.0143,0.0071,-0.51,-0.57,0.32,0.155,-1.245,-1.683,-1.478,-0.0709,-0.0174,0.0038,-0.0146,1.0032,0.0000,0.0000,0.2200,-0.0120,-0.0384
3456,-0.0125,0.0152,0.0077,-0.51,-0.57,0.31,0.151,-1.288,-1.037,-1.590,-0.0713,-0.0175,0.0047,-0.0110,1.0058,0.0000,0.0000,0.2200,-0.0121,-0.0382
3466,-0.0115,0.0161,0.0082,-0.50,-0.57,0.29,0.151,-1.518,-1.881,-2.356,-0.0709,-0.0175,0.0041,-0.0066,1.0067,0.0000,0.0000,0.2200,-0.0122,-0.0381
3476,-0.0106,0.0169,-0.0019,-0.50,-0.56,0.28,0.151,-0.634,-1.635,-2.242,-0.0709,-0.0173,0.0046,-0.0075,1.0052,0.0000,0.0000,0.2200,-0.0123,-0.0379
3486,-0.0109,0.0171,-0.0016,-0.50,-0.54,0.26,0.151,1.561,-1.430,-1.193,-0.0710,-0.0171,0.0082,-0.0057,1.0067,0.0000,0.0000,0.2200,-0.0124,-0.0377
3496,-0.0079,0.0174,-0.0012,-0.52,-0.54,0.25,0.151,2.171,-1.217,-2.141,-0.0711,-0.0169,0.0063,-0.0102,1.0068,0.0000,0.0000,0.2200,-0.0125,-0.0376
3506,-0.0069,0.0183,-0.0007,-0.53,-0.52,0.22,0.152,3.050,-0.732,-2.294,-0.0716,-0.0172,0.0050,-0.0078,1.0064,0.0000,0.0000,0.2200,-0.0126,-0.0374
3516,-0.0060,0.0193,0.0000,-0.52,-0.50,0.20,0.152,3.411,-0.531,-2.218,-0.0706,-0.0169,0.0053,-0.0128,1.0064,0.0000,0.0000,0.2200,-0.0126,-0.0372
3526,-0.0051,0.0202,0.0006,-0.50,-0.49,0.19,0.152,1.443,0.381,-1.753,-0.0706,-0.0167,0.0056,-0.0146,1.0052,0.0000,0.0000,0.2200,-0.0127,-0.0370
3536,-0.0059,0.0193,-0.0026,-0.47,-0.47,0.17,0.152,2.045,-0.592,-2.257,-0.0706,-0.0174,0.0051,-0.0146,1.0053,0.0000,0.0000,0.2200,-0.0127,-0.0368
3546,-0.0011,0.0205,-0.0019,-0.45,-0.49,0.15,0.152,0.721,-0.896,-2.156,-0.0716,-0.0165,0.0058,-0.0115,1.0024,0.0000,0.0000,0.2200,-0.0128,-0.0366
3556,-0.0003,0.0213,-0.0012,-0.43,-0.49,0.13,0.155,-1.472,-0.952,-2.274,-0.0717,-0.0163,0.0041,-0.0105,1.0023,0.0000,0.0000,0.2200,-0.0128,-0.0364
3566,0.0005,0.0186,-0.0005,-0.38,-0.49,0.11,0.155,-1.409,-0.792,-1.930,-0.0712,-0.0154,0.0071,-0.0064,1.0061,0.0000,0.0000,0.2200,-0.0128,-0.0362
3576,-0.0024,0.0219,0.0046,-0.40,-0.46,0.09,0.155,-2.485,-0.793,-1.919,-0.0712,-0.0151,0.0042,-0.0064,1.0093,0.0000,0.0000,0.2200,-0.0128,-0.0360
3586,-0.0016,0.0226,0.0051,-0.40,-0.45,0.06,0.155,-2.899,-1.635,-2.290,-0.0708,-0.0154,0.0048,-0.0084,1.0099,0.0000,0.0000,0.2200,-0.0128,-0.0357
3596,0.0009,0.0257,0.0054,-0.43,-0.45,0.04,0.155,-0.668,-0.442,-2.555,-0.0708,-0.0152,0.0060,-0.0097,1.0099,0.0000,0.0000,0.2200,-0.0128,-0.0355
3607,0.0016,0.0219,0.0057,-0.42,-0.44,0.03,0.155,-0.099,-1.124,-2.412,-0.0718,-0.0148,0.0068,-0.0119,1.0059,0.0000,0.0000,0.2200,-0.0128,-0.0353
3616,0.0038,0.0253,0.0063,-0.47,-0.44,0.00,0.155,1.149,-0.537,-3.407,-0.0718,-0.0145,0.0046,-0.0109,1.0078,0.0000,0.0000,0.2200,-0.0127,-0.0350
3626,0.0046,0.0261,0.0072,-0.48,-0.43,-0.02,0.155,0.786,0.577,-2.760,-0.0703,-0.0147,0.0031,-0.0089,1.0074,0.0000,0.0000,0.2200,-0.0127,-0.0347
3636,0.0014,0.0274,0.0103,-0.49,-0.39,-0.05,0.155,1.616,0.572,-1.196,-0.0703,-0.0145,0.0057,-0.0119,1.0062,0.0000,0.0000,0.2200,-0.0127,-0.0345
3646,0.0071,0.0266,0.0111,-0.46,-0.43,-0.07,0.155,3.271,-0.257,-2.335,-0.0708,-0.0127,0.0061,-0.0112,1.0043,0.0000,0.0000,0.2200,-0.0126,-0.0342
3656,0.0079,0.0274,0.0117,-0.45,-0.43,-0.10,0.153,1.156,-0.705,-2.112,-0.0714,-0.0130,0.0047,-0.0140,1.0041,0.0000,0.0000,0.2200,-0.0125,-0.0339
3666,0.0086,0.0281,0.0124,-0.43,-0.44,-0.12,0.153,-0.096,-0.648,-1.784,-0.0710,-0.0132,0.0053,-0.0126,1.0055,0.0000,0.0000,0.2200,-0.0124,-0.0337
3676,0.0070,0.0339,0.0084,-0.45,-0.43,-0.15,0.153,-0.127,0.591,-2.090,-0.0705,-0.0133,0.0061,-0.0114,1.0035,0.0000,0.0000,0.2200,-0.0124,-0.0333
3686,0.0055,0.0327,0.0090,-0.42,-0.41,-0.16,0.153,0.751,0.872,-2.812,-0.0696,-0.0126,0.0062,-0.0080,1.0049,0.0000,0.0000,0.2200,-0.0123,-0.0330
3696,0.0076,0.0317,0.0094,-0.39,-0.42,-0.18,0.153,1.220,0.657,-3.690,-0.0701,-0.0123,0.0031,-0.0086,1.0055,0.0000,0.0000,0.2200,-0.0122,-0.0327
3706,0.0097,0.0306,0.0098,-0.38,-0.42,-0.20,0.155,-0.045,2.546,-2.697,-0.0705,-0.0125,0.0020,-0.0124,1.0038,0.0000,0.0000,0.2200,-0.0121,-0.0324
3716,0.0133,0.0329,0.0103,-0.39,-0.45,-0.23,0.155,1.429,2.372,-2.524,-0.0705,-0.0117,0.0067,-0.0118,1.0012,0.0000,0.0000,0.2200,-0.0120,-0.0320
3726,0.0119,0.0334,0.0107,-0.38,-0.44,-0.26,0.155,0.517,1.948,-1.801,-0.0700,-0.0128,0.0058,-0.0091,1.0010,0.0000,0.0000,0.2200,-0.0119,-0.0317
3736,0.0108,0.0324,0.0119,-0.36,-0.45,-0.29,0.155,3.539,0.879,-2.998,-0.0700,-0.0121,0.0042,-0.0093,1.0020,0.0000,0.0000,0.2200,-0.0118,-0.0314
3746,0.0113,0.0344,0.0124,-0.37,-0.47,-0.32,0.155,2.912,0.420,-2.154,-0.0700,-0.0119,0.0011,-0.0091,1.0054,0.0000,0.0000,0.2200,-0.0117,-0.0310
3756,0.0134,0.0301,0.0128,-0.32,-0.50,-0.34,0.157,2.439,0.683,-2.310,-0.0705,-0.0117,0.0030,-0.0109,1.0061,0.0000,0.0000,0.2200,-0.0115,-0.0307
3766,0.0137,0.0320,0.0129,-0.31,-0.51,-0.37,0.157,1.556,-0.520,-2.538,-0.0693,-0.0106,0.0042,-0.0123,1.0046,0.0000,0.0000,0.2200,-0.0114,-0.0304
3776,0.0141,0.0322,0.0166,-0.28,-0.52,-0.39,0.157,-0.434,-1.973,-2.834,-0.0691,-0.0103,0.0013,-0.0136,1.0040,0.0000,0.0000,0.2200,-0.0112,-0.0301
3787,0.0129,0.0322,0.0168,-0.25,-0.50,-0.42,0.157,2.263,-2.378,-3.432,-0.0689,-0.0099,0.0007,-0.0134,1.0010,0.0000,0.0000,0.2200,-0.0111,-0.0298
3796,0.0175,0.0353,0.0174,-0.25,-0.52,-0.45,0.157,-2.886,-1.649,-2.408,-0.0691,-0.0095,0.0026,-0.0143,0.9985,0.0000,0.0000,0.2200,-0.0109,-0.0294
3806,0.0184,0.0357,0.0179,-0.25,-0.50,-0.48,0.157,-0.044,-2.815,-3.518,-0.0692,-0.0087,0.0066,-0.0147,0.9989,0.0000,0.0000,0.2200,-0.0108,-0.0291
3816,0.0193,0.0362,0.0183,-0.24,-0.49,-0.51,0.157,-0.110,-2.765,-3.611,-0.0685,-0.0093,0.0077,-0.0087,0.9990,0.0000,0.0000,0.2200,-0.0106,-0.0287
3827,0.0190,0.0367,0.0186,-0.25,-0.46,-0.53,0.157,-1.722,-2.347,-3.309,-0.0683,-0.0090,0.0063,-0.0096,0.9961,0.0000,0.0000,0.2200,-0.0104,-0.0283
3836,0.0186,0.0385,0.0185,-0.27,-0.43,-0.57,0.157,0.153,0.330,-2.575,-0.0679,-0.0091,0.0052,-0.0153,0.9998,0.0000,0.0000,0.2200,-0.0102,-0.0279
3846,0.0212,0.0356,0.0185,-0.25,-0.41,-0.60,0.157,1.514,-1.346,-2.496,-0.0676,-0.0093,0.0096,-0.0163,0.9997,0.0000,0.0000,0.2200,-0.0100,-0.0276
3856,0.0219,0.0360,0.0184,-0.26,-0.39,-0.63,0.160,2.636,-0.319,-2.622,-0.0668,-0.0094,0.0056,-0.0147,1.0006,0.0000,0.0000,0.2200,-0.0098,-0.0272
3866,0.0231,0.0348,0.0183,-0.25,-0.39,-0.66,0.160,2.020,0.012,-2.319,-0.0666,-0.0091,0.0011,-0.0081,1.0028,0.0000,0.0000,0.2200,-0.0095,-0.0269
3875,0.0241,0.0335,0.0227,-0.23,-0.38,-0.68,0.160,3.961,-0.761,-2.279,-0.0671,-0.0080,0.0064,-0.0098,1.0002,0.0000,0.0000,0.2200,-0.0093,-0.0265
3886,0.0267,0.0320,0.0227,-0.20,-0.38,-0.71,0.160,2.943,-0.262,-3.096,-0.0669,-0.0077,0.0017,-0.0115,0.9937,0.0000,0.0000,0.2200,-0.0090,-0.0262
3896,0.0273,0.0323,0.0227,-0.17,-0.38,-0.73,0.160,1.708,0.058,-1.843,-0.0659,-0.0049,0.0039,-0.0105,0.9963,0.0000,0.0000,0.2200,-0.0087,-0.0259
3906,0.0251,0.0353,0.0228,-0.16,-0.36,-0.75,0.161,4.815,-1.283,-2.613,-0.0656,-0.0045,0.0052,-0.0136,0.9976,0.0000,0.0000,0.2200,-0.0085,-0.0256
3916,0.0277,0.0366,0.0230,-0.13,-0.37,-0.79,0.161,-1.374,-1.544,-0.981,-0.0649,-0.0033,0.0044,-0.0138,0.9948,0.0000,0.0000,0.2200,-0.0082,-0.0252
3926,0.0288,0.0440,0.0228,-0.16,-0.37,-0.81,0.161,2.939,-2.143,-2.033,-0.0646,-0.0028,0.0039,-0.0149,0.9939,0.0000,0.0000,0.2200,-0.0079,-0.0247
3936,0.0295,0.0443,0.0245,-0.12,-0.36,-0.83,0.161,2.501,-1.484,-0.573,-0.0647,-0.0026,0.0014,-0.0097,0.9941,0.0000,0.0000,0.2200,-0.0076,-0.0243
3946,0.0317,0.0472,0.0241,-0.13,-0.35,-0.85,0.161,-0.364,-3.410,-1.827,-0.0644,-0.0021,0.0039,-0.0125,0.9946,0.0000,0.0000,0.2200,-0.0073,-0.0238
3956,0.0323,0.0474,0.0238,-0.11,-0.34,-0.86,0.164,3.574,-3.505,-2.161,-0.0630,-0.0026,0.0034,-0.0123,0.9922,0.0000,0.0000,0.2200,-0.0070,-0.0234
3966,0.0311,0.0468,0.0233,-0.10,-0.31,-0.87,0.164,4.227,-3.190,-2.051,-0.0626,-0.0022,0.0047,-0.0079,0.9940,0.0000,0.0000,0.2200,-0.0067,-0.0229
3976,0.0329,0.0448,0.0283,-0.06,-0.29,-0.89,0.164,-1.088,-2.957,-1.290,-0.0624,-0.0025,0.0033,-0.0056,0.9965,0.0000,0.0000,0.2200,-0.0064,-0.0224
3985,0.0361,0.0437,0.0278,-0.02,-0.27,-0.91,0.164,-1.135,-2.927,-1.130,-0.0626,-0.0012,-0.0004,-0.0100,0.9960,0.0000,0.0000,0.2200,-0.0060,-0.0220
3996,0.0360,0.0412,0.0273,0.02,-0.24,-0.92,0.164,1.267,-2.602,-1.012,-0.0623,-0.0008,0.0045,-0.0127,0.9969,0.0000,0.0000,0.2200,-0.0056,-0.0216
4005,0.0345,0.0440,0.0266,0.00,-0.20,-0.94,0.159,-0.516,-0.960,-1.310,-0.0621,-0.0002,0.0029,-0.0134,0.9961,0.0000,0.0000,0.2200,-0.0053,-0.0211
4016,0.0349,0.0440,0.0260,-0.01,-0.17,-0.95,0.159,1.006,-2.153,-0.842,-0.0618,0.0001,0.0043,-0.0099,0.9914,0.0000,0.0000,0.2200,-0.0049,-0.0207
4025,0.0348,0.0448,0.0257,0.00,-0.14,-0.96,0.159,0.775,-0.253,-1.032,-0.0619,0.0017,0.0096,-0.0120,0.9934,0.0000,0.0000,0.2200,-0.0046,-0.0203
4036,0.0347,0.0441,0.0132,0.01,-0.13,-0.97,0.159,3.073,-0.818,-0.631,-0.0616,0.0015,0.0064,-0.0080,0.9934,0.0000,0.0000,0.2200,-0.0042,-0.0198
4045,0.0350,0.0441,0.0129,0.02,-0.11,-0.98,0.159,1.640,0.367,-0.523,-0.0616,0.0022,0.0045,-0.0121,0.9919,0.0000,0.0000,0.2200,-0.0039,-0.0194
4056,0.0336,0.0482,0.0123,0.01,-0.09,-0.99,0.158,2.108,-0.153,-0.630,-0.0614,0.0019,0.0080,-0.0130,0.9909,0.0000,0.0000,0.2200,-0.0036,-0.0189
4065,0.0336,0.0455,0.0116,0.05,-0.08,-0.99,0.158,3.644,0.789,-1.111,-0.0610,0.0020,0.0041,-0.0131,0.9927,0.0000,0.0000,0.2200,-0.0032,-0.0184
4076,0.0322,0.0460,0.0015,0.07,-0.07,-1.00,0.158,3.659,-1.474,-1.194,-0.0607,0.0022,0.0070,-0.0110,0.9987,0.0000,0.0000,0.2200,-0.0029,-0.0180
4085,0.0323,0.0435,0.0008,0.11,-0.07,-1.00,0.158,2.045,-1.407,-0.389,-0.0608,0.0025,0.0070,-0.0091,0.9983,0.0000,0.0000,0.2200,-0.0026,-0.0175
4096,0.0326,0.0423,-0.0000,0.14,-0.08,-1.02,0.158,0.694,-2.515,-1.425,-0.0605,0.0036,0.0031,-0.0136,0.9952,0.0000,0.0000,0.2200,-0.0023,-0.0171
4105,0.0326,0.0412,-0.0009,0.18,-0.08,-1.03,0.165,1.128,-4.433,-1.514,-0.0602,0.0039,0.0075,-0.0136,0.9975,0.0000,0.0000,0.2200,-0.0019,-0.0167
4117,0.0312,0.0403,-0.0014,0.22,-0.05,-1.04,0.165,2.447,-2.975,-0.567,-0.0596,0.0021,0.0041,-0.0134,0.9958,0.0000,0.0000,0.2200,-0.0016,-0.0163
4126,0.0311,0.0424,-0.0016,0.21,-0.02,-1.05,0.165,0.627,-2.591,-0.248,-0.0598,0.0028,0.0022,-0.0120,0.9957,0.0000,0.0000,0.2200,-0.0013,-0.0159
4136,0.0310,0.0416,0.0083,0.23,0.01,-1.06,0.165,0.178,-2.857,-0.654,-0.0595,0.0032,0.0027,-0.0096,0.9983,0.0000,0.0000,0.2200,-0.0010,-0.0155
4145,0.0321,0.0334,0.0081,0.29,0.03,-1.07,0.165,0.852,-2.194,-0.181,-0.0583,0.0043,0.0023,-0.0123,1.0002,0.0000,0.0000,0.2200,-0.0007,-0.0151
4156,0.0304,0.0343,0.0078,0.28,0.08,-1.07,0.161,-2.423,-0.709,-0.405,-0.0580,0.0051,0.0017,-0.0142,0.9990,0.0000,0.0000,0.2200,-0.0004,-0.0148
4165,0.0303,0.0339,0.0073,0.28,0.11,-1.08,0.161,-2.222,-0.993,-0.648,-0.0577,0.0055,0.0028,-0.0139,0.9987,0.0000,0.0000,0.2200,-0.0001,-0.0145
4175,0.0329,0.0361,0.0029,0.27,0.11,-1.09,0.161,-1.237,-0.516,-1.190,-0.0578,0.0062,0.0020,-0.0131,0.9992,0.0000,0.0000,0.2200,0.0003,-0.0141
4185,0.0327,0.0373,0.0028,0.25,0.12,-1.09,0.161,0.099,-1.494,-0.502,-0.0575,0.0070,0.0010,-0.0112,1.0005,0.0000,0.0000,0.2200,0.0006,-0.0137
4195,0.0325,0.0368,0.0027,0.22,0.13,-1.10,0.161,-0.770,-0.766,-0.079,-0.0572,0.0073,0.0057,-0.0086,1.0004,0.0000,0.0000,0.2200,0.0009,-0.0134
4206,0.0307,0.0379,0.0026,0.20,0.15,-1.10,0.162,-1.782,0.193,-0.252,-0.0568,0.0073,0.0048,-0.0080,0.9986,0.0000,0.0000,0.2200,0.0012,-0.0130
4215,0.0305,0.0388,0.0024,0.19,0.16,-1.11,0.162,-0.615,0.805,-0.124,-0.0569,0.0076,0.0037,-0.0089,0.9980,0.0000,0.0000,0.2200,0.0015,-0.0126
4225,0.0303,0.0385,0.0024,0.18,0.17,-1.11,0.162,0.855,0.328,-0.751,-0.0566,0.0080,0.0050,-0.0149,0.9965,0.0000,0.0000,0.2200,0.0018,-0.0122
4235,0.0301,0.0364,0.0018,0.18,0.16,-1.11,0.162,0.121,1.154,-0.420,-0.0562,0.0083,0.0050,-0.0086,0.9974,0.0000,0.0000,0.2200,0.0021,-0.0118
4245,0.0286,0.0361,0.0018,0.17,0.16,-1.11,0.162,0.973,1.785,-0.438,-0.0558,0.0081,0.0054,-0.0104,0.9959,0.0000,0.0000,0.2200,0.0024,-0.0115
4256,0.0283,0.0358,0.0016,0.18,0.16,-1.11,0.161,1.675,0.991,-0.365,-0.0555,0.0085,0.0070,-0.0104,0.9992,0.0000,0.0000,0.2200,0.0027,-0.0111
4266,0.0284,0.0352,0.0013,0.19,0.15,-1.12,0.161,1.200,1.968,0.703,-0.0555,0.0092,0.0049,-0.0077,1.0004,0.0000,0.0000,0.2200,0.0030,-0.0108
4276,0.0286,0.0332,-0.0015,0.20,0.13,-1.12,0.161,2.016,0.209,-0.623,-0.0551,0.0090,0.0056,-0.0129,1.0005,0.0000,0.0000,0.2200,0.0033,-0.0104
4285,0.0284,0.0328,-0.0017,0.22,0.11,-1.12,0.161,1.105,0.981,0.846,-0.0543,0.0084,0.0069,-0.0147,1.0039,0.0000,0.0000,0.2200,0.0036,-0.0101
4295,0.0272,0.0340,-0.0021,0.21,0.10,-1.12,0.161,2.510,-0.708,1.157,-0.0540,0.0087,0.0041,-0.0101,1.0022,0.0000,0.0000,0.2200,0.0038,-0.0098
4305,0.0273,0.0315,-0.0021,0.26,0.09,-1.12,0.161,1.104,-1.659,1.019,-0.0541,0.0099,0.0048,-0.0083,1.0012,0.0000,0.0000,0.2200,0.0041,-0.0095
4315,0.0290,0.0279,-0.0021,0.28,0.07,-1.12,0.161,-0.647,-1.220,1.096,-0.0538,0.0098,0.0067,-0.0102,0.9983,0.0000,0.0000,0.2200,0.0044,-0.0092
4325,0.0289,0.0275,-0.0020,0.30,0.07,-1.11,0.161,-0.927,-1.262,2.474,-0.0540,0.0102,0.0106,-0.0176,1.0001,0.0000,0.0000,0.2200,0.0047,-0.0089
4335,0.0272,0.0303,-0.0030,0.30,0.09,-1.10,0.161,2.665,-1.540,2.509,-0.0537,0.0100,0.0066,-0.0124,0.9970,0.0000,0.0000,0.2200,0.0049,-0.0086
4345,0.0271,0.0282,-0.0028,0.31,0.10,-1.09,0.161,2.034,-2.209,2.435,-0.0538,0.0103,0.0050,-0.0123,1.0001,0.0000,0.0000,0.2200,0.0052,-0.0083
4355,0.0254,0.0280,-0.0028,0.31,0.13,-1.07,0.160,0.619,-1.475,1.587,-0.0535,0.0106,0.0047,-0.0085,1.0016,0.0000,0.0000,0.2200,0.0055,-0.0080
4366,0.0254,0.0257,-0.0029,0.34,0.13,-1.05,0.160,-2.271,-3.529,2.261,-0.0533,0.0106,0.0020,-0.0090,1.0021,0.0000,0.0000,0.2200,0.0057,-0.0078
4376,0.0237,0.0253,-0.0057,0.36,0.16,-1.02,0.160,-4.112,-2.451,1.231,-0.0530,0.0108,0.0014,-0.0077,1.0009,0.0000,0.0000,0.2200,0.0060,-0.0075
4385,0.0237,0.0250,-0.0059,0.36,0.18,-1.00,0.160,-1.568,-1.966,1.241,-0.0532,0.0122,0.0013,-0.0116,1.0022,0.0000,0.0000,0.2200,0.0062,-0.0073
4395,0.0235,0.0234,-0.0059,0.36,0.20,-0.98,0.160,-2.817,0.016,1.427,-0.0532,0.0118,0.0047,-0.0135,0.9998,0.0000,0.0000,0.2200,0.0064,-0.0070
4406,0.0218,0.0267,-0.0058,0.30,0.24,-0.97,0.161,-1.153,-1.157,2.314,-0.0533,0.0122,0.0056,-0.0090,1.0044,0.0000,0.0000,0.2200,0.0067,-0.0068
4415,0.0214,0.0262,-0.0056,0.28,0.26,-0.95,0.161,-2.083,1.090,2.654,-0.0531,0.0124,0.0042,-0.0083,1.0058,0.0000,0.0000,0.2200,0.0069,-0.0065
4427,0.0199,0.0233,-0.0053,0.27,0.27,-0.94,0.161,0.061,0.550,2.392,-0.0527,0.0124,0.0039,-0.0069,1.0037,0.0000,0.0000,0.2200,0.0071,-0.0063
4435,0.0184,0.0235,-0.0038,0.25,0.29,-0.92,0.161,0.878,1.298,2.702,-0.0525,0.0126,0.0035,-0.0076,1.0007,0.0000,0.0000,0.2200,0.0073,-0.0060
4445,0.0179,0.0231,-0.0037,0.23,0.28,-0.89,0.161,-0.835,0.978,3.007,-0.0526,0.0130,0.0030,-0.0073,1.0006,0.0000,0.0000,0.2200,0.0074,-0.0058
4455,0.0182,0.0216,-0.0032,0.24,0.27,-0.87,0.161,2.018,0.493,2.085,-0.0524,0.0132,0.0044,-0.0070,1.0062,0.0000,0.0000,0.2200,0.0076,-0.0056
4465,0.0177,0.0212,-0.0027,0.25,0.26,-0.84,0.161,3.133,1.051,2.288,-0.0522,0.0134,0.0056,-0.0098,1.0055,0.0000,0.0000,0.2200,0.0078,-0.0054
4475,0.0166,0.0214,-0.0014,0.24,0.25,-0.81,0.161,2.680,0.125,2.519,-0.0521,0.0136,0.0058,-0.0120,1.0016,0.0000,0.0000,0.2200,0.0080,-0.0052
4485,0.0161,0.0210,-0.0014,0.25,0.24,-0.79,0.161,5.539,-0.165,1.800,-0.0521,0.0148,0.0028,-0.0123,1.0045,0.0000,0.0000,0.2200,0.0081,-0.0050
4495,0.0157,0.0206,-0.0012,0.28,0.24,-0.77,0.161,2.352,-2.504,1.866,-0.0518,0.0146,0.0052,-0.0071,1.0052,0.0000,0.0000,0.2200,0.0083,-0.0048
4505,0.0153,0.0201,-0.0004,0.31,0.24,-0.74,0.157,1.004,-2.531,1.642,-0.0517,0.0148,0.0070,-0.0065,1.0003,0.0000,0.0000,0.2200,0.0084,-0.0046
4515,0.0141,0.0230,-0.0001,0.33,0.25,-0.72,0.157,1.874,-2.869,1.255,-0.0515,0.0150,0.0043,-0.0112,1.0028,0.0000,0.0000,0.2200,0.0086,-0.0043
4525,0.0142,0.0210,0.0002,0.37,0.27,-0.71,0.157,0.619,-2.323,1.420,-0.0514,0.0152,0.0055,-0.0122,1.0036,0.0000,0.0000,0.2200,0.0087,-0.0041
