time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw,range_z,flow_dx,flow_dy,mekf_roll,mekf_pitch,mekf_yaw,mekf_x,mekf_y,mekf_z,our_ref_x,our_ref_y,our_ref_z,our_thrust,our_roll_cmd,our_pitch_cmd,our_yaw_rate_cmd,multi_front,multi_back,multi_left,multi_right,multi_up,ai_feat_count,vo_x,vo_y,vo_sigma,pg_x,pg_y,lc_count,canfly,is_tumbled,ctrltarget_z,motor_m1req,ctrltarget_x,ctrltarget_y,motor_m2req,motor_m3req,motor_m4req
3360,-0.0042,0.0083,0.0072,-0.0018,-0.0016,0.0056,-0.14,-0.63,0.12,0,4.091,-0.091,-0.019,-0.255,-0.011,-0.001,0.999,0.000,0.000,0.000,0.0060,5,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.1010,1.2860,1.1690,2.7020,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-0.0000,0.0004,0,0,0
3410,-0.0025,0.0092,0.0069,0.0080,0.0036,0.0024,-0.13,-0.70,0.12,0,4.096,0.034,0.076,-0.384,-0.013,-0.003,1.001,0.000,0.000,0.000,0.0080,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.1040,1.2860,1.1690,2.7060,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-0.0000,0.0004,0,0,0
3461,-0.0044,0.0081,0.0066,-0.0034,-0.0019,0.0006,-0.13,-0.61,0.12,0,4.091,-0.086,0.070,0.139,-0.011,-0.001,1.002,0.000,0.000,0.000,0.0090,-4,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.1040,1.2890,1.1660,2.7060,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-0.0000,0.0004,0,0,0
3512,-0.0034,0.0092,0.0074,0.0031,0.0042,0.0046,-0.21,-0.70,0.12,0,4.096,-0.371,-0.116,0.080,-0.012,-0.003,0.999,0.000,0.000,0.000,0.0100,0,2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.1030,1.2890,1.1660,2.7080,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-0.0000,0.0004,0,0,0
3563,-0.0038,0.0081,0.0091,-0.0004,-0.0025,0.0120,-0.13,-0.62,0.12,0,4.091,-0.079,-0.048,0.218,-0.010,-0.001,1.000,0.000,0.000,0.000,0.0070,-3,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.1030,1.2870,1.1690,2.7080,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-0.0000,0.0004,0,0,0
3615,-0.0040,0.0078,0.0097,-0.0013,-0.0035,0.0120,-0.15,-0.66,0.11,0,4.096,0.068,-0.002,-0.271,-0.013,-0.004,1.002,0.000,0.000,0.000,0.0070,-5,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.1040,1.2870,1.1690,2.7010,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-0.0000,0.0004,0,0,0
3666,-0.0040,0.0081,0.0081,-0.0017,-0.0026,0.0020,-0.18,-0.66,0.11,0,4.091,-0.028,-0.083,-0.174,-0.013,-0.003,1.000,0.000,0.000,0.000,0.0090,-4,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.1040,1.2830,1.1640,2.7010,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-0.0000,0.0004,0,0,0
3716,-0.0025,0.0091,0.0083,0.0067,0.0039,0.0028,-0.22,-0.70,0.11,0,4.096,-0.113,-0.021,-0.164,-0.012,-0.005,1.001,0.000,0.000,0.000,0.0070,-3,-6,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.1040,1.2830,1.1640,2.7070,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-0.0000,0.0004,0,0,0
3768,-0.0044,0.0085,0.0089,-0.0039,-0.0003,0.0053,-0.18,-0.67,0.11,0,4.091,-0.020,-0.148,-0.161,-0.011,-0.002,1.001,0.000,0.000,0.000,0.0040,3,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.1040,1.2860,1.1690,2.7070,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-0.0000,0.0004,0,0,0
3819,-0.0045,0.0100,0.0082,-0.0038,0.0079,0.0016,-0.18,-0.62,0.11,0,4.091,0.282,-0.058,-0.143,-0.012,-0.003,0.999,0.000,0.000,0.000,0.0060,-5,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.1040,1.2860,1.1690,2.7040,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-0.0000,0.0004,0,0,0
3871,0.0000,0.0000,0.4480,-0.0010,0.0011,0.0002,-0.09,-0.08,0.00,0,4.086,-0.081,0.061,-0.001,-0.011,-0.003,1.001,0.000,0.000,0.000,0.0060,0,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.1040,1.2800,1.1650,2.7040,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-0.0000,0.0004,0,0,0
3922,0.0003,0.0005,0.0061,0.0008,0.0063,0.0013,-0.12,-0.11,0.00,0,4.096,-0.034,0.088,-0.188,-0.009,-0.003,1.001,0.000,0.000,0.000,0.0080,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.1080,1.2800,1.1650,2.6920,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-0.0000,0.0004,0,0,0
3973,-0.0003,-0.0001,0.0069,-0.0092,-0.0037,0.0041,0.09,-0.02,0.00,0,4.091,-0.275,0.095,0.231,-0.013,-0.001,0.999,0.000,0.000,0.000,0.0040,0,8,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.1080,1.2840,1.1720,2.6920,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-0.0000,0.0004,0,0,0
4025,0.0012,0.0009,0.0071,0.0069,0.0070,0.0039,-0.19,-0.12,0.00,0,4.091,0.120,0.050,-0.063,-0.013,-0.004,1.001,0.000,0.000,0.000,0.0060,1,-5,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.1070,1.2840,1.1720,2.7070,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-0.0000,0.0004,0,0,0
4077,-0.0007,0.0000,0.0059,-0.0126,-0.0034,-0.0013,0.06,-0.44,0.01,0,4.091,0.062,-0.024,-0.162,-0.011,0.001,1.000,0.000,0.000,0.000,0.0060,-3,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.1070,1.2860,1.1700,2.7070,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-0.0000,0.0004,0,0,0
4129,0.0008,0.0000,0.0059,0.0011,-0.0026,-0.0005,-0.13,-0.49,0.01,0,4.091,0.065,-0.037,0.129,-0.013,-0.002,1.000,0.000,0.000,0.000,0.0060,-9,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.1050,1.2860,1.1700,2.7020,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-0.0000,0.0004,0,0,0
4180,-0.0005,-0.0003,0.0060,-0.0102,-0.0049,-0.0002,-0.34,-0.37,0.01,0,4.091,0.195,0.097,-0.268,-0.009,-0.003,1.001,0.000,0.000,0.000,0.0040,-1,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.1050,1.2810,1.1720,2.7020,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-0.0000,0.0004,0,0,0
4230,0.0001,0.0009,0.0061,-0.0040,0.0034,0.0010,-0.17,-0.57,0.01,0,4.096,0.120,-0.255,-0.169,-0.011,-0.001,0.998,0.000,0.000,0.000,0.0070,0,-8,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.1050,1.2810,1.1720,2.7010,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-0.0000,0.0004,0,0,0
4282,-0.0004,0.0000,0.0051,-0.0066,-0.0029,-0.0037,-0.05,-0.69,0.01,0,4.091,0.306,0.286,0.049,-0.013,-0.002,1.001,0.000,0.000,0.000,0.0060,3,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.1050,1.2830,1.1640,2.7010,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-0.0000,0.0004,0,0,0
4333,-0.0005,0.0012,0.0060,-0.0070,0.0046,0.0016,-0.08,-0.49,0.00,0,4.096,-0.001,-0.150,0.043,-0.013,-0.004,1.000,0.000,0.000,0.000,0.0080,-1,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.1040,1.2830,1.1640,2.7120,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-0.0000,0.0004,0,0,0
4385,-0.0003,-0.0002,0.0068,-0.0058,-0.0044,0.0054,-0.08,-0.52,0.00,0,4.086,0.026,0.053,-0.019,-0.012,-0.003,0.999,0.000,0.000,0.000,0.0060,0,4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.1040,1.2820,1.1690,2.7120,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-0.0000,0.0004,0,0,0
4437,0.0021,0.0016,0.0071,0.0086,0.0067,0.0059,-0.19,-0.62,-0.00,0,4.091,0.094,-0.044,0.072,-0.012,-0.003,1.001,0.000,0.000,0.000,0.0050,-3,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.1030,1.2820,1.1690,2.7030,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-0.0000,0.0004,0,0,0
4487,-0.0000,-0.0002,0.0061,-0.0033,-0.0042,0.0000,-0.12,-0.55,-0.00,0,4.086,0.112,0.199,-0.062,-0.012,-0.001,1.003,0.000,0.000,0.000,0.0050,-2,-6,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.1030,1.2850,1.1690,2.7030,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-0.0000,0.0004,0,0,0
4538,0.0003,0.0012,0.0062,-0.0012,0.0041,0.0013,-0.19,-0.69,-0.01,0,4.096,0.058,0.052,0.102,-0.012,-0.002,0.999,0.000,0.000,0.000,0.0090,1,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.1070,1.2850,1.1690,2.7000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-0.0000,0.0004,0,0,0
4590,-0.0004,0.0001,0.0071,-0.0058,-0.0017,0.0068,-0.08,-0.57,-0.01,0,4.086,-0.089,0.022,0.076,-0.013,-0.003,0.999,0.000,0.000,0.000,0.0060,0,-9,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.1070,1.2850,1.1650,2.7000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-0.0000,0.0004,0,0,0
4641,-0.0004,0.0001,0.0073,-0.0054,-0.0010,0.0065,-0.10,-0.70,-0.01,0,4.096,-0.027,-0.110,0.115,-0.012,-0.003,1.000,0.000,0.000,0.000,0.0070,-6,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.1040,1.2850,1.1650,2.6920,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-0.0000,0.0004,0,0,0
4692,-0.0001,-0.0001,0.0070,-0.0041,-0.0023,0.0036,-0.17,-0.64,-0.01,0,4.091,0.062,0.246,0.208,-0.011,-0.002,0.999,0.000,0.000,0.000,0.0050,3,3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.1040,1.2820,1.1660,2.6920,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-0.0000,0.0004,0,0,0
4743,0.0007,0.0007,0.0072,0.0000,0.0019,0.0036,-0.10,-0.60,-0.01,0,4.091,0.187,0.269,0.207,-0.012,-0.000,1.000,0.000,0.000,0.000,0.0060,0,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.1070,1.2820,1.1660,2.7020,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-0.0000,0.0004,0,0,0
4794,-0.0001,0.0007,0.0062,-0.0038,0.0020,-0.0013,-0.13,-0.64,-0.01,0,4.086,-0.151,0.136,-0.170,-0.009,-0.002,1.002,0.000,0.000,0.000,0.0080,-6,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.1070,1.2840,1.1710,2.7020,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-0.0000,0.0004,0,0,0
4845,0.0010,0.0007,0.0061,0.0018,0.0017,-0.0008,-0.20,-0.65,-0.01,0,4.096,-0.248,-0.059,-0.146,-0.013,-0.002,1.001,0.000,0.000,0.000,0.0060,2,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.1040,1.2840,1.1710,2.7010,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-0.0000,0.0004,0,0,0
4897,-0.0004,0.0004,0.0067,-0.0049,0.0004,0.0017,-0.09,-0.63,-0.01,0,4.091,-0.018,0.106,0.002,-0.012,-0.003,1.000,0.000,0.000,0.000,0.0050,-3,-8,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.1040,1.2820,1.1670,2.7010,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-0.0000,0.0004,0,0,0
4948,-0.0002,-0.0002,0.0068,-0.0035,-0.0029,0.0021,-0.14,-0.71,-0.01,0,4.096,0.253,-0.126,0.009,-0.010,-0.002,1.002,0.000,0.000,0.000,0.0090,0,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.1060,1.2820,1.1670,2.7050,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-0.0000,0.0004,0,0,0
5000,-0.0004,0.0002,0.0060,-0.0042,-0.0013,-0.0012,-0.11,-0.61,-0.01,0,4.091,-0.140,-0.030,-0.052,-0.011,0.000,0.999,0.000,0.000,0.000,0.0060,5,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.1060,1.2860,1.1680,2.7050,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-0.0034,0.0081,0,0,0
5051,0.0015,0.0023,0.0075,0.0063,0.0098,0.0055,-0.14,-0.66,-0.01,0,4.091,-0.013,0.299,0.058,-0.009,-0.002,0.999,0.000,0.000,0.000,0.0070,-2,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.1040,1.2860,1.1680,2.7130,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.2000,0,-0.0034,0.0081,0,0,0
5103,-0.0003,0.0002,0.0070,-0.0026,-0.0009,0.0018,-0.13,-0.60,-0.01,0,4.091,0.306,-0.159,0.054,-0.009,-0.001,0.999,0.000,0.000,0.000,0.0040,-1,-5,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.1040,1.2860,1.1720,2.7130,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.2000,0,-0.0034,0.0081,0,0,0
5153,0.0002,-0.0001,0.0071,-0.0000,-0.0025,0.0020,-0.10,-0.68,-0.00,0,4.096,-0.218,0.107,0.020,-0.010,-0.002,1.004,0.000,0.000,0.000,0.0050,0,-8,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.1000,1.2860,1.1720,2.7040,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.2000,0,-0.0023,0.0081,0,0,0
5204,-0.0001,-0.0001,0.0053,-0.0015,-0.0024,-0.0056,-0.09,-0.70,-0.00,0,4.091,-0.057,-0.029,-0.228,-0.012,-0.003,1.001,0.000,0.000,0.000,0.0080,0,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.1000,1.2820,1.1690,2.7040,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.2200,0,-0.0023,0.0081,0,0,0
5255,0.0010,0.0010,0.0051,0.0038,0.0029,-0.0045,-0.13,-0.63,-0.00,0,4.096,0.322,0.236,0.012,-0.012,-0.004,1.002,0.000,0.000,0.000,0.0060,0,-7,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.1030,1.2820,1.1690,2.6980,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.2200,0,-0.0023,0.0081,0,0,0
5306,-0.0004,-0.0001,0.0063,-0.0029,-0.0023,0.0020,-0.09,-0.67,-0.00,0,4.091,0.001,-0.028,0.236,-0.012,-0.002,1.004,0.000,0.000,0.000,0.0070,-2,-5,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.1030,1.2870,1.1660,2.6980,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.2200,0,-0.0044,0.0081,0,0,0
5357,-0.0003,0.0007,0.0064,-0.0029,0.0014,0.0025,-0.14,-0.64,-0.00,0,4.091,0.030,0.016,-0.230,-0.012,-0.003,1.001,0.000,0.000,0.000,0.0080,-3,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.1080,1.2870,1.1660,2.7060,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.2400,0,-0.0044,0.0081,0,0,0
5409,-0.0003,-0.0001,0.0073,-0.0031,-0.0026,0.0063,-0.12,-0.59,-0.00,0,4.086,0.186,0.143,0.103,-0.014,-0.003,1.002,0.000,0.000,0.000,0.0080,1,8,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.1080,1.2840,1.1620,2.7060,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.2400,0,-0.0044,0.0081,0,0,0
5460,0.0019,0.0011,0.0076,0.0077,0.0036,0.0067,-0.12,-0.60,-0.00,0,4.096,-0.113,0.105,0.229,-0.011,-0.003,1.002,0.000,0.000,0.000,0.0080,-1,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.1030,1.2840,1.1620,2.7110,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.2400,0,-0.0037,0.0086,0,0,0
5511,-0.0004,-0.0002,0.0082,-0.0041,-0.0032,0.0080,-0.10,-0.59,-0.00,0,4.091,0.145,-0.152,-0.020,-0.013,-0.002,1.002,0.000,0.000,0.000,0.0050,-5,5,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.1030,1.2790,1.1670,2.7110,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.2600,0,-0.0037,0.0086,0,0,0
5562,0.0013,0.0010,0.0085,0.0044,0.0024,0.0083,-0.19,-0.61,-0.00,0,4.096,0.083,0.065,-0.378,-0.013,0.001,1.000,0.000,0.000,0.000,0.0070,0,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.1080,1.2790,1.1670,2.6920,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.2600,0,-0.0037,0.0086,0,0,0
5613,-0.0009,-0.0001,0.0071,-0.0062,-0.0029,0.0005,-0.09,-0.61,-0.00,0,4.091,-0.116,0.268,0.210,-0.013,-0.002,1.003,0.000,0.000,0.000,0.0090,-3,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.1080,1.2820,1.1720,2.6920,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.2600,0,-0.0042,0.0081,0,0,0
5664,0.0015,-0.0001,0.0071,0.0055,-0.0026,0.0012,-0.13,-0.67,0.00,0,4.091,-0.255,-0.099,0.104,-0.012,-0.002,0.999,0.000,0.000,0.000,0.0070,-5,-9,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.1080,1.2820,1.1720,2.7060,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.2800,0,-0.0042,0.0081,0,0,0
5715,-0.0003,-0.0003,0.0077,-0.0039,-0.0043,0.0037,-0.14,-0.69,0.00,0,4.086,-0.083,-0.103,0.153,-0.011,-0.003,0.998,0.000,0.000,0.000,0.0070,4,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.1080,1.2780,1.1680,2.7060,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.2800,0,-0.0042,0.0081,0,0,0
5766,-0.0003,0.0011,0.0080,-0.0034,0.0030,0.0038,-0.10,-0.61,0.00,0,4.096,0.021,0.074,-0.141,-0.014,-0.002,0.998,0.000,0.000,0.000,0.0050,-3,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.1060,1.2780,1.1680,2.7020,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.2800,0,-0.0037,0.0089,0,0,0
5817,0.0002,0.0002,0.0066,-0.0012,-0.0015,-0.0044,-0.13,-0.64,0.00,0,4.091,-0.040,-0.082,0.179,-0.014,-0.004,1.001,0.000,0.000,0.000,0.0070,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.1060,1.2840,1.1640,2.7020,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-0.0037,0.0089,0,0,0
5868,0.0009,0.0011,0.0064,0.0018,0.0029,-0.0044,-0.14,-0.66,0.01,0,4.096,-0.155,-0.088,0.074,-0.015,-0.002,1.002,0.000,0.000,0.000,0.0080,-2,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.1070,1.2840,1.1640,2.7250,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-0.0037,0.0089,0,0,0
5919,0.0000,0.0007,0.0066,-0.0030,-0.0001,-0.0019,-0.15,-0.65,0.01,0,4.091,-0.099,-0.207,-0.168,-0.014,-0.002,0.998,0.000,0.000,0.000,0.0050,-2,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.1070,1.2800,1.1650,2.7250,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-0.0037,0.0089,0,0,0
5970,0.0017,0.0000,0.0072,0.0060,-0.0034,0.0013,-0.12,-0.69,0.01,0,4.091,0.229,-0.216,-0.205,-0.011,-0.002,1.002,0.000,0.000,0.000,0.0050,-2,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.1100,1.2800,1.1650,2.6950,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-0.0037,0.0089,0,0,0
6021,-0.0002,0.0000,0.0061,-0.0043,-0.0032,-0.0032,-0.12,-0.60,0.01,0,4.091,0.244,-0.270,0.083,-0.014,-0.002,1.000,0.000,0.000,0.000,0.0040,-2,-6,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.1100,1.2830,1.1660,2.6950,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-0.0037,0.0089,0,0,0
6073,0.0004,0.0006,0.0054,-0.0009,0.0007,-0.0054,-0.15,-0.69,0.01,0,4.096,-0.148,-0.068,0.220,-0.015,-0.002,1.000,0.000,0.000,0.000,0.0080,2,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.1100,1.2830,1.1660,2.6950,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-0.0037,0.0089,0,0,0
6123,-0.0003,0.0004,0.0059,-0.0051,-0.0008,-0.0010,-0.10,-0.61,0.01,0,4.091,0.008,-0.222,-0.018,-0.012,-0.003,1.000,0.000,0.000,0.000,0.0050,1,1,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.1100,1.2870,1.1710,2.6950,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0.3000,0,-0.0037,0.0089,0,0,0
