time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw,range_z,flow_dx,flow_dy,mekf_roll,mekf_pitch,mekf_yaw,mekf_x,mekf_y,mekf_z
6065,0.0094,0.0080,0.0115,0.0544,-0.0234,0.0147,-1.11,0.25,0.01,0,4.154,0.168,0.054,-0.356,0.010,-0.024,0.000,0.000,0.000,0.000,0.0090,-1,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
6116,0.0092,0.0018,0.0111,0.0431,-0.0481,0.0106,-1.02,0.31,0.01,0,4.144,-0.223,-0.276,-0.093,0.009,-0.025,0.000,0.000,0.000,0.000,0.0100,1,3,0.00,0.00,0.00,0.0000,0.0000,0.0000
6167,0.0091,0.0022,0.0112,0.0335,-0.0375,0.0091,-1.10,0.42,0.01,0,4.154,-0.287,0.043,0.400,0.011,-0.029,0.000,0.000,0.000,0.000,0.0100,-8,4,0.00,0.00,0.00,0.0000,0.0000,0.0000
6218,0.0084,0.0095,0.0113,0.0239,0.0042,0.0079,-1.51,0.52,0.01,0,4.144,-0.035,-0.082,-0.086,0.010,-0.025,0.000,0.000,0.000,0.000,0.0090,2,-6,0.00,0.00,0.00,0.0000,0.0000,0.0000
6269,0.0062,0.0128,0.0109,0.0088,0.0188,0.0048,-1.52,0.54,0.01,0,4.154,-0.244,-0.303,0.108,0.013,-0.024,0.000,0.000,0.000,0.000,0.0090,20,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000
6320,0.0070,0.0149,0.0102,0.0110,0.0265,0.0010,-1.41,0.54,0.01,0,4.144,0.065,0.027,0.303,0.011,-0.026,0.000,0.000,0.000,0.000,0.0100,0,9,0.00,0.00,0.00,0.0000,0.0000,0.0000
6372,0.0089,0.0108,0.0104,0.0186,0.0016,0.0020,-1.40,0.60,0.02,0,4.154,-0.072,-0.090,0.248,0.010,-0.025,0.000,0.000,0.000,0.000,0.0100,10,-5,0.00,0.00,0.00,0.0000,0.0000,0.0000
6424,0.0042,0.0180,0.0104,-0.0088,0.0360,0.0019,-1.56,0.67,0.02,0,4.144,-0.150,0.182,0.217,0.010,-0.023,0.000,0.000,0.000,0.000,0.0080,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
6475,0.0046,0.0167,0.0094,-0.0054,0.0228,-0.0024,-1.54,0.68,0.02,0,4.149,-0.043,0.172,0.227,0.010,-0.025,0.000,0.000,0.000,0.000,0.0080,-4,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
6526,0.0043,0.0183,0.0087,-0.0059,0.0261,-0.0048,-1.58,0.68,0.02,0,4.144,-0.064,-0.088,0.109,0.007,-0.027,0.000,0.000,0.000,0.000,0.0110,-1,1,0.00,0.00,0.00,0.0000,0.0000,0.0000
6577,0.0054,0.0171,0.0098,-0.0003,0.0140,0.0023,-1.44,0.63,0.02,0,4.154,-0.055,-0.080,0.016,0.010,-0.023,0.000,0.000,0.000,0.000,0.0090,-4,5,0.00,0.00,0.00,0.0000,0.0000,0.0000
6628,0.0052,0.0172,0.0096,-0.0013,0.0101,0.0020,-1.44,0.67,0.02,0,4.144,0.148,0.011,-0.077,0.010,-0.026,0.000,0.000,0.000,0.000,0.0090,-5,5,0.00,0.00,0.00,0.0000,0.0000,0.0000
6679,0.0052,0.0172,0.0094,-0.0011,0.0065,0.0013,-1.41,0.66,0.02,0,4.154,0.019,-0.036,-0.035,0.011,-0.026,0.000,0.000,0.000,0.000,0.0090,4,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000
6731,0.0042,0.0176,0.0093,-0.0060,0.0055,0.0013,-1.32,0.61,0.02,0,4.144,-0.032,-0.093,-0.171,0.012,-0.027,0.000,0.000,0.000,0.000,0.0070,9,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000
6782,0.0044,0.0190,0.0088,-0.0042,0.0121,-0.0009,-1.33,0.61,0.01,0,4.149,-0.158,0.121,0.191,0.012,-0.024,0.000,0.000,0.000,0.000,0.0070,-6,1,0.00,0.00,0.00,0.0000,0.0000,0.0000
6834,0.0040,0.0192,0.0079,-0.0055,0.0106,-0.0038,-1.46,0.65,0.02,0,4.144,-0.263,0.010,0.112,0.009,-0.026,0.000,0.000,0.000,0.000,0.0090,3,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000
6885,0.0046,0.0192,0.0070,-0.0010,0.0082,-0.0061,-1.26,0.57,0.01,0,4.154,-0.063,0.074,-0.027,0.010,-0.026,0.000,0.000,0.000,0.000,0.0090,-1,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000
6936,0.0038,0.0184,0.0078,-0.0059,0.0022,-0.0009,-1.35,0.61,0.02,0,4.144,-0.197,-0.002,0.176,0.012,-0.025,0.000,0.000,0.000,0.000,0.0130,2,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000
6987,0.0046,0.0193,0.0089,-0.0014,0.0050,0.0049,-1.35,0.56,0.02,0,4.149,0.009,0.124,0.110,0.014,-0.023,0.000,0.000,0.000,0.000,0.0130,14,1,0.00,0.00,0.00,0.0000,0.0000,0.0000
7039,0.0041,0.0194,0.0112,-0.0026,0.0041,0.0141,-1.24,0.60,0.02,0,4.144,-0.075,-0.147,-0.037,0.011,-0.024,0.000,0.000,0.000,0.000,0.0070,-4,6,0.00,0.00,0.00,0.0000,0.0000,0.0000
7090,0.0042,0.0218,0.0093,-0.0014,0.0158,0.0026,-1.49,0.64,0.03,0,4.154,0.013,-0.077,-0.191,0.009,-0.027,0.000,0.000,0.000,0.000,0.0070,-10,12,0.00,0.00,0.00,0.0000,0.0000,0.0000
7141,0.0058,0.0226,0.0086,0.0085,0.0139,-0.0003,-1.52,0.60,0.02,0,4.144,-0.104,-0.100,0.065,0.011,-0.027,0.000,0.000,0.000,0.000,0.0090,20,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000
7192,0.0026,0.0225,0.0090,-0.0086,0.0080,0.0021,-1.20,0.59,0.02,0,4.154,-0.208,-0.224,-0.036,0.012,-0.027,0.000,0.000,0.000,0.000,0.0090,-14,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
7243,0.0025,0.0215,0.0092,-0.0071,0.0030,0.0029,-1.49,0.61,0.03,0,4.144,0.200,-0.139,0.192,0.010,-0.025,0.000,0.000,0.000,0.000,0.0100,2,2,0.00,0.00,0.00,0.0000,0.0000,0.0000
7294,-0.0013,0.0257,0.0092,-0.0246,0.0222,0.0035,-1.48,0.75,0.03,0,4.149,0.021,0.023,-0.270,0.009,-0.026,0.000,0.000,0.000,0.000,0.0100,-1,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
7345,-0.0022,0.0254,0.0099,-0.0236,0.0145,0.0063,-1.44,0.70,0.03,0,4.144,-0.253,0.163,0.175,0.010,-0.027,0.000,0.000,0.000,0.000,0.0100,-7,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
7396,-0.0022,0.0254,0.0103,-0.0189,0.0107,0.0075,-1.46,0.66,0.04,0,4.154,-0.188,-0.013,-0.035,0.011,-0.027,0.000,0.000,0.000,0.000,0.0070,-1,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000
7447,-0.0026,0.0254,0.0091,-0.0165,0.0068,0.0008,-1.38,0.62,0.03,0,4.144,0.216,0.002,0.025,0.009,-0.026,0.000,0.000,0.000,0.000,0.0100,-8,3,0.00,0.00,0.00,0.0000,0.0000,0.0000
7498,-0.0019,0.0250,0.0092,-0.0087,0.0025,0.0018,-1.41,0.60,0.03,0,4.154,0.025,0.055,-0.421,0.010,-0.025,0.000,0.000,0.000,0.000,0.0100,7,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
7549,-0.0027,0.0260,0.0097,-0.0112,0.0058,0.0040,-1.30,0.59,0.03,0,4.144,-0.088,-0.119,-0.138,0.012,-0.026,0.000,0.000,0.000,0.000,0.0070,1,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000
7600,-0.0028,0.0263,0.0106,-0.0092,0.0052,0.0074,-1.36,0.54,0.02,0,4.149,-0.058,-0.096,-0.226,0.009,-0.026,0.000,0.000,0.000,0.000,0.0070,-5,-6,0.00,0.00,0.00,0.0000,0.0000,0.0000
7651,-0.0028,0.0259,0.0092,-0.0075,0.0014,0.0004,-1.39,0.49,0.02,0,4.144,0.125,-0.122,-0.492,0.010,-0.027,0.000,0.000,0.000,0.000,0.0090,-8,2,0.00,0.00,0.00,0.0000,0.0000,0.0000
7703,-0.0017,0.0250,0.0068,0.0005,-0.0044,-0.0102,-1.38,0.51,0.02,0,4.154,-0.156,0.229,0.139,0.010,-0.026,0.000,0.000,0.000,0.000,0.0090,-12,1,0.00,0.00,0.00,0.0000,0.0000,0.0000
7754,-0.0034,0.0276,0.0075,-0.0074,0.0072,-0.0045,-1.50,0.56,0.02,0,4.144,0.040,0.066,0.230,0.011,-0.023,0.000,0.000,0.000,0.000,0.0080,-3,2,0.00,0.00,0.00,0.0000,0.0000,0.0000
7805,0.0002,0.0251,0.0093,0.0126,-0.0080,0.0056,-1.30,0.42,0.02,0,4.154,-0.210,-0.072,0.031,0.010,-0.026,0.000,0.000,0.000,0.000,0.0080,-2,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
7856,0.0012,0.0240,0.0089,0.0161,-0.0135,0.0035,-1.25,0.39,0.03,0,4.144,0.064,0.319,-0.264,0.010,-0.026,0.000,0.000,0.000,0.000,0.0070,2,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000
7907,-0.0000,0.0259,0.0087,0.0076,-0.0023,0.0021,-1.23,0.47,0.02,0,4.149,-0.103,-0.049,-0.194,0.011,-0.029,0.000,0.000,0.000,0.000,0.0070,1,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000
7959,0.0010,0.0242,0.0080,0.0118,-0.0104,-0.0008,-1.26,0.43,0.02,0,4.144,0.078,-0.225,-0.229,0.012,-0.023,0.000,0.000,0.000,0.000,0.0080,0,2,0.00,0.00,0.00,0.0000,0.0000,0.0000
8010,0.0010,0.0260,0.0076,0.0104,0.0002,-0.0022,-1.37,0.47,0.02,0,4.154,-0.206,0.109,0.276,0.010,-0.025,0.000,0.000,0.000,0.000,0.0080,10,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000
8061,-0.0002,0.0260,0.0077,0.0028,0.0003,-0.0003,-1.27,0.50,0.03,0,4.144,-0.154,0.016,0.369,0.012,-0.025,0.000,0.000,0.000,0.000,0.0080,0,-1,0.00,0.00,0.00,0.0000,0.0000,0.0000
8112,0.0006,0.0242,0.0099,0.0073,-0.0090,0.0096,-1.29,0.49,0.03,0,4.149,0.078,-0.198,0.042,0.013,-0.025,0.000,0.000,0.000,0.000,0.0080,4,1,0.00,0.00,0.00,0.0000,0.0000,0.0000
8163,0.0002,0.0246,0.0094,0.0036,-0.0061,0.0061,-1.28,0.54,0.03,0,4.144,-0.090,0.198,0.168,0.010,-0.026,0.000,0.000,0.000,0.000,0.0100,-2,1,0.00,0.00,0.00,0.0000,0.0000,0.0000
8215,-0.0002,0.0252,0.0100,0.0012,-0.0022,0.0076,-1.36,0.55,0.03,0,4.149,0.145,-0.174,-0.152,0.012,-0.026,0.000,0.000,0.000,0.000,0.0100,4,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000
8267,0.0006,0.0250,0.0104,0.0056,-0.0041,0.0075,-1.30,0.49,0.03,0,4.144,-0.076,0.151,-0.035,0.013,-0.025,0.000,0.000,0.000,0.000,0.0080,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
8318,0.0014,0.0249,0.0090,0.0088,-0.0040,0.0001,-1.34,0.49,0.03,0,4.154,-0.162,-0.038,0.147,0.011,-0.025,0.000,0.000,0.000,0.000,0.0080,-2,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
8369,0.0016,0.0242,0.0085,0.0091,-0.0074,-0.0017,-1.34,0.49,0.02,0,4.144,-0.008,0.005,-0.191,0.012,-0.028,0.000,0.000,0.000,0.000,0.0050,5,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
8420,0.0015,0.0251,0.0082,0.0070,-0.0022,-0.0020,-1.31,0.51,0.02,0,4.154,-0.271,-0.162,-0.126,0.011,-0.027,0.000,0.000,0.000,0.000,0.0050,9,-5,0.00,0.00,0.00,0.0000,0.0000,0.0000
8471,-0.0009,0.0220,0.0066,-0.0057,-0.0164,-0.0077,-1.18,0.56,0.02,0,4.144,-0.402,0.171,0.139,0.009,-0.025,0.000,0.000,0.000,0.000,0.0070,2,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
8522,-0.0006,0.0200,0.0070,-0.0038,-0.0217,-0.0038,-1.22,0.59,0.02,0,4.149,-0.070,-0.126,-0.117,0.011,-0.026,0.000,0.000,0.000,0.000,0.0070,1,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000
8573,0.0006,0.0239,0.0071,0.0028,0.0007,-0.0017,-1.40,0.51,0.01,0,4.144,-0.325,-0.164,-0.108,0.010,-0.027,0.000,0.000,0.000,0.000,0.0090,4,3,0.00,0.00,0.00,0.0000,0.0000,0.0000
8624,0.0016,0.0253,0.0090,0.0075,0.0080,0.0079,-1.42,0.53,0.01,0,4.154,-0.215,0.048,0.218,0.011,-0.024,0.000,0.000,0.000,0.000,0.0090,-2,2,0.00,0.00,0.00,0.0000,0.0000,0.0000
8676,0.0012,0.0240,0.0094,0.0040,0.0001,0.0080,-1.42,0.55,0.01,0,4.144,0.216,0.061,0.039,0.012,-0.023,0.000,0.000,0.000,0.000,0.0100,2,3,0.00,0.00,0.00,0.0000,0.0000,0.0000
8727,0.0009,0.0227,0.0098,0.0031,-0.0075,0.0082,-1.31,0.57,0.01,0,4.149,0.036,0.068,-0.128,0.011,-0.024,0.000,0.000,0.000,0.000,0.0100,1,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
8778,0.0009,0.0234,0.0103,0.0032,-0.0034,0.0088,-1.36,0.54,0.02,0,4.144,0.037,0.045,0.008,0.009,-0.023,0.000,0.000,0.000,0.000,0.0070,-19,1,0.00,0.00,0.00,0.0000,0.0000,0.0000
8830,-0.0012,0.0272,0.0116,-0.0077,0.0149,0.0129,-1.67,0.63,0.02,0,4.149,-0.093,0.126,-0.106,0.011,-0.027,0.000,0.000,0.000,0.000,0.0070,0,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
8881,-0.0015,0.0332,0.0097,-0.0080,0.0398,0.0020,-1.69,0.62,0.02,0,4.138,-0.107,-0.137,-0.032,0.012,-0.024,0.000,0.000,0.000,0.000,0.0110,0,3,0.00,0.00,0.00,0.0000,0.0000,0.0000
8933,-0.0018,0.0343,0.0101,-0.0071,0.0374,0.0040,-1.63,0.64,0.02,0,4.149,0.051,-0.000,-0.261,0.010,-0.026,0.000,0.000,0.000,0.000,0.0110,4,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
8984,-0.0020,0.0307,0.0111,-0.0065,0.0098,0.0084,-1.36,0.60,0.01,0,4.144,-0.225,-0.202,0.225,0.009,-0.025,0.000,0.000,0.000,0.000,0.0090,0,5,0.00,0.00,0.00,0.0000,0.0000,0.0000
9035,-0.0009,0.0297,0.0110,0.0003,0.0025,0.0063,-1.35,0.59,0.01,0,4.149,-0.026,-0.101,0.310,0.009,-0.022,0.000,0.000,0.000,0.000,0.0090,4,2,0.00,0.00,0.00,0.0000,0.0000,0.0000
9086,-0.0011,0.0303,0.0103,0.0004,0.0046,0.0024,-1.32,0.56,0.01,0,4.144,-0.116,-0.271,0.173,0.012,-0.026,0.000,0.000,0.000,0.000,0.0100,0,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000
9137,-0.0017,0.0305,0.0108,-0.0024,0.0037,0.0048,-1.27,0.54,0.01,0,4.154,0.244,0.136,-0.171,0.014,-0.024,0.000,0.000,0.000,0.000,0.0100,-7,2,0.00,0.00,0.00,0.0000,0.0000,0.0000
9189,-0.0013,0.0296,0.0107,0.0006,-0.0019,0.0043,-1.38,0.56,0.01,0,4.144,0.346,0.036,-0.118,0.012,-0.026,0.000,0.000,0.000,0.000,0.0080,-3,4,0.00,0.00,0.00,0.0000,0.0000,0.0000
9240,-0.0011,0.0296,0.0086,0.0028,-0.0029,-0.0055,-1.34,0.56,0.01,0,4.154,0.068,0.127,-0.007,0.009,-0.027,0.000,0.000,0.000,0.000,0.0080,-5,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
9291,-0.0019,0.0304,0.0081,-0.0011,0.0010,-0.0060,-1.39,0.56,0.00,0,4.144,0.260,-0.007,-0.366,0.009,-0.024,0.000,0.000,0.000,0.000,0.0090,0,1,0.00,0.00,0.00,0.0000,0.0000,0.0000
9342,-0.0013,0.0298,0.0088,0.0027,-0.0027,-0.0016,-1.31,0.54,0.00,0,4.154,-0.116,-0.182,0.094,0.009,-0.025,0.000,0.000,0.000,0.000,0.0090,-10,3,0.00,0.00,0.00,0.0000,0.0000,0.0000
9393,-0.0013,0.0293,0.0089,0.0026,-0.0055,-0.0004,-1.39,0.55,0.00,0,4.144,-0.403,-0.052,0.417,0.011,-0.026,0.000,0.000,0.000,0.000,0.0090,-1,4,0.00,0.00,0.00,0.0000,0.0000,0.0000
9445,-0.0011,0.0300,0.0095,0.0042,-0.0036,0.0027,-1.33,0.55,0.00,0,4.149,0.102,0.057,-0.032,0.012,-0.024,0.000,0.000,0.000,0.000,0.0090,-1,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000
9496,-0.0019,0.0296,0.0094,0.0000,-0.0068,0.0021,-1.31,0.52,0.00,0,4.144,-0.212,-0.113,0.182,0.011,-0.025,0.000,0.000,0.000,0.000,0.0120,1,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000
9548,-0.0017,0.0302,0.0093,0.0019,-0.0035,0.0021,-1.32,0.50,0.00,0,3.758,-0.204,1.339,-0.534,0.001,-0.035,0.000,0.000,0.000,0.000,0.0120,3,-4,0.00,0.00,0.00,0.0000,0.0000,0.0000
9599,-0.0027,0.0307,0.0109,-0.0060,0.0037,0.0095,-1.33,0.54,0.00,0,3.832,0.838,1.036,-0.490,0.008,-0.035,0.000,0.000,0.000,0.000,0.0120,-4,-3,0.00,0.00,0.00,0.0000,0.0000,0.0000
9650,-0.0019,0.0303,0.0099,-0.0049,0.0111,0.0034,-1.37,0.47,-0.02,0,3.880,-1.042,1.269,-6.148,0.014,-0.027,0.000,0.000,0.000,0.000,0.0120,-17,3,0.00,0.00,0.00,0.0000,0.0000,0.0000
9701,-0.0010,0.0313,0.0111,-0.0029,0.0233,0.0076,-1.52,0.47,-0.21,0,3.896,-1.881,-1.822,-12.236,0.005,-0.032,0.000,0.000,0.000,0.000,0.0090,-29,-23,0.00,0.00,0.00,0.0000,0.0000,0.0000
9752,-0.0011,0.0363,0.0099,-0.0063,0.0509,0.0022,-1.73,0.21,-0.64,0,3.901,-1.631,0.599,-6.123,0.022,-0.025,0.000,0.000,0.000,0.000,0.0090,-21,-14,0.00,0.00,0.00,0.0000,0.0000,0.0000
9804,0.0044,0.0463,0.0092,0.0175,0.0966,-0.0025,-1.90,0.08,-0.88,0,3.901,-0.450,3.839,-28.425,-0.001,-0.019,0.000,0.000,0.000,0.000,0.0080,-4,-5,0.00,0.00,0.00,0.0000,0.0000,0.0000
9856,0.0105,0.0611,0.0069,0.0412,0.1577,-0.0112,-2.02,-0.03,-1.86,0,3.906,-2.113,-3.205,0.624,-0.009,-0.047,0.000,0.000,0.000,0.000,0.0080,-27,-2,0.00,0.00,0.00,0.0000,0.0000,0.0000
9907,0.0117,0.0744,0.0061,0.0378,0.1987,-0.0116,-2.37,0.03,-2.31,0,3.901,3.134,2.524,14.108,-0.013,-0.042,0.000,0.000,0.000,0.000,0.0080,5,0,0.00,0.00,0.00,0.0000,0.0000,0.0000
9958,0.0136,0.0874,0.0072,0.0374,0.2268,-0.0005,-2.08,-0.04,-1.79,0,3.906,-1.503,-7.299,14.544,-0.006,-0.023,0.000,0.000,0.000,0.000,0.0080,21,-23,0.00,0.00,0.00,0.0000,0.0000,0.0000
