time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw,range_z,flow_dx,flow_dy,mekf_roll,mekf_pitch,mekf_yaw,mekf_x,mekf_y,mekf_z,our_ref_x,our_ref_y,our_ref_z,our_thrust,our_roll_cmd,our_pitch_cmd,our_yaw_rate_cmd
13605,0.0032,-0.0031,0.3382,-0.0069,-0.0280,-0.0261,-0.26,0.07,-1.42,0,3.558,-7.816,2.127,1.255,0.002,-0.011,1.002,0.000,0.000,0.000,0.3350,0,0,-0.80,0.07,-0.12,0.0344,0.0408,0.3391,0.0286,0.0065,0.3000,0.2602,1.15,-0.11,3.47
13656,0.0028,-0.0086,0.3358,-0.0077,-0.0337,-0.0303,-0.53,0.09,-1.37,0,3.547,-2.974,-0.151,-0.437,0.000,-0.014,1.007,0.000,0.000,0.000,0.3320,0,0,-1.21,0.18,-0.05,0.0348,0.0403,0.3371,0.0286,0.0065,0.3000,0.2610,0.84,-0.10,1.57
13707,0.0008,-0.0096,0.3332,-0.0112,-0.0283,-0.0333,-0.62,0.07,-1.37,0,3.558,1.178,6.520,0.549,0.001,-0.007,1.014,0.000,0.000,0.000,0.3320,0,0,-1.36,0.17,-0.07,0.0354,0.0401,0.3348,0.0286,0.0065,0.3000,0.2617,1.08,0.03,2.22
13759,-0.0029,-0.0070,0.3315,-0.0176,-0.0153,-0.0293,-0.70,-0.06,-1.40,0,3.547,1.390,1.676,-0.302,0.003,-0.009,1.015,0.000,0.000,0.000,0.3340,0,0,-1.30,0.50,-0.05,0.0360,0.0402,0.3333,0.0286,0.0065,0.3000,0.2616,1.70,0.28,1.61
13810,-0.0033,-0.0042,0.3318,-0.0161,-0.0031,-0.0144,-0.64,-0.19,-1.42,0,3.558,3.804,2.152,0.229,-0.003,-0.012,1.009,0.000,0.000,0.000,0.3320,-2,0,-1.23,0.59,-0.07,0.0370,0.0408,0.3332,0.0286,0.0065,0.3000,0.2600,2.33,0.14,2.14
13861,-0.0086,-0.0078,0.3315,-0.0227,-0.0043,-0.0079,-0.53,-0.22,-1.45,0,3.552,3.146,-1.474,-0.706,-0.002,-0.008,1.004,0.000,0.000,0.000,0.3330,0,0,-1.05,0.66,-0.09,0.0336,0.0436,0.3328,0.0286,0.0065,0.3000,0.2594,2.48,0.70,2.82
13912,-0.0096,-0.0046,0.3320,-0.0206,0.0061,0.0017,-0.30,-0.29,-1.44,0,3.558,3.767,0.970,0.046,0.003,-0.008,1.005,0.000,0.000,0.000,0.3310,0,0,-0.89,0.59,-0.13,0.0340,0.0451,0.3329,0.0286,0.0065,0.3000,0.2583,3.10,0.57,3.86
13964,-0.0128,-0.0001,0.3317,-0.0219,0.0165,0.0026,-0.16,-0.41,-1.43,0,3.552,2.372,-0.994,0.125,0.004,-0.010,1.004,0.000,0.000,0.000,0.3340,-1,0,-0.70,0.64,-0.13,0.0348,0.0468,0.3325,0.0286,0.0065,0.3000,0.2583,3.71,0.58,3.81
14015,-0.0155,0.0026,0.3329,-0.0216,0.0212,0.0099,-0.07,-0.46,-1.43,0,3.563,5.042,0.671,-1.036,-0.002,-0.010,0.999,0.000,0.000,0.000,0.3330,-1,0,-0.56,0.56,-0.12,0.0339,0.0473,0.3332,0.0286,0.0065,0.3000,0.2574,4.00,0.64,3.57
14066,-0.0168,0.0031,0.3333,-0.0183,0.0206,0.0103,0.15,-0.49,-1.44,0,3.552,1.654,0.743,0.152,0.002,-0.011,0.999,0.000,0.000,0.000,0.3300,0,0,-0.31,0.60,-0.18,0.0344,0.0492,0.3334,0.0286,0.0065,0.3000,0.2573,4.10,0.44,5.36
14118,-0.0148,0.0060,0.3321,-0.0089,0.0225,0.0011,0.31,-0.55,-1.44,0,3.558,0.704,-1.599,1.530,-0.000,-0.010,0.995,0.000,0.000,0.000,0.3320,0,1,-0.23,0.63,-0.17,0.0354,0.0507,0.3325,0.0286,0.0065,0.3000,0.2584,4.28,-0.09,5.13
14169,-0.0137,0.0076,0.3321,-0.0016,0.0209,-0.0004,0.40,-0.47,-1.39,0,3.552,-3.021,-4.504,1.505,0.003,-0.011,0.997,0.000,0.000,0.000,0.3300,0,-2,-0.17,0.51,-0.06,0.0327,0.0503,0.3324,0.0286,0.0065,0.3000,0.2586,4.17,-0.24,1.84
14221,-0.0113,0.0074,0.3311,0.0069,0.0153,-0.0054,0.39,-0.30,-1.34,0,3.558,-1.102,-7.717,1.621,0.002,-0.013,1.002,0.000,0.000,0.000,0.3330,0,0,-0.32,0.31,0.01,0.0357,0.0506,0.3315,0.0286,0.0065,0.3000,0.2593,3.92,-0.86,-0.18
14273,-0.0082,0.0056,0.3317,0.0143,0.0071,-0.0011,0.39,-0.04,-1.26,0,3.547,-2.359,-2.634,1.816,0.004,-0.011,1.002,0.000,0.000,0.000,0.3310,1,0,-0.38,-0.09,0.09,0.0371,0.0510,0.3318,0.0286,0.0065,0.3000,0.2588,3.56,-1.31,-2.78
14325,-0.0043,0.0052,0.3314,0.0204,0.0023,-0.0017,0.40,0.12,-1.19,0,3.558,-1.005,-0.976,0.947,0.001,-0.010,0.999,0.000,0.000,0.000,0.3290,1,0,-0.48,-0.25,0.22,0.0360,0.0480,0.3315,0.0286,0.0065,0.3000,0.2589,3.12,-1.53,-6.55
14376,-0.0029,0.0015,0.3303,0.0203,-0.0080,-0.0059,0.35,0.21,-1.15,0,3.547,-6.293,-6.442,1.378,0.002,-0.013,1.008,0.000,0.000,0.000,0.3290,0,0,-0.52,-0.30,0.27,0.0364,0.0460,0.3306,0.0286,0.0065,0.3000,0.2595,2.48,-1.54,-8.18
14428,-0.0026,-0.0025,0.3295,0.0173,-0.0174,-0.0060,0.19,0.33,-1.06,0,3.552,0.634,-2.998,1.300,0.004,-0.008,1.004,0.000,0.000,0.000,0.3290,1,0,-0.84,-0.63,0.35,0.0369,0.0449,0.3301,0.0286,0.0065,0.3000,0.2597,1.96,-1.44,-10.41
14479,-0.0008,-0.0039,0.3291,0.0164,-0.0198,-0.0041,0.05,0.44,-0.96,0,3.547,-6.308,-2.857,0.169,0.002,-0.013,1.005,0.000,0.000,0.000,0.3290,0,-1,-0.80,-0.79,0.41,0.0366,0.0425,0.3297,0.0286,0.0065,0.3000,0.2595,1.68,-1.38,-12.43
14531,-0.0011,-0.0092,0.3290,0.0107,-0.0286,-0.0008,-0.08,0.41,-0.91,0,3.552,-2.512,1.519,1.922,0.004,-0.011,1.009,0.000,0.000,0.000,0.3270,1,-1,-1.12,-0.92,0.43,0.0384,0.0420,0.3296,0.0286,0.0065,0.3000,0.2592,1.22,-1.23,-12.79
14583,-0.0005,-0.0122,0.3281,0.0073,-0.0311,-0.0033,-0.22,0.33,-0.87,0,3.542,-3.213,4.333,1.437,0.005,-0.010,1.003,0.000,0.000,0.000,0.3280,1,-1,-1.24,-0.83,0.51,0.0405,0.0396,0.3291,0.0286,0.0065,0.3000,0.2595,0.93,-1.21,-15.35
14634,0.0003,-0.0158,0.3280,0.0054,-0.0334,-0.0007,-0.43,0.13,-0.80,0,3.558,-7.763,-0.225,1.460,0.003,-0.009,1.003,0.000,0.000,0.000,0.3300,0,-1,-1.40,-0.58,0.57,0.0428,0.0371,0.3291,0.0286,0.0065,0.3000,0.2593,0.64,-1.29,-17.07
14686,0.0005,-0.0189,0.3289,0.0039,-0.0328,0.0055,-0.57,0.18,-0.76,0,3.547,0.938,-1.148,2.355,-0.001,-0.010,1.001,0.000,0.000,0.000,0.3250,0,0,-1.80,-0.58,0.66,0.0453,0.0370,0.3297,0.0286,0.0065,0.3000,0.2585,0.66,-1.41,-19.75
14737,0.0019,-0.0237,0.3273,0.0050,-0.0349,-0.0028,-0.60,0.20,-0.65,0,3.552,0.101,-0.828,1.394,0.003,-0.012,1.004,0.000,0.000,0.000,0.3260,0,0,-1.75,-0.63,0.78,0.0459,0.0368,0.3285,0.0286,0.0065,0.3000,0.2596,0.55,-1.50,-23.48
14789,0.0020,-0.0259,0.3266,0.0033,-0.0309,-0.0043,-0.67,0.18,-0.60,0,3.542,-0.964,5.869,1.391,0.006,-0.010,1.007,0.000,0.000,0.000,0.3300,0,1,-1.75,-0.67,0.86,0.0464,0.0372,0.3280,0.0286,0.0065,0.3000,0.2599,0.76,-1.45,-25.65
14841,0.0012,-0.0281,0.3281,-0.0001,-0.0268,0.0063,-0.74,-0.02,-0.52,0,3.552,1.808,-1.220,0.860,0.006,-0.012,1.005,0.000,0.000,0.000,0.3270,0,0,-1.78,-0.40,0.84,0.0415,0.0345,0.3290,0.0286,0.0065,0.3000,0.2585,0.77,-0.94,-25.22
14893,0.0012,-0.0287,0.3279,0.0002,-0.0192,0.0063,-0.70,0.01,-0.47,0,3.542,5.673,1.361,-0.299,0.002,-0.006,1.009,0.000,0.000,0.000,0.3280,-1,-2,-1.68,-0.46,0.89,0.0407,0.0352,0.3289,0.0286,0.0065,0.3000,0.2585,1.19,-0.90,-26.62
14944,0.0013,-0.0295,0.3282,0.0001,-0.0132,0.0086,-0.53,-0.01,-0.47,0,3.552,5.489,0.454,0.315,0.004,-0.011,1.001,0.000,0.000,0.000,0.3300,-1,0,-1.39,-0.34,0.97,0.0470,0.0374,0.3294,0.0286,0.0065,0.3000,0.2582,1.63,-1.35,-29.17
14996,0.0025,-0.0287,0.3294,0.0026,-0.0060,0.0140,-0.32,-0.04,-0.45,0,3.542,-1.508,0.200,-1.618,0.004,-0.012,1.001,0.000,0.000,0.000,0.3310,0,0,-1.12,-0.32,0.99,0.0473,0.0400,0.3303,0.0286,0.0065,0.3000,0.2574,2.17,-1.50,-29.73
15047,0.0028,-0.0277,0.3306,0.0033,-0.0006,0.0172,-0.29,-0.07,-0.51,0,3.552,2.693,1.669,-1.688,-0.001,-0.012,0.995,0.000,0.000,0.000,0.3290,0,0,-1.20,-0.31,0.91,0.0478,0.0422,0.3312,0.0286,0.0065,0.3000,0.2569,2.59,-1.57,-27.20
15098,0.0031,-0.0252,0.3305,0.0041,0.0073,0.0119,-0.19,-0.14,-0.59,0,3.542,0.066,-0.917,-1.082,0.006,-0.011,0.997,0.000,0.000,0.000,0.3290,-1,0,-1.06,-0.23,0.82,0.0480,0.0445,0.3312,0.0286,0.0065,0.3000,0.2575,3.14,-1.62,-24.56
15150,0.0056,-0.0232,0.3302,0.0103,0.0125,0.0063,-0.05,-0.12,-0.67,0,3.552,1.950,-1.781,-2.489,0.007,-0.016,0.998,0.000,0.000,0.000,0.3310,0,0,-1.02,-0.28,0.72,0.0473,0.0423,0.3311,0.0286,0.0065,0.3000,0.2581,3.22,-1.86,-21.55
15201,0.0052,-0.0212,0.3307,0.0094,0.0157,0.0066,0.10,0.02,-0.81,0,3.542,5.084,-2.869,-3.641,0.003,-0.014,1.002,0.000,0.000,0.000,0.3290,0,0,-0.92,-0.38,0.59,0.0475,0.0439,0.3314,0.0286,0.0065,0.3000,0.2580,3.49,-1.83,-17.71
15252,0.0066,-0.0216,0.3302,0.0111,0.0122,0.0028,0.36,0.18,-0.99,0,3.547,2.419,0.669,-3.223,0.004,-0.018,1.000,0.000,0.000,0.000,0.3270,-1,-1,-0.66,-0.53,0.41,0.0475,0.0456,0.3310,0.0286,0.0065,0.3000,0.2585,3.44,-1.91,-12.20
15304,0.0097,-0.0182,0.3289,0.0148,0.0151,-0.0035,0.43,0.13,-1.15,0,3.537,-2.465,1.397,-2.929,0.002,-0.011,1.001,0.000,0.000,0.000,0.3300,0,0,-0.52,-0.47,0.25,0.0506,0.0459,0.3300,0.0286,0.0065,0.3000,0.2594,3.59,-2.31,-7.46
15355,0.0117,-0.0176,0.3293,0.0162,0.0111,-0.0003,0.44,0.10,-1.31,0,3.547,2.621,-3.052,-2.337,-0.001,-0.012,1.004,0.000,0.000,0.000,0.3300,4,1,-0.65,-0.40,0.10,0.0511,0.0471,0.3302,0.0286,0.0065,0.3000,0.2590,3.48,-2.41,-2.87
15406,0.0119,-0.0145,0.3296,0.0139,0.0128,0.0027,0.67,0.27,-1.45,0,3.542,0.395,0.006,-0.732,0.000,-0.015,1.006,0.000,0.000,0.000,0.3330,0,0,-0.42,-0.58,-0.12,0.0488,0.0373,0.3304,0.0286,0.0065,0.3000,0.2586,2.87,-2.14,3.65
15458,0.0133,-0.0190,0.3313,0.0133,-0.0020,0.0121,0.69,0.27,-1.49,0,3.552,-4.457,2.690,0.266,-0.002,-0.014,1.002,0.000,0.000,0.000,0.3320,0,0,-0.40,-0.58,-0.16,0.0481,0.0356,0.3317,0.0286,0.0065,0.3000,0.2574,2.05,-2.07,4.76
15509,0.0114,-0.0209,0.3321,0.0058,-0.0110,0.0139,0.48,0.15,-1.49,0,3.542,-1.438,1.836,1.038,0.002,-0.013,0.999,0.000,0.000,0.000,0.3300,0,0,-0.64,-0.44,-0.15,0.0471,0.0337,0.3323,0.0286,0.0065,0.3000,0.2570,1.49,-1.65,4.39
15560,0.0117,-0.0226,0.3316,0.0046,-0.0172,0.0076,0.40,0.06,-1.44,0,3.547,-0.114,-1.793,1.872,0.004,-0.011,0.999,0.000,0.000,0.000,0.3290,5,0,-0.71,-0.34,-0.09,0.0460,0.0318,0.3321,0.0286,0.0065,0.3000,0.2578,1.05,-1.50,2.83
15612,0.0128,-0.0240,0.3307,0.0056,-0.0212,0.0009,0.41,0.14,-1.36,0,3.542,-5.821,1.012,1.945,0.005,-0.010,1.001,0.000,0.000,0.000,0.3330,0,0,-0.66,-0.40,-0.07,0.0491,0.0216,0.3315,0.0286,0.0065,0.3000,0.2586,0.12,-1.77,2.16
15664,0.0107,-0.0323,0.3318,-0.0001,-0.0380,0.0054,0.14,0.14,-1.30,0,3.547,-0.196,1.954,-0.238,0.007,-0.015,1.000,0.000,0.000,0.000,0.3290,0,0,-0.96,-0.35,0.03,0.0488,0.0180,0.3323,0.0286,0.0065,0.3000,0.2580,-0.94,-1.47,-0.85
15714,0.0116,-0.0350,0.3307,0.0005,-0.0407,-0.0012,0.13,-0.02,-1.28,0,3.542,-1.797,3.997,2.248,0.002,-0.012,1.004,0.000,0.000,0.000,0.3290,0,0,-0.97,-0.25,0.01,0.0485,0.0145,0.3317,0.0286,0.0065,0.3000,0.2588,-1.32,-1.48,-0.43
15766,0.0111,-0.0401,0.3299,-0.0003,-0.0478,-0.0038,0.11,-0.14,-1.19,0,3.547,-4.601,-4.506,4.624,-0.001,-0.017,1.000,0.000,0.000,0.000,0.3280,0,-1,-1.06,-0.05,0.12,0.0482,0.0110,0.3312,0.0286,0.0065,0.3000,0.2592,-1.90,-1.42,-3.70
15816,0.0085,-0.0420,0.3290,-0.0042,-0.0478,-0.0063,-0.13,0.04,-0.98,0,3.537,-3.587,-0.096,6.216,0.002,-0.023,1.003,0.000,0.000,0.000,0.3290,1,0,-1.39,-0.25,0.43,0.0514,0.0183,0.3307,0.0286,0.0065,0.3000,0.2595,-1.38,-1.46,-12.97
15867,0.0070,-0.0467,0.3288,-0.0070,-0.0514,-0.0036,-0.32,0.08,-0.65,0,3.542,-3.193,3.588,8.416,0.001,-0.014,1.011,0.000,0.000,0.000,0.3250,0,0,-1.56,-0.24,0.74,0.0518,0.0169,0.3305,0.0286,0.0065,0.3000,0.2593,-1.66,-1.35,-22.17
15919,0.0089,-0.0477,0.3271,-0.0032,-0.0457,-0.0074,-0.51,-0.13,-0.23,0,3.537,-2.142,-2.703,9.376,0.000,-0.016,1.015,0.000,0.000,0.000,0.3280,0,0,-1.73,-0.05,1.16,0.0522,0.0162,0.3292,0.0286,0.0065,0.3000,0.2599,-1.42,-1.56,-34.88
15969,0.0057,-0.0555,0.3274,-0.0083,-0.0526,0.0009,-0.54,0.03,0.26,0,3.542,-6.398,-0.517,10.558,0.007,-0.013,1.009,0.000,0.000,0.000,0.3280,1,-2,-1.84,-0.17,1.65,0.0525,0.0160,0.3294,0.0286,0.0065,0.3000,0.2590,-1.78,-1.34,-49.64
16020,0.0038,-0.0601,0.3278,-0.0116,-0.0517,0.0061,-0.81,0.01,0.78,0,3.537,-8.457,7.735,10.380,0.003,-0.016,1.003,0.000,0.000,0.000,0.3270,2,1,-2.13,-0.14,2.23,0.0571,0.0135,0.3298,0.0286,0.0065,0.3000,0.2583,-1.92,-1.52,-66.94
16071,0.0051,-0.0604,0.3276,-0.0082,-0.0403,0.0051,-1.19,-0.25,1.21,0,3.542,1.308,1.399,9.293,0.003,-0.016,1.001,0.000,0.000,0.000,0.3260,0,0,-2.54,0.26,2.71,0.0572,0.0113,0.3299,0.0286,0.0065,0.3000,0.2584,-1.53,-1.69,-81.20
16122,0.0039,-0.0676,0.3271,-0.0076,-0.0404,0.0022,-1.17,-0.36,1.79,0,3.537,3.202,1.159,8.065,0.000,-0.012,1.005,0.000,0.000,0.000,0.3280,-1,0,-2.47,0.35,3.18,0.0584,0.0114,0.3294,0.0286,0.0065,0.3000,0.2588,-1.52,-1.81,-95.31
16173,0.0054,-0.0702,0.3276,-0.0011,-0.0321,0.0045,-1.01,-0.41,2.20,0,3.547,0.961,-1.545,4.553,0.001,-0.015,0.990,0.000,0.000,0.000,0.3270,1,0,-2.32,0.41,3.53,0.0576,0.0133,0.3297,0.0286,0.0065,0.3000,0.2585,-1.00,-2.06,-105.87
16224,0.0066,-0.0695,0.3274,0.0044,-0.0193,-0.0007,-1.02,-0.31,2.39,0,3.537,-1.238,-5.294,2.419,0.001,-0.015,0.990,0.000,0.000,0.000,0.3290,0,0,-2.25,0.33,3.76,0.0583,0.0128,0.3293,0.0286,0.0065,0.3000,0.2592,-0.41,-2.36,-112.82
16276,0.0069,-0.0700,0.3280,0.0064,-0.0096,-0.0016,-1.05,-0.10,2.55,0,3.542,5.571,1.997,2.463,0.003,-0.019,0.989,0.000,0.000,0.000,0.3290,0,0,-2.31,0.07,3.89,0.0593,0.0148,0.3292,0.0286,0.0065,0.3000,0.2593,0.19,-2.53,-116.84
16326,0.0079,-0.0693,0.3283,0.0082,0.0011,-0.0046,-0.92,-0.07,2.62,0,3.531,0.516,-3.688,0.933,-0.000,-0.021,0.995,0.000,0.000,0.000,0.3280,0,-1,-2.02,0.18,4.02,0.0603,0.0172,0.3289,0.0286,0.0065,0.3000,0.2597,0.87,-2.69,-120.56
16377,0.0088,-0.0671,0.3279,0.0092,0.0128,-0.0079,-0.89,0.11,2.68,0,3.542,3.678,0.540,-0.800,-0.001,-0.017,0.994,0.000,0.000,0.000,0.3260,-3,-2,-1.93,-0.01,4.09,0.0614,0.0117,0.3285,0.0286,0.0065,0.3000,0.2601,1.03,-2.81,-122.70
16429,0.0100,-0.0665,0.3267,0.0092,0.0200,-0.0148,-0.88,0.18,2.67,0,3.531,9.645,-3.330,-2.169,0.004,-0.014,0.998,0.000,0.000,0.000,0.3250,-1,0,-1.77,0.03,4.09,0.0643,0.0167,0.3272,0.0286,0.0065,0.3000,0.2611,1.73,-3.01,-122.64
16480,0.0099,-0.0648,0.3253,0.0058,0.0273,-0.0188,-0.47,0.36,2.58,0,3.537,3.485,-2.073,-3.206,0.005,-0.021,0.994,0.000,0.000,0.000,0.3230,-2,-1,-1.28,-0.15,3.96,0.0650,0.0196,0.3258,0.0286,0.0065,0.3000,0.2618,2.28,-2.89,-118.80
16531,0.0117,-0.0606,0.3235,0.0056,0.0364,-0.0250,-0.25,0.45,2.42,0,3.526,5.313,0.502,-3.526,0.002,-0.017,1.004,0.000,0.000,0.000,0.3250,0,-1,-1.11,-0.25,3.81,0.0672,0.0245,0.3239,0.0286,0.0065,0.3000,0.2628,3.04,-3.02,-114.34
16583,0.0135,-0.0560,0.3233,0.0049,0.0438,-0.0194,-0.06,0.43,2.25,0,3.537,6.944,-0.097,-4.035,0.003,-0.016,1.005,0.000,0.000,0.000,0.3240,-2,0,-0.83,-0.22,3.65,0.0698,0.0260,0.3233,0.0286,0.0065,0.3000,0.2623,3.50,-3.18,-109.35
16635,0.0132,-0.0556,0.3230,0.0001,0.0399,-0.0146,0.26,0.47,2.05,0,3.531,3.373,0.289,-5.195,0.007,-0.013,1.006,0.000,0.000,0.000,0.3190,0,0,-0.48,-0.24,3.42,0.0701,0.0314,0.3227,0.0286,0.0065,0.3000,0.2619,3.70,-2.98,-102.66
16686,0.0134,-0.0514,0.3206,-0.0033,0.0419,-0.0214,0.43,0.43,1.81,0,3.537,6.061,2.337,-6.175,0.003,-0.018,1.004,0.000,0.000,0.000,0.3190,-1,0,-0.31,-0.23,3.15,0.0716,0.0346,0.3209,0.0286,0.0065,0.3000,0.2630,4.01,-2.91,-94.55
16738,0.0143,-0.0461,0.3191,-0.0041,0.0451,-0.0217,0.62,0.37,1.50,0,3.526,0.740,-2.097,-7.038,0.004,-0.017,1.008,0.000,0.000,0.000,0.3190,0,0,0.02,-0.13,2.82,0.0694,0.0343,0.3198,0.0286,0.0065,0.3000,0.2632,4.12,-2.72,-84.57
16789,0.0147,-0.0441,0.3184,-0.0055,0.0389,-0.0171,0.81,0.31,1.16,0,3.537,-3.264,-1.693,-6.706,0.007,-0.018,1.008,0.000,0.000,0.000,0.3180,0,1,0.06,-0.24,2.45,0.0702,0.0361,0.3190,0.0286,0.0065,0.3000,0.2629,3.97,-2.71,-73.59
16841,0.0133,-0.0425,0.3176,-0.0105,0.0317,-0.0132,0.70,0.33,0.85,0,3.526,0.292,5.917,-4.792,0.005,-0.014,1.014,0.000,0.000,0.000,0.3150,0,0,-0.08,-0.37,2.13,0.0657,0.0344,0.3183,0.0286,0.0065,0.3000,0.2626,3.52,-2.16,-63.88
16893,0.0101,-0.0434,0.3160,-0.0185,0.0206,-0.0135,0.72,0.11,0.58,0,3.531,-0.894,1.576,-5.526,0.004,-0.013,1.010,0.000,0.000,0.000,0.3160,1,0,-0.07,-0.06,1.88,0.0655,0.0348,0.3173,0.0286,0.0065,0.3000,0.2628,3.02,-1.77,-56.39
16944,0.0089,-0.0428,0.3157,-0.0197,0.0136,-0.0067,0.68,0.01,0.33,0,3.526,-20.873,9.296,-3.929,-0.001,-0.015,1.010,0.000,0.000,0.000,0.3160,2,1,-0.09,0.02,1.58,0.0657,0.0315,0.3169,0.0286,0.0065,0.3000,0.2621,2.47,-1.73,-47.48
16996,0.0071,-0.0484,0.3157,-0.0212,-0.0042,-0.0014,-0.13,-0.34,0.11,0,3.531,-23.820,9.022,-1.359,0.003,-0.014,1.006,0.000,0.000,0.000,0.3120,2,0,-1.13,0.48,1.39,0.0640,0.0275,0.3169,0.0286,0.0065,0.3000,0.2616,1.35,-1.55,-41.78
17048,0.0045,-0.0509,0.3140,-0.0210,-0.0056,-0.0059,-1.42,-0.81,0.01,0,3.521,-9.965,6.904,0.380,0.006,-0.014,1.009,0.000,0.000,0.000,0.3120,0,1,-2.35,0.95,1.31,0.0640,0.0229,0.3158,0.0286,0.0065,0.3000,0.2623,0.96,-1.56,-39.33
17100,0.0033,-0.0556,0.3130,-0.0141,-0.0020,-0.0058,-2.09,-1.05,-0.01,0,3.531,-9.418,5.032,1.675,0.005,-0.010,1.007,0.000,0.000,0.000,0.3120,1,0,-2.87,1.29,1.31,0.0620,0.0224,0.3151,0.0286,0.0065,0.3000,0.2624,1.09,-1.74,-39.36
17151,0.0035,-0.0552,0.3124,-0.0033,0.0167,-0.0045,-2.54,-1.25,0.05,0,3.521,-3.290,4.517,5.835,-0.003,-0.012,1.009,0.000,0.000,0.000,0.3120,0,1,-3.34,1.55,1.40,0.0622,0.0201,0.3146,0.0286,0.0065,0.3000,0.2623,1.81,-2.26,-42.03
17202,0.0053,-0.0546,0.3121,0.0116,0.0376,-0.0011,-2.74,-1.43,0.28,0,3.531,0.962,0.229,8.823,-0.004,-0.015,1.008,0.000,0.000,0.000,0.3100,-1,-1,-3.50,1.78,1.65,0.0600,0.0201,0.3144,0.0286,0.0065,0.3000,0.2620,2.80,-2.81,-49.49
17254,0.0050,-0.0509,0.3112,0.0213,0.0641,-0.0027,-2.64,-1.42,0.66,0,3.521,2.622,-4.837,9.636,-0.001,-0.021,1.003,0.000,0.000,0.000,0.3130,0,-1,-3.45,1.83,2.11,0.0627,0.0231,0.3135,0.0286,0.0065,0.3000,0.2623,4.25,-3.46,-63.26
17306,0.0073,-0.0453,0.3120,0.0349,0.0910,0.0036,-2.48,-1.23,1.13,0,3.531,6.537,-7.093,8.328,0.004,-0.012,1.003,0.000,0.000,0.000,0.3120,-3,-1,-3.28,1.61,2.68,0.0657,0.0238,0.3139,0.0286,0.0065,0.3000,0.2616,5.57,-4.31,-80.49
17357,0.0129,-0.0392,0.3121,0.0524,0.1146,0.0028,-2.22,-0.88,1.58,0,3.521,18.084,-9.943,5.031,0.001,-0.019,1.001,0.000,0.000,0.000,0.3120,-3,-3,-2.96,1.26,3.04,0.0683,0.0324,0.3136,0.0286,0.0065,0.3000,0.2617,7.28,-5.32,-91.05
17409,0.0164,-0.0309,0.3122,0.0602,0.1372,0.0033,-1.39,-0.36,1.89,0,3.531,17.271,-10.434,1.927,-0.004,-0.019,0.997,0.000,0.000,0.000,0.3130,-4,-2,-2.06,0.80,3.36,0.0767,0.0422,0.3131,0.0286,0.0065,0.3000,0.2618,9.00,-6.27,-100.94
17460,0.0189,-0.0248,0.3127,0.0606,0.1452,0.0056,-0.52,0.19,2.03,0,3.526,12.068,-6.832,-1.115,0.005,-0.015,0.999,0.000,0.000,0.000,0.3160,-4,0,-1.19,0.27,3.41,0.0821,0.0543,0.3129,0.0286,0.0065,0.3000,0.2616,10.21,-6.68,-102.27
17511,0.0233,-0.0162,0.3144,0.0612,0.1510,0.0132,0.12,0.58,1.98,0,3.537,15.750,-5.155,-2.846,0.004,-0.013,0.999,0.000,0.000,0.000,0.3190,-2,-1,-0.60,-0.12,3.20,0.0820,0.0662,0.3139,0.0286,0.0065,0.3000,0.2605,11.34,-6.73,-96.08
17563,0.0254,-0.0074,0.3170,0.0540,0.1509,0.0223,0.91,0.81,1.85,0,3.526,11.882,-3.230,-4.391,0.005,-0.017,0.992,0.000,0.000,0.000,0.3160,-4,-2,0.21,-0.39,3.06,0.0851,0.0732,0.3158,0.0286,0.0065,0.3000,0.2592,11.87,-6.64,-91.90
17615,0.0288,0.0015,0.3173,0.0491,0.1461,0.0163,1.49,0.96,1.63,0,3.531,11.704,-1.251,-5.621,0.004,-0.015,0.991,0.000,0.000,0.000,0.3200,-4,-2,0.80,-0.54,2.81,0.0908,0.0860,0.3159,0.0286,0.0065,0.3000,0.2598,12.50,-6.80,-84.33
17667,0.0321,0.0106,0.3191,0.0436,0.1371,0.0171,2.04,1.00,1.36,0,3.526,9.344,0.536,-4.923,-0.000,-0.018,0.993,0.000,0.000,0.000,0.3190,0,-1,1.39,-0.59,2.50,0.0966,0.0989,0.3169,0.0286,0.0065,0.3000,0.2595,12.99,-6.96,-74.94
17718,0.0353,0.0188,0.3196,0.0384,0.1231,0.0112,2.59,1.09,1.07,0,3.537,7.678,-4.409,-4.950,0.000,-0.013,0.995,0.000,0.000,0.000,0.3200,-2,0,1.92,-0.56,2.27,0.0997,0.0992,0.3177,0.0286,0.0065,0.3000,0.2600,12.35,-6.92,-67.99
17770,0.0369,0.0230,0.3201,0.0291,0.0971,0.0088,2.96,1.22,0.85,0,3.521,-0.369,2.471,-3.921,-0.003,-0.020,0.996,0.000,0.000,0.000,0.3160,-1,0,2.31,-0.80,2.05,0.0996,0.1058,0.3183,0.0286,0.0065,0.3000,0.2602,11.61,-6.48,-61.47
17822,0.0387,0.0267,0.3184,0.0205,0.0703,-0.0044,3.00,1.16,0.63,0,3.526,-1.657,1.226,-2.858,0.002,-0.010,0.996,0.000,0.000,0.000,0.3150,0,0,2.29,-0.69,1.90,0.0994,0.1091,0.3174,0.0286,0.0065,0.3000,0.2618,10.55,-6.01,-56.99
