time_ms,vel_x,vel_y,vel_z,roll,pitch,yaw,range_z,gyro_x,gyro_y,gyro_z,ekf_x,ekf_y,acc_x,acc_y,acc_z,ref_x,ref_y,ref_z,est_x,est_y
24202,-0.0274,0.0053,-0.0071,-0.24,0.06,3.47,0.175,1.633,-1.284,-8.404,0.1243,-0.0661,0.0103,-0.0134,1.0044,0.0000,0.0000,0.3000,-0.0002,-0.0146
24212,-0.0264,0.0038,-0.0063,-0.24,0.01,3.39,0.175,0.596,6.029,-6.829,0.1244,-0.0667,0.0101,-0.0188,1.0018,0.0000,0.0000,0.3000,-0.0004,-0.0146
24222,-0.0247,0.0058,-0.0057,-0.25,-0.00,3.32,0.175,2.809,0.673,-7.119,0.1242,-0.0668,0.0081,-0.0202,1.0060,0.0000,0.0000,0.3000,-0.0007,-0.0145
24232,-0.0236,0.0041,-0.0101,-0.23,-0.05,3.24,0.175,1.272,3.463,-8.620,0.1238,-0.0669,0.0052,-0.0189,1.0086,0.0000,0.0000,0.3000,-0.0009,-0.0145
24242,-0.0233,0.0042,-0.0097,-0.22,-0.06,3.16,0.175,0.234,2.879,-5.893,0.1236,-0.0669,0.0087,-0.0155,1.0102,0.0000,0.0000,0.3000,-0.0012,-0.0145
24252,-0.0237,0.0039,-0.0094,-0.21,-0.11,3.09,0.178,-0.281,0.529,-7.259,0.1234,-0.0668,0.0106,-0.0207,1.0080,0.0000,0.0000,0.3000,-0.0014,-0.0144
24262,-0.0235,0.0043,-0.0091,-0.18,-0.12,3.02,0.178,0.197,4.889,-5.789,0.1220,-0.0679,0.0109,-0.0152,1.0068,0.0000,0.0000,0.3000,-0.0016,-0.0144
24272,-0.0233,0.0046,-0.0087,-0.17,-0.15,2.93,0.178,-0.271,0.811,-7.452,0.1233,-0.0674,0.0085,-0.0114,1.0092,0.0000,0.0000,0.3000,-0.0019,-0.0143
24282,-0.0268,0.0012,-0.0031,-0.14,-0.16,2.87,0.178,0.670,4.476,-6.216,0.1239,-0.0668,0.0071,-0.0186,1.0014,0.0000,0.0000,0.3000,-0.0021,-0.0143
24292,-0.0215,0.0032,-0.0020,-0.16,-0.21,2.79,0.178,2.550,-1.522,-6.955,0.1237,-0.0668,0.0090,-0.0181,1.0008,0.0000,0.0000,0.3000,-0.0023,-0.0143
24302,-0.0186,0.0051,-0.0012,-0.16,-0.26,2.73,0.176,-1.244,-0.581,-7.794,0.1228,-0.0685,0.0096,-0.0161,1.0054,0.0000,0.0000,0.3000,-0.0025,-0.0142
24312,-0.0182,0.0054,-0.0005,-0.17,-0.27,2.66,0.176,-1.041,1.391,-7.184,0.1201,-0.0671,0.0074,-0.0153,1.0059,0.0000,0.0000,0.3000,-0.0027,-0.0142
24321,-0.0202,0.0000,0.0005,-0.13,-0.29,2.60,0.176,0.523,2.275,-5.681,0.1198,-0.0671,0.0075,-0.0195,1.0030,0.0000,0.0000,0.3000,-0.0029,-0.0142
24331,-0.0258,0.0129,-0.0008,-0.20,-0.25,2.53,0.176,1.456,-6.458,-6.298,0.1196,-0.0670,0.0056,-0.0218,1.0023,0.0000,0.0000,0.3000,-0.0032,-0.0141
24342,-0.0271,0.0048,-0.0007,-0.14,-0.23,2.45,0.176,1.522,-2.305,-7.935,0.1190,-0.0692,0.0036,-0.0226,1.0064,0.0000,0.0000,0.3000,-0.0034,-0.0140
24353,-0.0267,0.0050,-0.0003,-0.15,-0.25,2.38,0.172,0.399,-2.678,-6.144,0.1190,-0.0677,0.0060,-0.0210,1.0061,0.0000,0.0000,0.3000,-0.0037,-0.0140
24362,-0.0274,-0.0018,0.0002,-0.10,-0.26,2.32,0.172,-0.385,1.674,-7.415,0.1187,-0.0677,0.0075,-0.0156,1.0059,0.0000,0.0000,0.3000,-0.0040,-0.0140
24372,-0.0262,0.0032,0.0007,-0.11,-0.21,2.25,0.172,0.702,-3.207,-7.839,0.1189,-0.0666,0.0061,-0.0172,1.0039,0.0000,0.0000,0.3000,-0.0043,-0.0139
24382,-0.0258,0.0033,-0.0094,-0.10,-0.20,2.18,0.172,-0.808,-1.766,-6.556,0.1188,-0.0657,0.0039,-0.0233,1.0027,0.0000,0.0000,0.3000,-0.0045,-0.0139
24392,-0.0242,0.0067,-0.0088,-0.12,-0.18,2.11,0.172,-1.312,0.703,-6.288,0.1184,-0.0692,0.0052,-0.0196,1.0034,0.0000,0.0000,0.3000,-0.0048,-0.0138
24402,-0.0234,0.0098,-0.0083,-0.15,-0.20,2.04,0.171,-0.954,1.148,-6.496,0.1185,-0.0676,0.0046,-0.0215,1.0046,0.0000,0.0000,0.3000,-0.0050,-0.0138
24412,-0.0234,-0.0014,-0.0077,-0.08,-0.17,1.97,0.171,-2.631,2.645,-6.949,0.1182,-0.0691,0.0050,-0.0179,1.0080,0.0000,0.0000,0.3000,-0.0052,-0.0138
24423,-0.0221,0.0037,-0.0073,-0.12,-0.17,1.90,0.171,-0.769,0.698,-8.333,0.1184,-0.0675,0.0058,-0.0199,1.0062,0.0000,0.0000,0.3000,-0.0054,-0.0137
24432,-0.0221,-0.0010,-0.0138,-0.11,-0.18,1.83,0.171,-0.623,-1.235,-7.201,0.1184,-0.0656,0.0048,-0.0178,1.0065,0.0000,0.0000,0.3000,-0.0057,-0.0137
24442,-0.0206,0.0043,-0.0134,-0.15,-0.19,1.76,0.171,-1.581,1.912,-6.879,0.1185,-0.0689,0.0076,-0.0157,1.0056,0.0000,0.0000,0.3000,-0.0059,-0.0137
24452,-0.0195,0.0107,-0.0131,-0.21,-0.21,1.69,0.174,-0.577,3.832,-7.635,0.1183,-0.0689,0.0092,-0.0160,1.0089,0.0000,0.0000,0.3000,-0.0061,-0.0136
24462,-0.0182,-0.0000,-0.0122,-0.14,-0.23,1.62,0.174,-1.241,0.233,-8.109,0.1182,-0.0689,0.0087,-0.0123,1.0130,0.0000,0.0000,0.3000,-0.0062,-0.0136
24472,-0.0178,0.0002,-0.0116,-0.15,-0.23,1.54,0.174,-0.234,0.300,-8.634,0.1172,-0.0679,0.0049,-0.0173,1.0020,0.0000,0.0000,0.3000,-0.0064,-0.0136
24482,-0.0174,0.0005,-0.0068,-0.16,-0.24,1.47,0.174,-3.142,-1.598,-7.558,0.1173,-0.0669,0.0082,-0.0212,1.0021,0.0000,0.0000,0.3000,-0.0066,-0.0136
24492,-0.0195,0.0041,-0.0062,-0.20,-0.24,1.39,0.174,-0.278,-2.186,-7.841,0.1177,-0.0653,0.0057,-0.0179,1.0067,0.0000,0.0000,0.3000,-0.0068,-0.0135
24502,-0.0183,0.0075,-0.0054,-0.22,-0.26,1.32,0.170,-0.864,-2.041,-8.193,0.1177,-0.0659,0.0044,-0.0228,1.0082,0.0000,0.0000,0.3000,-0.0070,-0.0135
24512,-0.0158,0.0127,-0.0043,-0.27,-0.29,1.24,0.170,-1.502,-1.011,-9.131,0.1177,-0.0663,0.0057,-0.0205,1.0110,0.0000,0.0000,0.3000,-0.0071,-0.0133
24523,-0.0149,0.0110,-0.0038,-0.28,-0.29,1.16,0.170,-0.236,1.059,-9.789,0.1172,-0.0663,0.0054,-0.0197,1.0097,0.0000,0.0000,0.3000,-0.0073,-0.0132
24532,-0.0140,0.0096,-0.0094,-0.29,-0.27,1.07,0.170,-0.248,-1.790,-8.982,0.1173,-0.0659,0.0073,-0.0181,1.0084,0.0000,0.0000,0.3000,-0.0074,-0.0131
24542,-0.0147,0.0098,-0.0088,-0.30,-0.25,0.99,0.170,3.169,2.763,-9.869,0.1172,-0.0657,0.0088,-0.0120,1.0080,0.0000,0.0000,0.3000,-0.0076,-0.0130
24551,-0.0135,0.0114,-0.0080,-0.34,-0.25,0.90,0.173,-1.188,0.722,-8.922,0.1173,-0.0649,0.0091,-0.0164,1.0090,0.0000,0.0000,0.3000,-0.0077,-0.0129
24562,-0.0131,0.0120,-0.0071,-0.34,-0.26,0.80,0.173,0.996,-0.931,-9.026,0.1172,-0.0648,0.0080,-0.0204,1.0086,0.0000,0.0000,0.3000,-0.0078,-0.0128
24571,-0.0117,0.0148,-0.0061,-0.35,-0.26,0.70,0.173,-1.636,-1.092,-9.666,0.1172,-0.0644,0.0065,-0.0166,1.0130,0.0000,0.0000,0.3000,-0.0080,-0.0127
24582,-0.0113,0.0154,-0.0011,-0.33,-0.28,0.60,0.173,-0.807,2.852,-9.431,0.1172,-0.0654,0.0105,-0.0154,1.0097,0.0000,0.0000,0.3000,-0.0081,-0.0125
24592,-0.0105,0.0167,-0.0003,-0.32,-0.29,0.51,0.173,-0.484,-0.088,-9.807,0.1174,-0.0649,0.0033,-0.0168,1.0078,0.0000,0.0000,0.3000,-0.0082,-0.0123
24601,-0.0097,0.0136,0.0007,-0.28,-0.30,0.42,0.172,-0.038,3.542,-10.563,0.1174,-0.0663,0.0039,-0.0112,1.0126,0.0000,0.0000,0.3000,-0.0083,-0.0122
24612,-0.0084,0.0151,0.0015,-0.29,-0.30,0.32,0.172,-0.588,0.163,-10.586,0.1176,-0.0659,0.0056,-0.0162,1.0079,0.0000,0.0000,0.3000,-0.0084,-0.0120
24622,-0.0075,0.0103,0.0026,-0.26,-0.32,0.22,0.172,-2.773,0.597,-9.516,0.1176,-0.0650,0.0112,-0.0153,1.0090,0.0000,0.0000,0.3000,-0.0084,-0.0119
24632,-0.0062,0.0119,0.0037,-0.28,-0.33,0.12,0.172,-3.341,5.130,-10.182,0.1175,-0.0648,0.0116,-0.0189,1.0126,0.0000,0.0000,0.3000,-0.0085,-0.0118
24642,-0.0053,0.0150,0.0045,-0.30,-0.36,0.01,0.172,-2.787,-1.950,-10.716,0.1175,-0.0647,0.0091,-0.0153,1.0146,0.0000,0.0000,0.3000,-0.0085,-0.0117
24652,-0.0047,0.0155,0.0056,-0.31,-0.36,-0.10,0.172,0.273,1.186,-10.626,0.1174,-0.0641,0.0052,-0.0126,1.0111,0.0000,0.0000,0.3000,-0.0086,-0.0115
24662,-0.0041,0.0161,0.0066,-0.33,-0.37,-0.19,0.172,0.824,1.147,-12.146,0.1175,-0.0647,0.0070,-0.0129,1.0058,0.0000,0.0000,0.3000,-0.0086,-0.0114
24672,-0.0035,0.0179,0.0074,-0.37,-0.41,-0.30,0.172,1.279,-0.156,-10.770,0.1171,-0.0647,0.0024,-0.0200,1.0025,0.0000,0.0000,0.3000,-0.0087,-0.0112
24682,-0.0025,0.0160,0.0077,-0.39,-0.41,-0.40,0.172,0.816,1.936,-11.248,0.1171,-0.0658,0.0060,-0.0209,1.0041,0.0000,0.0000,0.3000,-0.0087,-0.0110
24692,-0.0031,0.0159,0.0090,-0.38,-0.42,-0.51,0.172,0.435,-1.472,-12.110,0.1172,-0.0654,0.0060,-0.0173,1.0061,0.0000,0.0000,0.3000,-0.0087,-0.0109
24701,-0.0024,0.0125,0.0102,-0.36,-0.42,-0.62,0.169,2.530,-1.650,-12.252,0.1171,-0.0645,0.0063,-0.0158,1.0045,0.0000,0.0000,0.3000,-0.0087,-0.0107
24712,-0.0013,0.0140,0.0110,-0.36,-0.42,-0.73,0.169,-1.288,0.359,-10.623,0.1171,-0.0644,0.0068,-0.0155,1.0079,0.0000,0.0000,0.3000,-0.0088,-0.0106
24721,-0.0007,0.0170,0.0113,-0.36,-0.42,-0.85,0.169,3.953,-4.120,-11.864,0.1171,-0.0642,0.0096,-0.0093,1.0057,0.0000,0.0000,0.3000,-0.0088,-0.0104
24732,0.0001,0.0175,0.0038,-0.37,-0.41,-0.96,0.169,4.043,-3.167,-11.763,0.1172,-0.0640,0.0050,-0.0099,1.0079,0.0000,0.0000,0.3000,-0.0088,-0.0102
24742,0.0008,0.0181,0.0044,-0.35,-0.40,-1.09,0.169,0.177,0.139,-10.472,0.1172,-0.0638,0.0031,-0.0133,1.0070,0.0000,0.0000,0.3000,-0.0088,-0.0101
24752,0.0015,0.0187,0.0049,-0.35,-0.40,-1.20,0.173,0.482,-0.777,-11.265,0.1182,-0.0639,0.0026,-0.0143,1.0070,0.0000,0.0000,0.3000,-0.0087,-0.0099
24762,0.0022,0.0193,0.0056,-0.31,-0.36,-1.32,0.173,-2.313,-0.681,-10.437,0.1182,-0.0625,0.0079,-0.0147,1.0051,0.0000,0.0000,0.3000,-0.0087,-0.0097
24772,0.0061,0.0187,0.0062,-0.27,-0.35,-1.43,0.173,-1.367,0.415,-10.159,0.1176,-0.0635,0.0065,-0.0157,1.0056,0.0000,0.0000,0.3000,-0.0087,-0.0095
24782,0.0064,0.0233,0.0105,-0.29,-0.35,-1.54,0.173,1.749,0.086,-11.028,0.1177,-0.0633,0.0070,-0.0199,1.0058,0.0000,0.0000,0.3000,-0.0086,-0.0093
24792,0.0049,0.0197,0.0113,-0.26,-0.32,-1.65,0.173,-2.740,-0.146,-9.813,0.1176,-0.0639,0.0096,-0.0188,1.0065,0.0000,0.0000,0.3000,-0.0085,-0.0091
24802,0.0054,0.0202,0.0120,-0.28,-0.32,-1.75,0.172,0.752,-0.632,-10.916,0.1177,-0.0638,0.0053,-0.0165,1.0073,0.0000,0.0000,0.3000,-0.0085,-0.0089
24812,0.0057,0.0177,0.0126,-0.27,-0.31,-1.85,0.172,-1.295,-0.087,-10.062,0.1192,-0.0629,0.0046,-0.0124,1.0075,0.0000,0.0000,0.3000,-0.0084,-0.0087
24822,0.0062,0.0182,0.0132,-0.26,-0.31,-1.97,0.172,-2.284,-0.143,-9.188,0.1176,-0.0634,0.0020,-0.0127,1.0095,0.0000,0.0000,0.3000,-0.0084,-0.0085
24833,0.0117,0.0209,0.0125,-0.31,-0.35,-2.07,0.172,0.075,-0.281,-10.235,0.1176,-0.0644,-0.0003,-0.0194,1.0067,0.0000,0.0000,0.3000,-0.0083,-0.0083
24841,0.0065,0.0190,0.0131,-0.30,-0.31,-2.17,0.172,-1.382,-0.244,-8.543,0.1176,-0.0642,0.0053,-0.0236,1.0096,0.0000,0.0000,0.3000,-0.0082,-0.0081
24851,0.0066,0.0156,0.0139,-0.29,-0.31,-2.27,0.171,1.385,-0.229,-8.854,0.1192,-0.0622,0.0085,-0.0124,1.0085,0.0000,0.0000,0.3000,-0.0081,-0.0080
24861,0.0072,0.0161,0.0146,-0.31,-0.31,-2.36,0.171,1.511,-0.559,-8.518,0.1193,-0.0598,0.0047,-0.0076,1.0067,0.0000,0.0000,0.3000,-0.0081,-0.0078
24872,0.0127,0.0226,0.0153,-0.36,-0.34,-2.46,0.171,0.615,-0.812,-8.351,0.1198,-0.0590,0.0073,-0.0127,1.0050,0.0000,0.0000,0.3000,-0.0079,-0.0076
24881,0.0130,0.0302,0.0110,-0.41,-0.33,-2.56,0.171,0.679,-0.363,-8.868,0.1197,-0.0582,0.0061,-0.0169,1.0057,0.0000,0.0000,0.3000,-0.0078,-0.0073
24892,0.0147,0.0325,0.0119,-0.41,-0.34,-2.65,0.171,0.735,-0.295,-8.249,0.1202,-0.0579,0.0042,-0.0179,1.0067,0.0000,0.0000,0.3000,-0.0076,-0.0069
24901,0.0147,0.0348,0.0127,-0.42,-0.32,-2.73,0.172,1.469,0.292,-7.480,0.1203,-0.0575,0.0050,-0.0163,1.0071,0.0000,0.0000,0.3000,-0.0075,-0.0066
24911,0.0162,0.0354,0.0134,-0.41,-0.33,-2.82,0.172,2.307,-0.006,-7.714,0.1202,-0.0597,0.0055,-0.0192,1.0020,0.0000,0.0000,0.3000,-0.0073,-0.0062
24921,0.0168,0.0361,0.0139,-0.41,-0.33,-2.91,0.172,2.373,-0.677,-8.442,0.1202,-0.0585,0.0043,-0.0206,1.0052,0.0000,0.0000,0.3000,-0.0072,-0.0059
24931,0.0163,0.0283,0.0131,-0.34,-0.32,-2.98,0.172,2.349,-1.950,-8.176,0.1201,-0.0582,0.0032,-0.0181,1.0056,0.0000,0.0000,0.3000,-0.0070,-0.0056
24942,0.0164,0.0321,0.0136,-0.35,-0.32,-3.06,0.172,1.386,-3.151,-8.191,0.1199,-0.0593,0.0043,-0.0196,1.0059,0.0000,0.0000,0.3000,-0.0068,-0.0053
24952,0.0162,0.0325,0.0143,-0.33,-0.31,-3.14,0.166,0.904,-0.684,-7.809,0.1202,-0.0586,0.0047,-0.0163,1.0032,0.0000,0.0000,0.3000,-0.0067,-0.0049
24961,0.0156,0.0281,0.0147,-0.27,-0.30,-3.22,0.166,-0.078,-2.347,-7.127,0.1206,-0.0593,0.0043,-0.0131,1.0022,0.0000,0.0000,0.3000,-0.0065,-0.0047
24972,0.0168,0.0302,0.0150,-0.27,-0.29,-3.31,0.166,0.923,-1.214,-7.458,0.1209,-0.0594,0.0041,-0.0146,1.0007,0.0000,0.0000,0.3000,-0.0064,-0.0044
24981,0.0177,0.0273,-0.0008,-0.24,-0.26,-3.38,0.166,-0.232,-0.783,-7.678,0.1213,-0.0591,0.0059,-0.0104,1.0078,0.0000,0.0000,0.3000,-0.0062,-0.0041
24992,0.0187,0.0264,-0.0002,-0.22,-0.24,-3.46,0.166,-0.164,0.678,-6.493,0.1215,-0.0588,0.0030,-0.0086,1.0094,0.0000,0.0000,0.3000,-0.0060,-0.0038
25002,0.0197,0.0269,0.0001,-0.22,-0.22,-3.53,0.168,1.901,-1.861,-6.509,0.1215,-0.0580,-0.0010,-0.0119,1.0104,0.0000,0.0000,0.3000,-0.0058,-0.0036
25011,0.0201,0.0272,0.0003,-0.22,-0.21,-3.61,0.168,2.502,-3.619,-7.821,0.1218,-0.0581,-0.0001,-0.0227,1.0058,0.0000,0.0000,0.3000,-0.0056,-0.0033
25022,0.0199,0.0295,0.0004,-0.23,-0.19,-3.68,0.168,0.823,-1.298,-8.117,0.1230,-0.0584,0.0036,-0.0165,1.0082,0.0000,0.0000,0.3000,-0.0054,-0.0030
25032,0.0206,0.0282,-0.0035,-0.23,-0.19,-3.74,0.168,-2.310,-2.257,-4.768,0.1232,-0.0581,0.0017,-0.0120,1.0111,0.0000,0.0000,0.3000,-0.0052,-0.0027
25042,0.0242,0.0267,-0.0024,-0.21,-0.18,-3.81,0.168,-0.032,-2.764,-7.239,0.1235,-0.0578,-0.0013,-0.0095,1.0102,0.0000,0.0000,0.3000,-0.0049,-0.0024
25051,0.0246,0.0270,-0.0015,-0.20,-0.15,-3.89,0.169,-0.255,-0.172,-6.340,0.1248,-0.0571,0.0007,-0.0142,1.0103,0.0000,0.0000,0.3000,-0.0047,-0.0022
25062,0.0248,0.0274,-0.0009,-0.21,-0.14,-3.96,0.169,-2.252,-1.886,-4.361,0.1249,-0.0552,0.0017,-0.0162,1.0080,0.0000,0.0000,0.3000,-0.0045,-0.0019
25071,0.0288,0.0294,-0.0003,-0.24,-0.13,-4.01,0.169,1.154,-0.810,-6.061,0.1251,-0.0549,0.0019,-0.0194,1.0058,0.0000,0.0000,0.3000,-0.0042,-0.0016
25082,0.0281,0.0350,0.0002,-0.26,-0.11,-4.09,0.169,-1.091,0.752,-5.984,0.1255,-0.0551,0.0010,-0.0200,1.0061,0.0000,0.0000,0.3000,-0.0039,-0.0013
25091,0.0283,0.0354,0.0013,-0.28,-0.10,-4.15,0.169,-1.665,4.096,-6.084,0.1259,-0.0552,0.0045,-0.0131,1.0092,0.0000,0.0000,0.3000,-0.0036,-0.0009
25101,0.0287,0.0339,0.0023,-0.28,-0.10,-4.20,0.169,-1.545,2.309,-5.618,0.1265,-0.0544,0.0068,-0.0139,1.0103,0.0000,0.0000,0.3000,-0.0033,-0.0006
25112,0.0293,0.0328,0.0031,-0.26,-0.09,-4.26,0.169,-4.549,-1.770,-3.385,0.1268,-0.0540,0.0081,-0.0150,1.0122,0.0000,0.0000,0.3000,-0.0030,-0.0002
25121,0.0306,0.0350,0.0036,-0.28,-0.12,-4.32,0.169,-2.968,1.217,-3.512,0.1271,-0.0537,0.0087,-0.0144,1.0121,0.0000,0.0000,0.3000,-0.0027,0.0001
25132,0.0308,0.0354,0.0038,-0.29,-0.15,-4.38,0.169,-1.874,1.273,-2.965,0.1274,-0.0533,0.0091,-0.0153,1.0093,0.0000,0.0000,0.3000,-0.0024,0.0005
25141,0.0311,0.0359,0.0047,-0.32,-0.15,-4.43,0.169,-1.132,-0.123,-2.970,0.1279,-0.0534,0.0087,-0.0154,1.0121,0.0000,0.0000,0.3000,-0.0021,0.0008
25151,0.0314,0.0364,0.0057,-0.35,-0.15,-4.46,0.173,2.415,1.149,-2.435,0.1282,-0.0530,0.0071,-0.0149,1.0147,0.0000,0.0000,0.3000,-0.0018,0.0012
25161,0.0321,0.0353,0.0069,-0.36,-0.16,-4.50,0.173,3.885,-3.098,-2.384,0.1286,-0.0534,0.0084,-0.0154,1.0105,0.0000,0.0000,0.3000,-0.0015,0.0015
25171,0.0324,0.0359,0.0081,-0.37,-0.17,-4.53,0.173,4.917,-3.022,-0.874,0.1288,-0.0537,0.0039,-0.0154,1.0022,0.0000,0.0000,0.3000,-0.0011,0.0019
25182,0.0331,0.0343,0.0173,-0.35,-0.17,-4.56,0.173,5.615,-2.104,-1.336,0.1292,-0.0534,0.0063,-0.0146,1.0042,0.0000,0.0000,0.3000,-0.0008,0.0022
25192,0.0330,0.0325,0.0185,-0.31,-0.17,-4.58,0.173,5.238,-1.564,-0.494,0.1294,-0.0538,0.0025,-0.0189,1.0018,0.0000,0.0000,0.3000,-0.0005,0.0026
25201,0.0333,0.0330,0.0199,-0.26,-0.13,-4.60,0.170,6.338,-2.331,-0.653,0.1292,-0.0532,0.0043,-0.0162,1.0047,0.0000,0.0000,0.3000,-0.0001,0.0029
25211,0.0333,0.0309,0.0210,-0.20,-0.11,-4.61,0.170,4.659,-4.039,0.811,0.1297,-0.0516,0.0098,-0.0141,1.0060,0.0000,0.0000,0.3000,0.0002,0.0032
25221,0.0319,0.0323,0.0214,-0.15,-0.07,-4.62,0.170,7.546,-2.657,-0.009,0.1288,-0.0524,0.0059,-0.0152,1.0051,0.0000,0.0000,0.3000,0.0005,0.0035
25231,0.0323,0.0368,0.0177,-0.12,-0.04,-4.63,0.170,4.634,-3.487,2.306,0.1290,-0.0521,0.0014,-0.0129,1.0080,0.0000,0.0000,0.3000,0.0008,0.0039
25242,0.0284,0.0331,0.0181,-0.03,0.02,-4.63,0.170,4.020,-3.457,2.591,0.1288,-0.0519,0.0040,-0.0120,1.0058,0.0000,0.0000,0.3000,0.0011,0.0042
25251,0.0284,0.0332,0.0185,0.02,0.05,-4.63,0.169,2.219,-1.668,3.025,0.1312,-0.0499,0.0058,-0.0109,1.0062,0.0000,0.0000,0.3000,0.0014,0.0046
25262,0.0265,0.0326,0.0191,0.10,0.10,-4.62,0.169,3.317,-2.893,2.567,0.1312,-0.0481,0.0002,-0.0079,1.0049,0.0000,0.0000,0.3000,0.0017,0.0049
25271,0.0336,0.0381,0.0195,0.10,0.09,-4.60,0.169,3.570,-0.328,2.106,0.1315,-0.0477,0.0005,-0.0151,1.0010,0.0000,0.0000,0.3000,0.0020,0.0053
25281,0.0320,0.0424,0.0129,0.10,0.13,-4.57,0.169,0.163,0.194,3.624,0.1318,-0.0473,0.0042,-0.0181,0.9995,0.0000,0.0000,0.3000,0.0023,0.0057
25291,0.0318,0.0422,0.0135,0.13,0.16,-4.54,0.169,-0.171,0.154,3.312,0.1321,-0.0469,0.0050,-0.0185,1.0001,0.0000,0.0000,0.3000,0.0026,0.0061
25302,0.0315,0.0420,0.0141,0.16,0.18,-4.52,0.171,0.849,0.215,2.264,0.1336,-0.0467,0.0061,-0.0104,1.0068,0.0000,0.0000,0.3000,0.0030,0.0065
25311,0.0312,0.0418,0.0146,0.18,0.19,-4.49,0.171,-0.965,1.245,1.739,0.1340,-0.0463,0.0023,-0.0092,1.0082,0.0000,0.0000,0.3000,0.0033,0.0070
25321,0.0348,0.0408,0.0148,0.18,0.15,-4.45,0.171,1.277,1.537,2.493,0.1344,-0.0465,-0.0002,-0.0164,1.0033,0.0000,0.0000,0.3000,0.0036,0.0074
25331,0.0345,0.0405,0.0140,0.17,0.16,-4.42,0.171,1.507,3.556,2.887,0.1347,-0.0461,0.0023,-0.0182,1.0036,0.0000,0.0000,0.3000,0.0040,0.0078
25342,0.0345,0.0382,0.0141,0.19,0.15,-4.40,0.171,0.666,3.181,3.929,0.1351,-0.0458,0.0032,-0.0216,1.0019,0.0000,0.0000,0.3000,0.0043,0.0081
25351,0.0342,0.0378,0.0148,0.20,0.14,-4.38,0.169,-0.173,1.838,4.091,0.1354,-0.0454,0.0041,-0.0203,1.0001,0.0000,0.0000,0.3000,0.0046,0.0085
25361,0.0339,0.0375,0.0155,0.21,0.12,-4.35,0.169,-1.715,-0.318,4.933,0.1358,-0.0457,0.0072,-0.0116,1.0031,0.0000,0.0000,0.3000,0.0050,0.0089
25371,0.0337,0.0372,0.0159,0.22,0.09,-4.32,0.169,-4.079,-1.974,6.442,0.1362,-0.0459,0.0040,-0.0097,1.0074,0.0000,0.0000,0.3000,0.0053,0.0093
25381,0.0338,0.0346,0.0092,0.23,0.06,-4.28,0.169,0.612,-0.201,4.527,0.1371,-0.0454,0.0029,-0.0155,1.0009,0.0000,0.0000,0.3000,0.0057,0.0096
25391,0.0338,0.0325,0.0094,0.24,0.06,-4.23,0.169,-2.240,-0.347,6.950,0.1363,-0.0456,0.0012,-0.0157,1.0017,0.0000,0.0000,0.3000,0.0060,0.0099
25402,0.0354,0.0327,0.0094,0.21,0.06,-4.18,0.168,1.461,1.896,4.585,0.1366,-0.0453,0.0048,-0.0160,1.0011,0.0000,0.0000,0.3000,0.0064,0.0103
25411,0.0317,0.0307,0.0097,0.20,0.10,-4.12,0.168,0.221,-0.946,7.093,0.1371,-0.0456,0.0060,-0.0160,1.0023,0.0000,0.0000,0.3000,0.0067,0.0106
25421,0.0315,0.0304,0.0104,0.19,0.10,-4.07,0.168,1.731,0.831,6.293,0.1374,-0.0453,0.0050,-0.0162,1.0046,0.0000,0.0000,0.3000,0.0070,0.0109
25431,0.0317,0.0281,0.0040,0.19,0.09,-4.00,0.168,1.346,-2.048,8.048,0.1377,-0.0450,0.0054,-0.0168,1.0045,0.0000,0.0000,0.3000,0.0073,0.0112
25441,0.0315,0.0277,0.0042,0.21,0.09,-3.94,0.168,6.427,-2.384,6.950,0.1392,-0.0454,0.0089,-0.0181,1.0015,0.0000,0.0000,0.3000,0.0076,0.0114
25451,0.0313,0.0274,0.0043,0.22,0.09,-3.88,0.172,2.395,-1.126,7.024,0.1377,-0.0452,0.0048,-0.0107,1.0079,0.0000,0.0000,0.3000,0.0079,0.0117
25462,0.0349,0.0249,0.0045,0.24,0.06,-3.81,0.172,6.994,-0.763,7.690,0.1380,-0.0450,0.0069,-0.0140,1.0034,0.0000,0.0000,0.3000,0.0083,0.0120
25471,0.0288,0.0243,0.0051,0.27,0.12,-3.74,0.172,5.698,-5.488,8.018,0.1384,-0.0443,0.0085,-0.0182,1.0048,0.0000,0.0000,0.3000,0.0086,0.0122
25481,0.0286,0.0239,0.0097,0.32,0.14,-3.67,0.172,3.381,-2.256,8.816,0.1387,-0.0441,0.0068,-0.0185,1.0044,0.0000,0.0000,0.3000,0.0089,0.0124
25491,0.0287,0.0247,0.0099,0.35,0.14,-3.60,0.172,1.831,-1.990,8.911,0.1385,-0.0414,0.0110,-0.0130,1.0088,0.0000,0.0000,0.3000,0.0091,0.0127
25501,0.0284,0.0241,0.0106,0.40,0.16,-3.51,0.169,1.258,-1.794,7.726,0.1388,-0.0411,0.0074,-0.0113,1.0069,0.0000,0.0000,0.3000,0.0094,0.0129
25511,0.0268,0.0312,0.0110,0.41,0.21,-3.43,0.169,2.044,-2.058,9.117,0.1398,-0.0390,0.0043,-0.0154,1.0064,0.0000,0.0000,0.3000,0.0097,0.0132
25521,0.0264,0.0305,0.0114,0.44,0.24,-3.34,0.169,0.442,-1.430,8.027,0.1401,-0.0387,0.0029,-0.0140,1.0018,0.0000,0.0000,0.3000,0.0100,0.0136
