time_ms,vel_x,vel_y,vel_z,roll,pitch,yaw,range_z,gyro_x,gyro_y,gyro_z,ekf_x,ekf_y
21162,-0.0073,0.2048,0.0263,3.00,-1.17,-4.15,0.227,7.183,-4.851,4.671,-0.2199,0.3073
21172,-0.0054,0.1973,0.0279,3.02,-1.15,-4.11,0.227,0.832,-4.213,5.299,-0.2204,0.3057
21183,-0.0013,0.1830,0.0201,3.11,-1.13,-4.06,0.227,5.862,-6.473,4.969,-0.2200,0.3024
21192,-0.0005,0.1692,0.0222,3.19,-1.08,-4.00,0.227,1.229,-5.195,5.239,-0.2197,0.3072
21202,0.0001,0.1533,0.0240,3.29,-1.03,-3.93,0.227,0.572,-5.791,4.697,-0.2203,0.3201
21213,0.0029,0.1324,0.0257,3.43,-0.98,-3.87,0.232,0.114,-7.632,4.758,-0.2204,0.3226
21223,0.0047,0.1370,0.0269,3.39,-0.93,-3.84,0.232,-1.136,-9.063,4.409,-0.2193,0.3254
21231,0.0033,0.1667,0.0276,3.18,-0.83,-3.82,0.232,-2.629,-7.441,4.495,-0.2195,0.3269
21242,0.0040,0.1633,0.0318,3.17,-0.76,-3.77,0.232,-8.874,-4.598,5.900,-0.2191,0.3271
21252,0.0077,0.1614,0.0330,3.15,-0.69,-3.75,0.232,-7.754,-4.489,5.767,-0.2192,0.3289
21262,0.0078,0.1554,0.0342,3.14,-0.61,-3.71,0.237,-2.469,-5.899,4.529,-0.2183,0.3241
21272,0.0093,0.1458,0.0356,3.10,-0.55,-3.66,0.237,-1.077,-4.748,4.620,-0.2184,0.3257
21282,0.0096,0.1414,0.0458,3.01,-0.50,-3.61,0.237,-0.945,-0.825,5.162,-0.2178,0.3267
21292,0.0126,0.1169,0.0472,3.08,-0.47,-3.56,0.237,2.796,-0.379,4.895,-0.2177,0.3277
21302,0.0126,0.1127,0.0483,3.04,-0.43,-3.51,0.237,3.634,-2.104,4.623,-0.2175,0.3431
21311,0.0142,0.1068,0.0496,3.05,-0.40,-3.47,0.234,1.292,0.855,5.205,-0.2176,0.3426
21322,0.0146,0.1015,0.0509,3.07,-0.38,-3.42,0.234,7.131,-2.233,4.726,-0.2171,0.3497
21332,0.0142,0.1401,0.0512,2.82,-0.35,-3.41,0.234,3.260,-0.638,5.106,-0.2184,0.3501
21341,0.0140,0.1290,0.0457,2.88,-0.34,-3.35,0.234,7.120,-2.018,4.338,-0.2173,0.3498
21352,0.0149,0.1420,0.0458,2.82,-0.33,-3.32,0.234,11.478,-1.579,4.661,-0.2177,0.3533
21362,0.0116,0.1338,0.0464,2.89,-0.29,-3.25,0.241,10.384,-1.171,4.219,-0.2177,0.3543
21372,0.0143,0.1237,0.0470,2.97,-0.30,-3.22,0.241,7.436,-3.054,3.729,-0.2185,0.3549
21382,0.0130,0.1254,0.0533,3.04,-0.26,-3.17,0.241,2.423,-0.172,4.982,-0.2183,0.3561
21392,0.0128,0.1193,0.0533,3.14,-0.25,-3.13,0.241,0.126,2.045,5.929,-0.2177,0.3560
21402,0.0108,0.1122,0.0532,3.26,-0.21,-3.08,0.241,1.742,1.330,5.169,-0.2171,0.3553
21412,0.0108,0.1066,0.0531,3.32,-0.19,-3.03,0.244,7.202,-1.828,4.262,-0.2175,0.3499
21422,0.0123,0.0972,0.0533,3.36,-0.21,-2.98,0.244,7.297,-0.762,4.916,-0.2164,0.3500
21431,0.0137,0.0863,0.0535,3.41,-0.24,-2.93,0.244,6.609,1.219,4.973,-0.2166,0.3544
21442,0.0125,0.0607,0.0583,3.58,-0.23,-2.87,0.244,5.993,2.012,4.836,-0.2161,0.3520
21452,0.0152,0.0528,0.0580,3.67,-0.23,-2.84,0.244,3.006,-0.438,4.403,-0.2166,0.3543
21462,0.0143,0.0582,0.0575,3.63,-0.22,-2.78,0.245,4.632,0.747,4.298,-0.2164,0.3548
21472,0.0153,0.0428,0.0569,3.78,-0.24,-2.74,0.245,-4.252,0.288,4.551,-0.2163,0.3552
21482,0.0137,0.0420,0.0548,3.79,-0.23,-2.68,0.245,-0.179,-0.120,4.982,-0.2153,0.3504
21491,0.0138,0.0356,0.0543,3.84,-0.24,-2.64,0.245,-4.547,1.106,5.069,-0.2152,0.3547
21502,0.0139,0.0290,0.0534,3.85,-0.25,-2.59,0.245,-10.445,-2.490,4.599,-0.2168,0.3626
21512,0.0162,0.0069,0.0524,3.92,-0.26,-2.56,0.248,-9.326,-7.023,3.843,-0.2166,0.3629
21522,0.0164,0.0132,0.0517,3.83,-0.24,-2.51,0.248,-7.200,-4.243,5.240,-0.2171,0.3622
21531,0.0120,0.0299,0.0512,3.62,-0.20,-2.44,0.248,-1.783,-6.121,4.902,-0.2166,0.3640
21542,0.0106,0.0208,0.0499,3.53,-0.13,-2.39,0.248,-6.729,-6.172,4.833,-0.2167,0.3689
21552,0.0115,0.0197,0.0488,3.43,-0.08,-2.35,0.248,1.099,-5.532,4.471,-0.2185,0.3732
21562,0.0109,0.0277,0.0482,3.29,-0.02,-2.30,0.254,-1.668,-5.866,5.031,-0.2188,0.3748
21572,0.0067,0.0303,0.0476,3.18,0.08,-2.23,0.254,0.840,-2.812,5.135,-0.2184,0.3742
21582,0.0056,0.0282,0.0547,3.14,0.14,-2.18,0.254,2.808,-1.544,5.613,-0.2191,0.3746
21592,0.0045,0.0270,0.0537,3.10,0.21,-2.13,0.254,3.711,-1.802,6.124,-0.2190,0.3748
21602,0.0049,0.0191,0.0530,3.14,0.25,-2.09,0.254,5.391,-2.550,5.369,-0.2188,0.3879
21611,0.0023,0.0143,0.0524,3.17,0.29,-2.03,0.252,9.548,0.354,5.332,-0.2187,0.3914
21622,0.0016,0.0089,0.0517,3.21,0.31,-1.97,0.252,4.783,0.172,5.436,-0.2193,0.3949
21632,0.0018,0.0421,0.0505,3.03,0.34,-1.91,0.252,9.469,-1.539,5.288,-0.2193,0.3939
21641,0.0013,0.0458,0.0433,3.06,0.36,-1.85,0.252,3.976,-1.183,5.426,-0.2194,0.3943
21652,-0.0008,0.0498,0.0417,3.07,0.37,-1.79,0.252,6.837,-1.196,5.181,-0.2188,0.3962
21662,-0.0018,0.0402,0.0403,3.18,0.38,-1.73,0.252,7.455,-4.270,5.178,-0.2196,0.3991
21671,-0.0027,0.0346,0.0387,3.24,0.39,-1.68,0.252,5.435,-1.680,5.211,-0.2197,0.3979
21682,-0.0019,0.0338,0.0314,3.26,0.41,-1.64,0.252,3.750,-5.204,5.733,-0.2199,0.4024
21691,-0.0045,0.0355,0.0298,3.30,0.45,-1.57,0.252,7.110,-3.679,6.182,-0.2201,0.3999
21702,-0.0057,0.0253,0.0284,3.37,0.48,-1.52,0.252,5.310,-4.638,5.779,-0.2215,0.4023
21711,-0.0069,0.0321,0.0273,3.36,0.53,-1.46,0.257,4.498,-4.788,5.843,-0.2217,0.4048
21722,-0.0083,0.0181,0.0260,3.48,0.57,-1.40,0.257,5.642,-4.083,5.910,-0.2213,0.4056
21732,-0.0127,0.0186,0.0244,3.50,0.63,-1.32,0.257,6.249,-2.348,6.433,-0.2214,0.4069
21741,-0.0140,0.0192,0.0252,3.51,0.68,-1.26,0.257,7.582,-0.688,6.388,-0.2208,0.4071
21752,-0.0139,0.0150,0.0238,3.56,0.73,-1.21,0.257,7.259,2.038,6.164,-0.2207,0.4079
21762,-0.0151,0.0123,0.0223,3.60,0.76,-1.15,0.258,6.186,1.348,6.460,-0.2213,0.4070
21772,-0.0147,0.0064,0.0208,3.68,0.77,-1.10,0.258,4.650,0.728,6.215,-0.2212,0.4085
21782,-0.0154,0.0021,0.0208,3.74,0.76,-1.04,0.258,2.952,1.829,5.831,-0.2217,0.4067
21791,-0.0178,-0.0067,0.0194,3.82,0.75,-0.97,0.258,1.545,2.121,6.362,-0.2222,0.4083
21802,-0.0185,-0.0089,0.0178,3.85,0.75,-0.91,0.258,-0.156,1.648,6.089,-0.2218,0.3943
21812,-0.0207,-0.0202,0.0161,3.91,0.74,-0.85,0.256,-1.085,-0.063,6.282,-0.2223,0.3956
21821,-0.0226,-0.0219,0.0147,3.91,0.72,-0.78,0.256,-2.233,-0.522,6.062,-0.2210,0.3935
21832,-0.0236,-0.0679,0.0124,4.15,0.70,-0.77,0.256,-3.160,-1.044,5.458,-0.2216,0.3931
21841,-0.0256,-0.0695,0.0057,4.10,0.71,-0.69,0.256,-3.283,-1.993,5.411,-0.2223,0.3933
21851,-0.0231,-0.0803,0.0047,4.10,0.69,-0.66,0.256,-3.798,-1.617,5.593,-0.2229,0.3877
21862,-0.0252,-0.0862,0.0037,4.07,0.71,-0.59,0.258,-3.403,-1.998,5.577,-0.2230,0.3867
21871,-0.0275,-0.0902,0.0027,4.02,0.73,-0.53,0.258,-3.918,-0.322,5.087,-0.2236,0.3874
21882,-0.0301,-0.1115,0.0020,4.06,0.76,-0.49,0.258,-3.647,-1.736,4.800,-0.2244,0.3882
21892,-0.0309,-0.1177,0.0013,4.02,0.78,-0.43,0.258,-3.382,0.152,4.591,-0.2243,0.3863
21901,-0.0329,-0.1192,0.0005,3.96,0.79,-0.37,0.258,-3.910,0.476,5.011,-0.2241,0.3805
21912,-0.0351,-0.1203,-0.0002,3.88,0.81,-0.31,0.254,-1.733,1.937,4.020,-0.2252,0.3814
21921,-0.0355,-0.1291,-0.0012,3.86,0.81,-0.27,0.254,-2.459,5.141,4.490,-0.2256,0.3800
21932,-0.0360,-0.1485,-0.0029,3.90,0.80,-0.25,0.254,-4.147,2.336,4.279,-0.2268,0.3826
21942,-0.0391,-0.1483,-0.0127,3.84,0.81,-0.19,0.254,-5.341,3.035,4.481,-0.2276,0.3773
21952,-0.0405,-0.1548,-0.0139,3.82,0.77,-0.14,0.254,-6.865,3.266,4.130,-0.2281,0.3757
21961,-0.0434,-0.1497,-0.0147,3.71,0.75,-0.07,0.250,-7.264,-0.072,3.477,-0.2295,0.3835
21971,-0.0460,-0.1666,-0.0165,3.73,0.73,-0.04,0.250,-5.605,1.546,3.177,-0.2300,0.3820
21982,-0.0472,-0.1460,-0.0256,3.61,0.74,0.01,0.250,-6.297,-1.374,2.937,-0.2306,0.3825
21991,-0.0487,-0.1467,-0.0265,3.52,0.73,0.05,0.250,-9.727,0.279,3.016,-0.2326,0.3839
22002,-0.0497,-0.1472,-0.0273,3.43,0.72,0.10,0.250,-7.837,-2.896,2.306,-0.2321,0.3715
22011,-0.0511,-0.1477,-0.0279,3.32,0.71,0.14,0.255,-5.608,-2.191,2.648,-0.2334,0.3713
22022,-0.0554,-0.1506,-0.0284,3.25,0.74,0.19,0.255,-7.816,-1.038,1.744,-0.2340,0.3684
22031,-0.0554,-0.1862,-0.0303,3.34,0.73,0.15,0.255,-0.808,-1.380,1.108,-0.2340,0.3681
22042,-0.0584,-0.1875,-0.0232,3.22,0.78,0.19,0.255,-6.081,2.255,2.151,-0.2352,0.3691
22051,-0.0596,-0.1955,-0.0232,3.19,0.81,0.21,0.255,2.353,0.162,1.588,-0.2339,0.3584
22061,-0.0594,-0.1965,-0.0228,3.07,0.81,0.23,0.249,-3.302,1.933,2.730,-0.2349,0.3579
22072,-0.0618,-0.1934,-0.0223,3.00,0.83,0.26,0.249,-1.831,2.329,3.191,-0.2354,0.3588
22081,-0.0595,-0.2221,-0.0309,3.10,0.79,0.22,0.249,2.301,1.163,2.555,-0.2360,0.3565
22091,-0.0617,-0.2233,-0.0304,3.07,0.79,0.25,0.249,-4.868,1.722,3.197,-0.2363,0.3576
22102,-0.0623,-0.2199,-0.0297,2.99,0.77,0.29,0.249,-1.508,2.447,3.079,-0.2381,0.3579
22112,-0.0646,-0.2201,-0.0296,2.95,0.76,0.33,0.247,-4.551,0.782,3.453,-0.2399,0.3597
22121,-0.0635,-0.2209,-0.0291,2.92,0.73,0.36,0.247,-7.548,-0.424,4.188,-0.2418,0.3619
22131,-0.0673,-0.2192,-0.0285,2.84,0.72,0.42,0.247,-0.396,-2.047,2.718,-0.2424,0.3622
22141,-0.0708,-0.2130,-0.0335,2.76,0.73,0.48,0.247,-5.863,0.499,4.306,-0.2418,0.3525
22151,-0.0745,-0.2058,-0.0327,2.64,0.73,0.54,0.247,-6.034,0.242,4.765,-0.2430,0.3519
22161,-0.0750,-0.2037,-0.0322,2.55,0.73,0.59,0.244,0.064,-2.639,4.819,-0.2435,0.3395
22171,-0.0738,-0.2290,-0.0333,2.65,0.72,0.58,0.244,-2.428,1.192,6.150,-0.2432,0.3365
22182,-0.0757,-0.2284,-0.0399,2.58,0.74,0.63,0.244,-3.546,1.463,6.434,-0.2452,0.3314
22191,-0.0777,-0.2612,-0.0414,2.69,0.74,0.62,0.244,1.639,-2.200,5.726,-0.2460,0.3286
22201,-0.0763,-0.2668,-0.0412,2.67,0.74,0.66,0.244,3.230,-1.871,5.887,-0.2472,0.3276
22212,-0.0809,-0.2782,-0.0416,2.71,0.76,0.71,0.243,-3.526,-1.116,6.430,-0.2490,0.3370
22221,-0.0821,-0.2828,-0.0414,2.68,0.75,0.78,0.243,-5.382,-1.229,6.136,-0.2497,0.3301
22231,-0.0841,-0.2821,-0.0406,2.64,0.77,0.85,0.243,-6.214,-0.640,6.583,-0.2499,0.3232
22241,-0.0861,-0.2531,-0.0390,2.47,0.80,0.97,0.243,-6.996,-1.029,6.663,-0.2505,0.3233
22250,-0.0877,-0.2694,-0.0398,2.52,0.82,1.01,0.243,-4.707,-0.976,6.408,-0.2532,0.3268
22261,-0.0877,-0.2852,-0.0408,2.55,0.83,1.04,0.236,-9.203,-1.403,6.230,-0.2523,0.3172
22271,-0.0880,-0.2813,-0.0404,2.45,0.84,1.12,0.236,-7.593,1.250,6.695,-0.2532,0.3152
22281,-0.0928,-0.2670,-0.0515,2.28,0.89,1.23,0.236,-12.956,1.285,6.322,-0.2544,0.3162
22291,-0.0908,-0.2911,-0.0527,2.35,0.89,1.24,0.236,-12.190,1.672,5.710,-0.2561,0.3167
22301,-0.0922,-0.2928,-0.0525,2.24,0.90,1.31,0.236,-6.770,1.497,4.404,-0.2576,0.3169
22311,-0.0937,-0.2855,-0.0515,2.10,0.90,1.40,0.236,-11.727,-3.125,3.327,-0.2586,0.3033
22321,-0.0966,-0.2800,-0.0510,1.93,0.91,1.48,0.236,-18.424,0.089,3.321,-0.2596,0.3036
22331,-0.0992,-0.2748,-0.0503,1.76,0.90,1.56,0.236,-18.106,-0.137,1.881,-0.2607,0.3038
22340,-0.1018,-0.3076,-0.0529,1.83,0.88,1.56,0.236,-15.662,-0.659,-0.172,-0.2631,0.3124
22351,-0.1029,-0.3014,-0.0521,1.67,0.90,1.61,0.236,-15.846,0.268,-1.297,-0.2642,0.3051
22361,-0.1040,-0.2951,-0.0513,1.45,0.91,1.66,0.237,-14.656,1.672,-1.579,-0.2643,0.2920
22372,-0.1075,-0.2653,-0.0486,1.07,0.92,1.75,0.237,-13.944,4.490,-2.332,-0.2658,0.2848
22380,-0.1099,-0.2807,-0.0429,0.99,0.94,1.73,0.237,-13.118,6.472,-2.746,-0.2671,0.2842
22391,-0.1099,-0.3108,-0.0430,0.99,0.93,1.66,0.237,-11.539,10.922,-2.751,-0.2682,0.2810
22401,-0.1131,-0.3242,-0.0425,0.91,0.92,1.63,0.237,-10.676,12.732,-3.030,-0.2694,0.2820
22411,-0.1146,-0.3183,-0.0402,0.72,0.88,1.62,0.232,-10.370,12.597,-3.328,-0.2708,0.2776
22421,-0.1157,-0.3081,-0.0373,0.51,0.82,1.62,0.232,-7.271,10.272,-3.464,-0.2707,0.2774
22431,-0.1161,-0.3007,-0.0342,0.35,0.72,1.60,0.232,-3.611,6.850,-2.848,-0.2715,0.2780
22441,-0.1191,-0.3136,-0.0357,0.32,0.60,1.55,0.232,-0.104,3.265,-3.020,-0.2745,0.2772
22451,-0.1163,-0.3060,-0.0333,0.17,0.46,1.53,0.232,1.903,-0.640,-3.242,-0.2740,0.2699
22461,-0.1154,-0.2960,-0.0308,0.03,0.34,1.52,0.229,3.294,-1.184,-2.086,-0.2772,0.2703
22471,-0.1209,-0.2897,-0.0285,-0.05,0.30,1.50,0.229,0.592,-2.337,-0.851,-0.2773,0.2713
22481,-0.1170,-0.3016,-0.0326,0.02,0.24,1.44,0.229,-1.439,-1.873,0.360,-0.2793,0.2684
22490,-0.1229,-0.2925,-0.0303,-0.03,0.27,1.43,0.229,-0.767,-0.641,0.516,-0.2820,0.2697
22501,-0.1196,-0.2815,-0.0279,-0.07,0.26,1.43,0.229,1.932,-0.144,0.527,-0.2839,0.2678
22511,-0.1224,-0.2816,-0.0265,-0.05,0.29,1.42,0.229,1.043,2.373,1.546,-0.2840,0.2622
22521,-0.1267,-0.2696,-0.0244,-0.13,0.33,1.44,0.229,5.236,2.045,2.075,-0.2866,0.2644
22531,-0.1291,-0.2671,-0.0228,-0.15,0.35,1.44,0.229,5.498,6.478,2.619,-0.2873,0.2639
22541,-0.1265,-0.2752,-0.0221,-0.09,0.33,1.44,0.229,7.130,7.631,3.155,-0.2883,0.2513
22551,-0.1304,-0.2610,-0.0203,-0.16,0.33,1.47,0.229,9.416,8.292,4.437,-0.2887,0.2490
22561,-0.1289,-0.2546,-0.0188,-0.15,0.29,1.50,0.224,9.361,7.111,4.463,-0.2903,0.2497
22571,-0.1296,-0.2836,-0.0190,0.09,0.24,1.49,0.224,12.505,5.713,4.948,-0.2910,0.2494
22580,-0.1272,-0.2814,-0.0258,0.15,0.15,1.52,0.224,9.877,7.429,3.555,-0.2947,0.2492
22591,-0.1284,-0.2723,-0.0230,0.19,0.07,1.58,0.224,11.371,6.641,3.102,-0.2953,0.2484
22601,-0.1265,-0.2657,-0.0201,0.25,-0.02,1.64,0.224,8.694,6.369,3.257,-0.2964,0.2462
22610,-0.1335,-0.2590,-0.0177,0.33,-0.05,1.69,0.224,0.966,2.975,2.578,-0.2987,0.2469
22621,-0.1311,-0.2544,-0.0149,0.40,-0.13,1.73,0.224,-3.295,0.908,3.665,-0.3020,0.2472
22631,-0.1300,-0.2541,-0.0125,0.51,-0.20,1.77,0.224,-3.858,0.251,3.205,-0.3029,0.2471
22641,-0.1325,-0.2454,-0.0138,0.54,-0.25,1.81,0.224,-6.549,-0.971,3.014,-0.3029,0.2471
22651,-0.1381,-0.2383,-0.0114,0.50,-0.25,1.83,0.224,-7.663,-2.556,2.850,-0.3049,0.2465
22660,-0.1359,-0.2326,-0.0092,0.42,-0.28,1.88,0.225,-4.255,-3.803,1.401,-0.3080,0.2473
22671,-0.1310,-0.2264,-0.0071,0.34,-0.32,1.93,0.225,-4.096,-4.412,0.362,-0.3090,0.2450
22680,-0.1325,-0.2220,-0.0053,0.24,-0.29,1.96,0.225,-2.598,-5.666,-0.089,-0.3111,0.2452
22691,-0.1373,-0.2134,-0.0036,0.12,-0.24,1.99,0.225,0.574,-3.807,-0.899,-0.3130,0.2413
22701,-0.1357,-0.2140,-0.0015,0.07,-0.20,2.01,0.225,6.244,-1.201,-2.459,-0.3140,0.2417
22711,-0.1375,-0.2072,0.0007,-0.01,-0.14,2.01,0.226,10.432,2.051,-2.563,-0.3158,0.2389
22721,-0.1390,-0.2127,0.0025,-0.01,-0.08,2.00,0.226,13.772,4.322,-2.878,-0.3157,0.2399
22732,-0.1376,-0.2050,0.0053,-0.05,-0.06,2.00,0.226,15.958,5.537,-4.076,-0.3197,0.2411
22741,-0.1387,-0.2074,0.0095,0.01,-0.04,1.98,0.226,19.465,6.432,-4.699,-0.3213,0.2390
22751,-0.1338,-0.1981,0.0121,0.05,-0.09,1.97,0.226,22.785,4.861,-7.473,-0.3222,0.2383
22761,-0.1422,-0.1885,0.0142,0.12,-0.08,1.93,0.227,22.136,2.604,-8.980,-0.3236,0.2364
22771,-0.1427,-0.1825,0.0170,0.27,-0.13,1.89,0.227,10.129,4.291,-8.704,-0.3270,0.2373
22780,-0.1400,-0.1860,0.0210,0.48,-0.21,1.84,0.227,8.775,3.328,-9.984,-0.3285,0.2355
22791,-0.1407,-0.1854,0.0227,0.69,-0.25,1.77,0.227,3.042,1.870,-11.213,-0.3287,0.2364
22801,-0.1458,-0.1794,0.0240,0.85,-0.25,1.67,0.227,6.194,-1.313,-12.748,-0.3301,0.2346
22811,-0.1431,-0.1793,0.0250,0.96,-0.30,1.59,0.228,2.349,-3.015,-12.657,-0.3321,0.2331
22820,-0.1407,-0.1743,0.0267,1.00,-0.35,1.50,0.228,0.174,-2.539,-12.511,-0.3335,0.2314
22831,-0.1402,-0.1730,0.0281,1.02,-0.37,1.39,0.228,-1.296,-3.445,-12.311,-0.3355,0.2313
22841,-0.1412,-0.1770,0.0291,1.08,-0.35,1.26,0.228,-0.756,-3.487,-12.270,-0.3369,0.2270
22851,-0.1424,-0.1737,0.0307,1.06,-0.32,1.13,0.228,0.199,-4.035,-11.438,-0.3377,0.2278
22861,-0.1420,-0.1832,0.0316,1.10,-0.31,1.00,0.229,-0.968,-0.769,-10.454,-0.3391,0.2260
22870,-0.1404,-0.1824,0.0330,1.08,-0.29,0.88,0.229,-0.903,-0.355,-9.170,-0.3415,0.2259
22881,-0.1389,-0.1787,0.0338,1.04,-0.27,0.76,0.229,-2.620,0.641,-5.961,-0.3433,0.2259
22890,-0.1386,-0.1821,0.0347,1.05,-0.23,0.64,0.229,-5.134,2.435,-3.280,-0.3438,0.2238
22901,-0.1413,-0.1769,0.0353,1.00,-0.21,0.53,0.229,-4.663,2.301,-0.838,-0.3469,0.2253
22911,-0.1424,-0.1729,0.0354,0.96,-0.20,0.43,0.228,-1.592,2.399,1.057,-0.3469,0.2166
22921,-0.1389,-0.1759,0.0352,0.94,-0.24,0.38,0.228,4.082,3.524,2.041,-0.3472,0.2049
22930,-0.1442,-0.1673,0.0348,0.83,-0.22,0.33,0.228,8.779,3.290,3.262,-0.3485,0.2031
22940,-0.1388,-0.1904,0.0256,0.92,-0.28,0.33,0.228,14.559,1.935,3.600,-0.3499,0.2025
22951,-0.1349,-0.2228,0.0239,1.10,-0.33,0.35,0.228,18.900,0.919,3.762,-0.3517,0.2012
22961,-0.1341,-0.2233,0.0237,1.13,-0.37,0.37,0.230,16.173,2.559,4.595,-0.3543,0.2038
22970,-0.1336,-0.2202,0.0239,1.18,-0.40,0.41,0.230,13.369,2.360,3.449,-0.3552,0.2032
22981,-0.1345,-0.2192,0.0223,1.30,-0.41,0.44,0.230,7.858,2.981,2.559,-0.3561,0.2009
22991,-0.1380,-0.2065,0.0226,1.37,-0.40,0.47,0.230,-0.476,2.621,1.214,-0.3570,0.2007
23001,-0.1357,-0.2041,0.0224,1.51,-0.44,0.52,0.230,-8.766,2.443,-0.277,-0.3606,0.2005
23011,-0.1335,-0.2074,0.0218,1.65,-0.46,0.56,0.231,-16.061,3.251,-1.073,-0.3627,0.2033
23020,-0.1313,-0.2041,0.0217,1.69,-0.48,0.59,0.231,-22.069,5.036,-1.781,-0.3626,0.1944
23031,-0.1380,-0.2013,0.0211,1.66,-0.46,0.58,0.231,-22.434,7.630,-1.641,-0.3642,0.1942
23040,-0.1399,-0.1889,0.0189,1.48,-0.46,0.57,0.231,-22.782,3.854,-2.152,-0.3646,0.1950
23051,-0.1340,-0.2135,0.0177,1.47,-0.52,0.57,0.231,-17.903,3.373,-2.559,-0.3650,0.1942
23060,-0.1341,-0.2097,0.0183,1.21,-0.56,0.55,0.233,-13.139,1.879,-3.302,-0.3668,0.1905
23071,-0.1299,-0.2027,0.0199,0.92,-0.65,0.54,0.233,-7.507,-0.721,-4.926,-0.3690,0.1911
23080,-0.1258,-0.2004,0.0230,0.67,-0.72,0.53,0.233,-4.265,-2.500,-5.970,-0.3692,0.1835
23091,-0.1262,-0.2068,0.0245,0.52,-0.75,0.51,0.233,-4.126,-2.739,-7.575,-0.3711,0.1834
23101,-0.1284,-0.1991,0.0262,0.35,-0.75,0.46,0.233,-0.369,-4.797,-9.158,-0.3714,0.1810
23110,-0.1232,-0.2177,0.0271,0.39,-0.77,0.44,0.232,-0.109,-3.192,-9.773,-0.3738,0.1810
23120,-0.1243,-0.2116,0.0291,0.31,-0.73,0.37,0.232,-0.448,-3.582,-11.082,-0.3740,0.1813
23130,-0.1198,-0.2131,0.0303,0.30,-0.72,0.30,0.232,-2.970,-1.608,-11.509,-0.3763,0.1849
23140,-0.1225,-0.2069,0.0260,0.26,-0.65,0.20,0.232,-6.417,1.045,-12.065,-0.3769,0.1846
23150,-0.1183,-0.1997,0.0268,0.20,-0.64,0.11,0.232,-9.562,5.599,-12.038,-0.3785,0.1852
23160,-0.1213,-0.1821,0.0274,0.08,-0.58,-0.03,0.232,-14.506,3.708,-12.339,-0.3797,0.1849
23170,-0.1180,-0.1775,0.0270,0.01,-0.58,-0.14,0.232,-14.423,4.911,-12.709,-0.3806,0.1844
23180,-0.1186,-0.1695,0.0208,-0.10,-0.58,-0.27,0.232,-8.692,7.226,-12.549,-0.3827,0.1846
23191,-0.1180,-0.1655,0.0200,-0.22,-0.63,-0.40,0.232,-8.936,6.682,-11.493,-0.3840,0.1830
23201,-0.1159,-0.1613,0.0194,-0.38,-0.67,-0.52,0.232,-5.840,2.736,-12.196,-0.3848,0.1827
23210,-0.1176,-0.1544,0.0189,-0.59,-0.70,-0.68,0.229,0.091,2.578,-10.906,-0.3866,0.1784
23220,-0.1167,-0.1536,0.0190,-0.70,-0.76,-0.80,0.229,3.616,3.367,-9.676,-0.3875,0.1759
23230,-0.1144,-0.1482,0.0194,-0.82,-0.83,-0.92,0.229,10.424,4.588,-9.767,-0.3894,0.1819
23241,-0.1151,-0.1562,0.0061,-0.83,-0.85,-1.04,0.229,11.486,2.375,-8.706,-0.3900,0.1791
23251,-0.1128,-0.1579,0.0070,-0.81,-0.88,-1.14,0.229,12.372,-4.022,-8.710,-0.3911,0.1778
23260,-0.1144,-0.1319,0.0084,-0.93,-0.89,-1.27,0.234,12.810,0.587,-6.848,-0.3924,0.1730
23270,-0.1106,-0.1351,0.0090,-0.81,-0.95,-1.36,0.234,13.578,-4.079,-6.538,-0.3933,0.1725
23281,-0.1094,-0.1444,0.0120,-0.63,-0.96,-1.44,0.234,12.916,-2.243,-6.105,-0.3944,0.1720
23290,-0.1074,-0.1406,0.0124,-0.52,-0.93,-1.52,0.234,12.826,-3.507,-4.287,-0.3955,0.1705
23300,-0.1061,-0.1371,0.0126,-0.40,-0.93,-1.60,0.234,7.554,-4.831,-3.845,-0.3963,0.1681
23310,-0.1047,-0.1367,0.0128,-0.26,-0.90,-1.66,0.234,10.547,-2.991,-2.887,-0.3988,0.1687
23320,-0.1021,-0.1397,0.0132,-0.09,-0.88,-1.72,0.234,11.593,-4.230,-2.628,-0.3977,0.1686
23330,-0.1012,-0.1362,0.0137,0.00,-0.84,-1.77,0.234,7.273,-1.142,-1.614,-0.3988,0.1678
23341,-0.1044,-0.1332,0.0141,0.06,-0.76,-1.82,0.234,4.801,-4.871,-0.447,-0.4016,0.1676
23351,-0.0962,-0.1295,0.0152,0.15,-0.78,-1.83,0.234,2.989,-3.292,0.644,-0.4023,0.1670
23360,-0.0951,-0.1282,0.0160,0.24,-0.74,-1.86,0.235,3.741,-0.471,1.078,-0.4037,0.1668
23370,-0.1005,-0.1251,0.0161,0.28,-0.68,-1.90,0.235,4.386,0.814,1.431,-0.4039,0.1652
23380,-0.0983,-0.1237,0.0168,0.31,-0.64,-1.90,0.235,7.378,2.902,1.818,-0.4043,0.1657
23390,-0.0988,-0.1208,0.0168,0.33,-0.59,-1.90,0.235,7.969,5.228,2.756,-0.4047,0.1644
23401,-0.0950,-0.1227,0.0164,0.37,-0.60,-1.88,0.235,9.457,8.411,3.877,-0.4068,0.1518
23410,-0.0922,-0.1177,0.0165,0.39,-0.63,-1.87,0.233,9.647,5.167,5.796,-0.4076,0.1500
23420,-0.0894,-0.1187,0.0163,0.46,-0.68,-1.84,0.233,8.342,5.955,8.391,-0.4088,0.1487
