time_ms,vel_x,vel_y,vel_z,roll,pitch,yaw,range_z,gyro_x,gyro_y,gyro_z,ekf_x,ekf_y,acc_x,acc_y,acc_z,ref_x,ref_y,ref_z,est_x,est_y
4485,0.0108,0.0149,-0.0059,0.03,-0.06,-1.01,0.179,3.892,-0.444,-1.467,0.1820,-0.0017,0.0086,-0.0170,1.0016,0.0000,0.0000,0.2200,0.0007,-0.0114
4496,0.0103,0.0193,-0.0057,-0.01,-0.06,-1.01,0.179,-0.200,-1.718,-1.104,0.1829,-0.0008,0.0063,-0.0129,1.0018,0.0000,0.0000,0.2200,0.0008,-0.0112
4505,0.0104,0.0193,-0.0056,-0.03,-0.05,-1.01,0.179,0.786,-1.360,-1.749,0.1824,-0.0008,0.0058,-0.0160,1.0003,0.0000,0.0000,0.2200,0.0009,-0.0110
4516,0.0100,0.0165,-0.0051,-0.01,-0.05,-1.01,0.179,-1.219,-1.674,-0.834,0.1822,-0.0028,0.0064,-0.0186,1.0028,0.0000,0.0000,0.2200,0.0010,-0.0108
4525,0.0127,0.0190,-0.0049,0.00,-0.07,-1.03,0.177,-2.531,-1.170,-1.265,0.1827,-0.0008,0.0055,-0.0167,0.9998,0.0000,0.0000,0.2200,0.0012,-0.0106
4536,0.0107,0.0184,-0.0047,0.01,-0.04,-1.04,0.177,1.137,-2.277,-2.107,0.1825,-0.0023,0.0057,-0.0129,1.0011,0.0000,0.0000,0.2200,0.0013,-0.0105
4546,0.0099,0.0111,-0.0045,0.05,-0.03,-1.05,0.177,1.705,-1.424,-1.569,0.1824,-0.0032,0.0059,-0.0150,1.0059,0.0000,0.0000,0.2200,0.0014,-0.0103
4555,0.0111,0.0172,-0.0079,0.02,-0.02,-1.06,0.177,2.499,-0.036,-0.805,0.1824,-0.0010,0.0045,-0.0137,1.0026,0.0000,0.0000,0.2200,0.0015,-0.0102
4566,0.0103,0.0118,-0.0078,0.02,0.00,-1.07,0.177,1.047,1.070,0.093,0.1824,-0.0021,0.0079,-0.0144,1.0023,0.0000,0.0000,0.2200,0.0016,-0.0101
4576,0.0097,0.0082,-0.0075,0.05,0.02,-1.09,0.177,-1.391,1.340,-0.663,0.1824,-0.0035,0.0080,-0.0156,1.0001,0.0000,0.0000,0.2200,0.0017,-0.0100
4586,0.0093,0.0151,-0.0075,0.01,0.04,-1.11,0.178,1.904,1.069,-1.428,0.1819,-0.0035,0.0064,-0.0165,1.0031,0.0000,0.0000,0.2200,0.0018,-0.0098
4596,0.0087,0.0111,-0.0072,0.06,0.05,-1.12,0.178,-0.314,1.184,-0.875,0.1825,-0.0013,0.0062,-0.0152,1.0042,0.0000,0.0000,0.2200,0.0019,-0.0097
4606,0.0084,0.0060,-0.0067,0.11,0.05,-1.12,0.178,1.062,0.490,-0.414,0.1824,-0.0036,0.0054,-0.0150,1.0042,0.0000,0.0000,0.2200,0.0020,-0.0097
4616,0.0065,0.0054,-0.0055,0.11,0.04,-1.12,0.178,-1.699,0.398,-1.449,0.1825,-0.0027,0.0041,-0.0175,1.0069,0.0000,0.0000,0.2200,0.0020,-0.0096
4626,0.0079,0.0124,-0.0053,0.08,0.03,-1.14,0.181,-1.710,1.148,-0.063,0.1825,-0.0023,0.0051,-0.0183,1.0084,0.0000,0.0000,0.2200,0.0021,-0.0095
4636,0.0074,0.0042,-0.0052,0.13,0.02,-1.14,0.181,-1.402,-0.855,-1.135,0.1824,-0.0035,0.0063,-0.0145,1.0071,0.0000,0.0000,0.2200,0.0022,-0.0094
4646,0.0073,0.0069,-0.0049,0.12,0.01,-1.15,0.181,-1.403,-1.288,-1.155,0.1829,-0.0026,0.0041,-0.0118,1.0055,0.0000,0.0000,0.2200,0.0022,-0.0094
4656,0.0072,0.0079,0.0029,0.10,0.00,-1.16,0.181,0.029,-1.850,-1.022,0.1828,-0.0034,0.0082,-0.0072,1.0068,0.0000,0.0000,0.2200,0.0023,-0.0093
4665,0.0068,0.0033,0.0034,0.12,-0.00,-1.17,0.181,-1.185,-1.053,0.131,0.1827,-0.0017,0.0071,-0.0099,1.0050,0.0000,0.0000,0.2200,0.0024,-0.0092
4676,0.0080,0.0061,0.0041,0.08,-0.00,-1.18,0.181,-2.914,-1.823,-1.160,0.1826,-0.0033,0.0063,-0.0133,1.0054,0.0000,0.0000,0.2200,0.0025,-0.0092
4685,0.0074,0.0030,0.0049,0.08,0.01,-1.19,0.176,-1.598,-1.917,-1.232,0.1830,-0.0028,0.0050,-0.0147,1.0044,0.0000,0.0000,0.2200,0.0025,-0.0092
4696,0.0070,0.0086,0.0055,0.04,0.03,-1.20,0.176,-1.747,-2.053,-1.617,0.1829,-0.0032,0.0072,-0.0185,1.0061,0.0000,0.0000,0.2200,0.0026,-0.0091
4705,0.0064,0.0027,0.0061,0.07,0.05,-1.20,0.176,-1.758,-0.841,-0.421,0.1830,-0.0032,0.0031,-0.0159,1.0032,0.0000,0.0000,0.2200,0.0027,-0.0090
4715,0.0073,0.0041,-0.0009,0.04,0.06,-1.21,0.176,-0.480,-0.892,-1.041,0.1830,-0.0032,0.0055,-0.0149,1.0003,0.0000,0.0000,0.2200,0.0027,-0.0090
4725,0.0066,0.0026,-0.0004,0.03,0.08,-1.23,0.176,1.617,-0.082,-0.543,0.1831,-0.0031,0.0065,-0.0153,1.0025,0.0000,0.0000,0.2200,0.0028,-0.0090
4736,0.0065,0.0026,0.0000,0.02,0.10,-1.24,0.176,0.171,1.376,-1.302,0.1840,-0.0023,0.0065,-0.0172,1.0046,0.0000,0.0000,0.2200,0.0029,-0.0090
4745,0.0063,0.0025,0.0006,0.00,0.11,-1.25,0.176,1.337,2.362,-0.277,0.1841,-0.0032,0.0020,-0.0158,1.0036,0.0000,0.0000,0.2200,0.0029,-0.0089
4756,0.0061,0.0025,-0.0028,-0.00,0.12,-1.26,0.176,1.789,0.884,-0.849,0.1836,-0.0033,0.0039,-0.0157,1.0027,0.0000,0.0000,0.2200,0.0030,-0.0089
4765,0.0089,0.0055,-0.0027,-0.02,0.10,-1.26,0.176,1.360,1.905,-0.837,0.1837,-0.0024,0.0062,-0.0151,1.0045,0.0000,0.0000,0.2200,0.0031,-0.0088
4775,0.0086,0.0022,-0.0025,0.01,0.09,-1.27,0.176,-0.189,1.186,-0.497,0.1837,-0.0029,0.0080,-0.0173,1.0010,0.0000,0.0000,0.2200,0.0032,-0.0088
4785,0.0067,0.0018,-0.0022,0.02,0.08,-1.28,0.174,0.455,1.198,0.232,0.1837,-0.0033,0.0082,-0.0130,1.0021,0.0000,0.0000,0.2200,0.0032,-0.0088
4796,0.0065,0.0046,-0.0018,0.02,0.07,-1.29,0.174,-0.836,1.812,0.639,0.1838,-0.0033,0.0095,-0.0147,1.0033,0.0000,0.0000,0.2200,0.0033,-0.0088
4806,0.0064,0.0029,-0.0015,0.04,0.05,-1.29,0.174,-2.715,0.622,-0.794,0.1839,-0.0033,0.0090,-0.0162,1.0051,0.0000,0.0000,0.2200,0.0034,-0.0087
4815,0.0060,0.0011,-0.0080,0.05,0.04,-1.30,0.174,-2.855,-2.333,-1.639,0.1839,-0.0033,0.0058,-0.0192,1.0064,0.0000,0.0000,0.2200,0.0034,-0.0087
4825,0.0060,0.0011,-0.0077,0.06,0.03,-1.30,0.180,-2.641,-2.043,-1.347,0.1848,-0.0027,0.0038,-0.0170,1.0055,0.0000,0.0000,0.2200,0.0035,-0.0087
4835,0.0059,0.0010,-0.0076,0.05,0.02,-1.29,0.180,-0.279,-2.239,-0.236,0.1849,-0.0027,0.0091,-0.0150,1.0058,0.0000,0.0000,0.2200,0.0035,-0.0087
4845,0.0059,0.0009,-0.0073,0.01,0.02,-1.30,0.180,-1.027,-2.125,-0.372,0.1852,-0.0012,0.0107,-0.0158,1.0084,0.0000,0.0000,0.2200,0.0036,-0.0087
4855,0.0085,0.0027,0.0030,-0.03,0.02,-1.31,0.180,2.397,-1.681,0.202,0.1853,-0.0012,0.0099,-0.0195,1.0090,0.0000,0.0000,0.2200,0.0037,-0.0087
4866,0.0085,0.0028,0.0035,-0.06,0.04,-1.33,0.180,-1.206,-1.116,-0.921,0.1854,-0.0011,0.0067,-0.0162,1.0052,0.0000,0.0000,0.2200,0.0038,-0.0086
4875,0.0094,0.0077,0.0041,-0.10,0.05,-1.33,0.180,1.327,-0.209,0.657,0.1864,-0.0032,0.0053,-0.0165,1.0041,0.0000,0.0000,0.2200,0.0039,-0.0086
4885,0.0093,0.0079,0.0047,-0.10,0.08,-1.33,0.177,0.647,-0.903,-1.228,0.1863,-0.0023,0.0054,-0.0176,1.0041,0.0000,0.0000,0.2200,0.0040,-0.0085
4895,0.0092,0.0081,0.0052,-0.09,0.09,-1.33,0.177,-0.207,1.073,0.066,0.1864,-0.0022,0.0062,-0.0205,1.0054,0.0000,0.0000,0.2200,0.0041,-0.0084
4905,0.0120,0.0009,0.0062,-0.05,0.09,-1.34,0.177,1.811,-0.428,-0.162,0.1859,-0.0033,0.0051,-0.0169,1.0049,0.0000,0.0000,0.2200,0.0042,-0.0084
4915,0.0111,0.0041,0.0057,-0.06,0.09,-1.34,0.177,-1.103,-2.015,-2.007,0.1858,-0.0039,0.0053,-0.0161,1.0056,0.0000,0.0000,0.2200,0.0043,-0.0084
4925,0.0110,0.0042,0.0062,-0.05,0.10,-1.34,0.178,-2.681,-0.996,-0.049,0.1858,-0.0033,0.0071,-0.0166,1.0041,0.0000,0.0000,0.2200,0.0044,-0.0083
4935,0.0086,0.0005,0.0066,-0.03,0.11,-1.34,0.178,-1.575,-1.121,-0.429,0.1862,-0.0033,0.0075,-0.0171,1.0053,0.0000,0.0000,0.2200,0.0045,-0.0083
4945,0.0080,-0.0014,0.0071,-0.00,0.11,-1.35,0.178,-1.570,-2.002,0.264,0.1857,-0.0033,0.0052,-0.0153,1.0017,0.0000,0.0000,0.2200,0.0046,-0.0083
4955,0.0074,0.0007,0.0085,-0.02,0.12,-1.36,0.178,-1.111,-0.565,0.406,0.1861,-0.0027,0.0064,-0.0191,1.0004,0.0000,0.0000,0.2200,0.0046,-0.0083
4965,0.0085,0.0005,0.0091,-0.04,0.12,-1.37,0.178,-1.529,-1.564,0.062,0.1862,-0.0026,0.0025,-0.0191,1.0039,0.0000,0.0000,0.2200,0.0047,-0.0083
4975,0.0061,0.0008,0.0095,-0.04,0.14,-1.37,0.178,-2.041,-1.185,0.348,0.1871,-0.0031,0.0042,-0.0174,1.0005,0.0000,0.0000,0.2200,0.0048,-0.0083
4985,0.0071,0.0029,0.0100,-0.07,0.15,-1.37,0.177,-0.847,-0.340,0.383,0.1870,-0.0041,0.0074,-0.0169,1.0019,0.0000,0.0000,0.2200,0.0049,-0.0083
4996,0.0068,0.0030,0.0104,-0.09,0.16,-1.37,0.177,0.293,0.394,0.377,0.1871,-0.0041,0.0092,-0.0179,1.0032,0.0000,0.0000,0.2200,0.0049,-0.0082
5005,0.0094,0.0014,0.0104,-0.09,0.15,-1.37,0.177,0.199,0.272,0.154,0.1871,-0.0036,0.0066,-0.0159,1.0021,0.0000,0.0000,0.2200,0.0050,-0.0082
5015,0.0085,-0.0017,0.0077,-0.08,0.17,-1.37,0.177,0.214,-0.364,0.013,0.1871,-0.0031,0.0066,-0.0136,1.0031,0.0000,0.0000,0.2200,0.0051,-0.0082
5025,0.0082,-0.0016,0.0079,-0.09,0.18,-1.36,0.179,-1.554,-0.486,0.674,0.1872,-0.0031,0.0053,-0.0121,1.0017,0.0000,0.0000,0.2200,0.0052,-0.0083
5035,0.0075,0.0005,0.0080,-0.11,0.18,-1.36,0.179,-1.357,-0.272,1.022,0.1877,-0.0031,0.0064,-0.0110,1.0044,0.0000,0.0000,0.2200,0.0053,-0.0083
5045,0.0071,0.0023,0.0084,-0.12,0.19,-1.36,0.179,-0.239,0.596,0.352,0.1876,-0.0041,0.0058,-0.0099,1.0035,0.0000,0.0000,0.2200,0.0053,-0.0082
5056,0.0067,0.0025,0.0106,-0.12,0.18,-1.35,0.179,0.311,0.987,0.057,0.1876,-0.0051,0.0085,-0.0146,1.0004,0.0000,0.0000,0.2200,0.0054,-0.0082
5065,0.0080,0.0026,0.0108,-0.13,0.17,-1.34,0.179,0.941,1.118,0.569,0.1867,-0.0025,0.0071,-0.0147,1.0023,0.0000,0.0000,0.2200,0.0055,-0.0082
5075,0.0073,-0.0007,0.0110,-0.11,0.17,-1.33,0.179,1.104,1.010,0.843,0.1871,-0.0034,0.0065,-0.0173,1.0017,0.0000,0.0000,0.2200,0.0055,-0.0082
5085,0.0066,-0.0035,0.0113,-0.10,0.17,-1.33,0.179,0.317,-0.014,1.002,0.1875,-0.0039,0.0064,-0.0137,0.9983,0.0000,0.0000,0.2200,0.0056,-0.0082
5095,0.0031,0.0053,0.0117,-0.16,0.18,-1.33,0.179,-0.562,-0.870,0.912,0.1874,-0.0053,0.0067,-0.0163,1.0036,0.0000,0.0000,0.2200,0.0056,-0.0082
5105,0.0041,0.0022,0.0119,-0.14,0.17,-1.33,0.179,-0.431,-1.306,1.012,0.1875,-0.0054,0.0045,-0.0165,1.0021,0.0000,0.0000,0.2200,0.0057,-0.0081
5116,0.0050,0.0009,0.0117,-0.13,0.16,-1.32,0.179,0.255,-1.469,0.318,0.1874,-0.0044,0.0060,-0.0181,0.9974,0.0000,0.0000,0.2200,0.0057,-0.0081
5125,0.0043,-0.0036,0.0119,-0.10,0.17,-1.31,0.180,-0.559,-0.702,0.495,0.1874,-0.0044,0.0035,-0.0165,1.0003,0.0000,0.0000,0.2200,0.0058,-0.0082
5135,0.0040,-0.0034,0.0118,-0.10,0.17,-1.30,0.180,-0.585,-0.379,0.632,0.1875,-0.0044,0.0055,-0.0187,0.9985,0.0000,0.0000,0.2200,0.0058,-0.0082
5145,0.0034,0.0000,0.0120,-0.12,0.18,-1.30,0.180,-0.036,0.375,0.603,0.1870,-0.0050,0.0062,-0.0111,0.9967,0.0000,0.0000,0.2200,0.0059,-0.0082
5155,0.0031,0.0002,0.0133,-0.11,0.19,-1.29,0.180,1.826,2.768,0.190,0.1877,-0.0030,0.0058,-0.0117,0.9989,0.0000,0.0000,0.2200,0.0059,-0.0082
5165,0.0028,0.0004,0.0132,-0.11,0.19,-1.29,0.180,-0.328,0.806,0.650,0.1867,-0.0039,0.0026,-0.0168,1.0002,0.0000,0.0000,0.2200,0.0059,-0.0082
5175,0.0009,-0.0013,0.0131,-0.09,0.20,-1.28,0.180,1.606,0.650,0.750,0.1878,-0.0050,0.0031,-0.0152,1.0001,0.0000,0.0000,0.2200,0.0059,-0.0082
5185,0.0028,0.0053,0.0130,-0.13,0.17,-1.27,0.180,-1.486,-0.809,0.685,0.1877,-0.0031,0.0040,-0.0157,0.9975,0.0000,0.0000,0.2200,0.0059,-0.0082
5195,-0.0010,0.0024,0.0129,-0.10,0.17,-1.27,0.180,1.054,1.599,1.201,0.1877,-0.0051,0.0107,-0.0140,1.0003,0.0000,0.0000,0.2200,0.0059,-0.0081
5205,0.0023,-0.0012,0.0126,-0.08,0.14,-1.27,0.180,-1.102,-1.331,0.674,0.1867,-0.0060,0.0081,-0.0158,0.9969,0.0000,0.0000,0.2200,0.0060,-0.0082
5216,0.0019,0.0054,0.0114,-0.11,0.13,-1.25,0.180,1.692,0.788,1.190,0.1873,-0.0041,0.0066,-0.0165,0.9981,0.0000,0.0000,0.2200,0.0060,-0.0081
5225,0.0017,-0.0011,0.0114,-0.07,0.14,-1.25,0.180,-1.421,-1.871,1.322,0.1872,-0.0050,0.0072,-0.0132,0.9965,0.0000,0.0000,0.2200,0.0060,-0.0081
5234,-0.0019,-0.0038,0.0113,-0.05,0.15,-1.24,0.180,2.188,1.706,1.773,0.1872,-0.0051,0.0047,-0.0148,0.9942,0.0000,0.0000,0.2200,0.0060,-0.0081
5245,-0.0002,0.0024,0.0113,-0.10,0.14,-1.23,0.180,-0.629,-1.296,1.038,0.1872,-0.0051,0.0074,-0.0128,0.9981,0.0000,0.0000,0.2200,0.0060,-0.0081
5255,-0.0007,-0.0006,0.0095,-0.06,0.14,-1.22,0.180,1.520,1.900,1.054,0.1877,-0.0050,0.0107,-0.0175,0.9985,0.0000,0.0000,0.2200,0.0060,-0.0081
5265,-0.0010,-0.0005,0.0092,-0.07,0.16,-1.21,0.180,0.811,-0.886,0.882,0.1877,-0.0050,0.0091,-0.0166,0.9977,0.0000,0.0000,0.2200,0.0060,-0.0081
5275,-0.0012,-0.0003,0.0090,-0.06,0.14,-1.19,0.180,-1.868,-1.387,0.752,0.1877,-0.0051,0.0086,-0.0179,0.9976,0.0000,0.0000,0.2200,0.0059,-0.0081
5285,0.0002,-0.0002,0.0085,-0.06,0.14,-1.18,0.179,0.715,2.589,1.248,0.1878,-0.0045,0.0080,-0.0189,0.9967,0.0000,0.0000,0.2200,0.0060,-0.0081
5294,-0.0001,-0.0001,0.0082,-0.05,0.13,-1.17,0.179,-1.677,-0.775,1.148,0.1878,-0.0045,0.0072,-0.0156,0.9944,0.0000,0.0000,0.2200,0.0059,-0.0081
5305,-0.0003,0.0000,0.0080,-0.04,0.13,-1.16,0.179,-0.100,1.785,1.225,0.1872,-0.0049,0.0086,-0.0167,0.9960,0.0000,0.0000,0.2200,0.0059,-0.0081
5315,-0.0002,0.0018,0.0035,-0.06,0.14,-1.15,0.179,0.845,0.247,1.170,0.1873,-0.0045,0.0099,-0.0202,0.9988,0.0000,0.0000,0.2200,0.0059,-0.0081
5325,-0.0005,0.0020,0.0032,-0.06,0.12,-1.14,0.182,-1.432,-1.163,1.862,0.1873,-0.0044,0.0094,-0.0175,0.9999,0.0000,0.0000,0.2200,0.0059,-0.0081
5334,-0.0025,0.0006,0.0029,-0.06,0.14,-1.13,0.182,0.849,2.555,1.267,0.1873,-0.0044,0.0087,-0.0177,1.0030,0.0000,0.0000,0.2200,0.0059,-0.0081
5345,-0.0022,0.0022,0.0024,-0.08,0.12,-1.12,0.182,0.469,0.235,1.603,0.1879,-0.0062,0.0090,-0.0161,1.0002,0.0000,0.0000,0.2200,0.0059,-0.0081
5355,-0.0024,0.0023,0.0056,-0.07,0.12,-1.10,0.182,-3.057,-3.038,1.474,0.1867,-0.0044,0.0078,-0.0165,0.9976,0.0000,0.0000,0.2200,0.0059,-0.0080
5364,-0.0026,0.0024,0.0054,-0.08,0.12,-1.09,0.182,0.460,1.240,1.651,0.1873,-0.0054,0.0084,-0.0156,1.0017,0.0000,0.0000,0.2200,0.0058,-0.0080
5375,-0.0007,-0.0032,0.0053,-0.04,0.09,-1.07,0.182,-1.474,-2.230,1.810,0.1872,-0.0054,0.0067,-0.0162,0.9994,0.0000,0.0000,0.2200,0.0058,-0.0081
5384,-0.0046,0.0027,0.0055,-0.07,0.11,-1.06,0.180,0.924,0.338,1.094,0.1872,-0.0054,0.0058,-0.0156,0.9986,0.0000,0.0000,0.2200,0.0058,-0.0080
5395,-0.0030,-0.0005,0.0057,-0.08,0.12,-1.04,0.180,-0.176,0.690,1.041,0.1872,-0.0054,0.0072,-0.0153,0.9996,0.0000,0.0000,0.2200,0.0058,-0.0080
5404,-0.0032,-0.0003,0.0055,-0.08,0.12,-1.03,0.180,-0.708,-1.932,0.914,0.1872,-0.0067,0.0093,-0.0148,0.9986,0.0000,0.0000,0.2200,0.0057,-0.0080
5415,-0.0034,-0.0002,0.0027,-0.09,0.14,-1.02,0.180,0.957,1.883,1.510,0.1872,-0.0055,0.0052,-0.0160,0.9992,0.0000,0.0000,0.2200,0.0057,-0.0080
5424,-0.0036,-0.0000,0.0028,-0.09,0.14,-1.00,0.181,-1.197,-1.795,1.522,0.1872,-0.0061,0.0073,-0.0193,1.0026,0.0000,0.0000,0.2200,0.0057,-0.0080
5435,-0.0037,-0.0039,0.0027,-0.06,0.13,-0.99,0.181,-1.571,0.920,2.180,0.1872,-0.0054,0.0084,-0.0141,1.0009,0.0000,0.0000,0.2200,0.0056,-0.0081
5444,-0.0038,0.0003,0.0026,-0.09,0.14,-0.98,0.181,-0.409,-0.159,1.663,0.1872,-0.0054,0.0080,-0.0124,0.9977,0.0000,0.0000,0.2200,0.0056,-0.0081
5455,-0.0038,-0.0017,0.0028,-0.07,0.13,-0.97,0.181,-1.015,1.130,1.811,0.1871,-0.0065,0.0088,-0.0123,0.9991,0.0000,0.0000,0.2200,0.0055,-0.0081
5464,-0.0039,0.0006,0.0027,-0.09,0.14,-0.95,0.181,-0.978,-1.388,0.634,0.1878,-0.0060,0.0070,-0.0113,1.0008,0.0000,0.0000,0.2200,0.0055,-0.0081
5475,-0.0042,0.0008,0.0028,-0.10,0.14,-0.93,0.181,0.623,2.112,1.083,0.1879,-0.0054,0.0026,-0.0121,1.0013,0.0000,0.0000,0.2200,0.0055,-0.0081
5485,-0.0044,-0.0024,0.0030,-0.08,0.13,-0.92,0.183,-0.878,0.453,1.519,0.1878,-0.0064,0.0058,-0.0125,1.0000,0.0000,0.0000,0.2200,0.0054,-0.0081
5494,-0.0024,-0.0006,0.0029,-0.10,0.11,-0.90,0.183,-1.859,-1.439,0.861,0.1873,-0.0059,0.0053,-0.0139,1.0016,0.0000,0.0000,0.2200,0.0054,-0.0081
5505,-0.0023,0.0015,0.0027,-0.12,0.11,-0.89,0.183,1.511,1.777,0.844,0.1873,-0.0059,0.0052,-0.0134,1.0011,0.0000,0.0000,0.2200,0.0054,-0.0081
5514,-0.0025,-0.0016,0.0072,-0.09,0.10,-0.88,0.183,-2.045,-1.684,0.849,0.1883,-0.0053,0.0101,-0.0158,1.0023,0.0000,0.0000,0.2200,0.0053,-0.0081
5525,-0.0042,0.0003,0.0073,-0.11,0.11,-0.87,0.180,1.628,1.752,0.943,0.1883,-0.0053,0.0096,-0.0160,0.9954,0.0000,0.0000,0.2200,0.0053,-0.0081
5534,-0.0043,0.0004,0.0074,-0.12,0.12,-0.86,0.180,-2.933,-1.962,1.538,0.1866,-0.0075,0.0081,-0.0146,0.9985,0.0000,0.0000,0.2200,0.0053,-0.0081
5545,-0.0011,0.0025,0.0075,-0.13,0.08,-0.85,0.180,1.201,1.869,1.233,0.1873,-0.0057,0.0097,-0.0158,0.9973,0.0000,0.0000,0.2200,0.0053,-0.0081
5554,-0.0012,0.0027,0.0028,-0.14,0.09,-0.84,0.180,-1.837,-0.738,1.499,0.1872,-0.0051,0.0062,-0.0136,1.0017,0.0000,0.0000,0.2200,0.0052,-0.0080
5565,-0.0068,-0.0039,0.0031,-0.09,0.12,-0.83,0.180,0.260,-0.602,1.192,0.1873,-0.0063,0.0049,-0.0092,1.0003,0.0000,0.0000,0.2200,0.0052,-0.0081
5574,-0.0047,0.0018,0.0029,-0.15,0.12,-0.82,0.180,0.842,1.306,1.301,0.1873,-0.0063,0.0042,-0.0101,1.0003,0.0000,0.0000,0.2200,0.0051,-0.0081
5585,-0.0049,0.0038,0.0025,-0.16,0.11,-0.80,0.184,-1.164,-0.773,1.139,0.1878,-0.0057,0.0059,-0.0137,1.0013,0.0000,0.0000,0.2200,0.0051,-0.0080
5594,-0.0046,0.0004,0.0023,-0.15,0.10,-0.79,0.184,0.207,0.038,0.995,0.1879,-0.0052,0.0081,-0.0137,0.9998,0.0000,0.0000,0.2200,0.0050,-0.0080
5605,-0.0048,0.0007,0.0024,-0.15,0.11,-0.77,0.184,1.429,2.651,0.866,0.1874,-0.0062,0.0083,-0.0137,1.0000,0.0000,0.0000,0.2200,0.0050,-0.0080
5615,-0.0031,0.0026,0.0082,-0.15,0.09,-0.76,0.184,-1.208,-0.746,0.674,0.1874,-0.0068,0.0047,-0.0115,1.0025,0.0000,0.0000,0.2200,0.0050,-0.0080
5626,-0.0029,0.0043,0.0082,-0.17,0.09,-0.75,0.182,0.860,2.246,1.137,0.1875,-0.0047,0.0030,-0.0148,1.0033,0.0000,0.0000,0.2200,0.0049,-0.0080
5635,-0.0046,0.0013,0.0083,-0.15,0.10,-0.74,0.182,-0.269,-1.205,0.360,0.1875,-0.0046,0.0081,-0.0114,0.9999,0.0000,0.0000,0.2200,0.0049,-0.0079
5645,-0.0045,-0.0001,0.0083,-0.13,0.08,-0.73,0.182,0.368,1.351,0.759,0.1874,-0.0046,0.0122,-0.0130,1.0002,0.0000,0.0000,0.2200,0.0048,-0.0079
5654,-0.0042,0.0065,0.0062,-0.18,0.07,-0.72,0.182,-0.113,-1.808,1.186,0.1875,-0.0058,0.0062,-0.0167,0.9995,0.0000,0.0000,0.2200,0.0048,-0.0079
5665,-0.0043,0.0068,0.0063,-0.17,0.05,-0.71,0.182,-1.698,-1.423,0.852,0.1868,-0.0062,0.0074,-0.0144,1.0015,0.0000,0.0000,0.2200,0.0047,-0.0078
5674,-0.0044,0.0071,0.0067,-0.17,0.06,-0.71,0.182,1.654,0.666,0.675,0.1875,-0.0052,0.0081,-0.0129,0.9997,0.0000,0.0000,0.2200,0.0047,-0.0077
5685,-0.0042,0.0034,0.0068,-0.14,0.05,-0.70,0.181,-1.781,-1.249,1.146,0.1874,-0.0052,0.0076,-0.0144,1.0015,0.0000,0.0000,0.2200,0.0047,-0.0077
5695,-0.0062,0.0022,0.0068,-0.14,0.08,-0.69,0.181,1.789,2.848,0.928,0.1881,-0.0052,0.0084,-0.0156,0.9994,0.0000,0.0000,0.2200,0.0046,-0.0077
5704,-0.0041,0.0054,0.0068,-0.16,0.07,-0.68,0.181,-0.215,-0.635,1.175,0.1881,-0.0048,0.0085,-0.0136,0.9995,0.0000,0.0000,0.2200,0.0046,-0.0076
5715,-0.0042,0.0056,0.0027,-0.16,0.07,-0.67,0.181,-1.336,-1.141,1.588,0.1875,-0.0058,0.0066,-0.0154,0.9992,0.0000,0.0000,0.2200,0.0045,-0.0076
5725,-0.0022,0.0057,0.0028,-0.17,0.06,-0.66,0.181,-0.038,1.541,1.691,0.1874,-0.0058,0.0086,-0.0188,0.9981,0.0000,0.0000,0.2200,0.0045,-0.0075
5735,-0.0022,0.0071,0.0028,-0.16,0.04,-0.65,0.181,1.789,1.981,1.050,0.1874,-0.0058,0.0099,-0.0173,0.9978,0.0000,0.0000,0.2200,0.0045,-0.0074
5745,-0.0041,0.0039,0.0029,-0.14,0.06,-0.64,0.181,-0.471,-1.034,0.955,0.1857,-0.0107,0.0080,-0.0146,0.9993,0.0000,0.0000,0.2200,0.0044,-0.0074
5755,-0.0042,0.0041,0.0002,-0.15,0.07,-0.62,0.181,-0.596,1.118,1.200,0.1862,-0.0117,0.0069,-0.0153,1.0043,0.0000,0.0000,0.2200,0.0044,-0.0074
5765,-0.0043,0.0044,0.0001,-0.15,0.06,-0.61,0.181,0.622,0.343,0.939,0.1863,-0.0112,0.0081,-0.0211,1.0028,0.0000,0.0000,0.2200,0.0043,-0.0073
5774,-0.0096,-0.0110,0.0000,-0.04,0.07,-0.60,0.181,-2.932,-1.853,1.300,0.1863,-0.0116,0.0076,-0.0201,1.0023,0.0000,0.0000,0.2200,0.0043,-0.0074
5785,-0.0078,-0.0137,-0.0001,-0.02,0.07,-0.59,0.180,0.165,1.339,0.902,0.1864,-0.0120,0.0082,-0.0154,1.0014,0.0000,0.0000,0.2200,0.0042,-0.0076
5795,-0.0072,-0.0115,-0.0002,-0.04,0.05,-0.58,0.180,-1.381,0.205,0.940,0.1863,-0.0109,0.0070,-0.0135,0.9996,0.0000,0.0000,0.2200,0.0041,-0.0077
5804,-0.0072,-0.0123,0.0001,-0.04,0.05,-0.57,0.180,1.452,-0.189,0.765,0.1864,-0.0119,0.0086,-0.0132,0.9985,0.0000,0.0000,0.2200,0.0040,-0.0078
5815,-0.0068,-0.0132,-0.0033,-0.06,0.06,-0.55,0.180,-2.483,-1.771,1.046,0.1864,-0.0120,0.0068,-0.0137,1.0028,-0.0000,0.0010,0.2200,0.0040,-0.0079
