time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw,range_z,flow_dx,flow_dy,mekf_roll,mekf_pitch,mekf_yaw,mekf_x,mekf_y,mekf_z,our_ref_x,our_ref_y,our_ref_z,our_thrust,our_roll_cmd,our_pitch_cmd,our_yaw_rate_cmd
17696,0.2813,-0.0864,0.3091,0.2859,0.1680,0.0273,-0.25,6.52,2.51,0,3.642,5.155,9.665,2.202,-0.006,-0.017,1.019,0.000,0.000,0.000,0.3160,0,-2,-1.53,-6.54,2.51,0.2735,0.1116,0.3127,0.0025,0.2162,0.3000,0.2599,-11.09,-25.00,-75.27
17747,0.2924,-0.0806,0.3130,0.2245,0.1618,0.0485,-0.02,6.08,2.61,0,3.648,2.524,18.148,0.851,0.001,-0.011,1.013,0.000,0.000,0.000,0.3130,-1,0,-1.17,-6.08,2.24,0.2800,0.1098,0.3168,-0.0048,0.2138,0.3000,0.2569,-10.73,-25.00,-78.40
17797,0.2996,-0.0734,0.3147,0.1653,0.1579,0.0495,0.15,5.26,2.65,0,3.648,2.023,21.405,0.532,0.000,-0.019,0.994,0.000,0.000,0.000,0.3130,1,0,-0.99,-5.21,2.01,0.2795,0.1111,0.3187,-0.0120,0.2113,0.3000,0.2565,-10.06,-25.00,-79.52
17849,0.3046,-0.0640,0.3154,0.1137,0.1588,0.0384,0.22,4.26,2.68,0,3.648,1.415,17.269,-0.237,0.002,-0.016,0.990,0.000,0.000,0.000,0.3160,-1,0,-0.80,-4.17,1.58,0.2803,0.1055,0.3198,-0.0192,0.2085,0.3000,0.2576,-8.92,-25.00,-80.26
17899,0.3076,-0.0555,0.3168,0.0731,0.1571,0.0318,0.26,3.39,2.67,0,3.642,11.592,17.903,-1.066,0.006,-0.013,0.989,0.000,0.000,0.000,0.3100,0,2,-0.71,-3.29,1.47,0.2800,0.1078,0.3207,-0.0261,0.2055,0.3000,0.2580,-7.98,-25.00,-80.23
17951,0.3098,-0.0481,0.3147,0.0422,0.1528,0.0074,0.77,2.58,2.60,0,3.642,5.856,18.754,-3.136,0.002,-0.014,0.994,0.000,0.000,0.000,0.3070,-1,1,-0.09,-2.43,1.21,0.2739,0.1061,0.3190,-0.0331,0.2022,0.3000,0.2610,-7.16,-25.00,-78.13
18002,0.3097,-0.0399,0.3116,0.0162,0.1475,-0.0139,1.10,1.69,2.48,0,3.637,8.198,13.953,-4.860,0.005,-0.012,1.000,0.000,0.000,0.000,0.3090,-10,1,0.23,-1.47,1.03,0.2707,0.1086,0.3163,-0.0400,0.1988,0.3000,0.2639,-6.34,-25.00,-74.52
18053,0.3090,-0.0292,0.3101,-0.0008,0.1466,-0.0185,1.39,0.97,2.33,0,3.637,8.725,13.701,-6.170,0.006,-0.016,1.007,0.000,0.000,0.000,0.3090,-2,1,0.46,-0.79,1.83,0.2643,0.1459,0.3146,-0.0468,0.1951,0.3000,0.2647,-5.18,-25.00,-70.03
18104,0.3083,-0.0151,0.3090,-0.0097,0.1511,-0.0174,1.78,0.28,2.05,0,3.632,12.233,12.118,-6.473,0.012,-0.012,1.018,0.000,0.000,0.000,0.3080,5,0,0.92,-0.09,1.48,0.2612,0.1517,0.3133,-0.0534,0.1913,0.3000,0.2648,-3.54,-25.00,-61.54
18155,0.3075,-0.0115,0.3082,-0.0125,0.1271,-0.0109,2.44,-0.28,1.69,0,3.637,8.938,8.917,-5.023,0.008,-0.015,1.014,0.000,0.000,0.000,0.3140,1,0,1.67,0.58,0.55,0.2634,0.1323,0.3129,-0.0599,0.1872,0.3000,0.2642,-3.96,-25.00,-50.85
18206,0.3080,-0.0052,0.3104,-0.0066,0.1081,0.0092,2.82,-0.68,1.46,0,3.637,3.334,8.167,-4.782,0.007,-0.011,1.009,0.000,0.000,0.000,0.3150,-1,2,2.14,1.06,0.20,0.2637,0.1286,0.3139,-0.0663,0.1830,0.3000,0.2617,-3.98,-25.00,-43.69
18257,0.3080,0.0010,0.3127,0.0006,0.0873,0.0238,2.89,-1.04,1.25,0,3.642,0.918,5.255,-2.662,0.000,-0.008,1.002,0.000,0.000,0.000,0.3120,1,0,2.29,1.44,0.14,0.2569,0.1325,0.3155,-0.0725,0.1785,0.3000,0.2596,-4.08,-25.00,-37.48
18308,0.3072,0.0043,0.3132,0.0075,0.0614,0.0215,2.94,-1.26,1.08,0,3.642,-0.720,-1.862,-1.676,0.005,-0.013,1.000,0.000,0.000,0.000,0.3170,2,-1,2.34,1.72,-0.03,0.2571,0.1291,0.3155,-0.0786,0.1739,0.3000,0.2598,-4.57,-25.00,-32.55
18360,0.3077,0.0051,0.3155,0.0182,0.0327,0.0277,2.91,-1.19,0.98,0,3.642,-6.211,-2.163,-0.605,0.004,-0.016,0.995,0.000,0.000,0.000,0.3180,-6,-2,2.32,1.65,-0.21,0.2606,0.1222,0.3166,-0.0846,0.1691,0.3000,0.2587,-5.38,-25.00,-29.42
18412,0.3096,0.0045,0.3174,0.0306,0.0044,0.0281,2.59,-1.11,0.94,0,3.642,-7.880,-4.183,0.554,0.006,-0.014,0.993,0.000,0.000,0.000,0.3150,0,0,1.85,1.58,-0.40,0.2675,0.1405,0.3191,-0.0905,0.1640,0.3000,0.2583,-6.26,-25.00,-28.24
18462,0.3134,0.0066,0.3171,0.0455,-0.0118,0.0151,2.27,-0.96,0.95,0,3.642,-4.104,-9.626,1.261,0.004,-0.005,0.995,0.000,0.000,0.000,0.3130,-3,-1,1.44,1.36,-0.38,0.2708,0.1386,0.3186,-0.0961,0.1589,0.3000,0.2598,-6.33,-25.00,-28.54
18513,0.3179,0.0059,0.3158,0.0590,-0.0302,0.0018,1.94,-0.52,1.02,0,3.637,-8.168,-11.881,3.172,-0.001,-0.012,1.000,0.000,0.000,0.000,0.3150,1,-2,1.12,0.84,-0.25,0.2676,0.1583,0.3180,-0.1016,0.1535,0.3000,0.2614,-6.69,-25.00,-30.59
18564,0.3212,0.0081,0.3155,0.0645,-0.0366,-0.0015,1.52,0.07,1.16,0,3.642,-7.283,-11.476,3.074,-0.000,-0.005,0.997,0.000,0.000,0.000,0.3140,2,-3,0.71,0.25,-0.15,0.2733,0.1557,0.3175,-0.1069,0.1480,0.3000,0.2618,-6.30,-25.00,-34.87
18615,0.3251,0.0064,0.3148,0.0658,-0.0481,-0.0047,1.17,0.63,1.30,0,3.637,-5.889,-5.576,3.432,-0.000,-0.009,1.004,0.000,0.000,0.000,0.3160,0,-1,0.37,-0.31,-0.10,0.2819,0.1500,0.3165,-0.1120,0.1423,0.3000,0.2623,-6.41,-25.00,-39.07
18666,0.3299,0.0016,0.3152,0.0646,-0.0634,-0.0014,0.87,0.93,1.45,0,3.637,-9.776,-6.065,5.702,-0.001,-0.010,1.002,0.000,0.000,0.000,0.3170,2,-1,0.06,-0.60,0.09,0.2852,0.1498,0.3165,-0.1170,0.1366,0.3000,0.2619,-6.94,-25.00,-43.50
18717,0.3343,-0.0038,0.3159,0.0597,-0.0766,0.0041,0.42,1.26,1.72,0,3.632,-10.606,-10.481,7.160,0.002,-0.009,1.003,0.000,0.000,0.000,0.3190,0,-2,-0.42,-0.91,0.40,0.2884,0.1442,0.3168,-0.1218,0.1305,0.3000,0.2612,-7.41,-25.00,-51.66
18768,0.3373,-0.0046,0.3174,0.0498,-0.0725,0.0116,-0.21,1.66,2.10,0,3.642,-8.587,-3.156,8.743,0.001,-0.006,1.002,0.000,0.000,0.000,0.3190,0,0,-0.98,-1.43,0.72,0.2946,0.1436,0.3178,-0.1264,0.1245,0.3000,0.2601,-6.76,-25.00,-62.91
18819,0.3391,-0.0131,0.3185,0.0344,-0.0838,0.0159,-0.54,1.83,2.52,0,3.637,-5.657,2.605,9.300,-0.001,-0.011,0.999,0.000,0.000,0.000,0.3190,0,0,-1.43,-1.58,1.17,0.2979,0.1417,0.3185,-0.1308,0.1182,0.3000,0.2594,-7.36,-25.00,-75.59
18871,0.3416,-0.0193,0.3192,0.0216,-0.0849,0.0153,-0.80,1.69,2.98,0,3.642,-5.059,0.466,8.472,0.003,-0.005,0.996,0.000,0.000,0.000,0.3200,0,0,-1.73,-1.43,1.64,0.3004,0.1400,0.3191,-0.1350,0.1118,0.3000,0.2593,-7.29,-25.00,-89.35
18922,0.3423,-0.0237,0.3200,0.0069,-0.0797,0.0144,-1.15,1.60,3.42,0,3.637,-4.377,-0.187,7.801,-0.002,-0.012,0.990,0.000,0.000,0.000,0.3180,-3,0,-2.01,-1.39,2.08,0.3024,0.1390,0.3196,-0.1391,0.1053,0.3000,0.2593,-6.80,-25.00,-102.58
18972,0.3419,-0.0282,0.3195,-0.0084,-0.0724,0.0047,-1.39,1.53,3.81,0,3.637,-3.621,2.654,5.173,-0.001,-0.000,0.993,0.000,0.000,0.000,0.3200,-1,1,-2.32,-1.42,2.63,0.2964,0.1536,0.3189,-0.1428,0.0987,0.3000,0.2604,-6.19,-25.00,-114.39
19024,0.3401,-0.0285,0.3198,-0.0246,-0.0548,0.0019,-1.59,1.41,4.09,0,3.637,-0.131,7.292,2.339,-0.000,-0.004,1.005,0.000,0.000,0.000,0.3230,3,2,-2.51,-1.28,2.88,0.2948,0.1566,0.3189,-0.1465,0.0919,0.3000,0.2607,-4.80,-25.00,-122.69
19075,0.3378,-0.0317,0.3212,-0.0392,-0.0441,0.0081,-1.54,1.08,4.20,0,3.642,2.771,10.547,0.297,0.000,-0.015,0.998,0.000,0.000,0.000,0.3180,-2,2,-2.47,-0.92,2.87,0.2918,0.1541,0.3207,-0.1499,0.0850,0.3000,0.2597,-3.97,-25.00,-126.03
19126,0.3353,-0.0341,0.3201,-0.0501,-0.0324,0.0011,-1.49,0.57,4.20,0,3.637,-2.467,8.698,-1.545,0.004,-0.012,0.994,0.000,0.000,0.000,0.3160,5,1,-2.34,-0.40,2.86,0.2874,0.1586,0.3197,-0.1531,0.0781,0.3000,0.2607,-3.01,-25.00,-126.02
19176,0.3311,-0.0300,0.3183,-0.0595,-0.0075,-0.0115,-1.55,0.09,4.11,0,3.637,7.385,9.303,-2.408,0.003,-0.013,0.999,0.000,0.000,0.000,0.3190,-3,2,-2.37,0.04,2.61,0.2852,0.1506,0.3194,-0.1561,0.0711,0.3000,0.2624,-0.97,-25.00,-123.37
19227,0.3293,-0.0323,0.3182,-0.0586,0.0009,-0.0094,-1.39,-0.25,4.02,0,3.632,9.550,4.756,-1.460,0.002,-0.012,1.002,0.000,0.000,0.000,0.3150,1,3,-2.04,0.48,2.48,0.2799,0.1571,0.3189,-0.1588,0.0640,0.3000,0.2622,-0.17,-25.00,-120.59
19278,0.3258,-0.0289,0.3165,-0.0579,0.0191,-0.0153,-0.91,-0.54,3.93,0,3.632,8.122,7.209,-1.754,0.002,-0.019,1.000,0.000,0.000,0.000,0.3140,0,0,-1.51,0.68,2.30,0.2728,0.1553,0.3176,-0.1614,0.0568,0.3000,0.2631,1.50,-25.00,-117.90
19330,0.3212,-0.0214,0.3150,-0.0575,0.0420,-0.0190,-0.61,-0.88,3.83,0,3.632,9.445,5.377,-3.448,0.000,-0.013,1.002,0.000,0.000,0.000,0.3130,0,2,-1.10,1.05,2.20,0.2690,0.1581,0.3161,-0.1637,0.0494,0.3000,0.2638,3.66,-25.00,-115.00
19381,0.3196,-0.0122,0.3136,-0.0468,0.0637,-0.0197,-0.25,-1.22,3.67,0,3.632,16.947,0.668,-2.470,0.004,-0.013,1.002,0.000,0.000,0.000,0.3120,0,2,-0.56,1.33,2.02,0.2662,0.1537,0.3148,-0.1658,0.0421,0.3000,0.2642,5.86,-25.00,-110.07
19431,0.3183,-0.0038,0.3123,-0.0343,0.0778,-0.0191,0.43,-1.31,3.53,0,3.632,15.608,0.198,-3.420,0.005,-0.014,1.008,0.000,0.000,0.000,0.3090,-2,0,0.31,1.34,1.89,0.2614,0.1540,0.3134,-0.1677,0.0347,0.3000,0.2643,7.63,-25.00,-105.81
19482,0.3168,-0.0009,0.3104,-0.0228,0.0721,-0.0219,1.18,-1.36,3.36,0,3.632,15.236,-1.062,-4.038,0.003,-0.014,1.006,0.000,0.000,0.000,0.3090,-4,0,1.05,1.37,1.69,0.2606,0.1582,0.3117,-0.1693,0.0272,0.3000,0.2650,8.11,-25.00,-100.91
19533,0.3167,0.0033,0.3091,-0.0088,0.0634,-0.0199,1.84,-1.37,3.17,0,3.632,7.437,-5.419,-4.184,0.004,-0.013,1.013,0.000,0.000,0.000,0.3090,0,-2,1.76,1.33,1.38,0.2604,0.1671,0.3106,-0.1707,0.0197,0.3000,0.2650,8.53,-25.00,-94.98
19585,0.3168,0.0021,0.3086,0.0045,0.0379,-0.0137,2.27,-1.20,2.96,0,3.632,3.323,-3.526,-5.864,0.002,-0.013,1.007,0.000,0.000,0.000,0.3090,2,0,2.14,1.10,1.12,0.2653,0.1673,0.3098,-0.1719,0.0121,0.3000,0.2645,7.84,-25.00,-88.83
19636,0.3204,0.0109,0.3084,0.0227,0.0357,-0.0069,2.35,-0.98,2.65,0,3.626,1.239,-4.966,-5.813,0.004,-0.015,1.012,0.000,0.000,0.000,0.3100,1,-2,2.35,0.91,0.89,0.2653,0.1626,0.3092,-0.1729,0.0045,0.3000,0.2638,8.89,-25.00,-79.54
19687,0.3213,0.0218,0.3090,0.0305,0.0402,0.0014,2.22,-0.74,2.32,0,3.637,3.543,-11.878,-4.709,0.007,-0.012,1.010,0.000,0.000,0.000,0.3090,0,0,2.41,0.70,0.51,0.2710,0.1592,0.3093,-0.1736,-0.0031,0.3000,0.2628,10.41,-25.00,-69.53
19737,0.3249,0.0203,0.3091,0.0412,0.0140,0.0066,2.35,-0.18,2.05,0,3.632,4.798,-8.083,-4.961,0.001,-0.013,1.006,0.000,0.000,0.000,0.3100,4,-1,2.59,0.11,0.25,0.2739,0.1553,0.3094,-0.1741,-0.0107,0.3000,0.2622,9.65,-25.00,-61.53
19789,0.3263,0.0149,0.3097,0.0408,-0.0198,0.0105,2.62,0.33,1.82,0,3.637,-6.977,-5.680,-3.587,0.003,-0.010,1.003,0.000,0.000,0.000,0.3120,-1,0,2.84,-0.31,0.09,0.2730,0.1483,0.3099,-0.1743,-0.0184,0.3000,0.2616,8.26,-25.00,-54.51
19840,0.3310,0.0167,0.3111,0.0443,-0.0341,0.0157,2.26,0.60,1.58,0,3.632,-11.631,-8.238,-3.542,0.003,-0.002,1.001,0.000,0.000,0.000,0.3090,1,-2,2.43,-0.61,-0.11,0.2736,0.1483,0.3116,-0.1744,-0.0261,0.3000,0.2608,8.27,-25.00,-47.37
19892,0.3325,0.0043,0.3106,0.0380,-0.0777,0.0089,1.85,0.93,1.40,0,3.632,-12.453,-1.009,-4.823,-0.001,-0.004,0.995,0.000,0.000,0.000,0.3090,4,0,1.82,-0.99,-0.43,0.2790,0.1434,0.3116,-0.1741,-0.0338,0.3000,0.2617,5.86,-25.00,-42.05
19942,0.3353,-0.0109,0.3102,0.0326,-0.1185,0.0043,1.47,1.06,1.18,0,3.626,-29.622,2.788,-6.217,0.005,-0.005,1.000,0.000,0.000,0.000,0.3090,1,0,1.20,-1.05,-0.63,0.2790,0.1327,0.3109,-0.1737,-0.0414,0.3000,0.2622,3.37,-25.00,-35.39
19993,0.3359,-0.0174,0.3098,0.0221,-0.1298,0.0007,0.11,0.97,0.87,0,3.632,-30.875,0.107,-5.246,0.004,-0.004,1.007,0.000,0.000,0.000,0.3130,3,0,-0.30,-0.92,-0.90,0.2792,0.1287,0.3108,-0.1730,-0.0490,0.3000,0.2627,2.88,-25.00,-26.02
20044,0.3359,-0.0256,0.3112,0.0115,-0.1323,0.0100,-1.43,1.02,0.57,0,3.632,-14.619,0.651,-3.593,0.001,-0.006,1.008,0.000,0.000,0.000,0.3140,3,0,-1.86,-0.92,-1.15,0.2791,0.1195,0.3118,-0.1721,-0.0566,0.3000,0.2614,2.69,-25.00,-17.22
20096,0.3369,-0.0304,0.3128,0.0038,-0.1143,0.0197,-2.30,1.08,0.37,0,3.637,-11.293,4.695,-2.173,0.003,-0.004,1.000,0.000,0.000,0.000,0.3160,2,0,-2.60,-0.90,-1.34,0.2789,0.1102,0.3131,-0.1709,-0.0642,0.3000,0.2601,3.71,-25.00,-11.23
20147,0.3367,-0.0354,0.3149,-0.0055,-0.0929,0.0270,-2.92,0.84,0.23,0,3.632,-7.073,3.639,-1.224,0.001,-0.011,0.999,0.000,0.000,0.000,0.3170,3,0,-3.18,-0.66,-1.46,0.2787,0.1039,0.3147,-0.1696,-0.0718,0.3000,0.2589,4.87,-25.00,-6.82
20197,0.3351,-0.0370,0.3167,-0.0151,-0.0613,0.0284,-3.33,0.55,0.15,0,3.637,0.555,1.158,1.059,0.003,-0.006,0.999,0.000,0.000,0.000,0.3180,0,0,-3.52,-0.48,-1.56,0.2785,0.0948,0.3162,-0.1680,-0.0792,0.3000,0.2584,6.73,-25.00,-4.39
20248,0.3334,-0.0430,0.3181,-0.0214,-0.0411,0.0262,-3.42,0.38,0.21,0,3.632,-5.218,6.481,5.343,-0.001,-0.009,0.989,0.000,0.000,0.000,0.3170,-2,0,-3.49,-0.42,-1.51,0.2780,0.0901,0.3176,-0.1661,-0.0866,0.3000,0.2584,7.71,-25.00,-6.42
20300,0.3310,-0.0452,0.3184,-0.0274,-0.0140,0.0161,-3.60,0.15,0.40,0,3.637,-0.313,4.958,6.189,-0.003,-0.017,0.980,0.000,0.000,0.000,0.3200,-4,1,-3.87,-0.05,-1.15,0.2792,0.1052,0.3178,-0.1640,-0.0940,0.3000,0.2594,9.24,-25.00,-12.13
20350,0.3290,-0.0455,0.3195,-0.0299,0.0152,0.0114,-3.67,-0.08,0.66,0,3.632,-0.078,4.144,5.579,0.003,-0.014,0.992,0.000,0.000,0.000,0.3160,0,1,-3.94,0.21,-0.85,0.2769,0.1148,0.3178,-0.1618,-0.1013,0.3000,0.2597,10.98,-25.00,-19.79
20402,0.3271,-0.0402,0.3182,-0.0303,0.0549,-0.0026,-3.61,-0.30,0.93,0,3.632,10.895,2.923,5.158,0.004,-0.014,0.994,0.000,0.000,0.000,0.3110,-2,0,-3.92,0.42,-0.63,0.2744,0.1157,0.3172,-0.1592,-0.1086,0.3000,0.2615,13.47,-25.00,-27.78
20453,0.3251,-0.0393,0.3149,-0.0294,0.0790,-0.0225,-3.15,-0.43,1.18,0,3.626,7.285,-0.965,5.597,0.004,-0.015,0.993,0.000,0.000,0.000,0.3090,-4,1,-3.36,0.60,-0.35,0.2743,0.1216,0.3146,-0.1565,-0.1157,0.3000,0.2642,14.84,-25.00,-35.25
20503,0.3234,-0.0329,0.3115,-0.0270,0.1098,-0.0374,-2.79,-0.47,1.43,0,3.626,2.708,0.627,4.648,0.004,-0.010,1.004,0.000,0.000,0.000,0.3070,-3,0,-3.02,0.54,-0.13,0.2718,0.1325,0.3114,-0.1536,-0.1227,0.3000,0.2665,16.82,-25.00,-42.85
20554,0.3221,-0.0262,0.3083,-0.0236,0.1347,-0.0453,-2.52,-0.52,1.66,0,3.616,8.285,0.180,2.170,0.002,-0.019,1.011,0.000,0.000,0.000,0.3090,-5,0,-2.89,0.59,0.10,0.2717,0.1417,0.3086,-0.1504,-0.1297,0.3000,0.2679,18.54,-25.00,-49.76
20605,0.3220,-0.0208,0.3072,-0.0173,0.1513,-0.0351,-2.04,-0.51,1.78,0,3.626,8.638,-6.794,-0.375,0.000,-0.016,1.013,0.000,0.000,0.000,0.3030,-7,0,-2.50,0.60,0.19,0.2717,0.1564,0.3070,-0.1470,-0.1365,0.3000,0.2670,19.96,-25.00,-53.53
20656,0.3215,-0.0142,0.3043,-0.0131,0.1645,-0.0353,-1.54,-0.27,1.80,0,3.621,6.924,-4.867,-0.927,0.002,-0.020,1.019,0.000,0.000,0.000,0.3020,-4,0,-2.12,0.25,0.14,0.2718,0.1767,0.3037,-0.1435,-0.1433,0.3000,0.2676,21.16,-25.00,-54.07
20707,0.3220,-0.0022,0.3023,-0.0088,0.1851,-0.0293,-1.21,-0.01,1.76,0,3.626,11.970,-8.487,-2.862,0.002,-0.014,1.022,0.000,0.000,0.000,0.3010,-1,-2,-1.76,-0.00,0.10,0.2718,0.1887,0.3025,-0.1397,-0.1499,0.3000,0.2673,23.01,-25.00,-52.94
20758,0.3206,-0.0012,0.3010,-0.0119,0.1743,-0.0194,-0.53,0.33,1.66,0,3.621,3.875,-7.472,-3.715,0.000,-0.017,1.022,0.000,0.000,0.000,0.2980,0,-1,-1.09,-0.40,0.10,0.2773,0.1927,0.3028,-0.1357,-0.1565,0.3000,0.2665,22.99,-25.00,-49.93
20809,0.3211,-0.0179,0.2994,-0.0127,0.1159,-0.0138,0.08,0.66,1.48,0,3.621,-13.238,-4.155,-4.936,0.006,-0.014,1.015,0.000,0.000,0.000,0.3010,-4,0,-0.81,-0.77,-0.03,0.2801,0.1928,0.3026,-0.1315,-0.1629,0.3000,0.2662,19.93,-24.73,-44.36
20860,0.3215,-0.0122,0.2998,-0.0160,0.1159,-0.0007,-0.56,0.79,1.23,0,3.621,-21.915,0.946,-5.115,0.006,-0.015,1.017,0.000,0.000,0.000,0.2990,6,0,-1.50,-1.00,-0.30,0.2802,0.2047,0.3027,-0.1271,-0.1691,0.3000,0.2647,20.65,-24.36,-36.81
20911,0.3212,0.0013,0.2996,-0.0214,0.1406,0.0063,-1.55,0.81,0.97,0,3.626,-2.415,-2.417,-5.542,-0.001,-0.011,1.018,0.000,0.000,0.000,0.3010,5,0,-2.44,-0.97,-0.62,0.2802,0.1863,0.3051,-0.1226,-0.1753,0.3000,0.2640,22.77,-23.80,-29.05
20962,0.3203,0.0051,0.3006,-0.0282,0.1471,0.0168,-1.75,0.94,0.70,0,3.621,3.091,-0.133,-6.081,0.007,-0.016,1.008,0.000,0.000,0.000,0.3080,0,1,-2.43,-1.11,-0.97,0.2801,0.1708,0.3064,-0.1178,-0.1813,0.3000,0.2627,23.60,-23.16,-20.90
21014,0.3188,0.0175,0.3044,-0.0363,0.1755,0.0363,-1.76,0.96,0.41,0,3.632,-2.494,1.113,-4.460,0.002,-0.016,1.002,0.000,0.000,0.000,0.3030,0,0,-2.25,-1.14,-1.33,0.2773,0.1709,0.3090,-0.1128,-0.1872,0.3000,0.2598,25.00,-22.55,-12.40
21065,0.3179,0.0261,0.3050,-0.0418,0.1894,0.0313,-1.81,0.89,0.19,0,3.626,15.377,-3.159,-4.422,0.005,-0.018,0.998,0.000,0.000,0.000,0.3020,-4,0,-2.38,-1.09,-1.56,0.2761,0.1735,0.3094,-0.1077,-0.1929,0.3000,0.2603,25.00,-21.79,-5.56
21115,0.3170,0.0429,0.3047,-0.0461,0.2209,0.0213,-1.18,0.91,0.01,0,3.626,20.383,-1.189,-2.547,0.005,-0.019,0.999,0.000,0.000,0.000,0.3040,-5,2,-1.64,-1.23,-1.67,0.2791,0.1850,0.3089,-0.1025,-0.1983,0.3000,0.2614,25.00,-21.02,-0.33
21167,0.3153,0.0554,0.3050,-0.0520,0.2326,0.0177,-0.21,1.02,-0.12,0,3.621,14.157,-0.281,-0.948,0.010,-0.019,0.997,0.000,0.000,0.000,0.3050,-5,0,-0.66,-1.32,-1.77,0.2746,0.1978,0.3086,-0.0970,-0.2037,0.3000,0.2617,25.00,-20.19,3.55
21217,0.3127,0.0682,0.3056,-0.0600,0.2360,0.0155,0.55,0.99,-0.18,0,3.632,10.764,0.284,-0.680,0.003,-0.023,0.999,0.000,0.000,0.000,0.3080,-2,2,0.03,-1.32,-1.73,0.2743,0.2114,0.3084,-0.0914,-0.2089,0.3000,0.2619,25.00,-19.21,5.34
21268,0.3101,0.0814,0.3071,-0.0672,0.2338,0.0193,1.07,1.02,-0.22,0,3.621,11.873,1.497,-0.867,0.011,-0.017,0.999,0.000,0.000,0.000,0.3070,-2,2,0.57,-1.33,-1.78,0.2691,0.2179,0.3092,-0.0856,-0.2139,0.3000,0.2612,25.00,-18.30,6.63
21319,0.3075,0.0895,0.3077,-0.0731,0.2157,0.0175,1.73,0.86,-0.24,0,3.626,6.056,2.051,0.653,0.009,-0.016,0.995,0.000,0.000,0.000,0.3070,1,1,1.18,-1.27,-1.83,0.2636,0.2242,0.3093,-0.0797,-0.2188,0.3000,0.2613,25.00,-17.38,7.20
21370,0.3050,0.0980,0.3080,-0.0769,0.1956,0.0126,2.13,0.74,-0.22,0,3.626,0.096,1.068,0.540,0.011,-0.022,0.999,0.000,0.000,0.000,0.3060,-6,0,1.54,-1.15,-1.88,0.2608,0.2217,0.3094,-0.0736,-0.2234,0.3000,0.2617,25.00,-16.52,6.57
21422,0.3019,0.1070,0.3075,-0.0810,0.1773,0.0057,1.99,0.72,-0.19,0,3.626,-8.009,1.122,0.741,0.008,-0.012,0.998,0.000,0.000,0.000,0.3080,0,1,1.45,-1.08,-1.72,0.2603,0.2393,0.3092,-0.0674,-0.2279,0.3000,0.2626,25.00,-15.58,5.55
21472,0.2994,0.1126,0.3079,-0.0830,0.1535,0.0050,1.69,0.70,-0.16,0,3.621,-4.089,-4.247,0.841,0.013,-0.013,1.004,0.000,0.000,0.000,0.3090,-2,0,1.06,-1.02,-1.74,0.2575,0.2392,0.3093,-0.0611,-0.2322,0.3000,0.2626,25.00,-14.81,4.82
21523,0.2962,0.1277,0.3085,-0.0875,0.1653,0.0080,1.38,0.87,-0.11,0,3.626,2.962,-0.060,1.206,0.009,-0.015,1.000,0.000,0.000,0.000,0.3080,-2,1,0.83,-1.21,-1.72,0.2574,0.2451,0.3097,-0.0546,-0.2363,0.3000,0.2621,25.00,-13.89,3.39
21574,0.2931,0.1376,0.3085,-0.0912,0.1586,0.0072,1.44,0.95,-0.08,0,3.621,3.579,-0.836,1.658,0.009,-0.013,1.003,0.000,0.000,0.000,0.3100,0,0,0.96,-1.21,-1.62,0.2543,0.2513,0.3096,-0.0480,-0.2401,0.3000,0.2622,25.00,-12.99,2.36
21626,0.2903,0.1483,0.3093,-0.0947,0.1543,0.0094,1.54,1.00,-0.01,0,3.621,0.990,-3.356,1.116,0.010,-0.011,0.999,0.000,0.000,0.000,0.3070,0,1,1.14,-1.26,-1.54,0.2507,0.2539,0.3102,-0.0413,-0.2439,0.3000,0.2618,25.00,-12.11,0.43
21677,0.2861,0.1560,0.3086,-0.1011,0.1421,0.0029,1.63,1.13,0.03,0,3.626,-1.380,1.008,1.578,0.003,-0.021,0.994,0.000,0.000,0.000,0.3120,-1,2,1.22,-1.38,-1.65,0.2543,0.2498,0.3098,-0.0345,-0.2473,0.3000,0.2627,25.00,-10.96,-0.99
21727,0.2822,0.1577,0.3101,-0.1074,0.1156,0.0092,1.60,1.10,0.10,0,3.626,-3.047,0.777,1.884,0.008,-0.010,1.002,0.000,0.000,0.000,0.3120,-4,3,1.14,-1.35,-1.50,0.2486,0.2524,0.3106,-0.0276,-0.2506,0.3000,0.2617,25.00,-9.90,-2.97
21779,0.2768,0.1715,0.3111,-0.1161,0.1235,0.0113,1.34,1.05,0.20,0,3.621,-1.456,-0.718,2.544,0.009,-0.013,0.998,0.000,0.000,0.000,0.3080,3,3,0.91,-1.35,-1.20,0.2397,0.2628,0.3114,-0.0205,-0.2536,0.3000,0.2613,25.00,-8.58,-6.12
21829,0.2705,0.1782,0.3102,-0.1259,0.1138,0.0039,1.34,1.09,0.31,0,3.626,4.219,3.917,2.607,0.014,-0.010,0.996,0.000,0.000,0.000,0.3130,0,1,0.89,-1.41,-1.11,0.2314,0.2553,0.3104,-0.0135,-0.2565,0.3000,0.2623,25.00,-7.10,-9.29
