time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw,range_z,flow_dx,flow_dy,mekf_roll,mekf_pitch,mekf_yaw,mekf_x,mekf_y,mekf_z,our_ref_x,our_ref_y,our_ref_z,our_thrust,our_roll_cmd,our_pitch_cmd,our_yaw_rate_cmd,multi_front,multi_back,multi_left,multi_right,multi_up,ai_feat_count
13575,0.0321,0.0410,0.3355,-0.0001,-0.0035,-0.0069,0.02,0.23,-0.81,0,3.489,1.710,1.618,1.192,0.002,-0.011,1.004,0.000,0.000,0.000,0.3350,0,0,-1.43,-1.28,-0.70,-0.0344,0.0783,0.3355,0.0477,0.0299,0.3000,0.2588,-6.50,7.04,24.35,1.1280,0.4430,1.5200,1.1060,2.3520,0
13626,0.0317,0.0405,0.3340,-0.0028,-0.0038,-0.0109,-0.04,0.24,-0.74,0,3.494,-3.330,2.766,1.305,0.001,-0.012,1.007,0.000,0.000,0.000,0.3320,-3,1,-1.35,-1.20,-0.64,-0.0358,0.0790,0.3352,0.0477,0.0299,0.3000,0.2595,-6.52,7.17,22.19,1.1280,0.4430,1.5410,1.1050,2.3520,0
13678,0.0307,0.0392,0.3340,-0.0064,-0.0058,-0.0062,-0.09,0.14,-0.67,0,3.489,0.557,4.237,0.947,0.005,-0.011,1.001,0.000,0.000,0.000,0.3340,-1,3,-1.58,-1.05,-0.44,-0.0373,0.0875,0.3341,0.0477,0.0299,0.3000,0.2590,-6.73,7.42,20.10,1.1290,0.0000,1.5410,1.1050,2.3520,0
13729,0.0328,0.0403,0.3328,-0.0025,-0.0025,-0.0088,-0.04,-0.03,-0.61,0,3.489,-4.459,-7.688,1.810,-0.003,-0.011,1.002,0.000,0.000,0.000,0.3290,0,0,-1.55,-0.86,-0.45,-0.0436,0.0908,0.3338,0.0477,0.0299,0.3000,0.2595,-6.48,7.09,18.24,1.1290,0.0000,1.5500,1.1040,2.3530,0
13780,0.0330,0.0408,0.3330,-0.0009,-0.0010,-0.0046,-0.08,0.07,-0.52,0,3.484,1.393,0.319,1.827,0.003,-0.013,1.000,0.000,0.000,0.000,0.3340,2,0,-1.78,-1.25,-0.35,-0.0471,0.0942,0.3321,0.0477,0.0299,0.3000,0.2590,-6.39,7.00,15.67,1.1220,0.0000,1.5500,1.1040,2.3530,0
13832,0.0330,0.0394,0.3308,-0.0013,-0.0033,-0.0118,-0.01,0.05,-0.44,0,3.494,-1.492,-0.753,-0.062,0.001,-0.011,1.008,0.000,0.000,0.000,0.3330,4,4,-1.60,-1.17,-0.37,-0.0430,0.0837,0.3334,0.0477,0.0299,0.3000,0.2602,-6.57,6.99,13.15,1.1220,0.0000,1.5570,1.1030,2.3530,0
13884,0.0320,0.0382,0.3318,-0.0036,-0.0050,-0.0032,-0.00,0.03,-0.41,0,3.489,-2.468,0.032,0.515,0.004,-0.012,0.999,0.000,0.000,0.000,0.3340,-2,-2,-1.61,-1.26,-0.57,-0.0517,0.0768,0.3333,0.0477,0.0299,0.3000,0.2591,-6.76,7.20,12.36,1.1250,0.0000,1.5570,1.1030,2.3530,0
13936,0.0298,0.0344,0.3324,-0.0078,-0.0121,0.0021,-0.13,-0.04,-0.39,0,3.489,-1.836,-0.885,-0.602,0.006,-0.012,1.004,0.000,0.000,0.000,0.3330,0,2,-1.78,-1.20,-0.39,-0.0493,0.0808,0.3340,0.0477,0.0299,0.3000,0.2584,-7.38,7.57,11.61,1.1250,0.0000,1.5670,1.1100,2.3560,0
13987,0.0302,0.0341,0.3333,-0.0061,-0.0108,0.0067,-0.15,-0.03,-0.41,0,3.489,0.217,-1.242,-1.429,0.002,-0.011,0.996,0.000,0.000,0.000,0.3360,0,0,-1.86,-1.26,-0.46,-0.0549,0.0813,0.3339,0.0477,0.0299,0.3000,0.2577,-7.36,7.49,12.22,1.1280,0.0000,1.5670,1.1100,2.3560,0
14038,0.0258,0.0339,0.3335,-0.0141,-0.0090,0.0058,-0.12,-0.14,-0.47,0,3.494,-0.449,3.541,-1.695,0.002,-0.013,0.991,0.000,0.000,0.000,0.3330,0,1,-1.85,-1.33,-0.53,-0.0593,0.0830,0.3347,0.0477,0.0299,0.3000,0.2578,-7.28,8.17,14.06,1.1280,0.0000,1.5630,1.1030,2.3530,0
14089,0.0242,0.0339,0.3350,-0.0152,-0.0070,0.0084,-0.18,-0.20,-0.55,0,3.489,0.689,2.338,-2.161,0.005,-0.009,0.995,0.000,0.000,0.000,0.3340,0,1,-1.84,-1.10,-0.60,-0.0566,0.0800,0.3346,0.0477,0.0299,0.3000,0.2572,-7.21,8.36,16.47,1.1320,0.0000,1.5630,1.1030,2.3530,0
14141,0.0234,0.0341,0.3342,-0.0134,-0.0044,0.0005,-0.16,-0.31,-0.65,0,3.489,2.203,-1.037,-2.867,0.004,-0.013,0.997,0.000,0.000,0.000,0.3330,-1,-2,-1.79,-0.98,-0.72,-0.0602,0.0807,0.3343,0.0477,0.0299,0.3000,0.2582,-7.04,8.30,19.40,1.1320,0.0000,1.5580,1.1020,2.3570,0
14192,0.0208,0.0337,0.3340,-0.0152,-0.0037,-0.0034,-0.09,-0.33,-0.77,0,3.484,-0.483,-2.039,-2.893,0.001,-0.012,0.997,0.000,0.000,0.000,0.3330,2,0,-1.68,-0.99,-0.75,-0.0567,0.0834,0.3339,0.0477,0.0299,0.3000,0.2587,-7.03,8.55,23.08,1.1410,0.0000,1.5580,1.1020,2.3570,0
14244,0.0227,0.0366,0.3333,-0.0070,0.0037,-0.0076,-0.06,-0.28,-0.90,0,3.489,1.303,-1.267,-2.676,0.003,-0.012,1.000,0.000,0.000,0.000,0.3320,-1,0,-1.66,-1.08,-0.95,-0.0575,0.0792,0.3335,0.0477,0.0299,0.3000,0.2592,-6.46,8.01,26.92,1.1410,0.0000,1.5510,1.1050,2.3560,0
14295,0.0223,0.0347,0.3327,-0.0049,0.0002,-0.0092,-0.11,-0.27,-1.01,0,3.484,-1.455,-2.118,-1.996,0.004,-0.012,1.000,0.000,0.000,0.000,0.3340,-1,1,-1.60,-1.14,-1.05,-0.0580,0.0821,0.3328,0.0477,0.0299,0.3000,0.2595,-6.75,7.94,30.40,1.1480,0.0000,1.5510,1.1050,2.3560,0
14347,0.0223,0.0360,0.3319,-0.0022,0.0038,-0.0110,-0.12,-0.17,-1.11,0,3.484,2.169,0.140,-2.857,0.005,-0.013,0.998,0.000,0.000,0.000,0.3340,1,0,-1.67,-1.25,-1.14,-0.0613,0.0854,0.3328,0.0477,0.0299,0.3000,0.2599,-6.48,7.80,33.33,1.1480,0.0000,1.5430,1.1020,2.3520,0
14398,0.0208,0.0382,0.3324,-0.0041,0.0092,-0.0074,-0.02,-0.11,-1.24,0,3.484,0.666,0.950,-2.947,0.000,-0.016,0.999,0.000,0.000,0.000,0.3300,0,0,-1.52,-1.23,-1.32,-0.0617,0.0829,0.3330,0.0477,0.0299,0.3000,0.2594,-6.08,8.01,37.28,1.1460,0.4640,1.5430,1.1020,2.3520,0
14450,0.0210,0.0389,0.3329,-0.0021,0.0102,-0.0034,0.00,-0.17,-1.38,0,3.484,1.549,-0.033,-1.066,0.004,-0.012,0.997,0.000,0.000,0.000,0.3300,0,0,-1.49,-1.18,-1.47,-0.0650,0.0851,0.3318,0.0477,0.0299,0.3000,0.2588,-5.99,7.92,41.39,1.1460,0.4640,1.5430,1.1020,2.3580,0
14502,0.0137,0.0389,0.3313,-0.0179,0.0089,-0.0098,0.06,-0.08,-1.47,0,3.479,2.915,-0.958,-2.034,0.005,-0.012,0.997,0.000,0.000,0.000,0.3310,0,0,-1.40,-1.19,-1.52,-0.0688,0.0878,0.3307,0.0477,0.0299,0.3000,0.2599,-6.03,9.14,44.09,1.1560,0.0000,1.5430,1.1020,2.3580,0
14554,0.0114,0.0389,0.3302,-0.0206,0.0073,-0.0126,0.15,-0.07,-1.52,0,3.484,-1.060,4.269,-0.184,0.000,-0.011,1.004,0.000,0.000,0.000,0.3270,0,1,-1.25,-1.24,-1.63,-0.0730,0.0908,0.3301,0.0477,0.0299,0.3000,0.2604,-6.09,9.40,45.72,1.1560,0.0000,1.5280,1.1080,2.3530,0
14606,0.0103,0.0383,0.3300,-0.0202,0.0039,-0.0103,0.09,-0.22,-1.54,0,3.479,-0.491,1.610,-0.187,0.005,-0.011,1.003,0.000,0.000,0.000,0.3320,0,1,-1.22,-0.91,-1.65,-0.0573,0.0770,0.3295,0.0477,0.0299,0.3000,0.2601,-6.31,9.47,46.09,1.1620,0.4800,1.5280,1.1080,2.3530,0
14658,0.0085,0.0386,0.3280,-0.0200,0.0033,-0.0162,0.03,-0.32,-1.54,0,3.484,-2.718,-3.445,0.782,0.006,-0.008,1.003,0.000,0.000,0.000,0.3270,0,0,-1.24,-0.83,-1.66,-0.0597,0.0776,0.3298,0.0542,0.0377,0.3000,0.2612,-6.78,9.99,46.29,1.1620,0.4800,1.5310,1.1010,2.3600,0
14709,0.0069,0.0388,0.3292,-0.0188,0.0032,-0.0059,-0.05,-0.28,-1.50,0,3.479,0.140,4.293,0.733,0.003,-0.013,1.002,0.000,0.000,0.000,0.3230,-1,0,-1.38,-1.00,-1.62,-0.0617,0.0787,0.3287,0.0606,0.0454,0.3000,0.2598,-7.27,10.52,45.00,1.1610,0.4820,1.5310,1.1010,2.3600,0
14761,0.0069,0.0376,0.3278,-0.0141,0.0002,-0.0095,-0.05,-0.40,-1.47,0,3.479,-0.804,-3.834,0.292,0.006,-0.014,1.004,0.000,0.000,0.000,0.3290,0,0,-1.38,-0.75,-1.56,-0.0600,0.0803,0.3266,0.0671,0.0530,0.3000,0.2605,-7.92,10.71,44.13,1.1610,0.4820,1.5310,1.1030,2.3550,0
14812,0.0066,0.0391,0.3250,-0.0100,0.0037,-0.0177,-0.08,-0.39,-1.42,0,3.479,2.635,-2.462,0.932,0.001,-0.007,1.001,0.000,0.000,0.000,0.3270,0,0,-1.42,-0.95,-1.54,-0.0618,0.0820,0.3269,0.0735,0.0606,0.3000,0.2619,-8.04,10.89,42.71,1.1570,0.0000,1.5310,1.1030,2.3550,0
14864,0.0062,0.0393,0.3264,-0.0067,0.0044,-0.0050,-0.01,-0.29,-1.38,0,3.479,1.204,2.544,1.996,-0.001,-0.013,1.006,0.000,0.000,0.000,0.3320,0,0,-1.29,-1.08,-1.49,-0.0639,0.0843,0.3266,0.0799,0.0681,0.3000,0.2602,-8.44,11.25,41.25,1.1570,0.0000,1.5330,1.1060,2.3630,0
14914,0.0055,0.0395,0.3265,-0.0056,0.0047,-0.0011,-0.07,-0.13,-1.32,0,3.484,-2.101,-3.056,0.438,0.001,-0.008,1.003,0.000,0.000,0.000,0.3270,-1,0,-1.23,-0.94,-1.39,-0.0665,0.0868,0.3282,0.0862,0.0755,0.3000,0.2598,-8.80,11.68,39.72,1.1560,0.4650,1.5330,1.1060,2.3630,0
14966,0.0066,0.0392,0.3294,-0.0012,0.0039,0.0127,-0.04,-0.19,-1.27,0,3.484,-1.021,-1.766,1.331,0.004,-0.011,0.998,0.000,0.000,0.000,0.3280,-1,0,-1.28,-1.01,-1.36,-0.0582,0.0821,0.3285,0.0925,0.0827,0.3000,0.2578,-9.27,11.89,38.24,1.1560,0.4650,1.5450,1.1010,2.3620,0
15017,0.0071,0.0403,0.3288,0.0017,0.0059,0.0069,0.01,-0.11,-1.23,0,3.479,-1.237,1.670,1.510,0.005,-0.012,0.997,0.000,0.000,0.000,0.3300,-4,0,-1.34,-1.10,-1.28,-0.0588,0.0841,0.3285,0.0988,0.0899,0.3000,0.2585,-9.40,12.08,36.79,1.1540,0.4880,1.5450,1.1010,2.3620,0
15069,0.0061,0.0388,0.3287,0.0002,0.0018,0.0038,-0.03,-0.06,-1.17,0,3.484,3.875,0.312,0.750,0.003,-0.009,0.995,0.000,0.000,0.000,0.3300,2,0,-1.44,-1.01,-1.16,-0.0597,0.0899,0.3290,0.1051,0.0969,0.3000,0.2589,-9.98,12.60,35.15,1.1540,0.4880,1.5480,1.1110,2.3620,0
15121,0.0066,0.0434,0.3295,0.0016,0.0110,0.0050,0.06,-0.07,-1.13,0,3.479,-2.444,-0.132,1.375,0.002,-0.012,0.996,0.000,0.000,0.000,0.3310,0,0,-1.20,-0.99,-1.16,-0.0605,0.0892,0.3295,0.1114,0.1038,0.3000,0.2586,-9.51,12.90,33.85,1.1490,0.4690,1.5480,1.1110,2.3620,0
15172,0.0069,0.0432,0.3300,0.0026,0.0095,0.0045,0.01,-0.06,-1.08,0,3.484,1.315,1.408,1.284,0.006,-0.008,0.994,0.000,0.000,0.000,0.3300,0,0,-1.33,-0.99,-1.09,-0.0622,0.0918,0.3300,0.1175,0.1103,0.3000,0.2585,-9.83,13.21,32.32,1.1490,0.4690,1.5680,1.1050,2.3640,0
15223,0.0071,0.0447,0.3306,0.0033,0.0113,0.0041,0.04,-0.04,-1.01,0,3.479,2.115,-0.142,0.204,0.005,-0.007,0.996,0.000,0.000,0.000,0.3240,0,0,-1.26,-0.92,-1.03,-0.0642,0.0947,0.3298,0.1236,0.1167,0.3000,0.2584,-9.86,13.53,30.20,1.1490,0.4760,1.5680,1.1050,2.3640,0
15274,0.0063,0.0458,0.3304,0.0016,0.0122,-0.0003,0.13,-0.03,-0.96,0,3.479,4.418,1.263,0.831,0.004,-0.008,0.998,0.000,0.000,0.000,0.3290,0,0,-1.16,-0.93,-1.02,-0.0664,0.0979,0.3277,0.1297,0.1228,0.3000,0.2590,-9.89,13.99,28.72,1.1490,0.4760,1.5530,1.1080,2.3630,0
15324,0.0062,0.0489,0.3271,0.0015,0.0164,-0.0167,0.15,-0.01,-0.90,0,3.473,0.160,-4.422,0.718,0.005,-0.009,0.996,0.000,0.000,0.000,0.3280,0,0,-0.93,-0.86,-0.98,-0.0690,0.1015,0.3276,0.1356,0.1286,0.3000,0.2614,-9.55,14.23,26.92,1.1470,0.4570,1.5530,1.1080,2.3630,0
15376,0.0064,0.0504,0.3273,0.0018,0.0165,-0.0124,0.13,0.07,-0.85,0,3.479,-0.551,-1.509,1.363,0.002,-0.013,1.000,0.000,0.000,0.000,0.3290,0,0,-0.92,-1.08,-0.94,-0.0718,0.1054,0.3271,0.1416,0.1343,0.3000,0.2608,-9.58,14.57,25.48,1.1470,0.4570,1.5640,1.1020,2.3660,0
15428,0.0056,0.0506,0.3271,-0.0005,0.0140,-0.0110,0.19,0.01,-0.76,0,3.473,3.133,4.995,0.271,0.006,-0.015,0.997,0.000,0.000,0.000,0.3260,0,1,-0.95,-1.16,-0.87,-0.0752,0.1094,0.3271,0.1476,0.1397,0.3000,0.2607,-9.77,15.07,22.84,1.1450,0.4460,1.5640,1.1020,2.3660,0
15479,0.0042,0.0514,0.3276,-0.0030,0.0126,-0.0073,0.24,-0.12,-0.73,0,3.479,-1.402,-4.458,0.286,0.003,-0.011,1.000,0.000,0.000,0.000,0.3260,0,0,-0.67,-0.80,-0.95,-0.0600,0.0905,0.3271,0.1534,0.1448,0.3000,0.2602,-9.86,15.61,21.99,1.1450,0.4460,1.5850,1.1120,2.3660,0
15530,0.0021,0.0507,0.3264,-0.0060,0.0084,-0.0104,0.18,0.02,-0.69,0,3.473,-0.417,-1.623,0.798,0.007,-0.014,1.002,0.000,0.000,0.000,0.3230,0,0,-0.74,-1.02,-0.94,-0.0609,0.0907,0.3262,0.1591,0.1496,0.3000,0.2608,-10.10,16.17,20.85,1.1410,0.4480,1.5850,1.1120,2.3660,0
15581,-0.0014,0.0485,0.3258,-0.0126,0.0020,-0.0103,0.10,0.02,-0.65,0,3.473,-1.807,2.662,0.695,0.004,-0.007,1.004,0.000,0.000,0.000,0.3270,0,0,-0.76,-1.11,-0.90,-0.0620,0.0909,0.3248,0.1648,0.1540,0.3000,0.2609,-10.54,16.98,19.39,1.1410,0.4480,1.5920,1.1080,2.3710,0
15632,-0.0034,0.0486,0.3239,-0.0153,0.0010,-0.0158,0.05,-0.10,-0.64,0,3.473,-1.541,-0.065,0.475,0.002,-0.012,1.001,0.000,0.000,0.000,0.3240,0,0,-0.86,-0.97,-0.86,-0.0636,0.0912,0.3250,0.1704,0.1582,0.3000,0.2619,-10.51,17.46,19.09,1.1460,0.4380,1.5920,1.1080,2.3710,0
15684,-0.0055,0.0472,0.3248,-0.0167,-0.0020,-0.0065,0.01,-0.22,-0.60,0,3.479,-0.938,1.904,1.440,0.005,-0.009,1.010,0.000,0.000,0.000,0.3240,0,1,-0.93,-0.97,-0.84,-0.0656,0.0917,0.3242,0.1761,0.1620,0.3000,0.2607,-10.73,18.02,18.12,1.1460,0.4380,1.5890,1.1080,2.3690,0
15736,-0.0082,0.0478,0.3241,-0.0187,-0.0008,-0.0068,-0.07,-0.19,-0.55,0,3.468,-0.715,1.815,1.909,0.005,-0.012,1.001,0.000,0.000,0.000,0.3260,0,0,-0.97,-0.83,-0.81,-0.0628,0.0905,0.3241,0.1816,0.1655,0.3000,0.2608,-10.53,18.54,16.52,1.1470,0.0000,1.5890,1.1080,2.3690,0
15787,-0.0102,0.0466,0.3238,-0.0191,-0.0024,-0.0053,-0.07,-0.22,-0.48,0,3.473,-0.367,3.123,1.680,-0.000,-0.010,0.998,0.000,0.000,0.000,0.3200,0,1,-1.01,-0.73,-0.71,-0.0640,0.0908,0.3246,0.1869,0.1686,0.3000,0.2607,-10.56,18.96,14.50,1.1470,0.0000,1.5990,1.1060,2.3690,0
15839,-0.0112,0.0436,0.3246,-0.0173,-0.0077,-0.0011,0.01,-0.40,-0.42,0,3.473,-5.255,1.227,2.423,0.004,-0.014,0.997,0.000,0.000,0.000,0.3240,1,1,-1.02,-0.57,-0.63,-0.0655,0.0909,0.3231,0.1923,0.1714,0.3000,0.2601,-10.88,19.24,12.73,1.1450,0.0000,1.5990,1.1060,2.3690,0
15890,-0.0135,0.0427,0.3221,-0.0170,-0.0087,-0.0133,-0.02,-0.46,-0.36,0,3.473,-4.594,-2.593,2.228,0.002,-0.009,1.003,0.000,0.000,0.000,0.3230,3,0,-1.28,-0.51,-0.51,-0.0676,0.0903,0.3230,0.1974,0.1738,0.3000,0.2619,-10.73,19.50,10.85,1.1450,0.0000,1.6060,1.1040,2.3680,0
15942,-0.0168,0.0416,0.3224,-0.0179,-0.0096,-0.0086,-0.11,-0.42,-0.27,0,3.468,-2.006,0.265,1.191,-0.001,-0.012,1.004,0.000,0.000,0.000,0.3220,0,0,-1.48,-0.63,-0.39,-0.0690,0.0872,0.3229,0.2026,0.1758,0.3000,0.2613,-10.66,20.02,8.17,1.1490,0.3970,1.6060,1.1040,2.3680,0
15993,-0.0174,0.0367,0.3224,-0.0139,-0.0167,-0.0052,-0.21,-0.35,-0.19,0,3.473,-2.583,0.317,1.551,0.000,-0.013,1.001,0.000,0.000,0.000,0.3240,0,0,-1.59,-0.62,-0.33,-0.0711,0.0868,0.3225,0.2075,0.1773,0.3000,0.2610,-11.09,20.13,5.64,1.1490,0.3970,1.6160,1.1040,2.3710,0
16044,-0.0177,0.0350,0.3220,-0.0103,-0.0168,-0.0039,-0.22,-0.36,-0.10,0,3.473,-3.956,-1.755,1.538,0.005,-0.014,1.001,0.000,0.000,0.000,0.3210,0,0,-1.72,-0.60,-0.25,-0.0734,0.0868,0.3229,0.2124,0.1786,0.3000,0.2609,-10.94,20.22,3.12,1.1480,0.3640,1.6160,1.1040,2.3710,0
16095,-0.0177,0.0336,0.3229,-0.0062,-0.0160,0.0020,-0.30,-0.37,-0.04,0,3.473,0.477,-2.493,1.006,0.004,-0.011,1.005,0.000,0.000,0.000,0.3190,0,0,-1.92,-0.68,-0.17,-0.0759,0.0872,0.3223,0.2171,0.1794,0.3000,0.2601,-10.75,20.32,1.20,1.1480,0.3640,1.6260,1.1030,2.3740,0
16147,-0.0182,0.0336,0.3221,-0.0036,-0.0119,-0.0007,-0.32,-0.29,0.02,0,3.468,0.246,1.591,0.911,0.006,-0.009,1.002,0.000,0.000,0.000,0.3180,0,0,-1.90,-0.81,-0.12,-0.0786,0.0882,0.3212,0.2219,0.1798,0.3000,0.2606,-10.20,20.40,-0.48,1.1470,0.0000,1.6260,1.1030,2.3740,0
16199,-0.0166,0.0347,0.3204,0.0022,-0.0061,-0.0073,-0.28,-0.35,0.05,0,3.468,1.961,-4.593,-0.083,0.005,-0.010,1.006,0.000,0.000,0.000,0.3220,-1,0,-1.88,-0.72,-0.07,-0.0816,0.0898,0.3201,0.2264,0.1798,0.3000,0.2616,-9.48,20.18,-1.40,1.1470,0.0000,1.6260,1.1060,2.3720,0
16250,-0.0171,0.0326,0.3188,0.0039,-0.0075,-0.0114,-0.17,-0.23,0.03,0,3.468,-1.272,-3.498,-1.076,0.000,-0.011,1.000,0.000,0.000,0.000,0.3220,0,0,-1.73,-0.87,0.02,-0.0693,0.0834,0.3213,0.2308,0.1795,0.3000,0.2623,-9.28,20.26,-0.95,1.1430,0.0000,1.6260,1.1060,2.3720,0
16301,-0.0156,0.0346,0.3200,0.0080,-0.0016,-0.0028,-0.20,-0.11,-0.01,0,3.473,3.696,0.407,-2.333,-0.002,-0.013,0.996,0.000,0.000,0.000,0.3230,1,0,-1.80,-1.05,-0.03,-0.0699,0.0845,0.3216,0.2351,0.1787,0.3000,0.2612,-8.51,20.25,0.23,1.1430,0.0000,1.6270,1.1070,2.3720,0
16353,-0.0163,0.0364,0.3209,0.0066,0.0035,0.0024,-0.10,-0.03,-0.10,0,3.468,1.111,1.105,-1.306,-0.001,-0.011,1.001,0.000,0.000,0.000,0.3220,0,0,-1.58,-1.02,-0.15,-0.0702,0.0836,0.3222,0.2394,0.1775,0.3000,0.2604,-7.74,20.56,3.11,1.1450,0.0000,1.6270,1.1070,2.3720,0
16404,-0.0153,0.0377,0.3221,0.0081,0.0066,0.0070,0.02,-0.02,-0.21,0,3.473,1.798,2.694,-1.325,0.002,-0.012,0.998,0.000,0.000,0.000,0.3260,0,0,-1.52,-0.96,-0.22,-0.0715,0.0848,0.3223,0.2434,0.1760,0.3000,0.2597,-7.08,20.64,6.18,1.1450,0.0000,1.6190,1.1060,2.3690,0
16456,-0.0155,0.0373,0.3224,0.0070,0.0049,0.0058,0.09,0.03,-0.29,0,3.473,1.234,-2.309,-1.428,0.001,-0.008,0.995,0.000,0.000,0.000,0.3230,-1,0,-1.43,-0.83,-0.29,-0.0733,0.0864,0.3236,0.2474,0.1741,0.3000,0.2598,-6.71,20.83,8.62,1.1520,0.0000,1.6190,1.1060,2.3690,0
16508,-0.0141,0.0375,0.3245,0.0086,0.0040,0.0120,0.07,0.23,-0.35,0,3.473,4.974,3.427,-2.248,0.005,-0.007,0.993,0.000,0.000,0.000,0.3190,0,0,-1.34,-0.91,-0.33,-0.0710,0.0863,0.3238,0.2512,0.1717,0.3000,0.2587,-6.27,20.88,10.50,1.1520,0.0000,1.6220,1.1080,2.3670,0
16559,-0.0155,0.0391,0.3243,0.0032,0.0057,0.0052,0.25,0.15,-0.46,0,3.468,-1.710,0.654,-2.373,0.000,-0.015,0.997,0.000,0.000,0.000,0.3220,0,3,-1.08,-0.73,-0.45,-0.0720,0.0881,0.3222,0.2549,0.1690,0.3000,0.2595,-5.54,21.25,13.69,1.1540,0.0000,1.6220,1.1080,2.3670,0
16611,-0.0154,0.0393,0.3216,0.0022,0.0034,-0.0106,0.27,0.07,-0.57,0,3.468,-2.644,-0.941,-2.460,-0.001,-0.011,0.996,0.000,0.000,0.000,0.3200,0,-1,-1.14,-0.74,-0.60,-0.0775,0.0878,0.3219,0.2584,0.1660,0.3000,0.2617,-5.05,21.23,17.19,1.1540,0.0000,1.6240,1.1080,2.3730,0
16662,-0.0212,0.0380,0.3213,-0.0093,-0.0016,-0.0115,0.26,0.04,-0.71,0,3.463,-1.984,3.011,-2.416,0.005,-0.009,1.004,0.000,0.000,0.000,0.3250,0,0,-1.27,-0.77,-0.72,-0.0781,0.0887,0.3210,0.2618,0.1626,0.3000,0.2619,-4.84,22.14,21.30,1.1610,0.4110,1.6240,1.1080,2.3730,0
16713,-0.0210,0.0383,0.3200,-0.0084,-0.0031,-0.0141,0.21,-0.04,-0.85,0,3.473,-0.216,3.768,-3.651,0.006,-0.007,0.997,0.000,0.000,0.000,0.3200,0,1,-1.37,-0.62,-0.85,-0.0806,0.0904,0.3219,0.2650,0.1588,0.3000,0.2624,-4.33,22.13,25.46,1.1610,0.4110,1.6020,1.1040,2.3820,0
16764,-0.0245,0.0337,0.3220,-0.0139,-0.0130,-0.0032,0.16,-0.09,-0.98,0,3.468,-1.727,4.649,-1.829,-0.001,-0.006,0.998,0.000,0.000,0.000,0.3190,0,0,-1.35,-0.42,-1.04,-0.0815,0.0891,0.3212,0.2681,0.1548,0.3000,0.2608,-4.57,22.77,29.46,1.1650,0.0000,1.6020,1.1040,2.3820,0
16815,-0.0259,0.0337,0.3207,-0.0141,-0.0130,-0.0082,0.06,-0.27,-1.10,0,3.468,-1.437,1.800,-1.377,0.002,-0.011,1.002,0.000,0.000,0.000,0.3200,0,0,-1.44,-0.18,-1.14,-0.0839,0.0907,0.3201,0.2710,0.1504,0.3000,0.2616,-3.99,22.86,32.94,1.1650,0.0000,1.5910,1.1040,2.3760,0
16865,-0.0283,0.0276,0.3194,-0.0151,-0.0238,-0.0120,-0.01,-0.30,-1.18,0,3.463,-1.959,2.299,-1.136,-0.001,-0.008,0.995,0.000,0.000,0.000,0.3180,0,0,-1.51,-0.09,-1.21,-0.0862,0.0927,0.3197,0.2738,0.1457,0.3000,0.2623,-4.33,23.04,35.39,1.1740,0.4150,1.5910,1.1040,2.3760,0
16917,-0.0313,0.0265,0.3191,-0.0167,-0.0235,-0.0121,-0.10,-0.37,-1.27,0,3.468,-3.231,0.633,-0.541,0.007,-0.013,1.006,0.000,0.000,0.000,0.3200,0,0,-1.61,0.02,-1.27,-0.0887,0.0953,0.3186,0.2765,0.1406,0.3000,0.2623,-3.79,23.32,38.01,1.1740,0.4150,1.5960,1.0990,2.3780,0
16969,-0.0317,0.0235,0.3179,-0.0128,-0.0258,-0.0138,-0.27,-0.40,-1.30,0,3.457,-1.344,-1.542,-0.230,-0.003,-0.011,1.003,0.000,0.000,0.000,0.3170,2,0,-1.78,0.05,-1.30,-0.0910,0.0982,0.3186,0.2790,0.1352,0.3000,0.2627,-3.50,23.20,39.12,1.1710,0.4060,1.5960,1.0990,2.3780,0
17020,-0.0308,0.0214,0.3183,-0.0065,-0.0250,-0.0079,-0.38,-0.51,-1.32,0,3.457,-10.659,108.872,0.640,-0.008,-0.013,1.001,0.000,0.000,0.000,0.3160,0,9,-1.71,0.04,-1.16,-0.0834,0.0797,0.3187,0.2813,0.1296,0.3000,0.2620,-3.02,22.97,39.58,1.1710,0.4060,1.5770,1.0910,2.3770,0
17071,-0.0235,0.0199,0.3172,0.0182,-0.0213,-0.0105,-0.93,-5.15,-1.31,0,3.463,0.665,106.036,0.857,0.005,-0.009,1.013,0.000,0.000,0.000,0.3140,0,7,-2.27,5.53,-1.38,-0.0902,0.0800,0.3200,0.2835,0.1238,0.3000,0.2625,-2.34,21.51,39.34,1.1440,0.0000,1.5770,1.0910,2.3770,0
17121,-0.0220,0.0179,0.3161,0.0725,-0.0164,-0.0125,-1.12,-10.54,-1.37,0,3.463,7.961,10.530,2.385,-0.001,-0.012,1.008,0.000,0.000,0.000,0.3150,0,-2,-2.27,10.87,-1.65,-0.0961,0.0809,0.3216,0.2856,0.1177,0.3000,0.2629,-1.64,19.14,41.16,1.1440,0.0000,1.5510,1.0910,2.4020,0
