time_ms,vel_x,vel_y,vel_z,roll,pitch,yaw,range_z,gyro_x,gyro_y,gyro_z,ekf_x,ekf_y
9402,0.0471,-0.0129,0.0013,-0.08,-0.27,-0.18,0.193,-1.544,-3.977,0.313,-0.0677,-0.0564
9411,0.0448,-0.0140,0.0015,-0.08,-0.22,-0.17,0.193,-0.383,-3.878,0.565,-0.0662,-0.0577
9421,0.0452,-0.0138,0.0043,-0.09,-0.18,-0.17,0.193,-0.983,-4.132,0.462,-0.0668,-0.0568
9432,0.0455,-0.0137,0.0042,-0.10,-0.14,-0.17,0.193,-0.545,-3.562,-0.142,-0.0687,-0.0560
9441,0.0488,-0.0167,0.0044,-0.10,-0.12,-0.17,0.193,-1.672,-3.867,0.092,-0.0685,-0.0558
9451,0.0459,-0.0136,0.0047,-0.12,-0.06,-0.16,0.190,-1.093,-2.109,-0.450,-0.0689,-0.0571
9462,0.0393,-0.0107,0.0048,-0.14,0.02,-0.16,0.190,0.297,-1.665,-0.009,-0.0686,-0.0569
9472,0.0387,-0.0097,0.0049,-0.15,0.05,-0.16,0.190,-0.791,-1.166,-0.311,-0.0690,-0.0562
9481,0.0363,-0.0127,-0.0007,-0.14,0.10,-0.16,0.190,0.512,-1.017,-0.897,-0.0686,-0.0562
9492,0.0359,-0.0117,-0.0006,-0.15,0.12,-0.16,0.192,0.112,-1.431,-0.582,-0.0683,-0.0563
9502,0.0338,-0.0089,-0.0005,-0.18,0.15,-0.16,0.192,1.430,-0.191,-0.496,-0.0679,-0.0564
9511,0.0335,-0.0086,-0.0004,-0.18,0.17,-0.17,0.192,0.471,-0.437,-0.362,-0.0649,-0.0571
9522,0.0332,-0.0083,0.0005,-0.18,0.18,-0.17,0.192,1.253,-0.518,-0.454,-0.0678,-0.0570
9532,0.0329,-0.0080,0.0004,-0.18,0.19,-0.18,0.192,-1.386,0.669,0.670,-0.0680,-0.0563
9542,0.0406,-0.0094,0.0003,-0.16,0.15,-0.19,0.192,0.312,0.859,-0.060,-0.0624,-0.0576
9551,0.0307,-0.0086,0.0003,-0.16,0.21,-0.19,0.187,2.601,1.018,-0.482,-0.0621,-0.0582
9562,0.0289,-0.0062,0.0005,-0.16,0.22,-0.19,0.187,-0.624,0.604,0.266,-0.0629,-0.0582
9571,0.0440,-0.0095,0.0006,-0.15,0.12,-0.19,0.187,0.710,0.608,-0.228,-0.0624,-0.0582
9582,0.0435,-0.0106,-0.0092,-0.13,0.11,-0.19,0.187,-0.623,0.457,0.485,-0.0621,-0.0583
9591,0.0397,-0.0101,-0.0090,-0.11,0.12,-0.20,0.190,-0.379,1.695,0.206,-0.0622,-0.0576
9601,0.0396,-0.0096,-0.0089,-0.11,0.12,-0.20,0.190,0.474,0.568,0.713,-0.0606,-0.0587
9611,0.0394,-0.0094,-0.0088,-0.11,0.11,-0.20,0.190,-0.063,-0.416,0.301,-0.0649,-0.0569
9621,0.0375,-0.0068,-0.0073,-0.13,0.12,-0.19,0.190,0.558,-1.115,-0.052,-0.0628,-0.0581
9631,0.0410,-0.0098,-0.0070,-0.11,0.08,-0.19,0.190,-0.494,-0.820,-0.237,-0.0630,-0.0575
9641,0.0269,-0.0040,-0.0064,-0.14,0.16,-0.18,0.190,-0.426,0.090,0.257,-0.0609,-0.0581
9651,0.0322,-0.0070,-0.0062,-0.12,0.14,-0.18,0.187,-0.777,-0.457,0.608,-0.0605,-0.0581
9661,0.0304,-0.0048,-0.0057,-0.13,0.16,-0.18,0.187,1.147,-0.674,0.762,-0.0607,-0.0587
9672,0.0355,-0.0062,-0.0051,-0.12,0.13,-0.18,0.187,1.149,-0.359,0.635,-0.0604,-0.0588
9682,0.0352,-0.0060,-0.0096,-0.13,0.13,-0.18,0.187,-1.290,-1.092,0.946,-0.0601,-0.0588
9692,0.0334,-0.0074,-0.0090,-0.11,0.14,-0.17,0.188,-1.031,-1.019,0.538,-0.0597,-0.0589
9702,0.0331,-0.0072,-0.0086,-0.10,0.15,-0.17,0.188,-0.125,0.515,0.291,-0.0600,-0.0583
9711,0.0329,-0.0070,-0.0084,-0.09,0.16,-0.16,0.188,0.391,1.218,0.659,-0.0597,-0.0583
9721,0.0326,-0.0068,-0.0076,-0.09,0.17,-0.15,0.188,-1.643,0.710,0.813,-0.0594,-0.0584
9731,0.0306,-0.0045,-0.0071,-0.11,0.19,-0.15,0.188,-0.475,1.913,0.900,-0.0595,-0.0589
9741,0.0303,-0.0044,-0.0066,-0.11,0.19,-0.14,0.188,-0.759,1.203,0.244,-0.0592,-0.0590
9752,0.0300,-0.0042,-0.0060,-0.11,0.18,-0.13,0.188,-0.321,-0.280,0.316,-0.0589,-0.0590
9761,0.0284,-0.0056,-0.0055,-0.11,0.18,-0.13,0.188,-0.843,0.045,0.178,-0.0586,-0.0591
9771,0.0281,-0.0054,-0.0050,-0.12,0.16,-0.12,0.188,-0.676,-0.287,0.052,-0.0609,-0.0590
9781,0.0279,-0.0052,-0.0037,-0.13,0.15,-0.12,0.188,-2.211,-1.372,0.473,-0.0597,-0.0596
9792,0.0276,-0.0049,-0.0033,-0.14,0.15,-0.11,0.186,-1.685,-0.928,0.647,-0.0593,-0.0594
9801,0.0198,-0.0044,-0.0025,-0.14,0.20,-0.11,0.186,-1.077,-1.202,0.253,-0.0590,-0.0595
9812,0.0224,-0.0056,-0.0017,-0.15,0.18,-0.11,0.186,-0.641,-2.733,0.719,-0.0619,-0.0588
9821,0.0227,-0.0048,-0.0049,-0.17,0.19,-0.11,0.186,-0.795,-1.676,0.030,-0.0618,-0.0588
9832,0.0224,-0.0045,-0.0044,-0.18,0.20,-0.10,0.186,-1.084,-1.513,-0.276,-0.0600,-0.0588
9841,0.0128,-0.0021,-0.0036,-0.20,0.27,-0.10,0.186,-0.504,-2.136,0.031,-0.0595,-0.0588
9850,0.0123,-0.0018,-0.0032,-0.20,0.29,-0.10,0.187,-0.110,-0.854,0.285,-0.0598,-0.0595
9861,0.0168,-0.0014,-0.0028,-0.21,0.28,-0.10,0.187,0.854,-0.713,0.524,-0.0596,-0.0595
9872,0.0172,-0.0008,-0.0023,-0.21,0.30,-0.10,0.187,0.599,-0.904,0.022,-0.0595,-0.0595
9882,0.0155,-0.0025,-0.0013,-0.20,0.32,-0.10,0.187,0.106,0.306,-0.078,-0.0593,-0.0595
9891,0.0150,-0.0021,-0.0011,-0.20,0.34,-0.09,0.185,-0.887,0.374,0.256,-0.0592,-0.0595
9901,0.0144,-0.0018,-0.0008,-0.19,0.35,-0.09,0.185,-0.269,0.483,0.493,-0.0591,-0.0595
9911,0.0138,-0.0014,-0.0003,-0.19,0.35,-0.09,0.185,-1.811,1.504,0.441,-0.0628,-0.0572
9921,0.0132,-0.0011,-0.0038,-0.19,0.35,-0.09,0.185,-0.354,0.727,0.588,-0.0649,-0.0572
9931,0.0126,-0.0008,-0.0032,-0.20,0.35,-0.09,0.185,-2.107,0.503,0.778,-0.0634,-0.0571
9941,0.0006,0.0064,-0.0026,-0.25,0.41,-0.08,0.185,-1.181,0.245,0.540,-0.0647,-0.0571
9951,-0.0063,0.0067,-0.0019,-0.27,0.44,-0.08,0.187,-0.598,0.369,0.442,-0.0647,-0.0577
9961,-0.0024,0.0072,-0.0012,-0.28,0.40,-0.07,0.187,-1.434,-0.631,0.619,-0.0653,-0.0570
9971,-0.0069,0.0076,-0.0004,-0.30,0.42,-0.06,0.187,-1.367,-0.076,0.748,-0.0654,-0.0569
9981,-0.0072,0.0060,0.0024,-0.30,0.41,-0.06,0.187,0.404,0.745,0.557,-0.0655,-0.0568
9991,-0.0096,0.0085,0.0032,-0.32,0.42,-0.05,0.192,0.538,0.587,0.579,-0.0654,-0.0576
10001,-0.0103,0.0090,0.0039,-0.33,0.43,-0.04,0.192,0.333,0.672,0.427,-0.0655,-0.0575
10011,-0.0111,0.0096,0.0047,-0.33,0.43,-0.04,0.192,0.293,0.632,0.376,-0.0654,-0.0569
10021,-0.0112,0.0077,0.0172,-0.32,0.42,-0.03,0.192,0.244,1.273,0.154,-0.0655,-0.0568
10031,-0.0119,0.0083,0.0176,-0.32,0.41,-0.02,0.192,1.222,2.405,0.383,-0.0657,-0.0566
10041,-0.0119,0.0104,0.0181,-0.32,0.40,-0.02,0.192,1.604,2.670,-0.169,-0.0658,-0.0565
10051,-0.0126,0.0109,0.0189,-0.32,0.39,-0.01,0.185,1.092,3.186,0.071,-0.0655,-0.0574
10061,-0.0133,0.0115,0.0193,-0.32,0.38,-0.01,0.185,2.020,3.972,0.225,-0.0652,-0.0569
10071,-0.0139,0.0120,0.0197,-0.31,0.35,-0.00,0.185,2.810,3.767,0.033,-0.0654,-0.0567
10081,-0.0133,0.0095,0.0097,-0.28,0.32,-0.01,0.185,2.558,2.585,-0.482,-0.0655,-0.0566
10091,-0.0126,0.0114,0.0100,-0.28,0.28,-0.00,0.190,3.069,3.061,-0.507,-0.0656,-0.0565
10101,-0.0131,0.0119,0.0100,-0.26,0.24,-0.00,0.190,2.474,2.423,-0.337,-0.0658,-0.0564
10111,-0.0135,0.0123,0.0099,-0.23,0.20,-0.00,0.190,2.495,2.842,-0.515,-0.0655,-0.0559
10121,-0.0139,0.0127,0.0137,-0.21,0.17,-0.01,0.190,3.378,1.927,-0.291,-0.0659,-0.0562
10131,-0.0141,0.0131,0.0134,-0.19,0.14,-0.01,0.190,1.236,2.643,-0.319,-0.0657,-0.0557
10140,-0.0130,0.0144,0.0133,-0.16,0.11,-0.02,0.190,0.009,1.508,-0.289,-0.0658,-0.0556
10151,-0.0142,0.0133,0.0130,-0.13,0.08,-0.02,0.187,0.375,0.968,-0.163,-0.0659,-0.0555
10161,-0.0132,0.0145,0.0129,-0.11,0.06,-0.02,0.187,0.937,0.209,-0.168,-0.0658,-0.0549
10171,-0.0133,0.0147,0.0126,-0.10,0.03,-0.03,0.187,2.212,-0.133,-0.770,-0.0724,-0.0536
10181,-0.0133,0.0148,0.0064,-0.10,0.02,-0.03,0.187,0.634,0.194,-0.642,-0.0750,-0.0539
10191,-0.0126,0.0162,0.0059,-0.10,0.01,-0.03,0.190,0.935,1.658,-0.694,-0.0733,-0.0533
10201,-0.0312,0.0195,0.0053,-0.11,0.12,-0.03,0.190,0.252,2.254,-0.479,-0.0743,-0.0528
10211,-0.0380,0.0184,0.0050,-0.08,0.16,-0.05,0.190,0.344,2.069,-0.811,-0.0719,-0.0536
10220,-0.0322,0.0197,0.0076,-0.09,0.12,-0.05,0.190,0.279,1.201,-1.507,-0.0736,-0.0531
10231,-0.0344,0.0207,0.0074,-0.08,0.11,-0.06,0.190,-0.035,0.747,-1.788,-0.0739,-0.0530
10240,-0.0268,0.0179,0.0072,-0.07,0.04,-0.06,0.190,0.660,0.393,-1.773,-0.0743,-0.0528
10251,-0.0310,0.0189,0.0069,-0.07,0.05,-0.07,0.188,0.570,1.574,-2.205,-0.0739,-0.0522
10261,-0.0311,0.0190,0.0066,-0.06,0.04,-0.09,0.188,-0.412,2.254,-2.215,-0.0742,-0.0520
10271,-0.0312,0.0191,0.0065,-0.06,0.03,-0.11,0.188,-0.729,1.810,-2.284,-0.0738,-0.0528
10281,-0.0294,0.0204,0.0026,-0.07,0.01,-0.12,0.188,-0.337,2.536,-1.975,-0.0728,-0.0529
10291,-0.0294,0.0205,0.0023,-0.07,-0.00,-0.14,0.187,-1.885,1.823,-1.814,-0.0739,-0.0523
10301,-0.0275,0.0175,0.0021,-0.05,-0.04,-0.17,0.187,-1.749,0.411,-1.200,-0.0741,-0.0522
10311,-0.0237,0.0168,0.0018,-0.05,-0.08,-0.19,0.187,-1.718,0.080,-1.754,-0.0725,-0.0530
10321,-0.0259,0.0181,-0.0025,-0.07,-0.09,-0.21,0.187,-0.226,-0.341,-1.870,-0.0730,-0.0525
10330,-0.0257,0.0182,-0.0025,-0.08,-0.10,-0.23,0.187,-1.024,-0.082,-1.256,-0.0723,-0.0532
10341,-0.0202,0.0155,-0.0025,-0.07,-0.14,-0.24,0.187,0.425,0.131,-1.940,-0.0735,-0.0520
10351,-0.0209,0.0166,-0.0024,-0.07,-0.14,-0.26,0.189,1.924,0.052,-1.878,-0.0740,-0.0519
10361,-0.0179,0.0140,-0.0023,-0.05,-0.15,-0.28,0.189,-0.315,-1.351,-1.525,-0.0742,-0.0518
10371,-0.0205,0.0174,-0.0021,-0.08,-0.13,-0.29,0.189,0.379,-1.414,-1.693,-0.0744,-0.0516
10381,-0.0213,0.0172,0.0000,-0.09,-0.12,-0.31,0.189,1.183,0.355,-1.556,-0.0737,-0.0517
10391,-0.0211,0.0173,0.0002,-0.08,-0.12,-0.33,0.188,3.050,-0.031,-1.396,-0.0736,-0.0512
10401,-0.0209,0.0175,0.0003,-0.06,-0.11,-0.35,0.188,-0.792,-0.315,-0.290,-0.0797,-0.0502
10411,-0.0179,0.0167,0.0004,-0.05,-0.12,-0.36,0.188,3.244,0.982,-1.565,-0.0777,-0.0503
10421,-0.0169,0.0179,-0.0004,-0.05,-0.12,-0.38,0.188,-1.001,-0.764,0.048,-0.0779,-0.0502
10431,-0.0338,0.0202,-0.0005,-0.03,-0.02,-0.39,0.188,0.882,1.901,-1.368,-0.0771,-0.0504
10441,-0.0270,0.0193,-0.0003,-0.02,-0.06,-0.40,0.188,1.963,1.482,-1.095,-0.0773,-0.0502
10451,-0.0269,0.0193,0.0000,-0.00,-0.07,-0.41,0.183,-2.782,1.658,-0.529,-0.0775,-0.0500
10461,-0.0236,0.0181,0.0005,0.01,-0.09,-0.42,0.183,0.364,0.411,-0.183,-0.0825,-0.0493
10471,-0.0234,0.0180,0.0011,0.01,-0.11,-0.43,0.183,1.949,0.887,-1.219,-0.0804,-0.0489
10480,-0.0232,0.0180,-0.0105,0.02,-0.13,-0.44,0.183,-3.945,-0.119,0.270,-0.0807,-0.0487
10491,-0.0369,0.0195,-0.0103,-0.01,-0.05,-0.44,0.186,-2.173,-0.770,0.452,-0.0772,-0.0487
10501,-0.0292,0.0201,-0.0101,-0.00,-0.10,-0.45,0.186,-0.424,-1.033,0.849,-0.0797,-0.0487
10511,-0.0290,0.0201,-0.0100,-0.00,-0.11,-0.45,0.186,0.181,-1.920,0.659,-0.0772,-0.0495
10520,-0.0179,0.0196,-0.0091,-0.03,-0.18,-0.45,0.186,2.732,-1.331,0.401,-0.0820,-0.0478
10530,-0.0243,0.0189,-0.0089,-0.05,-0.13,-0.45,0.186,2.722,0.599,0.488,-0.0782,-0.0482
10541,-0.0158,0.0161,-0.0084,-0.03,-0.16,-0.44,0.186,-1.876,0.317,1.467,-0.0880,-0.0458
10551,-0.0295,0.0208,-0.0082,-0.05,-0.06,-0.43,0.185,3.460,1.780,1.072,-0.0883,-0.0461
10561,-0.0173,0.0191,-0.0079,-0.00,-0.13,-0.43,0.185,-0.248,2.690,1.273,-0.0887,-0.0458
10571,-0.0458,0.0256,-0.0078,-0.04,0.04,-0.42,0.185,-3.137,1.121,1.691,-0.0861,-0.0464
10581,-0.0452,0.0242,-0.0080,-0.02,0.02,-0.41,0.185,-0.993,1.881,1.487,-0.0881,-0.0463
10591,-0.0452,0.0242,-0.0075,0.00,0.01,-0.40,0.186,1.036,1.664,1.344,-0.0856,-0.0464
10601,-0.0360,0.0218,-0.0069,-0.00,-0.07,-0.39,0.186,4.699,1.476,0.625,-0.0892,-0.0461
10610,-0.0410,0.0213,-0.0064,-0.03,-0.05,-0.37,0.186,-2.020,0.925,2.108,-0.0895,-0.0463
10621,-0.0320,0.0203,-0.0032,-0.02,-0.12,-0.35,0.186,1.740,1.386,1.503,-0.0877,-0.0463
10631,-0.0418,0.0209,-0.0029,-0.00,-0.08,-0.34,0.186,2.763,2.287,1.336,-0.0880,-0.0466
10641,-0.0413,0.0196,-0.0025,0.03,-0.10,-0.33,0.186,-1.082,0.351,2.274,-0.0889,-0.0455
10651,-0.0344,0.0188,-0.0018,0.03,-0.15,-0.31,0.184,-0.088,0.792,1.421,-0.0893,-0.0453
10661,-0.0340,0.0174,-0.0011,0.07,-0.17,-0.30,0.184,-2.436,-0.135,2.093,-0.0896,-0.0451
10670,-0.0354,0.0201,-0.0002,0.05,-0.17,-0.28,0.184,0.898,0.159,1.025,-0.0899,-0.0449
10680,-0.0351,0.0200,-0.0021,0.05,-0.17,-0.26,0.184,-5.786,-0.913,2.328,-0.0881,-0.0461
10690,-0.0348,0.0199,-0.0012,0.04,-0.18,-0.25,0.181,-3.200,0.172,1.796,-0.0885,-0.0462
10700,-0.0344,0.0198,-0.0006,0.03,-0.17,-0.23,0.181,0.140,0.517,0.810,-0.0906,-0.0445
10711,-0.0274,0.0156,-0.0002,0.04,-0.22,-0.22,0.181,-3.201,1.145,2.589,-0.0898,-0.0456
10721,-0.0273,0.0148,-0.0072,0.01,-0.22,-0.20,0.181,1.431,2.399,2.080,-0.0901,-0.0455
10731,-0.0326,0.0194,-0.0067,-0.03,-0.18,-0.18,0.181,-1.909,2.432,2.222,-0.0898,-0.0452
10740,-0.0288,0.0154,-0.0061,-0.02,-0.22,-0.16,0.181,0.033,1.272,2.316,-0.0902,-0.0446
10751,-0.0284,0.0154,-0.0056,-0.02,-0.24,-0.14,0.187,0.009,0.456,1.951,-0.0900,-0.0443
10760,-0.0264,0.0159,-0.0049,0.00,-0.28,-0.12,0.187,1.253,0.488,2.017,-0.0884,-0.0448
10770,-0.0262,0.0171,-0.0041,-0.02,-0.29,-0.10,0.187,-0.496,-0.264,2.312,-0.0894,-0.0448
10781,-0.0244,0.0175,0.0062,0.00,-0.31,-0.08,0.187,-0.969,-1.748,2.337,-0.0944,-0.0434
10790,-0.0181,0.0156,0.0067,0.00,-0.35,-0.06,0.187,-2.061,-0.600,2.102,-0.0929,-0.0435
10800,-0.0201,0.0150,0.0072,0.00,-0.33,-0.04,0.187,1.121,0.236,1.858,-0.0938,-0.0435
10811,-0.0345,0.0190,0.0077,-0.02,-0.23,-0.02,0.187,-0.070,-1.135,1.964,-0.0947,-0.0430
10821,-0.0282,0.0182,0.0128,-0.01,-0.26,0.01,0.187,-2.338,-0.492,2.012,-0.0922,-0.0435
10831,-0.0299,0.0176,0.0135,-0.01,-0.24,0.03,0.187,2.886,0.307,2.210,-0.0941,-0.0435
10840,-0.0313,0.0187,0.0142,-0.02,-0.23,0.05,0.187,1.006,0.897,1.732,-0.0926,-0.0437
10851,-0.0220,0.0163,0.0149,0.00,-0.28,0.07,0.187,3.789,1.808,1.736,-0.0957,-0.0428
10860,-0.0269,0.0159,0.0154,-0.00,-0.24,0.09,0.187,2.788,3.033,2.003,-0.0947,-0.0434
10871,-0.0208,0.0146,0.0160,0.04,-0.28,0.10,0.187,2.692,4.382,2.124,-0.0954,-0.0430
10881,-0.0299,0.0170,0.0173,0.04,-0.23,0.12,0.187,3.604,3.944,1.505,-0.0957,-0.0429
10890,-0.0250,0.0146,0.0177,0.08,-0.28,0.14,0.184,1.403,4.825,1.549,-0.0941,-0.0430
10900,-0.0261,0.0152,0.0180,0.09,-0.31,0.16,0.184,2.402,4.018,1.328,-0.0952,-0.0427
10910,-0.0256,0.0150,0.0182,0.12,-0.35,0.18,0.184,4.900,4.244,1.118,-0.0955,-0.0423
10921,-0.0188,0.0139,0.0110,0.16,-0.43,0.19,0.184,4.035,4.222,0.694,-0.0953,-0.0420
10930,-0.0212,0.0142,0.0110,0.17,-0.46,0.21,0.184,3.820,3.145,0.849,-0.0955,-0.0419
10941,-0.0207,0.0146,0.0107,0.20,-0.50,0.23,0.184,2.109,1.719,0.790,-0.0956,-0.0417
10950,-0.0184,0.0147,0.0106,0.24,-0.55,0.24,0.186,2.498,1.083,0.548,-0.0998,-0.0400
10961,-0.0174,0.0143,0.0104,0.28,-0.59,0.25,0.186,1.460,-0.023,0.439,-0.0983,-0.0401
10970,-0.0164,0.0139,0.0103,0.31,-0.62,0.26,0.186,1.090,-0.591,0.825,-0.1005,-0.0393
10981,-0.0289,0.0188,0.0083,0.30,-0.55,0.26,0.186,1.574,-0.525,0.032,-0.1008,-0.0391
10991,-0.0219,0.0172,0.0082,0.33,-0.59,0.27,0.190,-0.050,-0.383,0.348,-0.0983,-0.0402
11000,-0.0278,0.0189,0.0081,0.32,-0.55,0.27,0.190,-1.075,-0.115,0.507,-0.0983,-0.0398
11010,-0.0269,0.0184,0.0080,0.33,-0.54,0.28,0.190,-0.801,-0.590,0.731,-0.0984,-0.0396
11020,-0.0170,0.0139,0.0150,0.36,-0.59,0.29,0.190,-1.249,-1.709,0.795,-0.1002,-0.0392
11030,-0.0153,0.0144,0.0147,0.35,-0.59,0.29,0.190,-2.460,-1.185,0.350,-0.1004,-0.0390
11040,-0.0143,0.0138,0.0146,0.34,-0.59,0.30,0.190,-2.029,-1.376,0.735,-0.1006,-0.0389
11050,-0.0192,0.0142,0.0145,0.33,-0.54,0.30,0.186,-1.349,-0.773,0.582,-0.1006,-0.0393
11060,-0.0183,0.0136,0.0144,0.31,-0.53,0.31,0.186,-2.200,-1.635,1.241,-0.1007,-0.0388
11070,-0.0174,0.0131,0.0141,0.29,-0.51,0.31,0.186,-0.858,-0.991,1.292,-0.1012,-0.0387
11080,-0.0159,0.0106,0.0072,0.28,-0.50,0.32,0.186,-1.962,-1.763,0.773,-0.0989,-0.0391
11090,-0.0146,0.0117,0.0071,0.25,-0.50,0.33,0.188,-1.768,-1.863,1.001,-0.0989,-0.0386
11100,-0.0150,0.0112,0.0070,0.23,-0.47,0.34,0.188,0.153,-1.183,1.110,-0.0990,-0.0390
11110,-0.0055,0.0091,0.0068,0.22,-0.52,0.35,0.188,-0.428,-0.792,1.374,-0.1004,-0.0385
11121,-0.0046,0.0101,0.0070,0.20,-0.49,0.36,0.188,-0.122,-1.331,1.249,-0.0991,-0.0388
11130,-0.0038,0.0079,0.0071,0.20,-0.48,0.37,0.188,-1.062,-0.795,2.097,-0.0991,-0.0388
11140,-0.0079,0.0091,0.0070,0.18,-0.43,0.38,0.188,0.974,-1.200,1.581,-0.1005,-0.0383
11150,-0.0022,0.0072,0.0070,0.17,-0.46,0.39,0.189,1.074,-0.549,1.823,-0.0992,-0.0388
11160,-0.0014,0.0069,0.0072,0.16,-0.44,0.41,0.189,-0.403,0.404,1.722,-0.0992,-0.0385
11170,-0.0056,0.0080,0.0073,0.15,-0.40,0.43,0.189,3.359,0.573,1.769,-0.0992,-0.0390
11180,0.0001,0.0057,0.0089,0.17,-0.43,0.45,0.189,3.321,1.712,1.497,-0.0992,-0.0389
11190,0.0009,0.0064,0.0086,0.18,-0.43,0.47,0.186,3.070,1.125,1.931,-0.0992,-0.0389
11200,0.0016,0.0041,0.0083,0.21,-0.43,0.48,0.186,3.032,1.137,1.759,-0.0991,-0.0389
11211,0.0023,0.0037,0.0083,0.22,-0.44,0.50,0.186,0.339,1.486,1.648,-0.1005,-0.0384
11220,0.0030,0.0034,0.0017,0.23,-0.45,0.52,0.186,-1.018,1.787,1.542,-0.0990,-0.0384
11230,0.0038,0.0030,0.0014,0.25,-0.46,0.54,0.186,0.681,1.519,1.580,-0.0989,-0.0384
11240,-0.0003,0.0040,0.0013,0.25,-0.45,0.56,0.186,-1.423,0.679,2.382,-0.0988,-0.0389
11250,0.0059,0.0033,0.0013,0.26,-0.51,0.57,0.181,1.961,0.831,2.457,-0.0988,-0.0389
11260,0.0068,0.0029,0.0011,0.26,-0.52,0.59,0.181,0.484,0.510,2.327,-0.0987,-0.0383
11270,0.0076,0.0007,0.0009,0.28,-0.54,0.61,0.181,-0.816,-2.434,3.120,-0.0989,-0.0386
11280,0.0084,0.0003,-0.0146,0.27,-0.54,0.64,0.181,-2.139,-1.431,2.680,-0.0987,-0.0386
11289,0.0091,0.0018,-0.0145,0.25,-0.55,0.66,0.183,-2.406,-3.403,2.830,-0.0987,-0.0386
11301,0.0095,0.0001,-0.0144,0.24,-0.53,0.69,0.183,2.430,-1.665,2.446,-0.0988,-0.0392
11310,0.0104,-0.0003,-0.0143,0.25,-0.52,0.72,0.183,2.169,-0.989,2.395,-0.0988,-0.0392
11320,0.0113,-0.0007,-0.0171,0.22,-0.50,0.74,0.183,-1.152,-0.723,2.588,-0.0988,-0.0398
11330,0.0111,-0.0029,-0.0171,0.23,-0.46,0.77,0.183,-1.142,-0.297,2.908,-0.0990,-0.0391
11340,0.0119,-0.0033,-0.0169,0.26,-0.45,0.80,0.183,1.714,-1.377,2.595,-0.0989,-0.0392
11350,0.0119,-0.0057,-0.0169,0.28,-0.44,0.83,0.182,-4.273,-0.209,2.820,-0.0987,-0.0392
11360,0.0121,-0.0038,-0.0168,0.25,-0.42,0.86,0.182,-1.577,0.372,2.971,-0.0986,-0.0392
11370,0.0128,-0.0042,-0.0168,0.25,-0.42,0.88,0.182,0.547,-0.060,2.824,-0.0988,-0.0380
11380,0.0135,-0.0046,-0.0180,0.24,-0.41,0.91,0.182,-4.245,0.711,3.138,-0.0986,-0.0380
11390,0.0142,-0.0050,-0.0171,0.21,-0.41,0.94,0.189,1.188,0.790,3.330,-0.0986,-0.0392
11400,0.0140,-0.0010,-0.0161,0.18,-0.40,0.96,0.189,1.990,0.285,3.060,-0.0985,-0.0393
11410,0.0147,-0.0013,-0.0153,0.16,-0.41,0.99,0.189,-0.571,0.671,2.944,-0.0979,-0.0399
11420,0.0149,-0.0055,0.0008,0.18,-0.41,1.03,0.189,1.848,0.153,2.863,-0.0977,-0.0400
11429,0.0156,-0.0057,0.0012,0.16,-0.41,1.06,0.189,2.675,-1.325,2.706,-0.0975,-0.0401
11440,0.0177,-0.0080,0.0017,0.18,-0.43,1.09,0.189,0.756,0.646,2.475,-0.0977,-0.0394
11450,0.0185,-0.0083,0.0024,0.20,-0.43,1.12,0.186,-3.733,-2.120,2.257,-0.0975,-0.0395
11460,0.0192,-0.0086,0.0029,0.20,-0.44,1.15,0.186,2.995,-0.968,1.428,-0.0977,-0.0401
11470,0.0188,-0.0065,0.0035,0.20,-0.43,1.17,0.186,-0.583,0.067,1.586,-0.0972,-0.0398
11480,0.0196,-0.0069,0.0067,0.20,-0.41,1.20,0.186,-1.664,-1.848,1.675,-0.0970,-0.0399
11490,0.0190,-0.0088,0.0067,0.22,-0.39,1.22,0.186,-3.307,-1.605,2.054,-0.0968,-0.0400
11500,0.0206,-0.0082,0.0067,0.20,-0.39,1.23,0.186,-6.891,-2.323,1.730,-0.0966,-0.0401
11510,0.0213,-0.0086,0.0070,0.20,-0.38,1.25,0.186,-6.865,-3.630,1.507,-0.0976,-0.0413
11520,0.0219,-0.0089,0.0084,0.17,-0.37,1.27,0.186,-6.981,-2.804,1.960,-0.0974,-0.0415
11530,0.0226,-0.0092,0.0089,0.13,-0.35,1.29,0.186,-4.073,-2.209,1.283,-0.0972,-0.0416
11540,0.0193,-0.0131,0.0091,0.11,-0.30,1.30,0.186,-3.904,-3.923,1.051,-0.0976,-0.0406
11550,0.0198,-0.0133,0.0095,0.05,-0.25,1.32,0.183,-0.406,-2.666,0.842,-0.0973,-0.0409
11560,0.0202,-0.0134,0.0098,0.01,-0.23,1.33,0.183,3.261,-0.545,0.614,-0.0971,-0.0410
11570,0.0186,-0.0096,0.0102,-0.05,-0.18,1.35,0.183,2.492,-1.440,0.424,-0.0883,-0.0433
11580,0.0195,-0.0102,0.0031,-0.08,-0.15,1.36,0.183,-0.391,0.647,1.512,-0.0901,-0.0426
11590,0.0198,-0.0101,0.0032,-0.09,-0.13,1.37,0.184,-0.949,1.082,1.530,-0.0891,-0.0427
11600,0.0470,-0.0171,0.0030,-0.04,-0.29,1.37,0.184,2.679,-0.517,1.031,-0.0937,-0.0421
11610,0.0405,-0.0143,0.0033,-0.06,-0.24,1.39,0.184,5.238,1.985,0.402,-0.0894,-0.0425
11620,0.0428,-0.0137,0.0012,-0.04,-0.25,1.40,0.184,1.846,-0.889,0.732,-0.0890,-0.0426
