time_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,thrust,vbat,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,rate_roll,rate_pitch,rate_yaw,range_z,flow_dx,flow_dy,mekf_roll,mekf_pitch,mekf_yaw,mekf_x,mekf_y,mekf_z,our_ref_x,our_ref_y,our_ref_z,our_thrust,our_roll_cmd,our_pitch_cmd,our_yaw_rate_cmd,multi_front,multi_back,multi_left,multi_right,multi_up,ai_feat_count
25250,-0.1588,0.1532,0.3129,-0.0500,-0.1863,0.0101,0.03,-0.72,1.25,0,3.542,-0.882,-3.541,-5.627,0.006,-0.002,0.977,0.000,0.000,0.000,0.3050,2,2,-0.25,-0.32,4.68,-0.1577,0.1261,0.3108,0.3117,0.0589,0.3000,0.2611,-9.00,25.00,-37.50,1.2230,0.0000,1.9410,1.0550,2.3930,0
25302,-0.1596,0.1440,0.3091,-0.0403,-0.1865,-0.0207,-0.03,-0.59,0.97,0,3.537,-2.918,-4.184,-5.270,0.004,-0.002,0.987,0.000,0.000,0.000,0.3020,2,0,-0.30,-0.51,4.39,-0.1632,0.1194,0.3081,0.3107,0.0665,0.3000,0.2652,-9.98,25.00,-29.04,1.2230,0.0000,1.9490,1.0390,2.4010,0
25352,-0.1625,0.1353,0.3079,-0.0378,-0.1850,-0.0277,-0.12,-0.38,0.70,0,3.531,-3.169,-3.841,-6.003,0.006,-0.001,0.997,0.000,0.000,0.000,0.2990,4,1,-0.46,-0.70,4.10,-0.1627,0.1139,0.3050,0.3096,0.0741,0.3000,0.2661,-10.93,25.00,-21.11,1.2130,0.0000,1.9490,1.0390,2.4010,0
25404,-0.1631,0.1293,0.3013,-0.0320,-0.1765,-0.0534,-0.18,-0.14,0.39,0,3.526,-1.764,-2.356,-6.782,0.005,-0.003,1.007,0.000,0.000,0.000,0.2980,2,1,-0.58,-0.89,3.83,-0.1649,0.1016,0.3012,0.3081,0.0817,0.3000,0.2702,-11.24,25.00,-11.64,1.2130,0.0000,1.9630,1.0240,2.4050,0
25456,-0.1652,0.1190,0.2986,-0.0322,-0.1784,-0.0513,-0.28,-0.04,0.06,0,3.526,0.497,-1.757,-7.514,0.003,-0.006,1.014,0.000,0.000,0.000,0.2930,4,0,-0.67,-1.01,3.47,-0.1675,0.0956,0.2984,0.3065,0.0892,0.3000,0.2704,-12.43,25.00,-1.74,1.2100,0.0000,1.9630,1.0240,2.4050,0
25507,-0.1675,0.1125,0.2945,-0.0336,-0.1705,-0.0541,-0.27,0.06,-0.31,0,3.521,-3.806,-1.736,-7.990,0.000,-0.005,1.018,0.000,0.000,0.000,0.2920,5,-1,-0.61,-1.08,3.10,-0.1665,0.0838,0.2951,0.3046,0.0967,0.3000,0.2715,-12.89,25.00,9.33,1.2100,0.0000,1.9800,1.0080,2.4110,0
25559,-0.1696,0.1051,0.2920,-0.0353,-0.1651,-0.0450,-0.35,0.16,-0.71,0,3.526,0.490,-1.788,-8.482,0.004,-0.003,1.025,0.000,0.000,0.000,0.2870,2,0,-0.75,-1.13,2.72,-0.1627,0.0689,0.2925,0.3024,0.1042,0.3000,0.2710,-13.57,25.00,21.17,1.2070,0.0000,1.9800,1.0080,2.4110,0
25610,-0.1713,0.0970,0.2886,-0.0367,-0.1613,-0.0418,-0.41,0.24,-1.10,0,3.526,3.214,-0.855,-6.244,0.005,-0.007,1.029,0.000,0.000,0.000,0.2900,2,0,-0.74,-1.21,2.28,-0.1622,0.0636,0.2902,0.3001,0.1115,0.3000,0.2713,-14.31,25.00,33.15,1.2070,0.0000,1.9720,0.9950,2.4150,0
25662,-0.1729,0.0904,0.2868,-0.0386,-0.1546,-0.0285,-0.33,0.29,-1.41,0,3.526,0.573,1.046,-3.713,0.005,-0.007,1.028,0.000,0.000,0.000,0.2890,3,1,-0.58,-1.24,1.97,-0.1620,0.0577,0.2900,0.2975,0.1188,0.3000,0.2702,-14.89,25.00,42.21,1.2090,0.0000,1.9720,0.9950,2.4150,0
25713,-0.1752,0.0846,0.2881,-0.0418,-0.1472,-0.0049,-0.31,0.25,-1.62,0,3.531,2.973,3.777,-3.034,-0.000,-0.003,1.025,0.000,0.000,0.000,0.2890,0,1,-0.54,-1.19,1.78,-0.1646,0.0491,0.2901,0.2947,0.1259,0.3000,0.2674,-15.48,25.00,48.55,1.2090,0.0000,1.9760,0.9820,2.4190,0
25764,-0.1772,0.0766,0.2881,-0.0434,-0.1462,0.0068,-0.24,0.11,-1.79,0,3.531,1.692,5.906,-2.263,-0.001,-0.004,1.016,0.000,0.000,0.000,0.2870,5,0,-0.43,-1.00,1.63,-0.1674,0.0491,0.2913,0.2917,0.1330,0.3000,0.2662,-16.38,25.00,53.62,1.2190,0.0000,1.9760,0.9820,2.4190,0
25816,-0.1804,0.0739,0.2884,-0.0465,-0.1335,0.0143,-0.10,-0.14,-1.92,0,3.531,5.223,0.772,-1.106,-0.001,-0.006,1.016,0.000,0.000,0.000,0.2880,1,3,-0.29,-0.68,1.52,-0.1670,0.0344,0.2912,0.2885,0.1401,0.3000,0.2653,-16.42,25.00,57.50,1.2190,0.0000,1.9720,0.9630,2.4150,0
25867,-0.1801,0.0643,0.2893,-0.0385,-0.1398,0.0219,0.11,-0.31,-1.99,0,3.531,3.905,1.136,-0.060,-0.001,-0.007,1.008,0.000,0.000,0.000,0.2870,1,1,-0.05,-0.67,1.44,-0.1757,0.0318,0.2920,0.2851,0.1469,0.3000,0.2643,-17.70,25.00,59.59,1.2250,0.0000,1.9720,0.9630,2.4150,0
25918,-0.1829,0.0612,0.2886,-0.0391,-0.1346,0.0184,0.37,-0.39,-2.01,0,3.531,3.941,3.805,0.685,0.004,-0.005,1.010,0.000,0.000,0.000,0.2870,5,1,0.12,-0.60,1.44,-0.1784,0.0290,0.2925,0.2814,0.1536,0.3000,0.2648,-17.97,25.00,60.22,1.2250,0.0000,1.9850,0.9540,2.4200,0
25969,-0.1858,0.0529,0.2898,-0.0365,-0.1393,0.0241,0.58,-0.52,-1.98,0,3.526,1.352,5.292,0.210,0.004,-0.002,1.002,0.000,0.000,0.000,0.2910,3,0,0.37,-0.40,1.49,-0.1808,0.0144,0.2923,0.2776,0.1603,0.3000,0.2640,-19.06,25.00,59.52,1.2260,0.0000,1.9850,0.9540,2.4200,0
26020,-0.1892,0.0455,0.2903,-0.0362,-0.1450,0.0234,0.65,-0.70,-1.97,0,3.531,-0.675,2.185,0.296,0.004,-0.005,1.006,0.000,0.000,0.000,0.2900,2,1,0.45,-0.10,1.50,-0.1806,0.0057,0.2935,0.2736,0.1668,0.3000,0.2640,-20.05,25.00,59.02,1.2260,0.0000,1.9880,0.9420,2.4140,0
26072,-0.1906,0.0389,0.2912,-0.0319,-0.1514,0.0256,0.67,-0.82,-1.96,0,3.531,1.140,4.100,-0.807,0.004,-0.004,1.000,0.000,0.000,0.000,0.2880,4,0,0.39,0.01,1.51,-0.1834,-0.0002,0.2944,0.2692,0.1733,0.3000,0.2635,-21.03,25.00,58.67,1.2350,0.0000,1.9880,0.9420,2.4140,0
26124,-0.1911,0.0300,0.2902,-0.0226,-0.1604,0.0149,0.68,-0.99,-1.98,0,3.531,-0.527,2.872,-0.340,0.002,-0.005,1.004,0.000,0.000,0.000,0.2920,4,-1,0.47,0.24,1.47,-0.1829,-0.0117,0.2938,0.2648,0.1796,0.3000,0.2649,-22.10,25.00,59.37,1.2350,0.0000,1.9960,0.9340,2.4130,0
26175,-0.1910,0.0213,0.2910,-0.0118,-0.1678,0.0156,0.66,-1.14,-1.99,0,3.531,-5.378,-0.311,1.000,0.000,-0.010,0.997,0.000,0.000,0.000,0.2950,5,0,0.46,0.43,1.45,-0.1796,-0.0231,0.2944,0.2601,0.1857,0.3000,0.2647,-23.18,25.00,59.68,1.2380,0.0000,1.9960,0.9340,2.4130,0
26227,-0.1917,0.0163,0.2934,-0.0032,-0.1651,0.0230,0.46,-1.10,-1.96,0,3.531,-1.627,-5.186,1.867,0.003,-0.003,1.001,0.000,0.000,0.000,0.2950,0,-1,0.22,0.42,1.54,-0.1792,-0.0382,0.2955,0.2552,0.1918,0.3000,0.2634,-23.69,25.00,58.76,1.2380,0.0000,1.9990,0.9220,2.4110,0
26278,-0.1924,0.0089,0.2945,0.0044,-0.1670,0.0237,0.38,-0.91,-1.89,0,3.531,-0.526,-1.180,3.020,-0.001,-0.007,0.995,0.000,0.000,0.000,0.2980,0,0,0.06,0.17,1.50,-0.1768,-0.0370,0.2975,0.2503,0.1976,0.3000,0.2631,-24.44,24.46,56.59,1.2490,0.0000,1.9990,0.9220,2.4110,0
26329,-0.1921,0.0016,0.2967,0.0119,-0.1678,0.0280,0.38,-0.82,-1.76,0,3.537,-3.250,2.251,3.955,0.005,-0.009,0.999,0.000,0.000,0.000,0.2960,3,-1,0.03,0.11,1.66,-0.1765,-0.0462,0.2989,0.2451,0.2033,0.3000,0.2622,-25.00,23.79,52.67,1.2490,0.0000,2.0090,0.9090,2.4100,0
26381,-0.1910,-0.0080,0.2981,0.0197,-0.1737,0.0267,0.36,-0.92,-1.57,0,3.537,-2.456,3.305,5.236,0.001,-0.004,0.993,0.000,0.000,0.000,0.2990,2,0,-0.22,0.25,1.69,-0.1735,-0.0402,0.3001,0.2396,0.2089,0.3000,0.2621,-25.00,22.98,46.96,1.2440,0.0000,2.0090,0.9090,2.4100,0
26433,-0.1905,-0.0139,0.2985,0.0260,-0.1700,0.0216,0.33,-1.03,-1.34,0,3.537,-1.347,1.422,5.773,0.002,-0.003,0.994,0.000,0.000,0.000,0.3000,3,0,-0.35,0.42,1.95,-0.1730,-0.0464,0.3008,0.2341,0.2142,0.3000,0.2626,-25.00,22.20,40.12,1.2440,0.0000,2.0320,0.9050,2.4080,0
26484,-0.1897,-0.0220,0.2995,0.0328,-0.1716,0.0177,0.29,-1.01,-1.07,0,3.531,-1.229,-0.855,6.618,0.000,-0.003,0.990,0.000,0.000,0.000,0.2980,3,-1,-0.41,0.49,2.28,-0.1724,-0.0549,0.3014,0.2284,0.2194,0.3000,0.2628,-25.00,21.40,32.14,1.2410,0.0000,2.0320,0.9050,2.4080,0
26535,-0.1886,-0.0278,0.2995,0.0398,-0.1673,0.0090,0.23,-1.05,-0.75,0,3.531,-0.106,1.432,7.307,0.004,-0.001,0.992,0.000,0.000,0.000,0.2990,5,-2,-0.46,0.46,2.64,-0.1693,-0.0634,0.3008,0.2226,0.2244,0.3000,0.2638,-25.00,20.51,22.43,1.2410,0.0000,2.0450,0.8960,2.4070,0
26586,-0.1873,-0.0324,0.2999,0.0464,-0.1601,0.0053,0.16,-1.05,-0.41,0,3.526,-5.117,-1.116,4.956,-0.000,-0.005,0.993,0.000,0.000,0.000,0.2960,7,-2,-0.41,0.56,3.11,-0.1628,-0.0775,0.2999,0.2166,0.2292,0.3000,0.2641,-25.00,19.66,12.16,1.2390,0.0000,2.0450,0.8960,2.4070,0
26638,-0.1849,-0.0392,0.2981,0.0548,-0.1582,-0.0076,-0.09,-0.94,-0.14,0,3.526,-1.006,-0.924,2.648,0.002,-0.004,1.003,0.000,0.000,0.000,0.2990,3,-2,-0.59,0.53,3.54,-0.1553,-0.0978,0.2976,0.2104,0.2338,0.3000,0.2658,-25.00,18.54,4.34,1.2390,0.0000,2.0570,0.8890,2.4030,0
26689,-0.1827,-0.0470,0.2977,0.0611,-0.1568,-0.0081,-0.20,-0.93,0.01,0,3.531,0.694,-1.964,3.754,-0.002,-0.006,1.002,0.000,0.000,0.000,0.2960,2,-2,-0.66,0.49,3.66,-0.1492,-0.1063,0.2977,0.2042,0.2382,0.3000,0.2660,-25.00,17.64,-0.42,1.2370,0.0000,2.0570,0.8890,2.4030,0
26740,-0.1805,-0.0541,0.2972,0.0662,-0.1533,-0.0073,-0.25,-0.84,0.20,0,3.526,-2.068,-2.220,3.337,0.001,-0.006,1.010,0.000,0.000,0.000,0.2960,3,0,-0.64,0.41,3.80,-0.1433,-0.1117,0.2971,0.1978,0.2425,0.3000,0.2660,-25.00,16.78,-5.98,1.2370,0.0000,2.0880,0.8850,2.4070,0
26791,-0.1756,-0.0646,0.2969,0.0768,-0.1583,-0.0038,-0.31,-0.75,0.37,0,3.526,-0.257,0.640,1.017,0.002,-0.002,1.012,0.000,0.000,0.000,0.2990,4,0,-0.75,0.27,3.95,-0.1425,-0.1204,0.2969,0.1913,0.2465,0.3000,0.2656,-25.00,15.52,-11.23,1.2310,0.0000,2.0880,0.8850,2.4070,0
26842,-0.1719,-0.0692,0.2975,0.0828,-0.1476,0.0053,-0.32,-0.75,0.43,0,3.531,4.469,-2.783,-0.551,-0.003,-0.009,1.004,0.000,0.000,0.000,0.2990,1,-3,-0.74,0.28,4.03,-0.1412,-0.1323,0.2977,0.1846,0.2503,0.3000,0.2645,-25.00,14.55,-12.79,1.2310,0.0000,2.1040,0.8730,2.4070,0
26894,-0.1693,-0.0775,0.2979,0.0852,-0.1473,0.0102,-0.11,-0.66,0.41,0,3.526,-3.236,-2.438,-0.350,-0.003,-0.003,1.008,0.000,0.000,0.000,0.3000,6,-3,-0.55,0.17,3.94,-0.1325,-0.1348,0.2988,0.1777,0.2540,0.3000,0.2639,-25.00,13.77,-12.15,1.2250,0.0000,2.1040,0.8730,2.4070,0
26945,-0.1659,-0.0820,0.2994,0.0879,-0.1388,0.0192,-0.19,-0.50,0.38,0,3.531,-4.465,-1.634,-0.686,-0.003,-0.002,1.009,0.000,0.000,0.000,0.3000,1,0,-0.66,0.07,4.08,-0.1217,-0.1528,0.2993,0.1709,0.2574,0.3000,0.2627,-25.00,12.95,-11.32,1.2250,0.0000,2.1010,0.8690,2.4100,0
26996,-0.1608,-0.0901,0.3005,0.0934,-0.1399,0.0240,-0.39,-0.39,0.33,0,3.531,5.743,2.541,-2.150,-0.002,-0.008,1.005,0.000,0.000,0.000,0.3010,3,-2,-0.93,-0.04,3.94,-0.1218,-0.1553,0.3010,0.1639,0.2606,0.3000,0.2620,-25.00,11.85,-10.03,1.2260,0.0000,2.1010,0.8690,2.4100,0
27048,-0.1561,-0.0962,0.3013,0.0971,-0.1349,0.0259,-0.18,-0.48,0.23,0,3.531,10.001,-0.377,-3.117,-0.001,-0.007,1.002,0.000,0.000,0.000,0.3000,1,0,-0.63,0.10,3.85,-0.1151,-0.1642,0.3021,0.1568,0.2636,0.3000,0.2616,-25.00,10.82,-6.91,1.2260,0.0000,2.1090,0.8530,2.4040,0
27099,-0.1504,-0.1027,0.3027,0.1029,-0.1330,0.0275,0.20,-0.47,0.06,0,3.531,-2.917,-7.468,-2.317,-0.004,-0.009,0.997,0.000,0.000,0.000,0.3020,2,-2,-0.14,0.05,3.60,-0.1155,-0.1664,0.3031,0.1496,0.2664,0.3000,0.2612,-25.00,9.63,-1.88,1.2230,0.0000,2.1090,0.8530,2.4040,0
27150,-0.1477,-0.1053,0.3024,0.1010,-0.1246,0.0197,0.17,-0.38,-0.06,0,3.531,-0.591,1.984,-2.485,-0.006,-0.009,0.998,0.000,0.000,0.000,0.3040,7,-5,-0.30,-0.32,3.48,-0.1092,-0.1721,0.3039,0.1424,0.2689,0.3000,0.2621,-25.00,8.94,1.74,1.2230,0.0000,2.0930,0.8410,2.4000,0
27201,-0.1427,-0.1112,0.3034,0.1035,-0.1251,0.0187,0.12,-0.46,-0.18,0,3.531,4.787,2.511,-3.754,-0.003,-0.009,0.996,0.000,0.000,0.000,0.3010,2,-2,-0.24,-0.15,3.53,-0.0921,-0.1931,0.3040,0.1351,0.2712,0.3000,0.2620,-25.00,7.93,5.53,1.2280,0.0000,2.0930,0.8410,2.4000,0
27252,-0.1349,-0.1201,0.3031,0.1134,-0.1324,0.0111,0.28,-0.50,-0.35,0,3.526,-2.628,-0.592,-2.949,-0.006,-0.008,0.998,0.000,0.000,0.000,0.3020,2,0,-0.02,-0.02,3.30,-0.0860,-0.1986,0.3041,0.1278,0.2733,0.3000,0.2629,-25.00,6.35,10.58,1.2280,0.0000,2.0990,0.8340,2.4040,0
27303,-0.1283,-0.1266,0.3036,0.1194,-0.1336,0.0104,0.12,-0.45,-0.52,0,3.526,-4.602,-3.852,0.037,-0.004,-0.007,1.001,0.000,0.000,0.000,0.3030,3,0,-0.18,-0.08,3.11,-0.0859,-0.2043,0.3046,0.1203,0.2752,0.3000,0.2628,-25.00,5.04,15.47,1.2400,0.0000,2.0990,0.8340,2.4040,0
27355,-0.1239,-0.1317,0.3032,0.1188,-0.1307,0.0060,-0.08,-0.27,-0.53,0,3.526,-1.567,-0.399,3.612,-0.003,-0.009,1.002,0.000,0.000,0.000,0.3030,2,0,-0.41,-0.31,3.11,-0.0853,-0.2135,0.3048,0.1127,0.2768,0.3000,0.2634,-25.00,4.20,15.77,1.2400,0.0000,2.0980,0.8220,2.4010,0
27406,-0.1180,-0.1393,0.3035,0.1210,-0.1323,0.0063,-0.13,-0.24,-0.36,0,3.526,0.154,2.458,5.185,-0.003,-0.009,0.996,0.000,0.000,0.000,0.3020,4,-2,-0.51,-0.35,3.27,-0.0853,-0.2192,0.3051,0.1052,0.2782,0.3000,0.2633,-25.00,3.13,10.80,1.2430,0.0000,2.0980,0.8220,2.4010,0
27457,-0.1126,-0.1446,0.3029,0.1218,-0.1281,0.0009,-0.21,-0.33,-0.08,0,3.526,-3.851,-2.729,7.106,-0.005,-0.012,1.009,0.000,0.000,0.000,0.3030,1,-1,-0.48,-0.20,3.56,-0.0783,-0.2310,0.3044,0.0976,0.2794,0.3000,0.2640,-25.00,2.15,2.51,1.2430,0.0000,2.1110,0.8070,2.4020,0
27508,-0.1079,-0.1519,0.3030,0.1211,-0.1286,0.0031,-0.40,-0.21,0.25,0,3.526,-5.883,0.095,7.615,-0.003,-0.010,0.998,0.000,0.000,0.000,0.3010,0,0,-0.72,-0.33,3.89,-0.0754,-0.2336,0.3049,0.0901,0.2803,0.3000,0.2638,-25.00,1.32,-7.52,1.2280,0.0000,2.1110,0.8070,2.4020,0
27559,-0.1028,-0.1577,0.3023,0.1208,-0.1241,-0.0003,-0.64,-0.22,0.61,0,3.526,-5.254,-0.757,9.203,0.003,-0.005,1.008,0.000,0.000,0.000,0.2990,3,-3,-1.02,-0.32,4.28,-0.0723,-0.2412,0.3042,0.0824,0.2811,0.3000,0.2643,-25.00,0.43,-18.44,1.2280,0.0000,2.1290,0.7910,2.4040,0
27611,-0.0988,-0.1635,0.3023,0.1175,-0.1176,0.0010,-0.90,-0.24,1.10,0,3.526,2.642,-0.136,10.286,-0.004,-0.009,1.001,0.000,0.000,0.000,0.3010,0,-1,-1.35,-0.32,4.73,-0.0642,-0.2389,0.3034,0.0747,0.2815,0.3000,0.2641,-25.00,-0.24,-32.88,1.2110,0.0000,2.1290,0.7910,2.4040,0
27662,-0.0935,-0.1700,0.3008,0.1177,-0.1120,-0.0034,-0.84,-0.16,1.61,0,3.526,0.371,4.043,8.546,-0.001,-0.013,1.000,0.000,0.000,0.000,0.3020,2,-2,-1.24,-0.32,5.24,-0.0613,-0.2396,0.3031,0.0669,0.2818,0.3000,0.2649,-25.00,-1.15,-48.21,1.2110,0.0000,2.1590,0.7720,2.3950,0
27714,-0.0882,-0.1753,0.3007,0.1177,-0.1047,-0.0021,-0.86,-0.38,2.02,0,3.526,-0.805,3.842,4.783,0.000,-0.014,0.998,0.000,0.000,0.000,0.3010,4,-2,-1.21,-0.08,5.70,-0.0551,-0.2450,0.3030,0.0591,0.2818,0.3000,0.2647,-25.00,-2.06,-60.66,1.1890,0.0000,2.1590,0.7720,2.3950,0
27766,-0.0838,-0.1779,0.3012,0.1166,-0.0912,0.0010,-1.01,-0.51,2.28,0,3.526,0.726,0.487,2.757,-0.002,-0.009,1.001,0.000,0.000,0.000,0.3020,0,-1,-1.22,0.14,5.99,-0.0479,-0.2555,0.3023,0.0514,0.2815,0.3000,0.2643,-25.00,-2.84,-68.27,1.1890,0.0000,2.1880,0.7500,2.4010,0
27817,-0.0756,-0.1844,0.3013,0.1261,-0.0872,0.0026,-0.99,-0.58,2.42,0,3.526,1.408,2.556,0.788,-0.000,-0.003,1.004,0.000,0.000,0.000,0.3020,1,-3,-1.21,0.16,6.10,-0.0451,-0.2556,0.3025,0.0438,0.2810,0.3000,0.2641,-25.00,-4.36,-72.68,1.1710,0.0000,2.1880,0.7500,2.4010,0
27868,-0.0702,-0.1872,0.3019,0.1283,-0.0753,0.0072,-0.97,-0.73,2.50,0,3.526,-0.501,1.503,0.651,0.001,-0.008,1.001,0.000,0.000,0.000,0.3010,0,0,-1.14,0.32,6.18,-0.0361,-0.2581,0.3024,0.0362,0.2803,0.3000,0.2635,-25.00,-5.34,-75.07,1.1710,0.0000,2.1860,0.7450,2.3980,0
27919,-0.0610,-0.1920,0.3023,0.1402,-0.0695,0.0097,-1.02,-0.81,2.54,0,3.526,2.666,-3.743,-1.104,-0.005,-0.008,1.001,0.000,0.000,0.000,0.3030,0,-1,-1.17,0.40,6.21,-0.0309,-0.2612,0.3021,0.0285,0.2794,0.3000,0.2632,-25.00,-7.04,-76.28,1.1630,0.0000,2.1860,0.7450,2.3980,0
27971,-0.0565,-0.1941,0.3025,0.1398,-0.0579,0.0110,-0.91,-0.67,2.51,0,3.526,4.255,-0.715,-1.857,-0.003,-0.008,1.003,0.000,0.000,0.000,0.3000,0,-1,-1.09,0.15,6.00,-0.0368,-0.2553,0.3031,0.0208,0.2782,0.3000,0.2630,-25.00,-7.82,-75.17,1.1630,0.0000,2.1850,0.7360,2.4030,0
28022,-0.0457,-0.1971,0.3031,0.1534,-0.0507,0.0121,-0.68,-0.56,2.41,0,3.526,4.193,1.363,-3.415,-0.004,-0.005,0.998,0.000,0.000,0.000,0.3010,0,-3,-0.88,0.11,5.89,-0.0339,-0.2553,0.3024,0.0133,0.2768,0.3000,0.2628,-25.00,-9.66,-72.20,1.1640,0.0000,2.1850,0.7360,2.4030,0
28074,-0.0385,-0.1975,0.3016,0.1569,-0.0404,0.0029,-0.49,-0.57,2.25,0,3.521,2.228,-2.131,-4.852,-0.003,-0.004,1.001,0.000,0.000,0.000,0.3040,1,-5,-0.67,0.21,5.76,-0.0259,-0.2549,0.3020,0.0056,0.2751,0.3000,0.2640,-25.00,-10.73,-67.52,1.1640,0.0000,2.1760,0.7330,2.3990,0
28126,-0.0331,-0.1969,0.3018,0.1554,-0.0300,0.0033,-0.44,-0.51,2.03,0,3.521,4.147,0.687,-4.664,-0.002,-0.008,1.000,0.000,0.000,0.000,0.3030,0,-4,-0.54,0.15,5.61,-0.0119,-0.2567,0.3024,-0.0020,0.2732,0.3000,0.2640,-25.00,-11.48,-60.75,1.1630,0.0000,2.1760,0.7330,2.3990,0
28178,-0.0242,-0.1982,0.3031,0.1616,-0.0261,0.0089,-0.12,-0.44,1.71,0,3.526,-0.676,-1.110,-6.155,-0.004,-0.009,0.997,0.000,0.000,0.000,0.3010,0,-3,-0.33,0.22,5.40,-0.0005,-0.2560,0.3024,-0.0093,0.2711,0.3000,0.2631,-25.00,-12.82,-51.39,1.1630,0.0000,2.1680,0.7290,2.4000,0
28229,-0.0164,-0.2005,0.3035,0.1640,-0.0274,0.0083,0.10,-0.34,1.45,0,3.521,2.522,-8.369,-6.900,-0.005,-0.010,1.000,0.000,0.000,0.000,0.3050,-1,-3,-0.37,0.17,5.08,0.0081,-0.2554,0.3018,-0.0167,0.2687,0.3000,0.2631,-25.00,-13.85,-43.53,1.1770,0.0000,2.1680,0.7290,2.4000,0
28281,-0.0070,-0.2006,0.3036,0.1692,-0.0257,0.0070,0.27,0.07,1.04,0,3.521,-2.098,-1.851,-3.894,-0.002,-0.008,1.000,0.000,0.000,0.000,0.3020,0,-1,-0.26,-0.24,4.72,0.0168,-0.2520,0.3027,-0.0241,0.2661,0.3000,0.2632,-25.00,-15.10,-31.22,1.1770,0.0000,2.1570,0.7290,2.3980,0
28333,0.0003,-0.2005,0.3039,0.1660,-0.0244,0.0065,0.11,0.15,0.87,0,3.526,-2.686,-1.733,-0.166,-0.000,-0.003,1.012,0.000,0.000,0.000,0.3060,3,-9,-0.37,-0.37,4.50,0.0200,-0.2517,0.3027,-0.0313,0.2633,0.3000,0.2632,-25.00,-15.83,-26.12,1.1990,0.0000,2.1570,0.7290,2.3980,0
28384,0.0032,-0.1998,0.3045,0.1515,-0.0204,0.0121,-0.05,0.15,0.84,0,3.526,0.838,2.871,4.161,-0.001,-0.012,1.003,0.000,0.000,0.000,0.3030,0,-4,-0.45,-0.33,4.60,0.0471,-0.2585,0.3033,-0.0383,0.2603,0.3000,0.2625,-25.00,-15.79,-25.21,1.1990,0.0000,2.1600,0.7290,2.3940,0
28435,0.0163,-0.2018,0.3051,0.1629,-0.0224,0.0146,0.08,0.04,0.99,0,3.526,-4.181,-2.910,5.915,-0.001,-0.010,1.000,0.000,0.000,0.000,0.3020,0,-2,-0.42,-0.17,4.81,0.0590,-0.2576,0.3035,-0.0453,0.2570,0.3000,0.2621,-25.00,-17.52,-29.64,1.1770,0.0000,2.1600,0.7290,2.3940,0
28487,0.0237,-0.2030,0.3036,0.1602,-0.0230,0.0043,0.01,0.09,1.27,0,3.521,-1.688,-3.865,6.749,-0.001,-0.009,1.003,0.000,0.000,0.000,0.3030,1,-3,-0.65,-0.34,5.09,0.0653,-0.2571,0.3038,-0.0522,0.2536,0.3000,0.2635,-25.00,-18.12,-38.12,1.1770,0.0000,2.1660,0.7270,2.3940,0
28538,0.0342,-0.2043,0.3038,0.1647,-0.0231,0.0058,-0.12,0.31,1.60,0,3.526,-5.271,-2.222,4.349,-0.002,-0.010,1.006,0.000,0.000,0.000,0.3050,0,-1,-0.73,-0.54,5.45,0.0745,-0.2592,0.3040,-0.0590,0.2499,0.3000,0.2633,-25.00,-19.32,-47.85,1.1440,0.0000,2.1660,0.7270,2.3940,0
28589,0.0464,-0.2048,0.3042,0.1715,-0.0205,0.0089,-0.19,0.42,1.83,0,3.526,-5.604,-1.806,1.373,-0.003,-0.010,1.002,0.000,0.000,0.000,0.3030,0,-1,-1.01,-0.69,5.66,0.0777,-0.2588,0.3053,-0.0656,0.2461,0.3000,0.2629,-25.00,-20.69,-54.99,1.1440,0.0000,2.1620,0.7430,2.3930,0
28640,0.0537,-0.2033,0.3047,0.1654,-0.0128,0.0104,-0.40,0.47,1.92,0,3.526,1.956,-1.544,0.080,0.001,-0.008,0.996,0.000,0.000,0.000,0.3020,0,-6,-1.30,-0.81,5.71,0.0806,-0.2585,0.3055,-0.0721,0.2421,0.3000,0.2626,-25.00,-21.20,-57.66,1.1190,0.0000,2.1620,0.7430,2.3930,0
28691,0.0586,-0.2034,0.3034,0.1529,-0.0084,0.0022,-0.38,0.55,1.93,0,3.521,6.473,1.986,-2.223,-0.001,-0.011,0.998,0.000,0.000,0.000,0.3030,0,0,-1.20,-0.81,5.78,0.0989,-0.2569,0.3046,-0.0784,0.2379,0.3000,0.2638,-25.00,-21.17,-57.94,1.1190,0.0000,2.1600,0.7590,2.3930,0
28742,0.0696,-0.2045,0.3035,0.1555,-0.0074,0.0007,-0.09,0.46,1.85,0,3.521,-3.138,3.093,-5.303,-0.001,-0.004,0.996,0.000,0.000,0.000,0.3040,0,-1,-0.87,-0.71,5.66,0.1069,-0.2563,0.3044,-0.0847,0.2334,0.3000,0.2639,-24.83,-22.20,-55.41,1.1100,0.0000,2.1600,0.7590,2.3930,0
28794,0.0798,-0.2037,0.3035,0.1575,-0.0038,-0.0007,-0.29,0.36,1.61,0,3.521,-3.633,-3.216,-11.473,-0.004,-0.007,0.996,0.000,0.000,0.000,0.3030,0,-2,-1.02,-0.67,5.28,0.0962,-0.2572,0.3053,-0.0909,0.2287,0.3000,0.2641,-24.23,-23.14,-48.19,1.1100,0.0000,2.1620,0.7730,2.4000,0
