t,x,y,z,vx,vy,vz,roll_deg,pitch_deg,yaw_deg,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,a_res_x,a_res_y,a_res_z,tau_x,tau_y,tau_z,alp_x,alp_y,alp_z,rnn_pred_x,rnn_pred_y,rnn_pred_z,rnn_clamped,ctrltarget_x,ctrltarget_y,ctrltarget_z,motor_m1,motor_m2,motor_m3,motor_m4,e_r_x,e_r_y,e_r_z,e_r_norm
9.2671,-0.001824,-0.172585,1.177137,0.011361,0.123822,0.007516,-1.036363,0.265218,-0.043284,-4.763962,0.699747,-0.050999,-0.002606,-0.000203,1.000172,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.152723,1.650010,50553.000000,53198.000000,52328.000000,57804.000000,-0.011303,0.000003,-0.000056,0.011303
9.2690,-0.001915,-0.172798,1.177066,0.011032,0.123042,0.007201,-1.036363,0.265218,-0.043284,-4.651378,0.450679,0.113513,-0.003544,-0.000060,0.999221,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.151530,1.650010,50636.000000,53190.000000,52372.000000,57728.000000,-0.011303,0.000003,-0.000056,0.011303
9.2709,-0.001915,-0.172798,1.177066,0.011032,0.123042,0.007201,-1.036363,0.265218,-0.043284,-4.548902,0.564099,0.552477,-0.003942,0.000114,0.998225,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.151530,1.650010,50811.000000,53045.000000,52515.000000,57607.000000,-0.011303,0.000003,-0.000056,0.011303
9.2729,-0.001915,-0.172798,1.177066,0.011032,0.123042,0.007201,-1.036363,0.265218,-0.043284,-5.016449,0.818254,0.681858,-0.004451,-0.000188,0.998488,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.151530,1.650010,50851.000000,52975.000000,52569.000000,57597.000000,-0.011303,0.000003,-0.000056,0.011303
9.2749,-0.001807,-0.171559,1.177138,0.010579,0.124818,0.007204,-1.083152,0.258509,-0.041830,-5.481012,0.981365,0.617534,-0.004475,-0.000611,0.998296,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.151530,1.650010,50784.000000,52939.000000,52591.000000,57659.000000,-0.011303,0.000003,-0.000056,0.011303
9.2769,-0.001807,-0.171559,1.177138,0.010579,0.124818,0.007204,-1.083152,0.258509,-0.041830,-5.565671,1.367107,0.784442,-0.004907,-0.001418,0.999115,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.151530,1.650010,50861.000000,52866.000000,52636.000000,57630.000000,-0.011303,0.000003,-0.000056,0.011303
9.2789,-0.001906,-0.171786,1.177067,0.010217,0.123990,0.006884,-1.083152,0.258509,-0.041830,-5.743463,1.677196,0.905563,-0.005357,-0.002326,1.000547,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.150318,1.650010,50941.000000,52838.000000,52654.000000,57596.000000,-0.011303,0.000003,-0.000056,0.011303
9.2808,-0.001906,-0.171786,1.177067,0.010217,0.123990,0.006884,-1.083152,0.258509,-0.041830,-5.672059,2.011274,0.649512,-0.006322,-0.003162,1.001504,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.150318,1.650010,50866.000000,52918.000000,52549.000000,57678.000000,-0.011303,0.000003,-0.000056,0.011303
9.2828,-0.001906,-0.171786,1.177067,0.010217,0.123990,0.006884,-1.083152,0.258509,-0.041830,-5.613284,1.971207,0.267535,-0.007410,-0.003588,1.002150,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.150318,1.650010,50727.000000,53054.000000,52417.000000,57782.000000,-0.011303,0.000003,-0.000056,0.011303
9.2848,-0.001806,-0.170536,1.177136,0.009776,0.125844,0.006842,-1.138519,0.244061,-0.035013,-5.604839,1.937103,0.043159,-0.007800,-0.003476,1.002790,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.150318,1.650010,50621.000000,53088.000000,52380.000000,57863.000000,-0.011303,0.000003,-0.000056,0.011303
9.2868,-0.001806,-0.170536,1.177136,0.009776,0.125844,0.006842,-1.138519,0.244061,-0.035013,-6.077404,2.084770,-0.245862,-0.008343,-0.002859,1.003103,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.150318,1.650010,50498.000000,53163.000000,52294.000000,57965.000000,-0.011303,0.000003,-0.000056,0.011303
9.2888,-0.001906,-0.170261,1.177066,0.009412,0.126849,0.006547,-1.145409,0.246531,-0.034292,-6.595596,2.321261,-0.332452,-0.008957,-0.002065,1.003310,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.149087,1.650010,50467.000000,53180.000000,52274.000000,58007.000000,-0.011303,0.000003,-0.000056,0.011303
9.2907,-0.001906,-0.170261,1.177066,0.009412,0.126849,0.006547,-1.145409,0.246531,-0.034292,-6.200941,2.516445,-0.129890,-0.009285,-0.001050,1.002768,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.149087,1.650010,50572.000000,53123.000000,52319.000000,57945.000000,-0.011303,0.000003,-0.000056,0.011303
9.2927,-0.001906,-0.170261,1.177066,0.009412,0.126849,0.006547,-1.145409,0.246531,-0.034292,-5.694133,2.529083,0.082010,-0.009291,-0.000312,1.002319,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.149087,1.650010,50676.000000,53075.000000,52371.000000,57871.000000,-0.011303,0.000003,-0.000056,0.011303
9.2947,-0.001814,-0.168982,1.177132,0.008990,0.128817,0.006804,-1.205642,0.224613,-0.035664,-5.992616,2.305929,0.006456,-0.008490,0.000044,1.001238,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.149087,1.650010,50587.000000,53059.000000,52394.000000,57925.000000,-0.011303,0.000003,-0.000056,0.011303
9.2967,-0.001814,-0.168982,1.177132,0.008990,0.128817,0.006804,-1.205642,0.224613,-0.035664,-6.695323,2.416998,-0.175958,-0.007628,0.000396,1.000428,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.149087,1.650010,50492.000000,53088.000000,52356.000000,58004.000000,-0.011303,0.000003,-0.000056,0.011303
9.2987,-0.001814,-0.168982,1.177132,0.008990,0.128817,0.006804,-1.205642,0.224613,-0.035664,-6.986487,3.066466,-0.104164,-0.007601,0.000240,1.001122,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.147837,1.650010,50558.000000,53047.000000,52347.000000,58003.000000,-0.011303,0.000003,-0.000056,0.011303
9.3006,-0.001909,-0.168991,1.177064,0.008642,0.128783,0.006512,-1.205642,0.224613,-0.035664,-6.992075,3.590313,0.242032,-0.007865,-0.000398,1.002694,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.147837,1.650010,50712.000000,52914.000000,52450.000000,57925.000000,-0.011303,0.000003,-0.000056,0.011303
9.3026,-0.001909,-0.168991,1.177064,0.008642,0.128783,0.006512,-1.205642,0.224613,-0.035664,-7.169746,3.411226,0.409356,-0.007931,-0.000790,1.003922,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.147837,1.650010,50758.000000,52858.000000,52522.000000,57878.000000,-0.011303,0.000003,-0.000056,0.011303
9.3046,-0.001825,-0.167693,1.177130,0.008258,0.130851,0.006647,-1.271051,0.196316,-0.035982,-7.538580,3.285818,0.331440,-0.007757,-0.001278,1.004834,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.147837,1.650010,50670.000000,52829.000000,52544.000000,57939.000000,-0.011303,0.000003,-0.000056,0.011303
9.3066,-0.001825,-0.167693,1.177130,0.008258,0.130851,0.006647,-1.271051,0.196316,-0.035982,-7.723452,4.036563,0.358865,-0.007474,-0.001110,1.004932,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.147837,1.650010,50706.000000,52781.000000,52528.000000,57962.000000,-0.011303,0.000003,-0.000056,0.011303
9.3086,-0.001915,-0.167851,1.177063,0.007931,0.130275,0.006351,-1.271051,0.196316,-0.035982,-7.705806,4.501460,0.300650,-0.006884,-0.000984,1.005027,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.146566,1.650010,50732.000000,52813.000000,52469.000000,57976.000000,-0.011303,0.000003,-0.000056,0.011303
9.3105,-0.001915,-0.167851,1.177063,0.007931,0.130275,0.006351,-1.271051,0.196316,-0.035982,-7.565574,3.971236,-0.029655,-0.006987,-0.001412,1.004381,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.146566,1.650010,50591.000000,52954.000000,52370.000000,58044.000000,-0.011303,0.000003,-0.000056,0.011303
9.3125,-0.001915,-0.167851,1.177063,0.007931,0.130275,0.006351,-1.271051,0.196316,-0.035982,-7.198370,3.111524,-0.573222,-0.007374,-0.001649,1.003224,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.146566,1.650010,50363.000000,53189.000000,52201.000000,58150.000000,-0.011303,0.000003,-0.000056,0.011303
9.3144,-0.001837,-0.166537,1.177129,0.007595,0.132462,0.006775,-1.346594,0.157972,-0.034550,-6.611354,2.740720,-0.931048,-0.007372,-0.001937,1.003525,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.146566,1.650010,50201.000000,53293.000000,52095.000000,58247.000000,-0.011303,0.000003,-0.000056,0.011303
9.3165,-0.001837,-0.166537,1.177129,0.007595,0.132462,0.006775,-1.346594,0.157972,-0.034550,-5.991083,2.931573,-0.932161,-0.007149,-0.002348,1.004263,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.146566,1.650010,50237.000000,53311.000000,52058.000000,58233.000000,-0.011303,0.000003,-0.000056,0.011303
9.3185,-0.001921,-0.166775,1.177062,0.007290,0.131594,0.006490,-1.340728,0.160039,-0.034288,-5.603661,2.997000,-0.794028,-0.007401,-0.002326,1.004810,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.145278,1.650010,50342.000000,53311.000000,52066.000000,58164.000000,-0.011303,0.000003,-0.000056,0.011303
9.3204,-0.001921,-0.166775,1.177062,0.007290,0.131594,0.006490,-1.340728,0.160039,-0.034288,-5.685620,2.723327,-0.742651,-0.007979,-0.002433,1.004892,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.145278,1.650010,50345.000000,53304.000000,52100.000000,58144.000000,-0.011303,0.000003,-0.000056,0.011303
9.3224,-0.001921,-0.166775,1.177062,0.007290,0.131594,0.006490,-1.340728,0.160039,-0.034288,-5.935676,2.419626,-0.864618,-0.008480,-0.002143,1.004561,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.145278,1.650010,50274.000000,53349.000000,52081.000000,58176.000000,-0.011303,0.000003,-0.000056,0.011303
9.3243,-0.001849,-0.165448,1.177129,0.007017,0.133900,0.006873,-1.402167,0.131648,-0.043131,-5.983585,2.279569,-0.712970,-0.009120,-0.001847,1.004560,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.145278,1.650010,50273.000000,53268.000000,52158.000000,58173.000000,-0.011303,0.000003,-0.000056,0.011303
9.3264,-0.001849,-0.165448,1.177129,0.007017,0.133900,0.006873,-1.402167,0.131648,-0.043131,-5.577224,2.087484,-0.560232,-0.009842,-0.001476,1.004864,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.145278,1.650010,50341.000000,53244.000000,52203.000000,58112.000000,-0.011303,0.000003,-0.000056,0.011303
9.3283,-0.001927,-0.165731,1.177062,0.006735,0.132863,0.006586,-1.395160,0.133559,-0.042857,-4.918303,1.466481,-0.664481,-0.010096,-0.000673,1.005427,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.143969,1.650010,50337.000000,53367.000000,52144.000000,58078.000000,-0.011303,0.000003,-0.000056,0.011303
9.3303,-0.001927,-0.165731,1.177062,0.006735,0.132863,0.006586,-1.395160,0.133559,-0.042857,-4.296132,0.997267,-0.652674,-0.009985,-0.000551,1.006019,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.143969,1.650010,50349.000000,53410.000000,52141.000000,58038.000000,-0.011303,0.000003,-0.000056,0.011303
9.3322,-0.001927,-0.165731,1.177062,0.006735,0.132863,0.006586,-1.395160,0.133559,-0.042857,-3.855568,1.091791,-0.158375,-0.010404,-0.000344,1.006558,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.143969,1.650010,50560.000000,53259.000000,52289.000000,57889.000000,-0.011303,0.000003,-0.000056,0.011303
9.3342,-0.001861,-0.164391,1.177131,0.006507,0.135265,0.007062,-1.447581,0.115957,-0.049946,-3.495154,1.143662,0.495029,-0.011105,0.000031,1.006866,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.143969,1.650010,50772.000000,53018.000000,52514.000000,57732.000000,-0.011303,0.000003,-0.000056,0.011303
9.3363,-0.001861,-0.164391,1.177131,0.006507,0.135265,0.007062,-1.447581,0.115957,-0.049946,-2.959536,1.002531,0.786577,-0.011123,0.000061,1.006992,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.143969,1.650010,50897.000000,52948.000000,52597.000000,57627.000000,-0.011303,0.000003,-0.000056,0.011303
9.3382,-0.001418,-0.164190,1.177063,0.008121,0.135997,0.006776,-1.452610,0.105010,-0.051812,-2.228448,1.136214,0.972252,-0.010772,-0.000037,1.007313,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.142641,1.650010,51035.000000,52916.000000,52597.000000,57559.000000,-0.011303,0.000003,-0.000056,0.011303
9.3402,-0.001418,-0.164190,1.177063,0.008121,0.135997,0.006776,-1.452610,0.105010,-0.051812,-1.681725,1.419407,1.131566,-0.009390,-0.000330,1.007310,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.142641,1.650010,51130.000000,52873.000000,52616.000000,57505.000000,-0.011303,0.000003,-0.000056,0.011303
9.3421,-0.001418,-0.164190,1.177063,0.008121,0.135997,0.006776,-1.452610,0.105010,-0.051812,-1.707961,1.348518,0.984009,-0.007974,-0.001115,1.007217,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.142641,1.650010,51071.000000,52925.000000,52568.000000,57545.000000,-0.011303,0.000003,-0.000056,0.011303
9.3441,-0.001338,-0.162818,1.177134,0.007942,0.138502,0.007435,-1.479909,0.093050,-0.044944,-1.472065,1.002014,0.288503,-0.006561,-0.001691,1.007113,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.142641,1.650010,50783.000000,53136.000000,52361.000000,57731.000000,-0.011303,0.000003,-0.000056,0.011303
9.3461,-0.001338,-0.162818,1.177134,0.007942,0.138502,0.007435,-1.479909,0.093050,-0.044944,-0.600617,0.628409,-0.392449,-0.005616,-0.001459,1.006134,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.142641,1.650010,50551.000000,53415.000000,52100.000000,57877.000000,-0.011303,0.000003,-0.000056,0.011303
9.3481,-0.001164,-0.162911,1.177065,0.008573,0.138159,0.007133,-1.479909,0.093050,-0.044944,0.049152,-0.017362,-0.140244,-0.005653,-0.000614,1.005084,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.141294,1.650010,50678.000000,53406.000000,52165.000000,57752.000000,-0.011303,0.000003,-0.000056,0.011303
9.3501,-0.001164,-0.162911,1.177065,0.008573,0.138159,0.007133,-1.479909,0.093050,-0.044944,0.240037,-0.742240,0.643310,-0.006253,-0.000201,1.003917,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.141294,1.650010,50943.000000,53183.000000,52460.000000,57502.000000,-0.011303,0.000003,-0.000056,0.011303
9.3520,-0.001164,-0.162911,1.177065,0.008573,0.138159,0.007133,-1.479909,0.093050,-0.044944,0.749234,-1.108417,1.055544,-0.007275,-0.000071,1.003880,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.141294,1.650010,51101.000000,53080.000000,52594.000000,57355.000000,-0.011303,0.000003,-0.000056,0.011303
9.3540,-0.001079,-0.161517,1.177139,0.008415,0.140707,0.007661,-1.485803,0.089799,-0.042304,2.065163,-0.797814,1.265433,-0.008284,-0.000412,1.003899,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.141294,1.650010,51223.000000,53017.000000,52618.000000,57273.000000,-0.011303,0.000003,-0.000056,0.011303
9.3560,-0.001079,-0.161517,1.177139,0.008415,0.140707,0.007661,-1.485803,0.089799,-0.042304,3.218468,-0.534692,1.423759,-0.009081,-0.000943,1.004054,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.141294,1.650010,51343.000000,53001.000000,52611.000000,57197.000000,-0.011303,0.000003,-0.000056,0.011303
9.3580,-0.001039,-0.161765,1.177067,0.008564,0.139801,0.007352,-1.479692,0.088784,-0.042596,3.435606,-0.755871,0.989169,-0.009794,-0.000731,1.003547,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.139928,1.650010,51219.000000,53196.000000,52436.000000,57287.000000,-0.011303,0.000003,-0.000056,0.011303
9.3599,-0.001039,-0.161765,1.177067,0.008564,0.139801,0.007352,-1.479692,0.088784,-0.042596,3.519839,-1.199162,0.082365,-0.010238,-0.000484,1.003911,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.139928,1.650010,50869.000000,53520.000000,52134.000000,57524.000000,-0.011303,0.000003,-0.000056,0.011303
9.3619,-0.001039,-0.161765,1.177067,0.008564,0.139801,0.007352,-1.479692,0.088784,-0.042596,4.399499,-1.271913,-0.642891,-0.010282,-0.000234,1.003865,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.139928,1.650010,50636.000000,53798.000000,51842.000000,57694.000000,-0.011303,0.000003,-0.000056,0.011303
9.3639,-0.000954,-0.160354,1.177142,0.008413,0.142344,0.007700,-1.451929,0.097436,-0.033516,5.091240,-1.463710,-0.918882,-0.010156,-0.000204,1.003152,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.139928,1.650010,50544.000000,53895.000000,51747.000000,57737.000000,-0.011303,0.000003,-0.000056,0.011303
9.3659,-0.000954,-0.160354,1.177142,0.008413,0.142344,0.007700,-1.451929,0.097436,-0.033516,4.786005,-2.381396,-0.947854,-0.009349,-0.000709,1.002482,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.139928,1.650010,50475.000000,53929.000000,51790.000000,57724.000000,-0.011303,0.000003,-0.000056,0.011303
9.3679,-0.000977,-0.160686,1.177069,0.008327,0.141133,0.007383,-1.443750,0.098019,-0.033575,4.242582,-3.418006,-0.885518,-0.008397,-0.001119,1.001772,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.138540,1.650010,50462.000000,53963.000000,51854.000000,57668.000000,-0.011303,0.000003,-0.000056,0.011303
9.3698,-0.000977,-0.160686,1.177069,0.008327,0.141133,0.007383,-1.443750,0.098019,-0.033575,4.345975,-3.844064,-0.741568,-0.007836,-0.001459,1.001275,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.138540,1.650010,50501.000000,53937.000000,51919.000000,57610.000000,-0.011303,0.000003,-0.000056,0.011303
9.3718,-0.000977,-0.160686,1.177069,0.008327,0.141133,0.007383,-1.443750,0.098019,-0.033575,5.017169,-3.696360,-0.654939,-0.007544,-0.001261,1.001186,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.138540,1.650010,50571.000000,53930.000000,51913.000000,57567.000000,-0.011303,0.000003,-0.000056,0.011303
9.3738,-0.000895,-0.159262,1.177144,0.008160,0.143611,0.007585,-1.397668,0.124207,-0.041274,5.836499,-3.447667,-0.576793,-0.007462,-0.000933,1.001654,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.138540,1.650010,50614.000000,53932.000000,51895.000000,57534.000000,-0.011303,0.000003,-0.000056,0.011303
9.3758,-0.000895,-0.159262,1.177144,0.008160,0.143611,0.007585,-1.397668,0.124207,-0.041274,6.494787,-3.150740,-0.241206,-0.006988,-0.000872,1.001954,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.138540,1.650010,50782.000000,53838.000000,51971.000000,57428.000000,-0.011303,0.000003,-0.000056,0.011303
9.3778,-0.000949,-0.159128,1.177070,0.007965,0.144101,0.007280,-1.397668,0.124207,-0.041274,6.712108,-3.094069,0.144415,-0.006313,-0.000886,1.002133,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.137135,1.650010,50958.000000,53740.000000,52081.000000,57302.000000,-0.011303,0.000003,-0.000056,0.011303
9.3797,-0.000949,-0.159128,1.177070,0.007965,0.144101,0.007280,-1.397668,0.124207,-0.041274,6.268869,-3.317521,0.186445,-0.005778,-0.000953,1.002692,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.137135,1.650010,50943.000000,53718.000000,52124.000000,57297.000000,-0.011303,0.000003,-0.000056,0.011303
9.3817,-0.000949,-0.159128,1.177070,0.007965,0.144101,0.007280,-1.397668,0.124207,-0.041274,5.794068,-3.616462,0.034647,-0.005625,-0.000835,1.003307,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.137135,1.650010,50851.000000,53761.000000,52104.000000,57346.000000,-0.011303,0.000003,-0.000056,0.011303
9.3837,-0.000870,-0.157675,1.177143,0.007753,0.146499,0.007453,-1.336503,0.157552,-0.042390,5.656288,-4.142375,-0.022532,-0.005900,-0.000410,1.002849,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.137135,1.650010,50776.000000,53797.000000,52121.000000,57345.000000,-0.011303,0.000003,-0.000056,0.011303
9.3857,-0.000937,-0.157842,1.177069,0.007512,0.145889,0.007125,-1.336503,0.157552,-0.042390,5.487652,-4.928370,0.040385,-0.006588,0.000134,1.001554,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.137135,1.650010,50761.000000,53811.000000,52185.000000,57305.000000,-0.011303,0.000003,-0.000056,0.011303
9.3877,-0.000937,-0.157842,1.177069,0.007512,0.145889,0.007125,-1.336503,0.157552,-0.042390,5.875767,-5.386432,0.069306,-0.007514,0.000633,0.999586,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.135710,1.650010,50791.000000,53857.000000,52177.000000,57250.000000,-0.011303,0.000003,-0.000056,0.011303
9.3896,-0.000937,-0.157842,1.177069,0.007512,0.145889,0.007125,-1.336503,0.157552,-0.042390,6.483000,-5.883721,-0.101609,-0.008160,0.001386,0.998170,0.000000,0.000000,0.000000,0.000405,-0.000029,-0.000011,1.873672,1.498016,0.292572,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.135710,1.650010,50732.000000,53958.000000,52111.000000,57260.000000,-0.011303,0.000003,-0.000056,0.011303
