t,x,y,z,vx,vy,vz,roll_deg,pitch_deg,yaw_deg,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,a_res_x,a_res_y,a_res_z,tau_x,tau_y,tau_z,alp_x,alp_y,alp_z,rnn_pred_x,rnn_pred_y,rnn_pred_z,rnn_clamped,ctrltarget_x,ctrltarget_y,ctrltarget_z,motor_m1,motor_m2,motor_m3,motor_m4,e_r_x,e_r_y,e_r_z,e_r_norm
5.4307,-0.001893,0.408800,0.938486,0.043593,0.293164,0.191527,-22.965729,1.022669,-0.601525,-27.893417,-35.240517,1.677419,0.003078,-0.012098,1.010128,0.077693,-0.297144,-0.454193,0.000000,0.000000,0.000000,35.022556,0.486016,1.429280,0.000000,0.000000,0.000000,0.000000,-0.000000,0.470819,1.000000,32852.000000,36918.000000,40503.000000,40795.000000,-0.119025,0.013960,-0.014212,0.120681
5.4326,-0.001893,0.408800,0.938486,0.043593,0.293164,0.191527,-22.965729,1.022669,-0.601525,-24.155073,-37.305351,1.188426,0.003168,-0.013135,1.014360,0.060248,-0.314068,-0.452041,0.000000,0.000000,0.000000,31.203506,-13.653158,-2.735520,0.000000,0.000000,0.000000,0.000000,-0.000000,0.470819,1.000000,32645.000000,37089.000000,40373.000000,40747.000000,-0.123660,0.013840,-0.014120,0.125231
5.4346,-0.001463,0.411926,0.940368,0.042302,0.331947,0.184742,-23.323526,1.343103,-0.448980,-19.291210,-38.187958,0.799889,0.001710,-0.014596,1.015562,0.042856,-0.316012,-0.426891,0.000000,0.000000,0.000000,40.024128,-13.724148,-4.728036,0.000000,0.000000,0.000000,0.000000,-0.000000,0.470819,1.000000,32124.000000,36769.000000,40556.000000,40683.000000,-0.146863,0.009199,-0.012916,0.147717
5.4366,-0.001463,0.411926,0.940368,0.042302,0.331947,0.184742,-23.323526,1.343103,-0.448980,-14.611346,-38.374245,1.152320,0.000471,-0.012709,1.011347,0.031012,-0.309721,-0.385970,0.000000,0.000000,0.000000,42.565819,-0.893176,1.454456,0.000000,0.000000,0.000000,0.000000,-0.000000,0.470819,1.000000,32172.000000,36623.000000,40563.000000,40476.000000,-0.154179,0.008908,-0.012751,0.154962
5.4386,-0.001463,0.411926,0.940368,0.042302,0.331947,0.184742,-23.323526,1.343103,-0.448980,-10.102653,-37.809380,1.773149,-0.000890,-0.014312,1.008362,0.020576,-0.309366,-0.374317,0.000000,0.000000,0.000000,39.853691,2.657115,5.663551,0.000000,0.000000,0.000000,0.000000,-0.000000,0.470819,1.000000,32310.000000,36375.000000,40616.000000,40235.000000,-0.161668,0.008601,-0.012585,0.162386
5.4406,-0.001225,0.412478,0.939662,0.043240,0.334048,0.181748,-23.339640,1.336263,-0.448732,-6.528834,-37.327858,2.068260,-0.000329,-0.015292,1.011896,0.008800,-0.307672,-0.372432,0.000000,0.000000,0.000000,32.480728,6.187021,3.713803,0.000000,0.000000,0.000000,0.000000,-0.000000,0.474153,1.000000,32758.000000,36582.000000,40652.000000,40179.000000,-0.159060,0.009273,-0.012570,0.159825
5.4425,-0.001225,0.412478,0.939662,0.043240,0.334048,0.181748,-23.339640,1.336263,-0.448732,-1.268489,-37.992889,2.050819,0.001986,-0.018817,1.010364,0.001959,-0.308834,-0.357771,0.000000,0.000000,0.000000,40.818630,-3.489077,0.099160,0.000000,0.000000,0.000000,0.000000,-0.000000,0.474153,1.000000,32780.000000,36631.000000,40548.000000,40018.000000,-0.163875,0.009182,-0.012453,0.164604
5.4445,-0.000802,0.416016,0.941445,0.041353,0.373384,0.174691,-23.482025,1.677918,-0.285139,4.096816,-38.289658,1.572987,0.004758,-0.019074,1.005161,0.007935,-0.320997,-0.346014,0.000000,0.000000,0.000000,48.565086,-5.284309,-2.903066,0.000000,0.000000,0.000000,0.000000,-0.000000,0.474153,1.000000,32336.000000,36335.000000,40687.000000,39917.000000,-0.185343,0.004194,-0.010953,0.185714
5.4465,-0.000802,0.416016,0.941445,0.041353,0.373384,0.174691,-23.482025,1.677918,-0.285139,8.739435,-38.694733,1.402421,0.006368,-0.019018,1.005317,0.027955,-0.339202,-0.337386,0.000000,0.000000,0.000000,43.453190,-1.415729,-3.482600,0.000000,0.000000,0.000000,0.000000,-0.000000,0.474153,1.000000,32228.000000,36309.000000,40586.000000,39824.000000,-0.193041,0.004001,-0.010739,0.193381
5.4487,-0.000389,0.416007,0.941215,0.042993,0.373288,0.173676,-23.482452,1.667568,-0.292173,12.836196,-39.804184,1.506436,0.005406,-0.014696,1.005329,0.051215,-0.345887,-0.328359,0.000000,0.000000,0.000000,33.685162,-8.996665,1.295842,0.000000,0.000000,0.000000,0.000000,-0.000000,0.474153,1.000000,32229.000000,36209.000000,40612.000000,39721.000000,-0.201206,0.005555,-0.010418,0.201552
5.4505,-0.000389,0.416007,0.941215,0.042993,0.373288,0.173676,-23.482452,1.667568,-0.292173,18.718819,-39.726326,1.642199,0.003259,-0.013546,1.003849,0.064090,-0.336539,-0.329984,0.000000,0.000000,0.000000,48.388836,-4.012107,1.202201,0.000000,0.000000,0.000000,0.000000,-0.000000,0.477475,1.000000,32625.000000,36539.000000,40408.000000,39490.000000,-0.195244,0.005528,-0.010605,0.195610
5.4524,-0.000389,0.416007,0.941215,0.042993,0.373288,0.173676,-23.482452,1.667568,-0.292173,25.072189,-38.466396,0.930919,0.003196,-0.008836,1.000347,0.059547,-0.311352,-0.331987,0.000000,0.000000,0.000000,54.616508,11.149048,-4.063956,0.000000,0.000000,0.000000,0.000000,-0.000000,0.477475,1.000000,32573.000000,36728.000000,40055.000000,39515.000000,-0.200036,0.005634,-0.010446,0.200388
5.4544,0.000029,0.419936,0.942913,0.040492,0.412615,0.166064,-23.388653,2.018555,-0.122667,30.116697,-38.406776,1.296948,0.001474,-0.006607,1.002467,0.047974,-0.276155,-0.326077,0.000000,0.000000,0.000000,50.454582,3.344059,-1.064371,0.000000,0.000000,0.000000,0.000000,-0.000000,0.477475,1.000000,32470.000000,36237.000000,40404.000000,39181.000000,-0.218847,0.000506,-0.008621,0.219017
5.4564,0.000029,0.419936,0.942913,0.040492,0.412615,0.166064,-23.388653,2.018555,-0.122667,33.879742,-37.867256,1.433760,0.001807,-0.003796,0.999701,0.037564,-0.239525,-0.325736,0.000000,0.000000,0.000000,31.720457,2.408921,3.992053,0.000000,0.000000,0.000000,0.000000,-0.000000,0.477475,1.000000,32460.000000,36081.000000,40374.000000,39066.000000,-0.226253,0.000291,-0.008383,0.226409
5.4584,0.000014,0.419968,0.942441,0.040441,0.412611,0.163995,-23.388653,2.018555,-0.122667,38.189209,-36.001724,1.479994,0.000993,-0.005978,0.996436,0.028563,-0.199168,-0.306639,0.000000,0.000000,0.000000,36.536335,12.260854,-0.122923,0.000000,0.000000,0.000000,0.000000,-0.000000,0.477475,1.000000,32551.000000,35987.000000,40353.000000,39075.000000,-0.234519,-0.000209,-0.008149,0.234661
5.4604,0.000014,0.419968,0.942441,0.040441,0.412611,0.163995,-23.388653,2.018555,-0.122667,43.737919,-33.936028,0.565621,0.002713,-0.006511,0.990322,0.023905,-0.175958,-0.286193,0.000000,0.000000,0.000000,45.390125,21.322905,-5.467366,0.000000,0.000000,0.000000,0.000000,-0.000000,0.480787,1.000000,32709.000000,36522.000000,39851.000000,39161.000000,-0.228379,-0.000504,-0.008400,0.228534
5.4623,0.000403,0.424289,0.944040,0.037298,0.451537,0.155930,-23.052700,2.354100,0.034347,48.479004,-33.177177,0.135809,0.003155,-0.009109,0.987040,0.026310,-0.190868,-0.309357,0.000000,0.000000,0.000000,45.109211,8.238434,-6.173244,0.000000,0.000000,0.000000,0.000000,-0.000000,0.480787,1.000000,32486.000000,36260.000000,40002.000000,39019.000000,-0.244645,-0.005791,-0.006480,0.244799
5.4643,0.000403,0.424289,0.944040,0.037298,0.451537,0.155930,-23.052700,2.354100,0.034347,53.971840,-33.601830,-0.201431,0.003839,-0.009932,0.980221,0.036397,-0.226347,-0.355860,0.000000,0.000000,0.000000,44.740852,-0.701666,-2.832602,0.000000,0.000000,0.000000,0.000000,-0.000000,0.480787,1.000000,32377.000000,36330.000000,39837.000000,38929.000000,-0.251626,-0.006316,-0.006275,0.251784
5.4663,0.000403,0.424289,0.944040,0.037298,0.451537,0.155930,-23.052700,2.354100,0.034347,58.212788,-33.028027,0.517149,0.001812,-0.011202,0.976694,0.046729,-0.260271,-0.392062,0.000000,0.000000,0.000000,41.505871,-0.572085,3.933058,0.000000,0.000000,0.000000,0.000000,-0.000000,0.480787,1.000000,32512.000000,36030.000000,39939.000000,38659.000000,-0.259797,-0.006986,-0.006046,0.259962
5.4686,0.000195,0.424654,0.943503,0.036463,0.452886,0.153626,-23.063946,2.358225,0.042878,61.817211,-32.204292,0.882161,0.004456,-0.013553,0.975579,0.047004,-0.274848,-0.388512,0.000000,0.000000,0.000000,32.478928,9.577035,4.864802,0.000000,0.000000,0.000000,0.000000,-0.000000,0.480787,1.000000,32589.000000,35862.000000,40081.000000,38576.000000,-0.269181,-0.008665,-0.005783,0.269382
5.4703,0.000195,0.424654,0.943503,0.036463,0.452886,0.153626,-23.063946,2.358225,0.042878,64.732628,-30.594992,1.552661,0.005090,-0.013359,0.973440,0.047077,-0.280905,-0.363920,0.000000,0.000000,0.000000,24.363516,10.876178,5.096936,0.000000,0.000000,0.000000,0.000000,-0.000000,0.484089,1.000000,33069.000000,35954.000000,40032.000000,38350.000000,-0.262542,-0.009208,-0.006107,0.262774
5.4722,0.000195,0.424654,0.943503,0.036463,0.452886,0.153626,-23.063946,2.358225,0.042878,70.228699,-30.006269,1.017479,0.008174,-0.013835,0.970530,0.055653,-0.295302,-0.364732,0.000000,0.000000,0.000000,42.452572,9.635567,-1.432972,0.000000,0.000000,0.000000,0.000000,-0.000000,0.484089,1.000000,33014.000000,36131.000000,39762.000000,38331.000000,-0.266612,-0.009684,-0.006018,0.266855
5.4742,0.000574,0.429863,0.945134,0.032382,0.494392,0.143247,-22.438858,2.685035,0.187142,75.278381,-29.642227,1.012366,0.007457,-0.012732,0.973836,0.073504,-0.309441,-0.385286,0.000000,0.000000,0.000000,47.419903,2.558470,-2.913249,0.000000,0.000000,0.000000,0.000000,-0.000000,0.484089,1.000000,33028.000000,35864.000000,40062.000000,38072.000000,-0.280915,-0.015100,-0.003915,0.281348
5.4762,0.000574,0.429863,0.945134,0.032382,0.494392,0.143247,-22.438858,2.685035,0.187142,79.413750,-30.472849,0.498890,0.006017,-0.011934,0.980352,0.087758,-0.302412,-0.375913,0.000000,0.000000,0.000000,38.741230,-5.307555,-1.910277,0.000000,0.000000,0.000000,0.000000,-0.000000,0.484089,1.000000,32796.000000,35951.000000,39916.000000,38054.000000,-0.288187,-0.015924,-0.003738,0.288651
5.4782,0.000574,0.429863,0.945134,0.032382,0.494392,0.143247,-22.438858,2.685035,0.187142,83.239616,-29.529942,0.284753,0.003793,-0.010298,0.980500,0.087502,-0.276424,-0.335264,0.000000,0.000000,0.000000,31.205534,3.564298,-3.822212,0.000000,0.000000,0.000000,0.000000,-0.000000,0.484089,1.000000,32683.000000,35883.000000,39797.000000,38029.000000,-0.295819,-0.016772,-0.003557,0.296315
5.4802,0.000277,0.429932,0.944545,0.031137,0.494503,0.140515,-22.443020,2.691118,0.200050,86.979393,-28.986324,0.082958,0.002001,-0.011201,0.978265,0.071835,-0.240500,-0.279270,0.000000,0.000000,0.000000,35.614010,6.042718,-1.365861,0.000000,0.000000,0.000000,0.000000,-0.000000,0.487375,1.000000,32954.000000,36340.000000,39682.000000,38035.000000,-0.290792,-0.018944,-0.003870,0.291434
5.4821,0.000277,0.429932,0.944545,0.031137,0.494503,0.140515,-22.443020,2.691118,0.200050,89.517517,-26.324196,0.904221,-0.000261,-0.010003,0.976051,0.051150,-0.218322,-0.246068,0.000000,0.000000,0.000000,22.638557,18.990515,4.525560,0.000000,0.000000,0.000000,0.000000,-0.000000,0.487375,1.000000,33207.000000,35996.000000,39762.000000,37846.000000,-0.295638,-0.019636,-0.003785,0.296313
5.4841,0.000567,0.435060,0.945902,0.026808,0.531246,0.131406,-21.648561,2.963010,0.316310,93.594193,-26.222269,0.830989,-0.006171,-0.011832,0.978305,0.029249,-0.219274,-0.261758,0.000000,0.000000,0.000000,30.731081,9.406089,3.235686,0.000000,0.000000,0.000000,0.000000,-0.000000,0.487375,1.000000,33244.000000,35796.000000,40043.000000,37612.000000,-0.306868,-0.024500,-0.001746,0.307849
5.4861,0.000567,0.435060,0.945902,0.026808,0.531246,0.131406,-21.648561,2.963010,0.316310,99.731529,-26.896156,0.702654,-0.006866,-0.013513,0.971414,-0.000803,-0.224246,-0.275258,0.000000,0.000000,0.000000,49.854752,-6.456017,-2.409992,0.000000,0.000000,0.000000,0.000000,-0.000000,0.487375,1.000000,33190.000000,35860.000000,39918.000000,37443.000000,-0.313885,-0.025501,-0.001616,0.314924
5.4884,0.000791,0.435026,0.944917,0.027744,0.530775,0.126846,-21.651630,2.957785,0.309206,105.481186,-27.577923,-0.304754,-0.007953,-0.017218,0.969008,-0.034752,-0.232631,-0.270357,0.000000,0.000000,0.000000,54.189678,-8.648187,-6.314724,0.000000,0.000000,0.000000,0.000000,-0.000000,0.487375,1.000000,33081.000000,36285.000000,39754.000000,37684.000000,-0.321220,-0.025689,-0.001468,0.322249
5.4901,0.000791,0.435026,0.944917,0.027744,0.530775,0.126846,-21.651630,2.957785,0.309206,110.141190,-25.224014,-0.431527,-0.005567,-0.017783,0.968996,-0.054003,-0.258008,-0.276301,0.000000,0.000000,0.000000,42.452454,14.733284,-4.592719,0.000000,0.000000,0.000000,0.000000,-0.000000,0.490656,1.000000,33406.000000,36599.000000,39441.000000,37619.000000,-0.314995,-0.026368,-0.001832,0.316102
5.4920,0.000791,0.435026,0.944917,0.027744,0.530775,0.126846,-21.651630,2.957785,0.309206,113.116310,-23.380207,-0.930413,-0.004409,-0.016591,0.963707,-0.055700,-0.287141,-0.290024,0.000000,0.000000,0.000000,29.482483,19.806950,-2.031828,0.000000,0.000000,0.000000,0.000000,-0.000000,0.490656,1.000000,33318.000000,36640.000000,39218.000000,37712.000000,-0.319194,-0.026774,-0.001729,0.320320
5.4940,0.001044,0.440509,0.946138,0.022941,0.566177,0.117902,-20.648058,3.202174,0.406706,116.164909,-21.976755,-0.832130,-0.003780,-0.014878,0.956374,-0.043276,-0.295230,-0.287438,0.000000,0.000000,0.000000,24.302362,13.477533,-1.338785,0.000000,0.000000,0.000000,0.000000,-0.000000,0.490656,1.000000,33538.000000,36401.000000,39525.000000,37506.000000,-0.327315,-0.030880,0.000403,0.328769
5.4960,0.001044,0.440509,0.946138,0.022941,0.566177,0.117902,-20.648058,3.202174,0.406706,119.745125,-21.569700,-1.426574,-0.004239,-0.015304,0.959715,-0.030094,-0.277229,-0.267483,0.000000,0.000000,0.000000,30.062912,4.381150,-2.643887,0.000000,0.000000,0.000000,0.000000,-0.000000,0.490656,1.000000,33336.000000,36477.000000,39331.000000,37565.000000,-0.333714,-0.031615,0.000549,0.335208
5.4980,0.001044,0.440509,0.946138,0.022941,0.566177,0.117902,-20.648058,3.202174,0.406706,124.619843,-21.205212,-1.513372,-0.001610,-0.012019,0.963779,-0.021947,-0.269165,-0.278786,0.000000,0.000000,0.000000,39.700745,3.878921,-2.937421,0.000000,0.000000,0.000000,0.000000,-0.000000,0.490656,1.000000,33307.000000,36468.000000,39218.000000,37460.000000,-0.340231,-0.032412,0.000684,0.341772
5.5000,0.001021,0.440245,0.945548,0.022886,0.564887,0.115078,-20.648058,3.202174,0.406706,129.955429,-20.901529,-1.931431,-0.000232,-0.011341,0.958576,-0.011656,-0.264582,-0.308416,0.000000,0.000000,0.000000,46.684025,1.090020,-2.381881,0.000000,0.000000,0.000000,0.000000,-0.000000,0.493918,1.000000,33630.000000,37079.000000,38960.000000,37480.000000,-0.332975,-0.033276,0.000233,0.334634
5.5020,0.001021,0.440245,0.945548,0.022886,0.564887,0.115078,-20.648058,3.202174,0.406706,135.117569,-19.916004,-1.663547,0.001747,-0.008911,0.954050,0.003249,-0.252492,-0.323968,0.000000,0.000000,0.000000,46.231506,8.295804,0.557300,0.000000,0.000000,0.000000,0.000000,-0.000000,0.493918,1.000000,33796.000000,37041.000000,38874.000000,37291.000000,-0.336881,-0.033789,0.000306,0.338571
5.5039,0.001225,0.446059,0.946648,0.017704,0.598377,0.105664,-19.433643,3.409938,0.468046,139.546265,-18.622629,-2.113667,0.002404,-0.006698,0.957116,0.022326,-0.243658,-0.354584,0.000000,0.000000,0.000000,39.966579,9.753197,-1.612674,0.000000,0.000000,0.000000,0.000000,-0.000000,0.493918,1.000000,34007.000000,37120.000000,38994.000000,37218.000000,-0.342022,-0.037483,0.002158,0.344076
5.5059,0.001225,0.446059,0.946648,0.017704,0.598377,0.105664,-19.433643,3.409938,0.468046,143.541306,-16.762753,-2.278792,0.003338,-0.007729,0.953529,0.037946,-0.222123,-0.361323,0.000000,0.000000,0.000000,35.633560,16.019939,-2.635293,0.000000,0.000000,0.000000,0.000000,-0.000000,0.493918,1.000000,33991.000000,37081.000000,38838.000000,37207.000000,-0.347881,-0.038399,0.002244,0.350001
5.5082,0.001225,0.446059,0.946648,0.017704,0.598377,0.105664,-19.433643,3.409938,0.468046,147.441299,-15.950563,-2.814500,0.003324,-0.010010,0.945657,0.048437,-0.201318,-0.347628,0.000000,0.000000,0.000000,33.311604,11.209577,-4.171170,0.000000,0.000000,0.000000,0.000000,-0.000000,0.493918,1.000000,33834.000000,37162.000000,38629.000000,37258.000000,-0.353857,-0.039356,0.002321,0.356047
5.5099,0.001624,0.446026,0.945795,0.019353,0.597951,0.101776,-19.436522,3.401914,0.449584,151.619385,-17.181883,-1.866006,0.005711,-0.011332,0.941218,0.056107,-0.212140,-0.363879,0.000000,0.000000,0.000000,36.515232,-8.171438,4.421946,0.000000,0.000000,0.000000,0.000000,-0.000000,0.497172,1.000000,34476.000000,37446.000000,38790.000000,37004.000000,-0.347115,-0.038601,0.001848,0.349260
5.5119,0.001624,0.446026,0.945795,0.019353,0.597951,0.101776,-19.436522,3.401914,0.449584,155.069244,-14.908956,-1.484567,0.007694,-0.013004,0.944590,0.067102,-0.241014,-0.399545,0.000000,0.000000,0.000000,31.878946,7.216632,6.813328,0.000000,0.000000,0.000000,0.000000,-0.000000,0.497172,1.000000,34665.000000,37292.000000,38743.000000,36881.000000,-0.350782,-0.039028,0.001924,0.352951
5.5138,0.001791,0.452160,0.946761,0.013875,0.629347,0.092197,-17.994049,3.574368,0.485482,158.782349,-10.562330,-1.458787,0.008086,-0.013861,0.941256,0.083338,-0.259095,-0.401693,0.000000,0.000000,0.000000,31.020878,39.164600,0.045856,0.000000,0.000000,0.000000,0.000000,-0.000000,0.497172,1.000000,35201.000000,37245.000000,38897.000000,36840.000000,-0.352669,-0.041955,0.003724,0.355175
5.5158,0.001791,0.452160,0.946761,0.013875,0.629347,0.092197,-17.994049,3.574368,0.485482,161.799973,-8.041434,-1.953120,0.008858,-0.013518,0.940726,0.098802,-0.268295,-0.399573,0.000000,0.000000,0.000000,28.872488,28.419285,-3.229270,0.000000,0.000000,0.000000,0.000000,-0.000000,0.497172,1.000000,35109.000000,37241.000000,38672.000000,36963.000000,-0.358193,-0.042643,0.003834,0.360743
5.5178,0.001899,0.452075,0.945850,0.014292,0.628693,0.088090,-17.994049,3.574368,0.485482,164.607315,-8.245811,-2.074551,0.008374,-0.012542,0.939752,0.109971,-0.278940,-0.417903,0.000000,0.000000,0.000000,24.152754,2.586946,-2.602510,0.000000,0.000000,0.000000,0.000000,-0.000000,0.497172,1.000000,35194.000000,37386.000000,38765.000000,37066.000000,-0.363142,-0.043129,0.003954,0.365715
5.5198,0.001899,0.452075,0.945850,0.014292,0.628693,0.088090,-17.994049,3.574368,0.485482,167.261185,-8.120354,-2.525089,0.007035,-0.012440,0.936875,0.114352,-0.278443,-0.427745,0.000000,0.000000,0.000000,22.715328,-3.466532,-2.240736,0.000000,0.000000,0.000000,0.000000,-0.000000,0.500411,1.000000,35284.000000,37784.000000,38487.000000,37069.000000,-0.356492,-0.043770,0.003554,0.359187
5.5218,0.001899,0.452075,0.945850,0.014292,0.628693,0.088090,-17.994049,3.574368,0.485482,171.093781,-5.154348,-2.448456,0.005800,-0.011195,0.931980,0.110929,-0.278345,-0.445642,0.000000,0.000000,0.000000,31.373022,19.045233,-2.085496,0.000000,0.000000,0.000000,0.000000,-0.000000,0.500411,1.000000,35434.000000,37707.000000,38331.000000,37032.000000,-0.359864,-0.044202,0.003615,0.362586
5.5237,0.002013,0.458504,0.946678,0.008552,0.657660,0.078362,-16.371555,3.670774,0.494844,173.295639,-1.472226,-1.932042,0.003847,-0.014543,0.937990,0.100785,-0.273582,-0.462966,0.000000,0.000000,0.000000,24.390934,35.373390,4.995048,0.000000,0.000000,0.000000,0.000000,-0.000000,0.500411,1.000000,36128.000000,37619.000000,38656.000000,36945.000000,-0.358971,-0.046088,0.005274,0.361956
5.5257,0.002013,0.458504,0.946678,0.008552,0.657660,0.078362,-16.371555,3.670774,0.494844,175.929993,-0.465765,-1.250979,0.002638,-0.018330,0.945793,0.086447,-0.271722,-0.466141,0.000000,0.000000,0.000000,19.613026,15.354776,4.982100,0.000000,0.000000,0.000000,0.000000,-0.000000,0.500411,1.000000,36278.000000,37389.000000,38762.000000,36746.000000,-0.363988,-0.046986,0.005316,0.367047
5.5280,0.002522,0.458241,0.945809,0.010642,0.656318,0.074382,-16.369040,3.660912,0.467164,178.850540,-0.775392,-0.980602,0.001962,-0.022345,0.946344,0.067362,-0.275599,-0.415977,0.000000,0.000000,0.000000,25.238512,-2.567098,4.772598,0.000000,0.000000,0.000000,0.000000,-0.000000,0.500411,1.000000,36487.000000,37480.000000,38885.000000,36786.000000,-0.367609,-0.045990,0.005162,0.370511
5.5297,0.002522,0.458241,0.945809,0.010642,0.656318,0.074382,-16.369040,3.660912,0.467164,181.972763,0.034780,-1.091326,0.000432,-0.023464,0.941114,0.050801,-0.292374,-0.353665,0.000000,0.000000,0.000000,28.318165,2.320024,-1.617346,0.000000,0.000000,0.000000,0.000000,-0.000000,0.503639,1.000000,36696.000000,37792.000000,38647.000000,36706.000000,-0.360716,-0.046644,0.004751,0.363750
5.5317,0.002522,0.458241,0.945809,0.010642,0.656318,0.074382,-16.369040,3.660912,0.467164,183.908401,1.625129,-1.909566,-0.000313,-0.025921,0.939960,0.039755,-0.324230,-0.348781,0.000000,0.000000,0.000000,18.601892,15.329656,-4.099946,0.000000,0.000000,0.000000,0.000000,-0.000000,0.503639,1.000000,36531.000000,37925.000000,38377.000000,36908.000000,-0.363668,-0.046931,0.004819,0.366715
5.5336,0.002599,0.464934,0.946504,0.004725,0.682878,0.065527,-14.599543,3.676243,0.455979,186.856720,1.079755,-2.588622,-0.000233,-0.027367,0.941345,0.031786,-0.356400,-0.382501,0.000000,0.000000,0.000000,22.367714,0.638304,-9.142466,0.000000,0.000000,0.000000,0.000000,-0.000000,0.503639,1.000000,36898.000000,38341.000000,38490.000000,36990.000000,-0.360338,-0.047316,0.006384,0.363487
5.5356,0.002599,0.464934,0.946504,0.004725,0.682878,0.065527,-14.599543,3.676243,0.455979,190.360687,-0.155487,-2.464470,0.000612,-0.029923,0.939192,0.027042,-0.374994,-0.400448,0.000000,0.000000,0.000000,30.262230,-11.260516,1.175355,0.000000,0.000000,0.000000,0.000000,-0.000000,0.503639,1.000000,36884.000000,38358.000000,38502.000000,36830.000000,-0.364780,-0.048043,0.006429,0.367986
5.5377,0.002599,0.464934,0.946504,0.004725,0.682878,0.065527,-14.599543,3.676243,0.455979,192.780243,-1.134642,-2.207892,0.000817,-0.029880,0.939767,0.026958,-0.387041,-0.390099,0.000000,0.000000,0.000000,25.461195,-10.663191,1.217041,0.000000,0.000000,0.000000,0.000000,-0.000000,0.503639,1.000000,36872.000000,38305.000000,38572.000000,36682.000000,-0.369299,-0.048877,0.006453,0.372575
5.5396,0.002806,0.464449,0.945208,0.005597,0.680521,0.059601,-14.594348,3.671785,0.447827,195.208984,0.748918,-2.306396,-0.000153,-0.028121,0.939234,0.031339,-0.398437,-0.386207,0.000000,0.000000,0.000000,17.947672,9.022902,1.693457,0.000000,0.000000,0.000000,0.000000,-0.000000,0.506856,1.000000,37371.000000,38833.000000,38485.000000,36871.000000,-0.359567,-0.048965,0.005901,0.362934
5.5416,0.002806,0.464449,0.945208,0.005597,0.680521,0.059601,-14.594348,3.671785,0.447827,197.899109,4.885668,-2.391179,-0.001818,-0.028699,0.942757,0.033101,-0.405081,-0.408096,0.000000,0.000000,0.000000,24.838684,33.251884,-3.104895,0.000000,0.000000,0.000000,0.000000,-0.000000,0.506856,1.000000,37494.000000,38753.000000,38286.000000,36950.000000,-0.362182,-0.049442,0.005916,0.365589
5.5436,0.002832,0.471370,0.945759,-0.000346,0.704363,0.051372,-12.687566,3.672075,0.423686,201.072769,8.977888,-2.310102,-0.002311,-0.027905,0.942724,0.026483,-0.399611,-0.421857,0.000000,0.000000,0.000000,25.047062,39.535275,2.329055,0.000000,0.000000,0.000000,0.000000,-0.000000,0.506856,1.000000,38248.000000,38952.000000,38411.000000,37007.000000,-0.356275,-0.049862,0.007269,0.359820
5.5455,0.002832,0.471370,0.945759,-0.000346,0.704363,0.051372,-12.687566,3.672075,0.423686,203.735001,10.428390,-2.225693,-0.003002,-0.025892,0.944652,0.013855,-0.382175,-0.399738,0.000000,0.000000,0.000000,27.105091,17.809881,-1.083266,0.000000,0.000000,0.000000,0.000000,-0.000000,0.506856,1.000000,38294.000000,38899.000000,38351.000000,36970.000000,-0.360021,-0.050707,0.007258,0.363646
5.5478,0.002919,0.471176,0.944849,-0.000002,0.703314,0.047284,-12.687566,3.672075,0.423686,204.921844,11.739773,-1.826581,-0.001527,-0.026785,0.945719,0.003619,-0.361470,-0.375185,0.000000,0.000000,0.000000,12.773990,9.491637,4.432302,0.000000,0.000000,0.000000,0.000000,-0.000000,0.506856,1.000000,38547.000000,38910.000000,38546.000000,37043.000000,-0.362331,-0.051389,0.007219,0.366028
5.5495,0.002919,0.471176,0.944849,-0.000002,0.703314,0.047284,-12.687566,3.672075,0.423686,204.651062,12.585304,-1.555961,-0.001565,-0.028490,0.949960,0.002158,-0.352144,-0.375543,0.000000,0.000000,0.000000,0.142813,9.045422,1.601565,0.000000,0.000000,0.000000,0.000000,-0.000000,0.510054,1.000000,38735.000000,39025.000000,38488.000000,36966.000000,-0.354956,-0.052181,0.006791,0.358835
5.5515,0.002919,0.471176,0.944849,-0.000002,0.703314,0.047284,-12.687566,3.672075,0.423686,205.776825,12.212934,-1.934486,0.001416,-0.029975,0.949435,0.008280,-0.358230,-0.385918,0.000000,0.000000,0.000000,3.597736,0.004560,-0.052335,0.000000,0.000000,0.000000,0.000000,-0.000000,0.510054,1.000000,38607.000000,39118.000000,38403.000000,37026.000000,-0.357224,-0.052702,0.006781,0.361154
5.5535,0.002889,0.478311,0.945283,-0.006019,0.724337,0.040264,-10.656498,3.576620,0.383318,207.753098,13.106602,-2.510319,0.004409,-0.034007,0.948980,0.020810,-0.370503,-0.392648,0.000000,0.000000,0.000000,18.189667,0.673950,-7.258028,0.000000,0.000000,0.000000,0.000000,-0.000000,0.510054,1.000000,39110.000000,39586.000000,38452.000000,37221.000000,-0.349326,-0.051693,0.007891,0.353218
5.5554,0.002889,0.478311,0.945283,-0.006019,0.724337,0.040264,-10.656498,3.576620,0.383318,210.085251,14.700566,-2.679981,0.007728,-0.038234,0.944850,0.044037,-0.388759,-0.400239,0.000000,0.000000,0.000000,19.029615,17.375380,-0.849143,0.000000,0.000000,0.000000,0.000000,-0.000000,0.510054,1.000000,39096.000000,39594.000000,38337.000000,37264.000000,-0.352759,-0.052617,0.007846,0.356748
