scenario,date,stamp,merge_path,vehicle_prefix,vehicle_role,motor,n_samples,n_valid,valid_pct,deck_zero_pct,dshot_zero_pct,bias_rpm,bias_pct,rmse_rpm,max_abs_err_rpm,lag_ms
C5,2026-09-23,18-16-49,experiments/logs/c1_2026-09-23_merged/C5_2026-09-23_18-16-49/C5_2026-09-23_18-16-49_merged_usd.csv,cf5,bottom,3,10979,10979,100.0,0.0,0.0,-35.90513683122324,-0.2321131151046509,775.0751175742397,42876.25941,0.0
C5,2026-09-23,18-16-49,experiments/logs/c1_2026-09-23_merged/C5_2026-09-23_18-16-49/C5_2026-09-23_18-16-49_merged_usd.csv,cf5,bottom,4,10979,10978,99.99089170234083,0.0,0.0,-1.6236964425214093,-0.009964994032806658,735.5258988055449,41620.18304,24.0
C5,2026-09-23,18-17-45,experiments/logs/c1_2026-09-23_merged/C5_2026-09-23_18-17-45/C5_2026-09-23_18-17-45_merged_usd.csv,cf5,bottom,1,10988,10985,99.9726974881689,0.0,0.0,-51.21261126663632,-0.34193184352182077,562.4565021295116,38943.374562,-4.0
C5,2026-09-23,18-17-45,experiments/logs/c1_2026-09-23_merged/C5_2026-09-23_18-17-45/C5_2026-09-23_18-17-45_merged_usd.csv,cf5,bottom,2,10988,10986,99.98179832544594,0.0,0.0,12.048417362552334,0.07380745172752462,771.7013595391121,42564.596676,4.0
C5,2026-09-23,18-17-45,experiments/logs/c1_2026-09-23_merged/C5_2026-09-23_18-17-45/C5_2026-09-23_18-17-45_merged_usd.csv,cf5,bottom,3,10988,10988,100.0,0.0,0.0,-40.6584700121041,-0.2646397389331255,742.8873520266011,41008.116751,0.0
C5,2026-09-23,18-17-45,experiments/logs/c1_2026-09-23_merged/C5_2026-09-23_18-17-45/C5_2026-09-23_18-17-45_merged_usd.csv,cf5,bottom,4,10988,10985,99.9726974881689,0.0,0.0,26.440018984342306,0.16124434420309264,911.0462645693141,39981.944244,0.0
C5,2026-09-23,18-18-41,experiments/logs/c1_2026-09-23_merged/C5_2026-09-23_18-18-41/C5_2026-09-23_18-18-41_merged_usd.csv,cf5,bottom,1,10979,10977,99.98178340468166,0.0,0.0,-34.0210712328505,-0.22809247413834707,936.8925213812657,43971.13959399999,4.0
C5,2026-09-23,18-18-41,experiments/logs/c1_2026-09-23_merged/C5_2026-09-23_18-18-41/C5_2026-09-23_18-18-41_merged_usd.csv,cf5,bottom,2,10979,10972,99.93624191638582,0.0,0.0,15.593909325555975,0.09567053652508817,775.0509788764326,37582.757874,4.0
C5,2026-09-23,18-18-41,experiments/logs/c1_2026-09-23_merged/C5_2026-09-23_18-18-41/C5_2026-09-23_18-18-41_merged_usd.csv,cf5,bottom,3,10979,10979,100.0,0.0,0.0,-47.02988640249567,-0.3065063129230656,660.4027591370013,40706.319214,-4.0
C5,2026-09-23,18-18-41,experiments/logs/c1_2026-09-23_merged/C5_2026-09-23_18-18-41/C5_2026-09-23_18-18-41_merged_usd.csv,cf5,bottom,4,10979,10979,100.0,0.0,0.0,24.161738675926756,0.14715544785791168,1023.9892676193764,42492.94,-2.0
C5,2026-09-23,18-21-19,experiments/logs/c1_2026-09-23_merged/C5_2026-09-23_18-21-19/C5_2026-09-23_18-21-19_merged_usd.csv,cf5,bottom,1,10983,10983,100.0,0.0,0.0,-41.95564632923609,-0.2805408444173641,650.6653693597389,40193.403483,4.0
C5,2026-09-23,18-21-19,experiments/logs/c1_2026-09-23_merged/C5_2026-09-23_18-21-19/C5_2026-09-23_18-21-19_merged_usd.csv,cf5,bottom,2,10983,10977,99.94537011745425,0.0,0.0,19.452880245240042,0.11956275553722329,811.4290827362087,38966.052316999994,-2.0
C5,2026-09-23,18-21-19,experiments/logs/c1_2026-09-23_merged/C5_2026-09-23_18-21-19/C5_2026-09-23_18-21-19_merged_usd.csv,cf5,bottom,3,10983,10982,99.9908950195757,0.0,0.0,-17.980010830996168,-0.11644445595664739,571.3039650761859,42834.594196,2.0
C5,2026-09-23,18-21-19,experiments/logs/c1_2026-09-23_merged/C5_2026-09-23_18-21-19/C5_2026-09-23_18-21-19_merged_usd.csv,cf5,bottom,4,10983,10981,99.98179003915142,0.0,0.0,9.399352662690095,0.057541633962269974,862.4793651254904,38311.246779,4.0
