# meta:t_zero=scenario_start
t,cf5.a_res_x,cf5.a_res_y,cf5.a_res_z,cf5.acc_x,cf5.acc_y,cf5.acc_z,cf5.alp_x,cf5.alp_y,cf5.alp_z,cf5.ctrltarget_x,cf5.ctrltarget_y,cf5.ctrltarget_z,cf5.e_r_norm,cf5.e_r_x,cf5.e_r_y,cf5.e_r_z,cf5.f_res_x,cf5.f_res_y,cf5.f_res_z,cf5.gyro_x,cf5.gyro_y,cf5.gyro_z,cf5.motor_m1,cf5.motor_m1_rpm,cf5.motor_m2,cf5.motor_m2_rpm,cf5.motor_m3,cf5.motor_m3_rpm,cf5.motor_m4,cf5.motor_m4_rpm,cf5.pitch_deg,cf5.rnn_clamped,cf5.rnn_pred_x,cf5.rnn_pred_y,cf5.rnn_pred_z,cf5.roll_deg,cf5.rpm_m1,cf5.rpm_m2,cf5.rpm_m3,cf5.rpm_m4,cf5.tau_x,cf5.tau_y,cf5.tau_z,cf5.vx,cf5.vy,cf5.vz,cf5.x,cf5.y,cf5.yaw_deg,cf5.z,cf_second.a_res_x,cf_second.a_res_y,cf_second.a_res_z,cf_second.acc_x,cf_second.acc_y,cf_second.acc_z,cf_second.alp_x,cf_second.alp_y,cf_second.alp_z,cf_second.ctrltarget_x,cf_second.ctrltarget_y,cf_second.ctrltarget_z,cf_second.e_r_norm,cf_second.e_r_x,cf_second.e_r_y,cf_second.e_r_z,cf_second.f_res_x,cf_second.f_res_y,cf_second.f_res_z,cf_second.gyro_x,cf_second.gyro_y,cf_second.gyro_z,cf_second.motor_m1,cf_second.motor_m1_rpm,cf_second.motor_m2,cf_second.motor_m2_rpm,cf_second.motor_m3,cf_second.motor_m3_rpm,cf_second.motor_m4,cf_second.motor_m4_rpm,cf_second.pitch_deg,cf_second.rnn_clamped,cf_second.rnn_pred_x,cf_second.rnn_pred_y,cf_second.rnn_pred_z,cf_second.roll_deg,cf_second.rpm_m1,cf_second.rpm_m2,cf_second.rpm_m3,cf_second.rpm_m4,cf_second.tau_x,cf_second.tau_y,cf_second.tau_z,cf_second.vx,cf_second.vy,cf_second.vz,cf_second.x,cf_second.y,cf_second.yaw_deg,cf_second.z,rel.cf5_cf_second.vx,rel.cf5_cf_second.vy,rel.cf5_cf_second.vz,rel.cf5_cf_second.x,rel.cf5_cf_second.y,rel.cf5_cf_second.z,rel.cf_second_cf5.vx,rel.cf_second_cf5.vy,rel.cf_second_cf5.vz,rel.cf_second_cf5.x,rel.cf_second_cf5.y,rel.cf_second_cf5.z
6.338000,1.086506,0.350427,-3.379951,-0.059729,0.018049,1.008048,-35.571312,17.857738,-6.355309,0.000000,-0.000002,1.000000,0.647370,0.385294,-0.499700,-0.144691,0.044547,0.014368,-0.138578,-269.674886,140.556847,70.508142,42886.067462,17023.216399,44925.043591,19296.787753,51756.997405,19822.117281,42323.085625,16441.384017,27.085453,0.000000,0.000000,0.000000,0.000000,7.708666,16981.907628,19261.763882,19730.002595,16558.163467,0.000000,0.000000,0.000000,-0.468417,-0.807422,-0.303019,0.050737,-0.029272,-7.617570,0.820694,0.000000,0.000000,0.000000,0.036545,-0.039054,1.002507,-0.567178,0.426564,0.537345,0.000000,0.000002,1.300000,0.042918,-0.021044,-0.034654,0.014078,0.000000,0.000000,0.000000,0.686627,0.530339,0.285159,36128.282051,15824.598291,36428.282051,15922.145299,37245.470085,16339.000000,36406.982906,15384.820513,-0.041115,0.000000,0.000000,0.000000,0.000000,-0.189448,15897.846154,15873.000000,16371.000000,15617.059829,0.001229,0.001979,-0.001139,-0.013335,0.018620,-0.009169,0.023722,-0.021886,0.030745,1.231838,-0.455082,-0.826042,-0.293851,0.027015,-0.007386,-0.411144,0.455082,0.826042,0.293851,-0.027015,0.007386,0.411144
6.340000,1.069417,0.415069,-3.296229,-0.057932,0.027522,1.020491,-39.685069,29.644995,-7.714152,0.000000,-0.000002,1.000000,0.649206,0.385348,-0.502226,-0.144026,0.043846,0.017018,-0.135145,-274.225862,144.343480,69.638326,42665.849419,17090.424457,44820.905003,19230.000000,51665.120768,19655.589692,42572.104093,16510.616978,27.085453,0.000000,0.000000,0.000000,0.000000,7.708666,17061.992926,19222.301668,19843.526529,16587.909550,0.000000,0.000000,0.000000,-0.468417,-0.807422,-0.303019,0.050737,-0.029272,-7.617570,0.820694,0.000000,0.000000,0.000000,0.035955,-0.038954,1.005461,-0.567178,0.426564,0.537345,0.000000,0.000002,1.300000,0.042918,-0.021044,-0.034654,0.014078,0.000000,0.000000,0.000000,0.498905,1.360376,0.016393,36060.392392,15871.876877,36484.572573,16023.876877,37135.762763,16444.621622,36527.875876,15674.101101,-0.041397,0.000000,0.000000,0.000000,0.000000,-0.189503,15916.687688,15877.000000,16392.207207,15553.607608,0.001229,0.001979,-0.001139,-0.013285,0.018619,-0.009160,0.023736,-0.021887,0.030740,1.231840,-0.455132,-0.826041,-0.293859,0.027001,-0.007385,-0.411146,0.455132,0.826041,0.293859,-0.027001,0.007385,0.411146
6.342000,1.029454,0.475444,-3.185321,-0.056483,0.034240,1.034198,-39.093283,44.374163,-7.786070,0.000000,-0.000002,1.000000,0.631664,0.365317,-0.495444,-0.141511,0.042208,0.019493,-0.130598,-278.428477,149.421251,68.774295,43417.042331,17080.424801,45056.275398,19284.121016,52532.522410,19624.564243,43984.149900,16757.330179,26.152311,0.000000,0.000000,0.000000,0.000000,5.498529,17113.534861,19158.600598,19927.626494,16552.300299,0.000000,0.000000,0.000000,-0.501773,-0.813529,-0.311083,0.047194,-0.035124,-6.927239,0.818463,0.000000,0.000000,0.000000,0.035971,-0.036549,1.004836,-0.567178,0.426564,0.537345,0.000000,0.000002,1.300000,0.042918,-0.021044,-0.034654,0.014078,0.000000,0.000000,0.000000,-0.086250,2.615782,-0.288691,35991.361973,15826.747331,36507.240468,15968.130147,36993.613625,16339.000000,36698.783935,15719.562278,-0.053905,0.000000,0.000000,0.000000,0.000000,-0.191953,15815.870869,15877.093543,16357.327402,15625.187087,0.001229,0.001979,-0.001139,-0.011073,0.018583,-0.008798,0.024377,-0.021943,0.030512,1.231922,-0.490700,-0.832112,-0.302285,0.022817,-0.013181,-0.413459,0.490700,0.832112,0.302285,-0.022817,0.013181,0.413459
6.344000,0.976210,0.498920,-3.101631,-0.054812,0.037966,1.045167,-32.648972,42.540266,-6.863215,0.000000,-0.000002,1.000000,0.626672,0.357648,-0.495188,-0.139977,0.040025,0.020456,-0.127167,-282.052943,154.018176,68.033922,43616.988569,17148.511928,45057.299205,19251.284791,52819.271372,19813.591451,44603.133201,16713.961730,25.792320,0.000000,0.000000,0.000000,0.000000,4.645895,17154.512922,19103.622266,19988.972167,16670.916501,0.000000,0.000000,0.000000,-0.514641,-0.815885,-0.314194,0.045827,-0.037382,-6.660921,0.817602,0.000000,0.000000,0.000000,0.037140,-0.035343,1.002086,-0.567178,0.426564,0.537345,0.000000,0.000002,1.300000,0.042918,-0.021044,-0.034654,0.014078,0.000000,0.000000,0.000000,-0.416335,3.377627,-0.044270,36088.708127,16019.049554,36391.491080,15730.829534,37059.394945,16345.341923,36651.405847,15574.081764,-0.054587,0.000000,0.000000,0.000000,0.000000,-0.191678,15896.113974,15880.843409,16370.804262,15633.782953,0.001229,0.001979,-0.001139,-0.011070,0.018596,-0.008793,0.024373,-0.021935,0.030496,1.231918,-0.503572,-0.834481,-0.305401,0.021454,-0.015446,-0.414317,0.503572,0.834481,0.305401,-0.021454,0.015446,0.414317
6.346000,0.941438,0.510575,-3.053047,-0.053928,0.038704,1.053404,-28.458553,36.761622,-5.070357,0.000000,-0.000002,1.000000,0.628754,0.356482,-0.498944,-0.138939,0.038599,0.020934,-0.125175,-285.446709,158.528265,67.451640,43519.376268,17139.245943,44896.708925,19230.000000,52803.246450,20053.914807,44763.566430,16747.160243,25.792381,0.000000,0.000000,0.000000,0.000000,4.638619,17191.637931,19058.840264,20083.537018,16786.493408,0.000000,0.000000,0.000000,-0.514097,-0.813883,-0.315380,0.045894,-0.036866,-6.659530,0.817374,0.000000,0.000000,0.000000,0.038341,-0.031564,0.996290,-0.567178,0.426564,0.537345,0.000000,0.000002,1.300000,0.042918,-0.021044,-0.034654,0.014078,0.000000,0.000000,0.000000,-1.110873,4.099291,-0.164928,36052.612173,15873.000000,36382.590040,15918.366700,37015.857646,16496.029175,36739.940141,15531.479879,-0.071327,0.000000,0.000000,0.000000,0.000000,-0.184922,15946.465795,15877.122736,16366.000000,15652.509054,0.001229,0.001979,-0.001139,-0.010981,0.018912,-0.008669,0.024267,-0.021755,0.030098,1.231834,-0.503116,-0.832795,-0.306710,0.021627,-0.015111,-0.414460,0.503116,0.832795,0.306710,-0.021627,0.015111,0.414460
6.348000,0.935901,0.521270,-3.034833,-0.053274,0.036521,1.063605,-30.434627,44.863975,-5.539150,0.000000,-0.000002,1.000000,0.631012,0.356083,-0.502311,-0.138076,0.038372,0.021372,-0.124428,-289.075175,164.048782,66.737668,43400.360724,17078.574677,44732.783463,19230.000000,52713.384496,20242.734367,44972.394832,16949.677519,25.792404,0.000000,0.000000,0.000000,0.000000,4.635854,17238.648579,19028.928682,20154.413437,16893.073902,0.000000,0.000000,0.000000,-0.513891,-0.813122,-0.315830,0.045920,-0.036670,-6.659002,0.817288,0.000000,0.000000,0.000000,0.039022,-0.032062,0.993369,-0.567178,0.426564,0.537345,0.000000,0.000002,1.300000,0.042918,-0.021044,-0.034654,0.014078,0.000000,0.000000,0.000000,-1.499297,4.362758,-0.554264,35920.553236,15876.848121,36491.427975,15775.848121,36889.343424,16345.172234,36889.027662,15669.304280,-0.071542,0.000000,0.000000,0.000000,0.000000,-0.184442,15898.304802,15881.800104,16365.847599,15636.542797,0.001229,0.001979,-0.001139,-0.010935,0.018828,-0.008655,0.024281,-0.021780,0.030128,1.231838,-0.502956,-0.831950,-0.307175,0.021639,-0.014891,-0.414550,0.502956,0.831950,0.307175,-0.021639,0.014891,0.414550
6.350000,0.946801,0.520220,-3.040300,-0.054311,0.034093,1.073012,-31.548639,59.432359,-9.039997,0.000000,-0.000002,1.000000,0.632879,0.356138,-0.504778,-0.137479,0.038819,0.021329,-0.124652,-292.564482,171.227387,65.581908,43238.874498,17336.768072,44633.639558,19007.659639,52485.109438,20346.416667,45330.094378,17095.394578,25.792404,0.000000,0.000000,0.000000,0.000000,4.635854,17293.023092,18981.740964,20214.607430,17045.305221,0.000000,0.000000,0.000000,-0.513891,-0.813122,-0.315830,0.045920,-0.036670,-6.659002,0.817288,0.000000,0.000000,0.000000,0.040474,-0.033456,0.991115,-0.567178,0.426564,0.537345,0.000000,0.000002,1.300000,0.042918,-0.021044,-0.034654,0.014078,0.000000,0.000000,0.000000,-1.074308,3.880025,-0.056321,36108.734107,15965.999495,36354.770938,15861.118063,37025.061049,16488.167508,36685.117053,15576.000000,-0.076971,0.000000,0.000000,0.000000,0.000000,-0.172327,15906.316852,15901.366297,16361.287084,15626.584258,0.001229,0.001979,-0.001139,-0.009759,0.016702,-0.008294,0.024642,-0.022394,0.030891,1.231920,-0.504132,-0.829824,-0.307536,0.021278,-0.014277,-0.414632,0.504132,0.829824,0.307536,-0.021278,0.014277,0.414632
6.352000,0.941958,0.505238,-3.028724,-0.056583,0.032254,1.078308,-21.946111,61.248989,-11.077757,0.000000,-0.000002,1.000000,0.634017,0.356171,-0.506279,-0.137115,0.038620,0.020715,-0.124178,-294.740665,178.666451,64.200353,43085.307204,17379.405075,44628.171726,18988.913910,52175.816946,20308.460353,45751.213412,17041.889896,25.792404,0.000000,0.000000,0.000000,0.000000,4.635854,17312.932488,18952.362030,20304.564114,17155.404622,0.000000,0.000000,0.000000,-0.513891,-0.813122,-0.315830,0.045920,-0.036670,-6.659002,0.817288,0.000000,0.000000,0.000000,0.042977,-0.035730,0.993834,-0.567178,0.426564,0.537345,0.000000,0.000002,1.300000,0.042918,-0.021044,-0.034654,0.014078,0.000000,0.000000,0.000000,-0.794558,2.722170,0.888226,36399.670886,15864.050633,36082.215190,15731.772152,37359.632911,16343.784810,36327.063291,15580.341772,-0.076971,0.000000,0.000000,0.000000,0.000000,-0.172327,15909.291139,15892.848101,16352.556962,15645.354430,0.001229,0.001979,-0.001139,-0.009759,0.016702,-0.008294,0.024642,-0.022394,0.030891,1.231920,-0.504132,-0.829824,-0.307536,0.021278,-0.014277,-0.414632,0.504132,0.829824,0.307536,-0.021278,0.014277,0.414632
6.354000,0.891645,0.455772,-2.993925,-0.059334,0.031169,1.084697,-8.504267,69.094806,-11.323170,0.000000,-0.000002,1.000000,0.610165,0.330072,-0.494938,-0.135298,0.036557,0.018687,-0.122751,-295.473729,187.307094,62.888731,44028.356187,17361.000000,45046.976589,18904.806020,52942.837793,20252.764214,47504.396321,17223.550167,24.545648,0.000000,0.000000,0.000000,0.000000,2.040366,17378.683946,18918.451505,20368.973244,17263.695652,0.000000,0.000000,0.000000,-0.549607,-0.814142,-0.321279,0.041937,-0.042657,-5.980929,0.814398,0.000000,0.000000,0.000000,0.045789,-0.034540,0.990817,-0.567178,0.426564,0.537345,0.000000,0.000002,1.300000,0.042918,-0.021044,-0.034654,0.014078,0.000000,0.000000,0.000000,-0.697538,1.439874,1.859696,36688.808207,15758.886708,35795.947368,15822.000000,37709.353256,16393.000000,35960.515611,15620.628903,-0.080236,0.000000,0.000000,0.000000,0.000000,-0.173226,15902.000000,15881.713649,16347.643176,15649.000000,0.001229,0.001979,-0.001139,-0.009747,0.016729,-0.008339,0.024634,-0.022379,0.030935,1.231912,-0.539860,-0.830871,-0.312940,0.017303,-0.020279,-0.417515,0.539860,0.830871,0.312940,-0.017303,0.020279,0.417515
6.356000,0.813049,0.369967,-2.991530,-0.060748,0.028593,1.094790,5.356107,59.808395,-6.917230,0.000000,-0.000002,1.000000,0.603548,0.320848,-0.493287,-0.134142,0.033335,0.015169,-0.122653,-294.609089,194.132487,62.105230,44395.068376,17500.908497,45143.263952,18867.000000,53093.567119,20369.608849,48140.804424,17487.032177,24.101791,0.000000,0.000000,0.000000,0.000000,1.116349,17487.097536,18881.325792,20406.905480,17379.403720,0.000000,0.000000,0.000000,-0.562323,-0.814506,-0.323218,0.040519,-0.044789,-5.739529,0.813369,0.000000,0.000000,0.000000,0.045179,-0.035028,0.991389,-0.567178,0.426564,0.537345,0.000000,0.000002,1.300000,0.042918,-0.021044,-0.034654,0.014078,0.000000,0.000000,0.000000,-1.685379,0.663367,2.439960,36836.890277,15627.753791,35585.421053,15822.000000,37952.885816,16393.000000,35785.671722,15576.917930,-0.112884,0.000000,0.000000,0.000000,0.000000,-0.182209,15902.000000,15888.850134,16344.074933,15649.000000,0.001229,0.001979,-0.001139,-0.009630,0.016990,-0.008787,0.024547,-0.022228,0.031378,1.231836,-0.552693,-0.831496,-0.314431,0.015971,-0.022560,-0.418467,0.552693,0.831496,0.314431,-0.015971,0.022560,0.418467
6.358000,0.758569,0.298232,-3.023049,-0.061859,0.023251,1.103292,15.214819,47.766583,-7.009864,0.000000,-0.000002,1.000000,0.606423,0.320948,-0.496948,-0.133353,0.031101,0.012228,-0.123945,-292.578431,199.830568,61.171722,44363.037364,17543.000000,45154.372600,18924.540218,52828.425013,20474.331085,48233.523612,17642.097042,24.101791,0.000000,0.000000,0.000000,0.000000,1.116349,17516.995848,18825.848988,20470.142709,17499.502854,0.000000,0.000000,0.000000,-0.562323,-0.814506,-0.323218,0.040519,-0.044789,-5.739529,0.813369,0.000000,0.000000,0.000000,0.044350,-0.034233,0.994136,-0.567178,0.426564,0.537345,0.000000,0.000002,1.300000,0.042918,-0.021044,-0.034654,0.014078,0.000000,0.000000,0.000000,-2.323921,1.126751,2.091745,36718.421875,15984.621875,35667.546875,15822.000000,37843.959375,16344.568750,35938.825000,15796.631250,-0.113570,0.000000,0.000000,0.000000,0.000000,-0.182398,15912.681250,15884.587500,16348.515625,15648.175000,0.001229,0.001979,-0.001139,-0.009628,0.016996,-0.008796,0.024545,-0.022225,0.031387,1.231835,-0.552695,-0.831501,-0.314422,0.015973,-0.022564,-0.418466,0.552695,0.831501,0.314422,-0.015973,0.022564,0.418466
6.360000,0.738305,0.247019,-3.061153,-0.063232,0.014838,1.108204,24.612246,56.270335,-9.756385,0.000000,-0.000002,1.000000,0.609007,0.321035,-0.500232,-0.132643,0.030271,0.010128,-0.125507,-289.648478,207.023154,60.018526,44353.184530,17543.000000,45200.958038,18939.000000,52472.276036,20525.249747,48394.707280,17718.374621,24.101791,0.000000,0.000000,0.000000,0.000000,1.116349,17530.232053,18790.351365,20523.958038,17632.273003,0.000000,0.000000,0.000000,-0.562323,-0.814506,-0.323218,0.040519,-0.044789,-5.739529,0.813369,0.000000,0.000000,0.000000,0.042705,-0.034547,0.999593,-0.567178,0.426564,0.537345,0.000000,0.000002,1.300000,0.042918,-0.021044,-0.034654,0.014078,0.000000,0.000000,0.000000,-2.476416,0.610758,1.107091,36374.979021,16069.779221,36009.658342,15829.081918,37540.812188,16385.501499,36256.884116,15576.000000,-0.113834,0.000000,0.000000,0.000000,0.000000,-0.181572,15936.000000,15879.194805,16354.805195,15651.831169,0.001229,0.001979,-0.001139,-0.009532,0.016817,-0.008744,0.024577,-0.022280,0.031504,1.231846,-0.552791,-0.831322,-0.314475,0.015941,-0.022508,-0.418478,0.552791,0.831322,0.314475,-0.015941,0.022508,0.418478
6.362000,0.732696,0.189780,-3.093998,-0.063029,0.005593,1.116678,24.540874,94.117530,-12.107935,0.000000,-0.000002,1.000000,0.610980,0.321099,-0.502734,-0.132101,0.030041,0.007781,-0.126854,-287.252726,218.190587,58.664305,44399.949622,17645.136020,45191.055416,18939.000000,52001.221662,20533.000000,48726.818640,17781.891688,24.101791,0.000000,0.000000,0.000000,0.000000,1.116349,17545.355164,18770.173804,20568.418136,17865.390428,0.000000,0.000000,0.000000,-0.562323,-0.814506,-0.323218,0.040519,-0.044789,-5.739529,0.813369,0.000000,0.000000,0.000000,0.042461,-0.030020,0.998551,-0.567178,0.426564,0.537345,0.000000,0.000002,1.300000,0.042918,-0.021044,-0.034654,0.014078,0.000000,0.000000,0.000000,-1.843236,-0.530604,0.325892,36108.236735,16017.818367,36325.030612,15873.000000,37284.165306,16339.000000,36454.708163,15596.700000,-0.115475,0.000000,0.000000,0.000000,0.000000,-0.176452,15935.436735,15866.873469,16366.000000,15708.016327,0.001229,0.001979,-0.001139,-0.008940,0.015704,-0.008417,0.024777,-0.022622,0.032226,1.231920,-0.553383,-0.830209,-0.314801,0.015741,-0.022167,-0.418551,0.553383,0.830209,0.314801,-0.015741,0.022167,0.418551
6.364000,0.724473,0.110457,-3.117024,-0.063629,-0.001721,1.130791,15.782855,109.332472,-10.587318,0.000000,-0.000002,1.000000,0.584265,0.293824,-0.487776,-0.130570,0.029703,0.004529,-0.127798,-285.516042,230.662706,57.577812,45551.000490,17667.000000,45523.635606,18939.000000,52662.719470,20601.783718,50470.941148,17793.000000,22.551339,0.000000,0.000000,0.000000,0.000000,-1.479670,17619.211378,18753.243256,20609.987249,18001.441883,0.000000,0.000000,0.000000,-0.597621,-0.810307,-0.325192,0.035930,-0.050569,-5.206232,0.810273,0.000000,0.000000,0.000000,0.039377,-0.026673,0.997972,-0.567178,0.426564,0.537345,0.000000,0.000002,1.300000,0.042918,-0.021044,-0.034654,0.014078,0.000000,0.000000,0.000000,-1.745541,-0.957809,-0.781618,35731.339613,15942.353000,36705.273674,15873.000000,36933.892910,16339.000000,36805.000496,15723.000000,-0.116383,0.000000,0.000000,0.000000,0.000000,-0.179375,15933.253347,15858.746653,16366.000000,15628.309866,0.001229,0.001979,-0.001139,-0.008909,0.015751,-0.008491,0.024763,-0.022597,0.034625,1.231906,-0.588712,-0.826058,-0.316701,0.011167,-0.027972,-0.421633,0.588712,0.826058,0.316701,-0.011167,0.027972,0.421633
6.366000,0.669313,-0.020976,-3.111652,-0.065873,-0.003452,1.146120,12.453293,101.769970,-6.102358,0.000000,-0.000002,1.000000,0.579548,0.287455,-0.486196,-0.129840,0.027442,-0.000860,-0.127578,-284.171986,242.532239,56.939611,45967.715805,17667.000000,45451.203647,18765.168693,52581.925532,20548.630699,51049.808511,18109.650456,22.185808,0.000000,0.000000,0.000000,0.000000,-2.091701,17644.977204,18692.056231,20612.287234,18120.933131,0.000000,0.000000,0.000000,-0.605943,-0.809318,-0.325658,0.034848,-0.051931,-5.080503,0.809543,0.000000,0.000000,0.000000,0.040261,-0.025507,0.997658,-0.567178,0.426564,0.537345,0.000000,0.000002,1.300000,0.042918,-0.021044,-0.034654,0.014078,0.000000,0.000000,0.000000,-2.157803,-0.093622,-1.545440,35506.627814,15809.842421,36898.743872,15873.000000,36692.422711,16347.077039,37089.859430,15715.521261,-0.121272,0.000000,0.000000,0.000000,0.000000,-0.195110,15938.803402,15852.000000,16366.000000,15573.312156,0.001229,0.001979,-0.001139,-0.008744,0.016005,-0.008890,0.024689,-0.022463,0.047539,1.231833,-0.597200,-0.825322,-0.316768,0.010159,-0.029468,-0.422290,0.597200,0.825322,0.316768,-0.010159,0.029468,0.422290
6.368000,0.578602,-0.139499,-3.053185,-0.065827,0.000739,1.159355,5.677314,102.517389,-3.277772,0.000000,-0.000002,1.000000,0.582029,0.287550,-0.489250,-0.129255,0.023723,-0.005719,-0.125181,-283.671475,254.792235,56.596518,46174.698240,17614.466874,45181.448240,18608.224120,52302.005176,20533.000000,51250.293996,18237.769669,22.185808,0.000000,0.000000,0.000000,0.000000,-2.091701,17703.769669,18664.595756,20665.227743,18254.844720,0.000000,0.000000,0.000000,-0.605943,-0.809318,-0.325658,0.034848,-0.051931,-5.080503,0.809543,0.000000,0.000000,0.000000,0.041291,-0.023813,0.997088,-0.567178,0.426564,0.537345,0.000000,0.000002,1.300000,0.042918,-0.021044,-0.034654,0.014078,0.000000,0.000000,0.000000,-2.823999,0.157245,-1.955259,35356.820661,15993.065024,37003.920818,15873.000000,36567.450970,16409.990037,37252.279497,15673.000000,-0.121272,0.000000,0.000000,0.000000,0.000000,-0.195110,15933.887782,15849.325642,16362.539067,15650.887782,0.001229,0.001979,-0.001139,-0.008744,0.016005,-0.008890,0.024689,-0.022463,0.047539,1.231833,-0.597200,-0.825322,-0.316768,0.010159,-0.029468,-0.422290,0.597200,0.825322,0.316768,-0.010159,0.029468,0.422290
6.370000,0.491585,-0.173148,-2.935108,-0.064849,0.009226,1.177331,0.964669,107.167093,-1.834062,0.000000,-0.000002,1.000000,0.584353,0.287637,-0.492105,-0.128706,0.020155,-0.007099,-0.120339,-283.521876,267.156892,56.369475,46398.776382,17712.097990,44880.251256,18766.067839,52042.663317,20642.668342,51447.786432,18248.000000,22.185808,0.000000,0.000000,0.000000,0.000000,-2.091701,17749.984925,18647.434673,20698.989950,18497.763819,0.000000,0.000000,0.000000,-0.605943,-0.809318,-0.325658,0.034848,-0.051931,-5.080503,0.809543,0.000000,0.000000,0.000000,0.044245,-0.021446,0.993635,-0.567178,0.426564,0.537345,0.000000,0.000002,1.300000,0.042918,-0.021044,-0.034654,0.014078,0.000000,0.000000,0.000000,-3.089851,-1.071830,-1.591515,35433.656485,15822.000000,36908.929394,15873.000000,36733.086630,16490.373060,37105.162744,15702.322484,-0.121164,0.000000,0.000000,0.000000,0.000000,-0.197165,15931.601903,15832.441662,16348.329494,15667.494241,0.001229,0.001979,-0.001139,-0.008667,0.016218,-0.008813,0.024720,-0.022416,0.047711,1.231850,-0.597276,-0.825536,-0.316844,0.010128,-0.029515,-0.422307,0.597276,0.825536,0.316844,-0.010128,0.029515,0.422307
6.372000,0.428723,-0.156296,-2.844759,-0.063760,0.017761,1.196842,4.042963,97.406621,-2.506600,0.000000,-0.000002,1.000000,0.556855,0.265403,-0.472862,-0.126561,0.017578,-0.006408,-0.116635,-282.771918,278.772235,55.998053,47634.278578,17778.625113,44921.129163,18796.000000,52699.872637,20562.206121,52838.274977,18509.649415,20.320012,0.000000,0.000000,0.000000,0.000000,-4.417072,17800.765977,18595.603060,20703.000000,18633.022052,0.000000,0.000000,0.000000,-0.638983,-0.803963,-0.320749,0.030011,-0.058148,-4.731060,0.807051,0.000000,0.000000,0.000000,0.045022,-0.019318,0.991392,-0.567178,0.426564,0.537345,0.000000,0.000002,1.300000,0.042918,-0.021044,-0.034654,0.014078,0.000000,0.000000,0.000000,-3.876968,-1.236570,-0.860014,35647.881633,15863.014286,36632.763265,15842.693878,37003.418367,16425.179592,36888.138776,15801.997959,-0.120723,0.000000,0.000000,0.000000,0.000000,-0.205556,15885.242857,15824.626531,16363.373469,15697.232653,0.001229,0.001979,-0.001139,-0.008355,0.017089,-0.008500,0.024847,-0.022223,0.048411,1.231920,-0.630628,-0.821052,-0.312249,0.005164,-0.035924,-0.424869,0.630628,0.821052,0.312249,-0.005164,0.035924,0.424869
6.374000,0.351856,-0.119765,-2.752379,-0.060143,0.027277,1.215133,10.212739,102.708289,-5.356920,0.000000,-0.000002,1.000000,0.549661,0.258870,-0.468298,-0.125739,0.014426,-0.004910,-0.112848,-281.554614,290.967384,55.306645,48114.695628,17687.552691,44845.573991,18796.000000,52622.133408,20640.121076,53474.490471,18703.326794,19.768433,0.000000,0.000000,0.000000,0.000000,-5.104514,17885.135090,18556.730381,20709.695067,18769.957960,0.000000,0.000000,0.000000,-0.648751,-0.802380,-0.319298,0.028580,-0.059985,-4.627756,0.806314,0.000000,0.000000,0.000000,0.045745,-0.020132,0.993123,-0.567178,0.426564,0.537345,0.000000,0.000002,1.300000,0.042918,-0.021044,-0.034654,0.014078,0.000000,0.000000,0.000000,-4.973571,-1.062472,-0.439966,35759.354638,15966.557035,36455.420328,15752.027963,37167.774079,16349.450067,36794.514869,15723.000000,-0.119490,0.000000,0.000000,0.000000,0.000000,-0.210909,15900.451842,15832.484243,16353.000000,15710.967599,0.001229,0.001979,-0.001139,-0.008316,0.017157,-0.008589,0.024831,-0.022190,0.045769,1.231903,-0.640435,-0.819537,-0.310709,0.003749,-0.037796,-0.425589,0.640435,0.819537,0.310709,-0.003749,0.037796,0.425589
6.376000,0.311533,-0.055641,-2.671164,-0.054247,0.034011,1.229943,7.842210,79.617943,-4.182387,0.000000,-0.000002,1.000000,0.548345,0.256310,-0.468183,-0.125665,0.012773,-0.002281,-0.109518,-280.764679,300.164213,54.970945,48350.788063,17775.919575,44760.302479,18674.978250,52480.555893,20846.854831,53806.994436,18910.125948,19.762274,0.000000,0.000000,0.000000,0.000000,-5.117336,17955.188670,18522.609004,20729.153263,18944.870511,0.000000,0.000000,0.000000,-0.645666,-0.798714,-0.322590,0.029218,-0.059099,-4.627233,0.805720,0.000000,0.000000,0.000000,0.045590,-0.020497,0.994881,-0.567178,0.426564,0.537345,0.000000,0.000002,1.300000,0.042918,-0.021044,-0.034654,0.014078,0.000000,0.000000,0.000000,-5.265521,-0.586100,-0.343522,35782.542258,15723.000000,36411.703347,15867.706183,37188.957459,16393.000000,36810.900737,15717.809983,-0.114350,0.000000,0.000000,0.000000,0.000000,-0.233217,15893.480998,15822.000000,16353.000000,15715.415201,0.001229,0.001979,-0.001139,-0.008150,0.017439,-0.008956,0.024764,-0.022051,0.034755,1.231832,-0.637516,-0.816153,-0.313634,0.004453,-0.037049,-0.426112,0.637516,0.816153,0.313634,-0.004453,0.037049,0.426112
