t,x,y,z,vx,vy,vz,roll,pitch,yaw,thrust,zrange_mm
1.426,0.08536381274461746,-0.049962472170591354,0.0025521048810333014,0.1920919567346573,-0.19362883269786835,0.08002669364213943,-4.834216117858887,10.6992769241333,-2.400326728820801,49262.98828125,7
1.4268,0.07941518723964691,-0.04999782145023346,0.004811817780137062,0.1058761328458786,-0.15550146996974945,0.09519796073436737,-4.834216117858887,10.6992769241333,-2.400326728820801,49262.98828125,7
1.4461,0.07941518723964691,-0.04999782145023346,0.004811817780137062,0.1058761328458786,-0.15550146996974945,0.09519796073436737,-5.018389701843262,11.077237129211426,-2.5438191890716553,49393.7265625,7
1.4471,0.07054176181554794,-0.046824246644973755,0.005741712637245655,0.011349271982908249,-0.10389570891857147,0.10025305300951004,-5.018389701843262,11.077237129211426,-2.5438191890716553,49393.7265625,7
1.4663,0.07054176181554794,-0.046824246644973755,0.005741712637245655,0.011349271982908249,-0.10389570891857147,0.10025305300951004,-5.138489246368408,10.86883544921875,-2.73166561126709,48908.296875,16
1.4672,0.06089949235320091,-0.0438845120370388,0.010671213269233704,-0.0791504979133606,-0.057380903512239456,0.12000918388366699,-5.138489246368408,10.86883544921875,-2.73166561126709,48908.296875,16
1.4854,0.06089949235320091,-0.0438845120370388,0.010671213269233704,-0.0791504979133606,-0.057380903512239456,0.12000918388366699,-5.133094787597656,9.779516220092773,-2.852057695388794,48676.34765625,16
1.4869,0.06529107689857483,-0.04308823496103287,0.014851476065814495,-0.08316878974437714,-0.02798081748187542,0.13160084187984467,-5.133094787597656,9.779516220092773,-2.852057695388794,48676.34765625,16
1.5059,0.06529107689857483,-0.04308823496103287,0.014851476065814495,-0.08316878974437714,-0.02798081748187542,0.13160084187984467,-4.885709285736084,8.511515617370605,-2.9652280807495117,47487.8125,30
1.5067,0.06946414709091187,-0.0438607819378376,0.025044487789273262,-0.08686306327581406,-0.007981281727552414,0.17015548050403595,-4.885709285736084,8.511515617370605,-2.9652280807495117,47487.8125,30
1.5263,0.06946414709091187,-0.0438607819378376,0.025044487789273262,-0.08686306327581406,-0.007981281727552414,0.17015548050403595,-4.211735725402832,7.356781005859375,-3.4081902503967285,47394.8203125,30
1.5272,0.0695958063006401,-0.05213189125061035,0.02945379912853241,-0.1037263572216034,-0.032974373549222946,0.1748853325843811,-4.211735725402832,7.356781005859375,-3.4081902503967285,47394.8203125,30
1.546,0.0695958063006401,-0.05213189125061035,0.02945379912853241,-0.1037263572216034,-0.032974373549222946,0.1748853325843811,-3.9083569049835205,5.440957546234131,-3.140676498413086,46986.94921875,30
1.5468,0.08763495832681656,-0.0520227774977684,0.03630886226892471,-0.021414270624518394,-0.013524898327887058,0.18743662536144257,-3.9083569049835205,5.440957546234131,-3.140676498413086,46986.94921875,30
1.565,0.08763495832681656,-0.0520227774977684,0.03630886226892471,-0.021414270624518394,-0.013524898327887058,0.18743662536144257,-3.688478708267212,3.839203357696533,-2.912930727005005,47311.6953125,36
1.5673,0.1057901456952095,-0.052192892879247665,0.039250802248716354,0.0585331991314888,0.0010720043210312724,0.17750562727451324,-3.688478708267212,3.839203357696533,-2.912930727005005,47311.6953125,36
1.5853,0.1057901456952095,-0.052192892879247665,0.039250802248716354,0.0585331991314888,0.0010720043210312724,0.17750562727451324,-3.838029623031616,2.997258186340332,-2.7062180042266846,47810.3203125,36
1.5862,0.11804650723934174,-0.05014969781041145,0.04077314957976341,0.10435596853494644,0.024574842303991318,0.1616421937942505,-3.838029623031616,2.997258186340332,-2.7062180042266846,47810.3203125,36
1.605,0.11804650723934174,-0.05014969781041145,0.04077314957976341,0.10435596853494644,0.024574842303991318,0.1616421937942505,-4.044976711273193,2.9441025257110596,-2.5286943912506104,47730.578125,48
1.6074,0.12718269228935242,-0.048434093594551086,0.04571254178881645,0.13179682195186615,0.044672466814517975,0.16269607841968536,-4.044976711273193,2.9441025257110596,-2.5286943912506104,47730.578125,48
1.6259,0.12718269228935242,-0.048434093594551086,0.04571254178881645,0.13179682195186615,0.044672466814517975,0.16269607841968536,-4.017838001251221,3.4853029251098633,-2.2287604808807373,48457.4453125,48
1.6268,0.14122337102890015,-0.046901267021894455,0.04630449041724205,0.17833031713962555,0.06259971857070923,0.14051946997642517,-4.017838001251221,3.4853029251098633,-2.2287604808807373,48457.4453125,48
1.6449,0.14122337102890015,-0.046901267021894455,0.04630449041724205,0.17833031713962555,0.06259971857070923,0.14051946997642517,-3.7550201416015625,4.389784336090088,-1.8787896633148193,49278.73046875,48
1.6472,0.15367338061332703,-0.044098637998104095,0.04576513171195984,0.21167314052581787,0.08462020009756088,0.1165604442358017,-3.7550201416015625,4.389784336090088,-1.8787896633148193,49278.73046875,48
1.6663,0.15367338061332703,-0.044098637998104095,0.04576513171195984,0.21167314052581787,0.08462020009756088,0.1165604442358017,-3.2044527530670166,5.227684020996094,-1.5042556524276733,48986.80078125,58
1.6671,0.1659916788339615,-0.040773097425699234,0.0514678917825222,0.23997792601585388,0.10600725561380386,0.12508265674114227,-3.2044527530670166,5.227684020996094,-1.5042556524276733,48986.80078125,58
1.6862,0.1659916788339615,-0.040773097425699234,0.0514678917825222,0.23997792601585388,0.10600725561380386,0.12508265674114227,-2.559807538986206,6.227909088134766,-1.1630967855453491,49501.27734375,58
1.6871,0.17463676631450653,-0.036930151283741,0.052373308688402176,0.24219834804534912,0.1254202425479889,0.10992635041475296,-2.559807538986206,6.227909088134766,-1.1630967855453491,49501.27734375,58
1.7056,0.17463676631450653,-0.036930151283741,0.052373308688402176,0.24219834804534912,0.1254202425479889,0.10992635041475296,-1.8342796564102173,7.3873820304870605,-0.774161696434021,48741.55078125,69
1.7066,0.18371523916721344,-0.03235593065619469,0.0606154166162014,0.244594544172287,0.1436966061592102,0.13150107860565186,-1.8342796564102173,7.3873820304870605,-0.774161696434021,48741.55078125,69
1.725,0.18371523916721344,-0.03235593065619469,0.0606154166162014,0.244594544172287,0.1436966061592102,0.13150107860565186,-1.5491340160369873,8.068150520324707,-0.5584574341773987,49094.2109375,69
1.7273,0.19017238914966583,-0.027960626408457756,0.06253676861524582,0.22760485112667084,0.15713264048099518,0.12202026695013046,-1.5491340160369873,8.068150520324707,-0.5584574341773987,49094.2109375,69
1.7449,0.19017238914966583,-0.027960626408457756,0.06253676861524582,0.22760485112667084,0.15713264048099518,0.12202026695013046,-0.9544777870178223,9.470988273620605,-0.24277180433273315,49334.08984375,69
1.7473,0.19484655559062958,-0.024018466472625732,0.0646832138299942,0.19885419309139252,0.16465789079666138,0.11456330120563507,-0.9544777870178223,9.470988273620605,-0.24277180433273315,49334.08984375,69
1.7659,0.19484655559062958,-0.024018466472625732,0.0646832138299942,0.19885419309139252,0.16465789079666138,0.11456330120563507,-0.35996127128601074,10.511474609375,0.09666150063276291,48504.640625,78
1.7668,0.19870822131633759,-0.018890678882598877,0.07305686920881271,0.16599324345588684,0.17392830550670624,0.13723620772361755,-0.35996127128601074,10.511474609375,0.09666150063276291,48504.640625,78
1.7851,0.19870822131633759,-0.018890678882598877,0.07305686920881271,0.16599324345588684,0.17392830550670624,0.13723620772361755,0.23659741878509521,11.285001754760742,0.4202935993671417,48727.22265625,78
1.786,0.20071877539157867,-0.015238339081406593,0.07577033340930939,0.12451055645942688,0.17394019663333893,0.1280898004770279,0.23659741878509521,11.285001754760742,0.4202935993671417,48727.22265625,78
1.8055,0.20071877539157867,-0.015238339081406593,0.07577033340930939,0.12451055645942688,0.17394019663333893,0.1280898004770279,0.8610134124755859,11.806357383728027,0.7392961382865906,48293.8828125,85
1.8064,0.20259451866149902,-0.011600772850215435,0.08228260278701782,0.08469431847333908,0.17065668106079102,0.1385670006275177,0.8610134124755859,11.806357383728027,0.7392961382865906,48293.8828125,85
1.826,0.20259451866149902,-0.011600772850215435,0.08228260278701782,0.08469431847333908,0.17065668106079102,0.1385670006275177,1.423714280128479,12.267836570739746,1.014366626739502,48547.03125,85
1.8268,0.20166167616844177,-0.009012681432068348,0.08494564890861511,0.033782027661800385,0.16193194687366486,0.12735338509082794,1.423714280128479,12.267836570739746,1.014366626739502,48547.03125,85
1.8453,0.20166167616844177,-0.009012681432068348,0.08494564890861511,0.033782027661800385,0.16193194687366486,0.12735338509082794,1.9205795526504517,12.48739242553711,1.2740696668624878,48884.44140625,85
1.8462,0.20017753541469574,-0.0067182667553424835,0.0872502326965332,-0.015550456941127777,0.15099486708641052,0.11495956778526306,1.9205795526504517,12.48739242553711,1.2740696668624878,48884.44140625,85
1.8656,0.20017753541469574,-0.0067182667553424835,0.0872502326965332,-0.015550456941127777,0.15099486708641052,0.11495956778526306,2.103807210922241,12.473892211914062,1.8616968393325806,49208.9453125,89
1.8664,0.19721835851669312,0.0025258432142436504,0.0894688293337822,-0.06723339855670929,0.17308826744556427,0.10353407263755798,2.103807210922241,12.473892211914062,1.8616968393325806,49208.9453125,89
1.8855,0.19721835851669312,0.0025258432142436504,0.0894688293337822,-0.06723339855670929,0.17308826744556427,0.10353407263755798,2.4370644092559814,11.914499282836914,2.2082626819610596,49254.24609375,89
1.8864,0.20179007947444916,0.006935088895261288,0.09285769611597061,-0.07507690787315369,0.16794636845588684,0.1003769189119339,2.4370644092559814,11.914499282836914,2.2082626819610596,49254.24609375,89
1.9054,0.20179007947444916,0.006935088895261288,0.09285769611597061,-0.07507690787315369,0.16794636845588684,0.1003769189119339,2.803849220275879,11.238582611083984,2.3867075443267822,47981.0234375,112
1.9063,0.20459388196468353,0.009815444238483906,0.10393916815519333,-0.08877149969339371,0.1530204713344574,0.1356153041124344,2.803849220275879,11.238582611083984,2.3867075443267822,47981.0234375,112
1.9253,0.20459388196468353,0.009815444238483906,0.10393916815519333,-0.08877149969339371,0.1530204713344574,0.1356153041124344,2.9877941608428955,10.595720291137695,2.7569892406463623,48155.7578125,112
1.9268,0.20523309707641602,0.015223792754113674,0.10677967220544815,-0.10993839800357819,0.15282434225082397,0.12627291679382324,2.9877941608428955,10.595720291137695,2.7569892406463623,48155.7578125,112
1.9449,0.20523309707641602,0.015223792754113674,0.10677967220544815,-0.10993839800357819,0.15282434225082397,0.12627291679382324,3.401890993118286,9.978245735168457,2.815272092819214,48252.40234375,112
1.9471,0.20546935498714447,0.01560890581458807,0.11002456396818161,-0.1288362294435501,0.1284286230802536,0.12051726132631302,3.401890993118286,9.978245735168457,2.815272092819214,48252.40234375,112
1.9656,0.20546935498714447,0.01560890581458807,0.11002456396818161,-0.1288362294435501,0.1284286230802536,0.12051726132631302,3.1967365741729736,9.437074661254883,3.587747097015381,49978.45703125,93
1.9664,0.20782238245010376,0.03160827234387398,0.10397705435752869,-0.135553240776062,0.18063774704933167,0.06814723461866379,3.1967365741729736,9.437074661254883,3.587747097015381,49978.45703125,93
1.9851,0.20782238245010376,0.03160827234387398,0.10397705435752869,-0.135553240776062,0.18063774704933167,0.06814723461866379,3.5115768909454346,9.13458251953125,3.684753656387329,50279.109375,93
1.986,0.20596913993358612,0.03626998886466026,0.10528143495321274,-0.15974484384059906,0.1730097234249115,0.05941309407353401,3.5115768909454346,9.13458251953125,3.684753656387329,50279.109375,93
2.0051,0.20596913993358612,0.03626998886466026,0.10528143495321274,-0.15974484384059906,0.1730097234249115,0.05941309407353401,3.7607972621917725,8.97492790222168,3.7904603481292725,50996.1015625,100
2.006,0.2038249522447586,0.04217983037233353,0.10388455539941788,-0.1833086907863617,0.17148520052433014,0.039202235639095306,3.7607972621917725,8.97492790222168,3.7904603481292725,50996.1015625,100
2.0266,0.2038249522447586,0.04217983037233353,0.10388455539941788,-0.1833086907863617,0.17148520052433014,0.039202235639095306,4.096529483795166,8.835698127746582,3.779980182647705,51271.6796875,100
2.0275,0.2006814330816269,0.04667193442583084,0.10463706403970718,-0.20838604867458344,0.16176846623420715,0.033983975648880005,4.096529483795166,8.835698127746582,3.779980182647705,51271.6796875,100
2.046,0.2006814330816269,0.04667193442583084,0.10463706403970718,-0.20838604867458344,0.16176846623420715,0.033983975648880005,4.762803554534912,8.369301795959473,3.416771650314331,51132.2265625,100
2.0468,0.19940285384655,0.043194036930799484,0.10704314708709717,-0.22040708363056183,0.1146286204457283,0.041347913444042206,4.762803554534912,8.369301795959473,3.416771650314331,51132.2265625,100
2.065,0.19940285384655,0.043194036930799484,0.10704314708709717,-0.22040708363056183,0.1146286204457283,0.041347913444042206,5.48647403717041,7.535443305969238,2.984083652496338,52582.76171875,87
2.0659,0.2033461034297943,0.036526601761579514,0.09991370141506195,-0.2083360254764557,0.05747797712683678,0.004188369028270245,5.48647403717041,7.535443305969238,2.984083652496338,52582.76171875,87
2.0858,0.2033461034297943,0.036526601761579514,0.09991370141506195,-0.2083360254764557,0.05747797712683678,0.004188369028270245,5.804198265075684,6.696869373321533,3.0582120418548584,52514.265625,87
2.0868,0.2028687745332718,0.04125607758760452,0.10131608694791794,-0.21247923374176025,0.053318824619054794,0.011357682757079601,5.804198265075684,6.696869373321533,3.0582120418548584,52514.265625,87
2.1058,0.2028687745332718,0.04125607758760452,0.10131608694791794,-0.21247923374176025,0.053318824619054794,0.011357682757079601,6.25490140914917,6.081611633300781,2.9960861206054688,53306.91015625,92
2.1068,0.19993393123149872,0.04076642543077469,0.09751864522695541,-0.22837726771831512,0.025254562497138977,-0.005286062601953745,6.25490140914917,6.081611633300781,2.9960861206054688,53306.91015625,92
2.1257,0.19993393123149872,0.04076642543077469,0.09751864522695541,-0.22837726771831512,0.025254562497138977,-0.005286062601953745,6.431283473968506,5.624786376953125,2.8504936695098877,53410.10546875,92
2.1266,0.19399626553058624,0.0408378466963768,0.09735239297151566,-0.25259554386138916,0.001021411269903183,-0.0027998671866953373,6.431283473968506,5.624786376953125,2.8504936695098877,53410.10546875,92
2.1455,0.19399626553058624,0.0408378466963768,0.09735239297151566,-0.25259554386138916,0.001021411269903183,-0.0027998671866953373,6.1269001960754395,4.549151420593262,2.1892993450164795,52530.05859375,92
2.1464,0.20470210909843445,0.038639869540929794,0.10218941420316696,-0.1888684332370758,-0.02924373373389244,0.031002052128314972,6.1269001960754395,4.549151420593262,2.1892993450164795,52530.05859375,92
2.1648,0.20470210909843445,0.038639869540929794,0.10218941420316696,-0.1888684332370758,-0.02924373373389244,0.031002052128314972,5.5977582931518555,3.228832244873047,1.1290397644042969,53705.6015625,84
2.1672,0.22918029129505157,0.028613723814487457,0.09521687775850296,-0.0710463598370552,-0.09376100450754166,0.005811776500195265,5.5977582931518555,3.228832244873047,1.1290397644042969,53705.6015625,84
2.1854,0.22918029129505157,0.028613723814487457,0.09521687775850296,-0.0710463598370552,-0.09376100450754166,0.005811776500195265,4.67669153213501,2.6347317695617676,0.47133564949035645,53905.59375,84
2.1863,0.24207793176174164,0.023026268929243088,0.09351691603660583,-0.01037315372377634,-0.12696430087089539,0.003464735811576247,4.67669153213501,2.6347317695617676,0.47133564949035645,53905.59375,84
2.2049,0.24207793176174164,0.023026268929243088,0.09351691603660583,-0.01037315372377634,-0.12696430087089539,0.003464735811576247,3.611652374267578,1.8828414678573608,-0.28936487436294556,55595.01953125,75
2.2058,0.26427727937698364,0.01895245350897312,0.08331278711557388,0.0844205766916275,-0.1527722328901291,-0.036224666982889175,3.611652374267578,1.8828414678573608,-0.28936487436294556,55595.01953125,75
2.2259,0.26427727937698364,0.01895245350897312,0.08331278711557388,0.0844205766916275,-0.1527722328901291,-0.036224666982889175,2.707799196243286,1.6721307039260864,-0.8738893866539001,56002.69921875,75
2.2267,0.27936962246894836,0.01597781851887703,0.07948582619428635,0.14182697236537933,-0.16642843186855316,-0.037239108234643936,2.707799196243286,1.6721307039260864,-0.8738893866539001,56002.69921875,75
2.2451,0.27936962246894836,0.01597781851887703,0.07948582619428635,0.14182697236537933,-0.16642843186855316,-0.037239108234643936,2.2662503719329834,2.395864486694336,-1.2717547416687012,56127.0,75
2.246,0.2860155403614044,0.01123160868883133,0.07734614610671997,0.15315796434879303,-0.18313473463058472,-0.03024177812039852,2.2662503719329834,2.395864486694336,-1.2717547416687012,56127.0,75
2.2646,0.2860155403614044,0.01123160868883133,0.07734614610671997,0.15315796434879303,-0.18313473463058472,-0.03024177812039852,2.0772907733917236,3.789151906967163,-1.6563383340835571,56035.3515625,77
2.2669,0.2907313108444214,0.00423783715814352,0.07591433078050613,0.14981688559055328,-0.2081618309020996,-0.016050195321440697,2.0772907733917236,3.789151906967163,-1.6563383340835571,56035.3515625,77
2.2849,0.2907313108444214,0.00423783715814352,0.07591433078050613,0.14981688559055328,-0.2081618309020996,-0.016050195321440697,1.652618646621704,6.168204307556152,-1.957241415977478,55750.05859375,77
2.2866,0.28550758957862854,-0.0037586644757539034,0.07623360306024551,0.09254883229732513,-0.23311251401901245,0.0022003273479640484,1.652618646621704,6.168204307556152,-1.957241415977478,55750.05859375,77
2.3047,0.28550758957862854,-0.0037586644757539034,0.07623360306024551,0.09254883229732513,-0.23311251401901245,0.0022003273479640484,0.9014289975166321,8.918148040771484,-2.281630277633667,55482.0703125,81
2.3056,0.27825453877449036,-0.01251953560858965,0.07763108611106873,0.022830400615930557,-0.25706052780151367,0.017349831759929657,0.9014289975166321,8.918148040771484,-2.281630277633667,55482.0703125,81
2.3246,0.27825453877449036,-0.01251953560858965,0.07763108611106873,0.022830400615930557,-0.25706052780151367,0.017349831759929657,-0.2547462582588196,11.551741600036621,-2.564481735229492,55730.12109375,81
2.3269,0.27115970849990845,-0.020058756694197655,0.07634039968252182,-0.049342311918735504,-0.27002477645874023,0.0172930546104908,-0.2547462582588196,11.551741600036621,-2.564481735229492,55730.12109375,81
2.3456,0.27115970849990845,-0.020058756694197655,0.07634039968252182,-0.049342311918735504,-0.27002477645874023,0.0172930546104908,-1.5799909830093384,13.470146179199219,-2.9111483097076416,56225.85546875,81
2.3466,0.26640748977661133,-0.029695158824324608,0.07405322045087814,-0.11054901033639908,-0.28825488686561584,0.00947590172290802,-1.5799909830093384,13.470146179199219,-2.9111483097076416,56225.85546875,81
2.3651,0.26640748977661133,-0.029695158824324608,0.07405322045087814,-0.11054901033639908,-0.28825488686561584,0.00947590172290802,-2.8344318866729736,14.023846626281738,-3.379601001739502,55565.5859375,86
2.366,0.2632269263267517,-0.043232839554548264,0.07776182144880295,-0.16397857666015625,-0.31622278690338135,0.03550296276807785,-2.8344318866729736,14.023846626281738,-3.379601001739502,55565.5859375,86
2.385,0.2632269263267517,-0.043232839554548264,0.07776182144880295,-0.16397857666015625,-0.31622278690338135,0.03550296276807785,-4.3097453117370605,12.912734031677246,-3.748784065246582,54619.53125,86
2.3866,0.2646777331829071,-0.04656459763646126,0.0819210559129715,-0.18792757391929626,-0.28410181403160095,0.07167554646730423,-4.3097453117370605,12.912734031677246,-3.748784065246582,54619.53125,86
2.4048,0.2646777331829071,-0.04656459763646126,0.0819210559129715,-0.18792757391929626,-0.28410181403160095,0.07167554646730423,-5.419210433959961,11.10159969329834,-4.143535614013672,53413.0390625,88
2.4056,0.2647444009780884,-0.048983991146087646,0.08747444301843643,-0.21142995357513428,-0.24512913823127747,0.11476682126522064,-5.419210433959961,11.10159969329834,-4.143535614013672,53413.0390625,88
2.4258,0.2647444009780884,-0.048983991146087646,0.08747444301843643,-0.21142995357513428,-0.24512913823127747,0.11476682126522064,-6.360222816467285,9.373952865600586,-4.428518772125244,52436.35546875,88
2.4267,0.2650395631790161,-0.04913429915904999,0.09219331294298172,-0.22387155890464783,-0.19603686034679413,0.14978547394275665,-6.360222816467285,9.373952865600586,-4.428518772125244,52436.35546875,88
2.4455,0.2650395631790161,-0.04913429915904999,0.09219331294298172,-0.22387155890464783,-0.19603686034679413,0.14978547394275665,-6.944754123687744,8.242769241333008,-4.5597615242004395,51526.0546875,88
2.4476,0.26324936747550964,-0.04772031679749489,0.09688860177993774,-0.24016642570495605,-0.14116120338439941,0.18166404962539673,-6.944754123687744,8.242769241333008,-4.5597615242004395,51526.0546875,88
2.4647,0.26324936747550964,-0.04772031679749489,0.09688860177993774,-0.24016642570495605,-0.14116120338439941,0.18166404962539673,-7.192001819610596,8.011120796203613,-4.787226676940918,54545.75,57
2.4656,0.25695446133613586,-0.041165340691804886,0.08102170377969742,-0.2782914638519287,-0.07634119689464569,0.09884761273860931,-7.192001819610596,8.011120796203613,-4.787226676940918,54545.75,57
2.4851,0.25695446133613586,-0.041165340691804886,0.08102170377969742,-0.2782914638519287,-0.07634119689464569,0.09884761273860931,-14.10228443145752,12.420710563659668,-22.398784637451172,64329.96484375,57
2.4861,0.26236894726753235,-0.014494875445961952,0.07759157568216324,-0.21143440902233124,-0.0008465803111903369,-0.2766467332839966,-14.10228443145752,12.420710563659668,-22.398784637451172,64329.96484375,57
2.5046,0.26236894726753235,-0.014494875445961952,0.07759157568216324,-0.21143440902233124,-0.0008465803111903369,-0.2766467332839966,-18.92058753967285,26.8330078125,-45.54802322387695,65535.0,56
2.507,0.2647256851196289,0.0008340802160091698,0.0517788790166378,-0.16175048053264618,0.006140046287328005,-0.6822755932807922,-18.92058753967285,26.8330078125,-45.54802322387695,65535.0,56
2.5249,0.2647256851196289,0.0008340802160091698,0.0517788790166378,-0.16175048053264618,0.006140046287328005,-0.6822755932807922,-19.806861877441406,29.771249771118164,-52.25422286987305,65535.0,56
2.5258,0.2625616788864136,-0.00796452909708023,0.050589561462402344,-0.164324089884758,0.14029335975646973,-0.5360136032104492,-19.806861877441406,29.771249771118164,-52.25422286987305,65535.0,56
2.5449,0.2625616788864136,-0.00796452909708023,0.050589561462402344,-0.164324089884758,0.14029335975646973,-0.5360136032104492,-21.02064323425293,30.352188110351562,-51.4103889465332,65535.0,56
2.5458,0.2569650113582611,-0.008912568911910057,0.047199491411447525,-0.17624112963676453,0.22694483399391174,-0.5329764485359192,-21.02064323425293,30.352188110351562,-51.4103889465332,65535.0,56
2.5657,0.2569650113582611,-0.008912568911910057,0.047199491411447525,-0.17624112963676453,0.22694483399391174,-0.5329764485359192,-18.52462387084961,34.33174514770508,-43.101715087890625,65535.0,70
2.5666,0.25327566266059875,-0.007544664200395346,0.05173143744468689,-0.18354164063930511,0.26742294430732727,-0.5516307353973389,-18.52462387084961,34.33174514770508,-43.101715087890625,65535.0,70
2.5849,0.25327566266059875,-0.007544664200395346,0.05173143744468689,-0.18354164063930511,0.26742294430732727,-0.5516307353973389,-15.530312538146973,41.20760726928711,-32.61823272705078,65535.0,70
2.5867,0.25589874386787415,0.0006818469264544547,0.04705270007252693,-0.18501530587673187,0.3453129529953003,-0.6029061079025269,-15.530312538146973,41.20760726928711,-32.61823272705078,65535.0,70
2.6048,0.25589874386787415,0.0006818469264544547,0.04705270007252693,-0.18501530587673187,0.3453129529953003,-0.6029061079025269,-8.518497467041016,50.49764633178711,-24.919357299804688,65535.0,108
2.6058,0.24292944371700287,0.014026490971446037,0.05321063473820686,-0.2826054096221924,0.439922571182251,-0.6153953075408936,-8.518497467041016,50.49764633178711,-24.919357299804688,65535.0,108
5.6084,0.24292944371700287,0.014026490971446037,0.05321063473820686,-0.2826054096221924,0.439922571182251,-0.6153953075408936,9.8811616897583,61.50042724609375,-25.407737731933594,65535.0,108
5.6085,0.21879993379116058,-0.020978836342692375,0.036784928292036057,-0.46548956632614136,0.27449122071266174,-0.8030158281326294,9.8811616897583,61.50042724609375,-25.407737731933594,65535.0,108
5.6086,0.21879993379116058,-0.020978836342692375,0.036784928292036057,-0.46548956632614136,0.27449122071266174,-0.8030158281326294,9.274435043334961,57.80680465698242,-4.949693202972412,65535.0,108
5.6086,0.21329371631145477,-0.0038286868948489428,0.0697116032242775,-0.7487376928329468,0.31835484504699707,-0.4962623417377472,9.274435043334961,57.80680465698242,-4.949693202972412,65535.0,108
5.6088,0.21329371631145477,-0.0038286868948489428,0.0697116032242775,-0.7487376928329468,0.31835484504699707,-0.4962623417377472,7.918913841247559,36.68128967285156,13.268025398254395,62514.703125,197
5.6088,0.2314264476299286,0.017969397827982903,0.11629336327314377,-0.7747817039489746,0.3009294867515564,-0.14684629440307617,7.918913841247559,36.68128967285156,13.268025398254395,62514.703125,197
5.6089,0.2314264476299286,0.017969397827982903,0.11629336327314377,-0.7747817039489746,0.3009294867515564,-0.14684629440307617,12.355379104614258,20.72859001159668,25.741403579711914,63447.453125,197
5.6089,0.26910102367401123,0.021051516756415367,0.12400496751070023,-0.5265899896621704,0.25025925040245056,-0.19117406010627747,12.355379104614258,20.72859001159668,25.741403579711914,63447.453125,197
5.6094,0.26910102367401123,0.021051516756415367,0.12400496751070023,-0.5265899896621704,0.25025925040245056,-0.19117406010627747,15.9961519241333,12.08262825012207,35.76681900024414,65535.0,27
5.6095,0.2880486249923706,0.02206122688949108,0.09886238723993301,-0.3989543318748474,0.22468574345111847,-0.4065227210521698,15.9961519241333,12.08262825012207,35.76681900024414,65535.0,27
5.6096,0.2880486249923706,0.02206122688949108,0.09886238723993301,-0.3989543318748474,0.22468574345111847,-0.4065227210521698,18.275222778320312,9.690752983093262,41.486080169677734,65535.0,27
5.6096,0.2852341830730438,0.03020406700670719,0.09039900451898575,-0.3692592978477478,0.20438432693481445,-0.4787697196006775,18.275222778320312,9.690752983093262,41.486080169677734,65535.0,27
5.6097,0.2852341830730438,0.03020406700670719,0.09039900451898575,-0.3692592978477478,0.20438432693481445,-0.4787697196006775,15.778902053833008,9.807571411132812,45.90797805786133,65535.0,27
5.6097,0.27770742774009705,0.039655908942222595,0.08152823895215988,-0.3518834412097931,0.16429580748081207,-0.4774142801761627,15.778902053833008,9.807571411132812,45.90797805786133,65535.0,27
5.6098,0.27770742774009705,0.039655908942222595,0.08152823895215988,-0.3518834412097931,0.16429580748081207,-0.4774142801761627,8.12081527709961,8.329833984375,51.021427154541016,65535.0,23
5.6098,0.30020517110824585,0.034691452980041504,0.05363299325108528,-0.19862644374370575,0.09930076450109482,-0.5424289107322693,8.12081527709961,8.329833984375,51.021427154541016,65535.0,23
5.6099,0.30020517110824585,0.034691452980041504,0.05363299325108528,-0.19862644374370575,0.09930076450109482,-0.5424289107322693,8.573495864868164,2.514754056930542,52.37168884277344,65535.0,23
5.6099,0.28286877274513245,0.03632894530892372,0.0456649512052536,-0.24944357573986053,0.03740735724568367,-0.4309917390346527,8.573495864868164,2.514754056930542,52.37168884277344,65535.0,23
5.6101,0.28286877274513245,0.03632894530892372,0.0456649512052536,-0.24944357573986053,0.03740735724568367,-0.4309917390346527,6.73693323135376,-0.21217334270477295,52.87703323364258,65535.0,12
5.6101,0.2656872272491455,0.03871452063322067,0.02755293995141983,-0.2962644100189209,0.024471567943692207,-0.5022919774055481,6.73693323135376,-0.21217334270477295,52.87703323364258,65535.0,12
5.6102,0.2656872272491455,0.03871452063322067,0.02755293995141983,-0.2962644100189209,0.024471567943692207,-0.5022919774055481,3.371403455734253,0.02225758321583271,52.32875442504883,65535.0,12
5.6102,0.2501050531864166,0.04098374396562576,0.017517682164907455,-0.3253013789653778,0.01520581729710102,-0.47831228375434875,3.371403455734253,0.02225758321583271,52.32875442504883,65535.0,12
5.6103,0.2501050531864166,0.04098374396562576,0.017517682164907455,-0.3253013789653778,0.01520581729710102,-0.47831228375434875,3.548197031021118,-1.4462182521820068,52.37615966796875,65535.0,12
5.6103,0.24468187987804413,0.04014905169606209,0.008692856878042221,-0.30994728207588196,0.004382148385047913,-0.46097397804260254,3.548197031021118,-1.4462182521820068,52.37615966796875,65535.0,12
5.6104,0.24468187987804413,0.04014905169606209,0.008692856878042221,-0.30994728207588196,0.004382148385047913,-0.46097397804260254,2.6873412132263184,-0.3117702603340149,52.30258560180664,65535.0,37
5.6104,0.24459561705589294,0.03532756492495537,0.014956415630877018,-0.2603158950805664,-0.02162894792854786,-0.3755437731742859,2.6873412132263184,-0.3117702603340149,52.30258560180664,65535.0,37
