# timestamp,acc.x,acc.y,acc.z,gyro.x,gyro.y,gyro.z,motion.deltaX,motion.deltaY,motion.std,range.zrange,stateEstimate.qw,stateEstimate.qx,stateEstimate.qy,stateEstimate.qz,stateEstimate.vx,stateEstimate.vy,stateEstimate.vz,stateEstimate.x,stateEstimate.y,stateEstimate.z
3.990627000000000368e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.058000000000000000e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.991327000000000957e+00,nan,nan,nan,-1.218985843658447266e+01,-7.875360012054443359e+00,2.738840103149414062e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.991347000000001533e+00,3.077596239745616913e-02,2.828666009008884430e-02,1.012065291404724121e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.991510000000002112e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.986910223960876465e-01,4.710981622338294983e-02,-1.941798999905586243e-02,4.224549513310194016e-03,-8.054381608963012695e-01,-7.177567481994628906e-01,-5.243593826889991760e-03,2.317944616079330444e-01,1.079580634832382202e-01,1.057964324951171875e+00
3.992316000000002418e+00,nan,nan,nan,-1.220948028564453125e+01,-8.242586135864257812e+00,2.780929803848266602e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.992335000000002854e+00,3.035240806639194489e-02,3.162673115730285645e-02,1.011736512184143066e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.993357000000000046e+00,nan,nan,nan,-1.211219215393066406e+01,-8.567961692810058594e+00,2.790188789367675781e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.993376000000000037e+00,2.951323613524436951e-02,3.461450710892677307e-02,1.010925054550170898e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.994295000000001927e+00,nan,nan,nan,-1.190496349334716797e+01,-8.793004035949707031e+00,2.756251573562622070e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.994314000000001919e+00,2.831330522894859314e-02,3.664407879114151001e-02,1.009980797767639160e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.995292000000001398e+00,nan,nan,nan,-1.178327083587646484e+01,-8.955331802368164062e+00,2.715779304504394531e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.995311000000001389e+00,2.692604809999465942e-02,4.129675030708312988e-02,1.009662389755249023e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.996277000000001856e+00,nan,nan,nan,-1.167541790008544922e+01,-9.014626502990722656e+00,2.685192584991455078e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.996296000000002291e+00,2.532428875565528870e-02,4.593130573630332947e-02,1.009478569030761719e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.997266999999999904e+00,nan,nan,nan,-1.159427356719970703e+01,-8.882787704467773438e+00,2.634139537811279297e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.997288000000000618e+00,2.380280569195747375e-02,4.794738814234733582e-02,1.008945941925048828e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.998307000000000500e+00,nan,nan,nan,-1.174115085601806641e+01,-8.630592346191406250e+00,2.557100534439086914e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.998326000000000935e+00,2.265353128314018250e-02,5.026273429393768311e-02,1.008185744285583496e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.998428000000000093e+00,nan,nan,nan,nan,nan,nan,-0.000000000000000000e+00,-6.000000000000000000e+00,2.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.999258000000001534e+00,nan,nan,nan,-1.196462059020996094e+01,-8.405158996582031250e+00,2.470234632492065430e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.999278000000002109e+00,2.207700349390506744e-02,5.200272798538208008e-02,1.007515311241149902e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.000244000000002131e+00,nan,nan,nan,-1.207752895355224609e+01,-8.211962699890136719e+00,2.405827283859252930e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.000263000000003011e+00,2.191719971597194672e-02,5.114832147955894470e-02,1.006934523582458496e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.001238000000001627e+00,nan,nan,nan,-1.222222328186035156e+01,-8.075901031494140625e+00,2.434741735458374023e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.001257000000001618e+00,2.178416214883327484e-02,5.079864710569381714e-02,1.006417751312255859e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.001411000000000051e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.987244009971618652e-01,4.621218889951705933e-02,-1.986001245677471161e-02,4.203727934509515762e-03,-8.009759187698364258e-01,-7.316952347755432129e-01,-4.734640009701251984e-03,2.307307720184326172e-01,9.666763991117477417e-02,1.057946085929870605e+00
4.002227000000002199e+00,nan,nan,nan,-1.232206058502197266e+01,-8.114120483398437500e+00,2.568978309631347656e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.002245999999999526e+00,2.233931608498096466e-02,5.084081366658210754e-02,1.005725860595703125e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.003263000000002236e+00,nan,nan,nan,-1.218713378906250000e+01,-8.273235321044921875e+00,2.676745176315307617e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.003281999999999563e+00,2.380466647446155548e-02,4.863640293478965759e-02,1.004326701164245605e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.004209000000002128e+00,nan,nan,nan,-1.201232719421386719e+01,-8.459631919860839844e+00,2.624903440475463867e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.004227999999999454e+00,2.500618621706962585e-02,4.685070738196372986e-02,1.002852559089660645e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.005198000000000036e+00,nan,nan,nan,-1.186987209320068359e+01,-8.760202407836914062e+00,2.416844844818115234e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.005218000000001055e+00,2.631695009768009186e-02,4.626529663801193237e-02,1.001396059989929199e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.006188000000001637e+00,nan,nan,nan,-1.158378219604492188e+01,-9.140299797058105469e+00,2.147824048995971680e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.006207000000002516e+00,2.821380086243152618e-02,4.423808678984642029e-02,9.991002082824707031e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.007188000000001971e+00,nan,nan,nan,-1.134460258483886719e+01,-9.393638610839843750e+00,1.943513631820678711e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.007208000000002102e+00,2.928761020302772522e-02,4.288586974143981934e-02,9.966109991073608398e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.008218000000001169e+00,nan,nan,nan,-1.134719944000244141e+01,-9.515363693237304688e+00,1.873489379882812500e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.008238000000001300e+00,2.992617897689342499e-02,4.361454024910926819e-02,9.941371679306030273e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.008352999999998723e+00,nan,nan,nan,nan,nan,nan,-2.000000000000000000e+00,-4.000000000000000000e+00,2.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.009167000000001480e+00,nan,nan,nan,-1.137812614440917969e+01,-9.561160087585449219e+00,1.882430315017700195e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.009188000000001750e+00,3.121238201856613159e-02,4.356916621327400208e-02,9.910320043563842773e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.010156000000002940e+00,nan,nan,nan,-1.140601444244384766e+01,-9.471061706542968750e+00,1.911663532257080078e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.010175999999999519e+00,3.151871263980865479e-02,4.437946528196334839e-02,9.884039163589477539e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.011149000000001408e+00,nan,nan,nan,-1.152862739562988281e+01,-9.367358207702636719e+00,1.984901309013366699e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.011168000000001399e+00,3.077314980328083038e-02,4.824516549706459045e-02,9.865380525588989258e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.011321999999999832e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.987581372261047363e-01,4.515197873115539551e-02,-2.055533416569232941e-02,4.343833774328231812e-03,-8.025542497634887695e-01,-7.401716113090515137e-01,-4.326287191361188889e-03,2.246476113796234131e-01,8.983550220727920532e-02,1.057903289794921875e+00
4.012138999999999456e+00,nan,nan,nan,-1.150063037872314453e+01,-9.366199493408203125e+00,2.091607809066772461e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.012158999999999587e+00,3.083532489836215973e-02,5.169345065951347351e-02,9.841648936271667480e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.013181000000000331e+00,nan,nan,nan,-1.126576042175292969e+01,-9.325587272644042969e+00,2.178190469741821289e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.013200000000000323e+00,3.054759837687015533e-02,5.440525338053703308e-02,9.823866486549377441e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.014118000000002517e+00,nan,nan,nan,-1.113298034667968750e+01,-9.289958953857421875e+00,2.238899230957031250e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.014137000000002509e+00,2.932588011026382446e-02,5.848152935504913330e-02,9.818750023841857910e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.015110000000000845e+00,nan,nan,nan,-1.112277698516845703e+01,-9.443558692932128906e+00,2.247523546218872070e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.015129000000000836e+00,2.904570661485195160e-02,6.154211983084678650e-02,9.812110662460327148e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.016099000000002306e+00,nan,nan,nan,-1.115503215789794922e+01,-9.625274658203125000e+00,2.150102615356445312e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.016123999999999583e+00,2.886059880256652832e-02,6.298535317182540894e-02,9.814810752868652344e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.017091000000000633e+00,nan,nan,nan,-1.138523387908935547e+01,-9.666215896606445312e+00,1.990347146987915039e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.017112000000000904e+00,2.789038047194480896e-02,6.496348977088928223e-02,9.832472205162048340e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.018067999999999529e+00,nan,nan,nan,nan,nan,nan,-0.000000000000000000e+00,-2.000000000000000000e+00,2.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.018131000000001229e+00,nan,nan,nan,-1.168720531463623047e+01,-9.689495086669921875e+00,1.854755043983459473e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.018152000000001500e+00,2.863140963017940521e-02,6.499004364013671875e-02,9.844341278076171875e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.019075000000000841e+00,nan,nan,nan,-1.176883983612060547e+01,-9.696976661682128906e+00,1.747620344161987305e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.019095000000000972e+00,3.091176226735115051e-02,6.126714870333671570e-02,9.860037565231323242e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.020063000000002162e+00,nan,nan,nan,-1.172704601287841797e+01,-9.658703804016113281e+00,1.677066206932067871e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.020084000000002433e+00,3.241802379488945007e-02,5.739121139049530029e-02,9.890988469123840332e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.021057000000000770e+00,nan,nan,nan,-1.164352226257324219e+01,-9.816167831420898438e+00,1.699466586112976074e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.021077000000000901e+00,3.452545776963233948e-02,5.367374047636985779e-02,9.913493394851684570e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.021240000000001480e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.988001585006713867e-01,4.393896460533142090e-02,-2.112536504864692688e-02,4.394799936562776566e-03,-7.986152768135070801e-01,-7.422887682914733887e-01,-4.958963487297296524e-03,2.232467830181121826e-01,8.792363852262496948e-02,1.057875037193298340e+00
4.022046000000002230e+00,nan,nan,nan,-1.143099880218505859e+01,-1.023512077331542969e+01,1.800053358078002930e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.022065000000002222e+00,3.735351935029029846e-02,4.840356111526489258e-02,9.929168224334716797e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.023084000000002547e+00,nan,nan,nan,-1.132658481597900391e+01,-1.068284320831298828e+01,1.889559745788574219e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.023102999999998985e+00,3.874033316969871521e-02,4.382486641407012939e-02,9.950560331344604492e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.024032999999999305e+00,nan,nan,nan,-1.151422786712646484e+01,-1.107054424285888672e+01,1.895155787467956543e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.024053000000000324e+00,4.023246467113494873e-02,4.072561115026473999e-02,9.957358837127685547e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.025025000000001185e+00,nan,nan,nan,-1.171515178680419922e+01,-1.136844921112060547e+01,1.782428264617919922e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.025044000000002065e+00,4.255367070436477661e-02,3.758670762181282043e-02,9.953909516334533691e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.026013999999999093e+00,nan,nan,nan,-1.178698348999023438e+01,-1.151372241973876953e+01,1.604152202606201172e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.026032999999999085e+00,4.296056553721427917e-02,3.561959415674209595e-02,9.965999722480773926e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.027006000000000974e+00,nan,nan,nan,-1.183556747436523438e+01,-1.167256355285644531e+01,1.502558469772338867e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.027026000000001993e+00,4.212288558483123779e-02,3.604162484407424927e-02,9.977144598960876465e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.027959000000002732e+00,nan,nan,nan,nan,nan,nan,-3.000000000000000000e+00,-6.000000000000000000e+00,2.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.028047000000002598e+00,nan,nan,nan,-1.175394344329833984e+01,-1.200304794311523438e+01,1.533447623252868652e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.028067999999999316e+00,4.203974828124046326e-02,3.699353709816932678e-02,9.973431825637817383e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.028986000000000622e+00,nan,nan,nan,-1.154168796539306641e+01,-1.236822795867919922e+01,1.626609206199645996e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.029006000000001642e+00,4.104998335242271423e-02,3.758369013667106628e-02,9.980305433273315430e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.029978999999999090e+00,nan,nan,nan,-1.151271343231201172e+01,-1.261832523345947266e+01,1.733206510543823242e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.029999000000000109e+00,3.929945826530456543e-02,3.893074765801429749e-02,9.996216297149658203e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.030966000000000271e+00,nan,nan,nan,-1.169466686248779297e+01,-1.269528293609619141e+01,1.829556941986083984e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.030986000000000402e+00,3.866259753704071045e-02,4.056378826498985291e-02,9.999847412109375000e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.031156000000002848e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.988185763359069824e-01,4.307527467608451843e-02,-2.199486456811428070e-02,4.494933877140283585e-03,-8.035753965377807617e-01,-7.554086446762084961e-01,-7.009395863860845566e-03,2.144834697246551514e-01,7.658068090677261353e-02,1.057804822921752930e+00
4.031960999999999018e+00,nan,nan,nan,-1.187639045715332031e+01,-1.251802635192871094e+01,1.874932289123535156e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.031981000000000037e+00,3.781764581799507141e-02,4.107780009508132935e-02,1.000477075576782227e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.032997999999999195e+00,nan,nan,nan,-1.209204292297363281e+01,-1.219777107238769531e+01,1.895311236381530762e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.033018000000000214e+00,3.645075485110282898e-02,4.151935130357742310e-02,1.001824975013732910e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.033943999999999086e+00,nan,nan,nan,-1.230148410797119141e+01,-1.200706577301025391e+01,1.961580634117126465e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.033965000000000245e+00,3.609390929341316223e-02,4.264663532376289368e-02,1.002688169479370117e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.034525000000001249e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.062000000000000000e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.034933000000000547e+00,nan,nan,nan,-1.231717491149902344e+01,-1.199973487854003906e+01,2.055085182189941406e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.034953000000001566e+00,3.572111576795578003e-02,4.242207482457160950e-02,1.003782153129577637e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.035922000000002008e+00,nan,nan,nan,-1.227691745758056641e+01,-1.211773014068603516e+01,2.096863985061645508e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.035941000000002887e+00,3.451836854219436646e-02,4.138638451695442200e-02,1.005390405654907227e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.036917000000001643e+00,nan,nan,nan,-1.234890747070312500e+01,-1.237413692474365234e+01,2.046365022659301758e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.036938000000001914e+00,3.399877995252609253e-02,4.187245294451713562e-02,1.006198287010192871e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.037855999999999668e+00,nan,nan,nan,nan,nan,nan,-0.000000000000000000e+00,-2.000000000000000000e+00,2.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.037958000000002379e+00,nan,nan,nan,-1.238116645812988281e+01,-1.264285564422607422e+01,1.900672316551208496e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.037977999999998957e+00,3.421323001384735107e-02,4.202178120613098145e-02,1.006773948669433594e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.038895000000000124e+00,nan,nan,nan,-1.233161735534667969e+01,-1.280046653747558594e+01,1.706889629364013672e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.038914000000001003e+00,3.386784344911575317e-02,4.105621203780174255e-02,1.007737159729003906e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.039886000000001864e+00,nan,nan,nan,-1.228476619720458984e+01,-1.297571468353271484e+01,1.581527233123779297e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.039906000000002884e+00,3.362494334578514099e-02,4.196667671203613281e-02,1.008349299430847168e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.040877000000000052e+00,nan,nan,nan,-1.212118148803710938e+01,-1.323992633819580078e+01,1.617127180099487305e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.040896000000000932e+00,3.429183363914489746e-02,4.354784637689590454e-02,1.008507490158081055e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.041049000000002778e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.988558888435363770e-01,4.176628962159156799e-02,-2.279637381434440613e-02,4.568927455693483353e-03,-8.011715412139892578e-01,-7.563795447349548340e-01,1.367358607240021229e-03,2.120209634304046631e-01,7.446950674057006836e-02,1.059395909309387207e+00
4.041868000000001793e+00,nan,nan,nan,-1.182900905609130859e+01,-1.349913501739501953e+01,1.795712590217590332e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.041887000000002672e+00,3.489688411355018616e-02,4.303072765469551086e-02,1.007924079895019531e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.042911000000000143e+00,nan,nan,nan,-1.164576721191406250e+01,-1.376155090332031250e+01,2.020113229751586914e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.042930000000000135e+00,3.550999984145164490e-02,4.262705519795417786e-02,1.006419062614440918e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.043851000000002749e+00,nan,nan,nan,-1.163719558715820312e+01,-1.398838424682617188e+01,2.169325113296508789e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.043870000000002740e+00,3.708823770284652710e-02,4.284344613552093506e-02,1.004718303680419922e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.044842000000000937e+00,nan,nan,nan,-1.172737503051757812e+01,-1.402070808410644531e+01,2.180817127227783203e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.044861000000000928e+00,3.881872072815895081e-02,4.110273346304893494e-02,1.002640843391418457e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.045835000000002957e+00,nan,nan,nan,-1.195084381103515625e+01,-1.392606544494628906e+01,2.091484069824218750e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.045853999999999395e+00,3.997676447033882141e-02,3.934733197093009949e-02,1.000076413154602051e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.046824000000000865e+00,nan,nan,nan,-1.220989227294921875e+01,-1.389343833923339844e+01,1.960601568222045898e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.046844000000000996e+00,4.155813530087471008e-02,3.877959772944450378e-02,9.977912902832031250e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.047727000000002739e+00,nan,nan,nan,nan,nan,nan,-2.000000000000000000e+00,-5.000000000000000000e+00,2.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.047869000000002160e+00,nan,nan,nan,-1.229785633087158203e+01,-1.390859317779541016e+01,1.833435773849487305e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.047889999999999766e+00,4.354015737771987915e-02,3.641664609313011169e-02,9.959518313407897949e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.048809000000001213e+00,nan,nan,nan,-1.228262996673583984e+01,-1.397542476654052734e+01,1.768167138099670410e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.048828000000001204e+00,4.481755569577217102e-02,3.379350528120994568e-02,9.948430061340332031e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.049799000000002813e+00,nan,nan,nan,-1.230674934387207031e+01,-1.421864604949951172e+01,1.801697373390197754e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.049818999999999392e+00,4.567540064454078674e-02,3.335256874561309814e-02,9.953638911247253418e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
