time,x,y,z,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz
0.640000,0.000000,0.000000,0.186652,0.000000,0.000000,0.599321,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.650000,0.000000,0.000000,0.192743,0.000000,0.000000,0.609131,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.660000,0.000000,0.000000,0.198932,0.000000,0.000000,0.618941,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.670000,0.000000,0.000000,0.205220,0.000000,0.000000,0.628751,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.680000,0.000000,0.000000,0.211605,0.000000,0.000000,0.638561,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.690000,0.000000,0.000000,0.218089,0.000000,0.000000,0.648371,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.700000,0.000000,0.000000,0.224671,0.000000,0.000000,0.658181,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.710000,0.000000,0.000000,0.231351,0.000000,0.000000,0.667991,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.720000,0.000000,0.000000,0.238129,0.000000,0.000000,0.677801,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.730000,0.000000,0.000000,0.245005,0.000000,0.000000,0.687611,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.740000,0.000000,0.000000,0.251979,0.000000,0.000000,0.697421,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.750000,0.000000,0.000000,0.259052,0.000000,0.000000,0.707231,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.760000,0.000000,0.000000,0.266222,0.000000,0.000000,0.717041,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.770000,0.000000,0.000000,0.273490,0.000000,0.000000,0.726851,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.780000,0.000000,0.000000,0.280857,0.000000,0.000000,0.736661,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.790000,0.000000,0.000000,0.288322,0.000000,0.000000,0.746471,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.800000,0.000000,0.000000,0.295885,0.000000,0.000000,0.756281,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.810000,0.000000,0.000000,0.303545,0.000000,0.000000,0.766091,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.820000,0.000000,0.000000,0.311304,0.000000,0.000000,0.775901,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.830000,0.000000,0.000000,0.319162,0.000000,0.000000,0.785711,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.839999,0.000000,0.000000,0.327117,0.000000,0.000000,0.795521,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.849999,0.000000,0.000000,0.335170,0.000000,0.000000,0.805331,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.859999,0.000000,0.000000,0.343321,0.000000,0.000000,0.815141,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.869999,0.000000,0.000000,0.351571,0.000000,0.000000,0.824951,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.879999,0.000000,0.000000,0.359919,0.000000,0.000000,0.834760,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.889999,0.000000,0.000000,0.368364,0.000000,0.000000,0.844570,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.899999,0.000000,0.000000,0.376908,0.000000,0.000000,0.854380,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.909999,0.000000,0.000000,0.385550,0.000000,0.000000,0.864190,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.919999,0.000000,0.000000,0.394290,0.000000,0.000000,0.874000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.929999,0.000000,0.000000,0.403128,0.000000,0.000000,0.883810,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.939999,0.000000,0.000000,0.412064,0.000000,0.000000,0.893620,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.949999,0.000000,0.000000,0.421099,0.000000,0.000000,0.903430,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.959999,0.000000,0.000000,0.430231,0.000000,0.000000,0.913240,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.969999,0.000000,0.000000,0.439461,0.000000,0.000000,0.923050,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.979999,0.000000,0.000000,0.448790,0.000000,0.000000,0.932860,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.989999,0.000000,0.000000,0.458217,0.000000,0.000000,0.942670,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.999999,0.000000,0.000000,0.467742,0.000000,0.000000,0.952480,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.009999,0.000000,0.000000,0.477365,0.000000,0.000000,0.962290,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.019999,0.000000,0.000000,0.487086,0.000000,0.000000,0.972100,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.029999,0.000000,0.000000,0.496905,0.000000,0.000000,0.981910,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.039999,0.000000,0.000000,0.506822,0.000000,0.000000,0.991720,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.049999,0.000000,0.000000,0.516837,0.000000,0.000000,1.001530,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.059999,0.000000,0.000000,0.526951,0.000000,0.000000,1.011340,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.069999,0.000000,0.000000,0.537162,0.000000,0.000000,1.021150,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.079999,0.000000,0.000000,0.547472,0.000000,0.000000,1.030960,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.089999,0.000000,0.000000,0.557879,0.000000,0.000000,1.040770,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.099999,0.000000,0.000000,0.568385,0.000000,0.000000,1.050580,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.109999,0.000000,0.000000,0.578989,0.000000,0.000000,1.060390,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.119999,0.000000,0.000000,0.589691,0.000000,0.000000,1.070200,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.129999,0.000000,0.000000,0.600491,0.000000,0.000000,1.080010,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
