# meta:t_zero=scenario_start
t,cf5.a_res_x,cf5.a_res_y,cf5.a_res_z,cf5.acc_x,cf5.acc_y,cf5.acc_z,cf5.alp_x,cf5.alp_y,cf5.alp_z,cf5.ctrltarget_x,cf5.ctrltarget_y,cf5.ctrltarget_z,cf5.e_r_norm,cf5.e_r_x,cf5.e_r_y,cf5.e_r_z,cf5.f_res_x,cf5.f_res_y,cf5.f_res_z,cf5.gyro_x,cf5.gyro_y,cf5.gyro_z,cf5.motor_m1,cf5.motor_m1_rpm,cf5.motor_m2,cf5.motor_m2_rpm,cf5.motor_m3,cf5.motor_m3_rpm,cf5.motor_m4,cf5.motor_m4_rpm,cf5.pitch_deg,cf5.rnn_clamped,cf5.rnn_pred_x,cf5.rnn_pred_y,cf5.rnn_pred_z,cf5.roll_deg,cf5.rpm_m1,cf5.rpm_m2,cf5.rpm_m3,cf5.rpm_m4,cf5.tau_x,cf5.tau_y,cf5.tau_z,cf5.vx,cf5.vy,cf5.vz,cf5.x,cf5.y,cf5.yaw_deg,cf5.z,cf_second.a_res_x,cf_second.a_res_y,cf_second.a_res_z,cf_second.acc_x,cf_second.acc_y,cf_second.acc_z,cf_second.alp_x,cf_second.alp_y,cf_second.alp_z,cf_second.ctrltarget_x,cf_second.ctrltarget_y,cf_second.ctrltarget_z,cf_second.e_r_norm,cf_second.e_r_x,cf_second.e_r_y,cf_second.e_r_z,cf_second.f_res_x,cf_second.f_res_y,cf_second.f_res_z,cf_second.gyro_x,cf_second.gyro_y,cf_second.gyro_z,cf_second.motor_m1,cf_second.motor_m1_rpm,cf_second.motor_m2,cf_second.motor_m2_rpm,cf_second.motor_m3,cf_second.motor_m3_rpm,cf_second.motor_m4,cf_second.motor_m4_rpm,cf_second.pitch_deg,cf_second.rnn_clamped,cf_second.rnn_pred_x,cf_second.rnn_pred_y,cf_second.rnn_pred_z,cf_second.roll_deg,cf_second.rpm_m1,cf_second.rpm_m2,cf_second.rpm_m3,cf_second.rpm_m4,cf_second.tau_x,cf_second.tau_y,cf_second.tau_z,cf_second.vx,cf_second.vy,cf_second.vz,cf_second.x,cf_second.y,cf_second.yaw_deg,cf_second.z,rel.cf5_cf_second.vx,rel.cf5_cf_second.vy,rel.cf5_cf_second.vz,rel.cf5_cf_second.x,rel.cf5_cf_second.y,rel.cf5_cf_second.z,rel.cf_second_cf5.vx,rel.cf_second_cf5.vy,rel.cf_second_cf5.vz,rel.cf_second_cf5.x,rel.cf_second_cf5.y,rel.cf_second_cf5.z
6.304000,0.132748,-0.637375,-2.184182,-0.088815,-0.049760,1.115855,45.851281,13.579611,-0.112788,-0.000000,-0.000000,1.000000,0.394152,-0.367375,-0.028562,0.139908,0.005443,-0.026132,-0.089551,343.001082,-276.239191,-59.713617,43377.507455,16390.933400,57097.440358,18913.163022,50348.478131,19695.689364,35616.669483,16181.000000,22.288185,0.000000,0.000000,0.000000,0.000000,-6.155857,16428.311133,19269.751491,19888.655567,16003.215209,0.000000,0.000000,0.000000,0.437338,0.662227,-0.010239,0.056602,-0.004085,2.052453,0.838903,0.000000,0.000000,0.000000,0.033178,-0.027604,0.998591,0.509447,0.028714,0.496216,0.000000,-0.000003,1.300000,0.042278,-0.024684,-0.034313,0.000869,0.000000,0.000000,0.000000,1.215027,-4.562617,0.249736,36029.830958,15810.470270,37527.875676,15873.000000,37663.108600,16141.112039,37488.417690,15549.826536,0.069204,0.000000,0.000000,0.000000,0.000000,-0.259916,15753.397543,15928.514005,16170.485995,15674.120885,0.001404,0.001982,-0.000087,-0.022586,0.030385,-0.002941,0.025525,-0.028406,-0.063685,1.233958,0.459924,0.631842,-0.007298,0.031077,0.024321,-0.395055,-0.459924,-0.631842,0.007298,-0.031077,-0.024321,0.395055
6.306000,0.014707,-0.649752,-2.070136,-0.097729,-0.055275,1.139027,42.335892,20.124911,1.205441,-0.000000,-0.000000,1.000000,0.382429,-0.351639,-0.044855,0.141149,0.000603,-0.026640,-0.084876,347.714771,-273.633421,-59.665800,43923.609568,16501.000000,57570.581790,19106.731481,50512.493827,19826.723765,35193.174383,16147.135802,23.216148,0.000000,0.000000,0.000000,0.000000,-4.999013,16497.561728,19428.240741,19900.487654,15968.464506,0.000000,0.000000,0.000000,0.422801,0.664219,-0.012202,0.057506,-0.002253,1.916137,0.838532,0.000000,0.000000,0.000000,0.031969,-0.028602,0.996354,0.509447,0.028714,0.496216,0.000000,-0.000003,1.300000,0.042278,-0.024684,-0.034313,0.000869,0.000000,0.000000,0.000000,0.735136,-4.501525,-0.117883,35887.556309,15595.880083,37635.029718,15873.000000,37551.263295,16176.797706,37629.635558,15707.160584,0.069204,0.000000,0.000000,0.000000,0.000000,-0.259916,15732.697080,15919.646507,16172.000000,15686.000000,0.001404,0.001982,-0.000087,-0.022586,0.030385,-0.002941,0.025525,-0.028406,-0.063685,1.233958,0.445387,0.633834,-0.009261,0.031981,0.026153,-0.395426,-0.445387,-0.633834,0.009261,-0.031981,-0.026153,0.395426
6.308000,-0.103537,-0.668194,-1.968684,-0.105257,-0.060336,1.150398,38.082190,30.772035,-2.408677,-0.000000,-0.000000,1.000000,0.358133,-0.318861,-0.076006,0.144246,-0.004245,-0.027396,-0.080716,352.213501,-269.723702,-60.060559,44880.790594,16538.519802,58498.729208,19382.086139,50937.052970,19920.930693,34567.698020,16007.417822,25.138042,0.000000,0.000000,0.000000,0.000000,-2.603085,16583.759901,19621.225248,19887.000000,15942.674257,0.000000,0.000000,0.000000,0.392693,0.668344,-0.016267,0.059379,0.001541,1.633814,0.837764,0.000000,0.000000,0.000000,0.035141,-0.029148,0.992450,0.509447,0.028714,0.496216,0.000000,-0.000003,1.300000,0.042278,-0.024684,-0.034313,0.000869,0.000000,0.000000,0.000000,0.279091,-4.272531,0.086015,35961.554435,15666.204133,37546.356351,15825.573085,37613.535282,16181.000000,37581.553931,15676.503024,0.069204,0.000000,0.000000,0.000000,0.000000,-0.259916,15746.808972,15919.000000,16168.280242,15686.000000,0.001404,0.001982,-0.000087,-0.021877,0.029512,-0.002863,0.025751,-0.028688,-0.063685,1.233978,0.414569,0.638832,-0.013404,0.033628,0.030229,-0.396214,-0.414569,-0.638832,0.013404,-0.033628,-0.030229,0.396214
6.310000,-0.173839,-0.675299,-1.939135,-0.111064,-0.063115,1.160901,39.098871,39.386568,-4.812401,-0.000000,-0.000000,1.000000,0.358986,-0.319136,-0.080037,0.143568,-0.007127,-0.027687,-0.079505,356.863157,-265.015624,-60.608020,44849.578704,16592.072531,58630.296296,19544.077160,50598.337963,19891.597222,34644.206790,15890.206790,25.138042,0.000000,0.000000,0.000000,0.000000,-2.603085,16635.830247,19732.790123,19887.000000,15896.072531,0.000000,0.000000,0.000000,0.392693,0.668344,-0.016267,0.059379,0.001541,1.633814,0.837764,0.000000,0.000000,0.000000,0.040822,-0.030600,0.996495,0.509447,0.028714,0.496216,0.000000,-0.000003,1.300000,0.042278,-0.024684,-0.034313,0.000869,0.000000,0.000000,0.000000,0.112119,-2.223194,0.434477,36145.808416,15719.064356,37360.270297,15775.935644,37670.592079,16133.093069,37535.542079,15673.000000,0.069204,0.000000,0.000000,0.000000,0.000000,-0.259916,15751.685149,15922.685149,16171.685149,15807.609901,0.001404,0.001982,-0.000087,-0.021823,0.029447,-0.002857,0.025768,-0.028709,-0.063685,1.233980,0.414516,0.638897,-0.013410,0.033611,0.030251,-0.396216,-0.414516,-0.638897,0.013410,-0.033611,-0.030251,0.396216
6.312000,-0.227237,-0.685123,-1.939388,-0.113966,-0.061595,1.182651,41.797293,43.909282,-3.944089,-0.000000,-0.000000,1.000000,0.360035,-0.319455,-0.084767,0.142772,-0.009317,-0.028090,-0.079515,361.764061,-259.834996,-61.019032,44834.973764,16658.056004,58744.847629,19611.431887,50256.385974,19770.961150,34683.218466,15867.765388,25.138042,0.000000,0.000000,0.000000,0.000000,-2.603085,16686.484359,19883.303229,19896.510595,15838.418264,0.000000,0.000000,0.000000,0.392693,0.668344,-0.016267,0.059379,0.001541,1.633814,0.837764,0.000000,0.000000,0.000000,0.043037,-0.030650,0.995264,0.509447,0.028714,0.496216,0.000000,-0.000003,1.300000,0.042278,-0.024684,-0.034313,0.000869,0.000000,0.000000,0.000000,0.143554,-1.360499,-0.253417,35932.903059,15769.764645,37576.914463,15916.111457,37427.815448,16129.000000,37788.728357,15767.483670,0.106561,0.000000,0.000000,0.000000,0.000000,-0.247920,15743.410575,15923.000000,16175.817522,15742.603940,0.001404,0.001982,-0.000087,-0.021935,0.029869,-0.003309,0.025559,-0.028426,-0.061550,1.233950,0.414627,0.638474,-0.012957,0.033820,0.029968,-0.396186,-0.414627,-0.638474,0.012957,-0.033820,-0.029968,0.396186
6.314000,-0.295328,-0.689726,-1.893909,-0.114007,-0.056970,1.206409,43.888880,46.964958,-3.286555,-0.000000,-0.000000,1.000000,0.359472,-0.317897,-0.090762,0.141071,-0.012108,-0.028279,-0.077650,366.715950,-254.533219,-61.431283,44829.000495,16793.456705,58995.966848,19685.000000,49897.164770,19905.294409,34852.452746,15735.603662,25.147906,0.000000,0.000000,0.000000,0.000000,-2.590351,16747.734785,20063.131618,19905.647204,15810.190995,0.000000,0.000000,0.000000,0.390963,0.666012,-0.018869,0.058929,0.001056,1.630993,0.837236,0.000000,0.000000,0.000000,0.045149,-0.030171,0.989217,0.509447,0.028714,0.496216,0.000000,-0.000003,1.300000,0.042278,-0.024684,-0.034313,0.000869,0.000000,0.000000,0.000000,-0.191323,-1.399123,-1.260024,35569.764821,15497.518863,37906.510534,16018.553160,37098.426262,16177.713376,38135.436061,15679.257227,0.108347,0.000000,0.000000,0.000000,0.000000,-0.247346,15739.252817,15926.747183,16168.505634,15586.302303,0.001404,0.001982,-0.000087,-0.021940,0.029890,-0.003331,0.025549,-0.028413,-0.061448,1.233949,0.412904,0.636122,-0.015538,0.033380,0.029469,-0.396712,-0.412904,-0.636122,0.015538,-0.033380,-0.029469,0.396712
6.316000,-0.377689,-0.669190,-1.776967,-0.113152,-0.051820,1.223110,45.356302,53.482439,-6.484872,-0.000000,-0.000000,1.000000,0.347631,-0.296465,-0.110172,0.141669,-0.015485,-0.027437,-0.072856,371.202172,-249.028439,-62.152883,45269.698914,16764.206932,59642.594413,19670.433006,49801.466115,19894.940507,34640.927574,15728.653389,26.143993,0.000000,0.000000,0.000000,0.000000,-1.115321,16813.290222,20162.483704,19875.818417,15784.540093,0.000000,0.000000,0.000000,0.369995,0.663656,-0.021662,0.059512,0.002701,1.384192,0.836254,0.000000,0.000000,0.000000,0.043770,-0.030196,0.986439,0.509447,0.028714,0.496216,0.000000,-0.000003,1.300000,0.042278,-0.024684,-0.034313,0.000869,0.000000,0.000000,0.000000,-0.729302,-2.512660,-1.693103,35363.988494,15765.717050,38070.869247,16025.000000,37003.608264,16079.230126,38263.684100,15578.080021,0.108347,0.000000,0.000000,0.000000,0.000000,-0.247346,15755.635460,15935.807008,16163.107218,15639.606172,0.001404,0.001982,-0.000087,-0.021940,0.029890,-0.003331,0.025549,-0.028413,-0.061448,1.233949,0.391936,0.633766,-0.018331,0.033963,0.031113,-0.397695,-0.391936,-0.633766,0.018331,-0.033963,-0.031113,0.397695
6.318000,-0.448294,-0.611206,-1.622676,-0.111655,-0.050085,1.238184,41.425077,61.299967,-9.316647,-0.000000,-0.000000,1.000000,0.331989,-0.265678,-0.135378,0.145947,-0.018380,-0.025059,-0.066530,375.088443,-242.806131,-63.101609,46033.854815,16901.626667,60233.041481,19646.000000,49908.342222,19951.170370,33924.848889,15745.242963,27.786259,0.000000,0.000000,0.000000,0.000000,1.321989,16871.208889,20304.991111,19852.065185,15671.751111,0.000000,0.000000,0.000000,0.339814,0.666433,-0.018840,0.061788,0.006860,0.978378,0.836127,0.000000,0.000000,0.000000,0.045070,-0.030285,0.987472,0.509447,0.028714,0.496216,0.000000,-0.000003,1.300000,0.042278,-0.024684,-0.034313,0.000869,0.000000,0.000000,0.000000,-2.069902,-3.193882,-0.978586,35560.221972,15861.085547,37812.917605,16025.000000,37297.481765,16122.865826,38046.373255,15748.878883,0.108347,0.000000,0.000000,0.000000,0.000000,-0.247346,15744.533543,15943.056281,16155.943719,15655.112562,0.001404,0.001982,-0.000087,-0.021302,0.029075,-0.003237,0.025753,-0.028677,-0.061448,1.233972,0.361116,0.637358,-0.015603,0.036036,0.035537,-0.397845,-0.361116,-0.637358,0.015603,-0.036036,-0.035537,0.397845
6.320000,-0.486163,-0.537800,-1.488167,-0.111008,-0.053357,1.256225,27.535458,53.151225,-9.264264,-0.000000,-0.000000,1.000000,0.334056,-0.266012,-0.140486,0.145217,-0.019933,-0.022050,-0.061015,378.139309,-236.667472,-64.242475,45843.824742,17006.000000,60388.612371,19646.000000,49448.818557,19875.948454,34207.715464,15605.703093,27.786259,0.000000,0.000000,0.000000,0.000000,1.321989,16933.960825,20462.567010,19847.397938,15645.744330,0.000000,0.000000,0.000000,0.339814,0.666433,-0.018840,0.061788,0.006860,0.978378,0.836127,0.000000,0.000000,0.000000,0.041593,-0.030345,0.981496,0.509447,0.028714,0.496216,0.000000,-0.000003,1.300000,0.042278,-0.024684,-0.034313,0.000869,0.000000,0.000000,0.000000,-2.852689,-3.641568,0.087196,35895.999439,15631.259114,37445.606282,15827.123388,37692.787998,16179.687605,37702.151991,15580.946719,0.108347,0.000000,0.000000,0.000000,0.000000,-0.247346,15723.504767,15952.772855,16150.126192,15704.763320,0.001404,0.001982,-0.000087,-0.021217,0.028966,-0.003225,0.025780,-0.028713,-0.061448,1.233975,0.361031,0.637466,-0.015615,0.036008,0.035573,-0.397848,-0.361031,-0.637466,0.015615,-0.036008,-0.035573,0.397848
6.322000,-0.532984,-0.501454,-1.339247,-0.110109,-0.060480,1.267375,19.912074,50.146794,-11.914640,-0.000000,-0.000000,1.000000,0.336397,-0.266376,-0.146104,0.144412,-0.021852,-0.020560,-0.054909,380.234711,-230.966681,-65.668991,45541.192965,16982.397990,60578.290452,19995.889447,48958.386935,19733.032161,34566.034171,15555.710553,27.786259,0.000000,0.000000,0.000000,0.000000,1.321989,17017.164824,20543.094472,19822.617085,15662.795980,0.000000,0.000000,0.000000,0.339814,0.666433,-0.018840,0.061788,0.006860,0.978378,0.836127,0.000000,0.000000,0.000000,0.037963,-0.030305,0.980632,0.509447,0.028714,0.496216,0.000000,-0.000003,1.300000,0.042278,-0.024684,-0.034313,0.000869,0.000000,0.000000,0.000000,-2.685651,-3.092205,0.879297,36182.890142,15580.661108,37187.957332,15826.001962,37946.551741,16181.816086,37467.694949,15579.860716,0.130341,0.000000,0.000000,0.000000,0.000000,-0.254811,15726.874448,15957.062776,16146.062776,15763.230996,0.001404,0.001982,-0.000087,-0.021400,0.029386,-0.004174,0.025567,-0.028421,-0.069090,1.233938,0.361214,0.637047,-0.014666,0.036222,0.035281,-0.397811,-0.361214,-0.637047,0.014666,-0.036222,-0.035281,0.397811
6.324000,-0.571349,-0.521927,-1.229633,-0.110131,-0.068710,1.267598,15.124259,46.022127,-10.336774,-0.000000,-0.000000,1.000000,0.338419,-0.266679,-0.150823,0.143733,-0.023425,-0.021399,-0.050415,382.088278,-225.737794,-66.663334,45341.676718,17020.733070,60704.674246,20491.000000,48568.391992,19784.921898,34828.523974,15547.200692,27.786259,0.000000,0.000000,0.000000,0.000000,1.321989,17098.323282,20679.451804,19801.395452,15551.063767,0.000000,0.000000,0.000000,0.339814,0.666433,-0.018840,0.061788,0.006860,0.978378,0.836127,0.000000,0.000000,0.000000,0.033046,-0.030297,0.983873,0.509447,0.028714,0.496216,0.000000,-0.000003,1.300000,0.042278,-0.024684,-0.034313,0.000869,0.000000,0.000000,0.000000,-1.881626,-1.556168,0.640047,36176.024031,15871.980383,37247.790584,16076.124571,37793.535557,16232.821481,37573.629230,15821.155468,0.130341,0.000000,0.000000,0.000000,0.000000,-0.254811,15719.027464,15960.986268,16149.986268,15715.168220,0.001404,0.001982,-0.000087,-0.021400,0.029386,-0.004174,0.025567,-0.028421,-0.069090,1.233938,0.361214,0.637047,-0.014666,0.036222,0.035281,-0.397811,-0.361214,-0.637047,0.014666,-0.036222,-0.035281,0.397811
6.326000,-0.552932,-0.581709,-1.245906,-0.111729,-0.077474,1.269380,23.632131,45.760982,-2.978451,-0.000000,-0.000000,1.000000,0.331087,-0.242587,-0.169162,0.145208,-0.022670,-0.023850,-0.051082,385.188162,-220.335780,-66.832010,45845.423237,17123.000000,61104.642116,20652.947614,48507.216286,19664.831432,34242.106328,15596.611515,28.769506,0.000000,0.000000,0.000000,0.000000,3.115022,17155.714730,20842.429461,19779.055498,15507.190871,0.000000,0.000000,0.000000,0.313761,0.662017,-0.017715,0.062470,0.009003,0.594341,0.835583,0.000000,0.000000,0.000000,0.032378,-0.027600,0.982944,0.509447,0.028714,0.496216,0.000000,-0.000003,1.300000,0.042278,-0.024684,-0.034313,0.000869,0.000000,0.000000,0.000000,-2.558412,-1.951732,0.731633,36174.777946,15869.423875,37209.089024,16026.841173,37855.194234,15930.293880,37552.761760,15726.505311,0.130341,0.000000,0.000000,0.000000,0.000000,-0.254811,15715.000000,15964.716743,16163.460293,15691.451694,0.001404,0.001982,-0.000087,-0.021376,0.029354,-0.004170,0.025574,-0.028432,-0.069090,1.233939,0.335137,0.632663,-0.013545,0.036896,0.037434,-0.398357,-0.335137,-0.632663,0.013545,-0.036896,-0.037434,0.398357
6.328000,-0.501088,-0.648087,-1.336846,-0.113933,-0.084056,1.277160,31.902900,54.213086,1.271463,-0.000000,-0.000000,1.000000,0.320938,-0.209349,-0.193469,0.147442,-0.020545,-0.026572,-0.054811,388.815506,-213.583119,-66.704226,46613.085672,17148.650911,61587.088134,20895.129493,48527.571147,19631.429838,33349.173806,15541.091088,30.123745,0.000000,0.000000,0.000000,0.000000,5.584587,17176.130970,20981.952733,19746.740522,15522.826686,0.000000,0.000000,0.000000,0.277877,0.655935,-0.016165,0.063410,0.011954,0.065403,0.834832,0.000000,0.000000,0.000000,0.030959,-0.027044,0.981330,0.509447,0.028714,0.496216,0.000000,-0.000003,1.300000,0.042278,-0.024684,-0.034313,0.000869,0.000000,0.000000,0.000000,-3.245820,-2.259219,0.510374,36075.948225,15763.011834,37272.878698,16074.615385,37799.258876,16133.769231,37638.547337,15815.167160,0.130341,0.000000,0.000000,0.000000,0.000000,-0.254811,15712.707101,15956.587278,16176.000000,15731.366864,0.001404,0.001982,-0.000087,-0.020729,0.028477,-0.004043,0.025788,-0.028717,-0.069090,1.233970,0.298606,0.627459,-0.012121,0.037622,0.040671,-0.399138,-0.298606,-0.627459,0.012121,-0.037622,-0.040671,0.399138
6.330000,-0.456929,-0.697240,-1.422365,-0.116802,-0.087236,1.284591,21.526333,61.278163,0.439816,-0.000000,-0.000000,1.000000,0.324508,-0.209738,-0.199433,0.146747,-0.018734,-0.028587,-0.058317,390.856686,-206.502671,-66.691076,46617.089830,17260.734125,61533.567372,20920.000000,48256.637584,19677.107899,33362.556531,15432.000000,30.123745,0.000000,0.000000,0.000000,0.000000,5.584587,17212.143521,21114.549303,19687.567372,15523.274652,0.000000,0.000000,0.000000,0.277877,0.655935,-0.016165,0.063410,0.011954,0.065403,0.834832,0.000000,0.000000,0.000000,0.030788,-0.027379,0.983567,0.509447,0.028714,0.496216,0.000000,-0.000003,1.300000,0.042278,-0.024684,-0.034313,0.000869,0.000000,0.000000,0.000000,-4.555475,-2.246548,-0.059649,35835.637681,15582.594203,37425.151139,16025.000000,37648.032091,16236.566253,37871.827640,15679.728778,0.131158,0.000000,0.000000,0.000000,0.000000,-0.255723,15666.682195,15948.000000,16176.000000,15739.000000,0.001404,0.001982,-0.000087,-0.020736,0.028491,-0.004103,0.025781,-0.028707,-0.068884,1.233968,0.298613,0.627444,-0.012062,0.037629,0.040662,-0.399136,-0.298613,-0.627444,0.012062,-0.037629,-0.040662,0.399136
6.332000,-0.437373,-0.733489,-1.484718,-0.119579,-0.088616,1.290616,6.395274,58.223027,0.340793,-0.000000,-0.000000,1.000000,0.328538,-0.210166,-0.206041,0.145973,-0.017932,-0.030073,-0.060873,391.340816,-199.882083,-66.589125,46564.746231,17361.000000,61451.203518,20920.000000,48041.110553,19657.741206,33374.620603,15453.610553,30.123745,0.000000,0.000000,0.000000,0.000000,5.584587,17324.278894,21253.017588,19653.022613,15492.502513,0.000000,0.000000,0.000000,0.277877,0.655935,-0.016165,0.063410,0.011954,0.065403,0.834832,0.000000,0.000000,0.000000,0.028455,-0.028516,0.988783,0.509447,0.028714,0.496216,0.000000,-0.000003,1.300000,0.042278,-0.024684,-0.034313,0.000869,0.000000,0.000000,0.000000,-5.161667,-0.638238,-1.049200,35529.997514,15765.452511,37695.208851,16025.000000,37321.558429,16325.111387,38280.441571,15859.772750,0.154633,0.000000,0.000000,0.000000,0.000000,-0.281922,15719.629538,15947.735455,16176.330681,15739.264545,0.001404,0.001982,-0.000087,-0.020947,0.028905,-0.005809,0.025580,-0.028430,-0.062965,1.233921,0.298824,0.627031,-0.010356,0.037830,0.040384,-0.399089,-0.298824,-0.627031,0.010356,-0.037830,-0.040384,0.399089
6.334000,-0.442749,-0.757466,-1.521332,-0.120951,-0.091909,1.299967,-3.201171,56.390028,3.013429,-0.000000,-0.000000,1.000000,0.332002,-0.210524,-0.211624,0.145317,-0.018153,-0.031056,-0.062375,390.850458,-193.297250,-66.175504,46588.896672,17361.000000,61304.828117,20920.000000,47917.643815,19726.617486,33365.188276,15457.402881,30.123745,0.000000,0.000000,0.000000,0.000000,5.584587,17397.082961,21388.137606,19640.026329,15382.832091,0.000000,0.000000,0.000000,0.277877,0.655935,-0.016165,0.063410,0.011954,0.065403,0.834832,0.000000,0.000000,0.000000,0.031362,-0.028746,0.989126,0.509447,0.028714,0.496216,0.000000,-0.000003,1.300000,0.042278,-0.024684,-0.034313,0.000869,0.000000,0.000000,0.000000,-5.267143,0.355775,-1.437771,35422.025747,15673.000000,37791.848610,16009.106076,37159.308960,19232.775489,38443.005149,15676.141092,0.154633,0.000000,0.000000,0.000000,0.000000,-0.281922,15781.105046,15943.246138,16181.251287,15743.314109,0.001404,0.001982,-0.000087,-0.020947,0.028905,-0.005809,0.025580,-0.028430,-0.062965,1.233921,0.298824,0.627031,-0.010356,0.037830,0.040384,-0.399089,-0.298824,-0.627031,0.010356,-0.037830,-0.040384,0.399089
6.336000,-0.473218,-0.780249,-1.514313,-0.120861,-0.097079,1.310370,-8.812381,73.096797,4.010999,-0.000000,-0.000000,1.000000,0.329875,-0.182021,-0.230100,0.146789,-0.019402,-0.031990,-0.062087,389.911054,-185.791335,-65.835723,47155.181818,17361.000000,61540.049587,20920.000000,47908.099174,19630.355372,32709.214876,15409.388430,31.039789,0.000000,0.000000,0.000000,0.000000,7.708086,17432.958678,21430.900826,19620.752066,15341.487603,0.000000,0.000000,0.000000,0.246364,0.646696,-0.015893,0.063965,0.014260,-0.455392,0.834055,0.000000,0.000000,0.000000,0.034273,-0.030342,0.992326,0.509447,0.028714,0.496216,0.000000,-0.000003,1.300000,0.042278,-0.024684,-0.034313,0.000869,0.000000,0.000000,0.000000,-5.343339,1.692146,-1.288249,35515.073603,15677.089050,37698.398455,15772.000000,37169.118128,61490.274875,38437.554748,15731.096320,0.154633,0.000000,0.000000,0.000000,0.000000,-0.281922,15721.936847,15932.000000,16185.327124,15748.981372,0.001404,0.001982,-0.000087,-0.020947,0.028905,-0.005809,0.025580,-0.028430,-0.062965,1.233921,0.267311,0.617792,-0.010084,0.038385,0.042690,-0.399866,-0.267311,-0.617792,0.010084,-0.038385,-0.042690,0.399866
6.338000,-0.524464,-0.806858,-1.447820,-0.121418,-0.099499,1.317855,-16.057867,76.832469,0.635755,-0.000000,-0.000000,1.000000,0.327809,-0.150024,-0.250768,0.148536,-0.021503,-0.033081,-0.059361,387.801045,-178.094747,-65.895539,47668.694431,17448.546575,61850.985707,21179.272548,47861.567275,19569.000000,32086.901429,15338.783637,32.068329,0.000000,0.000000,0.000000,0.000000,10.092366,17471.241005,21532.774273,19567.074914,15369.620503,0.000000,0.000000,0.000000,0.210982,0.636323,-0.015588,0.064587,0.016848,-1.040144,0.833183,0.000000,0.000000,0.000000,0.034901,-0.031540,0.997452,0.509447,0.028714,0.496216,0.000000,-0.000003,1.300000,0.042278,-0.024684,-0.034313,0.000869,0.000000,0.000000,0.000000,-5.224475,1.061670,-0.669684,35715.891413,15722.522944,37513.936847,15772.000000,37392.652885,16548.884598,38210.385279,15821.055429,0.154633,0.000000,0.000000,0.000000,0.000000,-0.281922,15710.124035,15932.000000,16188.961836,15759.885507,0.001404,0.001982,-0.000087,-0.020947,0.028905,-0.005809,0.025580,-0.028430,-0.062965,1.233921,0.231929,0.607418,-0.009779,0.039008,0.045278,-0.400738,-0.231929,-0.607418,0.009779,-0.039008,-0.045278,0.400738
6.340000,-0.551879,-0.821660,-1.398580,-0.121972,-0.098551,1.325437,-29.710646,60.414311,-1.266783,-0.000000,-0.000000,1.000000,0.332900,-0.150474,-0.257463,0.147941,-0.022627,-0.033688,-0.057342,384.027293,-171.360308,-65.997086,47485.224111,17573.249356,61702.497682,21641.959815,47711.307573,19513.380216,32268.768676,15222.182895,32.068329,0.000000,0.000000,0.000000,0.000000,10.092366,17519.321999,21651.737249,19518.145286,15334.138073,0.000000,0.000000,0.000000,0.210982,0.636323,-0.015588,0.064587,0.016848,-1.040144,0.833183,0.000000,0.000000,0.000000,0.035427,-0.032767,0.997656,0.509447,0.028714,0.496216,0.000000,-0.000003,1.300000,0.042278,-0.024684,-0.034313,0.000869,0.000000,0.000000,0.000000,-5.377736,-0.604688,0.351258,36020.729547,15677.559666,37216.544033,15988.134966,37779.669620,16025.000000,37824.339760,15664.154247,0.154508,0.000000,0.000000,0.000000,0.000000,-0.286615,15698.729547,15940.364773,16181.000000,15913.321001,0.001404,0.001982,-0.000087,-0.020296,0.028052,-0.005720,0.025776,-0.028696,-0.063795,1.233956,0.231278,0.608270,-0.009868,0.038811,0.045544,-0.400773,-0.231278,-0.608270,0.009868,-0.038811,-0.045544,0.400773
6.342000,-0.531671,-0.814928,-1.425665,-0.120646,-0.099679,1.333290,-40.073671,50.909437,0.327454,-0.000000,-0.000000,1.000000,0.338458,-0.150958,-0.264699,0.147294,-0.021799,-0.033412,-0.058452,379.432918,-165.745699,-65.929188,47266.336041,17605.000000,61536.805076,21834.000000,47633.530964,19455.000000,32380.810152,15151.000000,32.068329,0.000000,0.000000,0.000000,0.000000,10.092366,17574.554315,21748.343147,19505.361421,15234.934010,0.000000,0.000000,0.000000,0.210982,0.636323,-0.015588,0.064587,0.016848,-1.040144,0.833183,0.000000,0.000000,0.000000,0.035313,-0.031468,0.992267,0.509447,0.028714,0.496216,0.000000,-0.000003,1.300000,0.042278,-0.024684,-0.034313,0.000869,0.000000,0.000000,0.000000,-5.264316,-1.935363,0.477232,36007.352796,15704.379515,37228.213756,16096.572489,37870.292924,16064.774369,37767.507175,15613.620980,0.153257,0.000000,0.000000,0.000000,0.000000,-0.333385,15707.140030,15943.493320,16181.000000,15759.266205,0.001404,0.001982,-0.000087,-0.020534,0.028487,-0.006529,0.025591,-0.028439,-0.072062,1.233901,0.231515,0.607836,-0.009059,0.038997,0.045287,-0.400718,-0.231515,-0.607836,0.009059,-0.038997,-0.045287,0.400718
