t_unix,rpm_m1,rpm_m2,rpm_m3,rpm_m4,motor_m1,marker
1784733033.2690845,14691,14374,14464,14506,32767,0.0
1784733033.2795157,14673,14381,14450,14577,32767,0.0
1784733033.2900507,14627,14354,14419,14616,32767,0.0
1784733033.2992272,14702,14388,14457,14552,32767,0.0
1784733033.3093493,14662,14374,14461,14520,32767,0.0
1784733033.3193636,14702,14354,14447,14548,32767,0.0
1784733033.329276,14609,14343,14461,14471,32767,0.0
1784733033.33902,14723,14385,14602,14602,32767,0.0
1784733033.3493836,14677,14398,14482,14563,32767,0.0
1784733033.3591857,14602,14412,14464,14616,32767,0.0
1784733033.3690176,14778,14436,14461,14423,32767,0.0
1784733033.3795233,14749,14423,14289,14482,32767,0.0
1784733033.3895707,14644,14416,14367,14619,32767,0.0
1784733033.399376,14655,14374,14496,14482,32767,0.0
1784733033.409059,14814,14419,14524,14616,32767,0.0
1784733033.4191656,14662,14447,14450,14652,32767,0.0
1784733033.4297502,14792,14381,14616,14531,32767,0.0
1784733033.4395523,14742,14378,14374,14659,32767,0.0
1784733033.449249,14738,14354,14566,14598,32767,0.0
1784733033.4597318,14612,14388,14412,14506,32767,0.0
1784733033.4691987,14531,14395,14520,14577,32767,0.0
1784733033.479268,14698,14402,14534,14591,32767,0.0
1784733033.4900954,14605,14440,14573,14499,32767,0.0
1784733033.499087,14778,14378,14627,14691,32767,0.0
1784733033.509561,14673,14385,14496,14684,32767,0.0
1784733033.5193832,14731,14385,14531,14510,32767,0.0
1784733033.5291147,14705,14371,14524,14485,32767,0.0
1784733033.5395064,14602,14416,14364,14619,32767,0.0
1784733033.54928,14705,14388,14457,14616,32767,0.0
1784733033.559021,14752,14371,14419,14652,32767,0.0
1784733033.5694427,14563,14430,14457,14454,32767,0.0
1784733033.5792332,14627,14447,14545,14454,32767,0.0
1784733033.5900095,14771,14385,14552,14510,32767,0.0
1784733033.5989976,14789,14378,14292,14364,32767,0.0
1784733033.60927,14760,14336,14464,14395,32767,0.0
1784733033.619111,14677,14360,14499,14430,32767,0.0
1784733033.6295445,14634,14398,14419,14461,32767,0.0
1784733033.6390734,14760,14405,14461,14447,32767,0.0
1784733033.6494732,14771,14430,14340,14430,32767,0.0
1784733033.6592565,14811,14381,14292,14559,32767,0.0
1784733033.6689556,14695,14374,14409,14594,32767,0.0
1784733033.6794617,14778,14391,14405,14524,32767,0.0
1784733033.6900282,14760,14360,14309,14587,32767,0.0
1784733033.6990328,14669,14430,14570,14357,32767,0.0
1784733033.7094927,14756,14433,14433,14409,32767,0.0
1784733033.7191494,14609,14426,14412,14563,32767,0.0
1784733033.7290065,14771,14409,14440,14591,32767,0.0
1784733033.7394783,14524,14354,14450,14454,32767,0.0
1784733033.7492797,14662,14367,14381,14436,32767,0.0
1784733033.7593071,14749,14367,14357,14659,32767,0.0
1784733033.7691417,14713,14388,14524,14513,32767,0.0
1784733033.7795608,14803,14398,14541,14468,32767,0.0
1784733033.7900424,14727,14416,14520,14478,32767,0.0
1784733033.7995536,14844,14423,14385,14616,32767,0.0
1784733033.8091464,14789,14360,14482,14580,32767,0.0
1784733033.8189244,14648,14354,14440,14623,32767,0.0
1784733033.8292007,14623,14336,14402,14612,32767,0.0
1784733033.8395753,14742,14347,14261,14598,32767,0.0
1784733033.8492496,14792,14412,14385,14563,32767,0.0
1784733033.8590431,14723,14381,14248,14559,32767,0.0
1784733033.8695414,14745,14330,14371,14312,32767,0.0
1784733033.87934,14745,14312,14374,14423,32767,0.0
1784733033.890229,14792,14391,14412,14602,32767,0.0
1784733033.8993187,14745,14391,14330,14433,32767,0.0
1784733033.9090066,14756,14367,14388,14541,32767,0.0
1784733033.9195313,14634,14340,14385,14552,32767,0.0
1784733033.9292717,14807,14333,14395,14577,32767,0.0
1784733033.9391737,14634,14347,14378,14454,32767,0.0
1784733033.949558,14763,14378,14419,14430,32767,0.0
1784733033.9591918,14767,14354,14548,14430,32767,0.0
1784733033.9695258,14602,14378,14552,14419,32767,0.0
1784733033.9792778,14763,14347,14423,14570,32767,0.0
1784733033.989889,14840,14343,14538,14594,32767,0.0
1784733033.999661,14605,14319,14468,14409,32767,0.0
1784733034.0094578,14752,14357,14471,14461,32767,0.0
1784733034.0193222,14609,14378,14419,14591,32767,0.0
1784733034.0292785,14702,14336,14457,14398,32767,0.0
1784733034.0389998,14598,14388,14461,14464,32767,0.0
1784733034.0494714,14760,14391,14478,14570,32767,0.0
1784733034.059108,14673,14360,14364,14591,32767,0.0
1784733034.0694911,14545,14388,14461,14598,32767,0.0
1784733034.0792515,14616,14374,14336,14616,32767,0.0
1784733034.0897756,14713,14385,14436,14573,32767,0.0
1784733034.0993252,14727,14364,14319,14485,32767,0.0
1784733034.1090677,14594,14395,14289,14478,32767,0.0
1784733034.119565,14716,14364,14388,14648,32767,0.0
1784733034.1293867,14648,14347,14416,14637,32767,0.0
1784733034.1393275,14731,14330,14443,14426,32767,0.0
1784733034.149029,14734,14330,14433,14492,32767,0.0
1784733034.1595392,14612,14364,14409,14713,32767,0.0
1784733034.169416,14767,14426,14295,14436,32767,0.0
1784733034.1793768,14637,14436,14364,14691,32767,0.0
1784733034.1894255,14702,14371,14412,14531,32767,0.0
1784733034.1993506,14781,14405,14391,14680,32767,0.0
1784733034.209344,14709,14374,14419,14527,32767,0.0
1784733034.2191708,14630,14360,14450,14655,32767,0.0
1784733034.2292082,14742,14426,14385,14545,32767,0.0
1784733034.2390933,14591,14423,14541,14702,32767,0.0
1784733034.2495825,14742,14398,14552,14534,32767,0.0
1784733034.2593114,14680,14371,14443,14637,32767,0.0
1784733034.2690933,14619,14343,14454,14713,32767,0.0
1784733034.2788882,14818,14350,14450,14566,32767,0.0
1784733034.2893643,14796,14395,14319,14570,32767,0.0
1784733034.299168,14727,14336,14395,14705,32767,0.0
1784733034.309047,14702,14343,14464,14556,32767,0.0
1784733034.3189812,14855,14378,14534,14752,32767,0.0
1784733034.329557,14652,14385,14367,14566,32767,0.0
1784733034.3395836,14752,14391,14492,14630,32767,0.0
1784733034.3494134,14792,14357,14457,14524,32767,0.0
1784733034.3594487,14669,14443,14492,14709,32767,0.0
1784733034.3693078,14716,14360,14520,14570,32767,0.0
1784733034.3799326,14727,14333,14478,14619,32767,0.0
1784733034.3889337,14792,14381,14510,14691,32767,0.0
1784733034.3993628,14580,14333,14471,14531,32767,0.0
1784733034.409032,14785,14333,14499,14669,32767,0.0
1784733034.4195776,14778,14319,14468,14634,32767,0.0
1784733034.4292548,14580,14340,14552,14623,32767,0.0
1784733034.4390178,14655,14378,14548,14648,32767,0.0
1784733034.449384,14803,14391,14541,14499,32767,0.0
1784733034.459156,14662,14378,14402,14517,32767,0.0
1784733034.469186,14713,14398,14503,14598,32767,0.0
1784733034.4788156,14702,14364,14541,14492,32767,0.0
1784733034.489438,14680,14312,14520,14520,32767,0.0
1784733034.4995983,14623,14340,14652,14503,32767,0.0
1784733034.5094213,14792,14316,14527,14556,32767,0.0
1784733034.5192854,14659,14347,14482,14673,32767,0.0
1784733034.529063,14774,14350,14637,14496,32767,0.0
1784733034.5388515,14630,14388,14506,14634,32767,0.0
1784733034.549753,14630,14385,14475,14577,27524,0.0
1784733034.5595582,14177,14330,14234,14510,27524,0.0
1784733034.5695632,14130,14350,14071,14234,27524,0.0
1784733034.579293,13982,14367,13805,14071,27524,0.0
1784733034.5898576,13831,14241,13786,13793,27524,0.0
1784733034.5990126,13711,14031,13623,13831,27524,0.0
1784733034.6093009,13556,13885,13540,13726,27524,0.0
1784733034.6190357,13556,13667,13446,13568,27524,0.0
1784733034.6296177,13513,13602,13386,13498,27524,0.0
1784733034.6398425,13416,13513,13339,13464,27524,0.0
1784733034.6490834,13357,13440,13289,13389,27524,0.0
1784733034.6595373,13283,13336,13253,13360,27524,0.0
1784733034.6692145,13291,13262,13297,13259,27524,0.0
1784733034.6789176,13212,13146,13245,13242,27524,0.0
1784733034.6900408,13239,13143,13163,13195,27524,0.0
1784733034.6993513,13221,13100,13123,13189,27524,0.0
1784733034.709113,13186,13083,13086,13152,27524,0.0
1784733034.7191563,13236,13071,13086,13137,27524,0.0
1784733034.7291675,13140,13051,13077,13120,27524,0.0
1784733034.739098,13175,13009,13060,13094,27524,0.0
1784733034.749567,13103,12992,13018,13097,27524,0.0
1784733034.759623,13169,12975,13029,13100,27524,0.0
1784733034.7693105,13126,12906,12950,13069,27524,0.0
1784733034.7791028,13157,12933,13018,13063,27524,0.0
1784733034.7890828,13163,12911,13029,13074,27524,0.0
1784733034.7992892,13114,12900,13037,13080,27524,0.0
1784733034.8090432,13175,12872,13094,13134,27524,0.0
1784733034.8188531,13106,12906,13040,13106,27524,0.0
1784733034.8291783,13097,12919,13029,13040,27524,0.0
1784733034.8394163,13143,12950,12992,13152,27524,0.0
1784733034.8490222,13131,12908,13023,13001,27524,0.0
1784733034.8596036,13169,12906,13006,13083,27524,0.0
1784733034.869545,13189,12842,12967,13094,27524,0.0
1784733034.8792922,13169,12872,12998,13012,27524,0.0
1784733034.8891134,13198,12853,13126,13026,27524,0.0
1784733034.899555,13262,12864,12950,12984,27524,0.0
1784733034.9092407,13247,12875,12967,13111,27524,0.0
1784733034.9189193,13143,12900,13089,13034,27524,0.0
1784733034.9295514,13146,12939,12975,13003,27524,0.0
1784733034.9395971,13123,12881,12995,13020,27524,0.0
1784733034.9488266,13134,12881,12995,13046,27524,0.0
1784733034.9594219,13236,12872,13006,13026,27524,0.0
1784733034.969354,13256,12889,13006,13051,27524,0.0
1784733034.9793065,13212,12931,12984,13043,27524,0.0
1784733034.9893053,13163,12903,12947,13040,27524,0.0
1784733034.9991884,13207,12886,13111,13037,27524,0.0
1784733035.009088,13215,12892,13001,12981,27524,0.0
1784733035.0190516,13215,12903,12987,13143,27524,0.0
1784733035.0289774,13212,12914,13003,13083,27524,0.0
1784733035.0391002,13210,12900,12956,12972,27524,0.0
1784733035.049688,13309,12908,12961,13106,27524,0.0
1784733035.059314,13114,12903,12875,13032,27524,0.0
1784733035.0688245,13143,12897,12967,12978,27524,0.0
1784733035.0791566,13169,12944,13003,13023,27524,0.0
1784733035.0896792,13152,12881,12970,13043,27524,0.0
1784733035.099125,13166,12906,13009,13037,27524,0.0
1784733035.1088676,13152,12875,12981,13029,27524,0.0
1784733035.1194396,13192,12947,12989,13029,27524,0.0
1784733035.128991,13212,12903,13126,13049,27524,0.0
1784733035.1392975,13111,12911,12958,13097,27524,0.0
1784733035.149141,13131,12928,13080,13018,27524,0.0
1784733035.1589987,13178,12961,13051,13023,27524,0.0
1784733035.1689723,13131,12939,13057,13020,27524,0.0
1784733035.1790867,13155,12964,13046,13023,27524,0.0
1784733035.1893232,13204,12908,12908,13026,27524,0.0
1784733035.198984,13218,12908,13018,13037,27524,0.0
1784733035.209531,13149,12878,13023,13032,27524,0.0
1784733035.2192998,13126,12911,13009,13034,27524,0.0
1784733035.2289822,13169,12867,12978,13166,27524,0.0
1784733035.2393005,13111,12908,13006,12967,27524,0.0
1784733035.249019,13094,12850,12922,13066,27524,0.0
1784733035.25936,13149,12892,13001,13006,27524,0.0
1784733035.2690697,13230,12856,13006,13049,27524,0.0
1784733035.2794151,13169,12839,13003,13029,27524,0.0
1784733035.2893362,13137,12842,13012,13032,27524,0.0
1784733035.2992723,13169,12858,13006,13060,27524,0.0
1784733035.3089454,13160,12867,13026,13026,27524,0.0
1784733035.3194404,13189,12944,13023,13137,27524,0.0
1784733035.3290515,13256,12897,13020,12995,27524,0.0
1784733035.3393462,13157,12911,13149,13117,27524,0.0
1784733035.3490329,13198,12919,13040,13046,27524,0.0
1784733035.3587692,13236,12925,13183,13077,27524,0.0
1784733035.369138,13169,12931,13051,13155,27524,0.0
1784733035.3795516,13134,12892,12953,13040,27524,0.0
1784733035.3888237,13181,12931,13037,13143,27524,0.0
1784733035.3988698,13152,12925,13049,13077,27524,0.0
1784733035.40943,13083,12964,12995,13051,27524,0.0
1784733035.4193792,13152,12894,13077,13066,27524,0.0
1784733035.429286,13111,12906,13192,13040,27524,0.0
1784733035.4390435,13080,12900,13066,13043,27524,0.0
1784733035.449439,13111,12875,13074,13212,27524,0.0
1784733035.4590447,13131,12883,13192,13074,27524,0.0
1784733035.4692168,13100,12842,13043,13181,27524,0.0
1784733035.4792876,13103,12850,13051,13111,27524,0.0
1784733035.4887977,13198,12872,13227,13091,27524,0.0
1784733035.498925,13126,12908,13106,13126,27524,0.0
1784733035.5090902,13183,12889,13106,13129,27524,0.0
1784733035.5191164,13126,12878,13066,13134,27524,0.0
1784733035.5291297,13071,12925,13074,13109,27524,0.0
1784733035.5392003,13111,12886,13083,13131,27524,0.0
1784733035.5493658,13111,12861,13077,13152,27524,0.0
1784733035.5591934,13204,12875,13069,13166,27524,0.0
1784733035.5691113,13163,12870,13069,13172,27524,0.0
1784733035.5789902,13143,12858,13060,13172,27524,0.0
1784733035.588851,13152,12908,13051,13140,27524,0.0
1784733035.5993156,13126,12836,13091,13131,27524,0.0
1784733035.6092436,13043,12867,12984,13120,27524,0.0
1784733035.6192324,13134,12825,13181,13146,27524,0.0
1784733035.6288853,13114,12875,13077,13134,27524,0.0
1784733035.6393557,13169,12892,13077,13227,27524,0.0
1784733035.6489742,13109,12834,13080,13100,27524,0.0
1784733035.6593716,13103,12850,13032,13089,27524,0.0
1784733035.6690981,13163,12881,13037,13212,27524,0.0
1784733035.6794398,13117,12815,13204,13094,27524,0.0
1784733035.6890607,13074,12812,13069,13043,27524,0.0
1784733035.6990771,13109,12845,13103,13066,27524,0.0
1784733035.708948,13131,12867,13080,13120,27524,0.0
1784733035.718856,13134,12839,13066,13106,27524,0.0
1784733035.7295058,13137,12892,13083,13077,27524,0.0
1784733035.7393143,13186,12903,13183,13089,27524,0.0
1784733035.7491481,13157,12867,13060,13114,27524,0.0
1784733035.7587688,13175,12842,13046,13100,27524,0.0
1784733035.7692735,13134,12867,12981,13201,27524,0.0
1784733035.7789268,13146,12845,13195,13069,27524,0.0
1784733035.789445,13111,12836,13071,13066,27524,0.0
1784733035.798771,13106,12864,13051,13152,27524,0.0
1784733035.8092728,13120,12867,13049,13083,27524,0.0
1784733035.819116,13140,12842,12967,13163,27524,0.0
1784733035.829081,13100,12812,13043,13069,27524,0.0
1784733035.8387914,13183,12867,13063,13069,27524,0.0
1784733035.849101,13126,12828,13066,13023,27524,0.0
1784733035.858972,13183,12836,13060,13009,27524,0.0
1784733035.8689506,13146,12864,13040,13029,27524,0.0
1784733035.878849,13094,12883,13046,12998,27524,0.0
1784733035.889487,13186,12897,13163,13140,27524,0.0
1784733035.898918,13280,12914,13146,13037,27524,0.0
1784733035.9088507,13230,12903,13054,12978,27524,0.0
1784733035.9194777,13178,12883,12972,13143,27524,0.0
1784733035.9294195,13192,12867,13094,13069,27524,0.0
1784733035.9392939,13114,12892,13071,13029,27524,0.0
1784733035.9490755,13134,12936,13051,13015,27524,0.0
1784733035.9589484,13253,12894,13043,13032,27524,0.0
1784733035.968778,13183,12872,13009,13037,27524,0.0
1784733035.979348,13143,12928,13020,13032,27524,0.0
1784733035.9893253,13210,12889,13029,13049,27524,0.0
1784733035.9989467,13195,12864,13020,13051,27524,0.0
1784733036.0090582,13169,12839,13006,13034,27524,0.0
1784733036.0191746,13146,12906,13134,13054,27524,0.0
1784733036.0291126,13069,12911,12947,13129,27524,0.0
1784733036.038732,13143,12883,13043,13029,27524,0.0
1784733036.0492594,13297,12922,13040,13054,27524,0.0
1784733036.0591986,13089,12883,13018,13071,27524,0.0
1784733036.0691006,13152,12839,13029,13037,27524,0.0
1784733036.0789466,13134,12864,13040,13046,27524,0.0
1784733036.088849,13192,12878,13018,13131,27524,0.0
1784733036.0991902,13233,12842,13146,13152,27524,0.0
1784733036.1091704,13149,12908,13037,13091,27524,0.0
1784733036.1189978,13134,12894,13023,13094,27524,0.0
1784733036.1288345,13094,12872,13034,13054,27524,0.0
1784733036.1387346,13166,12867,12967,13077,27524,0.0
1784733036.1493402,13212,12872,13175,13051,27524,0.0
1784733036.1593528,13207,12906,13083,13032,27524,0.0
1784733036.1690412,13195,12878,13020,13109,27524,0.0
1784733036.1788082,13134,12886,13020,13054,27524,0.0
1784733036.1890552,13126,12867,13057,12964,27524,0.0
1784733036.199031,13198,12936,13043,12942,27524,0.0
1784733036.2094548,13178,12903,13034,13034,27524,0.0
1784733036.2193205,13157,12917,13032,13063,27524,0.0
1784733036.2290242,13242,12889,13106,13094,27524,0.0
1784733036.2388475,13120,12906,13009,13224,27524,0.0
1784733036.249183,13183,12892,13015,13066,27524,0.0
1784733036.2590437,13221,12875,13023,13032,27524,0.0
1784733036.268765,13166,12897,13009,13009,27524,0.0
1784733036.2791455,13189,12867,12998,13046,27524,0.0
1784733036.2888937,13080,12931,12984,13012,27524,0.0
1784733036.2990406,13077,12906,13006,13100,27524,0.0
1784733036.309012,13131,12886,12998,12989,27524,0.0
1784733036.3191485,13210,12856,13012,13023,27524,0.0
1784733036.3291888,13172,12847,13129,13009,27524,0.0
1784733036.339063,13163,12850,13123,13018,27524,0.0
1784733036.3487341,13117,12919,12998,13001,27524,0.0
1784733036.3593297,13140,12900,13026,13057,27524,0.0
1784733036.3689897,13149,12936,13054,13126,27524,0.0
1784733036.3794072,13227,12850,13020,13012,27524,0.0
1784733036.389033,13160,12894,12931,13054,27524,0.0
1784733036.398901,13123,12845,13057,13043,27524,0.0
1784733036.4089463,13160,12870,13037,13049,27524,0.0
1784733036.418846,13134,12933,13018,13043,27524,0.0
1784733036.4288473,13114,12925,13015,13037,27524,0.0
1784733036.439023,13126,12894,13034,13051,27524,0.0
1784733036.4489946,13207,12881,13146,13126,27524,0.0
1784733036.458996,13100,12867,13040,13032,27524,0.0
1784733036.4688773,13054,12853,13129,13086,27524,0.0
1784733036.4792886,13140,12881,13043,13037,27524,0.0
1784733036.4893153,13120,12894,13049,13032,27524,0.0
1784733036.4988084,13029,12942,13066,13063,27524,0.0
1784733036.508852,13146,12950,13051,13049,27524,0.0
1784733036.519207,13134,12925,13049,13040,27524,0.0
1784733036.5291479,13212,12908,13051,13080,27524,0.0
1784733036.5390027,13253,12936,12956,13018,27524,0.0
1784733036.5493734,12958,12922,13054,12975,22937,0.0
1784733036.5589347,12809,12676,12864,12886,22937,0.0
1784733036.569161,12634,12486,12674,12763,22937,0.0
1784733036.5788257,12409,12310,12541,12639,22937,0.0
1784733036.5892167,12442,12165,12406,12528,22937,0.0
1784733036.5994482,12210,12028,12345,12282,22937,0.0
1784733036.6092925,12091,11942,12140,12195,22937,0.0
1784733036.619068,12002,11885,12045,12104,22937,0.0
1784733036.6287637,12028,11790,11988,11904,22937,0.0
1784733036.638996,11890,11739,11890,11892,22937,0.0
1784733036.6494627,11895,11670,11831,11878,22937,0.0
1784733036.6590605,11841,11587,11780,11790,22937,0.0
1784733036.6688843,11831,11547,11727,11755,22937,0.0
1784733036.6792798,11711,11503,11693,11698,22937,0.0
1784733036.6890502,11732,11481,11655,11673,22937,0.0
1784733036.6987603,11734,11454,11632,11636,22937,0.0
1784733036.7090523,11684,11443,11540,11612,22937,0.0
1784733036.7192965,11670,11404,11682,11583,22937,0.0
1784733036.7288983,11643,11387,11583,11607,22937,0.0
1784733036.7392778,11603,11393,11600,11578,22937,0.0
1784733036.7489755,11625,11344,11603,11520,22937,0.0
1784733036.7587526,11618,11340,11576,11527,22937,0.0
1784733036.7691765,11603,11370,11556,11540,22937,0.0
1784733036.7788038,11591,11329,11518,11492,22937,0.0
1784733036.7891772,11578,11340,11511,11511,22937,0.0
1784733036.7988915,11589,11340,11514,11485,22937,0.0
1784733036.8092897,11578,11299,11518,11476,22937,0.0
1784733036.8190603,11525,11310,11503,11476,22937,0.0
1784733036.8290722,11594,11297,11505,11476,22937,0.0
1784733036.8387725,11476,11310,11474,11463,22937,0.0
1784733036.8486717,11556,11314,11485,11472,22937,0.0
1784733036.859345,11514,11290,11470,11465,22937,0.0
1784733036.8689065,11503,11282,11365,11417,22937,0.0
1784733036.8787875,11585,11246,11470,11463,22937,0.0
1784733036.8892434,11527,11242,11465,11498,22937,0.0
1784733036.8986511,11527,11240,11474,11393,22937,0.0
1784733036.9092815,11545,11246,11441,11459,22937,0.0
1784733036.919023,11549,11252,11443,11443,22937,0.0
1784733036.9290087,11545,11263,11413,11467,22937,0.0
1784733036.938919,11507,11248,11454,11426,22937,0.0
1784733036.94894,11641,11235,11456,11432,22937,0.0
1784733036.9587882,11565,11244,11465,11422,22937,0.0
1784733036.9692488,11522,11242,11470,11409,22937,0.0
1784733036.9789844,11542,11250,11441,11391,22937,0.0
1784733036.9888396,11569,11250,11428,11419,22937,0.0
1784733036.9988253,11580,11233,11428,11432,22937,0.0
1784733037.0087855,11591,11242,11439,11450,22937,0.0
1784733037.019369,11623,11240,11443,11454,22937,0.0
1784733037.0293498,11587,11244,11389,11426,22937,0.0
1784733037.039197,11585,11233,11496,11476,22937,0.0
1784733037.0490465,11589,11248,11419,11474,22937,0.0
1784733037.0592117,11534,11219,11441,11472,22937,0.0
1784733037.069237,11531,11200,11450,11474,22937,0.0
1784733037.0792363,11603,11221,11430,11456,22937,0.0
1784733037.0892303,11578,11217,11413,11500,22937,0.0
1784733037.0991902,11576,11252,11409,11474,22937,0.0
1784733037.1096187,11623,11223,11430,11461,22937,0.0
1784733037.11928,11545,11225,11380,11467,22937,0.0
1784733037.1288366,11538,11223,11426,11461,22937,0.0
1784733037.1386292,11522,11223,11443,11411,22937,0.0
1784733037.1490169,11527,11238,11459,11419,22937,0.0
1784733037.1588473,11522,11233,11452,11404,22937,0.0
1784733037.1693165,11518,11276,11448,11415,22937,0.0
1784733037.1789823,11525,11293,11467,11452,22937,0.0
1784733037.1886797,11529,11273,11478,11443,22937,0.0
1784733037.1987803,11531,11252,11496,11393,22937,0.0
1784733037.2091372,11551,11276,11463,11536,22937,0.0
1784733037.219032,11560,11295,11476,11435,22937,0.0
1784733037.228773,11534,11248,11472,11452,22937,0.0
1784733037.2396007,11554,11280,11485,11450,22937,0.0
1784733037.249012,11560,11284,11558,11485,22937,0.0
1784733037.2588153,11554,11271,11494,11446,22937,0.0
1784733037.2691202,11558,11282,11494,11446,22937,0.0
1784733037.278922,11511,11273,11536,11448,22937,0.0
1784733037.2888048,11612,11271,11522,11435,22937,0.0
1784733037.2989292,11505,11265,11430,11485,22937,0.0
1784733037.3087766,11549,11271,11503,11450,22937,0.0
1784733037.3191173,11536,11250,11430,11437,22937,0.0
1784733037.32962,11538,11246,11522,11396,22937,0.0
1784733037.339129,11500,11284,11507,11432,22937,0.0
1784733037.348771,11487,11267,11459,11483,22937,0.0
1784733037.3585653,11452,11286,11485,11467,22937,0.0
1784733037.3688543,11485,11284,11505,11443,22937,0.0
1784733037.379289,11542,11282,11511,11454,22937,0.0
1784733037.3890114,11520,11288,11518,11461,22937,0.0
1784733037.3987722,11536,11290,11538,11465,22937,0.0
1784733037.4091904,11511,11295,11536,11483,22937,0.0
1784733037.4187658,11565,11297,11580,11509,22937,0.0
1784733037.42908,11549,11335,11516,11489,22937,0.0
1784733037.4387946,11558,11297,11511,11516,22937,0.0
1784733037.4492886,11565,11288,11527,11503,22937,0.0
1784733037.4590187,11567,11314,11514,11481,22937,0.0
1784733037.46855,11569,11329,11489,11467,22937,0.0
1784733037.4788299,11587,11312,11435,11498,22937,0.0
1784733037.4892263,11580,11310,11461,11498,22937,0.0
1784733037.4992166,11492,11342,11591,11518,22937,0.0
1784733037.5088606,11578,11312,11494,11441,22937,0.0
1784733037.518671,11589,11320,11503,11463,22937,0.0
1784733037.52902,11518,11293,11476,11452,22937,0.0
1784733037.5387948,11560,11295,11476,11459,22937,0.0
1784733037.5492685,11549,11325,11465,11443,22937,0.0
1784733037.5588787,11536,11293,11463,11409,22937,0.0
1784733037.5691893,11556,11303,11459,11485,22937,0.0
1784733037.5788043,11569,11273,11525,11428,22937,0.0
1784733037.5893407,11562,11273,11443,11409,22937,0.0
1784733037.599048,11525,11301,11456,11437,22937,0.0
1784733037.6085932,11574,11263,11454,11428,22937,0.0
1784733037.6190464,11549,11244,11428,11413,22937,0.0
1784733037.628766,11531,11259,11435,11424,22937,0.0
1784733037.6392272,11474,11267,11426,11424,22937,0.0
1784733037.6487882,11589,11246,11437,11393,22937,0.0
1784733037.6592546,11522,11295,11432,11367,22937,0.0
1784733037.6690931,11536,11293,11432,11378,22937,0.0
1784733037.6789067,11594,11276,11428,11400,22937,0.0
1784733037.6892195,11618,11293,11422,11378,22937,0.0
1784733037.6992939,11525,11263,11452,11413,22937,0.0
1784733037.7089205,11534,11299,11437,11391,22937,0.0
1784733037.7186558,11569,11299,11441,11443,22937,0.0
1784733037.7290568,11518,11299,11437,11417,22937,0.0
1784733037.7387674,11536,11301,11446,11424,22937,0.0
1784733037.7492557,11596,11303,11463,11413,22937,0.0
1784733037.7588863,11574,11299,11467,11409,22937,0.0
1784733037.768539,11569,11286,11448,11505,22937,0.0
1784733037.7788866,11538,11325,11456,11435,22937,0.0
1784733037.7885158,11576,11316,11456,11448,22937,0.0
1784733037.7988288,11576,11320,11426,11400,22937,0.0
1784733037.8085196,11598,11325,11461,11448,22937,0.0
1784733037.8186808,11558,11310,11485,11374,22937,0.0
1784733037.828619,11589,11331,11542,11467,22937,0.0
1784733037.8390403,11598,11333,11478,11426,22937,0.0
1784733037.8486123,11603,11342,11465,11428,22937,0.0
1784733037.8590705,11574,11344,11454,11396,22937,0.0
1784733037.8688087,11576,11357,11439,11430,22937,0.0
1784733037.8798716,11627,11348,11432,11424,22937,0.0
1784733037.8888419,11565,11346,11361,11413,22937,0.0
1784733037.8985407,11562,11346,11428,11441,22937,0.0
1784733037.9089987,11578,11340,11417,11435,22937,0.0
1784733037.918749,11569,11337,11411,11439,22937,0.0
1784733037.9292908,11558,11333,11424,11424,22937,0.0
1784733037.9386983,11614,11318,11439,11352,22937,0.0
1784733037.9486523,11605,11305,11439,11424,22937,0.0
1784733037.9589436,11558,11320,11437,11376,22937,0.0
1784733037.969362,11574,11318,11443,11483,22937,0.0
1784733037.9790616,11580,11310,11437,11387,22937,0.0
1784733037.9887633,11576,11305,11376,11400,22937,0.0
1784733037.9988785,11516,11290,11461,11459,22937,0.0
1784733038.0087569,11574,11280,11437,11432,22937,0.0
1784733038.0186787,11576,11288,11424,11446,22937,0.0
1784733038.02889,11511,11305,11404,11365,22937,0.0
1784733038.0386007,11594,11310,11426,11439,22937,0.0
1784733038.0491889,11576,11286,11426,11430,22937,0.0
1784733038.0587876,11560,11276,11411,11400,22937,0.0
1784733038.0690742,11527,11278,11422,11380,22937,0.0
1784733038.078676,11529,11301,11372,11376,22937,0.0
1784733038.0891423,11551,11284,11404,11396,22937,0.0
1784733038.099081,11598,11293,11417,11331,22937,0.0
1784733038.1088479,11567,11280,11439,11325,22937,0.0
1784733038.1186702,11509,11290,11450,11398,22937,0.0
1784733038.1291149,11525,11295,11454,11415,22937,0.0
1784733038.138876,11489,11288,11465,11398,22937,0.0
1784733038.149252,11520,11299,11454,11391,22937,0.0
1784733038.1588209,11560,11307,11439,11402,22937,0.0
1784733038.169121,11547,11327,11514,11389,22937,0.0
1784733038.1786776,11518,11280,11435,11383,22937,0.0
1784733038.1890645,11565,11265,11422,11452,22937,0.0
1784733038.198966,11583,11290,11437,11320,22937,0.0
1784733038.208849,11503,11293,11402,11409,22937,0.0
1784733038.219149,11551,11301,11337,11363,22937,0.0
1784733038.2288117,11525,11293,11448,11372,22937,0.0
1784733038.2385592,11534,11286,11398,11342,22937,0.0
1784733038.2489774,11509,11280,11400,11422,22937,0.0
1784733038.2588832,11531,11288,11383,11335,22937,0.0
1784733038.268712,11536,11305,11305,11320,22937,0.0
1784733038.279045,11529,11259,11297,11342,22937,0.0
