t,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz,yaw,yaw_dot,yaw_ddot,thrust,tx,ty,tz,ox,oy,oz,odx,ody,odz
3.545000,-0.449334,0.230269,0.955067,1.060007,-0.497983,0.106001,-0.308106,-0.039882,-0.030811,-1.122191,-0.052724,-0.112219,2.967515,-0.355704,1.910729,0.264171,0.000033,-0.000176,0.000062,-0.247038,1.099046,-0.345150,2.269020,-10.531932,2.104534
3.546000,-0.448274,0.229771,0.955173,1.059699,-0.498023,0.105970,-0.309222,-0.039934,-0.030922,-1.111305,-0.051919,-0.111131,2.967161,-0.353788,1.921823,0.264169,0.000033,-0.000175,0.000062,-0.244739,1.088359,-0.343295,2.276376,-10.520066,2.109947
3.547000,-0.447214,0.229273,0.955279,1.059389,-0.498063,0.105939,-0.310328,-0.039986,-0.031033,-1.100437,-0.051115,-0.110044,2.966808,-0.351860,1.932902,0.264167,0.000033,-0.000175,0.000062,-0.242435,1.077689,-0.341431,2.283639,-10.508089,2.115395
3.548000,-0.446155,0.228775,0.955384,1.059078,-0.498103,0.105908,-0.311423,-0.040037,-0.031142,-1.089580,-0.050312,-0.108958,2.966457,-0.349922,1.943970,0.264165,0.000033,-0.000175,0.000062,-0.240124,1.067033,-0.339556,2.290813,-10.496005,2.120879
3.549000,-0.445096,0.228277,0.955490,1.058766,-0.498143,0.105877,-0.312507,-0.040087,-0.031251,-1.078736,-0.049509,-0.107874,2.966108,-0.347972,1.955028,0.264163,0.000034,-0.000175,0.000062,-0.237805,1.056392,-0.337671,2.297890,-10.483824,2.126404
3.550000,-0.444037,0.227779,0.955596,1.058453,-0.498183,0.105845,-0.313581,-0.040136,-0.031358,-1.067907,-0.048707,-0.106791,2.965761,-0.346012,1.966071,0.264161,0.000034,-0.000175,0.000062,-0.235481,1.045768,-0.335776,2.304876,-10.471532,2.131964
3.551000,-0.442979,0.227281,0.955702,1.058139,-0.498224,0.105814,-0.314643,-0.040184,-0.031464,-1.057094,-0.047905,-0.105710,2.965416,-0.344040,1.977102,0.264159,0.000034,-0.000174,0.000063,-0.233150,1.035160,-0.333871,2.311761,-10.459142,2.137562
3.552000,-0.441921,0.226782,0.955808,1.057824,-0.498264,0.105782,-0.315695,-0.040232,-0.031570,-1.046291,-0.047104,-0.104629,2.965073,-0.342057,1.988124,0.264157,0.000034,-0.000174,0.000063,-0.230813,1.024565,-0.331955,2.318561,-10.446648,2.143200
3.553000,-0.440864,0.226284,0.955914,1.057508,-0.498304,0.105751,-0.316736,-0.040278,-0.031674,-1.035504,-0.046303,-0.103551,2.964732,-0.340064,1.999130,0.264156,0.000034,-0.000174,0.000063,-0.228469,1.013988,-0.330030,2.325262,-10.434052,2.148874
3.554000,-0.439806,0.225786,0.956019,1.057190,-0.498344,0.105719,-0.317766,-0.040324,-0.031777,-1.024732,-0.045503,-0.102473,2.964393,-0.338059,2.010123,0.264154,0.000034,-0.000174,0.000063,-0.226120,1.003427,-0.328094,2.331870,-10.421358,2.154587
3.555000,-0.438749,0.225287,0.956125,1.056872,-0.498385,0.105687,-0.318785,-0.040369,-0.031879,-1.013974,-0.044704,-0.101397,2.964056,-0.336044,2.021104,0.264152,0.000035,-0.000173,0.000063,-0.223765,0.992881,-0.326149,2.338386,-10.408562,2.160338
3.556000,-0.437692,0.224789,0.956231,1.056553,-0.498425,0.105655,-0.319794,-0.040414,-0.031979,-1.003227,-0.043905,-0.100323,2.963720,-0.334017,2.032075,0.264150,0.000035,-0.000173,0.000063,-0.221403,0.982348,-0.324192,2.344807,-10.395664,2.166130
3.557000,-0.436636,0.224291,0.956336,1.056232,-0.498466,0.105623,-0.320792,-0.040457,-0.032079,-0.992498,-0.043107,-0.099250,2.963388,-0.331980,2.043031,0.264148,0.000035,-0.000173,0.000064,-0.219036,0.971834,-0.322226,2.351125,-10.382672,2.171959
3.558000,-0.435580,0.223792,0.956442,1.055911,-0.498506,0.105591,-0.321779,-0.040500,-0.032178,-0.981782,-0.042309,-0.098178,2.963057,-0.329931,2.053973,0.264146,0.000035,-0.000173,0.000064,-0.216663,0.961336,-0.320250,2.357355,-10.369582,2.177826
3.559000,-0.434524,0.223293,0.956548,1.055589,-0.498547,0.105559,-0.322755,-0.040542,-0.032276,-0.971079,-0.041512,-0.097108,2.962728,-0.327871,2.064906,0.264145,0.000035,-0.000172,0.000064,-0.214283,0.950852,-0.318264,2.363483,-10.356392,2.183735
3.560000,-0.433469,0.222795,0.956653,1.055265,-0.498587,0.105527,-0.323721,-0.040583,-0.032372,-0.960391,-0.040716,-0.096039,2.962401,-0.325801,2.075822,0.264143,0.000035,-0.000172,0.000064,-0.211899,0.940385,-0.316267,2.369518,-10.343109,2.189680
3.561000,-0.432414,0.222296,0.956759,1.054941,-0.498628,0.105494,-0.324676,-0.040623,-0.032468,-0.949720,-0.039921,-0.094972,2.962077,-0.323720,2.086725,0.264141,0.000036,-0.000172,0.000064,-0.209509,0.929935,-0.314261,2.375454,-10.329730,2.195666
3.562000,-0.431359,0.221798,0.956864,1.054616,-0.498668,0.105462,-0.325621,-0.040663,-0.032562,-0.939060,-0.039126,-0.093906,2.961753,-0.321628,2.097617,0.264139,0.000036,-0.000172,0.000064,-0.207114,0.919499,-0.312244,2.381305,-10.316256,2.201693
3.563000,-0.430304,0.221299,0.956969,1.054290,-0.498709,0.105429,-0.326555,-0.040701,-0.032655,-0.928417,-0.038331,-0.092842,2.961433,-0.319525,2.108494,0.264138,0.000036,-0.000172,0.000065,-0.204713,0.909081,-0.310217,2.387049,-10.302690,2.207759
3.564000,-0.429250,0.220800,0.957075,1.053963,-0.498750,0.105396,-0.327477,-0.040739,-0.032748,-0.917788,-0.037538,-0.091779,2.961115,-0.317411,2.119357,0.264136,0.000036,-0.000171,0.000065,-0.202306,0.898679,-0.308181,2.392695,-10.289025,2.213863
3.565000,-0.428197,0.220302,0.957180,1.053635,-0.498790,0.105364,-0.328390,-0.040776,-0.032839,-0.907174,-0.036745,-0.090718,2.960798,-0.315286,2.130206,0.264135,0.000036,-0.000171,0.000065,-0.199896,0.888293,-0.306134,2.398247,-10.275276,2.220008
3.566000,-0.427143,0.219803,0.957286,1.053306,-0.498831,0.105331,-0.329292,-0.040813,-0.032929,-0.896574,-0.035953,-0.089657,2.960484,-0.313150,2.141044,0.264133,0.000036,-0.000171,0.000065,-0.197479,0.877922,-0.304076,2.403705,-10.261430,2.226194
3.567000,-0.426090,0.219304,0.957391,1.052977,-0.498872,0.105298,-0.330183,-0.040848,-0.033018,-0.885990,-0.035161,-0.088599,2.960172,-0.311004,2.151866,0.264131,0.000037,-0.000171,0.000065,-0.195058,0.867569,-0.302010,2.409060,-10.247495,2.232419
3.568000,-0.425037,0.218805,0.957496,1.052646,-0.498913,0.105265,-0.331064,-0.040883,-0.033106,-0.875422,-0.034371,-0.087542,2.959862,-0.308847,2.162673,0.264130,0.000037,-0.000170,0.000066,-0.192632,0.857234,-0.299932,2.414319,-10.233474,2.238685
3.569000,-0.423985,0.218306,0.957602,1.052314,-0.498954,0.105231,-0.331934,-0.040917,-0.033193,-0.864865,-0.033581,-0.086487,2.959554,-0.306679,2.173469,0.264128,0.000037,-0.000170,0.000066,-0.190200,0.846912,-0.297845,2.419481,-10.219359,2.244992
3.570000,-0.422933,0.217807,0.957707,1.051982,-0.498995,0.105198,-0.332794,-0.040950,-0.033279,-0.854327,-0.032791,-0.085433,2.959248,-0.304500,2.184249,0.264127,0.000037,-0.000170,0.000066,-0.187765,0.836609,-0.295748,2.424546,-10.205152,2.251338
3.571000,-0.421881,0.217308,0.957812,1.051649,-0.499036,0.105165,-0.333642,-0.040983,-0.033364,-0.843804,-0.032003,-0.084380,2.958945,-0.302310,2.195014,0.264125,0.000037,-0.000170,0.000066,-0.185325,0.826323,-0.293640,2.429507,-10.190865,2.257725
3.572000,-0.420829,0.216809,0.957917,1.051315,-0.499077,0.105132,-0.334481,-0.041014,-0.033448,-0.833293,-0.031215,-0.083329,2.958644,-0.300110,2.205768,0.264124,0.000037,-0.000169,0.000066,-0.182879,0.816051,-0.291523,2.434371,-10.176483,2.264155
3.573000,-0.419778,0.216310,0.958022,1.050980,-0.499118,0.105098,-0.335309,-0.041045,-0.033531,-0.822800,-0.030428,-0.082280,2.958345,-0.297898,2.216504,0.264122,0.000037,-0.000169,0.000066,-0.180430,0.805797,-0.289395,2.439141,-10.162017,2.270622
3.574000,-0.418727,0.215811,0.958127,1.050644,-0.499159,0.105064,-0.336126,-0.041075,-0.033613,-0.812322,-0.029641,-0.081232,2.958048,-0.295677,2.227227,0.264121,0.000038,-0.000169,0.000067,-0.177977,0.795560,-0.287257,2.443808,-10.147468,2.277131
3.575000,-0.417677,0.215311,0.958232,1.050308,-0.499200,0.105031,-0.336934,-0.041104,-0.033693,-0.801857,-0.028855,-0.080186,2.957754,-0.293444,2.237936,0.264119,0.000038,-0.000169,0.000067,-0.175518,0.785338,-0.285110,2.448376,-10.132830,2.283681
3.576000,-0.416627,0.214812,0.958337,1.049970,-0.499241,0.104997,-0.337730,-0.041133,-0.033773,-0.791411,-0.028071,-0.079141,2.957461,-0.291201,2.248629,0.264118,0.000038,-0.000168,0.000067,-0.173057,0.775135,-0.282952,2.452845,-10.118109,2.290272
3.577000,-0.415577,0.214313,0.958442,1.049632,-0.499282,0.104963,-0.338517,-0.041161,-0.033852,-0.780980,-0.027287,-0.078098,2.957171,-0.288947,2.259307,0.264117,0.000038,-0.000168,0.000067,-0.170591,0.764950,-0.280784,2.457212,-10.103304,2.296903
3.578000,-0.414527,0.213814,0.958547,1.049293,-0.499323,0.104929,-0.339292,-0.041187,-0.033929,-0.770564,-0.026503,-0.077056,2.956883,-0.286683,2.269970,0.264115,0.000038,-0.000168,0.000067,-0.168121,0.754780,-0.278607,2.461484,-10.088416,2.303576
3.579000,-0.413478,0.213314,0.958652,1.048954,-0.499365,0.104895,-0.340058,-0.041214,-0.034006,-0.760162,-0.025721,-0.076016,2.956598,-0.284407,2.280621,0.264114,0.000038,-0.000168,0.000068,-0.165647,0.744626,-0.276418,2.465657,-10.073443,2.310290
3.580000,-0.412430,0.212815,0.958757,1.048613,-0.499406,0.104861,-0.340813,-0.041239,-0.034081,-0.749778,-0.024939,-0.074978,2.956315,-0.282121,2.291253,0.264113,0.000038,-0.000167,0.000068,-0.163169,0.734491,-0.274221,2.469724,-10.058391,2.317044
3.581000,-0.411381,0.212316,0.958862,1.048272,-0.499447,0.104827,-0.341557,-0.041263,-0.034156,-0.739409,-0.024158,-0.073941,2.956034,-0.279825,2.301872,0.264111,0.000038,-0.000167,0.000068,-0.160688,0.724373,-0.272013,2.473692,-10.043255,2.323839
3.582000,-0.410333,0.211816,0.958967,1.047930,-0.499488,0.104793,-0.342292,-0.041287,-0.034229,-0.729054,-0.023378,-0.072906,2.955755,-0.277517,2.312476,0.264110,0.000039,-0.000167,0.000068,-0.158202,0.714270,-0.269795,2.477561,-10.028037,2.330676
3.583000,-0.409285,0.211317,0.959072,1.047587,-0.499530,0.104759,-0.343015,-0.041310,-0.034302,-0.718717,-0.022599,-0.071872,2.955479,-0.275200,2.323064,0.264109,0.000039,-0.000166,0.000068,-0.155713,0.704185,-0.267567,2.481329,-10.012745,2.337555
3.584000,-0.408238,0.210817,0.959176,1.047244,-0.499571,0.104724,-0.343729,-0.041332,-0.034373,-0.708396,-0.021820,-0.070840,2.955204,-0.272871,2.333635,0.264107,0.000039,-0.000166,0.000069,-0.153222,0.694119,-0.265329,2.485000,-9.997372,2.344473
3.585000,-0.407191,0.210317,0.959281,1.046900,-0.499612,0.104690,-0.344432,-0.041354,-0.034443,-0.698090,-0.021043,-0.069809,2.954932,-0.270532,2.344193,0.264106,0.000039,-0.000166,0.000069,-0.150726,0.684068,-0.263080,2.488568,-9.981919,2.351434
3.586000,-0.406144,0.209818,0.959386,1.046555,-0.499654,0.104656,-0.345125,-0.041374,-0.034513,-0.687801,-0.020266,-0.068780,2.954664,-0.268183,2.354734,0.264105,0.000039,-0.000166,0.000069,-0.148228,0.674037,-0.260823,2.492028,-9.966385,2.358436
3.587000,-0.405098,0.209318,0.959490,1.046210,-0.499695,0.104621,-0.345808,-0.041394,-0.034581,-0.677528,-0.019490,-0.067753,2.954396,-0.265823,2.365258,0.264104,0.000039,-0.000165,0.000069,-0.145726,0.664022,-0.258555,2.495393,-9.950776,2.365477
3.588000,-0.404052,0.208819,0.959595,1.045864,-0.499737,0.104586,-0.346480,-0.041413,-0.034648,-0.667272,-0.018715,-0.066727,2.954132,-0.263453,2.375767,0.264103,0.000039,-0.000165,0.000069,-0.143222,0.654024,-0.256277,2.498656,-9.935096,2.372560
3.589000,-0.403006,0.208319,0.959699,1.045517,-0.499778,0.104552,-0.347143,-0.041432,-0.034714,-0.657030,-0.017940,-0.065703,2.953870,-0.261071,2.386262,0.264101,0.000039,-0.000165,0.000070,-0.140714,0.644042,-0.253989,2.501813,-9.919328,2.379685
3.590000,-0.401961,0.207819,0.959804,1.045169,-0.499819,0.104517,-0.347794,-0.041449,-0.034779,-0.646806,-0.017167,-0.064681,2.953610,-0.258680,2.396739,0.264100,0.000039,-0.000165,0.000070,-0.138203,0.634080,-0.251691,2.504873,-9.903494,2.386850
3.591000,-0.400916,0.207319,0.959908,1.044821,-0.499861,0.104482,-0.348436,-0.041466,-0.034844,-0.636598,-0.016394,-0.063660,2.953352,-0.256278,2.407199,0.264099,0.000040,-0.000164,0.000070,-0.135690,0.624135,-0.249383,2.507830,-9.887580,2.394056
3.592000,-0.399871,0.206819,0.960013,1.044472,-0.499902,0.104447,-0.349068,-0.041482,-0.034907,-0.626406,-0.015623,-0.062641,2.953097,-0.253865,2.417645,0.264098,0.000040,-0.000164,0.000070,-0.133175,0.614206,-0.247065,2.510691,-9.871590,2.401304
3.593000,-0.398827,0.206319,0.960117,1.044123,-0.499944,0.104412,-0.349689,-0.041497,-0.034969,-0.616231,-0.014852,-0.061623,2.952844,-0.251443,2.428073,0.264097,0.000040,-0.000164,0.000070,-0.130656,0.604296,-0.244737,2.513443,-9.855534,2.408592
3.594000,-0.397783,0.205819,0.960222,1.043773,-0.499985,0.104377,-0.350300,-0.041512,-0.035030,-0.606074,-0.014082,-0.060607,2.952594,-0.249009,2.438485,0.264096,0.000040,-0.000163,0.000071,-0.128135,0.594404,-0.242399,2.516093,-9.839398,2.415921
3.595000,-0.396739,0.205319,0.960326,1.043422,-0.500027,0.104342,-0.350901,-0.041525,-0.035090,-0.595930,-0.013313,-0.059593,2.952346,-0.246565,2.448882,0.264095,0.000040,-0.000163,0.000071,-0.125612,0.584528,-0.240051,2.518643,-9.823188,2.423293
3.596000,-0.395696,0.204819,0.960430,1.043071,-0.500068,0.104307,-0.351492,-0.041538,-0.035149,-0.585806,-0.012544,-0.058581,2.952101,-0.244111,2.459260,0.264094,0.000040,-0.000163,0.000071,-0.123086,0.574671,-0.237694,2.521084,-9.806911,2.430703
3.597000,-0.394653,0.204319,0.960535,1.042720,-0.500110,0.104272,-0.352072,-0.041551,-0.035207,-0.575698,-0.011777,-0.057570,2.951858,-0.241647,2.469621,0.264093,0.000040,-0.000163,0.000071,-0.120559,0.564833,-0.235326,2.523431,-9.790559,2.438154
3.598000,-0.393610,0.203819,0.960639,1.042367,-0.500151,0.104237,-0.352643,-0.041562,-0.035264,-0.565605,-0.011011,-0.056561,2.951617,-0.239172,2.479968,0.264092,0.000040,-0.000162,0.000072,-0.118029,0.555009,-0.232948,2.525674,-9.774132,2.445647
3.599000,-0.392568,0.203319,0.960743,1.042014,-0.500193,0.104201,-0.353204,-0.041573,-0.035320,-0.555532,-0.010246,-0.055553,2.951380,-0.236687,2.490295,0.264091,0.000040,-0.000162,0.000072,-0.115498,0.545207,-0.230561,2.527812,-9.757647,2.453180
3.600000,-0.391526,0.202819,0.960847,1.041661,-0.500235,0.104166,-0.353754,-0.041582,-0.035375,-0.545474,-0.009481,-0.054548,2.951144,-0.234192,2.500606,0.264090,0.000040,-0.000162,0.000072,-0.112964,0.535421,-0.228164,2.529848,-9.741089,2.460753
3.601000,-0.390485,0.202318,0.960952,1.041307,-0.500276,0.104131,-0.354295,-0.041592,-0.035430,-0.535434,-0.008718,-0.053544,2.950912,-0.231686,2.510900,0.264089,0.000040,-0.000161,0.000072,-0.110429,0.525654,-0.225757,2.531777,-9.724455,2.468367
3.602000,-0.389444,0.201818,0.961056,1.040952,-0.500318,0.104095,-0.354825,-0.041600,-0.035483,-0.525410,-0.007955,-0.052541,2.950681,-0.229170,2.521178,0.264088,0.000041,-0.000161,0.000072,-0.107892,0.515903,-0.223339,2.533606,-9.707755,2.476022
3.603000,-0.388403,0.201318,0.961160,1.040597,-0.500359,0.104060,-0.355345,-0.041607,-0.035535,-0.515403,-0.007193,-0.051540,2.950453,-0.226644,2.531437,0.264087,0.000041,-0.000161,0.000073,-0.105353,0.506171,-0.220912,2.535331,-9.690985,2.483716
3.604000,-0.387363,0.200817,0.961264,1.040241,-0.500401,0.104024,-0.355856,-0.041614,-0.035586,-0.505415,-0.006433,-0.050542,2.950228,-0.224107,2.541678,0.264086,0.000041,-0.000161,0.000073,-0.102813,0.496459,-0.218475,2.536952,-9.674153,2.491451
3.605000,-0.386322,0.200317,0.961368,1.039885,-0.500443,0.103989,-0.356356,-0.041620,-0.035636,-0.495441,-0.005673,-0.049544,2.950005,-0.221560,2.551905,0.264086,0.000041,-0.000160,0.000073,-0.100271,0.486761,-0.216028,2.538471,-9.657245,2.499226
3.606000,-0.385283,0.199816,0.961472,1.039529,-0.500484,0.103953,-0.356847,-0.041626,-0.035685,-0.485486,-0.004914,-0.048549,2.949785,-0.219003,2.562111,0.264085,0.000041,-0.000160,0.000073,-0.097729,0.477084,-0.213571,2.539888,-9.640280,2.507040
3.607000,-0.384244,0.199316,0.961576,1.039172,-0.500526,0.103917,-0.357327,-0.041630,-0.035733,-0.475550,-0.004156,-0.047555,2.949567,-0.216436,2.572300,0.264084,0.000041,-0.000160,0.000074,-0.095185,0.467425,-0.211104,2.541202,-9.623246,2.514895
3.608000,-0.383204,0.198815,0.961680,1.038814,-0.500567,0.103881,-0.357798,-0.041634,-0.035780,-0.465628,-0.003399,-0.046563,2.949352,-0.213858,2.582474,0.264083,0.000041,-0.000159,0.000074,-0.092640,0.457783,-0.208627,2.542411,-9.606143,2.522791
3.609000,-0.382166,0.198315,0.961783,1.038456,-0.500609,0.103846,-0.358258,-0.041637,-0.035826,-0.455726,-0.002643,-0.045573,2.949139,-0.211271,2.592627,0.264082,0.000041,-0.000159,0.000074,-0.090094,0.448160,-0.206141,2.543514,-9.588973,2.530724
3.610000,-0.381128,0.197814,0.961887,1.038098,-0.500651,0.103810,-0.358709,-0.041639,-0.035871,-0.445842,-0.001889,-0.044584,2.948929,-0.208673,2.602761,0.264082,0.000041,-0.000159,0.000074,-0.087548,0.438557,-0.203645,2.544516,-9.571753,2.538697
3.611000,-0.380090,0.197314,0.961991,1.037739,-0.500692,0.103774,-0.359150,-0.041641,-0.035915,-0.435974,-0.001135,-0.043598,2.948722,-0.206066,2.612878,0.264081,0.000041,-0.000159,0.000075,-0.085000,0.428970,-0.201139,2.545407,-9.554456,2.546709
3.612000,-0.379052,0.196813,0.962095,1.037379,-0.500734,0.103738,-0.359581,-0.041642,-0.035958,-0.426123,-0.000382,-0.042612,2.948517,-0.203447,2.622979,0.264080,0.000041,-0.000158,0.000075,-0.082451,0.419401,-0.198622,2.546200,-9.537096,2.554762
3.613000,-0.378015,0.196312,0.962198,1.037019,-0.500776,0.103702,-0.360002,-0.041642,-0.036000,-0.416291,0.000370,-0.041629,2.948315,-0.200820,2.633060,0.264079,0.000041,-0.000158,0.000075,-0.079902,0.409852,-0.196097,2.546887,-9.519675,2.562852
3.614000,-0.376978,0.195811,0.962302,1.036659,-0.500817,0.103666,-0.360414,-0.041641,-0.036041,-0.406478,0.001121,-0.040648,2.948115,-0.198182,2.643122,0.264079,0.000041,-0.000158,0.000075,-0.077354,0.400322,-0.193561,2.547479,-9.502193,2.570982
3.615000,-0.375941,0.195310,0.962406,1.036299,-0.500859,0.103630,-0.360815,-0.041639,-0.036082,-0.396679,0.001871,-0.039668,2.947919,-0.195533,2.653167,0.264078,0.000041,-0.000157,0.000075,-0.074803,0.390808,-0.191015,2.547956,-9.484650,2.579151
3.616000,-0.374905,0.194810,0.962509,1.035938,-0.500901,0.103594,-0.361207,-0.041637,-0.036121,-0.386901,0.002619,-0.038690,2.947725,-0.192875,2.663193,0.264077,0.000041,-0.000157,0.000076,-0.072253,0.381314,-0.188460,2.548331,-9.467044,2.587358
3.617000,-0.373870,0.194309,0.962613,1.035576,-0.500942,0.103558,-0.361589,-0.041634,-0.036159,-0.377140,0.003367,-0.037714,2.947533,-0.190207,2.673198,0.264077,0.000041,-0.000157,0.000076,-0.069703,0.371838,-0.185896,2.548604,-9.449378,2.595602
3.618000,-0.372834,0.193808,0.962717,1.035214,-0.500984,0.103521,-0.361962,-0.041630,-0.036196,-0.367397,0.004114,-0.036740,2.947344,-0.187529,2.683189,0.264076,0.000041,-0.000156,0.000076,-0.067153,0.362381,-0.183320,2.548774,-9.431649,2.603889
3.619000,-0.371799,0.193307,0.962820,1.034852,-0.501025,0.103485,-0.362324,-0.041626,-0.036232,-0.357672,0.004859,-0.035767,2.947158,-0.184841,2.693157,0.264075,0.000041,-0.000156,0.000076,-0.064602,0.352942,-0.180735,2.548832,-9.413859,2.612209
3.620000,-0.370765,0.192806,0.962924,1.034490,-0.501067,0.103449,-0.362677,-0.041621,-0.036268,-0.347966,0.005604,-0.034797,2.946975,-0.182143,2.703107,0.264075,0.000041,-0.000156,0.000077,-0.062052,0.343523,-0.178141,2.548792,-9.396014,2.620569
3.621000,-0.369730,0.192304,0.963027,1.034127,-0.501109,0.103413,-0.363020,-0.041615,-0.036302,-0.338275,0.006348,-0.033828,2.946794,-0.179434,2.713040,0.264074,0.000041,-0.000156,0.000077,-0.059502,0.334121,-0.175536,2.548649,-9.378109,2.628967
3.622000,-0.368696,0.191803,0.963130,1.033764,-0.501150,0.103376,-0.363353,-0.041608,-0.036335,-0.328606,0.007090,-0.032861,2.946615,-0.176716,2.722952,0.264074,0.000042,-0.000155,0.000077,-0.056952,0.324739,-0.172923,2.548400,-9.360145,2.637402
3.623000,-0.367663,0.191302,0.963234,1.033400,-0.501192,0.103340,-0.363677,-0.041600,-0.036368,-0.318954,0.007831,-0.031896,2.946440,-0.173989,2.732844,0.264073,0.000042,-0.000155,0.000077,-0.054403,0.315376,-0.170299,2.548043,-9.342123,2.645874
3.624000,-0.366630,0.190801,0.963337,1.033036,-0.501234,0.103304,-0.363991,-0.041592,-0.036399,-0.309321,0.008572,-0.030932,2.946268,-0.171251,2.742718,0.264073,0.000042,-0.000155,0.000078,-0.051854,0.306032,-0.167666,2.547583,-9.324043,2.654382
3.625000,-0.365597,0.190300,0.963440,1.032672,-0.501275,0.103267,-0.364296,-0.041583,-0.036430,-0.299703,0.009311,-0.029970,2.946097,-0.168503,2.752573,0.264072,0.000042,-0.000154,0.000078,-0.049306,0.296704,-0.165022,2.547023,-9.305902,2.662930
3.626000,-0.364564,0.189798,0.963544,1.032308,-0.501317,0.103231,-0.364591,-0.041574,-0.036459,-0.290108,0.010049,-0.029011,2.945931,-0.165746,2.762408,0.264072,0.000042,-0.000154,0.000078,-0.046758,0.287398,-0.162369,2.546350,-9.287708,2.671513
3.627000,-0.363532,0.189297,0.963647,1.031943,-0.501358,0.103194,-0.364876,-0.041563,-0.036488,-0.280529,0.010786,-0.028053,2.945766,-0.162979,2.772222,0.264071,0.000042,-0.000154,0.000078,-0.044212,0.278110,-0.159707,2.545579,-9.269461,2.680132
3.628000,-0.362500,0.188796,0.963750,1.031578,-0.501400,0.103158,-0.365152,-0.041552,-0.036515,-0.270967,0.011522,-0.027097,2.945605,-0.160201,2.782020,0.264071,0.000042,-0.000153,0.000079,-0.041665,0.268839,-0.157034,2.544703,-9.251153,2.688789
3.629000,-0.361469,0.188294,0.963853,1.031213,-0.501441,0.103121,-0.365418,-0.041540,-0.036542,-0.261427,0.012257,-0.026143,2.945446,-0.157414,2.791794,0.264070,0.000042,-0.000153,0.000079,-0.039121,0.259590,-0.154351,2.543722,-9.232789,2.697480
3.630000,-0.360438,0.187793,0.963956,1.030847,-0.501483,0.103085,-0.365675,-0.041528,-0.036568,-0.251905,0.012990,-0.025191,2.945290,-0.154618,2.801549,0.264070,0.000042,-0.000153,0.000079,-0.036578,0.250359,-0.151660,2.542635,-9.214372,2.706207
3.631000,-0.359407,0.187291,0.964059,1.030481,-0.501524,0.103048,-0.365922,-0.041514,-0.036592,-0.242398,0.013723,-0.024240,2.945136,-0.151811,2.811287,0.264069,0.000042,-0.000152,0.000079,-0.034035,0.241145,-0.148958,2.541447,-9.195897,2.714972
3.632000,-0.358377,0.186790,0.964162,1.030115,-0.501566,0.103012,-0.366159,-0.041500,-0.036616,-0.232914,0.014454,-0.023292,2.944986,-0.148995,2.821001,0.264069,0.000042,-0.000152,0.000080,-0.031494,0.231952,-0.146247,2.540145,-9.177376,2.723770
3.633000,-0.357347,0.186288,0.964265,1.029749,-0.501607,0.102975,-0.366388,-0.041485,-0.036639,-0.223447,0.015185,-0.022345,2.944839,-0.146169,2.830698,0.264068,0.000042,-0.000152,0.000080,-0.028954,0.222778,-0.143526,2.538742,-9.158796,2.732604
3.634000,-0.356317,0.185787,0.964368,1.029383,-0.501649,0.102938,-0.366606,-0.041470,-0.036661,-0.214001,0.015914,-0.021400,2.944694,-0.143334,2.840372,0.264068,0.000042,-0.000152,0.000080,-0.026416,0.213625,-0.140796,2.537242,-9.140162,2.741471
3.635000,-0.355288,0.185285,0.964471,1.029016,-0.501690,0.102902,-0.366816,-0.041453,-0.036682,-0.204570,0.016642,-0.020457,2.944552,-0.140488,2.850029,0.264068,0.000042,-0.000151,0.000080,-0.023879,0.204487,-0.138055,2.535629,-9.121470,2.750376
3.636000,-0.354259,0.184783,0.964574,1.028649,-0.501732,0.102865,-0.367015,-0.041436,-0.036702,-0.195160,0.017369,-0.019516,2.944413,-0.137634,2.859663,0.264067,0.000042,-0.000151,0.000081,-0.021344,0.195370,-0.135306,2.533917,-9.102737,2.759312
3.637000,-0.353231,0.184281,0.964677,1.028282,-0.501773,0.102828,-0.367206,-0.041419,-0.036721,-0.185769,0.018095,-0.018577,2.944276,-0.134769,2.869276,0.264067,0.000042,-0.000151,0.000081,-0.018811,0.186272,-0.132546,2.532103,-9.083946,2.768283
3.638000,-0.352203,0.183780,0.964780,1.027915,-0.501815,0.102791,-0.367387,-0.041400,-0.036739,-0.176396,0.018819,-0.017640,2.944143,-0.131895,2.878871,0.264067,0.000042,-0.000150,0.000081,-0.016280,0.177192,-0.129777,2.530175,-9.065096,2.777290
3.639000,-0.351175,0.183278,0.964882,1.027547,-0.501856,0.102755,-0.367559,-0.041381,-0.036756,-0.167044,0.019542,-0.016704,2.944013,-0.129011,2.888443,0.264067,0.000042,-0.000150,0.000082,-0.013751,0.168134,-0.126998,2.528148,-9.046207,2.786328
3.640000,-0.350148,0.182776,0.964985,1.027179,-0.501897,0.102718,-0.367721,-0.041361,-0.036772,-0.157711,0.020265,-0.015771,2.943885,-0.126118,2.897994,0.264066,0.000042,-0.000150,0.000082,-0.011224,0.159095,-0.124210,2.526017,-9.027262,2.795398
3.641000,-0.349121,0.182274,0.965088,1.026812,-0.501939,0.102681,-0.367875,-0.041341,-0.036787,-0.148395,0.020986,-0.014840,2.943761,-0.123215,2.907527,0.264066,0.000042,-0.000149,0.000082,-0.008699,0.150073,-0.121412,2.523776,-9.008262,2.804506
