t,ref_x,ref_y,ref_z,sim_x,sim_y,sim_z,ref_vx,ref_vy,ref_vz,sim_vx,sim_vy,sim_vz,ref_thrust,ref_tx,ref_ty,ref_tz,ref_yaw,ref_ox,ref_oy,ref_oz
1.883000,0.320358,1.027724,1.032036,-1.335644,0.864085,0.864751,-2.730064,-0.160186,-0.273007,-0.268398,-0.111817,-0.028868,0.266402,0.000305,-0.000882,-0.002808,1.348204,15.276468,6.459110,2.072702
1.884000,0.317628,1.027563,1.031763,-1.338323,0.862967,0.864462,-2.730816,-0.161607,-0.273082,-0.267496,-0.111777,-0.028769,0.266401,0.000286,-0.000886,-0.002796,1.350018,15.280683,6.433024,2.065152
1.885000,0.314897,1.027401,1.031490,-1.340993,0.861849,0.864175,-2.731553,-0.163026,-0.273155,-0.266593,-0.111737,-0.028670,0.266401,0.000267,-0.000889,-0.002784,1.351834,15.284677,6.406826,2.057643
1.886000,0.312165,1.027237,1.031216,-1.343655,0.860732,0.863889,-2.732276,-0.164442,-0.273228,-0.265690,-0.111696,-0.028572,0.266402,0.000248,-0.000893,-0.002772,1.353651,15.288539,6.380589,2.050198
1.887000,0.309432,1.027072,1.030943,-1.346307,0.859615,0.863604,-2.732978,-0.165855,-0.273298,-0.264786,-0.111654,-0.028473,0.266403,0.000229,-0.000896,-0.002760,1.355470,15.292178,6.354253,2.042807
1.888000,0.306699,1.026905,1.030670,-1.348951,0.858499,0.863320,-2.733664,-0.167265,-0.273367,-0.263882,-0.111613,-0.028373,0.266405,0.000211,-0.000899,-0.002747,1.357291,15.295644,6.327862,2.035467
1.889000,0.303965,1.026737,1.030397,-1.351585,0.857383,0.863036,-2.734337,-0.168673,-0.273434,-0.262976,-0.111570,-0.028274,0.266408,0.000192,-0.000903,-0.002735,1.359113,15.298912,6.301393,2.028185
1.890000,0.301230,1.026568,1.030123,-1.354210,0.856267,0.862754,-2.734991,-0.170078,-0.273499,-0.262071,-0.111528,-0.028175,0.266411,0.000173,-0.000906,-0.002722,1.360937,15.302042,6.274849,2.020953
1.891000,0.298495,1.026397,1.029850,-1.356826,0.855152,0.862473,-2.735631,-0.171480,-0.273563,-0.261164,-0.111484,-0.028076,0.266415,0.000155,-0.000909,-0.002710,1.362762,15.304889,6.248223,2.013777
1.892000,0.295759,1.026225,1.029576,-1.359433,0.854038,0.862193,-2.736254,-0.172880,-0.273626,-0.260258,-0.111441,-0.027976,0.266420,0.000136,-0.000912,-0.002697,1.364590,15.307659,6.221534,2.006664
1.893000,0.293022,1.026051,1.029302,-1.362031,0.852924,0.861913,-2.736860,-0.174276,-0.273686,-0.259350,-0.111397,-0.027877,0.266426,0.000117,-0.000915,-0.002684,1.366418,15.310166,6.194776,1.999610
1.894000,0.290285,1.025877,1.029029,-1.364620,0.851810,0.861635,-2.737451,-0.175670,-0.273745,-0.258442,-0.111352,-0.027777,0.266432,0.000099,-0.000919,-0.002671,1.368248,15.312526,6.167953,1.992607
1.895000,0.287548,1.025700,1.028755,-1.367200,0.850696,0.861358,-2.738027,-0.177061,-0.273803,-0.257534,-0.111308,-0.027677,0.266440,0.000080,-0.000922,-0.002658,1.370080,15.314664,6.141041,1.985663
1.896000,0.284809,1.025522,1.028481,-1.369771,0.849584,0.861081,-2.738584,-0.178449,-0.273859,-0.256624,-0.111262,-0.027577,0.266447,0.000062,-0.000925,-0.002645,1.371914,15.316607,6.114073,1.978772
1.897000,0.282070,1.025343,1.028207,-1.372333,0.848471,0.860806,-2.739125,-0.179835,-0.273913,-0.255715,-0.111216,-0.027477,0.266456,0.000043,-0.000928,-0.002632,1.373748,15.318367,6.087034,1.971949
1.898000,0.279331,1.025163,1.027933,-1.374885,0.847359,0.860532,-2.739651,-0.181217,-0.273965,-0.254805,-0.111170,-0.027377,0.266465,0.000025,-0.000930,-0.002619,1.375585,15.320017,6.059949,1.965190
1.899000,0.276591,1.024981,1.027659,-1.377429,0.846248,0.860259,-2.740161,-0.182597,-0.274016,-0.253894,-0.111124,-0.027277,0.266475,0.000006,-0.000933,-0.002605,1.377423,15.321346,6.032762,1.958487
1.900000,0.273850,1.024797,1.027385,-1.379963,0.845137,0.859986,-2.740653,-0.183973,-0.274066,-0.252983,-0.111077,-0.027177,0.266486,-0.000012,-0.000936,-0.002592,1.379263,15.322562,6.005532,1.951843
1.901000,0.271109,1.024613,1.027111,-1.382489,0.844026,0.859715,-2.741131,-0.185348,-0.274113,-0.252072,-0.111029,-0.027077,0.266497,-0.000031,-0.000939,-0.002578,1.381104,15.323534,5.978225,1.945260
1.902000,0.268368,1.024427,1.026837,-1.385005,0.842916,0.859445,-2.741595,-0.186720,-0.274160,-0.251160,-0.110982,-0.026977,0.266510,-0.000049,-0.000942,-0.002565,1.382947,15.324347,5.950848,1.938739
1.903000,0.265627,1.024239,1.026563,-1.387512,0.841807,0.859176,-2.742040,-0.188089,-0.274204,-0.250248,-0.110933,-0.026876,0.266522,-0.000067,-0.000944,-0.002551,1.384792,15.324969,5.923408,1.932282
1.904000,0.262884,1.024050,1.026289,-1.390010,0.840697,0.858907,-2.742464,-0.189453,-0.274247,-0.249335,-0.110885,-0.026776,0.266536,-0.000086,-0.000947,-0.002537,1.386638,15.325418,5.895932,1.925895
1.905000,0.260142,1.023860,1.026014,-1.392498,0.839589,0.858640,-2.742881,-0.190817,-0.274288,-0.248422,-0.110836,-0.026675,0.266550,-0.000104,-0.000949,-0.002524,1.388486,15.325616,5.868365,1.919561
1.906000,0.257399,1.023669,1.025740,-1.394978,0.838481,0.858374,-2.743277,-0.192177,-0.274328,-0.247508,-0.110787,-0.026574,0.266565,-0.000122,-0.000952,-0.002510,1.390335,15.325669,5.840748,1.913296
1.907000,0.254655,1.023476,1.025465,-1.397449,0.837373,0.858109,-2.743658,-0.193534,-0.274366,-0.246594,-0.110737,-0.026474,0.266581,-0.000140,-0.000954,-0.002496,1.392185,15.325541,5.813063,1.907101
1.908000,0.251911,1.023282,1.025191,-1.399910,0.836266,0.857844,-2.744023,-0.194888,-0.274403,-0.245680,-0.110687,-0.026373,0.266598,-0.000158,-0.000957,-0.002482,1.394038,15.325184,5.785312,1.900965
1.909000,0.249167,1.023086,1.024917,-1.402362,0.835159,0.857581,-2.744372,-0.196240,-0.274437,-0.244766,-0.110636,-0.026272,0.266615,-0.000176,-0.000959,-0.002468,1.395892,15.324606,5.757517,1.894891
1.910000,0.246422,1.022889,1.024642,-1.404805,0.834053,0.857319,-2.744704,-0.197589,-0.274470,-0.243851,-0.110585,-0.026171,0.266632,-0.000194,-0.000962,-0.002453,1.397747,15.323865,5.729647,1.888890
1.911000,0.243677,1.022691,1.024368,-1.407239,0.832948,0.857058,-2.745019,-0.198934,-0.274502,-0.242935,-0.110534,-0.026070,0.266651,-0.000212,-0.000964,-0.002439,1.399605,15.322951,5.701730,1.882956
1.912000,0.240932,1.022492,1.024093,-1.409664,0.831843,0.856798,-2.745317,-0.200278,-0.274532,-0.242020,-0.110482,-0.025969,0.266670,-0.000230,-0.000966,-0.002425,1.401463,15.321818,5.673748,1.877084
1.913000,0.238187,1.022290,1.023819,-1.412080,0.830738,0.856538,-2.745604,-0.201618,-0.274561,-0.241104,-0.110430,-0.025868,0.266690,-0.000248,-0.000968,-0.002410,1.403323,15.320492,5.645710,1.871280
1.914000,0.235441,1.022088,1.023544,-1.414486,0.829634,0.856280,-2.745874,-0.202955,-0.274587,-0.240188,-0.110378,-0.025766,0.266711,-0.000266,-0.000971,-0.002396,1.405185,15.318954,5.617613,1.865550
1.915000,0.232696,1.021885,1.023270,-1.416883,0.828530,0.856023,-2.746127,-0.204291,-0.274613,-0.239271,-0.110325,-0.025665,0.266732,-0.000284,-0.000973,-0.002381,1.407048,15.317207,5.589462,1.859882
1.916000,0.229949,1.021680,1.022995,-1.419271,0.827428,0.855767,-2.746362,-0.205622,-0.274636,-0.238355,-0.110272,-0.025564,0.266754,-0.000302,-0.000975,-0.002367,1.408913,15.315318,5.561257,1.854288
1.917000,0.227203,1.021473,1.022720,-1.421650,0.826325,0.855512,-2.746581,-0.206951,-0.274658,-0.237438,-0.110219,-0.025462,0.266777,-0.000319,-0.000977,-0.002352,1.410779,15.313169,5.532992,1.848758
1.918000,0.224456,1.021266,1.022446,-1.424020,0.825223,0.855258,-2.746785,-0.208276,-0.274679,-0.236521,-0.110165,-0.025361,0.266801,-0.000337,-0.000979,-0.002337,1.412647,15.310833,5.504689,1.843301
1.919000,0.221709,1.021057,1.022171,-1.426381,0.824122,0.855005,-2.746976,-0.209600,-0.274698,-0.235604,-0.110111,-0.025259,0.266825,-0.000355,-0.000981,-0.002322,1.414517,15.308323,5.476296,1.837909
1.920000,0.218962,1.020847,1.021896,-1.428732,0.823021,0.854753,-2.747148,-0.210919,-0.274715,-0.234686,-0.110056,-0.025158,0.266849,-0.000372,-0.000983,-0.002307,1.416387,15.305591,5.447888,1.832597
1.921000,0.216214,1.020635,1.021622,-1.431074,0.821921,0.854502,-2.747304,-0.212238,-0.274731,-0.233768,-0.110002,-0.025056,0.266875,-0.000390,-0.000984,-0.002292,1.418260,15.302669,5.419408,1.827349
1.922000,0.213467,1.020422,1.021347,-1.433407,0.820821,0.854252,-2.747447,-0.213552,-0.274745,-0.232851,-0.109946,-0.024954,0.266901,-0.000407,-0.000986,-0.002277,1.420134,15.299510,5.390867,1.822173
1.923000,0.210720,1.020208,1.021072,-1.435731,0.819722,0.854002,-2.747568,-0.214863,-0.274757,-0.231933,-0.109891,-0.024853,0.266928,-0.000424,-0.000988,-0.002262,1.422010,15.296181,5.362316,1.817071
1.924000,0.207972,1.019992,1.020797,-1.438046,0.818623,0.853754,-2.747679,-0.216172,-0.274768,-0.231015,-0.109835,-0.024751,0.266956,-0.000442,-0.000990,-0.002247,1.423887,15.292625,5.333666,1.812040
1.925000,0.205225,1.019776,1.020522,-1.440351,0.817525,0.853507,-2.747770,-0.217478,-0.274777,-0.230096,-0.109779,-0.024649,0.266984,-0.000459,-0.000991,-0.002232,1.425765,15.288932,5.305009,1.807083
1.926000,0.202477,1.019557,1.020248,-1.442648,0.816427,0.853261,-2.747851,-0.218781,-0.274785,-0.229178,-0.109723,-0.024547,0.267013,-0.000476,-0.000993,-0.002217,1.427646,15.284973,5.276278,1.802192
1.927000,0.199729,1.019338,1.019973,-1.444935,0.815331,0.853016,-2.747911,-0.220081,-0.274791,-0.228260,-0.109666,-0.024445,0.267042,-0.000493,-0.000995,-0.002201,1.429527,15.280815,5.247490,1.797383
1.928000,0.196981,1.019117,1.019698,-1.447213,0.814234,0.852773,-2.747954,-0.221379,-0.274796,-0.227341,-0.109609,-0.024343,0.267073,-0.000511,-0.000996,-0.002186,1.431410,15.276443,5.218676,1.792640
1.929000,0.194232,1.018895,1.019423,-1.449482,0.813138,0.852530,-2.747983,-0.222673,-0.274799,-0.226422,-0.109552,-0.024241,0.267103,-0.000528,-0.000998,-0.002171,1.433295,15.271944,5.189808,1.787980
1.930000,0.191485,1.018672,1.019148,-1.451741,0.812043,0.852288,-2.748000,-0.223965,-0.274800,-0.225504,-0.109494,-0.024139,0.267135,-0.000545,-0.000999,-0.002155,1.435181,15.267139,5.160883,1.783383
1.931000,0.188737,1.018447,1.018874,-1.453992,0.810948,0.852047,-2.747998,-0.225253,-0.274800,-0.224585,-0.109436,-0.024037,0.267167,-0.000562,-0.001001,-0.002140,1.437069,15.262161,5.131907,1.778866
1.932000,0.185989,1.018221,1.018599,-1.456233,0.809854,0.851807,-2.747978,-0.226539,-0.274798,-0.223667,-0.109378,-0.023934,0.267200,-0.000578,-0.001002,-0.002124,1.438958,15.257010,5.102920,1.774429
1.933000,0.183241,1.017994,1.018324,-1.458465,0.808761,0.851568,-2.747943,-0.227821,-0.274795,-0.222748,-0.109319,-0.023832,0.267234,-0.000595,-0.001003,-0.002109,1.440849,15.251643,5.073867,1.770066
1.934000,0.180493,1.017766,1.018049,-1.460688,0.807668,0.851330,-2.747895,-0.229101,-0.274790,-0.221829,-0.109261,-0.023730,0.267268,-0.000612,-0.001004,-0.002093,1.442741,15.246017,5.044783,1.765775
1.935000,0.177745,1.017536,1.017775,-1.462902,0.806576,0.851094,-2.747829,-0.230379,-0.274783,-0.220911,-0.109202,-0.023627,0.267303,-0.000629,-0.001006,-0.002077,1.444635,15.240237,5.015634,1.761560
1.936000,0.174998,1.017305,1.017500,-1.465106,0.805484,0.850858,-2.747748,-0.231653,-0.274775,-0.219992,-0.109142,-0.023525,0.267339,-0.000645,-0.001007,-0.002061,1.446530,15.234240,4.986454,1.757420
1.937000,0.172250,1.017073,1.017225,-1.467302,0.804393,0.850623,-2.747651,-0.232924,-0.274765,-0.219073,-0.109083,-0.023422,0.267375,-0.000662,-0.001008,-0.002046,1.448427,15.228018,4.957240,1.753363
1.938000,0.169502,1.016839,1.016950,-1.469488,0.803302,0.850389,-2.747539,-0.234192,-0.274754,-0.218155,-0.109023,-0.023320,0.267412,-0.000678,-0.001009,-0.002030,1.450325,15.221608,4.927979,1.749375
1.939000,0.166754,1.016604,1.016675,-1.471665,0.802212,0.850157,-2.747408,-0.235458,-0.274741,-0.217237,-0.108963,-0.023217,0.267449,-0.000695,-0.001010,-0.002014,1.452225,15.214962,4.898677,1.745468
1.940000,0.164007,1.016368,1.016401,-1.473833,0.801123,0.849925,-2.747266,-0.236720,-0.274727,-0.216318,-0.108902,-0.023115,0.267487,-0.000711,-0.001011,-0.001998,1.454126,15.208118,4.869323,1.741633
1.941000,0.161259,1.016131,1.016126,-1.475991,0.800034,0.849694,-2.747106,-0.237980,-0.274711,-0.215400,-0.108842,-0.023012,0.267526,-0.000727,-0.001012,-0.001982,1.456029,15.201027,4.839944,1.737880
1.942000,0.158513,1.015892,1.015851,-1.478141,0.798946,0.849465,-2.746931,-0.239237,-0.274694,-0.214482,-0.108781,-0.022909,0.267566,-0.000743,-0.001013,-0.001966,1.457933,15.193772,4.810536,1.734204
1.943000,0.155766,1.015652,1.015576,-1.480281,0.797859,0.849236,-2.746742,-0.240491,-0.274674,-0.213564,-0.108720,-0.022807,0.267606,-0.000759,-0.001014,-0.001950,1.459839,15.186310,4.781084,1.730609
1.944000,0.153019,1.015411,1.015302,-1.482412,0.796772,0.849009,-2.746535,-0.241742,-0.274654,-0.212646,-0.108658,-0.022704,0.267647,-0.000775,-0.001015,-0.001934,1.461746,15.178575,4.751579,1.727088
1.945000,0.150273,1.015169,1.015027,-1.484534,0.795685,0.848782,-2.746314,-0.242990,-0.274631,-0.211729,-0.108597,-0.022601,0.267688,-0.000791,-0.001016,-0.001918,1.463654,15.170667,4.722058,1.723647
1.946000,0.147527,1.014925,1.014753,-1.486647,0.794600,0.848557,-2.746076,-0.244235,-0.274608,-0.210811,-0.108535,-0.022498,0.267730,-0.000807,-0.001017,-0.001901,1.465564,15.162518,4.692474,1.720287
1.947000,0.144781,1.014680,1.014478,-1.488750,0.793515,0.848332,-2.745819,-0.245477,-0.274582,-0.209894,-0.108473,-0.022395,0.267773,-0.000823,-0.001017,-0.001885,1.467476,15.154215,4.662908,1.717000
1.948000,0.142035,1.014434,1.014204,-1.490845,0.792430,0.848109,-2.745551,-0.246717,-0.274555,-0.208977,-0.108411,-0.022293,0.267816,-0.000839,-0.001018,-0.001869,1.469389,15.145646,4.633262,1.713801
1.949000,0.139290,1.014187,1.013929,-1.492930,0.791347,0.847886,-2.745268,-0.247953,-0.274527,-0.208060,-0.108348,-0.022190,0.267860,-0.000854,-0.001019,-0.001853,1.471303,15.136875,4.603598,1.710672
1.950000,0.136545,1.013939,1.013655,-1.495006,0.790263,0.847665,-2.744968,-0.249187,-0.274497,-0.207144,-0.108286,-0.022087,0.267904,-0.000870,-0.001019,-0.001837,1.473219,15.127912,4.573897,1.707626
1.951000,0.133800,1.013689,1.013380,-1.497073,0.789181,0.847445,-2.744653,-0.250417,-0.274466,-0.206228,-0.108223,-0.021984,0.267949,-0.000886,-0.001020,-0.001820,1.475137,15.118707,4.544171,1.704660
1.952000,0.131055,1.013438,1.013106,-1.499130,0.788099,0.847225,-2.744319,-0.251644,-0.274433,-0.205312,-0.108160,-0.021881,0.267995,-0.000901,-0.001020,-0.001804,1.477055,15.109232,4.514407,1.701773
1.953000,0.128311,1.013185,1.012831,-1.501179,0.787018,0.847007,-2.743976,-0.252870,-0.274398,-0.204396,-0.108096,-0.021778,0.268042,-0.000916,-0.001021,-0.001788,1.478975,15.099605,4.484614,1.698968
1.954000,0.125568,1.012932,1.012557,-1.503218,0.785937,0.846790,-2.743612,-0.254091,-0.274362,-0.203481,-0.108033,-0.021675,0.268089,-0.000932,-0.001021,-0.001771,1.480897,15.089736,4.454795,1.696245
1.955000,0.122824,1.012677,1.012282,-1.505249,0.784857,0.846573,-2.743234,-0.255310,-0.274324,-0.202566,-0.107969,-0.021572,0.268136,-0.000947,-0.001022,-0.001755,1.482820,15.079695,4.424948,1.693601
1.956000,0.120081,1.012421,1.012008,-1.507270,0.783778,0.846358,-2.742840,-0.256526,-0.274284,-0.201651,-0.107905,-0.021469,0.268184,-0.000962,-0.001022,-0.001738,1.484745,15.069413,4.395075,1.691033
1.957000,0.117338,1.012164,1.011734,-1.509282,0.782699,0.846144,-2.742433,-0.257740,-0.274244,-0.200737,-0.107841,-0.021366,0.268233,-0.000977,-0.001022,-0.001722,1.486671,15.058881,4.365178,1.688552
1.958000,0.114596,1.011906,1.011460,-1.511284,0.781621,0.845931,-2.742007,-0.258949,-0.274201,-0.199823,-0.107777,-0.021263,0.268282,-0.000992,-0.001023,-0.001705,1.488598,15.048133,4.335255,1.686145
1.959000,0.111854,1.011646,1.011185,-1.513278,0.780543,0.845719,-2.741570,-0.260156,-0.274157,-0.198909,-0.107713,-0.021159,0.268332,-0.001007,-0.001023,-0.001689,1.490527,15.037151,4.305296,1.683825
1.960000,0.109113,1.011386,1.010911,-1.515263,0.779467,0.845508,-2.741117,-0.261361,-0.274112,-0.197996,-0.107648,-0.021056,0.268383,-0.001021,-0.001023,-0.001672,1.492457,15.025963,4.275311,1.681581
1.961000,0.106372,1.011124,1.010637,-1.517238,0.778390,0.845298,-2.740646,-0.262563,-0.274065,-0.197084,-0.107584,-0.020953,0.268434,-0.001036,-0.001023,-0.001656,1.494389,15.014579,4.245298,1.679423
1.962000,0.103632,1.010861,1.010363,-1.519204,0.777315,0.845089,-2.740161,-0.263761,-0.274016,-0.196171,-0.107519,-0.020850,0.268486,-0.001051,-0.001023,-0.001639,1.496322,15.002886,4.215257,1.677338
1.963000,0.100892,1.010596,1.010089,-1.521161,0.776240,0.844881,-2.739658,-0.264956,-0.273966,-0.195260,-0.107454,-0.020747,0.268538,-0.001065,-0.001023,-0.001623,1.498256,14.991082,4.185224,1.675348
1.964000,0.098152,1.010330,1.009815,-1.523109,0.775166,0.844674,-2.739145,-0.266149,-0.273915,-0.194348,-0.107389,-0.020644,0.268591,-0.001080,-0.001024,-0.001606,1.500192,14.978963,4.155135,1.673427
1.965000,0.095414,1.010064,1.009541,-1.525048,0.774092,0.844468,-2.738613,-0.267339,-0.273861,-0.193438,-0.107323,-0.020540,0.268645,-0.001094,-0.001024,-0.001590,1.502130,14.966702,4.125043,1.671591
1.966000,0.092675,1.009796,1.009268,-1.526978,0.773019,0.844263,-2.738065,-0.268526,-0.273807,-0.192528,-0.107258,-0.020437,0.268699,-0.001108,-0.001024,-0.001573,1.504068,14.954134,4.094930,1.669838
1.967000,0.089937,1.009526,1.008994,-1.528899,0.771947,0.844059,-2.737504,-0.269709,-0.273751,-0.191618,-0.107192,-0.020334,0.268753,-0.001122,-0.001023,-0.001556,1.506009,14.941323,4.064779,1.668167
1.968000,0.087200,1.009257,1.008720,-1.530811,0.770876,0.843856,-2.736930,-0.270890,-0.273693,-0.190709,-0.107127,-0.020231,0.268808,-0.001136,-0.001023,-0.001540,1.507951,14.928367,4.034643,1.666578
1.969000,0.084463,1.008985,1.008446,-1.532713,0.769805,0.843655,-2.736336,-0.272067,-0.273634,-0.189800,-0.107061,-0.020128,0.268864,-0.001150,-0.001023,-0.001523,1.509893,14.915128,4.004457,1.665068
1.970000,0.081727,1.008712,1.008173,-1.534607,0.768734,0.843454,-2.735727,-0.273243,-0.273573,-0.188892,-0.106995,-0.020024,0.268920,-0.001164,-0.001023,-0.001506,1.511837,14.901665,3.974281,1.663639
1.971000,0.078992,1.008438,1.007899,-1.536491,0.767665,0.843254,-2.735105,-0.274415,-0.273511,-0.187985,-0.106929,-0.019921,0.268977,-0.001178,-0.001023,-0.001490,1.513783,14.888030,3.944071,1.662297
1.972000,0.076257,1.008163,1.007626,-1.538366,0.766596,0.843055,-2.734467,-0.275584,-0.273447,-0.187078,-0.106863,-0.019818,0.269035,-0.001192,-0.001022,-0.001473,1.515731,14.874097,3.913836,1.661033
1.973000,0.073523,1.007887,1.007352,-1.540232,0.765528,0.842858,-2.733814,-0.276750,-0.273382,-0.186172,-0.106797,-0.019715,0.269093,-0.001205,-0.001022,-0.001457,1.517679,14.860023,3.883599,1.659849
1.974000,0.070790,1.007610,1.007079,-1.542090,0.764460,0.842661,-2.733147,-0.277914,-0.273315,-0.185267,-0.106730,-0.019611,0.269151,-0.001219,-0.001022,-0.001440,1.519629,14.845532,3.853334,1.658745
1.975000,0.068056,1.007331,1.006806,-1.543938,0.763393,0.842465,-2.732461,-0.279074,-0.273246,-0.184362,-0.106664,-0.019508,0.269210,-0.001232,-0.001021,-0.001423,1.521580,14.831026,3.823090,1.657731
1.976000,0.065325,1.007052,1.006533,-1.545777,0.762327,0.842271,-2.731766,-0.280231,-0.273177,-0.183458,-0.106597,-0.019405,0.269270,-0.001246,-0.001021,-0.001407,1.523532,14.816120,3.792797,1.656793
1.977000,0.062593,1.006771,1.006259,-1.547607,0.761261,0.842077,-2.731052,-0.281386,-0.273105,-0.182555,-0.106531,-0.019302,0.269330,-0.001259,-0.001021,-0.001390,1.525486,14.801070,3.762513,1.655934
1.978000,0.059863,1.006489,1.005986,-1.549428,0.760196,0.841885,-2.730324,-0.282537,-0.273032,-0.181652,-0.106464,-0.019198,0.269391,-0.001272,-0.001020,-0.001373,1.527442,14.785753,3.732195,1.655163
1.979000,0.057133,1.006206,1.005713,-1.551240,0.759132,0.841693,-2.729579,-0.283686,-0.272958,-0.180750,-0.106397,-0.019095,0.269452,-0.001285,-0.001020,-0.001357,1.529399,14.770265,3.701906,1.654468
1.980000,0.054403,1.005922,1.005440,-1.553043,0.758068,0.841503,-2.728824,-0.284832,-0.272883,-0.179849,-0.106331,-0.018992,0.269514,-0.001298,-0.001019,-0.001340,1.531357,14.754506,3.671571,1.653857
1.981000,0.051675,1.005636,1.005167,-1.554837,0.757005,0.841313,-2.728048,-0.285975,-0.272805,-0.178949,-0.106264,-0.018889,0.269576,-0.001311,-0.001018,-0.001324,1.533316,14.738445,3.641234,1.653330
1.982000,0.048947,1.005350,1.004895,-1.556622,0.755943,0.841125,-2.727262,-0.287114,-0.272726,-0.178050,-0.106197,-0.018786,0.269639,-0.001323,-0.001018,-0.001307,1.535277,14.722108,3.610889,1.652876
1.983000,0.046220,1.005062,1.004622,-1.558398,0.754881,0.840938,-2.726456,-0.288252,-0.272646,-0.177151,-0.106130,-0.018682,0.269702,-0.001336,-0.001017,-0.001290,1.537239,14.705696,3.580552,1.652505
1.984000,0.043495,1.004773,1.004349,-1.560165,0.753820,0.840751,-2.725640,-0.289386,-0.272564,-0.176253,-0.106063,-0.018579,0.269766,-0.001349,-0.001016,-0.001274,1.539202,14.688952,3.550207,1.652218
1.985000,0.040769,1.004483,1.004077,-1.561923,0.752760,0.840566,-2.724806,-0.290517,-0.272481,-0.175356,-0.105996,-0.018476,0.269830,-0.001361,-0.001015,-0.001257,1.541167,14.672013,3.519852,1.652011
1.986000,0.038045,1.004192,1.003804,-1.563672,0.751700,0.840382,-2.723960,-0.291645,-0.272396,-0.174460,-0.105929,-0.018373,0.269895,-0.001373,-0.001015,-0.001241,1.543133,14.654741,3.489464,1.651886
1.987000,0.035321,1.003900,1.003532,-1.565412,0.750641,0.840199,-2.723097,-0.292771,-0.272310,-0.173565,-0.105862,-0.018270,0.269960,-0.001386,-0.001014,-0.001224,1.545101,14.637304,3.459110,1.651842
1.988000,0.032599,1.003606,1.003260,-1.567143,0.749583,0.840017,-2.722219,-0.293893,-0.272222,-0.172671,-0.105795,-0.018167,0.270026,-0.001398,-0.001013,-0.001208,1.547069,14.619621,3.428733,1.651884
1.989000,0.029877,1.003312,1.002988,-1.568866,0.748525,0.839835,-2.721327,-0.295012,-0.272133,-0.171778,-0.105728,-0.018064,0.270092,-0.001410,-0.001012,-0.001191,1.549039,14.601645,3.398359,1.651994
1.990000,0.027156,1.003017,1.002715,-1.570579,0.747468,0.839655,-2.720421,-0.296129,-0.272042,-0.170885,-0.105660,-0.017961,0.270159,-0.001422,-0.001011,-0.001175,1.551011,14.583516,3.367978,1.652195
1.991000,0.024436,1.002720,1.002444,-1.572283,0.746412,0.839476,-2.719500,-0.297242,-0.271950,-0.169994,-0.105593,-0.017858,0.270226,-0.001433,-0.001010,-0.001158,1.552984,14.565082,3.337624,1.652470
1.992000,0.021717,1.002422,1.002172,-1.573979,0.745357,0.839298,-2.718563,-0.298353,-0.271857,-0.169104,-0.105526,-0.017754,0.270294,-0.001445,-0.001009,-0.001142,1.554958,14.546400,3.307257,1.652824
1.993000,0.018998,1.002123,1.001900,-1.575665,0.744302,0.839121,-2.717613,-0.299460,-0.271761,-0.168214,-0.105459,-0.017651,0.270362,-0.001457,-0.001008,-0.001125,1.556933,14.527505,3.276872,1.653263
1.994000,0.016281,1.001823,1.001628,-1.577343,0.743247,0.838945,-2.716646,-0.300566,-0.271665,-0.167326,-0.105392,-0.017548,0.270431,-0.001468,-0.001007,-0.001109,1.558910,14.508293,3.246505,1.653777
1.995000,0.013566,1.001522,1.001356,-1.579012,0.742194,0.838770,-2.715663,-0.301668,-0.271567,-0.166439,-0.105325,-0.017446,0.270500,-0.001480,-0.001006,-0.001093,1.560888,14.488863,3.216124,1.654376
1.996000,0.010851,1.001220,1.001085,-1.580672,0.741141,0.838596,-2.714670,-0.302767,-0.271467,-0.165553,-0.105258,-0.017343,0.270570,-0.001491,-0.001005,-0.001076,1.562867,14.469212,3.185780,1.655047
1.997000,0.008136,1.000916,1.000814,-1.582323,0.740089,0.838423,-2.713661,-0.303863,-0.271366,-0.164668,-0.105191,-0.017240,0.270640,-0.001502,-0.001003,-0.001060,1.564847,14.449327,3.155422,1.655799
1.998000,0.005423,1.000612,1.000542,-1.583965,0.739037,0.838251,-2.712637,-0.304956,-0.271264,-0.163784,-0.105124,-0.017137,0.270710,-0.001513,-0.001002,-0.001044,1.566829,14.429158,3.125089,1.656628
1.999000,0.002711,1.000307,1.000271,-1.585599,0.737986,0.838081,-2.711596,-0.306046,-0.271160,-0.162901,-0.105057,-0.017034,0.270781,-0.001524,-0.001001,-0.001027,1.568812,14.408719,3.094736,1.657542
2.000000,0.000000,1.000000,1.000000,-1.587223,0.736936,0.837911,-2.710544,-0.307134,-0.271055,-0.162019,-0.104990,-0.016931,0.270853,-0.001535,-0.001000,-0.001011,1.570796,14.388120,3.064415,1.658529
2.001000,-0.002710,0.999692,0.999729,-1.588839,0.735886,0.837742,-2.709477,-0.308218,-0.270948,-0.161139,-0.104924,-0.016828,0.270924,-0.001543,-0.000997,-0.000995,1.572782,14.367208,3.034121,1.659593
2.002000,-0.005419,0.999384,0.999458,-1.590446,0.734837,0.837574,-2.708395,-0.309300,-0.270840,-0.160260,-0.104857,-0.016726,0.270997,-0.001552,-0.000995,-0.000979,1.574769,14.346249,3.003884,1.660728
