time_s,cmd,imu_z,height,delta_x,delta_y,squal,vx,vy,motor_m1,motor_m2,motor_m3,motor_m4
4.950170,0.095040,,,,,,,,,,,
4.960191,0.095280,,,,,,,,,,,
4.970222,0.095520,,,,,,,,,,,
4.980171,0.095760,,,,,,,,,,,
4.990202,0.096000,,,,,,,,,,,
5.000160,0.096240,,,,,,,,,,,
5.010152,0.096480,,,,,,,,,,,
5.020118,0.096720,,,,,,,,,,,
5.030123,0.096960,,,,,,,,,,,
5.040124,0.097200,,,,,,,,,,,
5.050099,0.097440,,,,,,,,,,,
5.060182,0.097680,,,,,,,,,,,
5.070165,0.097920,,,,,,,,,,,
5.080128,0.098160,,,,,,,,,,,
5.090220,0.098400,,,,,,,,,,,
5.100119,0.098640,,,,,,,,,,,
5.110209,0.098880,,,,,,,,,,,
5.120150,0.099120,,,,,,,,,,,
5.130159,0.099360,,,,,,,,,,,
5.140162,0.099600,,,,,,,,,,,
5.150173,0.099840,,,,,,,,,,,
5.160160,0.100080,,,,,,,,,,,
5.170191,0.100320,,,,,,,,,,,
5.180178,0.100560,,,,,,,,,,,
5.190503,0.100800,,,,,,,,,,,
5.200192,0.101040,,,,,,,,,,,
5.210198,0.101280,,,,,,,,,,,
5.220407,0.101520,,,,,,,,,,,
5.230182,0.101760,,,,,,,,,,,
5.240392,0.102000,,,,,,,,,,,
5.250185,0.102240,,,,,,,,,,,
5.260167,0.102480,,,,,,,,,,,
5.270117,0.102720,,,,,,,,,,,
5.280144,0.102960,,,,,,,,,,,
5.290143,0.103200,,,,,,,,,,,
5.300125,0.103440,,,,,,,,,,,
5.310102,0.103680,,,,,,,,,,,
5.320131,0.103920,,,,,,,,,,,
5.330119,0.104160,,,,,,,,,,,
5.340093,0.104400,,,,,,,,,,,
5.350126,0.104640,,,,,,,,,,,
5.360128,0.104880,,,,,,,,,,,
5.370177,0.105120,,,,,,,,,,,
5.380248,0.105360,,,,,,,,,,,
5.390179,0.105600,,,,,,,,,,,
5.400178,0.105840,,,,,,,,,,,
5.410188,0.106080,,,,,,,,,,,
5.420168,0.106320,,,,,,,,,,,
5.430185,0.106560,,,,,,,,,,,
5.440170,0.106800,,,,,,,,,,,
5.450305,0.107040,,,,,,,,,,,
5.460187,0.107280,,,,,,,,,,,
5.470369,0.107520,,,,,,,,,,,
5.480209,0.107760,,,,,,,,,,,
5.490164,0.108000,,,,,,,,,,,
5.500160,0.108240,,,,,,,,,,,
5.510569,0.108480,,,,,,,,,,,
5.520255,0.108720,,,,,,,,,,,
5.530142,0.108960,,,,,,,,,,,
5.540213,0.109200,,,,,,,,,,,
5.550186,0.109440,,,,,,,,,,,
5.560145,0.109680,,,,,,,,,,,
5.570233,0.109920,,,,,,,,,,,
5.580109,0.110160,,,,,,,,,,,
5.590116,0.110400,,,,,,,,,,,
5.600269,0.110640,,,,,,,,,,,
5.610117,0.110880,,,,,,,,,,,
5.620169,0.111120,,,,,,,,,,,
5.630127,0.111360,,,,,,,,,,,
5.640179,0.111600,,,,,,,,,,,
5.650114,0.111840,,,,,,,,,,,
5.660228,0.112080,,,,,,,,,,,
5.670206,0.112320,,,,,,,,,,,
5.680297,0.112560,,,,,,,,,,,
5.690549,0.112800,,,,,,,,,,,
5.700109,0.113040,,,,,,,,,,,
5.710174,0.113280,,,,,,,,,,,
5.720197,0.113520,,,,,,,,,,,
5.730171,0.113760,,,,,,,,,,,
5.740352,0.114000,,,,,,,,,,,
5.750317,0.114240,,,,,,,,,,,
5.760139,0.114480,,,,,,,,,,,
5.770147,0.114720,,,,,,,,,,,
5.780338,0.114960,,,,,,,,,,,
5.790171,0.115200,,,,,,,,,,,
5.800146,0.115440,,,,,,,,,,,
5.810148,0.115680,,,,,,,,,,,
5.820154,0.115920,,,,,,,,,,,
5.830196,0.116160,,,,,,,,,,,
5.840364,0.116400,,,,,,,,,,,
5.850195,0.116640,,,,,,,,,,,
5.860136,0.116880,,,,,,,,,,,
5.870112,0.117120,,,,,,,,,,,
5.880116,0.117360,,,,,,,,,,,
5.890126,0.117600,,,,,,,,,,,
5.900108,0.117840,,,,,,,,,,,
5.910142,0.118080,,,,,,,,,,,
5.920141,0.118320,,,,,,,,,,,
5.930345,0.118560,,,,,,,,,,,
5.940144,0.118800,,,,,,,,,,,
5.950552,0.119040,,,,,,,,,,,
5.960153,0.119280,,,,,,,,,,,
5.970184,0.119520,,,,,,,,,,,
5.980391,0.119760,,,,,,,,,,,
5.990213,0.120000,,,,,,,,,,,
6.000174,0.120000,,,,,,,,,,,
6.010170,0.120000,,,,,,,,,,,
6.020169,0.120000,,,,,,,,,,,
6.030159,0.120000,,,,,,,,,,,
6.040170,0.120000,,,,,,,,,,,
6.050184,0.120000,,,,,,,,,,,
6.060192,0.120000,,,,,,,,,,,
6.070150,0.120000,,,,,,,,,,,
6.080134,0.120000,,,,,,,,,,,
6.090132,0.120000,,,,,,,,,,,
6.100128,0.120000,,,,,,,,,,,
6.110152,0.120000,,,,,,,,,,,
6.120215,0.120000,,,,,,,,,,,
6.130139,0.120000,,,,,,,,,,,
6.140114,0.120000,,,,,,,,,,,
6.150162,0.120000,,,,,,,,,,,
6.160152,0.120000,,,,,,,,,,,
6.170146,0.120000,,,,,,,,,,,
6.180376,0.120000,,,,,,,,,,,
6.190378,0.120000,,,,,,,,,,,
6.200141,0.120000,,,,,,,,,,,
6.210146,0.120000,,,,,,,,,,,
6.220240,0.120000,,,,,,,,,,,
6.230139,0.120000,,,,,,,,,,,
6.240184,0.120000,,,,,,,,,,,
6.250152,0.120000,,,,,,,,,,,
6.260142,0.120000,,,,,,,,,,,
6.270140,0.120000,,,,,,,,,,,
6.280154,0.120000,,,,,,,,,,,
6.290098,0.120000,,,,,,,,,,,
6.300087,0.120000,,,,,,,,,,,
6.310093,0.120000,,,,,,,,,,,
6.320133,0.120000,,,,,,,,,,,
6.330390,0.120000,,,,,,,,,,,
6.340158,0.120000,,,,,,,,,,,
6.350177,0.120000,,,,,,,,,,,
6.360233,0.120000,,,,,,,,,,,
6.370185,0.120000,,,,,,,,,,,
6.380214,0.120000,,,,,,,,,,,
6.390450,0.120000,,,,,,,,,,,
6.400353,0.120000,,,,,,,,,,,
6.410186,0.120000,,,,,,,,,,,
6.420162,0.120000,,,,,,,,,,,
6.430151,0.120000,,,,,,,,,,,
6.440169,0.120000,,,,,,,,,,,
6.450171,0.120000,,,,,,,,,,,
6.460202,0.120000,,,,,,,,,,,
6.470365,0.120000,,,,,,,,,,,
6.480211,0.120000,,,,,,,,,,,
6.490150,0.120000,,,,,,,,,,,
6.500161,0.120000,,,,,,,,,,,
6.510167,0.120000,,,,,,,,,,,
