t_unix,rpm_m1,rpm_m2,rpm_m3,rpm_m4,motor_m1,marker
1784735166.246615,17016,16906,17246,17162,32883,0.0
1784735166.2566972,17142,16901,17261,17142,35750,0.0
1784735166.2665129,17361,16882,17216,17147,38228,0.0
1784735166.2766128,17564,16915,17206,17152,39999,0.0
1784735166.2865794,17883,16920,17206,17152,40828,0.0
1784735166.2968085,18176,16901,17256,17167,40610,0.0
1784735166.3069649,18416,16925,17256,17147,39372,0.0
1784735166.3167317,18501,16939,17271,17162,37272,0.0
1784735166.3265104,18501,16930,17266,17191,34579,0.0
1784735166.3369668,18416,16963,17266,17201,31627,0.0
1784735166.3467035,18275,16958,17281,17211,28824,0.0
1784735166.356586,18045,16958,17256,17206,26525,0.0
1784735166.3664489,17820,16958,17236,17201,25026,0.0
1784735166.376539,17559,16963,17236,17196,24525,0.0
1784735166.3869567,17336,16992,17216,17211,25088,0.0
1784735166.3967018,17133,17006,17241,17221,26647,0.0
1784735166.40676,17001,16997,17221,17246,28997,0.0
1784735166.4164023,16953,16982,17221,17241,31832,0.0
1784735166.4267905,16982,16958,17226,17221,34783,0.0
1784735166.4368854,17162,16915,17241,17177,37464,0.0
1784735166.4468825,17391,16872,17241,17147,39529,0.0
1784735166.456948,17673,16853,17231,17118,40688,0.0
1784735166.4675646,17947,16858,17236,17123,40782,0.0
1784735166.4766388,18259,16849,17251,17108,39809,0.0
1784735166.486729,18416,16872,17266,17103,37879,0.0
1784735166.4965124,18501,16891,17316,17084,35248,0.0
1784735166.5065951,18450,16906,17316,17079,32292,0.0
1784735166.5168974,18315,16910,17351,17094,29391,0.0
1784735166.5264893,18110,16872,17361,17118,26928,0.0
1784735166.5367668,17883,16891,17371,17133,25235,0.0
1784735166.5467002,17641,16906,17346,17118,24536,0.0
1784735166.5567784,17376,16901,17321,17177,24930,0.0
1784735166.5665967,17137,16868,17346,17191,26364,0.0
1784735166.5767014,17001,16906,17321,17206,28647,0.0
1784735166.5865638,16930,16891,17341,17201,31477,0.0
1784735166.5965111,16939,16901,17316,17191,34472,0.0
1784735166.6067736,17103,16896,17326,17177,37239,0.0
1784735166.6168578,17256,16896,17336,17162,39386,0.0
1784735166.6267765,17548,16901,17316,17147,40633,0.0
1784735166.6366217,17846,16906,17356,17147,40809,0.0
1784735166.6469555,18126,16906,17356,17128,39886,0.0
1784735166.656895,18309,16868,17371,17147,37989,0.0
1784735166.6670382,18421,16863,17341,17089,35373,0.0
1784735166.6768906,18399,16844,17331,17084,32392,0.0
1784735166.6863167,18281,16816,17311,17103,29452,0.0
1784735166.6963232,18094,16787,17326,17118,26951,0.0
1784735166.7070432,17862,16811,17281,17133,25231,0.0
1784735166.7163029,17631,16797,17341,17137,24532,0.0
1784735166.726398,17376,16820,17316,17137,24963,0.0
1784735166.736559,17152,16858,17361,17123,26458,0.0
1784735166.7464647,16973,16887,17371,17133,28808,0.0
1784735166.7565103,16896,16872,17386,17157,31692,0.0
1784735166.7665992,16882,16887,17356,17142,34719,0.0
1784735166.776548,17001,16896,17396,17162,37468,0.0
1784735166.786551,17182,16906,17406,17147,39598,0.0
1784735166.7963123,17487,16915,17391,17147,40726,0.0
1784735166.8071303,17830,16910,17371,17162,40726,0.0
1784735166.8169012,18110,16920,17346,17152,40727,0.0
1784735166.8273625,18331,16910,17331,17137,39598,0.0
1784735166.8373613,18450,16901,17276,17137,37502,0.0
1784735166.847375,18472,16891,17291,17152,34737,0.0
1784735166.8575835,18292,16872,17291,17152,31687,0.0
1784735166.8668144,18094,16901,17316,17133,28781,0.0
1784735166.875933,17862,16920,17341,17133,26419,0.0
1784735166.8863466,17605,16887,17346,17133,24936,0.0
1784735166.8960743,17391,16906,17366,17137,24538,0.0
1784735166.906574,17137,16887,17356,17118,25284,0.0
1784735166.9170737,16973,16896,17336,17142,27069,0.0
1784735166.9261193,16896,16920,17346,17162,29643,0.0
1784735166.936173,16915,16953,17336,17162,32677,0.0
1784735166.9462216,17030,16968,17336,17167,35695,0.0
1784735166.9562147,17236,16958,17336,17133,38292,0.0
1784735166.9660592,17528,16973,17326,17133,40099,0.0
1784735166.9764771,17867,16968,17351,17142,40860,0.0
1784735166.9859426,18132,16968,17346,17128,40466,0.0
1784735166.9963365,18331,16958,17366,17118,38972,0.0
1784735167.0062897,18382,16973,17346,17133,36591,0.0
1784735167.0159183,18365,16987,17381,17133,33612,0.0
1784735167.0259924,18214,17045,17346,17142,30540,0.0
1784735167.03623,18028,17021,17381,17177,27772,0.0
1784735167.0464227,17783,17021,17406,17201,25706,0.0
1784735167.0563605,17579,17035,17371,17206,24634,0.0
1784735167.066514,17296,17045,17361,17226,24719,0.0
1784735167.076459,17089,17074,17386,17256,25952,0.0
1784735167.0864804,16930,17074,17356,17271,28183,0.0
1784735167.0962994,16872,17059,17331,17241,31042,0.0
1784735167.1061819,16910,17055,17336,17271,34144,0.0
1784735167.115951,17089,17030,17306,17271,37025,0.0
1784735167.1260653,17286,17006,17281,17251,39302,0.0
1784735167.13588,17595,17001,17316,17216,40623,0.0
1784735167.1463711,17915,16992,17286,17196,40801,0.0
1784735167.1559374,18176,17006,17301,17187,39805,0.0
1784735167.16639,18365,17021,17261,17157,37781,0.0
1784735167.1760602,18387,16997,17286,17157,35019,0.0
1784735167.1858497,18365,16977,17301,17152,31907,0.0
1784735167.1963325,18192,16958,17271,17167,28911,0.0
1784735167.2064047,18012,16944,17286,17172,26455,0.0
1784735167.2160225,17751,16934,17296,17147,24931,0.0
1784735167.2258492,17518,16949,17306,17182,24543,0.0
1784735167.23634,17271,16987,17346,17162,25349,0.0
1784735167.2460306,17059,16987,17361,17162,27233,0.0
1784735167.2557971,16944,17045,17406,17182,29922,0.0
1784735167.2662563,16939,17059,17406,17187,33016,0.0
1784735167.2759364,17001,17069,17396,17182,36068,0.0
1784735167.2870412,17211,17079,17391,17172,38624,0.0
1784735167.2960577,17472,17040,17391,17182,40310,0.0
1784735167.3061407,17777,17016,17351,17196,40874,0.0
1784735167.315888,18094,16977,17361,17177,40217,0.0
1784735167.3263416,18315,16934,17386,17196,38447,0.0
1784735167.336122,18399,16944,17346,17226,35823,0.0
1784735167.3458931,18382,16930,17366,17211,32735,0.0
1784735167.3563197,18264,16944,17356,17206,29614,0.0
1784735167.3662884,18061,16949,17366,17196,26979,0.0
1784735167.3764215,17846,16958,17336,17196,25193,0.0
1784735167.3864174,17595,16973,17341,17182,24526,0.0
1784735167.3958876,17376,16997,17346,17177,25080,0.0
1784735167.4069655,17162,16997,17316,17167,26776,0.0
1784735167.41628,17001,17035,17316,17177,29366,0.0
1784735167.4264333,16958,17030,17301,17152,32461,0.0
1784735167.4364603,17006,16987,17321,17182,35586,0.0
1784735167.4461925,17162,17021,17321,17162,38281,0.0
1784735167.4566228,17452,17021,17306,17167,40134,0.0
1784735167.4669158,17783,17001,17301,17201,40869,0.0
1784735167.4759476,18061,16997,17341,17187,40365,0.0
1784735167.48564,18264,17011,17346,17187,38701,0.0
1784735167.4959555,18399,17030,17346,17177,36130,0.0
1784735167.506657,18416,16992,17316,17206,33035,0.0
1784735167.515903,18331,17006,17316,17191,29890,0.0
1784735167.5256557,18181,16963,17316,17167,27165,0.0
1784735167.5360613,17947,16958,17321,17167,25284,0.0
1784735167.5463095,17704,16973,17306,17162,24531,0.0
1784735167.5565012,17452,16968,17306,17167,25030,0.0
1784735167.5665276,17246,16987,17321,17167,26720,0.0
1784735167.5758865,17103,16982,17351,17157,29323,0.0
1784735167.5862532,17030,16973,17371,17182,32463,0.0
1784735167.5962226,17030,16997,17391,17191,35628,0.0
1784735167.6064665,17133,17016,17391,17172,38361,0.0
1784735167.6162465,17376,17006,17401,17177,40198,0.0
1784735167.6263134,17688,17011,17406,17162,40874,0.0
1784735167.6362352,17996,17011,17376,17162,40282,0.0
1784735167.645489,18248,17016,17386,17152,40282,0.0
1784735167.6561882,18382,17016,17376,17157,38504,0.0
1784735167.6656008,18433,16997,17356,17162,35832,0.0
1784735167.675717,18382,16987,17346,17147,32665,0.0
1784735167.6856697,18226,17006,17331,17167,29492,0.0
1784735167.6957352,17985,17006,17346,17172,26833,0.0
1784735167.7062426,17767,16977,17346,17177,25085,0.0
1784735167.7165542,17497,16977,17346,17172,24527,0.0
1784735167.7257738,17266,17021,17366,17172,25245,0.0
1784735167.7364063,17118,17011,17391,17147,27147,0.0
1784735167.7456462,17045,17021,17426,17167,29916,0.0
1784735167.7560387,17059,16997,17421,17152,33119,0.0
1784735167.7657933,17167,17011,17391,17167,36276,0.0
1784735167.7759926,17421,17001,17361,17206,38855,0.0
1784735167.7853687,17740,16953,17366,17206,40463,0.0
1784735167.7958462,18012,16963,17356,17196,40844,0.0
1784735167.8057773,18298,16987,17331,17167,39918,0.0
1784735167.815906,18416,16934,17291,17167,37845,0.0
1784735167.8257668,18467,16949,17301,17152,34938,0.0
1784735167.8355799,18365,16939,17306,17162,31682,0.0
1784735167.84542,18198,16920,17316,17157,28583,0.0
1784735167.8559105,18012,16920,17346,17162,26142,0.0
1784735167.8659785,17788,16901,17361,17167,24751,0.0
1784735167.8756611,17518,16934,17341,17162,24639,0.0
1784735167.885401,17301,16963,17346,17177,25823,0.0
1784735167.895867,17152,16958,17381,17167,28124,0.0
1784735167.9056256,17074,16953,17331,17172,31159,0.0
1784735167.915754,17089,16953,17331,17137,34452,0.0
1784735167.9257655,17271,16939,17321,17118,37475,0.0
1784735167.935691,17482,16939,17316,17118,39703,0.0
1784735167.9456694,17767,16992,17346,17113,40800,0.0
1784735167.9555829,18077,16977,17331,17123,40578,0.0
1784735167.9655354,18348,16987,17291,17118,39078,0.0
1784735167.9757292,18501,16992,17326,17103,36535,0.0
1784735167.9855535,18518,16977,17311,17108,33379,0.0
1784735167.9953032,18433,16973,17321,17103,30115,0.0
1784735168.00576,18226,16973,17311,17123,27267,0.0
1784735168.0155656,17996,16953,17336,17123,25292,0.0
1784735168.0254962,17709,16953,17351,17137,24528,0.0
1784735168.0361297,17467,16939,17331,17137,25126,0.0
1784735168.0456254,17256,16992,17336,17147,26967,0.0
1784735168.055334,17133,16977,17321,17133,29756,0.0
1784735168.0659323,17074,16992,17331,17133,33079,0.0
1784735168.0758986,17152,17011,17326,17123,36297,0.0
1784735168.0852578,17301,17006,17331,17118,38924,0.0
1784735168.0955179,17579,17001,17306,17137,40521,0.0
1784735168.1065588,17883,17059,17286,17147,40823,0.0
1784735168.1157827,18176,17026,17291,17137,39787,0.0
1784735168.1254086,18399,17021,17301,17133,37581,0.0
1784735168.135307,18484,17026,17291,17147,34566,0.0
1784735168.1453595,18455,17026,17306,17137,31240,0.0
1784735168.1553457,18315,17016,17301,17152,28144,0.0
1784735168.1653314,18094,17016,17316,17167,25806,0.0
1784735168.1752937,17835,17001,17331,17162,24623,0.0
1784735168.1854506,17574,16987,17291,17177,24793,0.0
1784735168.1952364,17376,16987,17271,17206,26290,0.0
1784735168.2060828,17206,16949,17261,17221,28866,0.0
1784735168.2157123,17118,16973,17251,17211,32084,0.0
1784735168.225498,17162,16992,17266,17187,35402,0.0
1784735168.235371,17256,16987,17286,17182,38275,0.0
1784735168.2452903,17467,17006,17306,17172,40207,0.0
1784735168.2552364,17783,16997,17306,17167,40874,0.0
1784735168.266762,18099,16963,17331,17147,40874,0.0
1784735168.2759001,18348,16958,17351,17152,40154,0.0
1784735168.2855773,18501,16944,17381,17182,35270,0.0
1784735168.2960272,18489,16973,17386,17167,35270,0.0
1784735168.3057194,18416,16973,17431,17147,31927,0.0
1784735168.316799,18231,16973,17441,17182,28721,0.0
1784735168.3256044,17980,16982,17462,17191,26183,0.0
1784735168.3361802,17704,16958,17452,17196,24747,0.0
1784735168.345001,17436,16949,17441,17241,24658,0.0
1784735168.3554575,17291,16930,17401,17206,25931,0.0
1784735168.3653831,17133,16944,17391,17206,28354,0.0
1784735168.3754084,17089,16944,17376,17177,31515,0.0
1784735168.3850644,17147,16958,17371,17162,34883,0.0
1784735168.395141,17376,16987,17356,17157,37878,0.0
1784735168.405661,17641,16987,17341,17162,39993,0.0
1784735168.4154246,17958,16949,17361,17177,40863,0.0
1784735168.4249926,18192,16953,17371,17152,40338,0.0
1784735168.435501,18365,16958,17346,17172,38505,0.0
1784735168.4452093,18416,16953,17371,17177,35685,0.0
1784735168.4556057,18365,16944,17351,17182,32332,0.0
1784735168.4653592,18181,16910,17361,17211,29044,0.0
1784735168.4751723,17942,16915,17351,17251,26388,0.0
1784735168.4855998,17709,16872,17366,17241,24821,0.0
1784735168.4954848,17467,16877,17321,17241,24615,0.0
1784735168.5053327,17256,16868,17341,17226,25807,0.0
1784735168.5151472,17074,16887,17331,17226,28204,0.0
1784735168.524967,17045,16910,17321,17191,31382,0.0
1784735168.5351775,17108,16925,17341,17162,34785,0.0
1784735168.5452077,17256,16920,17331,17152,37829,0.0
1784735168.5550814,17548,16944,17316,17123,39977,0.0
1784735168.5654552,17883,16953,17361,17177,40863,0.0
1784735168.5750575,18165,16930,17331,17147,40326,0.0
1784735168.585539,18331,16958,17361,17147,38443,0.0
1784735168.5952332,18348,16973,17376,17147,35561,0.0
1784735168.6056333,18275,16934,17346,17133,32173,0.0
1784735168.6154819,18121,16939,17316,17137,28877,0.0
1784735168.6254745,17910,16958,17316,17123,26236,0.0
1784735168.6355045,17673,16977,17306,17137,24751,0.0
1784735168.645429,17391,16977,17281,17133,24668,0.0
1784735168.6550355,17211,17011,17291,17118,26004,0.0
1784735168.6653657,17089,16987,17271,17103,28528,0.0
1784735168.6749768,17045,16997,17301,17118,31804,0.0
1784735168.6852763,17118,17016,17296,17089,35227,0.0
1784735168.694984,17241,16987,17276,17050,38204,0.0
1784735168.7055247,17528,17035,17281,17045,40205,0.0
1784735168.7155955,17835,17035,17281,17045,40873,0.0
1784735168.725206,18143,17035,17296,17035,40087,0.0
1784735168.7349677,18348,17035,17301,17030,37983,0.0
1784735168.7453718,18387,17035,17301,17050,34933,0.0
1784735168.7549274,18331,17006,17321,17069,31482,0.0
1784735168.7654774,18159,16987,17331,17089,28248,0.0
1784735168.775187,17947,16992,17306,17103,25809,0.0
1784735168.784936,17688,16987,17306,17123,24605,0.0
1784735168.795352,17457,16987,17316,17118,24859,0.0
1784735168.805214,17236,16973,17261,17137,26526,0.0
1784735168.8152952,17118,16977,17311,17152,29314,0.0
1784735168.8249524,17074,16982,17271,17137,32713,0.0
1784735168.8347487,17103,16958,17251,17137,36109,0.0
1784735168.8448339,17286,16987,17276,17108,38889,0.0
1784735168.8553317,17564,17001,17256,17103,40551,0.0
1784735168.8651123,17915,16982,17251,17089,40786,0.0
1784735168.8750486,18198,16973,17256,17094,39551,0.0
1784735168.8848395,18359,16958,17261,17084,37060,0.0
1784735168.895219,18404,16944,17256,17103,33769,0.0
1784735168.9049428,18331,16949,17271,17103,30285,0.0
1784735168.914985,18159,16973,17281,17118,27243,0.0
1784735168.9248126,17964,16958,17301,17123,25198,0.0
1784735168.9352112,17735,16987,17316,17133,24527,0.0
1784735168.9453123,17502,17006,17341,17103,25356,0.0
1784735168.9550183,17316,16987,17331,17103,27543,0.0
1784735168.964684,17182,16973,17361,17079,30678,0.0
1784735168.9759686,17147,16958,17331,17089,34187,0.0
1784735168.9849622,17236,16906,17311,17103,37424,0.0
1784735168.9952707,17482,16915,17311,17133,39798,0.0
1784735169.004755,17798,16891,17331,17162,40845,0.0
1784735169.0149715,18115,16887,17331,17172,40383,0.0
1784735169.0247705,18315,16858,17316,17187,38495,0.0
1784735169.0346835,18467,16882,17321,17196,35527,0.0
1784735169.0448067,18433,16887,17331,17226,32026,0.0
1784735169.0548823,18309,16915,17356,17216,28650,0.0
1784735169.064779,18115,16963,17361,17221,26031,0.0
1784735169.075205,17883,16982,17421,17236,24658,0.0
1784735169.0853238,17626,16977,17441,17236,24794,0.0
1784735169.0953274,17346,17001,17436,17246,26427,0.0
1784735169.1053627,17182,17006,17401,17251,29248,0.0
1784735169.1154828,17118,17035,17421,17226,32713,0.0
1784735169.125031,17182,17016,17401,17286,36174,0.0
1784735169.1358178,17331,16992,17381,17276,38988,0.0
1784735169.145195,17621,16958,17381,17236,40611,0.0
1784735169.1549134,17964,16968,17361,17236,40611,0.0
1784735169.1646824,18231,16930,17376,17221,39342,0.0
1784735169.1751444,18404,16930,17391,17236,39342,0.0
1784735169.1848934,18450,16910,17401,17216,33274,0.0
1784735169.1954215,18382,16915,17376,17211,33274,0.0
1784735169.2052457,18270,16925,17421,17226,29750,0.0
1784735169.2150424,18028,16949,17356,17236,26781,0.0
1784735169.2255378,17783,16958,17356,17226,24943,0.0
1784735169.2353942,17487,16963,17366,17246,24584,0.0
1784735169.2446716,17271,16982,17356,17246,25783,0.0
1784735169.255522,17147,16977,17376,17266,28307,0.0
1784735169.2648323,17118,16992,17356,17256,31670,0.0
1784735169.2744498,17206,16977,17326,17271,35234,0.0
1784735169.2848716,17436,16977,17311,17261,38312,0.0
1784735169.2953079,17688,16958,17281,17256,40318,0.0
1784735169.304981,17980,16930,17261,17236,40854,0.0
1784735169.3150473,18264,16906,17231,17221,39820,0.0
1784735169.3248038,18382,16901,17226,17182,37419,0.0
1784735169.3344827,18404,16901,17261,17162,34100,0.0
1784735169.3449988,18259,16901,17256,17147,30507,0.0
1784735169.3546255,18045,16906,17286,17162,27338,0.0
1784735169.3650277,17814,16901,17296,17152,25207,0.0
1784735169.3746326,17543,16910,17286,17142,24529,0.0
1784735169.385048,17316,16896,17326,17133,25438,0.0
1784735169.394498,17167,16868,17321,17133,27761,0.0
1784735169.4052098,17059,16844,17356,17152,31053,0.0
1784735169.4147139,17118,16844,17361,17162,34665,0.0
1784735169.4243894,17271,16844,17356,17152,37904,0.0
1784735169.434435,17548,16853,17331,17152,40116,0.0
1784735169.4450858,17883,16863,17331,17157,40874,0.0
1784735169.455194,18143,16868,17321,17152,40028,0.0
1784735169.46482,18315,16877,17301,17157,37728,0.0
1784735169.474999,18365,16863,17311,17133,34439,0.0
1784735169.4846103,18275,16915,17326,17133,30803,0.0
1784735169.495001,18110,16930,17361,17162,27503,0.0
1784735169.504676,17883,16915,17371,17162,25277,0.0
1784735169.5146248,17641,16910,17411,17172,24526,0.0
1784735169.5251029,17421,16910,17366,17211,25397,0.0
1784735169.5345492,17211,16915,17366,17231,27739,0.0
1784735169.545062,17123,16906,17351,17226,31063,0.0
1784735169.5544097,17118,16863,17331,17236,34712,0.0
1784735169.564489,17301,16863,17346,17231,37966,0.0
1784735169.5748286,17564,16844,17256,17241,40164,0.0
1784735169.584733,17878,16853,17286,17261,40870,0.0
1784735169.5950694,18165,16825,17261,17281,39923,0.0
1784735169.6043038,18331,16825,17281,17251,37519,0.0
1784735169.6142244,18399,16835,17281,17281,34151,0.0
1784735169.624863,18331,16820,17286,17261,30488,0.0
1784735169.634725,18148,16839,17321,17281,27266,0.0
1784735169.645305,17910,16858,17311,17266,25140,0.0
1784735169.6545134,17657,16853,17341,17261,24540,0.0
1784735169.6642578,17411,16868,17286,17251,25588,0.0
1784735169.6751819,17226,16853,17286,17271,28074,0.0
1784735169.6843362,17103,16849,17266,17276,31503,0.0
1784735169.6948302,17147,16797,17241,17291,35184,0.0
1784735169.7051818,17331,16792,17251,17316,38356,0.0
1784735169.7150671,17574,16769,17251,17311,40377,0.0
1784735169.724894,17894,16783,17251,17291,40829,0.0
1784735169.734393,18198,16769,17266,17296,39619,0.0
1784735169.7446802,18382,16750,17266,17296,36994,0.0
1784735169.7548318,18416,16759,17271,17296,33470,0.0
1784735169.7643523,18343,16778,17286,17306,29802,0.0
1784735169.774651,18143,16783,17311,17271,26727,0.0
1784735169.7846987,17899,16787,17341,17266,24875,0.0
1784735169.794732,17631,16811,17321,17261,24634,0.0
1784735169.8047452,17391,16820,17261,17236,26055,0.0
1784735169.8142426,17196,16820,17266,17221,28844,0.0
1784735169.8245378,17118,16816,17261,17236,32432,0.0
1784735169.834584,17118,16825,17266,17221,36077,0.0
1784735169.844902,17271,16825,17266,17226,39025,0.0
1784735169.8543813,17579,16820,17256,17196,40665,0.0
1784735169.8642137,17878,16806,17251,17196,40645,0.0
1784735169.8740277,18148,16787,17231,17211,38962,0.0
1784735169.8845773,18309,16844,17251,17221,35975,0.0
1784735169.8941798,18331,16858,17276,17221,32306,0.0
1784735169.9046094,18226,16868,17286,17221,28707,0.0
1784735169.914338,18045,16906,17301,17221,25951,0.0
1784735169.9240537,17809,16891,17296,17216,24598,0.0
1784735169.9346137,17559,16930,17316,17221,24959,0.0
1784735169.944415,17331,16920,17286,17211,26948,0.0
1784735169.9540863,17167,16934,17256,17187,30154,0.0
1784735169.963976,17118,16891,17241,17177,33890,0.0
1784735169.9742956,17177,16920,17211,17177,37376,0.0
1784735169.9846087,17361,16877,17177,17182,39883,0.0
1784735169.9943173,17610,16863,17187,17177,40870,0.0
1784735170.0047352,17899,16835,17172,17187,40131,0.0
1784735170.0142953,18165,16820,17167,17187,37820,0.0
1784735170.0246475,18259,16839,17167,17172,34420,0.0
1784735170.0344229,18264,16839,17206,17191,30656,0.0
1784735170.0448723,18126,16849,17241,17206,27321,0.0
1784735170.0541942,17937,16877,17271,17201,25129,0.0
1784735170.0653136,17673,16915,17291,17231,24550,0.0
1784735170.0747511,17452,16925,17301,17226,25712,0.0
1784735170.0850132,17251,16944,17316,17256,28376,0.0
1784735170.0951295,17118,16934,17316,17231,31969,0.0
1784735170.1051233,17089,16934,17321,17226,35717,0.0
1784735170.114953,17162,16896,17316,17216,38817,0.0
1784735170.1252725,17421,16896,17266,17211,38817,0.0
1784735170.1353984,17720,16872,17256,17191,40606,0.0
1784735170.1444635,18028,16863,17246,17196,40692,0.0
1784735170.1539254,18242,16868,17236,17182,39059,0.0
1784735170.1641145,18298,16849,17231,17191,36046,0.0
1784735170.1740592,18248,16835,17261,17191,32311,0.0
1784735170.183907,18094,16811,17256,17177,28658,0.0
1784735170.1945212,17867,16849,17256,17191,25878,0.0
1784735170.2045925,17595,16863,17301,17177,24576,0.0
1784735170.213956,17391,16853,17286,17211,25042,0.0
1784735170.2239592,17226,16882,17301,17221,27172,0.0
1784735170.2341983,17133,16891,17346,17226,30543,0.0
1784735170.2442749,17177,16949,17346,17231,34384,0.0
1784735170.2541301,17346,16953,17361,17231,37840,0.0
1784735170.2641191,17673,16934,17376,17206,40168,0.0
1784735170.274863,17996,16944,17346,17216,40863,0.0
1784735170.2839265,18248,16925,17346,17211,39767,0.0
1784735170.294442,18359,16910,17346,17211,37115,0.0
1784735170.304105,18348,16887,17341,17211,33483,0.0
1784735170.3144736,18209,16877,17361,17191,29680,0.0
1784735170.3238142,18045,16877,17371,17196,26545,0.0
1784735170.3338563,17788,16901,17386,17191,24757,0.0
1784735170.3437252,17559,16891,17401,17231,24751,0.0
1784735170.3543496,17346,16930,17416,17241,26508,0.0
1784735170.3639276,17241,16925,17411,17226,29642,0.0
1784735170.374543,17206,16958,17391,17226,33457,0.0
1784735170.3837109,17306,16963,17401,17231,37104,0.0
1784735170.3942988,17518,16953,17361,17256,39774,0.0
1784735170.4047327,17846,16944,17331,17276,40865,0.0
1784735170.4142094,18143,16944,17316,17236,40123,0.0
1784735170.4239619,18331,16925,17331,17216,37699,0.0
1784735170.433728,18382,16887,17346,17236,34160,0.0
1784735170.443875,18264,16825,17321,17256,30289,0.0
1784735170.4545279,18077,16844,17321,17256,26955,0.0
1784735170.4636765,17820,16853,17331,17261,24921,0.0
1784735170.474456,17559,16887,17371,17256,24638,0.0
1784735170.483705,17316,16910,17341,17281,26175,0.0
1784735170.4936683,17162,16915,17391,17251,29188,0.0
1784735170.5041997,17103,16934,17361,17256,33020,0.0
1784735170.5142305,17196,16949,17366,17246,36758,0.0
1784735170.5243106,17406,16915,17341,17236,39580,0.0
1784735170.5337136,17673,16925,17321,17226,40842,0.0
1784735170.5439296,17980,16934,17301,17216,40247,0.0
1784735170.5539436,18214,16901,17256,17221,37930,0.0
1784735170.5640213,18315,16891,17241,17211,34426,0.0
1784735170.5739167,18259,16896,17291,17211,30526,0.0
1784735170.583852,18077,16853,17276,17221,27115,0.0
1784735170.5936792,17814,16844,17271,17226,24979,0.0
1784735170.6040227,17548,16820,17261,17216,24615,0.0
1784735170.6139128,17361,16853,17271,17206,26105,0.0
1784735170.6236844,17182,16882,17286,17211,29113,0.0
1784735170.633727,17118,16872,17281,17211,32947,0.0
1784735170.6436937,17167,16887,17281,17206,36726,0.0
1784735170.6537876,17361,16930,17271,17221,39584,0.0
1784735170.6638172,17688,16896,17266,17226,40846,0.0
1784735170.6738667,18028,16896,17281,17216,40219,0.0
1784735170.6839314,18259,16891,17256,17182,37848,0.0
1784735170.6939151,18382,16906,17266,17182,34264,0.0
1784735170.7037318,18315,16915,17271,17196,30323,0.0
1784735170.7141151,18192,16944,17286,17191,26925,0.0
1784735170.7242002,17926,16906,17296,17152,24888,0.0
1784735170.7340105,17704,16891,17266,17162,24670,0.0
1784735170.7439332,17421,16877,17261,17152,26326,0.0
1784735170.7538712,17256,16891,17256,17133,29472,0.0
1784735170.763845,17133,16920,17271,17147,33371,0.0
1784735170.7739353,17226,16920,17256,17152,37123,0.0
1784735170.7841864,17376,16934,17266,17147,39834,0.0
1784735170.7936854,17688,16939,17261,17094,40873,0.0
1784735170.8036969,17996,16977,17266,17123,39989,0.0
1784735170.8138382,18264,16963,17301,17103,37389,0.0
1784735170.8236773,18343,16925,17306,17123,33685,0.0
1784735170.8336253,18315,16920,17291,17133,29741,0.0
1784735170.843728,18170,16915,17301,17137,26485,0.0
1784735170.8539212,17947,16901,17336,17133,24712,0.0
1784735170.8640523,17673,16858,17306,17177,24833,0.0
1784735170.874152,17426,16844,17321,17191,26822,0.0
1784735170.88403,17226,16849,17321,17177,30211,0.0
1784735170.8936992,17147,16830,17321,17172,34198,0.0
1784735170.9035778,17191,16839,17306,17157,37829,0.0
1784735170.9138398,17376,16858,17326,17147,40233,0.0
1784735170.9238102,17673,16858,17371,17147,40837,0.0
1784735170.9340649,17974,16896,17366,17108,39493,0.0
1784735170.9444518,18192,16863,17381,17128,39493,0.0
1784735170.954532,18275,16868,17376,17128,32622,0.0
1784735170.9641976,18242,16849,17386,17118,28736,0.0
1784735170.9746976,18066,16896,17366,17142,28736,0.0
1784735170.9843948,17814,16877,17301,17113,25807,0.0
1784735170.9934103,17579,16868,17316,17128,24545,0.0
1784735171.004374,17311,16882,17296,17133,25253,0.0
1784735171.013432,17162,16839,17296,17142,27760,0.0
1784735171.023689,17133,16835,17286,17177,31464,0.0
1784735171.0334988,17206,16835,17271,17177,35474,0.0
1784735171.0438662,17452,16858,17261,17147,38810,0.0
1784735171.0535529,17751,16853,17291,17177,40662,0.0
1784735171.063572,18028,16858,17281,17177,40581,0.0
1784735171.0741575,18214,16868,17336,17196,38583,0.0
1784735171.083426,18264,16887,17341,17216,35147,0.0
1784735171.093937,18214,16915,17346,17226,31109,0.0
1784735171.1036007,18034,16915,17336,17241,27463,0.0
1784735171.1136353,17798,16944,17306,17251,25095,0.0
1784735171.123522,17579,16939,17321,17261,24588,0.0
1784735171.1333046,17376,16934,17296,17236,26074,0.0
1784735171.1437316,17271,16939,17296,17236,29200,0.0
1784735171.1533992,17271,16930,17256,17241,33185,0.0
1784735171.16318,17376,16925,17241,17241,37045,0.0
1784735171.1735122,17610,16915,17271,17241,39846,0.0
1784735171.1833618,17947,16925,17251,17226,40874,0.0
1784735171.1931996,18226,16915,17256,17231,39879,0.0
1784735171.203753,18399,16920,17286,17216,37085,0.0
1784735171.2136123,18438,16915,17311,17226,33213,0.0
1784735171.2235794,18264,16915,17326,17226,29208,0.0
1784735171.2335467,18066,16939,17341,17241,26053,0.0
1784735171.2434106,17804,16944,17346,17251,24580,0.0
1784735171.253201,17533,16949,17376,17231,25134,0.0
